"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","individualCount","phylum","order","county","verbatimLongitude","verbatimLatitude","barcode","imagecode","typeStatus","yearIdentified","monthIdentified","dayIdentified"
"1","2017-07-25 13:51:00-03","MO","MOBOT","3030902","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","dubia","Sloanea dubia","A. Boeira","T.D. Pennington (KEW)","M.A.S. Costa|P. A. Costa Lima Assunção","Costa 768","1997","4","3","South America","Brazil","Amazonas","Estrada de acesso, junto ao plantio de pau-rosa ( Aniba rosaeodora). Floresta de Plato. Arvore. Solo argiloso, dossel ( 30 m ) x 40 cm diametro acima das sapopemas ( arresta reta, altura> comprimento ( 500 x 200 cm ), assimetricas, tabulares, muito ramificadas, terminam em raizes tabulares superficiais.","-59.9666667","2.8833333","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2021-01-10 20:47:15-03","INPA","INPA","191071","S","Plantae","Elaeocarpaceae","Sloanea","dubia","Sloanea dubia","Boeira",NA,"Costa, MAS","768","1997","04","03","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Estrada de acesso, junto ao plantio de pau-rosa (Aniba rosaeodora).","-59.966667","-2.883333",NA,"Dicotyledon Com-Clade","Oxalidales","Manaus","-59.966667","-2.883333","INPA0191071","INPA0191071 INPA0191071_e",NA,NA,NA,NA
"3","2021-01-10 20:47:15-03","INPA","INPA","191350","S","Plantae","Elaeocarpaceae","Sloanea","dubia","Sloanea dubia","Boeira",NA,"Assunção, PACL","737","1997","12","02","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke","-59.966667","-2.883333",NA,"Dicotyledon Com-Clade","Oxalidales","Manaus","-59.966667","-2.883333","INPA0191350","INPA0191350 INPA0191350_e",NA,NA,NA,NA
"4","2021-01-10 20:47:15-03","INPA","INPA","191628","S","Plantae","Elaeocarpaceae","Sloanea","dubia","Sloanea dubia","Boeira",NA,"Souza, MAD de","426","1997","10","07","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke, Próx. ao igarapé do Acará.","-59.966667","-2.883333",NA,"Dicotyledon Com-Clade","Oxalidales","Manaus","-59.966667","-2.883333","INPA0191628","INPA0191628 INPA0191628_e",NA,NA,NA,NA
"5","2021-01-10 20:47:15-03","INPA","INPA","210473","S","Plantae","Elaeocarpaceae","Sloanea","dubia","Sloanea dubia","Boeira",NA,"Assunção, PACL","788","1998","02","16","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke","-59.966667","-2.883333",NA,"Dicotyledon Com-Clade","Oxalidales","Manaus","-59.966667","-2.883333","INPA0210473","INPA0210473 INPA0210473_e","paratype",NA,NA,NA
"6","2021-01-10 20:47:15-03","INPA","INPA","210497","S","Plantae","Elaeocarpaceae","Sloanea","dubia","Sloanea dubia","Boeira","Sampaio, D","Mesquita, MR","19","1997","10","01","Southern America","Brasil","Amazonas","Reserva Florestal Adolfo Ducke","-59.966667","-2.883333",NA,"Dicotyledon Com-Clade","Oxalidales","Manaus","-59.966667","-2.883333","INPA0210497","INPA0210497 INPA0210497_e","holotype","2015","07","08"
