"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","county","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","fieldNumber","verbatimLongitude","verbatimLatitude","class","individualCount","typeStatus"
"11","2020-11-04 11:13:53-03","ESALQ","ESA","81749","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Mello Barreto","Mello Barreto et al.","9019.0","1937","08","11",NA,"Brasil","Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"ESA081749","ESA081749",NA,"Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-01-14 15:31:41-03","MN","R","9203","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.",NA,"Glaziou, A.F.M.","18232","1884","06","14",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000009203","R000009203_001",NA,"Itacolumi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2019-11-21 14:39:50-03","UFJF","CESJ","38676","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","H.L. Mello Barreto","H.L. Mello Barreto","9019","1937","08","11","América do Sul","Brasil","Minas Gerais","Serra do Itacolomy","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto 1,50, flores roséas. Muito frequente. Nas pedras.","CESJ038676",NA,NA,"Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-01 16:35:27-03","UNICAMP","UEC","126139","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Pacifico, R","Mello Barreto, HL","9019","1937","08","11",NA,"Brazil","Minas Gerais","Serra do Itacolomy","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto 1,50m, flor rósea. Muito frequente.; Nas pedras.","UEC011374","UEC011374","2015","Ouro Preto","44599","auto","07",NA,NA,NA,NA,NA,NA,NA
"15","2021-03-01 16:35:27-03","UNICAMP","UEC","196347","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Martins, E","Kirizawa, M","2417","1991","03","22",NA,"Brazil","São Paulo","Reserva Florestal da SABESP, adjacente a Estação Biológica de Boracéia. Próximidades do Rio Ribeirão do campo, ca 1,5km da pedra de Boracéia.","-45.8400001525879","-23.5300006866455",NA,NA,NA,"Arbusto mais ou menos 1,0m de altura, ocorrente nas partes alta e baixa dos morros. Flores róseo-lilases vistosas.","UEC011373","UEC011373","1997","Salesópolis","18032","auto","03",NA,NA,NA,NA,NA,NA,NA
"16","2019-11-06 09:56:34-03","UFOP","OUPR","6277","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Plant List","s.col.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2019-11-06 09:56:34-03","UFOP","OUPR","7274","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Lisboa, M.A.","Lisboa, M.A.","s.n.","1972","08","19",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"1972","Ouro Preto","44599","auto","09","15",NA,NA,NA,NA,NA,NA
"18","2019-11-06 09:56:34-03","UFOP","OUPR","6276","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Badini, J.","Badini, J.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Terreno pedregoso. Arbusto. Flores roseas",NA,NA,NA,"Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"19","2019-11-06 09:56:34-03","UFOP","OUPR","6275","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Lisboa, M.A.","Badini, J.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Campo. Arbusto. Flores violáceas",NA,NA,"1971","Ouro Preto","44599","auto","08","01",NA,NA,NA,NA,NA,NA
"20","2019-11-06 09:56:34-03","UFOP","OUPR","6274","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Lisboa, M.A.","Lisboa, M.A.","s.n.","1972","08","19",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"1972","Ouro Preto","44599","auto","09","15",NA,NA,NA,NA,NA,NA
"21","2019-11-06 09:56:34-03","UFOP","OUPR","4521","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Romero, R.","Peron, M.V.","s.n.","1986","06","18",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"2010","Ouro Preto","44599","auto","02",NA,NA,NA,NA,NA,NA,NA
"22","2020-03-12 10:29:23-03","UFOP","OUPR","34628","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Pedrosa, L.G.","Pedrosa, L.G.","2097","2019","10","19",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Serra do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, ca. 1,3m, com frutos. Em flores e frutos. Campo rupestre",NA,NA,"2019","Ouro Preto","44599","auto","10",NA,NA,NA,NA,NA,NA,NA
"23","2020-03-12 10:29:23-03","UFOP","OUPR","31874","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Bertolini, M.A.","Pedrosa, L.G.","733","2018","09","09",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Trilha da Lagoa Seca.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto, ca. 90cm. Flores lilases.",NA,NA,"2020","Ouro Preto","44599","auto","02","20",NA,NA,NA,NA,NA,NA
"24","2020-12-21 16:35:19-03","MBM","MBM","20130","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Trembleya","stenophylla","Trembleya stenophylla","Naudin","Wurdack, J.J.","Hatschbach, G.; Smith, L.B.; Ayensu, E.; Smith, L.B.; Ayensu, E.","28759",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"MBM020130","MBM020130",NA,"Jaboticatubas","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA
"25","2020-12-21 16:35:19-03","MBM","MBM","22202","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Trembleya","stenophylla","Trembleya stenophylla","Naudin","Wurdack, J.J.","Hatschbach, G.","29958",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"MBM022202","MBM022202",NA,"Jaboticatubas","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA
"26","2017-11-14 12:30:36-02","MNHN","RECOLNAT_MNHN_P","P00723384","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Romero","Claussen, P.",NA,"1841","12",NA,NA,"Brésil",NA,"Minas Geraes",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723384' target='other'> <mi>dwc_moreinfo</mi></a>","P00723384","P00723384_01",NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA
"27","2015-10-27 14:36:12-02","MNHN","RECOLNAT_MNHN_P","P00723385","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Romero","Claussen, P.",NA,"1843",NA,NA,NA,"Brésil",NA,"Minas Geraes : Campanema",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723385' target='other'> <mi>dwc_moreinfo</mi></a>","P00723385","P00723385_01",NA,NA,NA,NA,NA,NA,"368",NA,NA,NA,NA,NA
"28","2015-10-27 14:36:53-02","MNHN","RECOLNAT_MNHN_P","P00723386","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Romero","Claussen, P.",NA,"1843",NA,NA,NA,"Brésil",NA,"Minas Geraes : Campanema",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723386' target='other'> <mi>dwc_moreinfo</mi></a>","P00723386","P00723386_01",NA,NA,NA,NA,NA,NA,"368",NA,NA,NA,NA,NA
"29","2019-08-14 12:53:39-03","MNHN","RECOLNAT_MNHN_P","P00723507","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Naudin","Claussen, P.",NA,"1841",NA,NA,NA,"Brésil",NA,"s.loc.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723507' target='other'> <mi>dwc_moreinfo</mi></a>","P00723507","P00723507_01",NA,NA,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA
"30","2015-09-04 21:04:08-03","MNHN","RECOLNAT_MNHN_P","P05316784","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Romero","Glaziou, A.",NA,"1890","7","28",NA,"Brasil","Minas Gerais","Brésil (Minas), Itacolumy. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05316784' target='other'> <mi>dwc_moreinfo</mi></a>","P05316784","P05316784_01",NA,NA,NA,NA,NA,NA,"18232",NA,NA,NA,NA,NA
"31","2015-09-04 21:04:08-03","MNHN","RECOLNAT_MNHN_P","P05316785","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Romero","Riedel",NA,NA,NA,NA,NA,"Brasil",NA,"Brasilia. Brasil, América do Sul",NA,NA,NA,NA,"hb",". s.d. Reçu le 16 avril 1880 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05316785' target='other'> <mi>dwc_moreinfo</mi></a>","P05316785","P05316785_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2015-09-04 21:04:08-03","MNHN","RECOLNAT_MNHN_P","P05316786","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Romero","Glaziou, A.",NA,"1890","7","28",NA,"Brasil","Minas Gerais","Brésil (Minas) Itacolumy. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"hb",". . Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05316786' target='other'> <mi>dwc_moreinfo</mi></a>","P05316786","P05316786_01",NA,NA,NA,NA,NA,NA,"18232",NA,NA,NA,NA,NA
"33","2015-09-04 21:04:08-03","MNHN","RECOLNAT_MNHN_P","P05316787","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Romero","Glaziou, A.",NA,"1884","6","25",NA,"Brasil","Minas Gerais","Brésil (Minas) Haut de l´Itacolumy. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"hb",". . Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05316787' target='other'> <mi>dwc_moreinfo</mi></a>","P05316787","P05316787_01",NA,NA,NA,NA,NA,NA,"14745",NA,NA,NA,NA,NA
"34","2015-09-04 21:04:08-03","MNHN","RECOLNAT_MNHN_P","P05316788","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Romero","Glaziou, A.",NA,"1884","6","25",NA,"Brasil","Minas Gerais","(?) Itacolumy (Minas). Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"hb","Plantes des environs de Rio de Janeiro et d'Ouro Preto - Brésil, recueillies en 1883 et 1884. . Reçu le 6 aout 1885 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05316788' target='other'> <mi>dwc_moreinfo</mi></a>","P05316788","P05316788_01",NA,NA,NA,NA,NA,NA,"14745",NA,NA,NA,NA,NA
"35","2015-09-04 21:04:08-03","MNHN","RECOLNAT_MNHN_P","P05316790","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Romero","Riedel",NA,NA,NA,NA,NA,"Brasil",NA,"Brasilia. Brasil, América do Sul",NA,NA,NA,NA,"hb",". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05316790' target='other'> <mi>dwc_moreinfo</mi></a>","P05316790","P05316790_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2015-09-07 11:16:20-03","MNHN","RECOLNAT_MNHN_P","P05316791","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Romero","Riedel",NA,NA,NA,NA,NA,"Brasil",NA,". Brasil, América do Sul",NA,NA,NA,NA,"hb",". s.d. Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05316791' target='other'> <mi>dwc_moreinfo</mi></a>","P05316791","P05316791_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2020-12-11 11:38:43-03","UFMG","BHCB","126195","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.",NA,"Oliveira, CT; Giacomin, LL","47","2008","08","26","Southern America","Brasil","Minas Gerais","RPPN Santuário do Caraça, Pico Conceição","-43.526667","-20.093889","1787","1787",NA,"Arbusto de 1 metro, flores rosas","BHCB040006",NA,"2009","Catas Altas",NA,NA,"09",NA,NA,"-43.526667","-20.093889",NA,NA,NA
"38","2020-12-11 11:38:43-03","UFMG","BHCB","142378","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.",NA,"Oliveira, CT; Borsali, EF; Gontijo, FD; Ribeiro, RC","480","2009","06","29","Southern America","Brasil","Minas Gerais","RPPN Santuário do Caraça, Pico do Sol","-43.449722","-20.108056","1880","1880",NA,"arbusto de 1,2 m, flores rosas com estames amarelos.",NA,NA,NA,"Catas Altas",NA,NA,NA,NA,NA,"-43.449722","-20.108056",NA,NA,NA
"39","2020-12-11 11:38:43-03","UFMG","BHCB","192662","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.",NA,"Paiva, JAM; Souza, JAM; Silva, SHA","1874","2018","09","19","Southern America","Brasil","Minas Gerais","RPPN Capanema, Santa Bárbara/Ouro Preto","-43.581667","-20.221389","1638","1638",NA,"Subarbusto, 0,35m, terrestre; flor lilás.; Campo Rupestre Quartzítico","BHCB192662",NA,"2018","Santa Bárbara",NA,NA,"11","30",NA,"-43.581667","-20.221389",NA,NA,NA
"40","2020-12-11 11:38:43-03","UFMG","BHCB","126202","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.",NA,"Oliveira, CT; Giacomin, LL","84","2008","08","27","Southern America","Brasil","Minas Gerais","RPPN Santuário Caraça. Pico da Canjerana.","-43.513889","-21.483333","345","345",NA,"arbusto de 50 cm, flores roxas.; arbusto de 50 cm, flores roxas.","BHCB004915",NA,"2013","Catas Altas",NA,NA,"01","25",NA,"-43.513889","-21.483333",NA,NA,NA
"41","2020-12-11 11:38:43-03","UFMG","BHCB","6579","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.",NA,"Braga, PIS; Grandi, TSM","1942","1985","09","28","Southern America","Brasil","Minas Gerais","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,"Arbusto, 2,5 m. Flores Roxas; Campo rupestre","BHCB024545",NA,"2016","Caeté","22051","auto","01",NA,NA,NA,NA,NA,NA,NA
"42","2020-12-11 11:38:43-03","UFMG","BHCB","72774","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.",NA,"Barreto, HLM","9019","1937","08","11","Southern America","Brasil","Minas Gerais","Serra do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto 1,5. Flor rósea. Muito frequente.; Nas pedras","BHCB043178","BHCB043178","1997","Ouro Preto","44599","auto","03","12",NA,NA,NA,NA,NA,NA
"43","2021-02-11 17:20:25-03","UFPR","UPCB","84317","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Versiane, A.F.A.","Reginato, M.","1412","2013","02","02",NA,"Brasil","Minas Gerais","P. N. da Serra do Cipó. Alto Palácio.","-43.52648","-19.257025",NA,NA,NA,"Arbusto 1m. Pétalas róseas, estames róseos com apêndice amarelo (maiores), amarelos (menores). Campo de Altitude..","UPCB0023069","UPCB0023069","2016","Santana do Riacho",NA,NA,"05","10",NA,"-43.52648","-19.257025",NA,NA,NA
"44","2021-02-11 17:20:25-03","UFPR","UPCB","70957","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Rolim, T.P.","Rolim, T.P.","366","2010","06","16",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi-PEI, Sertão (CGS).","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Campo rupestre. Arbusto ca. 0,65m. Corola rósea claro, estames maiores com anteras vináceas, conectivo róseo e calcar amarelo, menores com antera, calcar e conectivo amarelo, filetes de ambos róseos. Início da florada..","UPCB0023072","UPCB0023072","2010","Ouro Preto","44599","auto","06",NA,NA,NA,NA,NA,NA,NA
"45","2021-02-11 17:20:25-03","UFPR","UPCB","45704","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.","Mello Barreto","Mello Barreto","9019","1937","08","11",NA,"Brasil","Minas Gerais","Serra do Itacolomy","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Arbusto 1,5m, flor rósea, muito frequente..","UPCB0023061","UPCB0023061",NA,"Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-09-12 05:00:02-03","US","US","88859","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.",NA,"L. Riedel",NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01899869","US01899869_01 US01899869_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"47","2020-09-12 05:00:02-03","US","US","1123517","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.",NA,"A. F. M. Glaziou","14745","1884","6","25","South America - Neotropics","Brazil","Minas Gerais","Itacolumy",NA,NA,NA,NA,NA,NA,"US01899870","US01899870_01 US01899870_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"48","2020-09-12 05:00:02-03","US","US","292632","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Trembleya","calycina","Trembleya calycina","Cham.",NA,"L. Riedel",NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01899871","US01899871_01 US01899871_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"49","2020-09-12 05:00:02-03","US","US","2650823","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Trembleya","stenophylla","Trembleya stenophylla","Naudin",NA,"G. Hatschbach","29958","1972","8","6","South America - Neotropics","Brazil","Minas Gerais","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"US01900114","US01900114_01 US01900114_02",NA,"Jaboticatubas","31264","auto",NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
