"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","geoFlag","identifiedBy","individualCount","verbatimLongitude","verbatimLatitude"
"1","2020-12-11 11:34:30-03","UFMG","BHCB","77507","PreservedSpecimen","Plantae","Dicotyledon","Celastraceae","Peritassa","longifolia","Peritassa longifolia","Lombardi","2004","10","Isotypus","Kollmann, K; Bausen, E; Pizziolo, W","5055","2001","11","28","Southern America","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi, Nova Lombardia.","-40.6002998352051","-19.9356002807617","23813","750","750","Trepadeira na sombra. Flores verdes.","BHCB000167","BHCB000167 BHCB000167_01","auto",NA,NA,NA,NA
"2","2016-02-18 05:27:00-02","MO","MOBOT","100472169","PreservedSpecimen","Plantae",NA,"Celastraceae","Peritassa","longifolia","Peritassa longifolia","Lombardi",NA,NA,"Holotype","Ludovic Kollmann|Elias Bausen|W. Pizziolo","Kollmann 5055","2001","11","28","South America","Brazil","Espírito Santo","Santa Teresa","Nova Lombardia, Res. Biol. Augusto Buschi.","-40.6002998352051","-19.9356002807617","23813","750.00000000",NA,NA,NA,NA,"auto","J.A. Lombardi (HRCB)","1",NA,NA
"3","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","15627",NA,"Plantae",NA,"Celastraceae","Peritassa","longifolia","Peritassa longifolia","Lombardi",NA,NA,"HOLOTIPO","L. Kollmann; et al","5055","2001","11","28",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Trepadeira na sombra. Flores verdes.","MBML015627","MBML015627",NA,"J. A. Lombardi/X-2004","2","40W33'11","19S54'27"
"4","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","16758",NA,"Plantae",NA,"Celastraceae","Peritassa","longifolia","Peritassa longifolia","Lombardi",NA,NA,"PARATIPO","R.R. Vervloet; et al","53","2002","04","02",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Trepadeira, frutos verdes a 4m do solo.","MBML016758","MBML016758",NA,"J. A. Lombardi/X-2004",NA,"40W33'11","19S54'27"
"5","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","16801",NA,"Plantae",NA,"Celastraceae","Peritassa","longifolia","Peritassa longifolia","Lombardi",NA,NA,"PARATIPO","R.R. Vervloet; et al","230","2002","05","08",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Trepadeira, a 4m do solo, frutos semi maduros de cor verde claro, outro negro, baixada.","MBML016801","MBML016801",NA,"J. A. Lombardi/X-2004",NA,"40W33'11","19S54'27"
"6","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","19984",NA,"Plantae",NA,"Celastraceae","Peritassa","longifolia","Peritassa longifolia","Lombardi",NA,NA,NA,"R.R. Vervloet; et al","1934","2003","03","06",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Trepadeira, frutos a 3m do solo, imaturos de cor verde claro, meia encosta, dossel 15m.","MBML019984","MBML019984",NA,"J.A. Lombardi/IV-2013",NA,"40W33'11","19S54'27"
"7","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","20054",NA,"Plantae",NA,"Celastraceae","Peritassa","longifolia","Peritassa longifolia","Lombardi",NA,NA,NA,"R.R. Vervloet; et al","2028","2003","03","20",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Trepadeira, com frutos imaturos de cor verde, meia encosta, dossel 19m.","MBML020054","MBML020054",NA,"J.A. Lombardi/IV-2013",NA,"40W33'11","19S54'27"
