"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","county","locality","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","fieldNumber","individualCount"
"48","2020-12-11 11:39:29-03","UFMG","BHCB","24425","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Peron, M; et al.","758","Southern America","Brasil","Rio de Janeiro","-42.05","-22",NA,"Arvoreta com 9m de altura, DAP 11 cm. Folhas coriáceas, discolores. Eixo da inflorescência e botões florais verdes, flores alvas altamente aromáticas","BHCB032713",NA,"1989","03","06","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Sítio Sophronites","1100","1100",NA,"2014","-42.05","-22",NA,NA,NA,NA,NA,NA,NA
"49","2020-12-11 11:39:29-03","UFMG","BHCB","173996","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Vervloet, RR; Bausen, E; Pizziolo, W; Rossini, J","1369","Southern America","Brasil","Espírito Santo","-40.559722","-19.906389",NA,"Árvore com 10 m, topo de morro, dossel 17 m, flores e botões brancos, frutos jovens.","BHCB019330",NA,"2002","11","05","Santa Teresa","Reserva Biológica Augusto Ruschi","900","900",NA,"2002","-40.559722","-19.906389",NA,NA,NA,NA,NA,NA,NA
"50","2020-12-11 11:39:29-03","UFMG","BHCB","78194","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Lombardi, JA; Salino, A; Mota, RC da; Carvalho, FA","5213","Southern America","Brasil","Espírito Santo","-40.911083","-20.0135",NA,"Árvore, ca. 4m, folhas cartáceas, frutos imaturos verdes; Borda de mata pluvial, alto de morro, beira de estrada","BHCB032985",NA,"2003","02","26","Itarana","Alto Jatiboca, Fazenda De Frederico Sadler.","786","786",NA,"2014","-40.911083","-20.0135",NA,NA,NA,NA,NA,NA,NA
"51","2020-12-11 11:39:29-03","UFMG","BHCB","113506","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Kollmann, L; Bausen, E; Ribeiro, R","5760","Southern America","Brasil","Espírito Santo","-40.7461013793945","-20.040599822998",NA,"Árvore, 13m. Botões brancos","BHCB032941",NA,"2002","11","19","Santa Maria de Jetibá","Belém, Terreno de Paulo Seick (área 1)","700","700",NA,"2014",NA,NA,"31867","auto",NA,NA,NA,NA,NA
"52","2020-12-11 11:39:29-03","UFMG","BHCB","106218","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Silva, JM; Lima, AM","4334","Southern America","Brasil","Paraná","-49.1150016784668","-25.2061004638672",NA,"Árvore, 12m, fruto imaturo; Floresta atlântica","BHCB032770",NA,"2005","05","19","Bocaiúva do Sul","Colônia João 23",NA,NA,NA,"2007",NA,NA,"61623","auto",NA,NA,NA,NA,NA
"53","2020-12-11 11:39:29-03","UFMG","BHCB","106029","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Silva Neto, SJ; Silva, W","300","Southern America","Brasil","Rio de Janeiro","-43.451099395752","-22.7591991424561",NA,"Árvore semi-ciófila, ca. de 8m de alt. Folhas discolores cartáceas; botões com cálice verde e corola amarelada","BHCB032767",NA,"1993","10","05","Nova Iguaçu","Estrada para Boa Esperança",NA,NA,NA,"2014",NA,NA,"25743","auto",NA,NA,NA,NA,NA
"54","2020-12-11 11:39:29-03","UFMG","BHCB","97152","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Leoni, LS","6296","Southern America","Brasil","Minas Gerais","-42.0297012329102","-20.8083000183105",NA,"Arbusto ereto, ca 4-5m de altura; ramos flexíveis; frutos imaturos amarelos e maduros de cor avermelhada.; Crescendo em borda de floresta secundária.","BHCB032733","BHCB032733","2005","09","25","Faria Lemos","Fazenda Jatobá.","870","870",NA,"2014",NA,NA,"14353","auto",NA,NA,NA,NA,NA
"55","2020-12-11 11:39:29-03","UFMG","BHCB","173951","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Kollmann, L; Pizziolo, W; Bausen, E","4965","Southern America","Brasil","Espírito Santo","-40.6002998352051","-19.9356002807617",NA,"Arvoreto 10m. Botões e flores brancos","BHCB019268",NA,"2001","11","07","Santa Teresa","Nova Lombardia, Reserva Biológica Augusto Ruschi. Divisa de Goiapaba-açu a esquerdsa","800","800",NA,"2011",NA,NA,"23813","auto",NA,NA,NA,NA,NA
"56","2020-12-11 11:39:29-03","UFMG","BHCB","43661","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Oliveira, PP de","50C","Southern America","Brasil","Rio de Janeiro","-41.9449996948242","-22.5268993377686",NA,"Fruto verde; Baixada","BHCB050598",NA,"1997","08","11","Rio das Ostras","Reserva Biológica União",NA,NA,NA,"2019",NA,NA,"17620","auto","05",NA,NA,NA,NA
"57","2020-12-11 11:39:29-03","UFMG","BHCB","43659","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Oliveira, PP de","50 A","Southern America","Brasil","Rio de Janeiro","-41.9449996948242","-22.5268993377686",NA,"Flor/botão; Baixada","BHCB032717",NA,"1997","07","15","Rio das Ostras","Reserva Biológica União, Trilha 1",NA,NA,NA,"2014",NA,NA,"17620","auto",NA,NA,NA,NA,NA
"58","2020-12-11 11:39:29-03","UFMG","BHCB","43666","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Oliveira, PP de","50 H","Southern America","Brasil","Rio de Janeiro","-41.9449996948242","-22.5268993377686",NA,"Botão; Baixada","BHCB032722",NA,"1998","05","16","Rio das Ostras","Reserva Biológica União, Trilha 1",NA,NA,NA,"2014",NA,NA,"17620","auto",NA,NA,NA,NA,NA
"59","2020-12-11 11:39:29-03","UFMG","BHCB","43665","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Oliveira, PP de","50 G","Southern America","Brasil","Rio de Janeiro","-41.9449996948242","-22.5268993377686",NA,"Botão/flor; Baixada","BHCB032721",NA,"1998","06","16","Rio das Ostras","Reserva Biológica União, Trilha 1",NA,NA,NA,"2014",NA,NA,"17620","auto",NA,NA,NA,NA,NA
"60","2020-12-11 11:39:29-03","UFMG","BHCB","43664","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Oliveira, PP de","50 F","Southern America","Brasil","Rio de Janeiro","-41.9449996948242","-22.5268993377686",NA,"Baixada","BHCB032720",NA,"1998","08","10","Rio das Ostras","Reserva Biológica União, Trilha 1",NA,NA,NA,"2014",NA,NA,"17620","auto",NA,NA,NA,NA,NA
"61","2020-12-11 11:39:29-03","UFMG","BHCB","43660","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Oliveira, PP de","50 B","Southern America","Brasil","Rio de Janeiro","-41.9449996948242","-22.5268993377686",NA,"Fruto; Baixada","BHCB032718",NA,"1997","09","19","Rio das Ostras","Reserva Biológica União, Trilha 1",NA,NA,NA,"2014",NA,NA,"17620","auto",NA,NA,NA,NA,NA
"62","2020-12-11 11:39:29-03","UFMG","BHCB","43663","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Oliveira, PP de","50 E","Southern America","Brasil","Rio de Janeiro","-41.9449996948242","-22.5268993377686",NA,"Botão/flor; Baixada","BHCB032719",NA,"1998","07","16","Rio das Ostras","Reserva Biológica União, Trilha 1",NA,NA,NA,"2014",NA,NA,"17620","auto",NA,NA,NA,NA,NA
"63","2020-12-11 11:39:29-03","UFMG","BHCB","43662","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Oliveira, PP de","50","Southern America","Brasil","Rio de Janeiro","-41.9449996948242","-22.5268993377686",NA,"Botão.","BHCB013614","BHCB013614","1997","05","22","Rio das Ostras","Reserva Biológica União, Trilha 1. Baixada.",NA,NA,NA,"2019",NA,NA,"17620","auto","05",NA,NA,NA,NA
"64","2020-12-11 11:39:29-03","UFMG","BHCB","173900","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Kollmann, L; Bausen, E; Pizziolo, W","644","Southern America","Brasil","Espírito Santo","-40.6002998352051","-19.9356002807617",NA,"Mata de encosta. Árvore 12m. Dap 25cm. Fruste 9m. Flores amarelas","BHCB019217",NA,"1998","09","30","Santa Teresa","São Lourenço, Mata Fria. Terreno de Clério Loss","750","750",NA,"2011",NA,NA,"23813","auto",NA,NA,NA,NA,NA
"65","2020-12-11 11:39:29-03","UFMG","BHCB","27327","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.",NA,"Hatschbach, G","52136","Southern America","Brasil","Paraná","-49.1150016784668","-25.2061004638672",NA,"Árvore 10m, frutos amarelos; Mata pluvial vertente atlântica","BHCB042126",NA,"1988","06","08","Bocaiúva do Sul","Serra São Miguel",NA,NA,NA,"2019",NA,NA,"61623","auto","05",NA,NA,NA,NA
"66","2021-02-11 17:20:43-03","UFPR","UPCB","92094","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Völtz, R.R.","Völtz, R.R.","1463",NA,"Brasil","Paraná","-48.292778","-25.162222",NA,"Dossel de Floresta Ombófila Densa Submontana de topo de morro.. Árvore 10m alt; botões florais alvos, flores com estames alvacentos","UPCB0038223","UPCB0038223","2018","01","10","Guaraqueçaba","RPPN Salto Morato","385","385",NA,"2018","-48.292778","-25.162222",NA,NA,"01",NA,NA,NA,NA
"67","2021-02-11 17:20:43-03","UFPR","UPCB","92095","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","Völtz, R.R.","Völtz, R.R. | Brotto, M.L. | Pajewski, F.F.","1462",NA,"Brasil","Paraná","-48.292778","-25.158889",NA,"Dossel de Floresta Ombófila Densa Submontana de topo de morro.. Árvore 13m alt; frutos verdes, vermelhos e viosos.","UPCB0038226","UPCB0038226","2017","04","07","Guaraqueçaba","RPPN Salto Morato","320","320",NA,"2017","-48.292778","-25.158889",NA,NA,"12",NA,NA,NA,NA
"68","2016-01-01 12:59:00-02","MO","MOBOT","3197300","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M.F. Santos","M. Peron","Peron 758","South America","Brazil","Rio de Janeiro","-42.05","-22",NA,NA,NA,NA,"1989","3","6","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"69","2008-05-27 22:02:00-03","MO","MOBOT","3201092","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M. Sobral","E.L. Barbosa","Barbosa 931","South America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,"Posto Manecão (Mun. Barra do Turvo).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","18450",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","follii","Myrcia follii","G.M.Barroso & Peixoto","M. Sobral/2003","L. Kollmann; et al","5760",NA,"Brasil","Espírito Santo","-40.697222","-20.043333",NA,"Árvore 13m. Botões brancos.","MBML018450","MBML018450","2002","11","19","Santa Maria de Jetibá","Belém",NA,NA,NA,NA,"40W41'50","20S2'36",NA,NA,NA,NA,NA,NA,NA
"71","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","10733",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","cf. plusiantha","Myrcia cf. plusiantha","Kiaersk.","M.F. Santos/03-04-2017","L. D. Thomaz","1509",NA,"Brasil","Espírito Santo","-40.530278","-19.971389",NA,"Altura 18m, PAP 82cm, caule interno róseo. Estéril.","MBML010733","MBML010733","1993","08","10","Santa Teresa","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"72","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","10792",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","cf. plusiantha","Myrcia cf. plusiantha","Kiaersk.","M.F. Santos/03-04-2017","L. D. Thomaz","1079",NA,"Brasil","Espírito Santo","-40.530278","-19.971389",NA,"Altura 23cm, PAP 90cm, caule interno vinho.","MBML010792","MBML010792","1993","09","22","Santa Teresa","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"73","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","32760",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","cf. plusiantha","Myrcia cf. plusiantha","Kiaersk.","M. Sobral/Março-2016","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1364",NA,"Brasil","Espírito Santo","-40.812778","-18.871389",NA,"Arvoreta 5m de alt. Frutos amarelos e vináceos. Mata Paludosa.","MBML032760","MBML032760","2006","09","07","Águia Branca","Águas Claras, propr.: Zequinha","400","400",NA,NA,"40W48'46","18S52'17",NA,NA,NA,NA,NA,NA,NA
"74","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","10775",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M. Sobral/1995","L. D. Thomaz","1419",NA,"Brasil","Espírito Santo","-40.530278","-19.971389",NA,"Altura 10m, PAP 28cm, caule interno branco, fruto verde/vinoso.","MBML010775","MBML010775","1995","03","07","Santa Teresa","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"75","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","10096",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M.F. Santos/03-04-2017","L. Kollmann; E. Bausen & W. Pizziolo","2146",NA,"Brasil","Espírito Santo","-40.548333","-19.847222",NA,"Arvore 6m. Dap 6cm. Fuste 4m. Flores brancas.","MBML010096","MBML010096","1999","03","11","Santa Teresa","Cabeceira do Vinte e Cinco de Julho",NA,NA,NA,NA,"40W32'54","19S50'50",NA,NA,NA,NA,NA,NA,NA
"76","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","10773",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M. Sobral/1995","L. D. Thomaz","1453",NA,"Brasil","Espírito Santo","-40.530278","-19.971389",NA,"Não amostrada, lado de cima da parcela 29, 7m de altura, flores brancas com cálice amarelo.","MBML010773","MBML010773","1993","11","09","Santa Teresa","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"77","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","10774",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M. Sobral/1995","L. D. Thomaz","1412",NA,"Brasil","Espírito Santo","-40.530278","-19.971389",NA,"Altura 9m, PAP 26cm, caule interno branco, botõers verdes jovens.","MBML010774","MBML010774","1994","09","30","Santa Teresa","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"78","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","10776",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M. Sobral/1995","L. D. Thomaz","1404",NA,"Brasil","Espírito Santo","-40.530278","-19.971389",NA,"Altira 12m ,PAP 22cm, caule interno branco, fruto verde/ avermelhado.","MBML010776","MBML010776","1995","01","18","Santa Teresa","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"79","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","10777",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M. Sobral/1995","L. D. Thomaz","1409",NA,"Brasil","Espírito Santo","-40.530278","-19.971389",NA,"Altura 8m, PAP 20cm, caule interno branco, fruto verde/claro.","MBML010777","MBML010777","1995","01","18","Santa Teresa","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"80","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","10778",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M. Sobral/1995","L. D. Thomaz","1410",NA,"Brasil","Espírito Santo","-40.530278","-19.971389",NA,"Altura 9m, PAP 26cm, caule interno branco, fruto verde.","MBML010778","MBML010778","1995","01","18","Santa Teresa","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"81","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","10779",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M. Sobral/1995","L. D. Thomaz","1418",NA,"Brasil","Espírito Santo","-40.530278","-19.971389",NA,"Altura 12m, PAP 22cm, caule interno branco, fruto verde/avermelhado.","MBML010779","MBML010779","1995","03","07","Santa Teresa","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"82","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","10891",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M. Sobral/Março-2007","L. D. Thomaz","1109",NA,"Brasil","Espírito Santo","-40.530278","-19.971389",NA,"Altura 13m, PAP 29cm, caule interno róseo.","MBML010891","MBML010891","1993","09","22","Santa Teresa","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"83","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","11037",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M.F. Santos/03-04-2017","L. D. Thomaz","1521",NA,"Brasil","Espírito Santo","-40.530278","-19.971389",NA,"Altura 12m, PAP 38cm, caule interno branco, externo róseo. Estéril.","MBML011037","MBML011037","1993","06","30","Santa Teresa","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"84","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","11539",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M. Sobral/2001","V. Demuner; et al","603",NA,"Brasil","Espírito Santo","-40.530278","-19.971389",NA,"Arvoreta 11m, frutos imaturos cor verde, caule casca marrom. Subida da trilha do sagui.","MBML011539","MBML011539","2000","01","25","Santa Teresa","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"85","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","11656",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M.F. Santos/03-04-2017","V. Demuner; et al","312",NA,"Brasil","Espírito Santo","-40.683333","-19.931111",NA,"Árvore 12m, DAP 17cm, fuste 6m, inflorescencia verde musgo. Ambiente umido, sombreado.","MBML011656","MBML011656","1999","12","09","Santa Teresa","Mata Fria",NA,NA,NA,NA,"40W41'0","19S55'52",NA,NA,NA,NA,NA,NA,NA
"86","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","12519",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M.F. Santos/03-04-2017","V. Demuner; et al","954",NA,"Brasil","Espírito Santo","-40.541944","-19.844722",NA,"Árvore 18m, DAP 30cm, fuste 7m, flores velhas e frutos jovens esverdeados. Interior de mata.","MBML012519","MBML012519","2000","04","27","Santa Teresa","Alto Lombardia, cabeceira do 25 de Julho",NA,NA,NA,NA,"40W32'31","19S50'41",NA,NA,NA,NA,NA,NA,NA
"87","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","14890",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M.F. Santos/03-04-2017","L. Kollmann; et al","4299",NA,"Brasil","Espírito Santo","-40.506944","-19.936111",NA,"Arvoreto 13m. DAP 16cm. Fuste 5m. Frutos verdes. Amareladas.","MBML014890","MBML014890","2001","08","09","Santa Teresa","Rio Saltinho",NA,NA,NA,NA,"40W30'25","19S56'10",NA,NA,NA,NA,NA,NA,NA
"88","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","16265",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M.F. Santos/03-04-2017","L. Kollmann; et al","5596",NA,"Brasil","Espírito Santo","-40.553056","-19.9075",NA,"Arvoreto 10m. Flores brancas.","MBML016265","MBML016265","2002","02","20","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"89","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","16782",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M.F. Santos/03-04-2017","R.R. Vervloet; et al","79",NA,"Brasil","Espírito Santo","-40.553056","-19.9075",NA,"Árvore 10m de altura, frutos imaturos de cor verde. Lado esquerdo da estrada.","MBML016782","MBML016782","2002","04","09","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"90","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","17135",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M.F. Santos/03-04-2017","R.R. Vervloet; et al","580",NA,"Brasil","Espírito Santo","-40.553056","-19.9075",NA,"Árvore com 22m, fundo de vale, frutos imaturos a maduros de cor verde amarelado, local rochoso.","MBML017135","MBML017135","2002","07","30","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"91","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","18224",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M. Sobral/Dez.2002","R.R. Vervloet; et al","1369",NA,"Brasil","Espírito Santo","-40.553056","-19.9075",NA,"Árvore com 10m, topo de morro, dossel 17m, flores e botões brancos, frutos jovens, altitude 900m.","MBML018224","MBML018224","2002","11","05","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"92","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","19567",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M.F. Santos/03-04-2017","R.R. Vervloet; et al","1748",NA,"Brasil","Espírito Santo","-40.553056","-19.9075",NA,"Árvore de 9m, flores com sépalas verdes, botões e estames brancos, borda de mata, meia encosta.","MBML019567","MBML019567","2003","01","23","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"93","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","19670",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M.F. Santos/03-04-2017","R.R. Vervloet; et al","1802",NA,"Brasil","Espírito Santo","-40.553056","-19.9075",NA,"Árvore com 12m, flores brancas, frutos jovens, baixada, dossel de 18m, beira de córrego.","MBML019670","MBML019670","2003","02","12","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"94","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","19790",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M. Sobral/2003","R.R. Vervloet; et al","1878",NA,"Brasil","Espírito Santo","-40.553056","-19.9075",NA,"Árvore de 14m, frutos imaturos de cor amarelo claro, maduros de cor vermelha, topo de morro, dossel 18m.","MBML019790","MBML019790","2003","02","20","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"95","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","19837",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M.F. Santos/03-04-2017","L. Kollmann; et al","5994",NA,"Brasil","Espírito Santo","-40.697222","-20.043333",NA,"Arvoreto 5m, no brejo.","MBML019837","MBML019837","2003","02","17","Santa Maria de Jetibá","Belém",NA,NA,NA,NA,"40W41'50","20S2'36",NA,NA,NA,NA,NA,NA,NA
"96","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","27366",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","plusiantha","Myrcia plusiantha","Kiaersk.","M.F. Santos/2014","V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2473",NA,"Brasil","Espírito Santo","-40.812778","-18.871389",NA,"Arvoreta 4m, frutos verdes. Fundo de vale.","MBML027366","MBML027366","2006","06","08","Águia Branca","Águas Claras, prop.: Zequinha","400","400",NA,NA,"40W48'46","18S52'17",NA,NA,NA,NA,NA,NA,NA
