"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","previousCatalogNumber","class"
"47","2019-11-21 14:53:25-03","UFJF","CESJ","10715","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"L. Krieger","CESJ10715","América do Sul","Brasil","Fazenda da Floresta, Na mata, epífita.",NA,"Folhas verde escuro, escama castanhas.","CESJ010715","CESJ010715","T.E. Almeida","1971","08","13","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"36144","auto","2013","07",NA,NA,NA,NA,NA,NA,NA
"48","2020-07-09 10:04:59-03","UFS","ASE","26294","PreservedSpecimen","Plantae","Monilophyta","Polypodiales","Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M. Tryon & A.F. Tryon",NA,"Gomes, LA; Freire, GS; Santos, E","879","Southern America","Brasil","Caverna do Tramandaí, Povoado Machado.",NA,"Frondes férteis.","ASE0031695","ASE0031695","Andrade, MFB","2012","10","11","Sergipe","Laranjeiras","-37.169722","-10.806389",NA,NA,NA,NA,"2020","01","14","-37.169722","-10.806389",NA,NA,NA,NA
"49","2020-07-09 10:04:59-03","UFS","ASE","4712","PreservedSpecimen","Plantae","Monilophyta","Polypodiales","Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M. Tryon & A.F. Tryon",NA,"Viana, G","1762","Southern America","Brasil",NA,NA,"Erva Epífita.; Erva Epífita.; Caatinga hipoxerófila.","ASE0025804","ASE0025804","Xavier, SRS","1987","06","04","Sergipe","Frei Paulo","-37.534167","-10.549444",NA,NA,NA,NA,"2007","01",NA,"-37.534167","-10.549444",NA,NA,NA,NA
"50","2020-07-09 10:04:59-03","UFS","ASE","27904","PreservedSpecimen","Plantae","Monilophyta","Polypodiales","Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M. Tryon & A.F. Tryon",NA,"Saka, MN; Santos, E","220","Southern America","Brasil","Parque Nacional da Serra de Itabaiana, Próximo ao Poço das Moças",NA,"Epífita. Amostra em sílica.","ASE0032154","ASE0032154","Silva, ACC","2013","04","09","Sergipe","Itabaiana","-37.333333","-10.733333","235","235",NA,NA,"2014","05","05","-37.333333","-10.733333",NA,NA,NA,NA
"51","2019-08-20 10:28:50-03","UNICAMP","UEC","138889","S","Plantae","Pteridophyta",NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"Breier, TB; Budke, JC","427",NA,"Brazil","Parque Estadual Carlos Botelho, parcelas permanentes",NA,"Na parcela A2, caída no solo","UEC055169","UEC055169","Almeida, TE","2002","08","17","São Paulo","Sete Barras","-47.916667","-24.166667",NA,NA,NA,NA,"2011","09","23","-47.916667","-24.166667",NA,NA,NA,NA
"52","2019-08-20 10:28:50-03","UNICAMP","UEC","138891","S","Plantae","Pteridophyta",NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"Breier, TB; Bahrami, AK","834",NA,"Brazil","Estação Ecológica Assis, parcelas permantentes",NA,"Na parcela K09","UEC055168","UEC055168","Almeida, TE","2003","01","07","São Paulo","Assis","-50.4099998474121","-22.6599998474121",NA,NA,"23972","auto","2011","09","23",NA,NA,NA,NA,NA,NA
"53","2019-11-19 14:08:57-03","UFRPE","PEUFR","41560","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M. Tryon & A.F. Tryon",NA,"D.S. Pimentel; L.M. Nascimento; M.J.N. Rodal","107",NA,"Brasil","Reserva Biológica de Serra Negra",NA,"Erva epífita; soros maduros; forófito com cerca de 10cm; exposta a sol e vento","PEUFR041560",NA,"P.G. Windisch","1996","06","26","Pernambuco","Floresta","-37.154167","-8.625","1100","1100",NA,NA,"1997","11","04","37°09'15''W","8°37'30''S",NA,NA,NA,NA
"54","2019-11-19 14:08:57-03","UFRPE","PEUFR","19265","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M. Tryon & A.F. Tryon",NA,"A. Laurênio; A.P.S. Gomes; G.M. Souza; M. Oliveira","9",NA,"Brasil","Reserva Biológica de Serra Negra",NA,"Epífita; folhas contendo parte dorsal soros amarelos; rizoma ferrugíneo","PEUFR019265",NA,"P.G. Windisch","1995","03","09","Pernambuco","Floresta","-38.5685997009277","-8.60111045837402",NA,NA,"87756","auto","1997","11","04",NA,NA,NA,NA,NA,NA
"55","2019-11-19 14:08:57-03","UFRPE","PEUFR","19409","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M. Tryon & A.F. Tryon",NA,"M. Sales; M. Rodal; C. Zickel","605",NA,"Brasil","Reserva Biológica de Serra Negra",NA,"Erva epífita;","PEUFR019409",NA,"J.T. Mickel","1995","06","04","Pernambuco","Floresta","-38.5685997009277","-8.60111045837402",NA,NA,"87756","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-11-19 14:08:57-03","UFRPE","PEUFR","19419","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M. Tryon & A.F. Tryon",NA,"M.J.N. Rodal; K. Andrade; E. Inácio; L. Figueiredo","478",NA,"Brasil","Reserva Biológica de Serra Negra",NA,"Epífita de troncos de ca. 10cm de diâmetro, pelos castanhos a alvos; soros alaranjados","PEUFR019419",NA,"J.T. Mickel","1995","03","08","Pernambuco","Floresta","-38.5685997009277","-8.60111045837402",NA,NA,"87756","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-11-06 09:57:13-03","UFOP","OUPR","11427","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"Badini, J.","s.n.",NA,"Brasil",NA,NA,"Erva. Sobre árvores",NA,NA,"Souza, F.S.","1979","05","24","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"36144","auto","2012","02",NA,NA,NA,NA,NA,NA,NA
"58","2020-10-14 10:05:14-03","FURB","FURB","42084","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"Krieger, L.","10715",NA,"Brasil","Faz. da Floresta.",NA,NA,"FURB04811","FURB04811","Almeida, TE","1971","08","13","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"36144","auto","2013","07",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-16 17:56:46-03","UCS","HUCS","51531","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M. Tryon & A.F. Tryon",NA,"Gonzatti, F.","5312",NA,"Brasil","Cachoeirão da Bocaína",NA,"Rupestre, junto ao rio.","HUCS007666",NA,"Gonzatti, F.","2019","12","09","São Paulo","Cachoeira Paulista","-44.912778","-22.741389","521","521",NA,NA,"2021","01",NA,"-44.912778","-22.741389",NA,NA,NA,NA
"60","2021-03-31 19:17:48-03","UCS","HUCS","51610","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M. Tryon & A.F. Tryon",NA,"Gonzatti, F.","4938",NA,"Brasil","Morrão",NA,"Epífita em mata estacional, no topo do morro.","HUCS007712",NA,"Gonzatti, F.","2018","12","20","Bahia","Morro do Chapéu","-41.155556","-11.550556","1100","1100",NA,NA,"2021","02",NA,"-41.155556","-11.550556",NA,NA,NA,NA
"61","2020-04-27 16:11:16-03","UFES","VIES","38957","S","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"Pena, N.T.L.; Alves-Araújo, A.","603",NA,"Brasil","APA Pedra do Elefante.",NA,NA,"VIES038957","VIES038957","Pena, N.T.L.","2016","03","07","Espírito Santo","Nova Venécia","-40.274167","-18.460556",NA,NA,NA,NA,"2016","03","07","40º16'27''W","18º27'38''S",NA,NA,NA,NA
"62","2020-04-27 16:11:16-03","UFES","VIES","38978","S","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"Pena, N.T.L.; Alves-Araújo, A.","634",NA,"Brasil","APA Pedra do Elefante.",NA,NA,"VIES038978","VIES038978","Pena, N.T.L.","2016","03","08","Espírito Santo","Nova Venécia","-40.4006004333496","-18.710599899292",NA,NA,"42400","auto","2016","03","08",NA,NA,NA,NA,NA,NA
"63","2020-06-29 09:31:49-03","UFRRJ","RBR","21921","S","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"E.R. Damasceno; L.S. Sylvestre","11",NA,"Brasil","Ilha da Marambaia, No final da trilha em um tronco caído.",NA,NA,"RBR00021921",NA,NA,"2005","09","21","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-18 10:58:22-03","UFRRJ","RBR","42708","S","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"A.C.R. Cruz; R.G. Diniz","7",NA,"Brasil","Ilha Grande. Parcelas do Módulo Oeste do RAPELD Ilha Grande em Mata de restinga. Reserva Biológica Estadual da Praia do Sul",NA,NA,"RBR00042708",NA,"E.R. Damasceno","2016","10","13","Rio de Janeiro","Angra dos Reis","-44.298056","-23.176667",NA,NA,NA,NA,"2016","11","04","44º17'53''W","23º10'36''S",NA,NA,NA,NA
"65","2021-03-04 11:33:28-03","UFRRJ","RBR","25312","S","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"F.B. Matos; A. Lobão, J. Paixão, J. Jardim, S. Santana","792",NA,"Brasil","Serra do Teimoso, Rodovia Jussari - Palmira. Fazenda Teimoso, entrada á esquerda cerca de 7,5 km de Jussari Trilha para o topo da serra. 15°09}37'S, 39°32}10'W.",NA,NA,"RBR00025312",NA,NA,"2005","07","27","Bahia","Jussari","-39.4953002929688","-15.1913995742798",NA,NA,"21386","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-14 16:14:50-03","UFC","EAC","57734","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"Guedes, M.L.; Gomes, F.S.","19057","Southern America","Brasil","Sul da Bahia, Fazenda Plantas & Jardim.",NA,"Erva, planta epífita; rizomas longo-rastejantes, ramificados, cobertos por escamas; frondes coriáceas; soros na face dorsal, nús; esporos monoletes.&nf;; Floresta ombrófila densa.","EAC0057734","EAC0057734","Loiola, M.I.B.","2011","10","09","Bahia","Ilhéus","-39.083056","-14.793611",NA,NA,NA,NA,"2015","06",NA,"-39.083056","-14.793611",NA,NA,NA,NA
"67","2020-12-14 16:14:50-03","UFC","EAC","21131","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"Paula-Zárate, E.L.","154","Southern America","Brasil","Sítio Arábia, Serra de Baturité",NA,"Epifita; Mata umida","EAC0021131","EAC0021131","Almeida, T.E.","1993","01","16","Ceará","Guaramiranga","-38.9331016540527","-4.26332998275757",NA,NA,"13198","auto","2011","08","08",NA,NA,NA,NA,NA,NA
"68","2020-12-14 16:14:50-03","UFC","EAC","30265","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"Lopes, M.S.","s.n.","Southern America","Brasil","Sítio Bonaparte",NA,"Epifita; Mata umida","EAC0030265","EAC0030265","Almeida, T.E.","2000","08","27","Ceará","Pacoti","-38.9233016967773","-4.22499990463257",NA,NA,"9622","auto","2011","08","08",NA,NA,NA,NA,NA,NA
"69","2020-12-14 16:14:50-03","UFC","EAC","49897","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"Jardim, J.G.; Oliveira, D.V.","5582","Southern America","Brasil","Centro de Lançamento Barreira do Inferno, ca. de 5",NA,"Epífita sobre tronco de árvore; folha verde-brilhante com a face inferior opaca; soros marrons.","EAC0049897","EAC0049897","Almeida, T.E.","2009","08","28","Rio Grande do Norte","Parnamirim","-35.2627983093262","-5.91555976867676",NA,NA,"17237","auto","2011","08","08",NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:41:36-03","MBM","MBM","90633","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M. Tryon & A.F. Tryon",NA,"Davidse, G.; et al.; et al.","11929","Southern America","Brazil","Chapada Diamantina",NA,NA,"MBM090633","MBM090633","Smith, A.R.","1976","04","04","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:41:36-03","MBM","MBM","283796","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M. Tryon & A.F. Tryon",NA,"Hatschbach, G.; et al.; et al.","75840","Southern America","Brazil","Morro São Cristovão",NA,NA,"MBM283796","MBM283796","Smith, A.R.","2003","06","28","Bahia","Milagres","-39.8588981628418","-12.8699998855591",NA,NA,"24432","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2015-09-22 17:28:23-03","MNHN","RECOLNAT_MNHN_P","P00625152","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon","holotype","Glaziou, A.",NA,NA,"Brésil","Tijuca, Rio-Janeiro, Copacabana","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00625152' target='other'> <mi>dwc_moreinfo</mi></a>","P00625152","P00625152_01","Zink","1867","10","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2072",NA,NA,NA
"73","2015-09-22 17:28:46-03","MNHN","RECOLNAT_MNHN_P","P00625153","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon","isotype","Glaziou, A.",NA,NA,"Brésil","Tijuca, Rio-Janeiro, Copacabana","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00625153' target='other'> <mi>dwc_moreinfo</mi></a>","P00625153","P00625153_01","Zink","1867","10","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2072",NA,NA,NA
"74","2016-03-17 12:22:30-03","MNHN","RECOLNAT_MNHN_P","P01488515","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"Labroy",NA,NA,"Brasil","Environs de Rio de Janeiro.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01488515' target='other'> <mi>dwc_moreinfo</mi></a>","P01488515","P01488515_01","Almeida","1912","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA,NA
"75","2016-03-17 12:22:24-03","MNHN","RECOLNAT_MNHN_P","P01488516","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"Labroy",NA,NA,"Brasil","Environs de Rio de Janeiro.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01488516' target='other'> <mi>dwc_moreinfo</mi></a>","P01488516","P01488516_01","Almeida","1912","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA,NA
"76","2016-03-17 12:22:22-03","MNHN","RECOLNAT_MNHN_P","P01488517","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"Labroy",NA,NA,"Brasil","Brésil: Environs de Rio de Janeiro.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01488517' target='other'> <mi>dwc_moreinfo</mi></a>","P01488517","P01488517_01","Almeida","1912","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA,NA
"77","2016-03-17 12:22:24-03","MNHN","RECOLNAT_MNHN_P","P01488518","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"Labroy",NA,NA,"Brasil","Environs de Rio de Janeiro.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01488518' target='other'> <mi>dwc_moreinfo</mi></a>","P01488518","P01488518_01","Almeida","1912","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA,NA
"78","2016-03-17 12:22:22-03","MNHN","RECOLNAT_MNHN_P","P01488519","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"Labroy",NA,NA,"Brasil","Environs de Rio de Janeiro.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01488519' target='other'> <mi>dwc_moreinfo</mi></a>","P01488519","P01488519_01","Almeida","1912","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA,NA
"79","2015-09-03 17:43:59-03","MNHN","RECOLNAT_MNHN_P","P01488520","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"Labroy",NA,NA,"Brasil","Environs de Rio de Janeiro.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01488520' target='other'> <mi>dwc_moreinfo</mi></a>","P01488520","P01488520_01","Almeida","1912","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24",NA,NA,NA
"80","2020-09-29 14:53:35-03","UFPR","UPCB","52980","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"Matos, F.B.","792",NA,"Brasil","RPPN Serra do Teimoso, Rod. Jussari-Palmira, Fazenda Teimoso",NA,"Epífita em galho caído no interior da mata..","UPCB0007225","UPCB0007225","Matos, F.B.","2005","07","27","Bahia","Jussari","-39.4953002929688","-15.1913995742798",NA,NA,"21386","auto","2005","12",NA,NA,NA,NA,NA,NA,NA
"81","2013-05-23 10:15:00-03","MO","MOBOT","3347481","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M. Tryon & A.F. Tryon",NA,"Ynés Mexia","Mexia 5172","South America","Brazil","Fazenda de Aguada; small valleu .75 km. from gate.",NA,NA,NA,NA,"T. E. Almeida (BHCB)","1930","10","14","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541","700.00000000",NA,"13937","auto",NA,NA,NA,NA,NA,NA,"1",NA,NA
"82","2019-02-19 04:30:00-03","MO","MOBOT","100598365","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M. Tryon & A.F. Tryon",NA,"C.F.P. Martius","Martius s.n.","South America","Brazil","Provinc. Sebastianopol, in sylvis ad arbores praesentim. Palmas prope Tejucco.",NA,NA,NA,NA,"T.E. Almeida (BHCB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"83","2008-05-27 22:02:00-03","MO","MOBOT","1823990","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M. Tryon & A.F. Tryon",NA,"Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11929","South America","Brazil","Chapada da Diamantina, along waterfall of the Rio Ferro Doido, ca. 21 km E of Morro do Chapéu.",NA,NA,NA,NA,"A.R. Smith","1976","4","4","Bahia",NA,"-39.083333","-11.65","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1216",NA,NA,NA
"84","2013-05-21 17:24:00-03","MO","MOBOT","3344065","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M. Tryon & A.F. Tryon",NA,"M.F. Sales","Sales 605","South America","Brazil","Floresta, Inajá, Resrva Biologica de Serra Negra, Vegetacao florestal aberta, solo arenoso violáceo com afloramentos.",NA,NA,NA,NA,"T. E. Almeida (BHCB)","1995","6","4","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"85","2013-05-21 17:25:00-03","MO","MOBOT","3391857","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M. Tryon & A.F. Tryon",NA,"M.J.N. Rodal","Rodal 478","South America","Brazil","Floresta, Inajá, Reserva Biológica de Serra Negra, Vegetação florestal aberta, solo arenoso violáceo com afloramentos.",NA,NA,NA,NA,"T. E. Almeida (BHCB)","1995","3","8","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"86","2020-07-10 09:48:57-03","MBML","MBML-HERBARIO","35331",NA,"Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"A. M. Amorim; et al","7430",NA,"Brasil","Área de Proteção Ambiental da Pedra do Elefante",NA,NA,"MBML035331","MBML035331","F.S.Souza/Fev.2011","2008","05","10","Espírito Santo","Nova Venécia","-40.457778","-18.766944",NA,NA,NA,NA,NA,NA,NA,"40W27'28","18S46'1",NA,NA,NA,NA
"87","2020-07-10 09:48:57-03","MBML","MBML-HERBARIO","36500",NA,"Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"L. Kollmann; A.P. Fontana, D. Couto & E.Leme","11179",NA,"Brasil","Pontões",NA,"Erva epífita. Frutos verdes","MBML036500","MBML036500","F.S.Souza/02-02-2011","2008","09","05","Espírito Santo","Mimoso do Sul","-41.550556","-20.939444","1200","1200",NA,NA,NA,NA,NA,"41W33'2","20S56'22",NA,NA,NA,NA
"88","2020-07-10 09:48:57-03","MBML","MBML-HERBARIO","47012",NA,"Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"A. M. Assis; M.D.S. Demuner & R. S. Cribari","2386",NA,"Brasil","APA Pedra do Elefante - Fazenda Santa Rita - trilha dos motoqueiros",NA,"Epífita","MBML047012","MBML047012","N.T.L. Pena/03-06-2016","2009","03","29","Espírito Santo","Nova Venécia","-40.435833","-18.7825","190","190",NA,NA,NA,NA,NA,"40W26'9","18S46'57",NA,NA,NA,NA
"89","2021-03-01 11:51:00-03","UFPE","UFP","27548","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon",NA,"Xavier, SRS; Barros, ICL","59",NA,"Brasil",NA,NA,"Terrestre de rocha, ciófila.","UFP027548",NA,"Pietrobom, MR","1998","10","20","Pernambuco","Bezerros","-35.7969017028809","-8.23332977294922",NA,NA,"25699","auto","2004","06","17",NA,NA,NA,NA,NA,NA
"90","2021-03-01 11:51:00-03","UFPE","UFP","27548","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon",NA,"Xavier, SRS","s.n.",NA,"Brasil",NA,NA,"Rupícola.","UFP027548",NA,"Xavier, SRS","1999",NA,NA,"Pernambuco","Serra Negra",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-01 11:51:00-03","UFPE","UFP","45911","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon",NA,"Santiago, A; Pietrobom, MR","744",NA,"Brasil",NA,NA,"Rupícola.; Interior da mata, lugar parcialmente sombreado.","UFP045911",NA,"Pietrobom, MR","2004","03","05","Pernambuco","Serra Negra",NA,NA,NA,NA,NA,NA,"1999","03","05",NA,NA,NA,NA,NA,NA
"92","2021-03-01 11:51:00-03","UFPE","UFP","30443","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon",NA,"Xavier, SRS","59",NA,"Brasil",NA,NA,"Rupícola.","UFP030443",NA,"Sota, ER","1998","10","20","Pernambuco","Bezerros","-35.7969017028809","-8.23332977294922",NA,NA,"25699","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-11-13 11:29:24-03","USP","SPF","228952","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"Boldrin, AHL","177",NA,"Brasil","Morro do Monduba",NA,NA,"SPF00228952",NA,"Prado, J; Boldrin, AHL","2004","07","04","São Paulo","Guarujá","-46.25","-23.9899997711182",NA,NA,"18989","auto","2004","01",NA,NA,NA,NA,NA,NA,NA
"94","2019-11-13 16:04:14-03","UNISANTA","HUSC","7656","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata"," (Fée) R.M. Tryon & A.F. Tryon",NA,"Boldrin, A.H.L.","s.n.",NA,"Brasil","Rua Luiza Macuco, no centro de Saúde Martins Fontes.",NA,"Sob tronco de árvore.; Ambiente urbano.",NA,NA,NA,"2003","09","24","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-03-04 20:43:28-03","UFMG","BHCB-SL","154044","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Microgramma","crispata","Microgramma crispata","(Fée) R.M.Tryon & A.F.Tryon",NA,"Barreto, KD;; Fernandes, GD; Vitti, FX","2596","América","Brasil","Bairro da Serra (Santana).",NA,"Erva, sobre rochas.",NA,NA,"Almeida, TE","1994","06","16","São Paulo","Iporanga","-48.666611","-24.564472",NA,NA,NA,NA,"2011","09","22","-48.666611","-24.564472",NA,NA,NA,NA
