"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","typeStatus","recordNumber","continentOcean","preparationType","imagecode","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"46","2019-08-27 13:28:43-03","IAP","PACA-AGP","48169","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Emrich-Rambo","1954","09","06","Emrich, K.","1949","11",NA,"Brasil","RS","Iraí",NA,"-53.2505989074707","-27.1935997009277",NA,NA,NA,NA,"Conferido por Marchioretto em 28071989 Habitat: Ad silvam primaevam Fenofase: flor","PACA048169","Magnoliophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,"18820","auto","Magnoliatae",NA,NA,NA,NA
"47","2019-08-27 13:28:43-03","IAP","PACA-AGP","76839","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","M. S. Marchioretto","1995","11","14","J. Mattos","1965","12","22","Brasil","SP","São Pedro","Serra de São Pedro","-47.9099998474121","-22.5400009155273",NA,NA,NA,NA,"Habitat: Mata","PACA076839","Magnoliophyta","Caryophyllales",NA,NA,"13028",NA,NA,NA,"19379","auto","Magnoliatae",NA,NA,NA,NA
"48","2019-08-27 13:28:43-03","IAP","PACA-AGP","1788","PreservedSpecimen","Plantae","Microteaceae","Microtea","scabrida","Microtea scabrida","Urb.","Emrich-Rambo","1954","09","06","Rambo, B.","1934","02","16","Brasil","SC","Itapiranga","ad fl. Uruguay superius","-53.7122001647949","-27.1693992614746",NA,NA,NA,NA,"Cnferido por M.S.Mahioretto em 28071989 Habitat: In silva primaeva scandens Fenofase: flor","PACA001788","Magnoliophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,"18767","auto","Magnoliatae",NA,NA,NA,NA
"49","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0066956","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","H. A. Keller",NA,NA,NA,"H. A. Keller; N. G. Paredes","2009","9","13","Argentina","Misiones",NA,"San Ignacio. Inmediaciones de Club del Rio.","-55.539536","-27.258559",NA,NA,NA,NA,"Apoyante.",NA,"Magnoliophyta","Caryophyllales",NA,NA,"7468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-04-07 11:47:01-03","UFMS","CGMS","66370","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","A. Pott","2016","11","07","D.J.G. Morais; A. Pott; R.M. Corrêa; M.R.A. Bogarin","2016","11","07","Brasil","Mato Grosso do Sul","Miranda","Fazenda Cristo Redentor (7 Km W da sede).","-57.0452777","-19.8777778","-57,0452777","-19,8777778","156","156","Flor amarelo-esverdeada. Fruto ausente. Habitat: Floresta Estacional Decidual. Solo Argiloso. Habito: Erva. 30 cm.","CGMS1099331",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-04-07 11:47:01-03","UFMS","CGMS","29732","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","F.M. Alves",NA,NA,NA,"A.K.D. Salomão; A. Pott","2008","12","16","Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Retiro Conceição.","-57.7636111","-21.7052778","-57,7636111","-21,7052778",NA,NA,NA,"CGMS1059116",NA,NA,NA,NA,"431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-04-07 11:47:01-03","UFMS","CGMS","29730","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","A. Pott",NA,NA,NA,"A.K.D. Salomão; A. Pott","2008","12","16","Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Retiro Conceição.","-57.7636111","-21.7052778","-57,7636111","-21,7052778",NA,NA,NA,"CGMS1059114",NA,NA,NA,NA,"429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-04-07 11:47:01-03","UFMS","CGMS","29650","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","A. Pott",NA,NA,NA,"A.K.D. Salomão; F.M. Alves","2008","11","20","Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Retiro Conceição.","-57.7636111","-21.7052778","-57,7636111","-21,7052778",NA,NA,NA,"CGMS1059035",NA,NA,NA,NA,"349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-04-07 11:47:01-03","UFMS","CGMS","38853","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","R.H.Silva","2013","03","15","R.H. Silva; J.P. Souza; G. Guimarães; E.L. Siqueira","2013","03","15","Brasil","Mato Grosso do Sul","Corumbá","Afloramento rochoso.","-57.5166667","-19.1522222","-57,5166667","-19,1522222","204","204","Flor amarela. Fruto ausente. Habitat: Afloramento rochoso. Bancada laterítica. Relevo com elevações. Plano. Habito: Erva.","CGMS1068245",NA,NA,NA,NA,"893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-04-07 11:47:01-03","UFMS","CGMS","35424","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","B.E.M. Pinto","2009",NA,NA,"C.S. Souza; W.S. Covre; C. Aoki; M.R. Sigrist; T.G. Freitas;","2009","11","21","Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Retiro Conceição.","-57.885","-21.7011111","-57,885","-21,7011111",NA,NA,"Inflorescência amarela. Habitat: Savana Estépica Arborizada (Chaco). Habito: Erva.","CGMS1064824",NA,NA,NA,NA,"70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:37:44-03","UNICAMP","UEC","198056","S","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","Udulutsch, RG","2006","05",NA,"Goldenberg, R; Rezende, AA","1994","02","13","Brazil","São Paulo","Ubatuba","Ilha Anchieta, Trilha da prainha.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Flores e frutos.","UEC144269","Magnoliopsida",NA,NA,NA,"32396",NA,NA,"UEC144269","34265","auto",NA,NA,NA,NA,NA
"57","2020-04-22 16:22:57-03","UFPB","JPB","8026","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Felix, LP","1989","02","02","Brasil","Paraíba","Rio Tinto",NA,"-35.080278","-6.803333","-35.080278","-6.803333","11","11",NA,NA,"Angiosperma","Dicotyledon",NA,NA,"JPB8026","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-04-22 16:22:57-03","UFPB","JPB","1326","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Xavier, LP","1946","12","30","Brasil","Paraíba","Areia",NA,"-35.691389","-6.963333","-35.691389","-6.963333","618","618",NA,NA,"Angiosperma","Dicotyledon",NA,NA,"JPB1326","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-07-01 20:15:31-03","UFPB","JPB","22202","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Moura, OT","1993","10","27","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"Angiosperma","Dicotyledon",NA,NA,"1112","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-07-02 18:00:47-03","UFPB","JPB","22731","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Miranda, A; et al.","1994","03","23","Brasil","Pernambuco","Irajá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon",NA,NA,"JPB22731","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-04-22 16:22:57-03","UFPB","JPB","23876","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Silva, MCM","1996","01","01","Brasil","Paraíba","Cabedelo",NA,"-34.833889","-6.981111","-34.833889","-6.981111","3","3",NA,NA,"Angiosperma","Dicotyledon",NA,NA,"17","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-07-07 20:21:00-03","UFPB","JPB","25150","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Pontes, AF","1999","09","24","Brasil","Paraíba","Cabedelo",NA,"-34.833889","-6.981111","-34.833889","-6.981111","3","3",NA,NA,"Angiosperma","Dicotyledon",NA,NA,"180","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-04-22 16:22:57-03","UFPB","JPB","32742","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Gadelha Neto, PC; et al.","2004","02","04","Brasil","Paraíba","João Pessoa","Jardim Botânico.","-34.863056","-7.115","-34.863056","-7.115","47","47","; DESC: Herbáceo. Flor esverdeada.",NA,"Angiosperma","Dicotyledon",NA,NA,"1081","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-04-22 16:22:57-03","UFPB","JPB","33212","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Barbosa, MR; Lima, RB; Lourenço, AR; Dionísio, GO; Lima, IB; Brasil, RNA; Barros, RB; Camelo","2004","09","03","Brasil","Rio Grande do Norte","Baía Formosa","RPPN Mata Estrela, RPPN Mata Estrela","-35.02325","-6.373833","-35.02325","-6.373833",NA,NA,"; DESC: Erva ereta, aproximadamente 1,20 m de altura, botões verdes.",NA,"Angiosperma","Dicotyledon",NA,NA,"3017","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-04-22 16:22:57-03","UFPB","JPB","64152","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Gadelha Neto, PC","2017","03","30","Brasil","Paraíba","Areia","UFPB, Centro de Ciências Agrárias, Arboreto Jayme Coelho de Moraes","-35.714722","-6.970833","-35.714722","-6.970833","537","537","Erva ereta de ramos delgados. Folhas simples, alternas, membranáceas. Flores diminutas, esverdeadas, reunidas em panículas axilares e terminais. Substrato areno-argiloso.; HABITAT: Floresta Ombrófila Aberta; DESC: Erva ereta de ramos","JPB0064152","Angiosperma","Dicotyledon",NA,NA,"4109","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-06-04 14:48:57-03","UFPB","JPB","5852","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Xavier, LP","1978","12","12","Brasil","Paraíba","Teixeira",NA,"-37.2541999816895","-7.22278022766113",NA,NA,NA,NA,NA,NA,"Angiosperma","Dicotyledon",NA,NA,"JPB5852","Southern America",NA,NA,"12774","auto",NA,NA,NA,NA,NA
"67","2020-10-14 10:04:31-03","FURB","FURB","46432","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","Brotto, ML","2014","08","20","Schwirkowski, P.","2013","12","14","Brasil","Santa Catarina","São Bento do Sul","Rio Natal, trilhos próximo à URVE.","-49.3808334","-26.3244445","-49.3808334","-26.3244445",NA,NA,NA,"FURB36981",NA,NA,NA,NA,"128",NA,NA,"FURB36981",NA,NA,NA,NA,NA,NA,NA
"68","2020-10-14 10:04:31-03","FURB","FURB","51967","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","Schwirkowski, P.","2016","09","23","Schwirkowski, P.","2016","09","23","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Trilha do Parque das Aves.","-49.2766667","-26.3630556","-49.2766667","-26.3630556","150","150","Liana, heliófita","FURB51967",NA,NA,NA,NA,"1860",NA,NA,"FURB51967",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-16 17:51:33-03","UCS","HUCS","11988","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","Guaglianone, R.","1994",NA,NA,"Hatschbach, G.","1992","12","16","Brasil","Paraná","Cerro Azul","Cabeceiras do Ribeirão do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"erva apoiante 1m, flores esverdeadas, anteras creme; orla da mata pluvial",NA,"Angiospermae","Caryophyllales",NA,NA,"54457",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"70","2020-04-27 16:11:04-03","UFES","VIES","40699","S","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","D.T. Wandekoken","2020","04","17","Wandekoken, D.T.","2017","03","15","Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,NA,"VIES040699",NA,NA,NA,NA,"226",NA,NA,"VIES040699","28401","auto",NA,NA,NA,NA,NA
"71","2019-08-16 08:40:30-03","UTFPR","HCF","25224","S","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","M.G. Caxambu","2018","01","30","M.G. Caxambu","2018","04","05","Brasil","PR","Foz do Iguaçu","Parque Nacional do Iguaçu - Trilha da","-54.469278","-25.621556","54°28'09,4 W","25°37'17,6 S","179","179","trepadeira volúvel, heliófita. Flores verde-amareladas.",NA,NA,NA,NA,NA,"8070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-08-16 08:40:30-03","UTFPR","HCF","22238","S","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","E. Barboza","2018",NA,NA,"M.G. Caxambu","2017","01","11","Brasil","PR","Foz do Iguaçu","Parque Nacional do Iguaçu, Macuco","-54.456111","-25.647056","54°27'22 W","25°38'49,4 S","176","176","trepadeira volúvel, semi-ciófila, ripária. Flores alvo-esverdeadas.",NA,NA,NA,NA,NA,"7736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-03-21 15:33:03-03","UTFPR","HCF","30981","S","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.","F. Gonzatti","2019","01",NA,"F. Gonzatti","2018","12","15","Brasil","BA","Itatim","do lado esquerdo da rodovia entre Itatim","-39.829444","-12.830833","39°49'46 W","12°49'51 S","300","300","erva ereta, formando populações densas e extensas nos lajeados.",NA,NA,NA,NA,NA,"4805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:39:24-03","MBM","MBM","143159","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urban",NA,NA,NA,NA,"Zardini, E.M.; et al.; et al.",NA,NA,NA,"Paraguay",NA,NA,"Road Malgarejo - Antena, Guaíra",NA,NA,NA,NA,NA,NA,NA,"MBM143159",NA,NA,NA,NA,"12391","Southern America",NA,"MBM143159",NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:39:24-03","MBM","MBM","30655","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urban","Pedersen, T.M.",NA,NA,NA,"Pedersen, T.M.",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM030655",NA,NA,NA,NA,"12122","Southern America",NA,"MBM030655",NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:39:24-03","MBM","MBM","32236","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urban",NA,NA,NA,NA,"Krapovickas, A.; et al.; et al.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM032236",NA,NA,NA,NA,"15003","Southern America",NA,"MBM032236",NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:39:24-03","MBM","MBM","32237","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urban",NA,NA,NA,NA,"Krapovickas, A.; et al.; et al.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM032237",NA,NA,NA,NA,"24329","Southern America",NA,"MBM032237",NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:39:24-03","MBM","MBM","55771","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urban",NA,NA,NA,NA,"Krapovickas, A.; et al.; et al.",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM055771",NA,NA,NA,NA,"31520","Southern America",NA,"MBM055771",NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:39:24-03","MBM","MBM","56608","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urban","Pedersen, T.M.",NA,NA,NA,"Pedersen, T.M.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM056608",NA,NA,NA,NA,"11552","Southern America",NA,"MBM056608",NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:39:24-03","MBM","MBM","58423","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urban",NA,NA,NA,NA,"Ahumada, O.; et al.; et al.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM058423",NA,NA,NA,NA,"2462","Southern America",NA,"MBM058423",NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:39:24-03","MBM","MBM","129759","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urban","Guaglianone, R.",NA,NA,NA,"Paciornik, E.F.",NA,NA,NA,"Brazil","Minas Gerais","Caxambú","Parque das Águas","-44.9324989318848","-21.9771995544434",NA,NA,NA,NA,NA,"MBM129759",NA,NA,NA,NA,"218","Southern America",NA,"MBM129759","11683","auto",NA,NA,NA,NA,NA
"82","2020-12-21 16:39:24-03","MBM","MBM","211261","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urban","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Barboza, E.; Silva, J.M.; Barboza, E.",NA,NA,NA,"Brazil","Paraná","Doutor Ulysses","Serra de Paranapiacaba","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,NA,"MBM211261",NA,NA,NA,NA,"66536","Southern America",NA,"MBM211261","32237","auto",NA,NA,NA,NA,NA
"83","2020-12-21 16:39:24-03","MBM","MBM","7803","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urban","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Hatschbach, M.",NA,NA,NA,"Brazil","Paraná","Guaíra","Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,"MBM007803",NA,NA,NA,NA,"19111","Southern America",NA,"MBM007803","33984","auto",NA,NA,NA,NA,NA
"84","2020-12-21 16:39:24-03","MBM","MBM","3857","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urban","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Haas, H.; Haas, H.",NA,NA,NA,"Brazil","Paraná","Icaraíma","Estrada para Porto Camargo","-53.613899230957","-23.3955993652344",NA,NA,NA,NA,NA,"MBM003857",NA,NA,NA,NA,"15765","Southern America",NA,"MBM003857","21289","auto",NA,NA,NA,NA,NA
"85","2020-12-21 16:39:24-03","MBM","MBM","1568","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urban","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.",NA,NA,NA,"Brazil","Paraná","Xambrê","Altônia","-53.4900016784668","-23.7360992431641",NA,NA,NA,NA,NA,"MBM001568",NA,NA,NA,NA,"13304","Southern America",NA,"MBM001568","25930","auto",NA,NA,NA,NA,NA
"86","2020-12-21 16:39:24-03","MBM","MBM","140354","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urban","Schinini, A.",NA,NA,NA,"Krapovickas, A.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Iraí","Balneário Osvaldo Cruz","-53.2505989074707","-27.1935997009277",NA,NA,NA,NA,NA,"MBM140354",NA,NA,NA,NA,"43483","Southern America",NA,"MBM140354","18820","auto",NA,NA,NA,NA,NA
"87","2020-12-21 16:39:24-03","MBM","MBM","64233","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urban","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Cerro Azul","Cabeceira do Ribeirão do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM064233",NA,NA,NA,NA,"42585","Southern America",NA,"MBM064233","32006","auto",NA,NA,NA,NA,NA
"88","2020-12-21 16:39:24-03","MBM","MBM","52741","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urban","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Cerro Azul","Ribeirão do Veado","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM052741",NA,NA,NA,NA,"6725","Southern America",NA,"MBM052741","32006","auto",NA,NA,NA,NA,NA
"89","2020-12-21 16:39:24-03","MBM","MBM","17252","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urban","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Foz do Iguaçu","Parque Nacional, Cataratas","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"MBM017252",NA,NA,NA,NA,"23161","Southern America",NA,"MBM017252","39570","auto",NA,NA,NA,NA,NA
"90","2020-12-21 16:39:24-03","MBM","MBM","52739","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urban","Smith, L.B.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","São Jerônimo da Serra","Rio Arixiguana","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,"MBM052739",NA,NA,NA,NA,"3656","Southern America",NA,"MBM052739","30511","auto",NA,NA,NA,NA,NA
"91","2020-12-21 16:39:24-03","MBM","MBM","160984","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urban","Guaglianone, R.",NA,NA,NA,"Hatschbach, G.; Ribas, O.S.; Ribas, O.S.",NA,NA,NA,"Brazil","Paraná","Cerro Azul","Cabeceiras do Ribeirão do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM160984",NA,NA,NA,NA,"58457","Southern America",NA,"MBM160984","32006","auto",NA,NA,NA,NA,NA
"92","2020-12-21 16:39:24-03","MBM","MBM","52740","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urban","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Foz do Iguaçu","Parque Nacional","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"MBM052740",NA,NA,NA,NA,"9737","Southern America",NA,"MBM052740","39570","auto",NA,NA,NA,NA,NA
"93","2020-12-21 16:39:24-03","MBM","MBM","239915","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urban","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Foz do Iguaçu","Parque Nacional","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"MBM239915",NA,NA,NA,NA,"9737","Southern America",NA,NA,"39570","auto",NA,NA,NA,NA,NA
"94","2020-12-21 16:39:24-03","MBM","MBM","208949","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urban","Guimarães, O.",NA,NA,NA,"Cervi, A.C.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Foz do Iguaçu","Próximo a Represa do Rio São João","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"MBM208949",NA,NA,NA,NA,"3890","Southern America",NA,"MBM208949","39570","auto",NA,NA,NA,NA,NA
"95","2020-12-21 16:39:24-03","MBM","MBM","11514","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urban","Hatschbach, G.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.",NA,NA,NA,"Brazil","Paraná","Xambrê","Rio Paraná, Porto Byngton","-53.4900016784668","-23.7360992431641",NA,NA,NA,NA,NA,"MBM011514",NA,NA,NA,NA,"1720","Southern America",NA,"MBM011514","25930","auto",NA,NA,NA,NA,NA
"96","2020-12-21 16:39:24-03","MBM","MBM","391938","PreservedSpecimen","Plantae","Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urban","Brotto, M.L.","2014","08","20","Schwirkowski, P.","2013","12","14","Brazil","Santa Catarina","São Bento do Sul","Rio Natal, trilhos, próximo à URVE","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"Floresta Ombrófila Densa Altomontana.","MBM391938",NA,NA,NA,NA,"128","Southern America",NA,"MBM391938","23090","auto",NA,NA,NA,NA,NA
"97","2017-05-03 13:59:20-03","MNHN","RECOLNAT_MNHN_P","P04598129","PreservedSpecimen",NA,"Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Saint-Hilaire, A.","1816","1","1","Brasil","Rio Grande do Sul",NA,"Brésil. Province de Rio Grande do Sul.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598129' target='other'> <mi>dwc_moreinfo</mi></a>","P04598129",NA,NA,NA,NA,NA,NA,"hb","P04598129_01",NA,NA,NA,NA,NA,"C2 2711",NA
"98","2017-05-03 13:47:20-03","MNHN","RECOLNAT_MNHN_P","P04598132","PreservedSpecimen",NA,"Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Saint-Hilaire","1816","1","1","Brasil","Rio de Janeiro",NA,"Province de Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598132' target='other'> <mi>dwc_moreinfo</mi></a>","P04598132",NA,NA,NA,NA,NA,NA,"hb","P04598132_01",NA,NA,NA,NA,NA,"A1 376",NA
"99","2018-05-31 16:43:46-03","MNHN","RECOLNAT_MNHN_P","P04598133","PreservedSpecimen",NA,"Phytolaccaceae","Microtea","scabrida","Microtea scabrida","Urb.",NA,NA,NA,NA,"Saint-Hilaire, A. de","1816","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04598133' target='other'> <mi>dwc_moreinfo</mi></a>","P04598133",NA,NA,NA,NA,NA,NA,"hb","P04598133_01",NA,NA,NA,NA,NA,"D 43",NA
