"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"47","2019-08-16 08:40:26-03","UTFPR","HCF","18823","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","M.G. Caxambu","2016","01","29","M.G. Caxambu","7152","2015","12","11","Brasil","PR","Céu Azul","-53.822694","-25.131639","53°49'21,7 W","25°07'53,9 S",NA,NA,NA,NA,NA,"Parque Nacional do Iguaçu, Trilha do Rio","669","669",NA,"erva saprófita, aclorofilada, ciófila. Flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-08-16 08:40:26-03","UTFPR","HCF","24760","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","G.A. Dettke","2018","02","05","E.L. Siqueira","2435","2018","01","25","Brasil","PR","Céu Azul","-53.659389","-25.128","53°39'33,8 W","25°07'40,8 S",NA,NA,NA,NA,NA,"Parque Nacional do Iguaçu, Rio Gonçalves","585","585",NA,"erva ca. 0,40 m, terrícola, ciófila, ripária, áfila. Flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-08-16 08:40:26-03","UTFPR","HCF","13359","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","M.G. Caxambu","2014","02","26","M.G. Caxambu","5036","2014","02","13","Brasil","PR","Tuneiras do Oeste","-52.738528","-23.847222","52°44'18,7 W","23°50'50 S",NA,NA,NA,NA,NA,"Reserva Biológica Das Perobas - Palmital","441","441",NA,"erva ca. 0,25 m, ereta, ciófila, saprófita, áfila. Flores e frutos alvos.",NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-08-16 08:40:26-03","UTFPR","HCF","6612","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","J. Cordeiro","2008",NA,NA,"A.R. Silva","640","2008","02","01","Brasil","PR","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,NA,"Parque Estadual Lago Azul (PELA)",NA,NA,NA,"erva ciófila ca. 0,20 m, áfila, saprófita. Flores alvas. Trilha da Peroba.","28572","auto",NA,NA,NA,NA,NA,NA
"51","2020-06-29 09:31:44-03","UFRRJ","RBR","25640","S","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.",NA,NA,NA,NA,"M.M.T. Rosa","451","1994","01","12","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"RBR00025640",NA,NA,NA,NA,"REBIO do Tinguá Reserva Biológica do Tinguá",NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:38:53-03","MBM","MBM","394984","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb.","Barboza, E.","2015","01","15","Brotto, M.L.","1838","2015","01","01","Brazil","Santa Catarina","São Francisco do Sul","-48.624444","-26.238611","-48.624444","-26.238611","MBM394984","MBM394984",NA,NA,"Southern America","Morro da Cruz","70","70",NA,"Erva áfila, saprófita, inteiramente branca.; Floresta Ombrófila Densa Submontana.",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:38:53-03","MBM","MBM","408753","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb.","Barboza, E.","2017","03","31","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","9212","2016","02","14","Brazil","Paraná","Castro","-50.142222","-24.716111","-50.142222","-24.716111","MBM408753","MBM408753",NA,NA,"Southern America","PCH Rio Iapó, Fazenda do Pulo","975","975",NA,"Erva terrícola; flor amarela.; Floresta Ombrófila Mista.",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:38:53-03","MBM","MBM","6631","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","18996","1968","03","26","Brazil","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,"MBM006631","MBM006631",NA,NA,"Southern America","Conceição de São Silvestre",NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:38:53-03","MBM","MBM","53160","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","8867","1962","02","04","Brazil","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,"MBM053160","MBM053160",NA,NA,"Southern America","Campo Mourão",NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:38:53-03","MBM","MBM","18900","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","26359","1971","02","19","Brazil","Paraná","Chopinzinho","-52.5233001708984","-25.8558006286621",NA,NA,"MBM018900","MBM018900",NA,NA,"Southern America","Reserva Indígena",NA,NA,NA,NA,"31475","auto",NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:38:53-03","MBM","MBM","335908","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb.","Engels, M.E.","2014","04","27","Engels, M.E.","2412","2014","04","27","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM335908","MBM335908",NA,NA,"Southern America","Parque Barigui",NA,NA,NA,"Erva humícola, saprófita. Escapo e raque castanho claro. Frutos maduros deiscentes em início de senecência alvos acastanhados. Rara na área. Unicata.; Na serapilheira em local sombrio da mata com araucária.","25180","auto",NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:38:53-03","MBM","MBM","17757","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","26342","1971","02","19","Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,"MBM017757","MBM017757",NA,NA,"Southern America","Candói",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:38:53-03","MBM","MBM","9609","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","21144","1969","02","12","Brazil","Paraná","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,"MBM009609","MBM009609",NA,NA,"Southern America","Km 127",NA,NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:38:53-03","MBM","MBM","2301","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","16053","1967","02","24","Brazil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"MBM002301","MBM002301",NA,NA,"Southern America","Parque Vila Velha",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:38:53-03","MBM","MBM","51059","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb.","Pabst, G.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","8386","1959","01","27","Brazil","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,"MBM051059","MBM051059",NA,NA,"Southern America","Rio do Sul",NA,NA,NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:38:53-03","MBM","MBM","426041","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb.","Engels, M.E.","2018",NA,NA,"Lozano, E.D.; Canestraro, B.K.; Canestraro, B.K.","4117","2018","01","16","Brazil","Paraná","Guarapuava","-51.558583","-25.40275","-51.558583","-25.40275","MBM426041",NA,NA,NA,"Southern America","Comunidade Nossa Senhora Aparecida",NA,NA,NA,"Terrícola, 15 cm, flores alvas com interior amarelo, interior da mata próximo a riacho.; Floresta Ombrófila Mista Montana.",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:38:53-03","MBM","MBM","398040","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb.","Engels, M.E.","2013","03","19","Engels, M.E.; Mazziero, F.F.F.; Michelon, C.; Canestraro, B.K.; Mazziero, F.F.F.; Michelon, C.; Canestraro, B.K.","794","2013","03","19","Brazil","Paraná","Carambeí","-50.0971984863281","-24.9178009033203",NA,NA,"MBM398040","MBM398040",NA,NA,"Southern America","Mangabeira",NA,NA,NA,"Saprófita. Caule alvacento com tricomas escuros. Frutos e flores alvacentas. Raízes castanhas alvacentas.; No interior da Floresta Ombrófila Mista, em local escuro/sombreado.","26641","auto",NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:38:53-03","MBM","MBM","398091","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb.","Engels, M.E.","2013","03","22","Engels, M.E.; Mazziero, F.F.F.; Michelon, C.; Canestraro, B.K.; Mazziero, F.F.F.; Michelon, C.; Canestraro, B.K.","867","2013","03","21","Brazil","Paraná","Carambeí","-50.0971984863281","-24.9178009033203",NA,NA,"MBM398091","MBM398091",NA,NA,"Southern America","proximidades da Balsa",NA,NA,NA,"Caule e frutos alvacentos.; No interior da Floresta Ombrófila Mista.","26641","auto",NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:38:53-03","MBM","MBM","2255","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","15991","1967","02","15","Brazil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"MBM002255","MBM002255",NA,NA,"Southern America","Rio Passa Dois",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:38:53-03","MBM","MBM","22883","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","29219","1972","02","27","Brazil","Paraná","Sengés","-49.4636001586914","-24.1128005981445",NA,NA,"MBM022883","MBM022883",NA,NA,"Southern America","Fazenda Morungava",NA,NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:38:53-03","MBM","MBM","29373","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","16162","1967","03","16","Brazil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"MBM029373","MBM029373",NA,NA,"Southern America","Santo Amaro",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"68","2015-09-03 19:20:50-03","MNHN","RECOLNAT_MNHN_P","P00347492","PreservedSpecimen",NA,"Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Pabst",NA,NA,NA,"Balansa, B.",NA,"1881","12",NA,"Paraguay",NA,NA,NA,NA,NA,NA,"P00347492","P00347492_01",NA,NA,NA,"Santa Barbara, près de Villa Rica",NA,NA,"hb","reçu le 3 janvier 1885 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00347492' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"3010",NA,NA,NA
"69","2015-09-03 19:38:05-03","MNHN","RECOLNAT_MNHN_P","P00347493","PreservedSpecimen",NA,"Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Pabst",NA,NA,NA,"Glaziou, A.",NA,"1892","12","18","Brésil",NA,NA,NA,NA,NA,NA,"P00347493","P00347493_01",NA,NA,NA,"Corcovado",NA,NA,"hb","HB de A. Glaziou donné par Mme Simart, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00347493' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-11 11:44:54-03","UFMG","BHCB","95358","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb",NA,NA,NA,NA,"Echternacht, LA; Dornas, T","187","2004","01","25","Brasil","Minas Gerais","Carmópolis de Minas","-44.6349983215332","-20.5414009094238",NA,NA,NA,NA,"Monocotyledon",NA,"Southern America","Estação Ecológica Estadual da Mata do Cedro.",NA,NA,NA,"Terrestre em sub-bosque de Floresta Estacional Semidecidual. Frutos brancos.","18828","auto",NA,NA,NA,NA,NA,NA
"71","2020-12-11 11:44:54-03","UFMG","BHCB","95358","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb",NA,NA,NA,NA,"Echternacht, LA; Dornas, T","187","2004","01","25","Brasil","Minas Gerais","Carmópolis de Minas","-44.6349983215332","-20.5414009094238",NA,NA,NA,NA,"Monocotyledon",NA,"Southern America","Est. Ecol. Da Mata do Cedro",NA,NA,NA,"Terrestre em sub-bosque de florest estacional semidecidual; frutos brancos.","18828","auto",NA,NA,NA,NA,NA,NA
"72","2020-12-11 11:44:54-03","UFMG","BHCB","76559","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb",NA,"2006","03",NA,"Ribas, OS; Silva, JM","4225","2002","01","11","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"BHCB001572","BHCB001572","Monocotyledon",NA,"Southern America","Morro do Inglês",NA,NA,NA,"Terrícola, saprófita; fruto maduro cor de pérola; encosta do morro; floresta atlântica da Serra do Mar","24916","auto",NA,NA,NA,NA,NA,NA
"73","2020-12-11 11:44:54-03","UFMG","BHCB","63740","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb",NA,NA,NA,NA,"Forzza, RC; Franco, BKS","2067","2002","01","27","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Monocotyledon",NA,"Southern America","Reserva Biol. Da Represa do Grama.",NA,NA,NA,"Erva terrestre, no interior de mata, formando grande população; frutos alvos passados.","11991","auto",NA,NA,NA,NA,NA,NA
"74","2021-02-11 17:21:03-03","UFPR","UPCB","55036","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb.f.","Schwartsburd, P.B.","2006","01","01","Schwartsburd, P.B.","660","2005","03","05","Brasil","Paraná","Ponta Grossa","-50","-25.233333","-50","-25.233333",NA,NA,NA,NA,NA,"Parque Estadual de Vila Velha, capão da Fortaleza","100","100",NA,"Terrestre do foliço, saprófita. Interior da mata. Floresta ombrófila mista..",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-11 17:21:03-03","UFPR","UPCB","41980","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb.f.","Ribas, O.S.","1999","02",NA,"Kozera, C.","921","1999","01","25","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,"Ilha do Mel, Morro Bento Alves",NA,NA,NA,"Herbácea terrestre com frutos. Sub-bosque, floresta ombrófila densa de encosta..","24916","auto",NA,NA,NA,NA,NA,NA
"76","2021-02-11 17:21:03-03","UFPR","UPCB","90006","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.","Santos, T.F.","2017",NA,NA,"Santos, T.F. et al.","260","2017","02","10","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"UPCB0028297","UPCB0028297",NA,NA,NA,"Parque do Vila Velha",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"77","2021-02-11 17:21:03-03","UFPR","UPCB","6285","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","Rchb.f.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","16053","1967","02","24","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,"Parque Vila Velha",NA,NA,NA,"Saprófita, alva. Interior do capão..","46557","auto",NA,NA,NA,NA,NA,NA
"78","2021-02-11 17:21:03-03","UFPR","UPCB","85997","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb.f.","Reginato, M.","2005",NA,NA,"Reginato, M.","239","2005","03","05","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,"P. E. de Vila Velha",NA,NA,NA,"Saprófita com frutos brancos.","46557","auto",NA,NA,NA,NA,NA,NA
"79","2020-02-21 13:38:00-03","MO","MOBOT","100557180","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.","Alexander Daman",NA,NA,NA,"H. van der Werff|Rocío Rojas|Luis Valenzuela G.|Gerry Shareva M.|Ricardo Apanú|Alcides Roca|Augusto Reyes Barrantes","van der Werff 24674","2012","10","28","Peru","Amazonas",NA,"-78.3686111","-5.2655556",NA,NA,NA,NA,NA,NA,"South America","Chiriaco, lower slope of Cerro Tayu.","900.00000000",NA,NA,NA,NA,NA,NA,NA,"586","2",NA,NA
"80","2011-10-22 04:57:00-02","MO","MOBOT","1813771","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.","A. Cogollo",NA,NA,NA,"Álvaro Cogollo P.","Cogollo Pacheco 9030","1997","2","25","Colombia","Antioquia","Cáceres","-75.1833333","7.4333333",NA,NA,NA,NA,NA,NA,"South America","Corregimiento El Tigre","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2008-05-27 22:02:00-03","MO","MOBOT","1910614","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.","G. Carnevali",NA,NA,NA,"Ronald L. Liesner","Liesner 6140","1979","4","4","Venezuela","Amazonas",NA,"-67.05","1.91666",NA,NA,NA,NA,NA,NA,"South America","IVIC study site 4 km NE of San Carlos de Río Negro (ca. 20 km S of confluence of Río Negro & Brazo Casiquiare)","120.00000000",NA,NA,NA,NA,NA,NA,NA,"185",NA,NA,NA
"82","2008-05-27 22:02:00-03","MO","MOBOT","1915425","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.","R. Liesner (MO)",NA,NA,NA,"Ronald L. Liesner","Liesner 7112","1979","5","1","Venezuela","Amazonas",NA,"-67.05","1.91666",NA,NA,NA,NA,NA,NA,"South America","Conuco (cultivated area). IVIC study site 4 km NE of San Carlos de Río Negro.","120.00000000",NA,NA,NA,NA,NA,NA,NA,"226",NA,NA,NA
"83","2008-05-27 22:02:00-03","MO","MOBOT","1915658","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.","R. Liesner (MO)",NA,NA,NA,"Ronald L. Liesner","Liesner 7229","1979","5","5","Venezuela","Amazonas",NA,"-67.06666","1.91666",NA,NA,NA,NA,NA,NA,"South America","0 to 0.5 km NE of San Carlos de Río Negro.","120.00000000",NA,NA,NA,NA,NA,NA,NA,"232",NA,NA,NA
"84","2008-05-27 22:02:00-03","MO","MOBOT","1916503","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.","R. Liesner (MO)",NA,NA,NA,"Ronald L. Liesner","Liesner 7291","1979","5","8","Venezuela","Amazonas",NA,"-67.01666","1.95",NA,NA,NA,NA,NA,NA,"South America","8 km N E of San Carlos de Río Negro.","120.00000000",NA,NA,NA,NA,NA,NA,NA,"239",NA,NA,NA
"85","2018-05-17 05:28:00-03","MO","MOBOT","2229190","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.","Correa, M. N.",NA,NA,NA,"María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","Múlgura 1915","1997","12","16","Argentina","Misiones","General Manuel Belgrano","-54.05","-25.78333",NA,NA,NA,NA,NA,NA,"South America","Deseado,Chacra de Carlos Macoviak, antigua ruta 19, ca. 2000 m de la ruta 101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2011-02-22 06:39:00-03","MO","MOBOT","2229205","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.",NA,NA,NA,NA,"F. Biganzoli|Paola Peralta|G. Márquez","Biganzoli 1500","2004","1","25","Argentina","Misiones","Cainguás","-54.98055","-27.11",NA,NA,NA,NA,NA,NA,"South America","Predio UNLP, Reserva Valle del Arroyo Cuña Pirú. Alrededores Estación biológica","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2009-08-21 04:37:00-03","MO","MOBOT","2229217","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.","Correa, M. N., 07/",NA,NA,NA,"Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1675","2000","3","5","Argentina","Misiones","San Pedro","-53.81666","-26.41666",NA,NA,NA,NA,NA,NA,"South America","Parque Provincial Piñalito, sendero junto a un bajo inundable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2009-07-17 06:52:00-03","MO","MOBOT","2246818","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.","Correa, M. N.",NA,NA,NA,"Arturo E. Burkart","Burkart 28283","1971","2","23","Argentina","Misiones","General Manuel Belgrano","-53.65","-26.28333",NA,NA,NA,NA,NA,NA,"South America","Bernardo de Irigoyen, 10 km N del pueblo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2018-05-17 05:28:00-03","MO","MOBOT","2294128","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.","Johnson, A. E.",NA,NA,NA,"María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|M.A. Romero","Múlgura 3254","2002","3","11","Argentina","Misiones","San Pedro","-53.83333","-26.41666",NA,NA,NA,NA,NA,NA,"South America","Parque Provincial Piñalito, bañado","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2018-05-17 05:29:00-03","MO","MOBOT","2402591","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.","Correa, M. N., //",NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura","Zuloaga 5527","1996","4","15","Argentina","Misiones","San Pedro","-53.98333","-26.51666",NA,NA,NA,NA,NA,NA,"South America","Parque Provincial Cruce Caballero","690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2011-01-31 07:11:00-02","MO","MOBOT","2428533","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.",NA,NA,NA,NA,"L.R. Parodi","Parodi 64",NA,NA,NA,"Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2010-04-23 20:53:00-03","MO","MOBOT","2430234","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.","Correa, M. N., //",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","Morrone 761","1996","2","14","Argentina","Misiones","San Pedro","-53.98333","-26.51666",NA,NA,NA,NA,NA,NA,"South America","Parque Provinvial Cruce Caballero, Ruta Nac. 14, 14 km de San Pedro camino a Tobuna","540.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2010-04-30 10:27:00-03","MO","MOBOT","2458036","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.",NA,NA,NA,NA,"C.L. Spegazzini","Spegazzini s.n.62","1907",NA,NA,"Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","cerca de Campo de las Cuyas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-08-02 09:15:00-03","MO","MOBOT","2458052","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.",NA,NA,NA,NA,"L.L. Hauman","Hauman s.n.39","1918","1",NA,"Argentina","Misiones","San Ignacio","-55.5166667","-27.2",NA,NA,NA,NA,NA,NA,"South America","entre San Ignacio y Corpus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"95","2009-07-21 23:34:00-03","MO","MOBOT","2475567","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.","Born, M. G.",NA,NA,NA,"Per Dusén","Dusén 9479","1910","3","5","Brazil","Paraná",NA,"-50.1619444","-25.095",NA,NA,NA,NA,NA,NA,"South America","Ponta Grossa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2015-09-16 06:16:00-03","MO","MOBOT","2514186","PreservedSpecimen","Plantae","Orchidaceae","Wullschlaegelia","aphylla","Wullschlaegelia aphylla","(Sw.) Rchb. f.","Born, M. G.",NA,NA,NA,"Benedict (Benjamin) Balansa","Balansa 3010",NA,NA,NA,"Paraguay","Guairá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Santa Barbara, near Villarica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
