"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","typeStatus","stateProvince","locality","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relationshipType","relatedCatalogItem","sex"
"19","2021-03-30 12:37:31-03","EAO","IAN","157326","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","angustifolia","Ipomoea angustifolia","Austin, DF; Nauman, CE","7089","1979","10","18","Southern America","Brasil",NA,NA,NA,"IAN157326","Dicotiledônea",NA,NA,"Choisy",NA,"Amapá","Cidade da Pedras, baixa da Vila de Porto Grande.",NA,"Austin, DF",NA,"-52.916667","-0.916667",NA,NA,"1979",NA,NA,NA,NA,"-52.916667","-0.916667",NA,NA,NA,NA,NA,NA
"20","2021-03-30 12:37:31-03","EAO","IAN","104350","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","angustifolia","Ipomoea angustifolia","Magalhães, MG","1449","1942","02","16","Southern America","Brasil",NA,NA,NA,"IAN104350","Dicotiledônea",NA,NA,"Choisy",NA,"Minas Gerais","Campo do alto da Serra do Curral.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-30 12:37:31-03","EAO","IAN","14534","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","angustifolia","Ipomoea angustifolia","Magalhães, MG","3117","1942","03","15","Southern America","Brasil",NA,NA,NA,"IAN014534","Dicotiledônea",NA,NA,"Choisy",NA,"Minas Gerais","Serra do Curral, muito frequente.","IAN014534 IAN014534_e","Barreto, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-30 12:37:31-03","EAO","IAN","63216","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","angustifolia","Ipomoea angustifolia","Pires, JM; Black, GA","2759","1951","01","13","Southern America","Brasil",NA,NA,NA,"IAN063216","Dicotiledônea",NA,NA,"Choisy",NA,"Minas Gerais","Serra do Cipó.","IAN063216 IAN063216_e","Simão, R",NA,NA,NA,NA,NA,"1988","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2020-02-08 10:34:20-03","NBC","NL-BOTANY","WAG.1208832","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","angustifolia","Ipomoea angustifolia","Irwin HS; Grear JW; Souza R; Reis dos Santos R",NA,"1966","03","02","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1208832 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1208832",NA,"Solanales",NA,"Jacq.",NA,NA,"Serra dos Cristais, Estado de Goiás.","NL-WAG1208832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"24","2020-02-08 10:34:20-03","NBC","NL-BOTANY","WAG.1208833","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","angustifolia","Ipomoea angustifolia","Hatschbach GG",NA,"1972","01","11","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1208833 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1208833",NA,"Solanales",NA,"Jacq.",NA,NA,"Paredão (mun. Jaguariaiva) Paraná.","NL-WAG1208833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"25","2020-11-04 11:05:15-03","ESALQ","ESA","24669","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","angustifolia","Ipomoea angustifolia","Giulietti, A.M. et al.",NA,"1994","01","16",NA,"Brasil",NA,NA,NA,"ESA024669","Magnoliophyta",NA,NA,"Choisy",NA,"Minas Gerais",NA,"ESA024669",NA,"Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA
"26","2020-11-04 11:05:15-03","ESALQ","ESA","27419","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","aprica","Ipomoea aprica","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Campos, F.J.","9906.0","1996","01","09",NA,"Brasil",NA,NA,"Subarbusto, até 40 cm alt.; corola rósea.","ESA027419","Magnoliophyta",NA,NA,"House",NA,"Minas Gerais","Estrada para Sacramento, ca. 6 Km de Delfinópolis. Fazenda Kilombo do Rio Grande. Campo rupestre.",NA,"Simão-Bianchini, R.","Delfinópolis","-465.455","-201.619","740","740","2018","04","11",NA,NA,"-465,455","-201,619",NA,NA,NA,NA,NA,NA
"27","2020-11-04 11:05:15-03","ESALQ","ESA","34355","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","aprica","Ipomoea aprica","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Campos, F.J.","9786.0","1996","01","08",NA,"Brasil",NA,NA,"Subarbusto ereto; corola rósea.","ESA034355","Magnoliophyta",NA,NA,"House",NA,"Minas Gerais","Serra da Gurita, próximo à estrada Delfinópolis - Sacramento. Campo rupestre com cerrado e mata ciliar adjacentes.","ESA034355","Simão-Bianchini, R.","Delfinópolis","-468.678",NA,"900","900","2018","04","11",NA,NA,"-468,678","-20,289,389",NA,NA,NA,NA,NA,NA
"28","2020-11-04 11:05:15-03","ESALQ","ESA","19649","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","aprica","Ipomoea aprica","Souza, V.C. et al.","7901.0","1995","03","08",NA,"Brasil",NA,NA,NA,"ESA019649","Magnoliophyta",NA,NA,"House",NA,"Minas Gerais",NA,"ESA019649","Simão-Bianchini, R.","Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,"2018","04","11","13809","auto",NA,NA,NA,NA,NA,NA,NA,NA
"29","2020-11-04 11:05:15-03","ESALQ","ESA","83022","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","aprica","Ipomoea aprica","Vieira, S.; Araújo, A.O.; Romão, G.O.","300.0","2003","01","09",NA,"Brasil",NA,NA,"Erva, flor lilás. Pasto na beira da estrada.","ESA083022","Magnoliophyta",NA,NA,"House",NA,"Minas Gerais","A 30 km da estrada Gouveia-Congonhas do Norte","ESA083022","Simão-Bianchini, R.","Gouveia","-43.7407989501953","-18.4543991088867",NA,NA,"2018","04","11","37970","auto",NA,NA,NA,NA,NA,NA,NA,NA
"30","2020-11-04 11:05:15-03","ESALQ","ESA","89819","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","aprica","Ipomoea aprica","Paula-Souza, J.; Ferrucci, M.S.; Duarte, A.R.; Rando, J.G.; Tsuji, R.","4278.0","2005","01","21",NA,"Brasil",NA,NA,NA,"ESA089819","Magnoliophyta",NA,NA,"House",NA,"Goiás","BR 040. Ca. 32km de Cristalina em direção a Luziânia. Mata.","ESA089819","Simão-Bianchini, R.","Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,NA,"85457","auto","-47,787,778","-16,555,278",NA,NA,NA,NA,NA,NA
"31","2020-11-04 11:05:15-03","ESALQ","ESA","60278","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","aprica","Ipomoea aprica","Souza, V.C. ; Souza, J.P.","22280.0","1999","03","14",NA,"Brasil",NA,NA,"Subarbusto; flores róseas.","ESA060278","Magnoliophyta",NA,NA,"House",NA,"Minas Gerais","Estrada Gouveia - Congonhas do Norte, ca. 6 Km da estrada Gouveia - Curvelo. Campo rupestre, bastante perturbado pelo fogo.","ESA060278","Simão-Bianchini, R.","Gouveia","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA
"32","2020-11-04 11:05:15-03","ESALQ","ESA","122176","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","aprica","Ipomoea aprica","Vincent, R.C.","383.0","2002","02","11",NA,"Brasil",NA,NA,"Campo rupestre quartzítico nodular úmido","ESA122176","Magnoliophyta",NA,NA,"House",NA,"Minas Gerais","Sa. da Calçada/Retiro das Pedras","ESA122176","Simão-Bianchini, R.","Nova Lima","-43.8466987609863","-19.9855995178223","1250","1250","2018","04","11","29211","auto",NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-01-15 14:41:37-03","MN","R","111035","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","angustifolia","Ipomoea angustifolia","Vidal, J.","II - 6371","1953","02",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Choisy",NA,"Minas Gerais",NA,NA,"Falcão, J.",NA,NA,NA,NA,NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-01-15 14:41:37-03","MN","R","115142","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","angustifolia","Ipomoea angustifolia","Vidal, J.","II - 6379","1953","02",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Choisy",NA,"Minas Gerais",NA,NA,"Falcão, J.",NA,NA,NA,NA,NA,"1964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-01-14 15:27:21-03","MN","R","53930","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","angustifolia","Ipomoea angustifolia","Palacios, M.A.; Balegno, B. & Cuezzo, A.R.","3282","1948","12","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Choisy",NA,"Minas Gerais",NA,NA,"Falcão, J.",NA,NA,NA,NA,NA,"1964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-01-15 14:41:37-03","MN","R","104497","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","angustifolia","Ipomoea angustifolia","Vidal, J.","V - 164","1958","01",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Choisy",NA,"Minas Gerais",NA,NA,"Falcão, J.","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"1964",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-01-14 15:27:21-03","MN","R","40694","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","angustifolia","Ipomoea angustifolia","Mello Barreto, H.L.","2367","1933","01","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Choisy",NA,"Minas Gerais",NA,NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-01-14 15:27:21-03","MN","R","40695","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","angustifolia","Ipomoea angustifolia","Mello Barreto, H.L.","2370","1933","03","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Choisy",NA,"Minas Gerais",NA,NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-01-14 15:27:21-03","MN","R","185864","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","angustifolia","Ipomoea angustifolia","Williams, L.O.; Assis, V.","5710","1945","02",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Choisy",NA,"Minas Gerais",NA,NA,NA,"Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-01-14 15:27:21-03","MN","R","94975","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","angustifolia","Ipomoea angustifolia","Sampaio, A.J.","6621","1934","02",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Choisy",NA,"Minas Gerais","Morro do Cândido",NA,"Falcão, J.","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"1965",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-01-14 15:27:21-03","MN","R","115192","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","aprica","Ipomoea aprica","Heringer, E.P.; Castellanos, A.","22224","1958","03","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"House",NA,"Minas Gerais",NA,NA,"Simão-Bianchini, R.",NA,NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-01-14 15:27:21-03","MN","R","12336","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","aprica","Ipomoea aprica","Glaziou, A.F.M","17710","1889","01","20",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000012336",NA,NA,NA,"House",NA,"Minas Gerais",NA,"R000012336_001","Simão-Bianchini, R.",NA,NA,NA,NA,NA,"1997","08","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-01-14 15:27:21-03","MN","R","45692","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","aprica","Ipomoea aprica","Glaziou, A.F.M.",NA,"1888","12","22",NA,"Brasil",NA,NA,NA,"R000045692",NA,NA,NA,"House",NA,"Minas Gerais","Serra de Ouro Branco","R000045692_001","Simão-Bianchini, R.","São Julião",NA,NA,NA,NA,"1997","08","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-01-14 15:27:21-03","MN","R","199989","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","aprica","Ipomoea aprica","Simão-Bianchini, R.; Bianchini, S","1213","1998","01","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"House",NA,"Minas Gerias",NA,NA,NA,"São José do Barreiro","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA,NA,NA
"45","2015-07-02 14:55:23-03","JBP","HPL","13036","S","Plantae","Convolvulaceae","Ipomoea","cf. angustifolia","Ipomoea cf. angustifolia","A. Campos-Rocha, H. Lorenzi & P. Hendrigo","870","2012","04","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"GO","Coletado à direita da estrada de terra (acesso a partir da rua Moinho, distante ca. 9,5 km) para o povoado do Moinho/Sertão.",NA,NA,"Alto Paraíso de Goiás","-47.448056","-14.095444","1017","1017",NA,NA,NA,NA,NA,"47° 26' 53,0 W","14° 05' 43,6 S",NA,NA,NA,NA,NA,NA
"46","2021-03-01 16:28:37-03","UNICAMP","UEC","126994","S","Plantae","Convolvulaceae","Ipomoea","aprica","Ipomoea aprica","Simões, AO; Barbosa, AR; Flores, AS; Rodrigues, RS; Belinello, R","1196","2002","02","07",NA,"Brazil",NA,NA,"Erva, cerca de 60cm, flores lilases.","UEC097935","Magnoliopsida",NA,NA,"House",NA,"Goiás","BR-040, 3 Km ao Norte da Cidade, sentido Brasilia, afloramento.","UEC097935","Simão-Bianchini, R","Cristalina","-47.632278","-16.739722","860","860","2010","11","08",NA,NA,"-47.632278","-16.739722",NA,NA,NA,NA,NA,NA
"47","2021-03-01 16:28:37-03","UNICAMP","UEC","3857","S","Plantae","Convolvulaceae","Ipomoea","aprica","Ipomoea aprica","Irwin, HS; Grear Jr, JW; Souza Jr, R; Reis dos Santos, R","3310","1966","03","02",NA,"Brazil",NA,NA,"Erect herb to ca. 1m tall, from tuberous roots. Corolla rose-pink.; Campo.","UEC097933","Magnoliopsida",NA,NA,"House",NA,"Goiás","Ca. 2 Km N. of Cristalina.","UEC097933","Simão-Bianchini, R",NA,NA,NA,"1250","1250","1997","05","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
