"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","county","coordinatePrecision","geoFlag","yearIdentified","minimumElevationInMeters","maximumElevationInMeters","imagecode","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"11","2020-02-08 10:21:44-03","NBC","NL-BOTANY","L.1746434","PreservedSpecimen","Plantae",NA,"Ranunculales","Menispermaceae","Abuta","selloana","Abuta selloana","Eichler",NA,"Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,"Sella Brasilia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1746434 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1746434",NA,NA,NA,NA,NA,NA,"NL-L1746434","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"12","2020-02-08 10:21:44-03","NBC","NL-BOTANY","L.1746435","PreservedSpecimen","Plantae",NA,"Ranunculales","Menispermaceae","Abuta","selloana","Abuta selloana","Eichler",NA,"Sello F",NA,NA,NA,NA,"Southern America","Brazil",NA,"Brasilia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1746435 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1746435",NA,NA,NA,NA,NA,NA,"NL-L1746435","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"13","2020-02-08 10:21:44-03","NBC","NL-BOTANY","U.1398351","PreservedSpecimen","Plantae",NA,"Ranunculales","Menispermaceae","Abuta","selloana","Abuta selloana","Eichler",NA,"Mexia YEJ",NA,"1930","09","23","Southern America","Brazil",NA,"State of Minas Geraes. Viçosa. Agricultural College lands, hill northwest of mainbuildings, in cut-over woods.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1398351 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1398351",NA,NA,NA,NA,NA,NA,"NL-U1398351","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"14","2020-02-08 10:21:44-03","NBC","NL-BOTANY","U.1398352","PreservedSpecimen","Plantae",NA,"Ranunculales","Menispermaceae","Abuta","selloana","Abuta selloana","Eichler",NA,"Mexia YEJ",NA,"1930","03","12","Southern America","Brazil",NA,"State of Minas Geraes, Viçosa. Agricultural Collage lands; Cha-Cha Valley; near boundary.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1398352 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1398352",NA,NA,NA,NA,NA,NA,"NL-U1398352","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"15","2020-02-08 10:21:44-03","NBC","NL-BOTANY","WAG.1100500","PreservedSpecimen","Plantae",NA,"Ranunculales","Menispermaceae","Abuta","selloana","Abuta selloana","Eichler",NA,"Hatschbach GG",NA,"1977","10","05","Southern America","Brazil",NA,"Rio Turvo (mun. Cerro Azul) Paraná.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1100500 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1100500",NA,NA,NA,NA,NA,NA,"NL-WAG1100500","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"16","2020-11-04 10:56:11-03","ESALQ","ESA","127583","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Sousa, J.S.","Ferreira, R.M.","62.0","2004","12","08",NA,"Brasil","Minas Gerais",NA,"-43.4152984619141","-19.959400177002",NA,NA,"ESA127583","Santa Bárbara","33136","auto","2013",NA,NA,"ESA127583",NA,"11","11",NA,NA,NA,NA,NA,NA
"17","2020-11-04 11:14:06-03","ESALQ","ESA","40595","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler",NA,"Torezan, J.M.; Arima, L.I.A.; Pimenta, J.A.; Resende, J.C.F.; Sifuentes, D.V.O.","563.0","1997","12","11",NA,"Brasil","São Paulo","Descida da Serra, 10 Km de Bom Sucesso. Floresta Estacional Transição Montana-Submontana.","-490.939","-241.628",NA,"Cipó da floresta. Flores esverdeadas.","ESA040595","Bom Sucesso de Itararé",NA,NA,NA,NA,NA,"ESA040595",NA,NA,NA,"-490,939","-241,628",NA,NA,NA,NA
"18","2020-11-04 11:14:06-03","ESALQ","ESA","77340","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Liesenfeld, M.V.A.","Forster, W.; Mendes, J.C.T.; Ferraz, K.M.B.; Ferraz, S.F.B.; Silva, E.V.; Valente, R.; Rocha, E.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","305.0","2000","04","24",NA,"Brasil","São Paulo","Limite de Salesópolis, no entorno da Represa Casa Grande, ao longo da estrada da Usacá. Floresta Ombrófila Densa Montana no reverso da Serra do Mar - com perturbação. Interior da mata","-45.57","-23.39",NA,"Liana;Frutos imaturos verdes em baga","ESA077340","Mogi das Cruzes",NA,NA,NA,NA,NA,"ESA077340",NA,NA,NA,"-45.57","-23.39",NA,NA,NA,NA
"19","2020-11-04 11:14:06-03","ESALQ","ESA","105135","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Menispermaceae","Abuta","selloana","Abuta selloana",NA,"Freire, G.Q. et al","Freire, G.Q.","117.0","2006","04","10",NA,"Brasil","Espírito Santo",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"ESA105135","Linhares","48094","auto",NA,NA,NA,"ESA105135",NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2020-11-04 11:14:06-03","ESALQ","ESA","71301","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Ivanauskas, N.M.","Ivanauskas, N.M.","4224.0","1999","12","04",NA,"Brasil","Mato Grosso",NA,"-53.0797004699707","-13.2421998977661",NA,NA,"ESA071301","Gaúcha do Norte","152955","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2020-11-04 11:14:06-03","ESALQ","ESA","99221","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Menispermaceae","Abuta","selloana","Abuta selloana",NA,"Valente, A.M.","Assis, L.C.S.","886.0","2003","09","11",NA,"Brasil","Minas Gerais",NA,"-42.9674987792969","-21.4596996307373",NA,NA,"ESA099221","Descoberto","11991","auto","2004",NA,NA,"ESA099221",NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2020-11-04 11:14:06-03","ESALQ","ESA","81307","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Standley & Steyermark","Mello Barreto","1777.0","1935","07","27",NA,"Brasil","Minas Gerais",NA,"-42.0228004455566","-20.9046993255615",NA,NA,"ESA081307","Tombos","16749","auto",NA,NA,NA,"ESA081307",NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2020-11-04 11:14:06-03","ESALQ","ESA","107928","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Menispermaceae","Abuta","selloana","Abuta selloana",NA,NA,"Santos, M.B.","41.0","2005","03","24",NA,"Brasil","São Paulo",NA,"-48.5046997070312","-24.7563991546631",NA,NA,"ESA107928","Barra do Turvo","38172","auto",NA,NA,NA,"ESA107928",NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2020-11-04 11:14:06-03","ESALQ","ESA","34229","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Menispermaceae","Abuta","selloana","Abuta selloana",NA,"Dário, F.R.","Bertoncini, A.P. et al.","738.0","1996","12","12",NA,"Brasil","São Paulo",NA,"-44.9599990844727","-23.0699996948242",NA,NA,"ESA034229","Cunha","38855","auto",NA,NA,NA,"ESA034229",NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2020-11-04 11:14:06-03","ESALQ","ESA","92631","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler",NA,"Meireles, J.E. et al.","217.0","2005","03","23",NA,"Brasil","São Paulo",NA,"-48.0999984741211","-24.5200004577637",NA,NA,"ESA092631","Eldorado","38804","auto",NA,NA,NA,"ESA092631",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2020-11-04 11:14:06-03","ESALQ","ESA","92678","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Menispermaceae","Abuta","selloana","Abuta selloana",NA,"Udulutsch, R.G.","Braidotti, J.C. et al.","27.0","2005","03","22",NA,"Brasil","São Paulo",NA,"-48.0999984741211","-24.5200004577637",NA,NA,"ESA092678","Eldorado","38804","auto",NA,NA,NA,"ESA092678",NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2020-11-04 11:14:06-03","ESALQ","ESA","12738","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Souza, V.C.","Souza, V.C. et al.","4840.0","1993","11","26",NA,"Brasil","São Paulo",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA012738","Itararé","27729","auto","1997",NA,NA,"ESA012738",NA,"02","11",NA,NA,NA,NA,NA,NA
"28","2020-11-04 11:14:06-03","ESALQ","ESA","29167","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Ivanauskas, N.M.","Ivanauskas, N.M.","761.0","1996","03","31",NA,"Brasil","São Paulo",NA,"-47.8800010681152","-24.7099990844727",NA,NA,"ESA029167","Pariquera-Açu","17990","auto",NA,NA,NA,"ESA029167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2020-11-04 11:14:06-03","ESALQ","ESA","57713","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler",NA,"Moraes, P.L.R. Diniz, C.C.","987.0","1994","05","21",NA,"Brasil","São Paulo",NA,"-47.9900016784668","-23.8700008392334",NA,"número ESA antigo (duplicado) 67713","ESA057713","São Miguel Arcanjo","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2020-11-04 11:14:06-03","ESALQ","ESA","14769","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Menispermaceae","Abuta","selloana","Abuta selloana",NA,NA,"Moraes, P.L.R. Diniz, C.C.","987.0","1994","05","21",NA,"Brasil","São Paulo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA014769","São Miguel Arcanjo","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2020-11-04 11:14:06-03","ESALQ","ESA","27343","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Costa, F. N.","Leitão Filho, H.F. Rodrigues, R.R.; Alves, L.F.; Penha, A.S.; Rezende, A.A.","34453.0","1996","02","03",NA,"Brasil","São Paulo",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"ESA027343","Ubatuba","34265","auto","1998",NA,NA,"ESA027343",NA,"02","18",NA,NA,NA,NA,NA,NA
"32","2020-11-04 11:14:06-03","ESALQ","ESA","13089","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Moraes, P. L. R. de","Moraes, P.L.R.","872.0","1993","12","18",NA,"Brasil","São Paulo",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"ESA013089","Ubatuba","34265","auto","1994",NA,NA,"ESA013089",NA,"04","28",NA,NA,NA,NA,NA,NA
"33","2020-11-04 11:14:06-03","ESALQ","ESA","50448","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler",NA,"Santos, M.B.; Pardi, M.M.; Bordini, M.C.P.; Bosquetti, L.B.; Marcelino, V.R.; Breier, T.B.; Souza, V.C.; Rodrigues, R.R.","41.0","2005","03","24",NA,"Brasil","São Paulo","Parque Estadual de Jacupiranga, Núcleo Cedro. Trilha do Cedro. Fragmento de Floresta Ombrófila Densa Montana muito degradada.","-48.5046997070312","-24.7563991546631",NA,"Liana.Volúvel, material vegetativo.","ESA050448","Barra do Turvo","38172","auto",NA,"700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-01-14 15:31:45-03","MN","R","60489","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Krukoff, B.A.","Glaziou, A.F.M.",NA,"1881","11","05",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"Plantas do Brasil Central","R000060489",NA,NA,NA,"1967",NA,NA,"R000060489_001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-01-14 15:31:45-03","MN","R","45409","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler",NA,"Freire Allemão, F. 27; Cysneiros, M.",NA,NA,NA,NA,NA,"Brasil","Ceará",NA,"-39.4094009399414","-7.23416996002197",NA,NA,"R000045409","Crato","30071","auto",NA,NA,NA,"R000045409_001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-01-14 15:31:45-03","MN","R","215526","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Studart, A.","Sá, I.M.","339","2006","09","13",NA,"Brasil","Minas Gerais","Santo Antonio do Rio Grande","-44.3946990966797","-22.1674995422363",NA,NA,NA,"Município de Bocaina de Minas","35110","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2015-07-02 14:03:00-03","JBP","HPL","4260","S","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","V.C. Souza","H. Lorenzi","5117","2005","03","03",NA,"Brasil","MG","Coletado no eucaliptal da reserva Rancho Novo (Saint Gobain).","-43.6697","-19.88",NA,NA,NA,"Caeté","22051","auto","2012",NA,NA,NA,NA,"06","18",NA,NA,NA,NA,NA,NA
"38","2016-02-02 14:38:33-02","BGBM","B","B 10 0248754","S","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Eichler",NA,"F. Sellow","67",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,"Benth. Journ. Linn. Soc. l.c. Abutae sp. n. 4; Anelasma selloana Miers ex Benth. <a href=http://herbarium.bgbm.org/object/B100248754 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100248754",NA,NA,NA,NA,NA,NA,"B100248754",NA,NA,NA,NA,NA,"type",NA,NA,NA
"39","2019-08-27 13:32:00-03","IAP","PACA-AGP","115746","PreservedSpecimen","Plantae","Magnoliophyta","Ranunculales","Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","Sousa, J. S.","Schmitt, J. L.","301","2009","10","13",NA,"Brasil","SC","Cinema","-49.23","-27.27",NA,"Florística IFFSC e466a (liana); estádio suces.: avançado; cor/flor: botões florais verde-claro Habitat: floresta ombrófila densa, interior do fagemento Hábito: liana","PACA115746","Botuverá",NA,NA,"2015","569","569",NA,"Magnoliatae","09","18","49°13'48,00W","27°16'12,00S",NA,NA,NA,NA
"40","2019-08-27 13:32:00-03","IAP","PACA-AGP","51131","PreservedSpecimen","Plantae","Magnoliophyta","Ranunculales","Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","L. B. Smith","Hatschbach, G.","1723","1950","01","07",NA,"Brasil","PR","Garuva","-49.2064018249512","-25.5347003936768",NA,"cipó de flor verde. Habitat: in silva scandens (mata higrófila) Fenofase: flor","PACA051131","São José dos Pinhais","45291","auto","1950",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"41","2019-08-27 13:32:00-03","IAP","PACA-AGP","70037","PreservedSpecimen","Plantae","Magnoliophyta","Ranunculales","Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","D. B. Falkenberg","Klein & Bresolin","1362","1979","10","19",NA,"Brasil","SC","Cachoeira Pequena, Lagoa do Peri","-48.5491981506348","-27.596700668335",NA,"escandente. Habitat: mata","PACA070037","Florianópolis","27000","auto","1988","200","200",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"42","2019-08-27 13:32:00-03","IAP","PACA-AGP","65912","PreservedSpecimen","Plantae","Magnoliophyta","Ranunculales","Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","L. B. Smith","Reitz & Klein","1868","1954","06","03",NA,"Brasil","SC","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,"liana com fruto imaturo verde. HBR 10368. Habitat: mata","PACA065912","Itajaí","27253","auto","1956","150","150",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"43","2019-08-27 13:32:00-03","IAP","PACA-AGP","65913","PreservedSpecimen","Plantae","Magnoliophyta","Ranunculales","Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","L. B. Smith","Reitz & Klein","2313","1955","12","20",NA,"Brasil","SC","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,"liana. HBR 10366. Habitat: mata","PACA065913","Itajaí","27253","auto","1956","250","250",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"44","2019-08-27 13:32:00-03","IAP","PACA-AGP","64755","PreservedSpecimen","Plantae","Magnoliophyta","Ranunculales","Menispermaceae","Abuta","selloana","Abuta selloana","Eichler","L. B. Smith","Reitz & Klein","5113","1957","10","11",NA,"Brasil","SC","Sabiá","-49.3558006286621","-27.3918991088867",NA,"liana com fruto imaturo verde. HBR 16561. Habitat: mata","PACA064755","Vidal Ramos","21797","auto","1958",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-12-20 21:18:29-03","UFV","VIC","4612","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Benth. Eichl.",NA,"Irwin, H.S.","s.n.","1958","12","06",NA,"Brasil","Minas Gerais","State Agricultural School, State Agricultural School, Viçosa. Twining llana to 4m.",NA,NA,NA,"In low trees at roadside in secondary forest, red clay soil. Fruit brown - orange at maturity , ca. 3cm. long. Unxommon.","VIC004612",NA,NA,NA,NA,NA,NA,"VIC004612",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-12-20 21:18:29-03","UFV","VIC","2115","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Benth. Eichl.",NA,"Kuhlmamn","s.n.","1935","11","03",NA,"Brasil","Minas Gerais",NA,"-42.8819007873535","-20.7539005279541",NA,NA,"VIC002115","Viçosa","13937","auto",NA,NA,NA,"VIC002115",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-12-20 21:18:29-03","UFV","VIC","720","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Benth. Eichl.",NA,NA,"s.n.","1930","09","08",NA,"Brasil","Minas Gerais",NA,"-42.8819007873535","-20.7539005279541",NA,NA,"VIC000720","Viçosa","13937","auto",NA,NA,NA,"VIC000720",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-12-20 21:18:29-03","UFV","VIC","1632","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Benth. Eichl.",NA,"Kuhlmamn","s.n.","1934","10","11",NA,"Brasil","Minas Gerais","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,"VIC001632","Viçosa","13937","auto",NA,NA,NA,"VIC001632",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-12-20 21:18:29-03","UFV","VIC","884","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Benth. Eichl.",NA,"Mexia, Y.","5082","1930","07","23",NA,"Brasil","Minas Gerais","Escola de Agricultura, Viçosa&nf;Agricultural College lands; hill northwest of main- buildings, in cut-over woods. Alt.: 675m.","-42.8819007873535","-20.7539005279541",NA,"Woody vine, climbing tree of 8m.; fruit orange when mature '' Baco parý'.'","VIC000884","Viçosa","13937","auto",NA,NA,NA,"VIC000884",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-20 21:18:29-03","UFV","VIC","040429","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Benth. Eichl.",NA,"Simão, M.R.V.C.","349","2012","10","16",NA,"Brasil","Minas Gerais","Estação de pesquisa treinamento e educação ambient, Floresta Estacional Semidecidual.","-42.8819007873535","-20.7539005279541",NA,"Árvore de 5 m.","VIC040429","Viçosa","13937","auto",NA,NA,NA,"VIC040429",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-20 21:18:29-03","UFV","VIC","14696","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Benth. Eichl.",NA,"Carvalho, R.M.; et al.","s.n.","1995","08","23",NA,"Brasil","Minas Gerais","Mata da Prefeitura, contornando a mata pelo lado esquerdo.","-42.8819007873535","-20.7539005279541",NA,"Trepadeira, frutos amarelos.","VIC014696","Viçosa","13937","auto",NA,NA,NA,"VIC014696",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-20 21:18:29-03","UFV","VIC","28924","PreservedSpecimen","Plantae",NA,NA,"Menispermaceae","Abuta","selloana","Abuta selloana","Benth. Eichl.",NA,"Márdel, M.M.L.; Arato, H.D.","40","2001","11","21",NA,"Brasil","Minas Gerais","Mata do Paraíso, aceiro","-42.8819007873535","-20.7539005279541",NA,"Trepadeira, folha coriácea.fruto amarelado,polpa com odor agradável.","VIC028924","Viçosa","13937","auto",NA,NA,NA,"VIC028924",NA,NA,NA,NA,NA,NA,NA,NA,NA
