"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","individualCount","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","infraspecificEpithet","class","typeStatus","relatedCatalogItem"
"48","2020-12-11 11:34:14-03","UFMG","BHCB","153560","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werderm.) Ritter",NA,"2015","05","11","Pena, FSR","2011","08","23","Brasil","Minas Gerais","Conceição do Mato Dentro","Mina do Sapo","-43.433056","-18.904444","1500","1500","Campo Rupestre Laterítico; Capão de Canga",NA,"-43.433056","-18.904444",NA,NA,"s.n.","Southern America",NA,"BHCB024514",NA,NA,NA,NA,NA
"49","2020-12-11 11:34:14-03","UFMG","BHCB","154838","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werderm.) Ritter",NA,"2015","05","11","Araujo, D; Portugal-Santana, A; Miranda, PLS; Góes-Neto, LAA; Stehmann, JR","2012","03","21","Brasil","Minas Gerais","Rio Pardo de Minas","Parque Estadual Serra Nova, Margem ao longo do rio em sentido ao escorregador","-42.736944","-15.615833","852","852","Erva suculenta, ereta, frutos roxo-azulados",NA,"-42.736944","-15.615833",NA,NA,"2082","Southern America",NA,"BHCB024516",NA,NA,NA,NA,NA
"50","2020-12-11 11:34:14-03","UFMG","BHCB","178600","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werderm.) Ritter",NA,"2015","11",NA,"Paiva, JAM; Tomich, S; Nascimento, L","2015","08","18","Brasil","Minas Gerais","Itabirito","RPPN Cata Branca","-43.848611","-20.228611",NA,NA,"Erva rupícola; ca. 1,8m alt; frutos azuis.; Campo Rupestre Quartzítico",NA,"-43.848611","-20.228611",NA,NA,"599","Southern America",NA,NA,NA,NA,NA,NA,NA
"51","2020-12-11 11:34:14-03","UFMG","BHCB","184164","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werderm.) Ritter",NA,"2016","12","15","Sousa, NL; Souza, JAM; Avelar, R","2016","12","07","Brasil","Minas Gerais","Itabirito","RPPN Córrego Seco","-43.908333","-20.280278","1388","1388","Arbustivo, 1,1m alt. Rupícola. Fruto roxo.; Campo Rupestre Quartizito. Afloramento rochoso.",NA,"-43.908333","-20.280278",NA,NA,"535","Southern America",NA,NA,NA,NA,NA,NA,NA
"52","2020-12-11 11:34:14-03","UFMG","BHCB","22552","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werderm.) Ritter",NA,NA,NA,NA,"Braga, MMN","1993","09","27","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA
"53","2020-12-11 11:34:14-03","UFMG","BHCB","22552","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werderm.) Ritter",NA,NA,NA,NA,"Braga, MMN","1993","09","27","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA
"54","2020-12-11 11:34:14-03","UFMG","BHCB","18716","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) Ritter",NA,NA,NA,NA,"Arndt, MHL","1990","09","09","Brasil","Minas Gerais","Lapinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,"minensis",NA,NA,NA
"55","2020-12-11 11:34:14-03","UFMG","BHCB","18716","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) Ritter",NA,NA,NA,NA,"Arndt, MHL","1990","09","09","Brasil","Minas Gerais","Lapinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,"minensis",NA,NA,NA
"56","2020-12-11 11:34:14-03","UFMG","BHCB","42936","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) Ritter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"minensis",NA,NA,NA
"57","2020-12-11 11:34:14-03","UFMG","BHCB","64898","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) Ritter",NA,NA,NA,NA,"Ordones, L","2001","08","04","Brasil","Minas Gerais","Cocais","Pedra Pintada.",NA,NA,"920","920","Campo rupestre. Arbusto, botões azuis, flores avermelhadas por porção distal amarelada, frutos azuis. Flores e frutos em solução. CARPOTECA",NA,NA,NA,NA,NA,"850","Southern America",NA,NA,NA,"minensis",NA,NA,NA
"58","2020-12-11 11:34:14-03","UFMG","BHCB","71571","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) Ritter",NA,NA,NA,NA,"Lombardi, JA; Salino, A; Mota, RC da; Viana, PL","2002","06","15","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, próximo ao córrego da Lapa","-43.341111","-18.115",NA,NA,"Afloramento rochoso em cerrado. Arbusto, ca. 1.5 m, frutos imaturos verde-azulados",NA,"-43.341111","-18.115",NA,NA,"4884","Southern America",NA,NA,NA,"minensis",NA,NA,NA
"59","2020-12-11 11:34:14-03","UFMG","BHCB","75418","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) Ritter",NA,NA,NA,NA,"Mota, RC da; Viana, PL; Munhoz, ACD; Silva, CR","2002","07","07","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo.","-43.547222","-19.076667",NA,NA,"Planta coletada em campo rupestre; flores cremes, hipanto e frutos imaturos arroxeados.",NA,"-43.547222","-19.076667",NA,NA,"1686","Southern America",NA,NA,NA,"minensis",NA,NA,NA
"60","2020-12-11 11:34:14-03","UFMG","BHCB","48600","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werderm.) Ritter",NA,NA,NA,NA,"Nogueira, MM; et al.","1998","09","21","Brasil","Minas Gerais","Diamantina",NA,NA,NA,NA,NA,NA,NA,"-43.6002998352051","-18.2493991851807","101169","auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA
"61","2020-12-11 11:34:14-03","UFMG","BHCB","21333","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) Ritter",NA,NA,NA,NA,"Taylor, NP; Zappi, DC","1991","01","31","Brasil","Minas Gerais","Grão Mogol",NA,NA,NA,NA,NA,NA,NA,"-42.8897018432617","-16.5594005584717","67219","auto","s.n.","Southern America",NA,NA,NA,"minensis",NA,NA,NA
"62","2020-12-11 11:34:14-03","UFMG","BHCB","21333","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) Ritter",NA,NA,NA,NA,"Taylor, NP; Zappi, DC","1991","01","31","Brasil","Minas Gerais","Grão Mogol",NA,NA,NA,NA,NA,NA,NA,"-42.8897018432617","-16.5594005584717","67219","auto","s.n.","Southern America",NA,NA,NA,"minensis",NA,NA,NA
"63","2020-12-11 11:34:14-03","UFMG","BHCB","75417","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) Ritter",NA,NA,NA,NA,"Mota, RC da","2002","07","24","Brasil","Minas Gerais","Serro","Milho Verde",NA,NA,NA,NA,"Planta coletada em campo rupestre; flores cremes, hipanto e frutos imaturos arroxeados.",NA,"-43.3793983459473","-18.604700088501","37754","auto","1685","Southern America",NA,NA,NA,"minensis",NA,NA,NA
"64","2020-12-11 11:34:14-03","UFMG","BHCB","100580","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werderm.) Ritter",NA,"2015","05","11","Vidal, CV","2006","04","13","Brasil","Minas Gerais","Grão Mogol","Parque Estadual de Grão Mogol",NA,NA,NA,NA,"Erva; Campo rupestre",NA,"-42.8897018432617","-16.5594005584717","67219","auto","52","Southern America",NA,"BHCB023049",NA,NA,NA,NA,NA
"65","2020-12-11 11:34:14-03","UFMG","BHCB","21930","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werderm.) Ritter",NA,"2015","05","11","Pereira, M; Lucca, M","1993","03","08","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, a 3 km da portaria do IBAMA. Alto Palácio",NA,NA,"1400","1400","Herbáceo. Frutos verdes.; Campo rupestre (Afloramento rochoso)",NA,"-43.7144012451172","-19.1688995361328","26557","auto","1003","Southern America",NA,"BHCB023068",NA,NA,NA,NA,NA
"66","2020-12-11 11:34:14-03","UFMG","BHCB","24250","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) Ritter",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito",NA,NA,NA,NA,NA,NA,"-43.801399230957","-20.2532997131348","20553","auto","s.n.","Southern America",NA,NA,NA,"minensis",NA,NA,NA
"67","2020-12-11 11:34:14-03","UFMG","BHCB","24250","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) Ritter",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito",NA,NA,NA,NA,NA,NA,"-43.801399230957","-20.2532997131348","20553","auto","s.n.","Southern America",NA,NA,NA,"minensis",NA,NA,NA
"68","2020-12-11 11:34:14-03","UFMG","BHCB","27152","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werderm.) Ritter",NA,"2015","05","11","Carvalho, MG; Silva, ST da","1991","09","14","Brasil","Minas Gerais","Cristália","Serra do Batieiro",NA,NA,NA,NA,"Flor azul; Campo quartizitico",NA,"-42.8622016906738","-16.8003005981445","30029","auto","577","Southern America",NA,"BHCB011031",NA,NA,NA,NA,NA
"69","2020-12-11 11:34:14-03","UFMG","BHCB","27151","PreservedSpecimen","Plantae","Dicotyledon",NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werderm.) Ritter",NA,"2015","05","11","Carvalho, MG; Silva, ST da","1991","09","17","Brasil","Minas Gerais","Botumirim","Várzea da Estiva",NA,NA,NA,NA,"Flor azulada; Campo quartzítico",NA,"-43.010799407959","-16.872200012207","39434","auto","615","Southern America",NA,"BHCB023407",NA,NA,NA,NA,NA
"70","2020-09-04 16:38:11-03","FVD","FVD","22","MachineObservation","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werderm.) Ritter","M. Machado","2010","06",NA,NA,"2010","06","04","Brasil","Minas Gerais","Serro","Milho Verde","43°28'14W","18°28'54S","1050","1050","Planta rupícola em lajedo, colunar, de aproximadamente 1,5m de altura. Altitude aproximada.; Domínio fitogeográfico: Cerrado; Vegetação: Vegetação sobre afloramento rochoso",NA,"-43.470556","-18.481667",NA,NA,NA,NA,NA,"FVD00022","FVD00022_v1 FVD00022_v2 FVD00022_v3 FVD00022_v4",NA,NA,NA,NA
"71","2021-03-04 11:04:45-03","UFRB","HURB","13682","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werderm.) Ritter",NA,NA,NA,NA,"Mendes, D. B.; Machado, M.","2015","11","13","Brasil","Minas Gerais","Olhos D'água","Estrada de chão entre São Norberto (distrito de Engenheiro Navarro) e fazenda Alamo","43º43'8,3W","17º25'1,6S","1003","1003","No mesmo local também havia: Discocactus placentiformis.",NA,"-43.718972","-17.417111",NA,NA,"74",NA,NA,"HURB000013682","HURB000013682",NA,NA,NA,NA
"72","2020-06-15 15:29:44-03","UNESP-RC","HRCB","13041","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werderm.) Ritter",NA,NA,NA,NA,"Eggli, U.","1985","07","03","Brasil","Minas Gerais","Couto de Magalhães",NA,NA,NA,NA,NA,"Von der Basis her verzweigt. Triebe verholtz.",NA,NA,NA,NA,NA,"1055",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-06-15 15:29:44-03","UNESP-RC","HRCB","16156","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werderm.) Ritter",NA,NA,NA,NA,"Faria, G.M.","1990","08",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó","43º36'W","19º17'S",NA,NA,"Porte herbáceo, flor verde na base e avermelhada no ápice, floresce agosto e setembro, entretanto em fevereiro foi também observado indivíduos floridos.",NA,"-43.6","-19.283333",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-06-15 15:29:44-03","UNESP-RC","HRCB","13048","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werderm.) Ritter","Zappi, D.C.","1990","11",NA,"Eggli, U.","1988","08","08","Brasil","Minas Gerais","Bocaiuva",NA,NA,NA,"650","650","Frequent, solitary or mostly branched from the base, to 3 m hig. Fruits about globular, to 5 cm diam., bluish-glaucous with olive-green epidermis, with black floral remains. Fruits thin walled, wall s",NA,"-43.814998626709","-17.1077995300293","90741","auto","1125",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-06-15 15:29:44-03","UNESP-RC","HRCB","13925","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werderm.) Ritter",NA,NA,NA,NA,"Taylor, N. P.","1991","01","31","Brasil","Minas Gerais","Grão Mogol","Serra da Bocaina",NA,NA,"930","930","Plants rather massive and thick-stemmed, predominantly rooting in rock-crevices; stem tissue discolouring immediately to orange when cut; fruits slightly angular(probably not fully ripe), bluish-green",NA,"-42.8897018432617","-16.5594005584717","67219","auto","1506",NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-06-15 15:29:44-03","UNESP-RC","HRCB","14062","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werderm.) Ritter","Zappi, D.C.","1990","06","17","Zappi, D.C.","1990","06","17","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral",NA,NA,NA,NA,"Plantas pouco ramificadas, até 3m compr. Cladódios azul-claro, 6-7,5cm diam., aréolas inermes. Botões florais azul-escuros.",NA,"-44.1721992492676","-17.7574996948242","37503","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-06-15 15:29:44-03","UNESP-RC","HRCB","13028","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis","(Werderm.) Ritter",NA,NA,NA,NA,"Eggli, U.","1988","08","05","Brasil","Minas Gerais","Rio Vermelho",NA,NA,NA,"700","700","only a single plant found. Protrate-erect stems, branched from near the base, young shoots with golden-yellow spination, epidermis bright green, not at all glaucous, buds bluish-olive, easily broken o",NA,"-43.0092010498047","-18.2936000823975","26996","auto","1087",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-06-15 15:29:44-03","UNESP-RC","HRCB","11273","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis subsp.pleurocarpus","(F. Ritter) N.P. Taylor & Zappi",NA,NA,NA,NA,"Zappi, D.C.","1989","11","18","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,"1,5m alt. Ramificada epid. Verde-olivacea 13-17 cos. Fr. Cpstelados rosa-amarelados glabros polpa amarelada translúcida.",NA,"-43.7144012451172","-19.1688995361328","26557","auto","190",NA,NA,NA,NA,"subsp.pleurocarpus",NA,NA,NA
"79","2020-06-15 15:29:44-03","UNESP-RC","HRCB","11272","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis subsp.pleurocarpus","(F. Ritter) N.P. Taylor & Zappi","Zappi, D.C.","1989","11","18","Zappi, D.C.","1989","11","18","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó",NA,NA,NA,NA,"1,8m compr. Ramificada, clad. 2,8-3,1cm diam. Fr amarelos com aréolas espinescentes polpa amarela.",NA,"-43.7144012451172","-19.1688995361328","26557","auto","191",NA,NA,NA,NA,"subsp.pleurocarpus",NA,NA,NA
"80","2019-06-10 10:10:28-03","FZB-BH","BHZB","647","S","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis",NA,"Taylor, N.","2001","08",NA,"Ordones, J. et al.","2001","08","04","Brasil","MG","Cocais","Próximo à Pedra Pintada","43W 29' 33","20S 05' 25","920","920","Coordenadas: 20°05'25 S - 43°29'33 W. Altitude 920m. Botões azuis. Frutos e Flores em solução.",NA,"-43.4925","-20.090278",NA,NA,"850",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-06-10 10:10:28-03","FZB-BH","BHZB","785","S","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis",NA,NA,NA,NA,NA,"Ordones, J.","2001","09","11","Brasil","MG","Santana do Riacho",NA,NA,NA,NA,NA,"Arbusto ramificado com flores e frutos azulados com aréolas espinescentes. Com duplicata.",NA,"-43.7144012451172","-19.1688995361328","26557","auto","852",NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-09-12 05:00:02-03","US","US","3266097","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Cipocereus","minensis","Cipocereus minensis pleurocarpus","(Ritter) & Zappi","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"L. B. Smith","1952","4","29","Brazil","Minas Gerais","Jaboticatubas",NA,NA,NA,"1200","1200",NA,"1","-43.7449989318848","-19.513599395752","31264","auto","6886","South America - Neotropics",NA,"US00412040","US00412040_01","pleurocarpus","Dicotyledonae",NA,NA
"83","2019-11-13 11:17:18-03","USP","SPF","198470","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis leiocarpus","N.P.Taylor & Zappi","Zappi, DC","2014","05",NA,"Nakajima, J","2008","09","23","Brasil","Minas Gerais","Diamantina",NA,"-43.8345","-18.556167","1057","1057",NA,NA,"-43.8345","-18.556167",NA,NA,"4940",NA,NA,"SPF00198470",NA,"leiocarpus",NA,NA,NA
"84","2019-11-13 11:17:18-03","USP","SPF","80872","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis crassisepalus","(Buining & Brederoo) Zappi & N.P.Taylor","Anônimo",NA,NA,NA,"Harley, RM","1988","10","31","Brasil","Minas Gerais","Diamantina",NA,"-43.466667","-18.1","650","650",NA,NA,"-43.466667","-18.1",NA,NA,"25488",NA,NA,"SPF00080872",NA,"crassisepalus",NA,NA,NA
"85","2019-11-13 11:17:18-03","USP","SPF","80871","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis leiocarpus","N.P.Taylor & Zappi","Zappi, DC","2014","05",NA,"Harley, RM","1988","10","31","Brasil","Minas Gerais","Diamantina",NA,"-43.466667","-18.1","650","650",NA,NA,"-43.466667","-18.1",NA,NA,"25489",NA,NA,"SPF00080871",NA,"leiocarpus",NA,NA,NA
"86","2019-11-13 11:17:18-03","USP","SPF","190092","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis leiocarpus","N.P.Taylor & Zappi","Zappi, DC","2014","05",NA,"Calvente, AM","2005","12","13","Brasil","Minas Gerais","Gouveia",NA,"-43.824611","-18.524056","800","800",NA,NA,"-43.824611","-18.524056",NA,NA,"185",NA,NA,"SPF00190092",NA,"leiocarpus",NA,NA,NA
"87","2019-11-13 11:17:18-03","USP","SPF","60297","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis leiocarpus","N.P.Taylor & Zappi","Zappi, DC","2014","05",NA,"Zappi, DC","1988","05","27","Brasil","Minas Gerais","Grão Mogol",NA,"-42.916667","-16.533333","810","810",NA,NA,"-42.916667","-16.533333",NA,NA,"CFCR11971",NA,NA,"SPF00060297",NA,"leiocarpus",NA,NA,NA
"88","2019-11-13 11:17:18-03","USP","SPF","80863","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis leiocarpus","N.P.Taylor & Zappi","Zappi, DC","2014","05",NA,"Harley, RM","1988","10","31","Brasil","Minas Gerais","Diamantina",NA,"-43.5","-18.116667","1200","1225",NA,NA,"-43.5","-18.116667",NA,NA,"25483",NA,NA,"SPF00080863",NA,"leiocarpus",NA,NA,NA
"89","2019-11-13 11:17:18-03","USP","SPF","80864","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis leiocarpus","N.P.Taylor & Zappi","Zappi, DC","2014","05",NA,"Harley, RM","1988","10","15","Brasil","Minas Gerais","Grão Mogol",NA,"-42.933333","-16.616667","850","850",NA,NA,"-42.933333","-16.616667",NA,NA,"25070",NA,NA,"SPF00080864",NA,"leiocarpus",NA,NA,NA
"90","2019-11-13 11:17:18-03","USP","SPF","80867","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis leiocarpus","N.P.Taylor & Zappi","Zappi, DC","2014","05",NA,"Harley, RM","1988","10","16","Brasil","Minas Gerais","Grão Mogol",NA,"-42.783333","-16.533333","950","950",NA,NA,"-42.783333","-16.533333",NA,NA,"25136",NA,NA,"SPF00080867",NA,"leiocarpus",NA,NA,NA
"91","2019-11-13 11:17:18-03","USP","SPF","174186","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) F.Ritter","Zappi, DC","2014","05",NA,"Godofredo, VR","2005","08","13","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"SPF00174186",NA,"minensis",NA,NA,NA
"92","2019-11-13 11:17:18-03","USP","SPF","180875","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) F.Ritter","Zappi, DC",NA,NA,NA,"Zappi, DC","2007","08","22","Brasil","Minas Gerais",NA,"Cocais: Estrada para a Pedra Pintada, próximo do marco da estrada Real.","-43.45","-19.85",NA,NA,NA,NA,"-43.45","-19.85",NA,NA,"844",NA,NA,"SPF00180875",NA,"minensis",NA,NA,NA
"93","2019-11-13 11:17:19-03","USP","SPF","80866","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis minensis","(Werderm.) F.Ritter","Zappi, DC","2014","05",NA,"Harley, RM","1988","10","27","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.566667","-19.283333","1250","1250",NA,NA,"-43.566667","-19.283333",NA,NA,"25409",NA,NA,"SPF00080866",NA,"minensis",NA,NA,NA
"94","2019-11-13 11:17:18-03","USP","SPF","149851","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis leiocarpus","N.P.Taylor & Zappi","Zappi, DC","2014","05",NA,"Eggli, U","1988","08","07","Brasil","Minas Gerais","Bocaiúva",NA,NA,NA,"550","550",NA,NA,"-43.814998626709","-17.1077995300293","90741","auto","1115",NA,NA,"SPF00149851",NA,"leiocarpus",NA,NA,NA
"95","2019-11-13 11:17:18-03","USP","SPF","47413","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis leiocarpus","N.P.Taylor & Zappi","Zappi, DC","2014","05",NA,"Zappi, DC","1987","04","19","Brasil","Minas Gerais","Datas",NA,NA,NA,NA,NA,NA,NA,"-43.6557998657227","-18.4456005096436","23532","auto","CFCR10667",NA,NA,"SPF00047413",NA,"leiocarpus",NA,NA,NA
"96","2019-11-13 11:17:18-03","USP","SPF","137511","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis leiocarpus","N.P.Taylor & Zappi","Zappi, DC","2014","05",NA,"Sano, PT","1999","07","29","Brasil","Minas Gerais","Diamantina",NA,NA,NA,NA,NA,NA,NA,"-43.6002998352051","-18.2493991851807","101169","auto","988",NA,NA,"SPF00137511",NA,"leiocarpus",NA,NA,NA
"97","2019-11-13 11:17:18-03","USP","SPF","160572","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis leiocarpus","N.P.Taylor & Zappi","Zappi, DC","2014","05",NA,"Souza, VC","1996","06","06","Brasil","Minas Gerais","Diamantina",NA,NA,NA,NA,NA,NA,NA,"-43.6002998352051","-18.2493991851807","101169","auto","11928",NA,NA,"SPF00160572",NA,"leiocarpus",NA,NA,NA
"98","2019-11-13 11:17:18-03","USP","SPF","38863","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis leiocarpus","N.P.Taylor & Zappi","Zappi, DC","2014","05",NA,"Pirani, JR","1985","08","03","Brasil","Minas Gerais","Diamantina",NA,NA,NA,NA,NA,NA,NA,"-43.6002998352051","-18.2493991851807","101169","auto","CFCR7958",NA,NA,"SPF00038863",NA,"leiocarpus",NA,NA,NA
"99","2019-11-13 11:17:18-03","USP","SPF","42676","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis leiocarpus","N.P.Taylor & Zappi","Zappi, DC","2014","05",NA,"Zappi, DC","1986","01","29","Brasil","Minas Gerais","Diamantina",NA,NA,NA,NA,NA,NA,NA,"-43.6002998352051","-18.2493991851807","101169","auto","CFCR9425",NA,NA,"SPF00042676",NA,"leiocarpus",NA,NA,NA
"100","2019-11-13 11:17:18-03","USP","SPF","44770","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Cipocereus","minensis","Cipocereus minensis leiocarpus","N.P.Taylor & Zappi","Zappi, DC","2014","05",NA,"Cavalcanti, TB","1986","09","10","Brasil","Minas Gerais","Diamantina",NA,NA,NA,NA,NA,NA,NA,"-43.6002998352051","-18.2493991851807","101169","auto","CFCR10305",NA,NA,"SPF00044770",NA,"leiocarpus",NA,NA,NA
