"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","recordNumber","continentOcean","decimalLongitude","decimalLatitude","preparationType","barcode","imagecode","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet","previousCatalogNumber"
"1","2019-06-10 10:10:51-03","FZB-BH","CVJBFZB","2930","S","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","Eduardo G. Gonçalves","2010","04","20","Carlos Alberto F. Jr.;","2009","11","12","Brasil","Minas Gerais","Santana do Pirapama","Fazenda Tocan Cipó, Caminho do Rio Cipó","43°46.484'","19°00.267'","664","664","1","254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2019-06-10 10:10:51-03","FZB-BH","CVJBFZB","2929","S","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","Eduardo G. Gonçalves","2010","04","20","Carlos Alberto F. Jr.;","2009","11","12","Brasil","Minas Gerais","Santana do Pirapama","Fazenda Tocan Cipó, Caminho do Rio Cipó","43°46.529'","19°00.261'","664","664","1","254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2019-06-10 10:10:51-03","FZB-BH","CVJBFZB","2928","S","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","Eduardo G. Gonçalves","2010","04","20","Carlos Alberto F. Jr.;","2009","11","12","Brasil","Minas Gerais","Santana do Pirapama","Fazenda Tocan Cipó, Caminho do Rio Cipó","43°46.484'","19°00.267'","664","664","1","254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2021-03-15 16:37:00-03","NY","NYBG","02460869","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"S. A. da M. Souza","1987","02","05","Brazil","Pará","Altamira","Rio Xingu, Morro do Porcão.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2674048' target='other'> <mi>dwc_moreinfo</mi></a>","1068","South America","-52.2064","-3.20333","sheet","NY02460869","NY02460869_01",NA,NA,NA,NA,NA,NA,NA,NA
"5","2021-03-15 16:37:00-03","NY","NYBG","910211","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"H. S. Irwin","1968","02","02","Brazil","Distrito Federal","Brasília","Near Córrego Landím, ca. 25 km N.E. of Brasília. Chapada da Contagem.",NA,NA,"1000","1000",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981476' target='other'> <mi>dwc_moreinfo</mi></a>","19440","South America","-47.87","-15.7","sheet","NY00910211","NY00910211_01",NA,NA,NA,NA,NA,NA,NA,NA
"6","2021-03-15 16:37:00-03","NY","NYBG","298223","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"W. W. Thomas","1999","02","02","Brazil","Bahia","Jussari","Ca. 2.5 km N of Palmira on road connecting Palmira to the Itaju do Colônia-Itapé road, Fazenda Sao Roque (owner Luis Fernando Verde)",NA,NA,"300","450",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=676161' target='other'> <mi>dwc_moreinfo</mi></a>","11937","South America","-39.5717","-15.1383","sheet","NY00298223","NY00298223_01",NA,NA,NA,NA,NA,NA,NA,NA
"7","2021-03-15 16:37:00-03","NY","NYBG","01552706","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"S. A. Mori",NA,NA,NA,"Brazil","Bahia","Itamarajú",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=601139' target='other'> <mi>dwc_moreinfo</mi></a>","10753","South America","-39.5308","-17.0394","sheet","NY01552706","NY01552706_01",NA,NA,NA,NA,NA,NA,NA,NA
"8","2021-03-15 16:37:00-03","NY","NYBG","02460867","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"G. T. Prance","1968","11","29","Brazil","Rondônia",NA,"Serra dos Três Irmãos, opposite Mutumparaná",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2674045' target='other'> <mi>dwc_moreinfo</mi></a>","8975","South America",NA,NA,"sheet","NY02460867","NY02460867_01",NA,NA,NA,NA,NA,NA,NA,NA
"9","2021-03-15 16:37:00-03","NY","NYBG","910210","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"H. S. Irwin","1965","11","16","Brazil","Goiás","Cabeceiras","Serra do Rio Preto, ca. 14 km E. of Cabeceiras",NA,NA,"1000","1000",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981422' target='other'> <mi>dwc_moreinfo</mi></a>","10358","South America","-46.85263","-15.8","sheet","NY00910210","NY00910210_01",NA,NA,NA,NA,NA,NA,NA,NA
"10","2021-03-15 16:37:00-03","NY","NYBG","867015","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"D. C. Daly","1993","10","23","Brazil","Acre","Sena Madureira","Basin of Rio Purus, Rio Iaco, right bank, Nova Olinda, between Igarapé Santo Antõnio and Ig. Boa Esperança",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=676158' target='other'> <mi>dwc_moreinfo</mi></a>","7860","South America","-69.22","-10.12","sheet","NY00867015","NY00867015_01",NA,NA,NA,NA,NA,NA,NA,NA
"11","2021-03-15 16:37:00-03","NY","NYBG","822548","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"W. W. Thomas","1995","05","10","Brazil","Bahia","Jussari","Ca. 9 km north of Jussari, east off of road to Palmira on farm road past cattle fazenda of Alciato Carvalho.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=516278' target='other'> <mi>dwc_moreinfo</mi></a>","10858","South America","-39.5328","-15.1161","sheet","NY00822548","NY00822548_01",NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","867012","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"G. T. Prance","1968","09","20","Brazil","Acre","Tarauacá","Rio Muru, 12 km above confluence with the Rio Tarauacá",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=676162' target='other'> <mi>dwc_moreinfo</mi></a>","7416","South America","-70.77","-8.27","sheet","NY00867012","NY00867012_01",NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","471952","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"R. Ehrich","1999","02","27","Brazil","Acre","Rio Branco","Colônia Dom Moacyr Grecci, Reserva Legal",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=676159' target='other'> <mi>dwc_moreinfo</mi></a>","8c","South America","-67.8097","-9.9747","sheet","NY00471952","NY00471952_01",NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","01068028","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"J. R. Pirani","1998","01","12","Brazil","Minas Gerais","Santo Hipólito","Estrada Corinto-Conselheiro Mata, a 6 km E de Santo Hipólito",NA,NA,"550","550",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1220248' target='other'> <mi>dwc_moreinfo</mi></a>","3909","South America","-44.2231","-18.2969","sheet","NY01068028","NY01068028_01",NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","910214","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"R. Goodland","1965","11","23","Brazil","Minas Gerais","Paraopeba","Horto Forestal Paraopeba",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981490' target='other'> <mi>dwc_moreinfo</mi></a>","154","South America","-44.4042","-19.2744","sheet","NY00910214","NY00910214_01",NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","1182664","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas",NA,NA,NA,"D. C. Zappi","2008","01","28","Brazil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino. Cachoeira do Escondido, entrada pela Fazenda AJJ.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1407780' target='other'> <mi>dwc_moreinfo</mi></a>","897","South America","-55.24047","-9.60889","sheet","NY01182664","NY01182664_01",NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","910219","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"D. Philcox","1968","01","13","Brazil","Mato Grosso","Barra do Garças","River bank of Rio Garças, Barra do Garças.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981502' target='other'> <mi>dwc_moreinfo</mi></a>","4000","South America","-52.2567","-15.8903","sheet","NY00910219","NY00910219_01",NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","910215","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"J. A. Ratter","1972","10","20","Brazil","Minas Gerais","Januária","Approx 10 km W of Januária",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981493' target='other'> <mi>dwc_moreinfo</mi></a>","R.2630","South America","-44.3617","-15.4883","sheet","NY00910215","NY00910215_01",NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","486347","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"A. M. Amorim","1998","04","09","Brazil","Bahia","Jussari","Rod. Jussari/Palmira. Entrada ca. 7,5 km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=676151' target='other'> <mi>dwc_moreinfo</mi></a>","2365","South America","-39.5286","-15.1581","sheet","NY00486347","NY00486347_01",NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","02460866","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"G. T. Prance","1968","11","12","Brazil","Rondônia",NA,"Trail north of Rio Madeira from 2 km. below confluence of Rio Abunã",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2674043' target='other'> <mi>dwc_moreinfo</mi></a>","8338","South America","-65.45147","-9.654832","sheet","NY02460866","NY02460866_01",NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","867018","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"D. C. Daly","1991","11","07","Brazil","Acre","Xapuri","Rio Acre @ 3 hours by boat downstream from Xapuri and 1 hr walking inland from left bank",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=676156' target='other'> <mi>dwc_moreinfo</mi></a>","7195","South America","-68.33","-10.75","sheet","NY00867018","NY00867018_01",NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","910221","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"N. T. da Silva","1963","11","09","Brazil","Goiás",NA,"328 km de Anápolis para Belém.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981504' target='other'> <mi>dwc_moreinfo</mi></a>","57750","South America",NA,NA,"sheet","NY00910221","NY00910221_01",NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","910177","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas",NA,NA,NA,"J. A. Ratter","1989","11","10","Brazil","Minas Gerais",NA,"Serra de Itapiraçaba, c. 12 km from Januária on the Pandeiros road.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981178' target='other'> <mi>dwc_moreinfo</mi></a>","R.6410","South America","-44.37","-15.48","sheet","NY00910177","NY00910177_01",NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","1145347","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"P. G. Delprete","2004","11","06","Brazil","Goiás","Pirenópolis","Serra dos Pireneus. Córrego da Barriguda.",NA,NA,"1080","1080",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1310824' target='other'> <mi>dwc_moreinfo</mi></a>","9105","South America","-48.8842","-15.8175","sheet","NY01145347","NY01145347_01",NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","910220","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"G. T. Prance","1964","10","25","Brazil","Goiás","Caiapônia","48 km. south of Caiaponia. Serra do Caiapó.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981503' target='other'> <mi>dwc_moreinfo</mi></a>","59644","South America","-51.8103","-16.9569","sheet","NY00910220","NY00910220_01",NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","867016","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"D. C. Daly","1993","10","22","Brazil","Acre","Sena Madureira","Basin of Rio Purus, Rio Iaco, right bank, Nova Olinda, between Igarapé Santo Antõnio and Ig. Boa Esperança",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=676157' target='other'> <mi>dwc_moreinfo</mi></a>","7855","South America","-69.22","-10.12","sheet","NY00867016","NY00867016_01",NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","910216","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"T. C. Plowman","1980","02","03","Brazil","Tocantins","Presidente Kennedy","Road from highway BR-153 to Itaporã, 12 km. west of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feínho.",NA,NA,"400","500",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981497' target='other'> <mi>dwc_moreinfo</mi></a>","8338","South America","-48.6008","-8.5006","sheet","NY00910216","NY00910216_01",NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","02460868","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"J. L. Zarucchi","1979","10","11","Brazil","Rondônia",NA,"Mineração Taboca at Massangana (ca. 35 km WSW of Ariquemes), soil-covered granite slope.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2674047' target='other'> <mi>dwc_moreinfo</mi></a>","2677","South America","-63.333333","-10.333333","sheet","NY02460868","NY02460868_01",NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","755002","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"D. C. Daly","2001","10","26","Brazil","Acre","Santa Rosa do Purus","Rio Purus, left bank, Colocaçao Santa Helena; trail to Rio Envira.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=297369' target='other'> <mi>dwc_moreinfo</mi></a>","11103","South America","-70.1769","-9.13","sheet","NY00755002","NY00755002_01",NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","910212","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"H. S. Irwin","1965","10","08","Brazil","Distrito Federal","Brasília","5 km W. of Formosa, road to Brasília",NA,NA,"900","900",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981481' target='other'> <mi>dwc_moreinfo</mi></a>","9066","South America","-47.38","-15.57","sheet","NY00910212","NY00910212_01",NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","910218","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"B. Maguire","1963","10","19","Brazil","Distrito Federal","Brasília","Between Gama and Rio Corumba",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981500' target='other'> <mi>dwc_moreinfo</mi></a>","57147","South America","-47.9294","-15.7797","sheet","NY00910218","NY00910218_01",NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","910213","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"G. G. Hatschbach","1976","10","08","Brazil","Goiás","Simolândia","Rod. BR-020, 10 km N de Alvorada do Norte",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981487' target='other'> <mi>dwc_moreinfo</mi></a>","39011","South America","-46.4831","-14.4736","sheet","NY00910213","NY00910213_01",NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","910224","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"J. U. M. dos Santos","1983","02","27","Brazil","Maranhão","Tuntum","Lugar Palmerinha, a 74 km de Tuntum.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981510' target='other'> <mi>dwc_moreinfo</mi></a>","707","South America","-44.6489","-5.2583","sheet","NY00910224","NY00910224_01",NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","02460872","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"T. C. Plowman","1980","02","08","Brazil","Pará","Conceição do Araguaia","Range of low hills ca. 20 km west of Redenção, near Corrego São João and Troncamento Santa Teresa.",NA,NA,"350","620",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2674051' target='other'> <mi>dwc_moreinfo</mi></a>","8448","South America","-50.17","-8.05","sheet","NY02460872","NY02460872_01",NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","867017","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"B. W. P. de Albuquerque","1979","02","14","Brazil","Acre","Rio Branco","Rio Branco-Porto Velho Highway, Km 24",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=676163' target='other'> <mi>dwc_moreinfo</mi></a>","1389","South America","-67.63","-10.03","sheet","NY00867017","NY00867017_01",NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","02460871","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"M. G. Vieira","1979","10","14","Brazil","Rondônia",NA,"Mineração Campo Novo BR 421 a 2 Km a Oeste da Mineração Campo Novo a 120 Km de Ariquemes WSW",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2674050' target='other'> <mi>dwc_moreinfo</mi></a>","440","South America","-63.616667","-10.583333","sheet","NY02460871","NY02460871_01",NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","01552707","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"W. W. Thomas","2003","03","16","Brazil","Bahia","Jussari","Fazenda Serra do Teimoso, Reserva Serra do Teimoso. Lower forest, Northern portion of reserve",NA,NA,"275","350",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=676152' target='other'> <mi>dwc_moreinfo</mi></a>","13401","South America","-39.5306","-15.1533","sheet","NY01552707","NY01552707_01",NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","910217","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"T. C. Plowman","1980","01","31","Brazil","Tocantins","Presidente Kennedy","Road from highway BR-153 to Itaporã, 12 km. west of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feínho.",NA,NA,"400","500",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981498' target='other'> <mi>dwc_moreinfo</mi></a>","8126","South America","-48.6008","-8.5006","sheet","NY00910217","NY00910217_01",NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","1188854","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Costaceae","Chamaecostus","subsessilis","Chamaecostus subsessilis","(Nees & Mart.) C.D.Specht & D.W.Stev.","P. J. M. Maas; H. Maas-van de Kamer",NA,NA,NA,"M. Alves","2002","01","14","Brazil","Acre","Xapuri","Reserva Extrativista Chico Mendes, ao longo da estrada do Seringal Pimentiera para Floresta, na colocação Bom Princípio.",NA,NA,"231","242",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=915384' target='other'> <mi>dwc_moreinfo</mi></a>","2365","South America","-68.5638056","-10.5070833","sheet","NY01188854","NY01188854_01",NA,NA,NA,NA,NA,NA,NA,NA
