"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem","sex"
"43","2021-03-30 12:37:03-03","EAO","IAN","188138","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch",NA,"Xavier-Júnior, SR","2012","10","10","Brasil","Pará","Belém","Embrapa Amazônia Oriental, próximo ao Banco do Brasil.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN188138",NA,NA,"147","Southern America",NA,NA,"Árvore de cerca de 4m de altura, DAP 18cm, ritidoma cinza com presença de musgos, casca morta avermelhada, casca viva marrom. Presença de frutos verdes ovóides.","Dicotiledônea",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-30 12:37:03-03","EAO","IAN","102627","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Prance","Kuhlmann, M; Jimbo, S","1959","08","14","Brasil","Pará","Belém","Museu Goeldi de Belém.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN102627",NA,NA,"9","Southern America",NA,NA,"Árvore cultivada, altura +- 8m, copuda.Ramos delgados pendentes. So herb.","Dicotiledônea",NA,"48462","auto","2016","08","25",NA,NA,NA,NA,NA,NA
"45","2021-03-30 12:37:03-03","EAO","IAN","11827","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Prance, GT","Archer, WA","1942","10","29","Brasil","Pará","Belém","Museu Goeldi de Belém.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN011827","IAN011827 IAN011827_e",NA,"7723","Southern America",NA,NA,"Medium tree.","Dicotiledônea",NA,"48462","auto","1965",NA,NA,NA,NA,NA,NA,NA,NA
"46","2013-07-03 10:40:34-03","EBDA","BAH","7528","S","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","G.T. Prance","J.L. Hage","1986","02","06","Brasil","Bahia","Ilhéus","Área do CEPEC (Centro de Pesquisa do Cacau), Km 22 da Rodovia Ilhéus/Itabuna (BR 415). Quadra A'. Próximo ao Lago.","-39.0494","-14.7889",NA,NA,"50","50",NA,NA,NA,"1896",NA,NA,NA,"Árvore 4m X 15cm. Frutos imaturos, de coloração verde.IMPORT. PLANTA: Planta ornamental.",NA,NA,"61245","auto","1986","07",NA,NA,NA,NA,NA,NA,NA
"47","2013-07-03 10:40:34-03","EBDA","BAH","7807","S","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Geraldo Pinto","Edson Ruy S. Félix,","1988","03","08","Brasil","Bahia","Jandaíra","Mangue Seco Caminho p/ Coqueiros.","-37.7844","-11.5642",NA,NA,NA,NA,NA,NA,NA,"32",NA,NA,NA,"Planta arbórea.",NA,NA,"49056","auto","1988","11",NA,NA,NA,NA,NA,NA,NA
"48","2019-02-20 13:41:50-03","INPA","INPA-CARPOTECA","44126","Carpo","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Prance, GT","Ramos, JF","1974","02","02","Brasil","Amazonas","Manaus","Campus do INPA, INPA, Estrada do Aleixo, Km 3","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"INPA0044126","INPA0044126 INPA0044126_e",NA,"P20204","Southern America",NA,NA,NA,"Dicotyledon Com-Clade","Malpighiales","138090","auto","1975",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-08 21:31:57-03","UFBA","ALCB","113784","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) P.W.Fritsch","Guedes, ML","Cavalcante, L; Jessé, Y","2014","04","08","Brasil","Bahia","Salvador","Escola Politécnica da Bahia, Rua Professor Aristides Novis, 2 -Federação.","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"ALCB042645",NA,NA,"s/n","Southern America",NA,NA,"de ca 10 m de altura. Folhas cartáceas, com indumento esbranquiçado. Fruto imaturo.","Dicotyledon",NA,NA,NA,"2014","05",NA,NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:12:57-03","UFBA","ALCB","08135","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) P.W.Fritsch","Gomes-Silva, F","Grupo Pedra do Cavalo","1980","10",NA,"Brasil","Bahia","Cachoeira","Recôncavo Sul, Vale dos Rios Jacuípe e Paraguaçu. Mata a NE da B. Bananeiras","-39.083333","-12.533333","-39.083333","-12.533333","120","120","ALCB042694",NA,NA,"856","Southern America",NA,NA,"6-7m de altura. Bastante folhagem. Frutos verdes e pilosos.","Dicotyledon",NA,NA,NA,"2017","08","31",NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:12:57-03","UFBA","ALCB","83294","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) P.W.Fritsch","Nunes, AT","Nunes, AT; Lima, JA de","2008","04","19","Brasil","Bahia","Salvador","Parque Zoobotânico, Trilha dos Oitis.","-38.505556","-13.004722","-38.505556","-13.004722","680","680","ALCB042642",NA,NA,"100","Southern America",NA,NA,"Árvore: perenifólia, ca. 17 m alt., folhas discolores, tomentosas em ambas as faces, madeira pesada, dura resistente, de longa durabilidade.; Remanescente de Mata Atlântica.","Dicotyledon",NA,NA,NA,"2008","04",NA,NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:12:57-03","UFBA","ALCB","031169","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) P.W.Fritsch","Guedes, ML","Peso, MC","1997","08","17","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Av. Centenário","-38.35","-12.433333","-38.35","-12.433333",NA,NA,"ALCB042646",NA,NA,"13","Southern America",NA,NA,"Folhas membranáceas, discolores. Ocasional.","Dicotyledon",NA,NA,NA,"1997","09",NA,NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:12:57-03","UFBA","ALCB","17772","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) P.W.Fritsch","Pinto, GCP","Pinto, GCP","1982","10","10","Brasil","Bahia","Salvador","Região Metropolitana Salvador","-38.5","-12.966667","-38.5","-12.966667",NA,NA,"ALCB042643",NA,NA,"152/82","Southern America",NA,NA,"Árvore usada em paisagismo para arborização de ruas e praças.","Dicotyledon",NA,NA,NA,"1983","08",NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:12:57-03","UFBA","ALCB","98724","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) P.W.Fritsch",NA,"Gomes, FS; Guedes, ML; Costa, AS","2011","01","27","Brasil","Bahia","Esplanada","Litoral Norte, Baxios","-37.696111","-12.1025","-37.696111","-12.1025","30","30","ALCB042644",NA,NA,"818","Southern America",NA,NA,"ca. 8 m alt. Frutos imaturos, verdes.; restinga com formação de dunas.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:12:57-03","UFBA","ALCB","66415","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) P.W.Fritsch","Gomes-Silva, F","Mattos Silva, LA; Brasilino Raimundo dos Santos","2003","01","26","Brasil","Bahia","Itabuna","Litoral Sul, Próximo a sede do CNPC (Conselho Nacional dos Produtores do Cacau), localizado junto ao canal, no centro da cidade. Área do estacionamento","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,"ALCB042691",NA,NA,"4691","Southern America",NA,NA,"Ca. de 10m x 30cm. Frutos imaturos, cor verde-escuro.","Dicotyledon",NA,"30592","auto","2017","08","31",NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:12:57-03","UFBA","ALCB","97840","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) P.W.Fritsch","Matos, E","Matos, E; Nascimento-Júnior, JE; Costa, SM; Calazans, C","2007","10","29","Brasil","Sergipe","Aracajú","Parque Teófilo Dantas. Ambiente urbano","-37.0717010498047","-10.9111003875732",NA,NA,NA,NA,"ALCB042647",NA,NA,"78","Southern America",NA,NA,"Flores brancas.","Dicotyledon",NA,"28193","auto","2007","11",NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:12:57-03","UFBA","ALCB","134116","PreservedSpecimen","Plantae","Chrysobalanaceae","Moquilea","tomentosa","Moquilea tomentosa","Benth.","Gomes-Silva, F","Gomes-Silva, F; Bazante, ML; Luna, NK; Nepomuceno, FAA","2017","02","16","Brasil","Pernambuco","Recife","Parque Estadual de Dois Irmãos. Próximo ao recinto das aves.","-34.945833","-80.055556","-34.945833","-80.055556","35","35","ALCB058584","ALCB058584",NA,"264","Southern America",NA,NA,"ca. 7-9 m alt., folhas membranáceas a subcartáceas puverulentas, fruto oblongo de epcarpo pulverulento.","Dicotyledon",NA,NA,NA,"2017","02",NA,NA,NA,NA,NA,NA,NA
"58","2020-02-08 09:46:15-03","NBC","NL-BOTANY","U.1201735","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch",NA,"Ramos JF","1974","02","02","Brazil",NA,NA,"Plants of Brazilian Amazonia, State of Amazonas. INPA, Estrado do Aleixo, Km. 3, Manaus.",NA,NA,NA,NA,NA,NA,"NL-U1201735","NL-U1201735",NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1201735 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"59","2020-02-08 09:46:15-03","NBC","NL-BOTANY","U.1201738","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch",NA,"Lindeman JC","1987","07","21","Brazil",NA,NA,"Brazilie, Amazonas.",NA,NA,NA,NA,NA,NA,"NL-U1201738","NL-U1201738",NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1201738 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"60","2020-02-08 09:46:15-03","NBC","NL-BOTANY","L.1895281","PreservedSpecimen","Plantae","Chrysobalanaceae","Moquilea","tomentosa","Moquilea tomentosa","Benth.",NA,"Huber A","1908","06","10","Brazil",NA,NA,"Belem Nort. Prov.",NA,NA,NA,NA,NA,NA,"NL-L1895281","NL-L1895281",NA,NA,"Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1895281 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malpighiales",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"61","2020-11-04 11:04:57-03","ESALQ","ESA","16908","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa",NA,"Ivanauskas, N.M.","Dias, F.N.","1994","09","14","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA016908","ESA016908",NA,"3.0",NA,NA,NA,NA,"Magnoliophyta",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:04:57-03","ESALQ","ESA","10136","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Souza, V.C.","Barreto, K.D. ; Fernandes, G.D.","1993","02","04","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA010136","ESA010136",NA,"18.0",NA,NA,NA,NA,"Magnoliophyta",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:04:57-03","ESALQ","ESA","5611","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Ivanauskas, N.M.","Zandoval, J.A.","1984","08","01","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA005611","ESA005611",NA,"56.0",NA,NA,NA,NA,"Magnoliophyta",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:04:57-03","ESALQ","ESA","5530","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Ivanauskas, N.M.","Kampf, E.","1989","07","27","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA005530","ESA005530",NA,"75.0",NA,NA,NA,NA,"Magnoliophyta",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:04:57-03","ESALQ","ESA","5531","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Ivanauskas, N.M.","Essoe, B.","1988","09","08","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA005531","ESA005531",NA,"235.0",NA,NA,NA,NA,"Magnoliophyta",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:04:57-03","ESALQ","ESA","211","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Souza, V.C.","Cabral, P.","1935","07","02","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA000211","ESA000211_1 ESA000211_2",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-01-14 15:26:56-03","MN","R","63813","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch",NA,"Freire Allemão, F.; Cysneiros, M.","1860","07","20","Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,"R010053505","R010053505_001",NA,"562",NA,NA,NA,"Herb. J. de Saldanha 7538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-01-14 15:26:56-03","MN","R","63814","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch",NA,"Freire Allemão, F.",NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,"R010053665","R010053665_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-01-14 15:26:56-03","MN","R","8806","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Prance, G.T.","Glaziou, A.F.M.","1867","09","16","Brasil","Rio de Janeiro","Rio de Janeiro","Copacabana","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"R000008806","R000008806_001",NA,"1514",NA,NA,NA,"Plantas do Brasil Central",NA,NA,"57442","auto","1965","02",NA,NA,NA,NA,NA,NA,NA
"70","2021-04-02 11:40:02-03","UFPI","TEPB","28951","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Miranda, A. M.","L. R. Silva","2004","09","02","Brasil","Pernambuco","Recife","Parque 13 de Maio","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,"121",NA,NA,NA,"árvore de cerca de 9 m de altura e CAP 3,20 M; flores com pétalas brancas e sépalas amareladas <ll>dwc_commonname:</ll> Oitizeiro",NA,NA,"18865","auto","2004","09","14",NA,NA,NA,NA,NA,NA
"71","2021-03-23 17:08:48-03","UFPI","TEPB","31578","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","Fritsch",NA,"Soares, R L; Dias S R.","2017","09","16","Brasil","Piauí","Gilbués","Parque Ambiental Brejo dos Buritís","-45.3438987731934","-9.83166980743408","8913058'W","462688'S","1645","1645",NA,NA,NA,NA,NA,NA,NA,"Folhas com cutícula e fina cobertura de teia. Ambiente: Brejo <ll>dwc_commonname:</ll> Oití",NA,NA,"69776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-04-02 02:00:20-03","UFPI","TEPB","908","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa",NA,NA,"EMPERAIRE, L.","1979","09","20","Brasil","Piauí","São Raimundo Nonato",NA,"-42.6994018554688","-9.01527976989746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ambiente: Caatinga",NA,NA,"45407","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-04-02 02:00:20-03","UFPI","TEPB","888","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa",NA,NA,"EMPERAIRE, L.","1979","09","20","Brasil","Piauí","São Raimundo Nonato",NA,"-42.6994018554688","-9.01527976989746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ambiente: Caatinga",NA,NA,"45407","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-04-04 23:42:31-03","UFPI","TEPB","13332","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa",NA,"R. Rommel","R. Machado","1999","10","10","Brasil","Piauí","Teresina","Área Urbana","-42.8018989562988","-5.08916997909546",NA,NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,"Árvore com flor amarela clara <ll>dwc_commonname:</ll> Oiti",NA,NA,"56344","auto","2000","05","01",NA,NA,NA,NA,NA,NA
"75","2020-06-12 12:03:59-03","UFPI","TEPB","9894","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth) Fritsch",NA,NA,NA,NA,NA,"Brasil","Piauí","Teresina","Parque Zoobotânico","-42.8018989562988","-5.08916997909546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore <ll>dwc_commonname:</ll> Oiti",NA,NA,"56344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-06-12 12:03:59-03","UFPI","TEPB","8477","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","Fritsch",NA,"L.B. Teixeira","1995","07","31","Brasil","Piauí","Teresina","Parque Zoobotânico","-42.8018989562988","-5.08916997909546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore, flores alvas, filotaxia alterna, folhas compostas Ambiente: Mata secundária <ll>dwc_commonname:</ll> Oiti",NA,NA,"56344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2015-07-02 14:01:26-03","JBP","HPL","2348","S","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","Fritsch","H. Lorenzi","H. Lorenzi","1994","09","23","Brasil","SP","Piracicaba","Escola Superior de Agricultura Luiz de Queiroz ESALQ/USP.","-47.64","-22.72",NA,NA,NA,NA,NA,NA,NA,"1656",NA,NA,NA,NA,NA,NA,"44778","auto","1994","09","23",NA,NA,NA,NA,NA,NA
"78","2014-09-04 12:55:54-03","UNICAP","HUCPE","1044","S","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch.","IPA","Cunha, L. .V.","2008","12","23","Brasil","Pernambuco","Igarassu","Mata do Jarapiá","-34.87481","-7.832298","-34.87481","-7.832298",NA,NA,NA,NA,NA,"D304",NA,NA,NA,NA,NA,NA,NA,NA,"2010","01","14",NA,NA,NA,NA,NA,NA
"79","2014-09-04 12:55:54-03","UNICAP","HUCPE","1050","S","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch.","IPA","Cunha, L. .V.","2008","11","13","Brasil","Pernambuco","Igarassu","Mata de Marezinha","-34.87481","-7.832298","-34.87481","-7.832298",NA,NA,NA,NA,NA,"D247",NA,NA,NA,NA,NA,NA,NA,NA,"2010","01","14",NA,NA,NA,NA,NA,NA
"80","2019-02-15 11:36:22-02","IPA","IPA","3840","S","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Prance, G.T.","Pickel, B.","1928","07",NA,"Brasil","Paraíba","Itabaiana",NA,"-35.3325004577637","-7.32860994338989",NA,NA,NA,NA,"IPA0003840",NA,NA,"1175","Southern America",NA,NA,"Cultivada. Medicinal: indicação terapêutica- Adstringente. Antidiarreico.","Plantae",NA,"14247","auto","1967","04",NA,NA,NA,NA,NA,NA,NA
"81","2019-02-15 11:36:22-02","IPA","IPA","3841","S","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Prance, G.T.","Pickel, B.","1928","07","16","Brasil","Paraíba","Itabaiana",NA,"-35.3325004577637","-7.32860994338989",NA,NA,NA,NA,"IPA0003841",NA,NA,"2841","Southern America",NA,NA,"Guarita. Cultivada.","Plantae",NA,"14247","auto","1967","04",NA,NA,NA,NA,NA,NA,NA
"82","2019-02-15 11:36:22-02","IPA","IPA","6654","S","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Prance, G.T.","Pickel, B.","1928","07","16","Brasil","Paraíba","Itabaiana","Guarita.","-35.3325004577637","-7.32860994338989",NA,NA,NA,NA,"IPA0006654",NA,NA,"1175","Southern America",NA,NA,"Cultivada. Flores brancas. Árvore.","Plantae",NA,"14247","auto","1967","04",NA,NA,NA,NA,NA,NA,NA
"83","2019-02-15 11:36:22-02","IPA","IPA","41567","S","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Pinto, G.C.P.","Pinto, G.C.P.","1982","10","10","Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"IPA0041567",NA,NA,"152","Southern America",NA,NA,"Árvore usada em paisagismo para arborização de ruas e praças.","Plantae",NA,"26018","auto","1983","08","30",NA,NA,NA,NA,NA,NA
"84","2019-02-15 11:36:22-02","IPA","IPA","6652","S","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Prance, G.T.","Pickel, B.","1925","11","19","Brasil","Pernambuco","Olinda","na praia.","-34.8553009033203","-8.00889015197754",NA,NA,NA,NA,"IPA0006652",NA,NA,"1878","Southern America",NA,NA,NA,"Plantae",NA,"7110","auto","1967","04",NA,NA,NA,NA,NA,NA,NA
"85","2019-02-15 11:36:22-02","IPA","IPA","60231","S","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Rita Pereira","Stª Cruz, G.","2001","06","05","Brasil","Pernambuco","Recife","Boa Vista, Rua Manoel Borba.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0060231",NA,NA,"16","Southern America",NA,NA,"Árvore com até 15m de altura. Fruto drupa carnosa, coméstivel. Flores brancas.","Plantae",NA,"18865","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-02-15 11:36:23-02","IPA","IPA","83054","S","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Gallindo, F.","Mercês, P.F.F. das; Alves, R.C.C.; Alves, R.C.C.","2008","10","14","Brasil","Pernambuco","Recife","Sede do IPA, Av. Gal. San Martin, 1371.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0083054",NA,NA,"23","Southern America",NA,NA,"Planta arbórea; flores brancs. Produz óleo industrial.","Plantae",NA,"18865","auto","2012","08","10",NA,NA,NA,NA,NA,NA
"87","2019-02-15 11:36:22-02","IPA","IPA","68311","S","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Miranda, A.M.","Silva, L.R.","2004","09","02","Brasil","Pernambuco","Recife","Parque 13 de Maio","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"IPA0068311",NA,NA,"121","Southern America",NA,NA,"Árvore ca. 9m de altura e CAP 3,20m; flores com pétalas brancas e sépalas amareladas.","Plantae",NA,"18865","auto","2004","09","14",NA,NA,NA,NA,NA,NA
"88","2019-02-15 11:36:23-02","IPA","IPA","39365","S","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa angustifolia","Hook. f.",NA,"Gardner",NA,NA,NA,"Brasil","Piauí",NA,"woods near Oeiras.",NA,NA,NA,NA,NA,NA,"IPA0039365",NA,NA,"2559","Southern America",NA,NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,"angustifolia",NA,NA,NA,NA
"89","2019-02-15 11:36:23-02","IPA","IPA","39364","S","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa latifolia","Hook. f.",NA,"Gardner",NA,NA,NA,"Brasil",NA,NA,"Neighbourhood of Pernambuco.",NA,NA,NA,NA,NA,NA,"IPA0039364",NA,NA,"992","Southern America",NA,NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA
"90","2020-12-20 21:16:39-03","UFV","VIC","7605","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Prance, G.T.","Silveira, F.A. da","1982","04","08","Brasil","Minas Gerais","Viçosa","Campus da UFV, Acesso secundário do Pavilhão de Aulas.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC007605","VIC007605",NA,"s.n.",NA,NA,NA,"Árvore ornamental.Flores esbranquiçadas. Abelhas observadas.",NA,NA,"13937","auto","2007","07","24",NA,NA,NA,NA,NA,NA
"91","2020-12-20 21:16:39-03","UFV","VIC","7362","PreservedSpecimen","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","Prance, G.T.","Ferreira, R.R.","1981","09","01","Brasil","Minas Gerais","Viçosa","Campus da UFV, Acesso secundário do Campus. Harborização da Via.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC007362","VIC007362",NA,"127",NA,NA,NA,"Árvore. Folhas verdes lustrosas ventralmente e com pilosidade lanosa no dorso. Corola branco-creme. Pétalas caducas. Usada em harborização de ruas.",NA,NA,"13937","auto","2007","07","24",NA,NA,NA,NA,NA,NA
"92","2019-10-25 11:38:03-03","IECOS","HBRA","1600","S","Plantae","Chrysobalanaceae","Licania","tomentosa","Licania tomentosa","(Benth.) Fritsch","U. Mehlig, L. O. Santos","L. O. Santos","2007","08","02","Brasil","Pará","Bragança","Península de Ajuruteua, Salinas dos Roques/Jabuti, área ruderal próximo à casa demolida da antiga fazenda","-46.68211111","-0.91469444","-46.68211111","-0.91469444",NA,NA,"HBRA0000764","HBRA0000764 HBRA0000764_v01 HBRA0000764_v02",NA,"411","América do Sul","exsicata",NA,"Árvore. Flores amareladas. Mesmo indivíduo como L. O. Santos 91",NA,NA,NA,NA,"2007","08","02",NA,NA,NA,NA,NA,NA
