"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"45","2020-11-04 10:59:01-03","ESALQ","ESA","28569","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, M.S.","Souza, V.C.; Souza, J.P.; Sanches, I.D.; Mazine, F.F.; Isaac, M.S.; Zandoval, J.A.","9360.0","1995","11","10",NA,"Brasil","São Paulo","São Carlos","Estrada entre Itirapina e a Represa do Lobo. Próximo ao pedágio municipal. Cerrado.","-47.8899993896484","-22.0100002288818",NA,NA,NA,"Erva, até 1 m alt.; tépalas alvas; tubo estaminal roxo.","ESA028569","(Seub.) Pedersen","ESA028569",NA,NA,NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA
"46","2020-11-04 10:59:01-03","ESALQ","ESA","23016","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, M.S.","Barreto, K.D.; Fernandes, G.D.; Fernandes, R.D.","3347.0","1994","12","07",NA,"Brasil","São Paulo","Itirapina","Próximo ao Pedágio (Represa do Broa). 22*10'52,3S, 47*52'48,6W. Cerrado.","-47.8199996948242","-22.25",NA,NA,NA,"Erva, 60 cm alt.; flores alvas com estames vermelhos.","ESA023016","(Seub.) Pedersen","ESA023016",NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"47","2020-11-04 10:54:31-03","ESALQ","ESA","139778","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Souza, V.C.","T.B. Flores","2615.0","2017","04","29",NA,"Brasil","São Paulo","Itirapina","Rodovia Ulisses Guimarães - Cerrado na beira da estrada","-47.8199996948242","-22.25",NA,NA,NA,"Subarbusto ca. 1 m de alt. Flores alvas.","ESA139778",NA,NA,"2018",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"48","2020-11-19 10:22:30-03","CPAP","CPAP","5869","PreserverdSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","T. M. Pedersen","Pott, A.","4555","1988","12","05",NA,"Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - próximo a pista","-56.65","-18.983333","90","90",NA,"Erva ereta 0,5-1m de altura; raiz engrossada. Base do caule avermelhada. FLOR: esbranquiçada. FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Esparsa. AMBIENTE: Paleodique (cordilheira) desmatada com vegetação secundária. SUBSTRATO: solo arenoso (Podzol Hidr",NA,"(Seub.) Pedersen",NA,"1991","03","15","56°39' W","18°59' S",NA,NA,NA,NA,NA,NA,NA,NA
"49","2015-07-02 14:00:12-03","JBP","HPL","6852","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","J. Paula-Souza","V.C. Souza & H. Lorenzi et al.","28762","2004","07","01",NA,"Brasil","CE","Tauá","Coletado ca. 12km de Tauá (em direção a Arneiroz), em área de caatinga. S 06° 05' 65,2; W 40° 13' 97,3 - 460 m.s.m.","-40.2928","-6.00306",NA,NA,NA,NA,NA,NA,NA,"2004","07","01",NA,NA,"70667","auto",NA,NA,NA,NA,NA,NA
"50","2019-08-27 13:28:26-03","IAP","PACA-AGP","85337","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","M. S. Marchioretto","N. Roque","50","1993","01","02",NA,"Brasil","GO","Mineiros","Parque Nacional das Emas, próximo ao córrego Água Ruim","-52.5511016845703","-17.5694007873535",NA,NA,NA,"até 1,5 m, flores brancas e estames amarelos Habitat: transição entre cerrado e varjão","PACA085337","(Seub.) Pedersen",NA,"1998","11",NA,NA,NA,"100343","auto","Magnoliatae",NA,NA,NA,NA,NA
"51","2019-08-27 13:28:26-03","IAP","PACA-AGP","85335","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","T.M. Pedersen","A. Pott","4555","1988","12","05",NA,"Brasil","MS","Corumbá","Nhecolândia, Fazenda Nhumirim, próximo da pista","-57.6533012390137","-19.0091991424561","90","90",NA,"erva ereta 0,5 a 1m de altura, raiz engrossada; forrageira, flor esbranquiçada, solo arenoso (podzol hidromórfico), relevo plano convexo, não alagável, freq. esparsa, base do caule avermelhada&nf;conf. M. S. Marchioretto em 11.1998 Habi","PACA085335","(Seub.) Pedersen",NA,"1995","03","15",NA,NA,"295160","auto","Magnoliatae",NA,NA,NA,NA,NA
"52","2019-08-27 13:28:26-03","IAP","PACA-AGP","85341","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","M.S. Marchioretto","O. Cesar","727","1986","01","17",NA,"Brasil","SP","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,"erva até 1m alt., ereta ou pouco prostrada, inflorescência creme, flores amarelo-claras; freqüente; HRCB 6277; Habitat: no cerrado Hábito: erva","PACA085341","(Seub.) Pedersen",NA,"1998","11",NA,NA,NA,"25656","auto","Magnoliatae",NA,NA,NA,NA,NA
"53","2019-08-27 13:28:26-03","IAP","PACA-AGP","85322","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","L. Krieger","L. Krieger",NA,"1969","07",NA,NA,"Brasil","SP","Araraquara",NA,"-48.1699981689453","-21.7900009155273",NA,NA,NA,"flores branco-creme, raízes suculentas, murcha depressa; CESJ 7826;&nf;conf. M. S. Marchioretto em 11.1998 Habitat: no campo seco","PACA085322","(Seub.) Pedersen",NA,"1969","12",NA,NA,NA,"29178","auto","Magnoliatae",NA,NA,NA,NA,NA
"54","2019-08-27 13:28:26-03","IAP","PACA-AGP","113889","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, M.S.","Souza, J. P.","3856","2005","01","15",NA,"Brasil","MG","Prata","Estrada entre a BR 153 e Campina Verde. 3km da Rodovia em direção a Campina Verde","-48.962222","-19.317222","660","660",NA,"HERBÁRIO ESA 89365&nf;flores creme comápice róseo Hábito: erva Ecossistema: CERRADO","PACA113889","(Seub.) Pedersen",NA,"2016","08",NA,"48º57'44''W","19º19'02''S",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"55","2020-12-21 16:36:49-03","IAP","PACA-AGP","85343","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","M.S. Marchioretto","Custódio Filho, A.","212","1980","02","09",NA,"Brasil","SP","Mogi-Guaçu","Fazenda Campininha","-47.25","-22.333333",NA,NA,NA,"herbácea 1m, flores amarelas;","PACA085343","(Seub.) Pedersen",NA,"1998","12",NA,"47°15'W","22°20'S",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"56","2019-08-27 13:28:26-03","IAP","PACA-AGP","85336","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","M.S. Marchioretto","M.L. Gasperini","48","1984","10","25",NA,"Brasil","MS","Corumbá","Nhecolândia, Fazenda Nhumirim","-56.65","-18.983333","90","90",NA,"relevo plano Habitat: caronal","PACA085336","(Seub.) Pedersen",NA,"1998","11",NA,"56°39'W","18°59'S",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"57","2019-08-27 13:28:26-03","IAP","PACA-AGP","85344","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","M.S. Marchioretto","M. Sugiyama","63","1981","01","27",NA,"Brasil","SP","Mogi-Guaçu","Martinho Prado, Reserva Biológica da Fazenda Campininha",NA,NA,NA,NA,NA,"herbácea, tombada, bracteas brancas","PACA085344","(Seub.) Pedersen",NA,"1998","12",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"58","2019-08-27 13:28:26-03","IAP","PACA-AGP","85345","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","M.S. Marchioretto","W. Mantovani","1659","1981","02","08",NA,"Brasil","SP","Mogi-Guaçu","Martinho Prado, Reserva Biológica da Fazenda Campininha",NA,NA,NA,NA,NA,"herbácea 0,5-1,5m alt., brácteas brancas, flores amarelas, xilopódio;","PACA085345","(Seub.) Pedersen",NA,"1998","12",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"59","2019-08-27 13:28:26-03","IAP","PACA-AGP","85346","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","M.S. Marchioretto","W. Mantovani","1505","1980","12","23",NA,"Brasil","SP","Mogi-Guaçu","Martinho Prado, Reserva Biológica da Fazenda Campininha",NA,NA,NA,NA,NA,"subarbusto 0,5-1m alt.;","PACA085346","(Seub.) Pedersen",NA,"1998","12",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"60","2019-08-27 13:28:26-03","IAP","PACA-AGP","85347","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","M.S. Marchioretto","W. Mantovani","252","1979","11","14",NA,"Brasil","SP","Mogi-Guaçu","Bairro Pádua Sales, Reserva Biológica da Fazenda Campininha",NA,NA,NA,NA,NA,"herbácea, 1-1,5m alt., flores brancas, brácteas amarelas;","PACA085347","(Seub.) Pedersen",NA,"1998","12",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"61","2019-08-27 13:28:26-03","IAP","PACA-AGP","85351","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","M.S. Marchioretto","E.F. Neustedt","215",NA,NA,NA,NA,"Brasil","MS","Campo Grande",NA,"-54.6464004516602","-20.4428005218506",NA,NA,NA,"RB 250396; Habitat: no cerrado","PACA085351","(Seub.) Pedersen",NA,"1998","12",NA,NA,NA,"161190","auto","Magnoliatae",NA,NA,NA,NA,NA
"62","2019-08-27 13:28:26-03","IAP","PACA-AGP","85340","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","sem det.","M.A. de Assis","866","1996","10","23",NA,"Brasil","SP","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"erva 80cm alt., flores creme c/ pêlos sedosos brancos, sépalas verdes na base e vinho na região mediana e translúcido no ápice;&nf;conf. M. S. Marchioretto em 11.1998 Habitat: no campo cerrado","PACA085340","(Seub.) Pedersen",NA,NA,NA,NA,NA,NA,"22843","auto","Magnoliatae",NA,NA,NA,NA,NA
"63","2019-08-27 13:28:26-03","IAP","PACA-AGP","85339","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","M.S. Marchioretto","F.C.P. Garcia","51","1987","08","13",NA,"Brasil","SP","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"erva até 50cm altura; HRCB 8185 Habitat: no campo natural","PACA085339","(Seub.) Pedersen",NA,"1998","11",NA,NA,NA,"22843","auto","Magnoliatae",NA,NA,NA,NA,NA
"64","2019-08-27 13:28:26-03","IAP","PACA-AGP","85342","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","M.S. Marchioretto",NA,NA,NA,NA,NA,NA,"Brasil","SP","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"Faculdade de Filosofia, Ciências e Letras de Rio Claro 81; HRCB 1074; Habitat: no cerrado","PACA085342","(Seub.) Pedersen",NA,"1998","11",NA,NA,NA,"22843","auto","Magnoliatae",NA,NA,NA,NA,NA
"65","2019-08-27 13:28:26-03","IAP","PACA-AGP","67320","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","M.S. Marchioretto","H. F. Leitão F.",NA,"1982","02","01",NA,"Brasil","SP","São Simão","Est. Exp. de Bento Quirino","-47.5499992370605","-21.4699993133545",NA,NA,NA,"Herb. Univ. Est. Campinas 13294; até 1,2 m Hábito: subarbusto","PACA067320","(Seub.) Pedersen",NA,"1998","12",NA,NA,NA,"27881","auto","Magnoliatae",NA,NA,NA,NA,NA
"66","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0000381","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","procera","Froelichia procera","T. M. Pedersen","A. Schinini; M. Dematteis","33264","1997","4","12",NA,"Paraguay","Canindeyu",NA,"Reserva Natural del Bosque Mbaracayu. 13 km S de Ipe-hu, Nandurocai.","-54.5","-24.133333",NA,NA,NA,"Gemifera con ramas erectas, hojas verde-cobrizas, algunas anaranjadas. Inflorescencia blanca, erecta.",NA,"(Seub.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-11-21 14:29:58-03","UFJF","CESJ","7826","PreservedSpecimen","Plantae","Angiosperma",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"L. Krieger","CESJ7826","1969","12",NA,"América do Sul","Brasil","São Paulo","Araraquara",NA,"-48.1699981689453","-21.7900009155273",NA,NA,NA,"No campo seco.","CESJ007826","Pederson","CESJ007826",NA,NA,NA,NA,NA,"29178","auto",NA,NA,NA,NA,NA,NA
"68","2019-11-21 14:29:58-03","UFJF","CESJ","46037","PreservedSpecimen","Plantae","Angiosperma",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","M.S.Marchioretto","O. Cesar; et al.","727","1986","01","17","América do Sul","Brasil","São Paulo","Anhembi","Fazenda Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,"Erva até 1 m. Erecta ou pouco Prostrada, Inflorescência creme, flores amarelo-claro.","CESJ046037","Pederson","CESJ046037","2002","01",NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA
"69","2019-11-21 14:29:58-03","UFJF","CESJ","46031","PreservedSpecimen","Plantae","Angiosperma",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","M.S.Marchioretto","O. Cesar; et al.","727","1986","01","17","América do Sul","Brasil","São Paulo","São Paulo","Anhembi, Fazenda Barreiro Rico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Erva até 1m. Ereta ou pouco prostrada, inflorescência creme, flores amarelo-claras. Frequente.","CESJ046031","Pederson",NA,"2002","01",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"70","2021-04-07 11:40:36-03","UFMS","CGMS","25033","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","A. Pott; G.A. Damasceno-Junior","F.S. Carvalho; S.C.H. Medeiros; B.E.M. Pinto; J.R. Silva","116","2009","05","07",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Alegria, Pantanal de Nhecolândia.","-56.75","-19.0475","95","95",NA,NA,"CGMS1054459","(Seub.) Pedersen",NA,NA,NA,NA,"-56,75","-19,0475",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-04-07 11:40:36-03","UFMS","CGMS","18510","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","G.A. Damasceno-Junior","G.A. Damasceno-Junior; A. Guglieri; F.J.M. Caporal; F. Macedo-Alves; E.C. Bertazzoni","4613","2006","12","11",NA,"Brasil","Mato Grosso do Sul","Campo Grande","APA do Guariroba.","-54.3630556","-20.6558333","555","555",NA,"Flor branca. Habitat: Mata de galeria. Solo arenoso. Relevo plano. Habito: Erva. 0,80m de altura.","CGMS1047811","(Seub.) Pedersen",NA,NA,NA,NA,"-54,3630556","-20,6558333",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-04-07 11:40:36-03","UFMS","CGMS","43260","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","A.L.B. Sartori; F.J. Kochanovski","F.J. Kochanovski; F.M. Alves","160","2012","01","24",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Patolá.","-57.7230556","-21.6905555","90","90",NA,NA,"CGMS1073245","(Seub.) Pedersen",NA,"2012","03","29","-57,7230556","-21,6905555",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-04-07 11:40:36-03","UFMS","CGMS","56829","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","V.C. Souza","V.C. Souza; J.P. Souza; I.D. Sanches; F.F. Mazine; M.S. Isaac; J.A. Zandoval","9360","1995","11","10",NA,"Brasil","São Paulo","São Carlos","Estrada entre Itirapina e a Represa do Lobo Próximo ao pedágio Municipal.","-47.8899993896484","-22.0100002288818",NA,NA,NA,"Tépalas alvas. Tubo estaminal roxo Habitat: Cerrado Habito: Erva. até 1 m de altura.","CGMS000871","(Seub.) Pedersen",NA,"1995","12","23",NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA
"74","2019-08-20 10:02:18-03","UNICAMP","UEC","117609","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Batalha, MA","Batalha, MA","2123","1998","11","01",NA,"Brazil","Goiás","Chapadão do Céu","Parque Nacional das Emas.","-52.65","-17.816667",NA,NA,NA,"flor, Herb. 0, 8 m alt. Flores. Em cerrado sensu stricto.","UEC080772","(Seub.) Pedersen","UEC080772","2000","09",NA,"-52.65","-17.816667",NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-08-20 10:02:18-03","UNICAMP","UEC","23185","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, MS","Custódio-Filho, A","212","1980","01","21",NA,"Brazil","São Paulo","Mogi Guaçu","Estação Biológica de Mogi Guaçu, (faz. Campininha)","-22.166667","-47.25",NA,NA,NA,"flor, Herbácea. Flores amarelas.","UEC080775","(Seub.) Pedersen","UEC080775",NA,NA,NA,"-22.166667","-47.25",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-08-20 10:02:18-03","UNICAMP","UEC","43058","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, MS","Ratter, JA; Argent, GCG","R4919","1983","11","19",NA,"Brazil","São Paulo","Angatuba","Instituto Florestal de SP.","-48.416667","-23.45",NA,NA,NA,"flor, Herb with inflorescence to 40 cm. In cerrado.","UEC080771","(Seub.) Pedersen","UEC080771","1999","05",NA,"-48.416667","-23.45",NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-08-20 10:02:18-03","UNICAMP","UEC","44343","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, MS","Bicudo, LRH; Campos, CJ; Amaral Jr, A","185","1985","12","12",NA,"Brazil","São Paulo","Botucatu","À margem da rodovia João Melão, que liga","-48.733333","-22.9",NA,NA,NA,"flor, Campo cerrado. Flores brancas, bem pequenas com estigmas vermelhos.","UEC080788","(Seub.) Pedersen","UEC080788","1999","05",NA,"-48.733333","-22.9",NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-08-20 10:02:18-03","UNICAMP","UEC","34602","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, MS","Covolan, H","26","1983","01","13",NA,"Brazil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"flor, Campo natural.","UEC080782","(Seub.) Pedersen","UEC080782","1999","05",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"79","2019-08-20 10:02:18-03","UNICAMP","UEC","57058","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, MS","Siqueira, JC","23108","1990","02","10",NA,"Brazil","São Paulo","Itirapina","Cerrado Broa.","-47.8199996948242","-22.25",NA,NA,NA,"flor, Subarbusto ca. 1,30 m.","UEC080769","(Seub.) Pedersen","UEC080769","1999","05",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"80","2019-08-20 10:02:18-03","UNICAMP","UEC","146760","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Vilhalva, DAA; Gomes, SM","34","2005","03","20",NA,"Brazil","São Paulo","Itirapina","Cerrado Graúna","-47.8199996948242","-22.25",NA,NA,NA,"Planta com raiz secundária espessada","UEC080786","(Seub.) Pedersen","UEC080786","2007",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"81","2019-08-20 10:02:18-03","UNICAMP","UEC","57057","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, MS","Siqueira, JC","23109","1990","02","07",NA,"Brazil","São Paulo","Itirapina","Cerrado Graúna.","-47.8199996948242","-22.25",NA,NA,NA,"flor, Subarbusto ca. 1,30 m.","UEC080780","(Seub.) Pedersen","UEC080780","1999","05",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"82","2019-08-20 10:02:18-03","UNICAMP","UEC","26639","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, MS","Shepherd, GJ; Semir, J; Salgado, PR; Andrade, JB","7282","1978","02","23",NA,"Brazil","São Paulo","Itirapina","Entre São carlos e Rio Claro.","-47.8199996948242","-22.25","900","900",NA,"flor, Erva até 1 m; flores creme. Em cerrado.","UEC080778","(Seub.) Pedersen","UEC080778","1999","05",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"83","2019-08-20 10:02:18-03","UNICAMP","UEC","88848","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, MS","Souza, VC; Souza, JP; Sanches, ID; Mazine, FF; Isaac, MS; Zandoval, JA","9360","1995","11","10",NA,"Brazil","São Paulo","São Carlos","Estrada entre Itirapina e Represa do Lob","-47.8899993896484","-22.0100002288818",NA,NA,NA,"flor, Erva até 1 m. tépalas alvas, tubo estaminal roxo. Cerrado.","UEC080776","(Seub.) Pedersen","UEC080776","1999","05",NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA
"84","2019-08-20 10:02:18-03","UNICAMP","UEC","30109","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","Marchioretto, MS","Leitão Filho, HF; Martins, FR; Stubblebine, WH","13294","1982","02","01",NA,"Brazil","São Paulo","São Simão","Reserva de cerrado da fazenda Santa Mari","-47.5499992370605","-21.4699993133545",NA,NA,NA,"flor, Subarbusto até 1,2 m; folhas cocentradas na base. Inflorescências com brácteas brancacentes. Flores com tépalas brancacentas.","UEC080784","(Seub.) Pedersen","UEC080784","1999","05",NA,NA,NA,"27881","auto",NA,NA,NA,NA,NA,NA
"85","2019-08-16 08:38:10-03","UTFPR","HCF","647","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","G. Hatschbach","M.G. Caxambu","257","2003","12","16",NA,"Brasil","PR","Campo Mourão","Cerrado","-52.3830986022949","-24.0456008911133",NA,NA,NA,"Planta herbácea, ereta, com flores amarelas e rosas. Folhas lanceoladas, pilosas em ambas as faces.",NA,"(Seub.) T.M. Pedersen",NA,"2004","03","17",NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"86","2019-08-16 08:38:10-03","UTFPR","HCF","3583","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","M.G. Caxambu","A.E. Bianek","282","2006","03","08",NA,"Brasil","PR","Campo Mourão","Cerrado Valtra","-52.3830986022949","-24.0456008911133",NA,NA,NA,"Herbácea, ereta, heliófita, com flores diminutas de cor amarela com ápice rosa.",NA,"(Seub.) T.M. Pedersen",NA,"2006","07","27",NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"87","2020-06-29 09:29:03-03","UFRRJ","RBR","11469","S","Plantae",NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera","M.S. Marchioretto","M.A. Assis; A. Furlan, V.T. Rampin, A.A. Arantes, C.E. Carneiro","866","1996","10","23",NA,"Brasil","São Paulo","Itirapina","Campo Cerrado.","-47.8199996948242","-22.25",NA,NA,NA,NA,"RBR00011469","(Seub.) Pedersen","RBR00011469","2002","01",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"88","2019-11-01 15:33:01-03","PUC-RIO","FCAB","6561","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Froelichia","procera","Froelichia procera","J.C. Siqueira","K.D. Barro; Fernandes, G.D.; Fernandes, R.D.","3347","1994","12","07",NA,"Brasil","São Paulo","Itirapina","Próximo ao Pedágio, Represa do Broa","-47.880278","-22.875",NA,NA,NA,"Erva, 60 cm alt; flores alvas com estames vermelhos. Cerrado.; Cerrado.","006561","(Seub.) Pedersen",NA,NA,NA,NA,"-47.880278","-22.875",NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-01 15:27:48-03","PUC-RIO","FCAB","5506","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Froelichia","procera","Froelichia procera","Batalha","M.A. Batalha","2123","1998","11","01",NA,"Brasil","Goiás","Chapadão do Céu e Mineiros","Parque Nacional das Emas.",NA,NA,NA,NA,NA,"Herb., 0,8m alt. flores.; Em cerrado sensu stricto.","005506","(Seub.) Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-11-01 15:27:48-03","PUC-RIO","FCAB","6565","PreservedSpecimen","Plantae",NA,"Angiospermae","Amaranthaceae","Froelichia","procera","Froelichia procera","Souza, V.C.","V.C. Souza; Souza, P.; Sanches, I.D.","9360","1995","11","10",NA,"Brasil","São Paulo","São Carlos","Estrada entre Itirapina e Represa do Lobo. Próximo","-47.8899993896484","-22.0100002288818",NA,NA,NA,"Erva, até 1m alt; tépalas alvas; tubo estimal roxo. Cerrado","006565","(Seub.) Pedersen",NA,"1995","12","23",NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA
"91","2017-01-03 16:13:50-02","MNHN","RECOLNAT_MNHN_P","P04926049","PreservedSpecimen",NA,NA,NA,"Amaranthaceae","Froelichia","procera","Froelichia procera",NA,"Balansa, B.",NA,"1877","1","27",NA,"Paraguai",NA,NA,"Pâturages recs, entre Pirayu et Yaguaron.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04926049' target='other'> <mi>dwc_moreinfo</mi></a>","P04926049","(Seub. & Mart.) Pedersen","P04926049_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1947",NA,NA,NA
