"record_id","modified","institutionCode","collectionCode","catalogNumber","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode"
"1","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","12459","Plantae","Orchidaceae","Myoxanthus","ruschii","Myoxanthus ruschii","Fraga & L.Kollmann","L.Kollmann/Jun.-2000","PARATIPO","L. Kollmann; et al","2899","2000","04","28","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17","Mata de encosta. Epifita a 1m.","MBML012459","MBML012459"
"2","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","15342","Plantae","Orchidaceae","Myoxanthus","ruschii","Myoxanthus ruschii","Fraga & L.Kollmann","Fraga/23-07-2002",NA,"L. Kollmann; et al","4739","2001","09","26","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","Flores laranjas com pontos vináceos. Herb/Culta.","MBML015342","MBML015342"
"3","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","16784","Plantae","Orchidaceae","Myoxanthus","ruschii","Myoxanthus ruschii","Fraga et L.Kollmann","L. Kollmann & Fraga/29-03-2004",NA,"R.R. Vervloet; et al","107","2002","04","11","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","Epífita, a 3m do solo, pétala e sépalas laranja com máculas vinho escuro, labelo de cor escura vinho enegrecido, parte ventral vinho, bulbo pêlo vinho. Lado esquerdo da trilha a 1m.","MBML016784","MBML016784"
"4","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","16788","Plantae","Orchidaceae","Myoxanthus","ruschii","Myoxanthus ruschii","Fraga et L.Kollmann","L. Kollmann & Fraga/29-03-2004",NA,"R.R. Vervloet; et al","111","2002","04","11","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","Epífita, a 1m do solo, fruto imaturo de cor verde, bulbo com pêlos vináceos, lado direito da trilha a 5m.","MBML016788","MBML016788"
"5","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","17508","Plantae","Orchidaceae","Myoxanthus","ruschii","Myoxanthus ruschii","Fraga & L.Kollmann","Fraga/15-07-2003",NA,"R.R. Vervloet; et al","797","2002","09","04","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","Epífita, em tronco caído, topo de morro, dossel 25m, flores amarelas com pintas vináceas, labelo vinho, altitude 850m.","MBML017508","MBML017508"
"6","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","18080","Plantae","Orchidaceae","Myoxanthus","ruschii","Myoxanthus ruschii","Fraga & L.Kollmann",NA,"HOLOTIPO","C. N. de Fraga","780","2001","06","16","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17","Epífita, folhas verdes brilhosas, lado abaxial verde claro. Ramo e caule com bainha pilosa de lilás. Flores com sépalas e pétalas amarelas com máculos vermelhos. Labelo vermelho escuro no ápice e amarelo na base. Coluna amarela com bas","MBML018080","MBML018080"
"7","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","19700","Plantae","Orchidaceae","Myoxanthus","ruschii","Myoxanthus ruschii","Fraga & L.Kollmann","A. P. Fontana. 04-IV-2004",NA,"A. P. Fontana; et al","459","2002","12","31","Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167","40W28'20","19S54'51","Flores laranjas com pintas avermelhadas, labelo vinho, frutos verdes.","MBML019700","MBML019700"
"8","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","19784","Plantae","Orchidaceae","Myoxanthus","ruschii","Myoxanthus ruschii","Fraga & L.Kollmann","Fraga/15-07-2003",NA,"R.R. Vervloet; et al","1868","2003","02","20","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","Epífita, a 1m do solo, flores laranja com pontos vinho, labelo vinho, meia encosta, dossel 18m.","MBML019784","MBML019784"
"9","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","20975","Plantae","Orchidaceae","Myoxanthus","ruschii","Myoxanthus ruschii","Fraga & L.Kollmann","A. P. Fontana. 04-IV-2004",NA,"A. P. Fontana; et al","568","2003","05","03","Brasil","Espírito Santo","Fundão","Goiapaba-Açu","-40.472222","-19.914167","40W28'20","19S54'51","Epífita, pétalas e sépalas amarelas com linhas vermelhas, labelo vináceo.","MBML020975","MBML020975"
