"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","typeStatus","minimumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","maximumElevationInMeters","fieldNumber","individualCount"
"51","2019-08-27 13:29:37-03","IAP","PACA-AGP","70172","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","R. M. Klein","8087","1969","01","22",NA,"Brasil","SC","Morro do Rio Vermelho",NA,NA,"Habitat: capoeira","PACA070172","Magnoliophyta","Fagales","Benth.","A. Burkart","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27000","auto","Magnoliatae",NA,NA,NA,NA
"52","2019-08-27 13:29:37-03","IAP","PACA-AGP","70182","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Klein","8279","1969","04","15",NA,"Brasil","SC","Morro do Rio Vermelho",NA,NA,"Habitat: capoeira Hábito: arvoreta","PACA070182","Magnoliophyta","Fagales","Benth.","A. Burkart","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27000","auto","Magnoliatae",NA,NA,NA,NA
"53","2020-12-20 21:17:41-03","UFV","VIC","23983","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Cavalheiro, A.L.; et al.","43","1999","03","25",NA,"Brasil","Paraná","Sítio São Pedro e Fazenda Ingá",NA,NA,"Árvore, c.a. de 5,0 metros de altura; frutos imaturos verdes e maduros marrons. Matriz do viveiro.","VIC023983",NA,NA,"Benth.","Cloclet, F.A.","Bela Vista do Paraíso","-51.190601348877","-22.9967002868652","VIC023983",NA,NA,NA,"1999",NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA
"54","2020-12-20 21:17:41-03","UFV","VIC","30795","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Ferreira, J.A.; et al.","s.n.","2000","10","25",NA,"Brasil","Paraná","Sítio Nossa Senhora Aparecida, Beira do Rio Congonhas.",NA,NA,"Árvore, c.a. de 6,0 metros de altura; flores brancas.","VIC030795",NA,NA,"Benth.","Dias, M.C.","Cornélio Procópio","-50.6467018127441","-23.1811008453369","VIC030795",NA,NA,NA,"2000",NA,NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA
"55","2020-10-15 08:12:57-03","ASU","ASU-PLANTS","ASU0024632","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","N. S. Troncoso; N. M. Bacigalupo, S. M. Botta, E. A. Ulibarri","1264","1976","11","22",NA,"Argentina","Entre Rios","Dep. Concordia. Salto Grande.",NA,NA,"Arbol de 8 m alt; flor blanquecina.",NA,"Magnoliophyta","Fabales","Benth.",NA,NA,"-57.93333","-31.216669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-11-21 14:36:59-03","UFJF","CESJ","67549","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","L. Biral","829","2013","03","07","América do Sul","Brasil","São Paulo","Campus da UFSCAR, próximo ao campo de futebol.",NA,NA,"Árvore, 12m alt., folíolos membranáceos, frutos maduros marrons.","CESJ067549","Angiosperma",NA,"Benth.","L. Biral","Rio Claro","-49.055933","-22.576683",NA,NA,NA,NA,"2013","03",NA,"-49.055933","-22.576683",NA,NA,NA,NA,NA,NA,NA
"57","2021-04-07 11:44:37-03","UFMS","CGMS","12779","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","J.A. Ferreira; et al.",NA,"2000","10","25",NA,"Brasil","Paraná","Sítio Nossa Senhora da Aparecida. Beira do rio Congonhas.",NA,NA,"Papilionoideae. Flor branca.","CGMS1042176",NA,NA,"Benth.","M.C. Dias","Cornélio Procópio","-50.6466666","-23.1811111",NA,NA,NA,"676","2000",NA,NA,"-50,6466666","-23,1811111",NA,NA,NA,NA,"676",NA,NA
"58","2021-03-01 16:31:11-03","UNICAMP","UEC","170167","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Keller, HA; Paredes, NG","10688","2012","02","01",NA,"Argentina","Misiones","Rio Paraná. Vegetación marginal.",NA,NA,"Árbol pequeño.","UEC010628","Magnoliopsida",NA,"Benth.","Keller, HA","San Ignacio","-55.605722","-27.205694","UEC010628",NA,NA,"96","2012",NA,NA,"-55.605722","-27.205694",NA,NA,NA,NA,"96",NA,NA
"59","2021-02-17 13:39:53-03","UNICAMP","UEC","119220","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Fadelli, L; et al.","270","2001","01","10",NA,"Brazil","Paraná","Sítio São Pedro.",NA,NA,"fruto, Árvore 8m, CAP 0,39+0,47+0,58; projeção da copa 3,5+5m; copa cheia; início de frutificação; localizada no interior da mata ciliar e no pasto. MATRIZ DO VIVEIRO.","UEC176508","Magnoliopsida",NA,"Benth.","Dias, MC","Bela Vista do Paraíso","-51.183333","-22.983333","UEC176508",NA,NA,NA,"2001",NA,NA,"-51.183333","-22.983333",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:31:11-03","UNICAMP","UEC","170339","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Garcia, LC","357","2008","06","11",NA,"Brazil","São Paulo","Represa São Luís.",NA,NA,"Árvore plantada de 8 m, frutos maduros.; Mata ciliar em processo de restauração desde 1998. Mata Atlântica. Floresta Estacional Semidecídua.","UEC013005","Magnoliopsida",NA,"Benth.","Garcia, LC","Santa Bárbara d'Oeste","-47.720969","-23.383747","UEC013005",NA,NA,"554",NA,NA,NA,"-47.720969","-23.383747",NA,NA,NA,NA,"554",NA,NA
"61","2021-03-01 16:31:11-03","UNICAMP","UEC","170338","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Garcia, LC","358","2008","10","19",NA,"Brazil","São Paulo","Represa São Luís.",NA,NA,"Árvore plantada de 8 m, botões e flores brancos.; Mata ciliar em processo de restauração desde 1998. Mata Atlântica. Floresta Estacional Semidecídua.","UEC013004","Magnoliopsida",NA,"Benth.","Garcia, LC","Santa Bárbara d'Oeste","-47.720969","-23.383747","UEC013004",NA,NA,"554",NA,NA,NA,"-47.720969","-23.383747",NA,NA,NA,NA,"554",NA,NA
"62","2020-01-17 09:35:58-03","UNICAMP","UEC",NA,"S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Mata, TL","5","2004","05","29",NA,"Brazil","São Paulo","Barão de Geraldo, Parque linear Ribeirão das Pedras",NA,NA,"fruto, arbóreo",NA,"Magnoliopsida",NA,"Benth.",NA,"Campinas","-46.05","-22.8",NA,NA,NA,NA,NA,NA,NA,"-46.05","-22.8",NA,NA,NA,NA,NA,NA,NA
"63","2020-01-17 09:35:58-03","UNICAMP","UEC","63983","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Souza, SB","500","1993","12","11",NA,"Brazil","Minas Gerais","Fazenda Lagoa, Corredor de fauna I.",NA,NA,"Árvore. Flor branca. Cf. óleo pardo.","UEC176504","Magnoliopsida",NA,"Benth.","Tozzi, AMGA","Monte Belo","-46.3675003051758","-21.3264007568359","UEC176504",NA,NA,NA,"1994","11","24",NA,NA,"16667","auto",NA,NA,NA,NA,NA
"64","2021-03-01 16:31:11-03","UNICAMP","UEC","131566","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Ferreira, JA; et al.","s.n.","2000","10","25",NA,"Brazil","Paraná","Sítio Nossa Senhora Aparecida",NA,NA,"Árvore 6 m; flores brancas. Beira do Rio Congonhas.","UEC176500","Magnoliopsida",NA,"Benth.","Dias, MC","Cornélio Procópio","-50.6467018127441","-23.1811008453369","UEC176500",NA,NA,NA,"2000",NA,NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA
"65","2020-01-17 09:35:58-03","UNICAMP","UEC","69249","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Chagas e Silva, F","1451","1991","11","18",NA,"Brazil","Paraná","Fazenda Doralice",NA,NA,"Árvore com 15m de altura, botões florais escuros, flores brancas odoríferas, frequente na área.","UEC176498","Magnoliopsida",NA,"Benth.","Mansano, VF","Ibiporã","-51.0480995178223","-23.2691993713379","UEC176498",NA,NA,NA,"1994",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"66","2021-03-01 16:31:11-03","UNICAMP","UEC","103714","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Souza, LRM; Francisco, EM","s.n.","1997","12","12",NA,"Brazil","Paraná","Fazenda São José, Estrada de terra para Rancho Alegre.",NA,NA,"Árvore, 5,0m de altura; frutos imaturos verdes.","UEC176496","Magnoliopsida",NA,"Benth.","Müller, C","Jataizinho","-50.9799995422363","-23.2541999816895","UEC176496",NA,NA,NA,"1998","07","07",NA,NA,"16845","auto",NA,NA,NA,NA,NA
"67","2020-01-17 09:35:58-03","UNICAMP","UEC","20679","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Hatschbach, G","21529","1969","05","16",NA,"Brazil","Paraná","Rio Ivaí, Barra Rio Claro, Mata de Galeria.",NA,NA,"Árvore 35m, tronco 80cm de diâmetro.","UEC176505","Magnoliopsida",NA,"Benth.","Burkart, A","Terra Boa","-52.4441986083984","-23.7681007385254","UEC176505",NA,NA,NA,NA,NA,NA,NA,NA,"26445","auto",NA,NA,NA,NA,NA
"68","2020-01-17 09:35:58-03","UNICAMP","UEC","87651","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Bernacci, LC","2234","1997","03","16",NA,"Brazil","São Paulo",NA,NA,NA,"Arvoreta, ca. 4m de altura. Frutos em maturação, amarelados.","UEC176497","Magnoliopsida",NA,"Benth.","Tozzi, AMGA","Campinas","-47.060001373291","-22.8999996185303","UEC176497",NA,NA,NA,"1997","04","02",NA,NA,"23900","auto",NA,NA,NA,NA,NA
"69","2020-01-17 09:35:58-03","UNICAMP","UEC","63010","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Galvão, JC; Tozzi, AMGA","28697","1993","07","13",NA,"Brazil","São Paulo","Campus da Unicamp",NA,NA,"Árvore de 3 metros de altura, cultivada no jardim do Instituto de Matemática. Frutos marrom acastanhados.","UEC176501","Magnoliopsida",NA,"Benth.","Meireles, JE","Campinas","-47.060001373291","-22.8999996185303","UEC176501",NA,NA,NA,"2007",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"70","2021-03-01 16:31:11-03","UNICAMP","UEC","177907","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Bertoni, JEA; Geremias, A","398","2001","02","23",NA,"Brazil","São Paulo","Fazenda Santa Elisa, Quadra Neusa Diniz L2 - P23.",NA,NA,"Árvore de 3 a 4m, com frutos.","UEC023708","Magnoliopsida",NA,"Benth.",NA,"Campinas","-47.060001373291","-22.8999996185303","UEC023708",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"71","2021-03-01 16:31:11-03","UNICAMP","UEC","177908","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Bertoni, JEA; Geremias, A","797","2002","10","10",NA,"Brazil","São Paulo","Fazenda Santa Elisa. Quadra Neusa Diniz, L2 - P24.",NA,NA,"Arvoreta de 4m de altura; com flores brancas.","UEC023707","Magnoliopsida",NA,"Benth.",NA,"Campinas","-47.060001373291","-22.8999996185303","UEC023707",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"72","2021-03-01 16:31:11-03","UNICAMP","UEC","177906","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Bertoni, JEA; Geremias, A","93","1999","10","15",NA,"Brazil","São Paulo","NEC, Qdra. Neusa Diniz, Linha 5 Pl. 12, No. Introd. 14465. Procedênca: Estação experimental de Jaú.",NA,NA,"Árvore ca. 4 a 5m de alt., flores de cor branca.","UEC023709","Magnoliopsida",NA,"Benth.",NA,"Campinas","-47.060001373291","-22.8999996185303","UEC023709",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"73","2020-02-03 10:09:04-03","UNICAMP","UEC","71974","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Santin, DA","30973","1993","07","15",NA,"Brazil","São Paulo","UEC, Ginásio",NA,NA,NA,"UEC042195","Magnoliopsida",NA,"Benth.","Santin, DA","Campinas","-47.060001373291","-22.8999996185303","UEC042195",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"74","2020-01-17 09:35:58-03","UNICAMP","UEC","99616","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Tozzi, AMGA","98-1","1998","01","16",NA,"Brazil","São Paulo","Unicamp, Em frente ao prédio da Faculdade de Engenharia Elétrica.",NA,NA,"Testa avermelhada. Plântulas sob árvore cultivada.","UEC176503","Magnoliopsida",NA,"Benth.",NA,"Campinas","-47.060001373291","-22.8999996185303","UEC176503",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"75","2021-03-01 16:31:11-03","UNICAMP","UEC","89614","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Nogueira, JA","02","1994","11","17",NA,"Brazil","São Paulo","Campus ESALQ / USP",NA,NA,"Árvore ca. 25m de altura; flores brancas.","UEC176507","Magnoliopsida",NA,"Benth.","JAN","Piracicaba","-47.6399993896484","-22.7199993133545","UEC176507",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"76","2021-03-01 16:31:11-03","UNICAMP","UEC","89606","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Catharino, ELM; Pereira, C","987","1986","10","28",NA,"Brazil","São Paulo","Mata da Pedreira - ESALQ",NA,NA,"Árvore, cerca de 8m de altura, entrada da mata, botões.","UEC176499","Magnoliopsida",NA,"Benth.",NA,"Piracicaba","-47.6399993896484","-22.7199993133545","UEC176499",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"77","2020-01-17 09:35:58-03","UNICAMP","UEC","89485","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Catharino, ELM","02","1983","11","27",NA,"Brazil","São Paulo","Mata da Pedreira - ESALQ",NA,NA,"Árvore. Junto a subida da Pedreira lado E. Aroma agradável, mais ou menos 10:00h. Flores em álcool 70.","UEC176495","Magnoliopsida",NA,"Benth.","Catharino, ELM","Piracicaba","-47.6399993896484","-22.7199993133545","UEC176495",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"78","2021-02-15 11:56:53-03","UNICAMP","UEC","89615","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Zandoval, JA",NA,"1984","12","23",NA,"Brazil","São Paulo","Parque da Esalq / USP",NA,NA,"Árvore de 8 a 10m de altura, com botões e flores brancas.","UEC176506","Magnoliopsida",NA,"Benth.","Kämpf, E","Piracicaba","-47.6399993896484","-22.7199993133545","UEC176506",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"79","2020-01-17 09:35:58-03","UNICAMP","UEC","130099","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Rampim, VT","s.n.","1990","11","01",NA,"Brazil","São Paulo","Campus Bela Vista - UNESP",NA,NA,"Árvore, 4m de altura; flores brancas.","UEC176502","Magnoliopsida",NA,"Benth.","Rodrigues, RS","Rio Claro","-47.560001373291","-22.4099998474121","UEC176502",NA,NA,NA,"2002",NA,NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA
"80","2019-11-19 14:08:07-03","UFRPE","PEUFR","53181","PreservedSpecimen","Plantae","Leguminosae-Pap.","Poecilanthe","parviflora","Poecilanthe parviflora","L. Biral","829","2013","03","07",NA,"Brasil","São Paulo","No campus da UNESP",NA,NA,"Árvore, 12m de altura; folíolos membranáceos; frutos maduros marrons.","PEUFR053181",NA,NA,"Benth.","L. Biral","Rio Claro","-49.055933","-22.576683",NA,NA,NA,NA,"2013","03",NA,"49º03'21.36W","22º34'36.06S",NA,NA,NA,NA,NA,NA,NA
"81","2020-10-14 10:01:44-03","FURB","FURB","46822","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Felitto, G.; Gomes, J.A.; Nascimento, J. & Castro, D.","877","2014","11","26",NA,"Brasil","Paraná","PCH Cantu 2. Área futura de reservatório.",NA,NA,NA,"FURB25454",NA,NA,"Benth.","Felitto, G","Nova Cantu","-52.4669445","-24.745","FURB25454",NA,NA,NA,"2015",NA,NA,"-52.4669445","-24.7450000",NA,NA,NA,NA,NA,NA,NA
"82","2020-10-14 10:01:44-03","FURB","FURB","61950","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Sulkoski, D.","277","2015","01","26",NA,"Brasil","Paraná",NA,NA,NA,NA,"FURB61950",NA,NA,"Benth.","Cordeiro, J.","Rancho Alegre","-50.94","-23.04","FURB61950",NA,NA,NA,"2015","04","13","-50.9400000","-23.0400000",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-16 17:52:16-03","UCS","HUCS","6553","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Klein, R.M.","8087","1969","01","22",NA,"Brasil","Santa Catarina","Morro do rio vermelho",NA,NA,"flor branca, 4m, arvoreta.; capoeira",NA,"Angiospermae","Fabales","Benth.","Burkart, A.","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,"100",NA,NA,NA,NA,NA,"27000","auto",NA,NA,"100",NA,NA
"84","2021-03-16 17:52:16-03","UCS","HUCS","6554","PreservedSpecimen","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Klein, R.M.","8279","1969","04","15",NA,"Brasil","Santa Catarina","Morro do rio vermelho",NA,NA,"capoeira",NA,"Angiospermae","Fabales","Benth.","Burkart, A.","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,"100",NA,NA,NA,NA,NA,"27000","auto",NA,NA,"100",NA,NA
"85","2020-04-27 16:10:02-03","UFES","VIES","11679","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","Biral, L.","638","2011","11","27",NA,"Brasil","São Paulo","UNESP Campus Bela Vista.",NA,NA,NA,"VIES011679",NA,NA,"Benth.","Biral, L.","Rio Claro","-47.560001373291","-22.4099998474121","VIES011679",NA,NA,NA,"2011","11",NA,NA,NA,"21773","auto",NA,NA,NA,NA,NA
"86","2019-08-16 08:39:30-03","UTFPR","HCF","18889","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","G. Felitto","865","2014","11","20",NA,"Brasil","PR","PCH Cantu 2, Área futura de reservatório",NA,NA,"Árvore, 15 m; flores alvas com venações lilases. Floresta Estacional Semidecidual.",NA,NA,NA,"Benth.","G. Felitto","Nova Cantu","-52.461389","-24.746944",NA,NA,NA,NA,"2015",NA,NA,"52°27'41 W","24°44'49 S",NA,NA,NA,NA,NA,NA,NA
"87","2019-08-16 08:39:30-03","UTFPR","HCF","21440","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","G. Felitto","1012","2015","10","17",NA,"Brasil","PR","PCH Cantu 2, área de supressão do futuro",NA,NA,"árvore, 4 m, flores alvas com venações lilases. Floresta Estacional Semidecidual.",NA,NA,NA,"Benth.","D. Roher & G. Felitto","Palmital","-52.433611","-24.745833",NA,NA,NA,"416","2015","10","17","52°26'01 W","24°44'45 S",NA,NA,NA,NA,"416",NA,NA
"88","2019-08-16 08:39:30-03","UTFPR","HCF","18164","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","M.G. Caxambu","7031","2015","10","16",NA,"Brasil","PR","Parque Nacional do Iguaçu - Rio Iguaçu",NA,NA,"árvore ca. 8 m, heliófita, ripária. Flores com cálice verde e corola alva, odoríferas.",NA,NA,NA,"Benth.","M.G. Caxambu","Foz do Iguaçu","-54.367556","-25.593583",NA,NA,NA,"188","2015","11","04","54°22'03,2 W","25°35'36,9 S",NA,NA,NA,NA,"188",NA,NA
"89","2019-08-16 08:39:30-03","UTFPR","HCF","6202","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","M.G. Caxambu","1733","2007","10","19",NA,"Brasil","PR","Parque Estadual Lago Azul (PELA)",NA,NA,"árvore ca. 6 m. Flores alvas, odoríferas.",NA,NA,NA,"Benth.","J. Cordeiro & E. Barboza","Campo Mourão","-52.317333","-24.109944",NA,NA,NA,"601","2008",NA,NA,"52°19'02,4 W","24°06'35,8 S",NA,NA,NA,NA,"601",NA,NA
"90","2019-08-16 08:39:30-03","UTFPR","HCF","28887","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","V.L. Silva","21","2012","03","16",NA,"Brasil","PR","Estação Ecológica do Caiuá",NA,NA,"arbórea. Frutos de coloração verde. Floresta Estacional Semidecidual.",NA,NA,NA,"Benth.","G.F. Pereira","Diamante do Norte","-52.880556","-22.602778",NA,NA,NA,NA,"2012","06",NA,"52°52'50 W","22°36'10 S",NA,NA,NA,NA,NA,NA,NA
"91","2019-08-16 08:39:30-03","UTFPR","HCF","29138","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","M.G. Buchoski","30","2014","11","20",NA,"Brasil","PR","Estação Ecológica do Caiuá, pátio do",NA,NA,"árvore com aproximadamente 12 m de altura. Flores brancas com estrias vináceas.",NA,NA,NA,"Benth.","M.G. Buchoski","Diamante do Norte","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"2015","01",NA,NA,NA,"16110","auto",NA,NA,NA,NA,NA
"92","2019-08-16 08:39:30-03","UTFPR","HCF","18594","S","Plantae","Fabaceae","Poecilanthe","parviflora","Poecilanthe parviflora","G. Felitto","883","2014","11","27",NA,"Brasil","PR","PCH Cantu 2, Área futura de reservatório",NA,NA,"árvore, 15 m, frutos imaturos verdes. Floresta Estacional Semidecidual.",NA,NA,NA,"Benth.","G. Felitto","Nova Cantu","-52.5694007873535","-24.6730995178223",NA,NA,NA,NA,"2015",NA,NA,NA,NA,"19858","auto",NA,NA,NA,NA,NA
"93","2013-04-01 09:19:17-03","IPT","BCTW","12236","S","Plantae",NA,"Poecilanthe","parviflora","Poecilanthe parviflora",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Morro do Diabo",NA,NA,NA,NA,"Magnoliophyta",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"94","2013-04-01 09:19:17-03","IPT","BCTW","4050","S","Plantae",NA,"Poecilanthe","parviflora","Poecilanthe parviflora",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"95","2013-04-01 09:19:17-03","IPT","BCTW","1337","S","Plantae",NA,"Poecilanthe","parviflora","Poecilanthe parviflora",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Benth.",NA,"Rancharia","-50.89","-22.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,"50606","auto","Magnoliopsida",NA,NA,NA,NA
"96","2013-04-01 09:19:17-03","IPT","BCTW","1340","S","Plantae",NA,"Poecilanthe","parviflora","Poecilanthe parviflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"97","2013-04-01 09:19:17-03","IPT","BCTW","8608","S","Plantae",NA,"Poecilanthe","parviflora","Poecilanthe parviflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"98","2013-04-01 09:19:17-03","IPT","BCTW","7557","S","Plantae",NA,"Poecilanthe","parviflora","Poecilanthe parviflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"99","2013-04-01 09:19:17-03","IPT","BCTW","3925","S","Plantae",NA,"Poecilanthe","parviflora","Poecilanthe parviflora",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"100","2013-04-01 09:19:17-03","IPT","BCTW","1341","S","Plantae",NA,"Poecilanthe","parviflora","Poecilanthe parviflora",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"101","2013-04-01 09:19:17-03","IPT","BCTW","7639","S","Plantae",NA,"Poecilanthe","parviflora","Poecilanthe parviflora",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Benth.",NA,"Presidente Prudente","-51.38","-22.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45175","auto","Magnoliopsida",NA,NA,NA,NA
"102","2013-04-01 09:19:17-03","IPT","BCTW","16273","S","Plantae",NA,"Poecilanthe","parviflora","Poecilanthe parviflora","Oliveira, J.F.",NA,NA,NA,NA,NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Benth.",NA,"Itaum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"103","2013-04-01 09:19:17-03","IPT","BCTW","1338","S","Plantae",NA,"Poecilanthe","parviflora","Poecilanthe parviflora",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"104","2013-04-01 09:19:17-03","IPT","BCTW","1339","S","Plantae",NA,"Poecilanthe","parviflora","Poecilanthe parviflora",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
