"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","class","relatedCatalogItem","infraspecificEpithet"
"49","2020-12-20 21:16:19-03","UFV","VIC","23092","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Valente, G.E.; et al.","86",NA,"Brasil","Minas Gerais",NA,"Árvore com cerca de 5,0 metros de altura; botões florais ferrugíneos, em uma ilha.","VIC023092","VIC023092",NA,"1995","07","14","Ponte Nova",NA,"-42.9085998535156","-20.4164009094238",NA,NA,"16921","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-20 21:16:19-03","UFV","VIC","17004","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K. Schum.) A. Robyns",NA,"Lopes, W.P. de; et al.","s.n.",NA,"Brasil","Minas Gerais",NA,"Árvore com c.a. de 5,5 metros de altura; casca e alburno de coloração rósea; indivíduo 1435. Projeto JBII.","VIC017004","VIC017004",NA,"1994","08","09","Viçosa","Campus da UFV, Jardim Botânico.","-42.8819007873535","-20.7539005279541",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-24 17:09:22-03","UFES","SAMES","3152","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Ribeiro,M.","416",NA,"Brasil","Espírito Santo",NA,"Árvore de 5m, com botão com tricomas de cor marrom escuro.","SAMES03152",NA,"Ribeiro,M.","2011","01","20","Conceição da Barra","Floresta Nacional do Rio Preto. Floresta em regeneração 25 anos, após fogo. Mata ciliar delimitada por um córrego.","-39.7322006225586","-18.5932998657227",NA,NA,"41644","auto","-398461111.0","-183858333.0",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-24 17:09:22-03","UFES","SAMES","3151","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Costa,M.B.","20",NA,"Brasil","Espírito Santo",NA,"Árvore de 15m.","SAMES03151",NA,"Siqueira,G.","2012","10","10","Pinheiros","Reserva Biológica Córrego do Veado. Mata de Tabuleiro em sucessão, planta coletada dentro da parcela.","-40.2132987976074","-18.3703002929688",NA,NA,"28525","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"53","2019-11-21 14:38:49-03","UFJF","CESJ","36294","PreservedSpecimen","Plantae","Angiosperma",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"L.C.S. Assis","447","América do Sul","Brasil","Minas Gerais",NA,"Árvore ca. 4m, encontrada na borda da mata, folhas discolores, furtos capsulares com sementes envolvidas por paina. Pouco frequente.","CESJ036294",NA,"M.G. Bovini","2002","02","14","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,"7934","auto",NA,NA,"2003","06",NA,NA,NA,NA,NA,NA
"54","2019-11-21 14:38:49-03","UFJF","CESJ","47963","PreservedSpecimen","Plantae","Angiosperma",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"R.C. Almeida-Lafetá","s.n.,","América do Sul","Brasil","Minas Gerais",NA,"Árvore 20m. DAP 3m. Raízes tabulares. Frutos caídos no chão já envelhecidos.","CESJ047963",NA,"P.O. Garcia","1998","04","14","Juiz de Fora","Reserva Biológica de Santa Cândida","-43.3502998352051","-21.7642002105713",NA,NA,"36144","auto",NA,NA,"2006","10","02",NA,NA,NA,NA,NA
"55","2019-11-21 14:38:49-03","UFJF","CESJ","43831","PreservedSpecimen","Plantae","Angiosperma",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"J. Paula-Souza","2353","América do Sul","Brasil","São Paulo",NA,"Arvoreta, botões alaranjados.","CESJ043831",NA,"M.C.Duarte","1998","06","12","Monte Mor","Haras Vanguarda, Rodovia São Paulo 101, Km 32. Mata ciliar (borda).","-47.310001373291","-22.9400005340576",NA,NA,"12206","auto",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"56","2019-11-21 14:38:49-03","UFJF","CESJ","38810","PreservedSpecimen","Plantae","Angiosperma",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"R.C. Forzza; V.R. Scalon; L.D. Meireles; L. Menini Neto; V.R. Almeida","2231","América do Sul","Brasil","Minas Gerais",NA,"Árvore ca. 20m alt. Folhas discolores, levemente ferrugíneas na face abaxial. Botões florais verdes com indumento ferrgíneo.","CESJ038810",NA,"T.M. Macedo","2002","09","23","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,"11991","auto",NA,NA,"2013","02","21",NA,NA,NA,NA,NA
"57","2019-11-21 14:38:49-03","UFJF","CESJ","39342","PreservedSpecimen","Plantae","Angiosperma",NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"D.S. Pifano; R.M. Castro; J.F.S. Pessôa","424","América do Sul","Brasil","Minas Gerais",NA,"Árvore ca. 8m, na borda da mata, sentido de seu interior. Planta heliófila. Paina dourada e cálice persistente marrom.","CESJ039342",NA,"M.Bovini","2002","11","21","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,"36144","auto",NA,NA,"2004","02",NA,NA,NA,NA,NA,NA
"58","2021-04-07 11:45:48-03","UFMS","CGMS","58015","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"B.B. Brandão; A.H.A. Souza; L.M. Bergamo","28",NA,"Brasil","Mato Grosso do Sul",NA,NA,"CGMS1087957",NA,"A.H.A. Souza; B.B. Brandão; L.M. Bergamo","2015","11","18","Jateí","Parque Estadual das Nascentes do Rio Taquari.","-53.4022222","-18.1730556","436","436",NA,NA,"-53,4022222","-18,1730556","2015","11","18",NA,NA,NA,NA,NA
"59","2021-04-07 11:45:48-03","UFMS","CGMS","65075","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"T.S.G. Botelho; K.C.B.S. Santos; A.C. Rodrigues; G.A. Damasceno Junior","9",NA,"Brasil","Mato Grosso do Sul",NA,"Fruto creme. Fruto plumoso com semente comestível. Habitat: Área de transição de cerradão para floresta. Crescendo em beira de estrada. Habito: Arbusto. 2,50 - 3,00 m de altura.","CGMS1098036",NA,NA,"2017","10","17","Alcinópolis","Monumento Natural Serra do Bom Jardim, Parque Municipal Templo dos Pilares. Trilha da roda d#?#agua, aproximadamente 7,00 Km da Sede.","-53.6977777","-18.1263889","433","433",NA,NA,"-53,6977777","-18,1263889",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-04-07 11:41:54-03","UFMS","CGMS","5082","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"C.A. Conceição","2944",NA,"Brasil","Mato Grosso do Sul",NA,"Flor amarela/ferrugínea. Utilizada como enchimento de almofadas. Habitat: Cerradão. Habito: Arbóreo.","CGMS1017731",NA,"M.C. Duarte","1995","06","06","Campo Grande","Rita Vieira.","-54.6464004516602","-20.4428005218506",NA,NA,"161190","auto",NA,NA,"2008","05","27",NA,NA,NA,NA,NA
"61","2019-08-20 10:08:17-03","UNICAMP","UEC","149079","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Aguirre, GH; et al.","105",NA,"Brazil","São Paulo",NA,NA,"UEC006491","UEC006491",NA,"2005","10","27","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-08-20 10:08:17-03","UNICAMP","UEC","199819","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Silva, BG","417",NA,"Brazil","São Paulo",NA,NA,"UEC155132","UEC155132 UEC155132_v01 UEC155132_v02 UEC155132_v03 UEC155132_v04 UEC155132_v05 UEC155132_v06","Silva, BG","2018","02","01","Jundiaí","Bairro do Poste - Esquina da Avenida da Uva com a Rua Miguel Rossi","-47.592492","-23.242878","756","756",NA,NA,"-47.592492","-23.242878","2018","03","28",NA,NA,NA,NA,NA
"63","2021-03-01 16:26:48-03","UNICAMP","UEC","74875","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Pereira, BAS; Neto, M; Alvarenga, D","2764",NA,"Brazil","Bahia",NA,"Árvore ca. 10m alt.; flores roseo-alvacentas.","UEC002408","UEC002408",NA,"1995","06","19","Água Fria","Fazenda Redomão.&nf;Rodovia - GO 118.&nf;km 29 do trecho São Gabriel/ Alto Paraíso.","-38.7667007446289","-11.8667001724243",NA,NA,"23577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:26:48-03","UNICAMP","UEC","139234","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Aona, LYS; Gil, ASB; Jardim, JG; Paixão, JL; Sant'Ana, SC","945",NA,"Brazil","Bahia",NA,"Ca. 20m alt.; estéril.","UEC002405","UEC002405",NA,"2005","02","24","Jussari","Serra do Teimoso.","-39.4953002929688","-15.1913995742798",NA,NA,"21386","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:26:48-03","UNICAMP","UEC","21780","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Heringer, EP; et al.","1564",NA,"Brazil","Distrito Federal",NA,"Árvore da mata ciliar, 8m alt., 35cm de diâmetro, folha sub-coriacea, flor, alva abundante madeira mole, leve, alva.","UEC002395","UEC002395",NA,"1979","06","18","Brasília","Bacia do Rio S. Bartolomeu, margem do rio taboquinha.","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:26:48-03","UNICAMP","UEC","119928","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Sampaio, AB; et al.","188",NA,"Brazil","Distrito Federal",NA,"Árvore, 25m, botão marrom-avermelhado.; Mata de Galeria.","UEC002406","UEC002406","Duarte, MC","1998","03","12","Brasília","Mata do córrego Riacho Fundo, da Fazenda sucupira.&nf;Alt.: 1080&nf;15º 55' 27''s 48º02'00''w.","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"2006","09",NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:26:48-03","UNICAMP","UEC","42129","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Heringer, EP; et al.","7118",NA,"Brazil","Distrito Federal",NA,"Árvore ca. 15m de altura; folhas pubescentes, cãlice com pêlos ferrugíneos, corola branca; anteras marrons; terreno baldio, anteriormente mata ciliar.","UEC002411","UEC002411","Bocage, AL","1981","07","13","Brasília","Terreno Baldio próximo da SQN 415.","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,"1995","05","25",NA,NA,NA,NA,NA
"68","2021-03-01 16:26:48-03","UNICAMP","UEC","88290","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Sartori, ALB; et al.","211",NA,"Brazil","Espírito Santo",NA,"Catuaba Branca.&nf;Árvore 9m, botões com pétalas brancas.","UEC002403","UEC002403",NA,"1996","08","22","Linhares","Reserva Florestal da CVRD, acesso à casa de hóspedes.","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-01 16:26:48-03","UNICAMP","UEC","119910","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Folli, DA","2011",NA,"Brazil","Espírito Santo",NA,"Catuaba branca.&nf;Terrestre, porte abóreo, fuste achatado, altura 28m, casca áspera. fruto imatura marrom.","UEC002414","UEC002414","Semir, J","1993","07","21","Linhares","Reserva Natural da CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,"2001","08","13",NA,NA,NA,NA,NA
"70","2021-03-01 16:26:48-03","UNICAMP","UEC","194297","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Folli, DA","2011",NA,"Brazil","Espírito Santo",NA,"Catuaba branca.&nf;Terrestre, porte abóreo, fuste achatado, altura 28m, casca áspera. fruto imatura marrom.","UEC133840","UEC133840","Semir, J","1993","07","21","Linhares","Reserva Natural da CVRD.","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,"2001","08","13",NA,NA,NA,NA,NA
"71","2021-03-01 16:26:48-03","UNICAMP","UEC","194296","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Menandro, MS","159",NA,"Brazil","Espírito Santo",NA,"Fuste cilíndrico, casca sulcada, botão marrom, flor amarela. Terrestre, arbóreo, altura total 8, altura do fuste 4, CAP do fuste 47, diâmetro da copa 2. Descamação ausente.","UEC133841","UEC133841","Menandro, MS","1989","07","25","Linhares","Reserva Natural da CVRD. Estrada Mantegueira km 0,61. Árvore próxima ao escritório de pesquisa.","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,"1989","07","25",NA,NA,NA,NA,NA
"72","2021-03-01 16:26:48-03","UNICAMP","UEC","94402","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Cavalcanti, TB; et al.","2084",NA,"Brazil","Goiás",NA,"Frutos imaturos verdes, paina dourada.&nf;; Cerrado.","UEC002407","UEC002407",NA,"1996","10","02","Caldas Novas","Bacia de inundação do AHE Corumbá.","-48.625","-17.74169921875",NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:26:48-03","UNICAMP","UEC","94401","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Cavalcanti, TB; et al.","2069",NA,"Brazil","Mato Grosso do Sul",NA,"Bacia de inundação da AHE - Corumbá.&nf;Coleta na copa das árvores semi-inundadas.; Mata ciliar.&nf;substrato arenoso, relevo montanhoso.","UEC002409","UEC002409",NA,"1996","09","20","Corumbá",NA,"-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:26:48-03","UNICAMP","UEC","124971","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Lemos Filho, JP","s.n.",NA,"Brazil","Minas Gerais",NA,"Corola de cor creme.; Mata secundária.","UEC002400","UEC002400","Duarte, MC","1992","08","01","Belo Horizonte","Próximo Unidade Administrativa II.","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,"2004","06",NA,NA,NA,NA,NA,NA
"75","2021-03-01 16:26:48-03","UNICAMP","UEC","47671","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Leitão Filho, HF; Santin, DA; et al.","19391",NA,"Brazil","Minas Gerais",NA,"Árvore 13m, botões com cálice ferrugíneo pubérulo, pétalas brancas pubescentes.","UEC002397","UEC002397",NA,"1987","07","02","Carrancas","110m.","-44.6425018310547","-21.4874992370605",NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:26:48-03","UNICAMP","UEC","132745","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Forzza, RC; Scalon, VR; Meireles, LD; Menini Neto, L; Almeida, VR; Assis, LCS","2231",NA,"Brazil","Minas Gerais",NA,"Árvore ca. 20m de altura. Folhas discolores, levemente ferrugíneas na face abaxial. Botões florais verdes com indumento ferrugíneo.","UEC055077","UEC055077","Bovini, MG","2002","09","23","Descoberto","Reserva biologica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,"11991","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:26:48-03","UNICAMP","UEC","48541","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Tozzi, AMGA; et al.","8693",NA,"Brazil","Minas Gerais",NA,"Árvore ca. 10m de alt.; só frutos.; em capão.","UEC029248","UEC029248","Ferreira, CDM","1978","11","12","Jacuí",NA,"-46.7411003112793","-21.0167007446289",NA,NA,"16705","auto",NA,NA,"2018","03","05",NA,NA,NA,NA,NA
"78","2021-03-01 16:26:48-03","UNICAMP","UEC","88809","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Tameirão Neto, E; et al.","1198",NA,"Brazil","Minas Gerais",NA,"Arbóreo.; Floresta Semidecídua.","UEC002410","UEC002410",NA,"1994","10","27","Perdizes","Mata da Zilda; ?Unidade de conservação do Galheiro - CEMIG.","-47.2928009033203","-19.3528003692627",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:26:48-03","UNICAMP","UEC","194299","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Rodrigues, CM","02",NA,"Brazil","Minas Gerais",NA,"Árvore, 1,5m. Flores brancas sem odor, cálice marrom com nectários extra florais na base. Planta testemunha de estudos de biologia reprodutiva.; Mata","UEC026551","UEC026551",NA,"2001","06","30","Uberlandia","Cachoeira da Sucupira.","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:26:48-03","UNICAMP","UEC","59441","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Araújo, GM","532",NA,"Brazil","Minas Gerais",NA,"Árvore, 6m altura.; Mata mesófila semidecídua.","UEC002399","UEC002399",NA,"1989","09","22","Uberlândia","Estação Ecológica do Panga.","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:26:48-03","UNICAMP","UEC","59440","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Araújo, GM","654",NA,"Brazil","Minas Gerais",NA,"Árvore, altura 12m.&nf;Pau de angu.; Mata Mesófila Semidecídua.","UEC002413","UEC002413",NA,"1989","09","08","Uberlândia","Fazenda Experimental do Glória.","-48.2771987915039","-18.9186000823975",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:26:48-03","UNICAMP","UEC","84153","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Bernacci, LC; et al.","35011",NA,"Brazil","São Paulo",NA,"Árvore, material estéril.; Floresta ripária, margem do Rio Jacaré-Pepíra.","UEC002398","UEC002398",NA,"1993","07","06","Bocaina","Mata do Poço do Jatobá.","-48.5099983215332","-22.1299991607666",NA,NA,"18396","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:26:48-03","UNICAMP","UEC","177922","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Santos, K; Belinello, R","3064",NA,"Brazil","São Paulo",NA,"Árvore perenifólia, anemocórica; córtex rugoso, madeira leve; altura total: 6m.&nf;Nome popular: catuaba.; floresta Estacional Semidecidual - 133 msm.&nf;22.48s 46.53w.","UEC023519","UEC023519","Santos, K","2000","08","17","Campinas","Fazenda Capoeira Grande.&nf;885 msm, 22.52s 46.54w .","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:26:48-03","UNICAMP","UEC","64724","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Bernacci, LC","25862",NA,"Brazil","São Paulo",NA,"Indivíduo jovem ca. 2,0m de altura. Material vegetativo.; Mata mesófila semidecídua.","UEC002401","UEC002401",NA,"1990","08","08","Campinas","Fazenda Sâo Vicente.","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-08-20 10:08:17-03","UNICAMP","UEC","86467","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Santin, DA","30906",NA,"Brazil","São Paulo",NA,NA,"UEC002404","UEC002404",NA,"1992","08","24","Campinas","Instituto de Biologia.","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:26:48-03","UNICAMP","UEC","177931","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Santos, K; Belinello, R","1964",NA,"Brazil","São Paulo",NA,"Árvore perenifólia, anemocórica; córtex rugoso, madeira leve; altura total: 11m,altura do fuste: 9m; PAP:71cm.&nf;26-50% da copa infestada por lianas.&nf;Nome popular: catuaba.; Floresta Estacional Semidecidual.","UEC023526","UEC023526","Santos, K","2000","06","13","Campinas","Mata da Fazenda Santana do Atalaia (fragmento M4); área total: 25, 2ha. 733 msm, 22. 48S 46.53W.","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:26:48-03","UNICAMP","UEC","177923","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Santos, K; Belinello, R","1280",NA,"Brazil","São Paulo",NA,"Árvore perenifólia, anemocórica; córtex rugoso, madeira leve; altura total: 14m.&nf;Nome popular: catuaba.; floresta Estacional Semidecidual - 133 msm.&nf;22.48s 46.53w.","UEC002828","UEC002828","Santos, K","2000","05","06","Campinas","Mata do Macuco.&nf;739 - msm, 22.47s 4656w..","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:26:48-03","UNICAMP","UEC","937","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Leitão Filho, HF; et al.","10093",NA,"Brazil","São Paulo",NA,"Árvore até 8m, flores jovens com botões ferruginosos; nativos.","UEC002412","UEC002412","Duarte, MC","1979","05","17","Campinas","rod. Campinas - Limeira, mata atrás do Posto Castelo.","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,"2006","09",NA,NA,NA,NA,NA,NA
"89","2021-03-01 16:26:48-03","UNICAMP","UEC","097810","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Santos, K","270",NA,"Brazil","São Paulo",NA,"Árvore, 15m de alt., botões brancos.; floresta semidecidual.","UEC002402","UEC002402","Duarte, MC","1997","07","19","Campinas","Sub-distrito de Sousas.","-47.060001373291","-22.8999996185303",NA,NA,"23900","auto",NA,NA,"2006","11",NA,NA,NA,NA,NA,NA
"90","2021-03-01 16:26:48-03","UNICAMP","UEC","136983","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Yamamoto, LF","45",NA,"Brazil","São Paulo",NA,"Fruto verde, árvore 9m.","UEC002415","UEC002415",NA,"1997","09","24","Pedregulho","Fazenda Bela vista.","-47.4700012207031","-20.25",NA,NA,"27552","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:26:48-03","UNICAMP","UEC","87412","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Barreto, KD; Fernandes, GD; Fernandes, RD","3419",NA,"Brazil","São Paulo",NA,"Árvore, 8m alt.; frutos castanhos. Área de plantação de milho.","UEC002416","UEC002416","Duarte, MC","1994","12","14","São Paulo","Anhembi: Sítio Barreirinho.","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,"2006","09",NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:26:48-03","UNICAMP","UEC","156613","S","Plantae","Magnoliopsida",NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum.) A.Robyns",NA,"Mendonça, RC; et al.","6251",NA,"Brazil","Tocantins",NA,"Árvore heliófila, 6m altura e 17cm DAP.&nf;Tronco com casca estriada. folhas cartáceas vilosas com verde-claro. Frutos indeiscentes ferrugíneos. Comum.; Cerradão,, solo arenoso e relevo plano.","UEC054003","UEC054003",NA,"2008","10","16","Pindorama do Tocantins","Bacia do tocantins. sub-bacia do Rio Balsas.&nf;folhas: SC - 23 -Y -C.&nf;Alt.: 486m.","-47.5786018371582","-11.1386003494263",NA,NA,"34431","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-11-19 14:05:12-03","UFRPE","PEUFR","12440","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Eriotheca","candolleana","Eriotheca candolleana","(K.Schum) A. Robyns",NA,"M.T.Monteiro","23523",NA,"Brasil","Bahia",NA,"Árvores, flores amarelas com pouco perfume agradável","PEUFR012440",NA,"M. Taluli","1971","09","14","Itamaraju","Fazenda Palmeira","-39.5311012268066","-17.0391998291016",NA,NA,"55932","auto",NA,NA,"1977","08","08",NA,NA,NA,NA,NA
