scientific_name,grupo
Eugenia peruibensis Mattos,Angiospermas
Eugenia piloensis Cambess.,Angiospermas
Eugenia pisiformis Cambess.,Angiospermas
Eugenia platysema O.Berg,Angiospermas
Eugenia plicata Nied.,Angiospermas
Eugenia pluriflora DC.,Angiospermas
Eugenia prasina O.Berg,Angiospermas
Eugenia pruinosa D.Legrand,Angiospermas
Eugenia pseudomalacantha D.Legrand,Angiospermas
Eugenia puberula Nied.,Angiospermas
Eugenia punicifolia (Kunth) DC.,Angiospermas
Eugenia pyriformis Cambess.,Angiospermas
Eugenia reitziana D.Legrand,Angiospermas
Eugenia repanda O.Berg,Angiospermas
Eugenia rotundicosta D.Legrand,Angiospermas
Eugenia sclerocalyx D.Legrand,Angiospermas
Eugenia sonderiana O.Berg,Angiospermas
Eugenia speciosa Cambess.,Angiospermas
Eugenia sphenoides O.Berg,Angiospermas
Eugenia sphenophylla O.Berg,Angiospermas
Eugenia squamiflora Mattos,Angiospermas
Eugenia stigmatosa DC.,Angiospermas
Eugenia subavenia O.Berg,Angiospermas
Eugenia subterminalis DC.,Angiospermas
Eugenia subundulata Kiaersk.,Angiospermas
Eugenia sulcata Spring ex Mart.,Angiospermas
Eugenia supraaxillaris Spring,Angiospermas
Eugenia guanabarina (Mattos & D.Legrand) Giaretta & M.C.Souza,Angiospermas
Eugenia tenuipedunculata Kiaersk.,Angiospermas
Eugenia umbrosa O.Berg,Angiospermas
Eugenia vattimoana Mattos,Angiospermas
Eugenia villaenovae Kiaersk.,Angiospermas
Eugenia viridiflora Cambess.,Angiospermas
Eugenia zuccarinii O.Berg,Angiospermas
Myrceugenia acutiflora (Kiaersk.) D.Legrand & Kausel,Angiospermas
Myrceugenia alpigena (DC.) Landrum,Angiospermas
Myrceugenia bracteosa (DC.) D.Legrand & Kausel,Angiospermas
Myrceugenia brevipedicellata (Burret) D.Legrand & Kausel,Angiospermas
Myrceugenia campestris (DC.) D.Legrand & Kausel,Angiospermas
Myrceugenia cucullata D.Legrand,Angiospermas
Myrceugenia euosma (O.Berg) D.Legrand,Angiospermas
Myrceugenia foveolata (O.Berg) Sobral,Angiospermas
Myrceugenia franciscensis (O.Berg) Landrum,Angiospermas
Myrceugenia gertii Landrum,Angiospermas
Myrceugenia glaucescens (Cambess.) D.Legrand & Kausel,Angiospermas
Myrceugenia hatschbachii Landrum,Angiospermas
Myrceugenia hoehnei (Burret) D.Legrand & Kausel,Angiospermas
Myrceugenia kleinii D.Legrand & Kausel,Angiospermas
Myrceugenia miersiana (Gardner) D.Legrand & Kausel,Angiospermas
Myrceugenia myrcioides (Cambess.) O.Berg,Angiospermas
Myrceugenia ovalifolia (O.Berg) Landrum,Angiospermas
Myrceugenia ovata (Hook. & Arn.) O.Berg,Angiospermas
Myrceugenia oxysepala (Burret) D.Legrand & Kausel,Angiospermas
Myrceugenia pilotantha (Kiaersk.) Landrum,Angiospermas
Myrceugenia reitzii D.Legrand,Angiospermas
Myrceugenia rufescens (DC.) D.Legrand & Kausel,Angiospermas
Myrceugenia scutellata D.Legrand,Angiospermas
Myrceugenia venosa D.Legrand,Angiospermas
Myrcia amazonica DC.,Angiospermas
Myrcia anacardiifolia Gardner,Angiospermas
Myrcia anomala Cambess.,Angiospermas
Myrcia bicolor Kiaersk.,Angiospermas
Myrcia coelosepala Kiaersk.,Angiospermas
Myrcia cordiifolia DC.,Angiospermas
Myrcia diaphana (O.Berg) N.Silveira,Angiospermas
Myrcia dichrophylla D.Legrand,Angiospermas
Myrcia eriocalyx DC.,Angiospermas
Myrcia eriopus DC.,Angiospermas
Myrcia eumecephylla (O.Berg) Nied.,Angiospermas
Myrcia gilsoniana G.M.Barroso & Peixoto,Angiospermas
Myrcia glabra (O.Berg) D.Legrand,Angiospermas
Myrcia guianensis (Aubl.) DC.,Angiospermas
Myrcia hebepetala DC.,Angiospermas
Myrcia heringii D.Legrand,Angiospermas
Myrcia hexasticha Kiaersk.,Angiospermas
Myrcia insularis Gardner,Angiospermas
Myrcia isaiana G.M.Barroso & Peixoto,Angiospermas
Myrcia laxiflora Cambess.,Angiospermas
Myrcia macrocarpa DC.,Angiospermas
Myrcia magnifolia (O.Berg) Kiaersk.,Angiospermas
Myrcia montana Cambess.,Angiospermas
Myrcia multiflora (Lam.) DC.,Angiospermas
Myrcia neorostrata Sobral,Angiospermas
Myrcia oblongata DC.,Angiospermas
Myrcia ovata Cambess.,Angiospermas
Myrcia palustris DC.,Angiospermas
Myrcia plusiantha Kiaersk.,Angiospermas
Myrcia pubiflora DC.,Angiospermas
Myrcia pubipetala Miq.,Angiospermas
Myrcia racemosa (O.Berg) Kiaersk.,Angiospermas
Myrcia retorta Cambess.,Angiospermas
Myrcia riodocensis G.M.Barroso & Peixoto,Angiospermas
Myrcia rufipes DC.,Angiospermas
Myrcia rupicola D.Legrand,Angiospermas
Myrcia selloi (Spreng.) N.Silveira,Angiospermas
Myrcia splendens (Sw.) DC.,Angiospermas
Myrcia stictophylla (O.Berg) N.Silveira,Angiospermas
Myrcia subcordata DC.,Angiospermas
Myrcia tenuivenosa Kiaersk.,Angiospermas
Myrcia tijucensis Kiaersk.,Angiospermas
Myrcia tomentosa (Aubl.) DC.,Angiospermas
Myrcia variabilis DC.,Angiospermas
Myrcia venulosa DC.,Angiospermas
Myrcia vittoriana Kiaersk.,Angiospermas
Myrcianthes pungens (O.Berg) D.Legrand,Angiospermas
Myrciaria cuspidata O.Berg,Angiospermas
Myrciaria delicatula (DC.) O.Berg,Angiospermas
Myrciaria floribunda (H.West ex Willd.) O.Berg,Angiospermas
Myrciaria plinioides D.Legrand,Angiospermas
Myrciaria tenella (DC.) O.Berg,Angiospermas
Myrrhinium atropurpureum Schott,Angiospermas
Neomitranthes amblymitra (Burret) Mattos,Angiospermas
Neomitranthes capivariensis (Mattos) Mattos,Angiospermas
Neomitranthes cordifolia (D.Legrand) D.Legrand,Angiospermas
Neomitranthes glomerata (D.Legrand) D.Legrand,Angiospermas
Neomitranthes gracilis (Burret) N.Silveira,Angiospermas
Neomitranthes obscura (DC.) N.Silveira,Angiospermas
Neomitranthes obtusa Sobral & Zambom,Angiospermas
Neomitranthes pedicellata (Burret) Mattos,Angiospermas
Neomitranthes warmingiana (Kiaersk.) Mattos,Angiospermas
Plinia callosa Sobral,Angiospermas
Plinia edulis (Vell.) Sobral,Angiospermas
Plinia hatschbachii (Mattos) Sobral,Angiospermas
Plinia muricata Sobral,Angiospermas
Plinia phitrantha (Kiaersk.) Sobral,Angiospermas
Plinia rara Sobral,Angiospermas
Plinia renatiana G.M.Barroso & Peixoto,Angiospermas
Plinia rivularis (Cambess.) Rotman,Angiospermas
Plinia rogersiana Mattos,Angiospermas
Plinia sebastianopolitana G.M.Barroso,Angiospermas
Plinia subavenia Sobral,Angiospermas
Psidium amplexicaule Pers.,Angiospermas
Psidium australe Cambess.,Angiospermas
Psidium firmum O.Berg,Angiospermas
Psidium grandifolium Mart. ex DC.,Angiospermas
Psidium guineense Sw.,Angiospermas
Psidium longipetiolatum D.Legrand,Angiospermas
Psidium myrtoides O.Berg,Angiospermas
Psidium ovale (Spreng.) Burret,Angiospermas
Psidium reptans (D.Legrand) Soares-Silva & Proença,Angiospermas
Psidium rufum Mart. ex DC.,Angiospermas
Psidium salutare (Kunth) O.Berg,Angiospermas
Psidium sartorianum (O.Berg) Nied.,Angiospermas
Psidium striatulum Mart. ex DC.,Angiospermas
Siphoneugena densiflora O.Berg,Angiospermas
Siphoneugena kiaerskoviana (Burret) Kausel,Angiospermas
Siphoneugena kuhlmannii Mattos,Angiospermas
Siphoneugena reitzii D.Legrand,Angiospermas
Belemia fucsioides Pires,Angiospermas
Bougainvillea glabra Choisy,Angiospermas
Guapira hirsuta (Choisy) Lundell,Angiospermas
Guapira nitida (Mart. ex J.A.Schmidt) Lundell,Angiospermas
Neea verticillata Ruiz & Pav.,Angiospermas
Pisonia aculeata L.,Angiospermas
Pisonia ambigua Heimerl,Angiospermas
Nymphaea lotus L.,Angiospermas
Heisteria perianthomega (Vell.) Sleumer,Angiospermas
Heisteria silvianii Schwacke,Angiospermas
Ximenia americana L.,Angiospermas
Chionanthus filiformis (Vell.) P.S.Green,Angiospermas
Chionanthus fluminensis (Miers) P.S.Green,Angiospermas
Chionanthus subsessilis (Eichler) P.S.Green,Angiospermas
Chionanthus tenuis P.S.Green,Angiospermas
Acianthera adiri (Brade) Pridgeon & M.W.Chase,Angiospermas
Acianthera aphthosa (Lindl.) Pridgeon & M.W.Chase,Angiospermas
Acianthera auriculata (Lindl.) Pridgeon & M.W.Chase,Angiospermas
Acianthera bragae (Ruschi) F.Barros,Angiospermas
Acianthera crinita (Barb.Rodr.) Pridgeon & M.W.Chase,Angiospermas
Acianthera glumacea (Lindl.) Pridgeon & M.W.Chase,Angiospermas
Acianthera guimaraensii (Brade) F.Barros,Angiospermas
Acianthera heringeri (Hoehne) F.Barros,Angiospermas
Acianthera karlii (Pabst) C.N.Gonç. & Waechter,Angiospermas
Acianthera papillosa (Lindl.) Pridgeon & M.W.Chase,Angiospermas
Acianthera pectinata (Lindl.) Pridgeon & M.W.Chase,Angiospermas
Acianthera saundersiana (Rchb.f.) Pridgeon & M.W.Chase,Angiospermas
Acianthera saurocephala (Lodd.) Pridgeon & M.W.Chase,Angiospermas
Acianthera strupifolia (Lindl.) Pridgeon & M.W.Chase,Angiospermas
Acianthera translucida (Barb.Rodr.) Luer,Angiospermas
Acianthera tricarinata (Poepp. & Endl.) Pridgeon & M.W.Chase,Angiospermas
Anathallis adenochila (Loefgr.) F.Barros,Angiospermas
Anathallis bleyensis (Pabst) F.Barros,Angiospermas
Anathallis crebrifolia (Barb.Rodr.) Luer,Angiospermas
Anathallis gehrtii (Hoehne & Schltr.) F.Barros,Angiospermas
Anathallis gerthatschbachii (Hoehne) Pridgeon & M.W.Chase,Angiospermas
Anathallis kautskyi (Pabst) Pridgeon & M.W.Chase,Angiospermas
Anathallis montipelladensis (Hoehne) F.Barros,Angiospermas
Anathallis obovata (Lindl.) Pridgeon & M.W.Chase,Angiospermas
Anathallis pabstii (Garay) Pridgeon & M.W.Chase,Angiospermas
Anathallis radialis (Porto & Brade) Pridgeon & M.W.Chase,Angiospermas
Aspasia lunata Lindl.,Angiospermas
Aspidogyne commelinoides (Barb.Rodr.) Garay,Angiospermas
Aspidogyne kuczynskii (Porsch) Garay,Angiospermas
Barbosella dusenii (A.Samp.) Schltr.,Angiospermas
Barbosella spiritu-sanctensis (Pabst) F.Barros & Toscano,Angiospermas
Barbosella trilobata Pabst,Angiospermas
Bifrenaria aureofulva (Hook.) Lindl.,Angiospermas
Bifrenaria harrisoniae (Hook.) Rchb.f.,Angiospermas
Bifrenaria inodora Lindl.,Angiospermas
Bifrenaria racemosa (Hook.) Lindl.,Angiospermas
Bifrenaria silvana V.P.Castro,Angiospermas
Bifrenaria tetragona (Lindl.) Schltr.,Angiospermas
Bifrenaria wittigii (Rchb.f.) Hoehne,Angiospermas
Bipinnula biplumata (L.f.) Rchb.f.,Angiospermas
Brachionidium restrepioides (Hoehne) Pabst,Angiospermas
Brassia arachnoidea Barb.Rodr.,Angiospermas
Bulbophyllum arianeae Fraga & E.C.Smidt,Angiospermas
Bulbophyllum campos-portoi Brade,Angiospermas
Bulbophyllum cantagallense (Barb.Rodr.) Cogn.,Angiospermas
Bulbophyllum chloroglossum Rchb.f. & Warm.,Angiospermas
Bulbophyllum exaltatum Lindl.,Angiospermas
Bulbophyllum gladiatum Lindl.,Angiospermas
Bulbophyllum kautskyi Toscano,Angiospermas
Bulbophyllum meridense Rchb.f.,Angiospermas
Bulbophyllum plumosum (Barb.Rodr.) Cogn.,Angiospermas
Bulbophyllum regnellii Rchb.f.,Angiospermas
Bulbophyllum tripetalum Lindl.,Angiospermas
Campylocentrum crassirhizum Hoehne,Angiospermas
Campylocentrum densiflorum Cogn.,Angiospermas
Campylocentrum neglectum (Rchb.f. & Warm.) Cogn.,Angiospermas
Campylocentrum parahybunense (Barb.Rodr.) Rolfe,Angiospermas
Campylocentrum pernambucense Hoehne,Angiospermas
Campylocentrum spannagelii Hoehne,Angiospermas
Capanemia adelaidae Brade,Angiospermas
Capanemia carinata Barb.Rodr.,Angiospermas
Capanemia micromera Barb.Rodr.,Angiospermas
Catasetum atratum Lindl.,Angiospermas
Catasetum cernuum (Lindl.) Rchb.f.,Angiospermas
Catasetum fimbriatum (C.Morren) Lindl.,Angiospermas
Catasetum mattosianum Bicalho,Angiospermas
Catasetum purum Nees & Sinnings,Angiospermas
Cattleya bicolor Lindl.,Angiospermas
Cattleya dormaniana Rchb.f.,Angiospermas
Cattleya granulosa Lindl.,Angiospermas
Cattleya guttata Lindl.,Angiospermas
Cattleya harrisoniana Batem. ex Lindl.,Angiospermas
Cattleya intermedia Grah.,Angiospermas
Cattleya labiata Lindl.,Angiospermas
Cattleya porphyroglossa Linden & Rchb.f.,Angiospermas
Cattleya schilleriana Rchb.f.,Angiospermas
Cattleya tigrina A.Rich.,Angiospermas
Cattleya velutina Rchb.f.,Angiospermas
Cattleya warneri T.Moore,Angiospermas
Centroglossa castellensis Brade,Angiospermas
Centroglossa macroceras Rchb.f.,Angiospermas
Centroglossa tripollinica (Barb.Rodr.) Barb.Rodr.,Angiospermas
Chytroglossa paulensis Edwall,Angiospermas
Cirrhaea dependens (Lodd.) Loudon,Angiospermas
Cirrhaea loddigesii Lindl.,Angiospermas
Cirrhaea longiracemosa Hoehne,Angiospermas
Cleistes montana Gardner,Angiospermas
Cleistes paranaensis (Barb.Rodr.) Schltr.,Angiospermas
Cleistes tenuis (Rchb.f. ex Griseb.) Schltr.,Angiospermas
Constantia rupestris Barb.Rodr.,Angiospermas
Cranichis candida (Barb.Rodr.) Cogn.,Angiospermas
Cyanaeorchis arundinae (Rchb.f.) Barb.Rodr.,Angiospermas
Cyclopogon dutrae Schltr.,Angiospermas
Cyclopogon longibracteatus (Barb.Rodr.) Schltr.,Angiospermas
Cycnoches pentadactylum Lindl.,Angiospermas
Cyrtopodium flavum Link & Otto ex Rchb.f.,Angiospermas
Cyrtopodium hatschbachii Pabst,Angiospermas
Cyrtopodium lissochiloides Hoehne & Schltr.,Angiospermas
Cyrtopodium pallidum Rchb.f. & Warm.,Angiospermas
Cyrtopodium palmifrons Rchb.f. & Warm.,Angiospermas
Cyrtopodium brandonianum Barb.Rodr.,Angiospermas
Cyrtopodium gigas (Vell.) Hoehne,Angiospermas
Cyrtopodium parviflorum Lindl.,Angiospermas
Dichaea anchorifera Cogn.,Angiospermas
Dichaea mosenii Cogn.,Angiospermas
Dryadella auriculigera (Rchb.f.) Luer,Angiospermas
Dryadella gomes-ferreirae (Pabst) Luer,Angiospermas
Dryadella kautskyi (Pabst) Luer,Angiospermas
Dryadella susanae (Pabst) Luer,Angiospermas
Eltroplectris calcarata (Sw.) Garay & Sweet,Angiospermas
Eltroplectris kuhlmanniana (Hoehne) Pabst,Angiospermas
Encyclia bragancae Ruschi,Angiospermas
Encyclia fowliei Duveen,Angiospermas
Epidendrum addae Pabst,Angiospermas
Epidendrum caldense Barb.Rodr.,Angiospermas
Epidendrum chlorinum Barb.Rodr.,Angiospermas
Epidendrum coronatum Ruiz & Pav.,Angiospermas
Epidendrum cristatum Ruiz & Pav.,Angiospermas
Epidendrum dendrobioides Thunb.,Angiospermas
Epidendrum filicaule Lindl.,Angiospermas
Epidendrum geniculatum Barb.Rodr.,Angiospermas
Epidendrum henschenii Barb.Rodr.,Angiospermas
Epidendrum kautskyi Pabst,Angiospermas
Epidendrum martianum Lindl.,Angiospermas
Epidendrum paranaense Barb.Rodr.,Angiospermas
Epidendrum proligerum Barb.Rodr.,Angiospermas
Epidendrum ramosum Jacq.,Angiospermas
Epidendrum robustum Cogn.,Angiospermas
Epidendrum saxatile Lindl.,Angiospermas
Epidendrum secundum Jacq.,Angiospermas
Epidendrum tridactylum Lindl.,Angiospermas
Epidendrum vesicatum Lindl.,Angiospermas
Epidendrum zappii Pabst,Angiospermas
Erycina pusilla (L.) N.H.Williams & M.W.Chase,Angiospermas
Eurystyles lorenzii (Cogn.) Schltr.,Angiospermas
Galeandra beyrichii Rchb.f.,Angiospermas
Galeandra paraguayensis Cogn.,Angiospermas
Gomesa glaziovii Cogn.,Angiospermas
Gomesa laxiflora (Lindl.) Klotzsch ex Rchb.f.,Angiospermas
Gomesa recurva R.Br.,Angiospermas
Gongora bufonia Lindl.,Angiospermas
Govenia utriculata (Sw.) Lindl.,Angiospermas
Grandiphyllum auricula (Vell.) Docha Neto,Angiospermas
Grandiphyllum divaricatum (Lindl.) Docha Neto,Angiospermas
Grandiphyllum hians (Lindl.) Docha Neto,Angiospermas
Grobya fascifera Rchb.f.,Angiospermas
Habenaria achalensis Kraenzl.,Angiospermas
Habenaria armata Rchb.f.,Angiospermas
Habenaria crucifera Rchb.f. & Warm.,Angiospermas
Habenaria dusenii Schltr.,Angiospermas
Habenaria exaltata Barb.Rodr.,Angiospermas
Habenaria galeandriformis Hoehne,Angiospermas
Habenaria gourlieana Gill. ex Lindl.,Angiospermas
Habenaria hexaptera Lindl.,Angiospermas
Habenaria hydrophila Barb.Rodr.,Angiospermas
Habenaria jordanensis (J.E.Leite) Garay,Angiospermas
Habenaria leucosantha Barb.Rodr.,Angiospermas
Habenaria macronectar (Vell.) Hoehne,Angiospermas
Habenaria novaesii Edwall & Hoehne,Angiospermas
Habenaria nuda Lindl.,Angiospermas
Habenaria parviflora Lindl.,Angiospermas
Habenaria piraquarensis Hoehne,Angiospermas
Habenaria pleiophylla Hoehne & Schltr.,Angiospermas
Habenaria regnellii Cogn.,Angiospermas
Habenaria rodeiensis Barb.Rodr.,Angiospermas
Habenaria schwackei Barb.Rodr.,Angiospermas
Habenaria trifida Kunth,Angiospermas
Habenaria umbraticola Barb.Rodr.,Angiospermas
Habenaria brachyplectron Hoehne & Schltr.,Angiospermas
Homalopetalum hypoleptum (Lindl.) Soto-Arenas,Angiospermas
Huntleya meleagris Lindl.,Angiospermas
Ionopsis utricularioides (Sw.) Lindl.,Angiospermas
Isabelia violacea (Lindl.) van den Berg & M.W.Chase,Angiospermas
Isabelia virginalis Barb.Rodr.,Angiospermas
Jacquiniella globosa (Jacq.) Schltr.,Angiospermas
Koellensteinia tricolor (Lindl.) Rchb.f.,Angiospermas
Lankesterella ceracifolia (Barb.Rodr.) Mansf.,Angiospermas
Lankesterella gnoma (Kraenzl.) Hoehne,Angiospermas
Lepanthopsis densiflora (Barb.Rodr.) Ames,Angiospermas
Lepanthopsis floripecten (Rchb.f.) Ames,Angiospermas
Leptotes bicolor Lindl.,Angiospermas
Liparis vexillifera (La Llave & Lex.) Cogn.,Angiospermas
Loefgrenianthus blanche-amesiae (Loefgr.) Hoehne,Angiospermas
Lyroglossa grisebachii (Cogn.) Schltr.,Angiospermas
Malaxis excavata (Lindl.) Kuntze,Angiospermas
Malaxis jaraguae (Hoehne & Schltr.) Pabst,Angiospermas
Malaxis parthonii C.Morren,Angiospermas
Masdevallia discoidea Luer & Würstle,Angiospermas
Mesadenella atroviridis (Barb.Rodr.) Garay,Angiospermas
Miltonia clowesii (Lindl.) Lindl.,Angiospermas
Miltonia flavescens (Lindl.) Lindl.,Angiospermas
Miltonia regnellii Rchb.f.,Angiospermas
Miltonia spectabilis Lindl.,Angiospermas
Myoxanthus ruschii Fraga & L.Kollmann,Angiospermas
Myoxanthus seidelii (Pabst) Luer,Angiospermas
Octomeria alexandri Schltr.,Angiospermas
Octomeria chamaeleptotes Rchb.f.,Angiospermas
Octomeria decumbens Cogn.,Angiospermas
Octomeria diaphana Lindl.,Angiospermas
Octomeria estrellensis Hoehne,Angiospermas
Octomeria geraensis Barb.Rodr.,Angiospermas
Octomeria hatschbachii Schltr.,Angiospermas
Octomeria lichenicola Barb.Rodr.,Angiospermas
Octomeria praestans Barb.Rodr.,Angiospermas
Octomeria rotundiglossa Hoehne,Angiospermas
Octomeria truncicola Barb.Rodr.,Angiospermas
Octomeria warmingii Rchb.f.,Angiospermas
Octomeria wawrae Rchb.f.,Angiospermas
Octomeria wilsoniana Hoehne,Angiospermas
Oeceoclades maculata (Lindl.) Lindl.,Angiospermas
Ornithocephalus myrticola Lindl.,Angiospermas
Phymatidium falcifolium Lindl.,Angiospermas
Phymatidium vogelii Pabst,Angiospermas
Pogoniopsis schenckii Cogn.,Angiospermas
Pseudolaelia brejetubensis M.Frey,Angiospermas
Pseudolaelia canaanensis (Ruschi) F.Barros,Angiospermas
Pseudolaelia dutrae Ruschi,Angiospermas
Pteroglossa glazioviana (Cogn.) Garay,Angiospermas
Pteroglossa hilariana (Cogn.) Garay,Angiospermas
Pteroglossa macrantha (Rchb.f.) Schltr.,Angiospermas
Rauhiella silvana Toscano,Angiospermas
Rodriguezia obtusifolia (Lindl.) Rchb.f.,Angiospermas
Rodriguezia rigida (Lindl.) Rchb.f.,Angiospermas
Rodriguezia venusta Rchb.f.,Angiospermas
Sarcoglottis acaulis (Sm.) Schltr.,Angiospermas
Sarcoglottis alexandri Schltr. ex Mansf.,Angiospermas
Sarcoglottis uliginosa Barb.Rodr.,Angiospermas
Saundersia paniculata Brade,Angiospermas
Scuticaria kautskyi Pabst,Angiospermas
Scuticaria strictifolia Hoehne,Angiospermas
Skeptrostachys arechavaletanii (Barb.Rodr.) Garay,Angiospermas
Specklinia gomesferreirae (Pabst) Luer,Angiospermas
Stanhopea insignis Frost ex Hook.,Angiospermas
Stanhopea lietzei (Regel) Schltr.,Angiospermas
Stelis argentata Lindl.,Angiospermas
Stelis ruprechtiana Rchb.f.,Angiospermas
Stigmatosema hatschbachii (Pabst) Garay,Angiospermas
Thysanoglossa jordanensis Porto & Brade,Angiospermas
Trizeuxis falcata Lindl.,Angiospermas
Vanilla chamissonis Klotzsch,Angiospermas
Vanilla dubia Hoehne,Angiospermas
Vanilla edwallii Hoehne,Angiospermas
Vanilla organensis Rolfe,Angiospermas
Warczewiczella wailesiana (Lindl.) Rchb.f. ex É.Morren,Angiospermas
Warmingia eugenii Rchb.f.,Angiospermas
Warrea warreana (Lodd. ex Lindl.) C.Schweinf.,Angiospermas
Wullschlaegelia aphylla (Sw.) Rchb.f.,Angiospermas
Xylobium colleyi (Batem. ex Lindl.) Rolfe,Angiospermas
Zootrophion atropurpureum (Lindl.) Luer,Angiospermas
Zygopetalum crinitum Lodd.,Angiospermas
Zygopetalum maxillare Lodd.,Angiospermas
Zygostates bradei (Schltr.) Garay,Angiospermas
Zygostates cornuta Lindl.,Angiospermas
Zygostates linearisepala (Senghas) Toscano,Angiospermas
Zygostates pellucida Rchb.f.,Angiospermas
Agalinis bandeirensis Barringer,Angiospermas
Agalinis communis (Cham. & Schltdl.) D'Arcy,Angiospermas
Agalinis ramulifera Barringer,Angiospermas
Buchnera amethystina Cham. & Schltdl.,Angiospermas
Buchnera integrifolia Larrañaga,Angiospermas
Buchnera juncea Cham. & Schltdl.,Angiospermas
Buchnera longifolia Kunth,Angiospermas
Escobedia grandiflora (L.f.) Kuntze,Angiospermas
Magdalenaea limae Brade,Angiospermas
Melasma rhinanthoides (Cham.) Benth.,Angiospermas
Nothochilus coccineus Radlk.,Angiospermas
Oxalis arachnoidea Progel,Angiospermas
Oxalis bela-vitoriae Lourteig,Angiospermas
Oxalis blackii Lourteig,Angiospermas
Oxalis clausenii Lourteig,Angiospermas
Oxalis cratensis Oliv. ex Hook.,Angiospermas
Oxalis cytisoides Mart. ex Zucc.,Angiospermas
Oxalis doceana Lourteig,Angiospermas
Oxalis hedysarifolia Raddi,Angiospermas
Oxalis hyalotricha Lourteig,Angiospermas
Oxalis impatiens Vell.,Angiospermas
Oxalis kuhlmannii Lourteig,Angiospermas
Oxalis mandioccana Raddi,Angiospermas
Oxalis neuwiedii Zucc.,Angiospermas
Oxalis niederleinii Knuth,Angiospermas
Oxalis paranaensis Lourteig,Angiospermas
Oxalis praetexta Progel,Angiospermas
Oxalis rhombeo-ovata A.St.-Hil.,Angiospermas
Oxalis sellowii Spreng.,Angiospermas
Oxalis umbraticola A.St.-Hil.,Angiospermas
Passiflora actinia Hook.,Angiospermas
Passiflora amethystina J.C.Mikan,Angiospermas
Passiflora campanulata Mast.,Angiospermas
Passiflora edulis Sims,Angiospermas
Passiflora eichleriana Mast.,Angiospermas
Passiflora elegans Mast.,Angiospermas
Passiflora hatschbachii Cervi,Angiospermas
Passiflora imbeana Sacco,Angiospermas
Passiflora ischnoclada Harms,Angiospermas
Passiflora malacophylla Mast.,Angiospermas
Passiflora miersii Mast.,Angiospermas
Passiflora racemosa Brot.,Angiospermas
Passiflora saccoi Cervi,Angiospermas
Passiflora setulosa Killip,Angiospermas
Passiflora tricuspis Mast.,Angiospermas
Passiflora urubiciensis Cervi,Angiospermas
Ternstroemia brasiliensis Cambess.,Angiospermas
Ternstroemia cuneifolia Gardner,Angiospermas
Gallesia integrifolia (Spreng.) Harms,Angiospermas
Seguieria americana L.,Angiospermas
Seguieria langsdorffii Moq.,Angiospermas
Trichostigma octandrum (L.) H.Walter,Angiospermas
Picramnia ciliata Mart.,Angiospermas
Picramnia coccinea W.W.Thomas,Angiospermas
Picramnia gardneri Planch.,Angiospermas
Picramnia glazioviana Engl.,Angiospermas
Picramnia parvifolia Engl.,Angiospermas
Picramnia ramiflora Planch.,Angiospermas
Picramnia sellowii Planch.,Angiospermas
Peperomia adsurgens Yunck.,Angiospermas
Peperomia apiahyensis Yunck.,Angiospermas
Peperomia bradei Yunck.,Angiospermas
Peperomia clivicola Yunck.,Angiospermas
Peperomia cordigera Dahlst.,Angiospermas
Peperomia diaphanoides Dahlst.,Angiospermas
Peperomia distachyos (L.) A.Dietr.,Angiospermas
Peperomia emarginella (Sw.) C.DC.,Angiospermas
Peperomia gracilis Dahlst.,Angiospermas
Peperomia guarujana C.DC.,Angiospermas
Peperomia hemmendorffii Yunck.,Angiospermas
Peperomia hernandiifolia (Vahl) A.Dietr.,Angiospermas
Peperomia humifusa Yunck.,Angiospermas
Peperomia hydrocotyloides Miq.,Angiospermas
Peperomia itatiaiana Yunck.,Angiospermas
Peperomia loefgrenii Yunck.,Angiospermas
Peperomia loxensis Kunth,Angiospermas
Peperomia lyman-smithii Yunck.,Angiospermas
Peperomia mandioccana Miq.,Angiospermas
Peperomia mosenii Dahlst.,Angiospermas
Peperomia nitida Dahlst.,Angiospermas
Peperomia oreophila Henschen,Angiospermas
Peperomia pellucida (L.) Kunth,Angiospermas
Peperomia pseudoestrellensis C.DC.,Angiospermas
Peperomia psilostachya C.DC.,Angiospermas
Peperomia quadrifolia (L.) Kunth,Angiospermas
Peperomia rizzinii Yunck.,Angiospermas
Peperomia rostulatiformis Yunck.,Angiospermas
Peperomia rufispica Yunck.,Angiospermas
Peperomia schwackei C.DC.,Angiospermas
Peperomia serpens (Sw.) Loudon,Angiospermas
Peperomia trinervis Ruiz & Pav.,Angiospermas
Peperomia turbinata Dahlst.,Angiospermas
Peperomia velloziana Miq.,Angiospermas
Piper abbadianum Yunck.,Angiospermas
Piper abutiloides Kunth,Angiospermas
Piper aduncum L.,Angiospermas
Piper aequale Vahl,Angiospermas
Piper amalago L.,Angiospermas
Piper amparoense Yunck.,Angiospermas
Piper anostachyum Yunck.,Angiospermas
Piper bennettianum C.DC.,Angiospermas
Piper casteloense Yunck.,Angiospermas
Piper cernuum Vell.,Angiospermas
Piper crassinervium Kunth,Angiospermas
Piper crassistilum Yunck.,Angiospermas
Piper edwallii Yunck.,Angiospermas
Piper emygdioi Yunck.,Angiospermas
Piper flavicans C.DC.,Angiospermas
Piper fuligineum Kunth,Angiospermas
Piper hatschbachii Yunck.,Angiospermas
Piper hayneanum C.DC.,Angiospermas
Piper hispidum Sw.,Angiospermas
Piper hoehnei Yunck.,Angiospermas
