"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"182","2021-03-22 17:45:37-03","UFPI","TEPB","5469","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","coerulescens",NA,"Manihot coerulescens",NA,"A. Castro; CGPI.","94762","1987","05","01",NA,"Brasil","Piauí","Fazenda Piloto Chapada Grande","-42.1310997009277","-7.0252799987793",NA,"arvoreta Ambiente: Cerrado <ll>dwc_commonname:</ll> Maniçoba",NA,NA,"Tamashiro, J. Y.","Oeiras",NA,NA,NA,NA,NA,"1987","05","01","54774","auto",NA,NA,NA,NA,NA
"183","2021-04-02 11:40:20-03","UFPI","TEPB","5554","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","coerulescens",NA,"Manihot coerulescens",NA,"A. J. Castro CGPI","86762","1987","05","01",NA,"Brasil","Piauí","Fazenda Piloto Chapada Grande","-42.1310997009277","-7.0252799987793",NA,"arvoreta Ambiente: Cerrado <ll>dwc_commonname:</ll> Maniçoba",NA,NA,"Tamashiro, J. Y. & A. FERNANDES","Oeiras",NA,NA,NA,NA,NA,"1988","10","01","54774","auto",NA,NA,NA,NA,NA
"184","2020-11-19 10:23:32-03","CPAP","CPAP","16702","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Hatschbach, G.","63650","1995","10","20",NA,"Brasil","MT","Km 15-25 da rodovia Chapada dos Guimarães para Água Fria",NA,NA,NA,"Arbusto 3m de altura, tortuoso. FLOR: verde pálido com base interna vinosa. AMBIENTE: Campo cerrado.",NA,NA,"A. C. Allem","Chapa dos Guimarães",NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-11-19 10:23:32-03","CPAP","CPAP","5379","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Pott, A.","4246","1988","07","14",NA,"Brasil","AP","Campo Experimental do Cerrado (KM 44 da BR-156) da UEPAT de Macapá/Embrapa.","-51.066667","0.366667",NA,"Subarbusto 0,5-1m de altura. FLOR: não vista. FRUTO: amarelo. INTERESSE: Genético.. FREQUÊNCIA: Freq... AMBIENTE: Transição campo cerrado para buritizal vereda. SUBSTRATO: solo hidromórfico. RELEVO: suave inclinado, vale.",NA,NA,"M. L. L. Martins","Macapá","50","50",NA,"51°04' W","00°22' N","2011","08","01",NA,NA,NA,NA,NA,NA,NA
"186","2020-11-19 10:23:32-03","CPAP","CPAP","16799","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Hatschbach, G.","63453","1995","10","18",NA,"Brasil","MS","Rodovia MS-217, 500m do trevo com a BR-163, direção de Silviolândia","-54.7599983215332","-18.5067005157471",NA,"Arbusto, 1m de altura. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Cerrado. SUBSTRATO: . RELEVO: .",NA,NA,"A. C. Allem","Coxim",NA,NA,NA,NA,NA,"1996",NA,NA,"102528","auto",NA,NA,NA,NA,NA
"187","2020-11-19 10:23:32-03","CPAP","CPAP","16822","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Hatschbach, G.","63779","1995","10","23",NA,"Brasil","MT","Rodovia MT-246, estrada para fazenda Ochsenfeld","-57.1810989379883","-15.0725002288818",NA,"Arbusto, 1m de altura. FLOR: creme amarelada. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Cerrado. SUBSTRATO: . RELEVO: .",NA,NA,"A. C. Allem","Barra do Bugres",NA,NA,NA,NA,NA,"1996",NA,NA,"173387","auto",NA,NA,NA,NA,NA
"188","2015-07-02 14:01:47-03","JBP","HPL","6918","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","A. Amaral Jr. & J. O. Mendonça et al.","659","1999","04","13",NA,"Brasil","MS","Coletado na margem direita do Rio Paraná (Rio Quiteroizinho), em área de cerrado a ser inundada. S 22° 08' 19,2; W 52° 26' 52,3.","-52.4222","-21.7142",NA,NA,NA,NA,"P. Orlandini","Bataguassu",NA,NA,NA,NA,NA,"2014","08","21","65610","auto",NA,NA,NA,NA,NA
"189","2015-07-02 14:55:24-03","JBP","HPL","4124","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","H. Lorenzi","5363","2005","05","20",NA,"Brasil","GO","Coletada na divisa com MG, em cerrado próximo a mata ciliar, com buritis, córrego do arrependido.","-47.327278","-16.249611",NA,NA,NA,NA,"P. Orlandini","Cristalina","858","858",NA,"47° 19' 38,2 W","16° 14' 58,6 S","2014","08","21",NA,NA,NA,NA,NA,NA,NA
"190","2015-07-02 14:01:47-03","JBP","HPL","7497","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","J. Paula-Souza, R. Tsuji et al.","4697","2005","01","26",NA,"Brasil","BA","Coletado nas proximidades do distrito de Luís Eduardo Magalhães, ca. 90km de Barreiras, em direção à Tocantins - em campos gerais. S 12° 06' 09; W 45° 52' 36 - 800 m.s.m.","-44.99","-12.1528",NA,NA,NA,NA,"V.C. Souza","Barreiras",NA,NA,NA,NA,NA,"2012","05","10","152720","auto",NA,NA,NA,NA,NA
"191","2019-02-15 11:39:53-02","IPA","IPA","56391","S","Plantae","Plantae",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Alves, M.","947","1997","10","16","Southern America","Brasil","Bahia","Ao longo da BR 242. Mata seca semi- decídua, cerrado arbóreo.","-41.3899993896484","-12.563099861145",NA,"arvoreta com cerca de 3,0m de alt. Látex branco le","IPA0056391",NA,"Martins, M.L.L.","Lençóis",NA,NA,NA,NA,NA,"2011","11","25","47385","auto",NA,NA,NA,NA,NA
"192","2019-02-15 11:39:53-02","IPA","IPA","21489","S","Plantae","Plantae",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Academia Brasileira de Ciências","1152","1971","12","04","Southern America","Brasil","Ceará","Serra do Araripe, alto da serra do Araripe. Capoeira no inicio da estrada para Nova Olinda.","-39.4094009399414","-7.23416996002197",NA,"Arbusto 4-5m. Flor verde bem claro. Látex levemente amarelo.","IPA0021489",NA,"Martins, M.L.L.","Crato",NA,NA,NA,NA,NA,"2011","11","25","30071","auto",NA,NA,NA,NA,NA
"193","2019-02-15 11:39:53-02","IPA","IPA","48304","S","Plantae","Plantae",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Carvalho, J.H. de","1","1986","03","18","Southern America","Brasil","Piauí","Fazenda Experimental Octávio Domingues.","-42.2467002868652","-8.35805988311768",NA,"Cultivada.","IPA0048304",NA,"Ataíde, M.","São João do Piauí",NA,NA,NA,NA,NA,"1986","05","07","40155","auto",NA,NA,NA,NA,NA
"194","2019-07-26 11:39:57-03","IPA","IPA","55240","S","Plantae","Plantae",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Tavares, J.A.","55240","1995","05","25","Southern America","Brasil","Pernambuco","Estação Experimental de Araripina- IPA","-40.4982986450195","-7.57610988616943",NA,"Planta da coleção de cultivares.","IPA0055240",NA,"Allen, A.C.","Araripina",NA,NA,NA,NA,NA,"1995","06","07","41571","auto",NA,NA,NA,NA,NA
"195","2019-02-15 11:39:53-02","IPA","IPA","5327","S","Plantae","Plantae",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Andrade-Lima; Magalhães, M.; Magalhães, M.","1103","1952","06","25","Southern America","Brasil","Pernambuco","Serra do Araripe, 2ª metae da estrada Araripina - Crato.","-40.4982986450195","-7.57610988616943",NA,"Arbusto; frutos.; Capoeiras.","IPA0005327",NA,"Martins, M.L.L.","Araripina",NA,NA,NA,NA,NA,"2011","11","25","41571","auto",NA,NA,NA,NA,NA
"196","2019-02-15 11:39:53-02","IPA","IPA","65338","S","Plantae","Plantae",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Webster, G.L.","25717","1986","11",NA,"Southern America","Brasil","Pernambuco",NA,"-37.690299987793","-8.54055976867676",NA,NA,"IPA0065338",NA,"Martins, M.L.L.","Ibimirim",NA,NA,NA,NA,NA,"2011","11","25","45154","auto",NA,NA,NA,NA,NA
"197","2019-07-26 11:39:57-03","IPA","IPA","21913","S","Plantae","Plantae",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Pinto, G.C.P.","21913","1970","10","26","Southern America","Brasil","Bahia","Serra do Açuruá, Curral de pedra.",NA,NA,NA,"Cerrado pedregoso.","IPA0021913",NA,"Martins, M.L.L.",NA,NA,NA,NA,NA,NA,"2011","11","25",NA,NA,NA,NA,NA,NA,NA
"198","2019-02-15 11:39:53-02","IPA","IPA","17658","S","Plantae","Plantae",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Giulietti, A.M.","348","1968","10","07","Southern America","Brasil","Mato Grosso","Arredores do Acampamento da Royal Society.",NA,NA,NA,"Arbusto ca. 1m de altura; botões esverdeados passando à roxo.","IPA0017658",NA,"Martins, M.L.L.",NA,NA,NA,NA,NA,NA,"2011","11","25",NA,NA,NA,NA,NA,NA,NA
"199","2019-02-15 11:39:53-02","IPA","IPA","17749","S","Plantae","Plantae",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Giulietti, A.M.","423","1968","10","10","Southern America","Brasil","Mato Grosso","Próximo ao Córrego do Surucucu.",NA,NA,NA,"Subarbusto ramificado de 50cm de altura; flores esverdeadas.","IPA0017749",NA,"Martins, M.L.L.",NA,NA,NA,NA,NA,NA,"2011","11","25",NA,NA,NA,NA,NA,NA,NA
"200","2019-02-15 11:39:53-02","IPA","IPA","17753","S","Plantae","Plantae",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Giulietti, A.M.","427","1968","10","10","Southern America","Brasil","Mato Grosso","Cerrado próximo ao Córrego do Surucucu.",NA,NA,NA,"Arbusto de 1m de altura com flores albo-esverdeadas.","IPA0017753",NA,"Martins, M.L.L.",NA,NA,NA,NA,NA,NA,"2011","11","25",NA,NA,NA,NA,NA,NA,NA
"201","2019-02-15 11:39:53-02","IPA","IPA","20549","S","Plantae","Plantae",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Pickersgill, B.; Andrade-Lima; Barrett, S.C.H.; Hill, R.A.; Stilwell, M.R.; Andrade-Lima; Barrett, S.C.H.; Hill, R.A.; Stilwell, M.R.","Ru66","1972","02","04","Southern America","Brasil","Bahia","Growing on mountain. Sth aspect, flat between boulders by pathway. Light coarse sandy soil with quartzite rocks. Open area. Asso. spp. Encholirium spectabile, Xerophyta plicata, Mandevilla sp.; Hyptis sp.","-39.333333","-10.416667",NA,"Tree ca. 2m. Not flowering. Spherical ridged fruit. Occasional.","IPA0020549",NA,"Pickersgill, B.","Monte Santo","479","479",NA,"-39.333333","-10.416667","1974","05","16",NA,NA,NA,NA,NA,NA,NA
"202","2019-02-15 11:39:53-02","IPA","IPA","20574","S","Plantae","Plantae",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Pickersgill, B.; Barrett, S.C.H.; Hill, R.A.; Stilwell, M.R.; Barrett, S.C.H.; Hill, R.A.; Stilwell, M.R.","Ru135","1972","02","13","Southern America","Brasil","Bahia","10 km E of Remanso on São Raimundo Nonato rd.","-42","-9.666667",NA,"Tree to 4m. Not flowering. Large, ridged fruit.; Growing in well drained light sandy soil with small stones. Ocacasional in caatinga 5m from rd.","IPA0020574",NA,"Pickersgill, B.","Remanso","370","370",NA,"-42","-9.666667","1974","05","16",NA,NA,NA,NA,NA,NA,NA
"203","2019-02-15 11:39:53-02","IPA","IPA","20575","S","Plantae","Plantae",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Pickersgill, B.; Barrett, S.C.H.; Hill, R.A.; Stilwell, M.R.; Barrett, S.C.H.; Hill, R.A.; Stilwell, M.R.","Ru137","1972","02","14","Southern America","Brasil","Bahia","15 km E on São Raimundo Nonato rd.","-42","-9.666667",NA,"Tree ca. 4m. Flowering tepals greenish yellow with purple fringe. Ridged fruits.; Growing on caatinga by roadside. Light sandy soil. Well drained. Ass. spp. Bursera sp., Pavonia sp.","IPA0020575",NA,"Pickersgill, B.","Remanso","370","370",NA,"-42","-9.666667","1974","05","16",NA,NA,NA,NA,NA,NA,NA
"204","2019-02-15 11:39:53-02","IPA","IPA","20577","S","Plantae","Plantae",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Pickersgill, B.; Barrett, S.C.H.; Hill, R.A.; Stilwell, M.R.; Barrett, S.C.H.; Hill, R.A.; Stilwell, M.R.","Ru143","1972","02","15","Southern America","Brasil","Piauí","11 km SW of São Raimundo Nonato on Caracol rd. Growing in a fencwd, cleared area of caatinga.","-42.833333","-9.166667",NA,"Tree > 4m. Masculinas bracts present falling as fls open greenish yellow with purple fringes masc. fls., tepals cut only 1/2 way at bas v. little purple. Anthers disc yellow.; Only natural vegetation left soil a clay loam with moder","IPA0020577",NA,"Pickersgill, B.",NA,"386","386",NA,"-42.833333","-9.166667","1974","05","16",NA,NA,NA,NA,NA,NA,NA
"205","2019-02-15 11:39:53-02","IPA","IPA","22112","S","Plantae","Plantae",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Pickersgill, B.; Barrett, S.C.H.; Hill, R.A.; Stilwell, M.R.; Barrett, S.C.H.; Hill, R.A.; Stilwell, M.R.","Ru187","1972","02","20","Southern America","Brasil","Ceará","35 km from Nova Olinda on old Crato rd. Growing 10m from rd in dense shrub vegetation regenerated from cleared forest. Soil light, grey, sandy well drained. Ass. spp. Mimosa sp., Panicum sp.","-39.45","-7.233333",NA,"Tree 4m. Ridged warty fruits.","IPA0022112",NA,"Pickersgill, B.",NA,"650","650",NA,"-39.45","-7.233333","1974","05","16",NA,NA,NA,NA,NA,NA,NA
"206","2019-02-15 11:39:53-02","IPA","IPA","27563","S","Plantae","Plantae",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Harley, R.M.","19031","1977","02","25","Southern America","Brasil","Bahia","Serra do Açuruá, São Inácio, on rocky hillside called Pedra da Mulher, just south of town.","-42.733333","-11.116667",NA,"Small tree to ca. 5m. Trunk dark brown with thin paper bark and pale horizontal lines resembling the bark of a cherry tree. Stems with strong stem of HNC when broken. Leaves with deep crimson petioles. Lamina slightly fleshy dark gre","IPA0027563",NA,"Martins, M.L.L.",NA,"500","600",NA,"-42.733333","-11.116667","2011","11","25",NA,NA,NA,NA,NA,NA,NA
"207","2019-02-15 11:39:53-02","IPA","IPA","30504","S","Plantae","Plantae",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Emperaire, L.","470","1979",NA,NA,"Southern America","Brasil","Piauí","Serra da Capivara",NA,NA,NA,NA,"IPA0030504",NA,"Martins, M.L.L.",NA,NA,NA,NA,NA,NA,"2011","11","25",NA,NA,NA,NA,NA,NA,NA
"208","2019-02-15 11:39:53-02","IPA","IPA","51282","S","Plantae","Plantae",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Orlandi, R.P.","607","1984","03","28","Southern America","Brasil","Piauí","Benedito Leite.","-44.6","-7.033333",NA,"Arvoreta com 2,5m de altura, DAP 2cm, diâmetro da copa 1m; caule amarronzado; fruto verde quando jovem e amarelo quando maduro. Exsudato branco. Frequência mediana.","IPA0051282",NA,"Lima, M.P.M. de",NA,NA,NA,NA,"-44.6","-7.033333","1986","02",NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-02-15 11:39:53-02","IPA","IPA","60822","S","Plantae","Plantae",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Pietrobom-Silva, M.R.; Fernandes, I.; Fernandes, I.","3099","1996","03","08","Southern America","Brasil","São Paulo","Presidente Bernardes, Região do pontal do Paranapanema, Rodovia SP-272 Pirapozinho-Mirante do Paranapanema, entre kms 22-26. Região com capões de cerradão passanda à mata paludosa. Criação extensiva de gado bovino.","-51.566667","-22.166667",NA,"Arbustiva ca. 1,80m altura. Fruto verde rosado e a","IPA0060822",NA,"Martins, M.L.L.",NA,"430","430",NA,"-51.566667","-22.166667","2011","11","25",NA,NA,NA,NA,NA,NA,NA
"210","2019-02-15 11:39:53-02","IPA","IPA","67472","S","Plantae","Plantae",NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Franco, E.A.P.","58","2000","02","07","Southern America","Brasil","Piauí","Quilombo Olho DAgua dos Pires","-42.385","-3.865833",NA,"Mata / Cerrado.","IPA0067472",NA,"Cano, O.; Costa; Silva, M.B.","Esperantina",NA,NA,NA,"-42.385","-3.865833","2005","01","25",NA,NA,NA,NA,NA,NA,NA
"211","2019-02-15 11:39:53-02","IPA","IPA","23643","S","Plantae","Plantae",NA,"Euphorbiaceae","Manihot","caerulescens","caerulescens","Manihot caerulescens caerulescens","Pohl","Harley, R.M.","16810","1974","03","05","Southern America","Brasil","Bahia","Serra do Curral Feio, 16 km NW of Lagoinha (5,5 km SW of Delfino) on side road to Minas do Mimoso.","-41.333333","-10.366667",NA,"Small tree from 4-5m, sometimes smaller. Leaves coriaceous, dark green above, glaucous beneath. Fruit glossy, green, spherical, smooth.; Small stream with marsh on white sand, and surrounding cerrado on sandstone rock exposures.","IPA0023643",NA,"Rogérs, D.J.",NA,"950","1000",NA,"-41.333333","-10.366667","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-02-15 11:39:53-02","IPA","IPA","27562","S","Plantae","Plantae",NA,"Euphorbiaceae","Manihot","caerulescens","caerulescens","Manihot caerulescens caerulescens","Pohl","Harley, R.M.","18918","1977","02","22","Southern America","Brasil","Bahia","Serra do Açuruá, 12 km E of Gentio do Ouro on road to Boa Vista and Ibipeba.","-42.4","-11.4",NA,"Tree to 4m with creamy-yellow latex, with smooth rather dark grey-brown trunk, and few spreading branches. Leaves coriaceous, dark green above, glaucous beneath. Petiole crimson. Fruit green with slight glaucous bloom.; Caatinga.","IPA0027562",NA,"Bromley, G.",NA,"500","700",NA,"-42.4","-11.4","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-12-20 21:17:01-03","UFV","VIC","48096","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl.","Filardi, F.L.R.; et al.","261","2003","02","27",NA,"Brasil","Minas Gerais","Trilha da Dalbergia","-48","-20",NA,"Frutos,Liana; Liana; Cerrado","VIC048096","VIC048096",NA,"Volta Grande",NA,NA,NA,"-48","-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-12-20 21:17:01-03","UFV","VIC","48097","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl.","Filardi, F.L.R.; et al.","270","2003","02","27",NA,"Brasil","Minas Gerais","Trilha da Dalbergia","-48","-20",NA,"Flores e Frutos; Cerrado","VIC048097","VIC048097",NA,"Volta Grande",NA,NA,NA,"-48","-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-12-20 21:17:01-03","UFV","VIC","48106","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl.","Filardi, F.L.R.; et al.","410","2003","12","10",NA,"Brasil","Minas Gerais","Vila-Recepção","-48","-20",NA,"Flores; Árvore; Cerrado","VIC048106","VIC048106",NA,"Volta Grande",NA,NA,NA,"-48","-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-12-20 21:17:01-03","UFV","VIC","48107","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl.","Filardi, F.L.R.; et al.","370","2003","12","08",NA,"Brasil","Minas Gerais","Rod. Recepção-Barragem","-42.5388984680176","-21.7705993652344",NA,"Flores e Frutos; Arbusto; Cerrado","VIC048107","VIC048107",NA,"Volta Grande",NA,NA,NA,NA,NA,NA,NA,NA,"11543","auto",NA,NA,NA,NA,NA
"217","2021-04-07 11:43:23-03","UFMS","CGMS","72803","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","A. Pott","13704","2005","12","08",NA,"Brasil","Mato Grosso do Sul","Córrego Bambuzal, Fazenda Harmonia, Parque Nacional da Serra da Bodoquena.","-56.7197223","-21.2602778",NA,"Flor esverdeada. Fruto imaturo, verde. Habitat: Bambuzal de taquaruçú/Guadua. Solo argiloso litólico. Relevo quase plano entre morros. Esparsa. Habito: Arbusto 3m de alt.","CGMS1105610",NA,"A. Pott","Porto Murtinho","497","497",NA,"-56,7197223","-21,2602778","2006","08","04",NA,NA,NA,NA,NA,NA,NA
"218","2021-04-07 11:43:23-03","UFMS","CGMS","14262","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","A. Sciamarelli; Calvalcante; Arruda; Kuhn.","1858","2004","04","19",NA,"Brasil","Goiás",NA,"-51.0591667","-19.29",NA,"Fruto de cor amarela. Planta apresentando frituficação. Heliófita. Xerófita. Habitat: Solo ondulado com drenagem. Habito: Árvore. 4,00m de altura.","CGMS1043724",NA,"Moises Mendoza","Itajá",NA,NA,NA,"-51,0591667","-19,29","2016","01","22",NA,NA,NA,NA,NA,NA,NA
"219","2021-04-07 11:43:23-03","UFMS","CGMS","7575","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","A. Amaral-Júnior; J.O. Mendonça; O. Dias","6","1998","10","12",NA,"Brasil","Mato Grosso do Sul",NA,"-51.7188889","-20.8188889",NA,"Botões esverdeados. Pecíolo avermelhado. Perigônio vermelho-amarelado. Fundo do perigônio vinho. Habitat: Cerrado. Habito: Arbusto. 2,50m de altura.","CGMS1017237",NA,"Moises Mendoza","Três Lagoas",NA,NA,NA,"-51,7188889","-20,8188889","2016","01","22",NA,NA,NA,NA,NA,NA,NA
"220","2021-04-07 11:43:23-03","UFMS","CGMS","54642","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","A. Pott; V.J. Pott","14593","2007","10","11",NA,"Brasil","Mato Grosso do Sul","Monumento Natural Municipal Templo dos Pilares.","-53.6875","-18.1363889",NA,"Flor branca. Fruto castanho claro. Habitat: Cerrado. Solo arenoso litólico (arenito). Relevo topo de serra. Esparsa. Habito: Subarbusto. 1,00 - 2,00 m de altura.","CGMS1084606",NA,NA,"Alcinópolis","572","572",NA,"-53,6875","-18,1363889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-04-07 11:43:23-03","UFMS","CGMS","8235","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","659","1999","04","13",NA,"Brasil","Mato Grosso do Sul","Margem direita do Rio Paraná. Rio Quiteroizinho.","-52.4477777","-22.1386111",NA,"Frutos verdes. Habitat: Área de cerrado a ser inundada. Habito: Arbusto. 1,50m de altura.","CGMS1017235",NA,"Moises Mendoza","Bataguassu",NA,NA,NA,"-52,4477777","-22,1386111","2016","01","22",NA,NA,NA,NA,NA,NA,NA
"222","2021-04-07 11:43:23-03","UFMS","CGMS","18447","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","G.A. Damasceno-Junior; A. Guglieri; F.J.M. Caporal; F. Macedo-Alves; E.C. Bertazzoni","4536","2006","12","10",NA,"Brasil","Mato Grosso do Sul","APA do Guariroba.","-54.3647222","-20.5941666",NA,"Presença deFruto, folha com galha, látex, 1,50 altura Habitat: Cerrado. Mata mais fechada. Solo arenoso. Relevo plano ondulado. Habito: Arbusto.","CGMS1047746",NA,"Moises Mendoza","Campo Grande","625","625",NA,"-54,3647222","-20,5941666","2016","01","22",NA,NA,NA,NA,NA,NA,NA
"223","2021-04-07 11:43:23-03","UFMS","CGMS","48632","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","G. Hatschbach; A. Pott; V.J.Pott; J.M. Silva","62663","1995","05","12",NA,"Brasil","Mato Grosso","Rodovia BR-364, Chapada dos Parecis, 50-70km oeste do trevo para Arenópolis.","-56.4460983276367","-14.4085998535156",NA,"Flor creme. Habitat: Campo cerrado. Habito: Arbusto. 1,50m de altura.","CGMS1078578",NA,"Moises Mendoza","Diamantino",NA,NA,NA,NA,NA,"2016","01","22","134442","auto",NA,NA,NA,NA,NA
"224","2021-04-07 11:43:23-03","UFMS","CGMS","6254","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","C.A. Conceição","2539","1990","01","10",NA,"Brasil","Mato Grosso do Sul","Chácara Cambará.","-54.6464004516602","-20.4428005218506",NA,"Flor esverdeada. Possível híbrido natural. Habitat: Cerrado. Habito: Arbustivo.","CGMS1017239",NA,"Moises Mendoza","Campo Grande",NA,NA,NA,NA,NA,"2016","01","22","161190","auto",NA,NA,NA,NA,NA
"225","2021-04-07 11:43:23-03","UFMS","CGMS","2937","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","Rita",NA,"1988","12","12",NA,"Brasil","Mato Grosso do Sul","Parque dos Poderes.","-54.6464004516602","-20.4428005218506",NA,NA,"CGMS1017240",NA,"Moises Mendoza","Campo Grande",NA,NA,NA,NA,NA,"2016","01","22","161190","auto",NA,NA,NA,NA,NA
"226","2021-04-07 11:43:23-03","UFMS","CGMS","13283","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","caerulescens",NA,"Manihot caerulescens","Pohl","A. Pott; V.J. Pott; S. Aragaki; A.C.M. Cristaldo; D.R. Espírito Santo","11647","2004","04","02",NA,"Brasil","Mato Grosso do Sul","Fazenda Fortuna.","-53.1291999816895","-18.5438995361328",NA,"Flor ausente. Fruto verde e vermelho. Látex esbranquiçado. Habitat: Cerrado típico. Solo argiloso. Relevo encosta suave inferior. Habito: Arbusto, copa alargada. Ocasional. 1,20 m de altura.","CGMS1042687",NA,"Moises Mendoza","Costa Rica",NA,NA,NA,NA,NA,"2016","02","22","76958","auto",NA,NA,NA,NA,NA
