"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","dayIdentified","recordNumber","year","month","day","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","barcode","imagecode","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","sex"
"218","2020-12-20 21:16:22-03","UFV","VIC","6337","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Paula, C.C. de","1996","11","Filho, A.J.","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541","13937",NA,"Epífita,. Escarpo foliar verde-pálido. Corola amarela.","auto","09","s.n.","1979","09","18","Jardim Botânico",NA,NA,NA,NA,NA,NA,"VIC006337","VIC006337",NA,NA,NA,NA,NA,NA
"219","2020-12-20 21:16:21-03","UFV","VIC","028313","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"de Paula, C.C.; et al.","Brasil","Rio de Janeiro","Cabo Frio.","-42.0186004638672","-22.8794002532959","40069",NA,"terrestre ocorre nas área de transição entre a feição mangue e apicum.","auto",NA,"s.n.","2004","03","07","Tamoios, Bairro Bosque de Gargoá, margem de Rio São João.",NA,NA,NA,NA,NA,NA,"VIC028313","VIC028313",NA,NA,NA,NA,NA,NA
"220","2020-12-20 21:16:22-03","UFV","VIC","027765","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia albobracteata","Philcox",NA,NA,NA,"de Paula, C.C.; et al.","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541","13937",NA,"Folhas verdes com bainha vinho e espinhos pretos, brácteas escapais esbranquiçadas, escapo verde, brácteas florais e sépalas verdes, pétalas verdes.","auto",NA,"12","2002","06","28","UCPB",NA,NA,NA,NA,NA,NA,"VIC027765","VIC027765",NA,"albobracteata",NA,NA,NA,NA
"221","2020-12-20 21:16:22-03","UFV","VIC","15702","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia angustispica","Phil.","Leme, E.M.C.","1996","10","Paula, C.C.","Brasil","São Paulo","Corumbataí","-47.6199989318848","-22.2199993133545","14989",NA,"Epífita, esciófila crescendo nos troncos mais grossos numa altura inferior a 1m do solo.","auto","27","1105","1996","02","15","Reserva Biológica da UNESP",NA,NA,NA,NA,NA,NA,"VIC015702","VIC015702",NA,"angustispica",NA,NA,NA,NA
"222","2020-12-20 21:16:22-03","UFV","VIC","030117","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia bromeliifolia","(Rudge) Baker",NA,NA,NA,"Paula, C.C. de; Ribeiro, O.B.C.","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697","44599",NA,"Coletada em afloramento rochosos, epifitano Candeia, ocorrendo também em Podocarpus selowii, em todas as zonas do forofito.","auto",NA,"017","2005","09","11","Serra Bico de Pedra.",NA,NA,NA,NA,NA,NA,"VIC030117","VIC030117",NA,"bromeliifolia",NA,NA,NA,NA
"223","2020-12-20 21:16:22-03","UFV","VIC","030116","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia bromeliifolia","(Rudge) Baker",NA,NA,NA,"Paula, C.C. de; Ribeiro, O.B.C.","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697","44599",NA,"Epífita de mata de galeria, 2 rosetas em um individuo, brácteas escapais róseas, frutos verdes.","auto",NA,"024","2005","09","12","Serra de itatiaia",NA,NA,NA,NA,NA,NA,"VIC030116","VIC030116",NA,"bromeliifolia",NA,NA,NA,NA
"224","2019-10-25 11:38:00-03","IECOS","HBRA","3926","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","U. Mehlig","2010","04","M. P. M. Menezes","Brasil","Pará","Santarém Novo","-47.39736111","-0.90766667",NA,NA,"Erva terrestre. Comprimento do tubo do #?#tanque#?# 40 cm; folha aprox. 105×7 cm. Escapo 85 cm",NA,"06","411","2009","11","26","Mata do Jarí","-47.39736111","-0.90766667",NA,NA,"América do Sul","exsicata","HBRA0000620","HBRA0000620",NA,NA,NA,NA,NA,NA
"225","2021-03-24 17:08:47-03","UFES","SAMES","964","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Monteiro,M.M.; Giaretta,A.O.;Cruz,T.S.;Fanticelle,B.S.","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227","41644",NA,"Planta terrestre. Flor passada. Brácteas florais vermelhas. Bainha das flolhas vinosa creme.","auto",NA,"9","2008","06","14","Itaúnas. Vegetação de restinga não inundável sobre cordão arenoso localizada atrás da fazendo Jequitaia à 500m da cede do parque em direção contrária à Riacho Doce.",NA,NA,NA,NA,NA,NA,"SAMES00964",NA,NA,NA,NA,NA,NA,NA
"226","2021-03-24 17:08:47-03","UFES","SAMES","966","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Marcarini,L.; Ribeiro,M.","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227","41644",NA,"Brácteas rosas, inflorescência com indumento branco, flores com pétalas amarelas.","auto",NA,"13","2011","10","21","Parque Estadual de Itaúnas. Restinga sobre terreno pleistocênico, fazenda Jequitaia.","-397191667.0","-184205556.0",NA,NA,NA,NA,"SAMES00966",NA,NA,NA,NA,NA,NA,NA
"227","2021-03-24 17:08:47-03","UFES","SAMES","963","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Lima,C.M.; Gagno,G.P.;Rezende,M.A.S.","Brasil","Espírito Santo","São Mateus","-39.8588981628418","-18.716100692749","56510",NA,"Erva de 1m de altura aproximadamente, com flores rosadas.","auto",NA,NA,"2009","11","28","Bairro Liberdade. Vegetação de restinga, área de depósito de lixo.",NA,NA,NA,NA,NA,NA,"SAMES00963",NA,NA,NA,NA,NA,NA,NA
"228","2021-03-24 17:08:47-03","UFES","SAMES","965","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Coser,T.S.","2007","08","Faria,M.B.","Brasil","Espírito Santo","São Mateus","-39.8588981628418","-18.716100692749","56510",NA,"Com inflorescência.","auto","09","30","2006","11","25","Bairro Liberdade. Vegetação de restinga. Próximo ao Hospital Roberto Silvares.",NA,NA,NA,NA,NA,NA,"SAMES00965",NA,NA,NA,NA,NA,NA,NA
"229","2019-11-21 14:32:41-03","UFJF","CESJ","67872","PreservedSpecimen","Plantae","Angiosperma",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","L. Menini Neto","2016",NA,"D.E.F. Barbosa; S.G. Furtado; L. Menini Neto","Brasil","Minas Gerais","Lima Duarte","-43.913333","-21.698611",NA,NA,"Epífita entre 1,5 e 5m. Folhas com bordas serrilhadas, bainha creme passando a vinácea, fruto imaturo verde. Interior de mata.",NA,NA,"257","2016","05","15","Conceição de Ibitipoca, Fazenda do Tanque, Floresta semidecidual montana","-43.913333","-21.698611","1300","1300","América do Sul",NA,"CESJ067872",NA,NA,NA,NA,NA,NA,NA
"230","2019-11-21 14:32:41-03","UFJF","CESJ","34872","PreservedSpecimen","Plantae","Angiosperma",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","J.V. Coffani-Nunes","2002","12","R.C. Forzza; et al.","Brasil","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807","7934",NA,"Erva epífita no interior de mata. Escapo verde brácteas castanho-claras. Frutos verdes.","auto","13","1931","2001","10","20","Mata do Baú",NA,NA,NA,NA,"América do Sul",NA,"CESJ034872",NA,NA,NA,NA,NA,NA,NA
"231","2019-11-21 14:32:41-03","UFJF","CESJ","34279","PreservedSpecimen","Plantae","Angiosperma",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","J.V. Coffani-Nunes","2002","12","L.C.S. Assis; et al.","Brasil","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807","7934",NA,"Epífita encontrada no interior da mata. Frutos verdes. um grupo com aproximadamente 5 rosetas.","auto","13","180","2001","08","26","Mata do Baú",NA,NA,NA,NA,"América do Sul",NA,"CESJ034279",NA,NA,NA,NA,NA,NA,NA
"232","2019-11-21 14:32:41-03","UFJF","CESJ","34275","PreservedSpecimen","Plantae","Angiosperma",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","J.V. Coffani-Nunes","2002","12","L.C.S. Assis; et al.","Brasil","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807","7934",NA,"Epífita encontrada no interior damata. Frutos capsulares. Um grupo com aproximadamente 5 rosetas.","auto","13","195","2001","08","26","Mata do Baú",NA,NA,NA,NA,"América do Sul",NA,"CESJ034275",NA,NA,NA,NA,NA,NA,NA
"233","2019-11-21 14:32:41-03","UFJF","CESJ","9114","PreservedSpecimen","Plantae","Angiosperma",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","G. Martinelli","1980","04","L. Krieger","Brasil","Minas Gerais","Entre Rios de Minas","-44.065601348877","-20.6707992553711","20620",NA,"Epífita e no chão entre outras plantas. Brácteas róseo- intenso. Flores amarelas. A base das folhas forma um bojo, geralmente cheio de água.","auto",NA,"CESJ9114","1970","09","05",NA,NA,NA,NA,NA,"América do Sul",NA,"CESJ009114",NA,NA,NA,NA,NA,NA,NA
"234","2019-11-21 14:32:41-03","UFJF","CESJ","178","PreservedSpecimen","Plantae","Angiosperma",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"L. Krieger","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273","53584",NA,"Epífitas, flores amarelas, as sementes envolvidas por polpa adocicada.","auto",NA,"CESJ178","1942","07","20","Santo Amaro",NA,NA,NA,NA,"América do Sul",NA,"CESJ000178",NA,NA,NA,NA,NA,NA,NA
"235","2019-11-21 14:32:41-03","UFJF","CESJ","64448","PreservedSpecimen","Plantae","Angiosperma",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia albobracteata","Philcox","R.C. Forzza; A.P.F.Gelli","2014","05","D.R. Gonzaga","Brasil","Minas Gerais","Barbacena","-43.7736015319824","-21.2257995605469","27982",NA,"Epífita a ca. 2m; inteiror inflorescência acinzentada com flores verdes e estames amarelos.","auto",NA,"337","2014","05","22","Sítio Rancho Novo",NA,NA,NA,NA,"América do Sul",NA,"CESJ064448",NA,NA,"albobracteata",NA,NA,NA,NA
"236","2021-04-07 11:41:58-03","UFMS","CGMS","57839","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","V.J. Pott",NA,NA,"V.J. Pott; S.N. Moreira","Brasil","Mato Grosso do Sul","Terenos","-54.7894444","-28.5583333",NA,NA,"Flor ausente. Fruto cinza. Habitat: Cerrado. Solo argiloso. Relevo plano. Ocasional. Habito: Erva epífita em árvore.",NA,NA,"10446","2008","08","25","Fazenda Modelo da Embrapa Gado de Corte, varjão próximo à ferrovia.","-54,7894444","-28,5583333","505","505",NA,NA,"CGMS1087775",NA,NA,NA,NA,NA,NA,NA
"237","2021-04-07 11:41:58-03","UFMS","CGMS","60800","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A. Pott","2014","12","A. Pott","Brasil","Mato Grosso do Sul","Nova Andradina","-53.3663889","-22.0775",NA,NA,"Flor ausente. Habitat: Vegetação secundária. Solo arenoso. Relevo inferior de ondulado. Habito: Erva epífita. Ocasional.",NA,"01","16681","2014","12","01","Sede da Fazenda Laranjal, 25 Km norte de Nova Andradina.","-53,3663889","-22,0775","364","364",NA,NA,"CGMS1093804",NA,NA,NA,NA,NA,NA,NA
"238","2021-04-07 11:41:58-03","UFMS","CGMS","46122","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","T. Wendt","1992",NA,"V.J. Pott; A. Pott","Brasil","Mato Grosso do Sul","Corumbá","-57.6166667","-19.25",NA,NA,"Flor não vista. Vista também em Pouteria; na mata ciliar. Habitat: Cerradão (Qualea grandiflora/ Styrax/ Rapanea/ Myrtacea). Solo litólico de minério de ferro. Relevo suave ondulado. Habito: Epífita em Plathymenia reticulata. Rara.",NA,NA,"1243","1989","12","14","2ª área de parcelas (1 Km E da 1) de Cerradão; mineração corumbaense; morro São Domingos.","-57,6166667","-19,25","950","950",NA,NA,"CGMS1076093",NA,NA,NA,NA,NA,NA,NA
"239","2021-04-07 11:41:58-03","UFMS","CGMS","38298","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"V.J. Pott; A. Pott; A.C.M. Cristaldo; G. Hatschbach.","Brasil","Mato Grosso do Sul","Bonito","-56.7333333","-21.0547222",NA,NA,"Flor ausente. Fruto acinzentado. Duplicata CPAP, CEN. Habitat: Remanescente de Cerrado, em beira de estrada. Solo argiloso. Relevo plano. Habito: Erva epífita. Raro. 0,50-0,60m de altura.",NA,NA,"5946","2002","11","11","Estrada MS-382 para Baía das Garças, 3,3 Km oeste de Bonito.","-56,7333333","-21,0547222","570","570",NA,NA,"CGMS1067683",NA,NA,NA,NA,NA,NA,NA
"240","2021-04-07 11:41:58-03","UFMS","CGMS","69352","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","A. Pott","2015","09","V.J. Pott; A. Pott","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.7575","-21.6261111",NA,NA,"Flor roxa. Brácteas rosas. Habitat: Chaco, savana estépica, com Selaginella sellowii e Cactaceae (Stetsonia coryne). Relevo plano. Habito: Erva rosulada, terrestre. Mancha ocasional.",NA,"20","11890","2015","09","14","Fazenda São Fernando, Reserva Legal, ao longo do Rio Amonguijá.","-57,7575","-21,6261111","91","91",NA,NA,"CGMS1102310",NA,NA,NA,NA,NA,NA,NA
"241","2019-11-27 13:46:39-03","UFS","ASE","1114","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Souza, GM","2001","03","Marlúcia","Brasil","Sergipe","Itabaiana","-37.253","-10.4107",NA,NA,"erva. Rosetas com espinhos nos bordos.; erva. Rosetas com espinhos nos bordos.; Campo rupestre (solo litólico)",NA,"13","ASE1114","1981","09","13","Parque Nacional da Serra de Itabaiana","-37.253","-10.4107",NA,NA,"Southern America",NA,"ASE0005699","ASE0005699",NA,NA,NA,NA,NA,NA
"242","2019-08-20 09:59:09-03","UNICAMP","UEC","46027","S","Plantae","Liliopsida",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Wanderley, MDGL","2001","08","Gentry, AH; Vieira, MC; Calos, A","Brazil","Minas Gerais","Monte Belo","-46.283333","-21.4",NA,NA,"flor, Brejo. Epiphyte, bracts red, inflorescence glaucous.",NA,NA,"59138","1987","09","07","Fazenda Queimada Grande","-46.283333","-21.4","760","760",NA,NA,"UEC098747","UEC098747",NA,NA,NA,NA,NA,NA
"243","2019-08-20 09:59:09-03","UNICAMP","UEC","51956","S","Plantae","Liliopsida",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Proença, SL","1996","05","Alvarenga, D","Brazil","Distrito Federal","Brasília","-47.896111","-15.915",NA,NA,"flor, Planta com frutos imaturos de cor verde. Estava no chão entre a mata e o cerrado.",NA,NA,"268","1989","05","22","Reserva Ecológica do IBGE","-47.896111","-15.915",NA,NA,NA,NA,"UEC098749","UEC098749",NA,NA,NA,NA,NA,NA
"244","2019-08-20 09:59:09-03","UNICAMP","UEC","113303","S","Plantae","Liliopsida",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Souza, GM","2001","08","Mansano, VF; Folli, DA; Rio, MC; Freitas, MF","Brazil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096","48094",NA,"flor, Terrestre, brácteas avermelhadas, perianto amarelo","auto",NA,"88","1999","11","04","Reserva da CVRD, acero Zé Catalã",NA,NA,NA,NA,NA,NA,"UEC098746","UEC098746",NA,NA,NA,NA,NA,NA
"245","2019-08-20 09:59:09-03","UNICAMP","UEC","138281","S","Plantae","Liliopsida",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Breier, TB","2004","09","Breier, TB; Bahrami, AK","Brazil","São Paulo","Assis","-50.4099998474121","-22.6599998474121","23972",NA,NA,"auto",NA,"819","2003","01","07","Estação Ecológica Assis, Base do Instituto Florestal.",NA,NA,NA,NA,NA,NA,"UEC098755","UEC098755",NA,NA,NA,NA,NA,NA
"246","2019-08-20 09:59:09-03","UNICAMP","UEC","99513","S","Plantae","Liliopsida",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Spina, AP",NA,NA,"Spina, AP","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303","23900",NA,"flor, Interior de mata, epífita, 1,1m de altura, brácteas rosadas, fruto branco-esverdeado. Mata higrófila.","auto",NA,"298","1994","08","26","Fazenda Santa Genebra",NA,NA,NA,NA,NA,NA,"UEC098754","UEC098754",NA,NA,NA,NA,NA,NA
"247","2019-08-20 09:59:09-03","UNICAMP","UEC","63731","S","Plantae","Liliopsida",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Proença, SL","1997","08","Sazima, I; Sazima, M","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303","23900",NA,NA,"auto","27","31026","1994","01","30","Souzas",NA,NA,NA,NA,NA,NA,"UEC098758","UEC098758",NA,NA,NA,NA,NA,NA
"248","2019-08-20 09:59:09-03","UNICAMP","UEC","138282","S","Plantae","Liliopsida",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Breier, TB","2004","09","Breier, TB","Brazil","São Paulo","Cotia","-46.9099998474121","-23.6000003814697","23869",NA,NA,"auto",NA,"1144","2003","06","16",NA,NA,NA,NA,NA,NA,NA,"UEC098756","UEC098756",NA,NA,NA,NA,NA,NA
"249","2019-08-20 09:59:09-03","UNICAMP","UEC","50972","S","Plantae","Liliopsida",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Wanderley, MDGL","1996","02","Lombardi, JA","Brazil","São Paulo","Itirapina","-47.8199996948242","-22.25","22843",NA,"flor, Folhas verdes reluzentes na face superior, e verde acinzentado na face inferior. Espinhos vermelhos. Folhas em roseta com copo. Inflorescência seca.","auto",NA,"21057","1989","02","12","Cerradão do Pedregulho",NA,NA,NA,NA,NA,NA,"UEC098750","UEC098750",NA,NA,NA,NA,NA,NA
"250","2019-08-20 09:59:09-03","UNICAMP","UEC","148317","S","Plantae","Liliopsida",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Dinato, DO","2008",NA,"Dahlström, L","Brazil","São Paulo","Luís Antônio","-47.7000007629395","-21.5499992370605","26872",NA,NA,"auto",NA,"119","2008","04","10","Campo de gramíneas, encharcado e com muitos arbustos",NA,NA,NA,NA,NA,NA,"UEC098753","UEC098753",NA,NA,NA,NA,NA,NA
"251","2019-08-20 09:59:09-03","UNICAMP","UEC","6865","S","Plantae","Liliopsida",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Wanderley, MDGL","1981","05","Vasconcellos-Neto, J","Brazil","São Paulo","Sumaré","-47.2599983215332","-22.8199996948242","11359",NA,"flor, Epífita de mais ou menos 1m do solo. Inflorescência de brácteas vermelhas e flores amarelas.","auto",NA,"8462","1978","09","28","Horto Florestal",NA,NA,NA,NA,NA,NA,"UEC098751","UEC098751",NA,NA,NA,NA,NA,NA
"252","2019-08-20 09:59:09-03","UNICAMP","UEC","6786","S","Plantae","Liliopsida",NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Wanderley, MDGL","1981","02","Semir, J","Brazil","São Paulo","Sumaré","-47.2599983215332","-22.8199996948242","11359",NA,"flor, Sombra. Epífita; inflorescência com flores amarelas","auto",NA,"4918","1977","05","10","Horto Florestal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-04-22 16:25:57-03","UFPB","JPB","37535","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker",NA,NA,NA,"Pontes, RA; Gadelha Neto, PC","Brasil","Paraíba","Areia","-35.6916999816895","-6.96332979202271","15425",NA,"; DESC: Folhas verdes, face interna vinácea, ápice reflexo. Escapo vináceo, levemente tomentoso, alvo, brácteas róseas. Inflorescência estrobiliformes vinácea, lanuginosa. Flores de pétalas amarelas.","auto",NA,"327","2005","07","20","Campus II da UFPB, Na entrada do orquidário.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-11-05 16:46:27-03","UFOP","OUPR","22153","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Trindade, T.","2007","02","Turma 1° ano","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"06","s.n.","1910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-05 16:46:27-03","UFOP","OUPR","26592","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Antônio-Silva, L.","2010","08","Antônio-Silva, L.; Freitas, G.P.P.","Brasil","Minas Gerais","Ouro Preto","-40.503944","-20.356722",NA,NA,"Erva epífita, escapo vináceo, brácteas róseas, flores amarelas. Flores passadas pretas. Roseta com aprox. 1m de altura, anteras amarelas. Pequena população no local. Exsicatas A e B",NA,"21","122","2010","06","21","APA Cachoeira das Andorinhas, Serra da Brígida. Fazenda Serra da Brígida. Mata de enconsta","-40.503944","-20.356722","1476","1476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-11-05 16:46:27-03","UFOP","OUPR","26630","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Antônio-Silva, L.","2012","11","Antônio-Silva, L.; Antônio-Silva, G.","Brasil","Minas Gerais","Bom Despacho","-45.2522010803223","-19.736400604248","30831",NA,"Erva terrícola ou epífita, flores amarelas. Flores passadas pretas, inflorescência em espiga coberto por tegumento branco. Brácteas escapais róseas, escapo vináceo","auto","08","260","2012","10","08","Engenho do Ribeiro, Acima do campo Ipiranga. Cerrado",NA,NA,"623","623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-11-05 16:46:27-03","UFOP","OUPR","9940","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Paula, C.C. de","2004","11","Nogueira, R.E.","Brasil","Minas Gerais","Caetanópolis","-44.4185981750488","-19.2952995300293","16877",NA,"Em mata ombrófila, úmida. Erva. Planta crescendo sob folhas em decoposição. Flores amarelas e brácteas róseas","auto","22","5","1999","05","08","Grota abaixo do Parque de exposições",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-11-05 16:46:27-03","UFOP","OUPR","4631","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Paula, C.C. de","2004","11","Zurlo, M.A.; Kassis, A. & Silva, J.L.","Brasil","Minas Gerais","Nova Lima","-43.8466987609863","-19.9855995178223","29211",NA,"Em campo","auto","22","s.n.","1986","07","10","Lagoa dos Ingleses, MBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-11-05 16:46:27-03","UFOP","OUPR","23152","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Trindade, T.","2007","02","Damazio, L.B.","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697","44599",NA,NA,"auto","06","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-11-05 16:46:27-03","UFOP","OUPR","23158","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Paula, C.C. de","2004","11","Badini, J.","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697","44599",NA,"Sobre rocha. Erva. Bráctea roseas","auto","22","s.n.","1974","08","21","Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-11-05 16:46:27-03","UFOP","OUPR","23156","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Badini, J.","1976","10","Badini, J.","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697","44599",NA,"Erva. Flores róseas. Sobre rochas.","auto","03","s.n.",NA,NA,NA,"Passa Dez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-11-05 16:46:27-03","UFOP","OUPR","5353","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Trindade, T.","2007","02","Magalhães-Gomes, F.","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697","44599",NA,"Flores amarelas. Bráctea vermelha","auto","06","s.n.","1896","04",NA,"Serra de Lavras Novas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-11-05 16:46:27-03","UFOP","OUPR","23151","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","bromeliifolia","Aechmea bromeliifolia","(Rudge) Baker","Trindade, T.","2007","02","Ilegível","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697","44599",NA,NA,"auto","06","s.n.",NA,NA,NA,"Serra de Lavras Novas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
