"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","infraspecificEpithet","scientificNameAuthorship","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","sex","class","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","eventTime","fieldNumber"
"450","2020-04-22 16:25:07-03","UFPB","JPB","424","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Xavier, LP; Ursulino, Veloso","JPB424","Southern America","Brasil","Pernambuco",NA,NA,NA,NA,NA,"1941","10","30","-35.7546997070312","-7.83305978775024",NA,NA,"Angiosperma","Dicotyledon",NA,"(Roem. & Schult.) T.D. Penn.",NA,NA,"Surubim",NA,NA,"16100","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-01-17 11:25:15-02","PUCRS","MPUC","13985","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium",NA,NA,"South America","Brasil","RS","BR 116, km 307, Fazenda São Maximiano.",NA,NA,"Mato ciliar, capoeiras, pastagens, vegetação rochosa (F: 16)",NA,"1990","11","02","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,"Ericales",NA,"(Humb. ex Roem. & Schult.) T.D. Penn.",NA,"M. Sobral","Guaíba",NA,NA,NA,NA,NA,"1994","01","01",NA,"Magnoliopsida",NA,"50","200","1",NA,NA
"452","2019-01-17 11:25:15-02","PUCRS","MPUC","20820","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Priscila",NA,"South America","Brasil","RS","Margem com orientação oeste da Lagoa dos Patos",NA,NA,"Floresta de Restinga",NA,"2014","09","27","-51.4932583","-31.008","-51.4932583000","-31.0080000000",NA,"Ericales",NA,"(Humb. ex Roem. & Schult.) T.D. Penn.",NA,"C.F. Jurinitz","Arambaré",NA,NA,NA,NA,NA,"2014","01","01",NA,"Magnoliopsida",NA,NA,NA,"1",NA,NA
"453","2019-11-08 08:56:23-03","FURB","FURB","38117","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Valduga, E.","125",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,"FURB03500","2011","10","22","-50.4791667","-30.2586111","-50.4791667","-30.2586111",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","FURB03500","Gonzatti, F","Palmares do Sul","10","10",NA,NA,NA,"2012","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2020-10-14 10:06:32-03","FURB","FURB","62875","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","4382",NA,"Brasil","Santa Catarina","Rincão das Cachoeiras.",NA,NA,"Fruto preto Habitat: Floresta Ombrófila Mista; Estágio avançado; Campo em Afloramento rochoso Habito: Arvoreta","FURB62875","2018","12","17","-50.7583333","-27.9908333","-50.7583333","-27.9908333",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","FURB62875","Kassner-Filho, A.","Campo Belo do Sul","826","826",NA,NA,NA,"2018","12","17",NA,NA,NA,NA,NA,NA,NA,NA
"455","2021-03-24 16:38:58-03","FURB","FURB","66992","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Funez, L.A.","9185",NA,"Brasil","Santa Catarina","Lagoinha do Leste.",NA,NA,"Flores esverdeadas Habitat: Restinga arbustiva Habito: Arbusto","FURB66992","2019","11","16","-48.4786111","-27.7666667","-48.4786111","-27.7666667",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","FURB66992","Funez, L.A.","Florianópolis","58","58",NA,NA,NA,"2019","11","16",NA,NA,NA,NA,NA,NA,NA,NA
"456","2020-10-14 10:06:32-03","FURB","FURB","48976","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Pavão, O.C.; Francisco, E.M.",NA,NA,"Brasil","Mato Grosso do Sul","Fazenda Cascata.",NA,NA,NA,"FURB48976","2000","10","03","-56.5210990905762","-22.1089000701904",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","FURB48976","Faria, AD","Bela Vista",NA,NA,"66197","auto",NA,"2015","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2020-10-14 10:06:32-03","FURB","FURB","52916","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Wiesbauer, MB","51",NA,"Brasil","Rio Grande do Sul","Parque estadual de Itapuã, Praia da Pedreira.",NA,NA,"Frutos verdes que soltam látex Habitat: Solo arenoso, beira da praia Habito: Árvore","FURB52916","2004","01","16","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","FURB52916",NA,"Viamão",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2021-03-16 17:51:54-03","UCS","HUCS","2549","PreservedSpecimen","Plantae","Sapotaceae","Bumelia","obtusifolia","Bumelia obtusifolia","Sehnem, A.","s.n.",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Coleção Sehnem 13919; arbor in campestribus",NA,"1973","11","18","-51.7181015014648","-29.9433002471924",NA,NA,"Angiospermae","Ericales",NA,"R. & S.",NA,"Sehnem, A.","Triunfo",NA,NA,"41194","auto",NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2021-03-16 17:51:54-03","UCS","HUCS","42206","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Gonzatti, F.","1520",NA,"Brasil","Rio Grande do Sul","Lagoa dos Barros",NA,NA,"Árvore; bordo de mata de Restinga",NA,"2015","01","19","-50.412689","-29.953117","-50.412689","-29.953117","Angiospermae","Ericales",NA,"(Roem. & Schult.) T. D. Penn.",NA,"Gonzatti, F.","Osório","14","14",NA,NA,NA,"2015","01","19",NA,NA,NA,NA,NA,NA,NA,NA
"460","2021-03-16 17:51:54-03","UCS","HUCS","38080","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Valduga, E.","125",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Borda da restinga",NA,"2011","10","22","-50.479167","-30.258611","-50.479167","-30.258611","Angiospermae","Ericales",NA,"(Roem. & Schult.) T. D. Penn.",NA,"Gonzatti, F.","Palmares do Sul",NA,NA,NA,NA,NA,"2012","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2021-03-16 17:51:54-03","UCS","HUCS","17857","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium buxifolium","Nartinez, E.S.","28272",NA,"México","Campeche","A 32km al S de la Caseta de entrada a Calakmul",NA,NA,"Herbário Nacional de Mexico - MEXU",NA,"1997","08","09",NA,NA,NA,NA,"Angiospermae","Ericales","buxifolium","(Roem. & Schult.) T. D. Penn.",NA,"Martinez, E.S.","Calakmul",NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2021-03-16 17:51:54-03","UCS","HUCS","32707","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Wasum, R.A.","4381",NA,"Brasil","Rio Grande do Sul","Lagoa Barros Velhos",NA,NA,"Orla da mata.",NA,"2008","01","09","-50.9211006164551","-31.1068992614746",NA,NA,"Angiospermae","Ericales",NA,"(Roem. & Schult.) T. D. Penn.",NA,"Sobral, M.","Mostardas",NA,NA,"86098","auto",NA,"2008","05","09",NA,NA,NA,NA,NA,NA,NA,NA
"463","2021-03-16 17:51:54-03","UCS","HUCS","32250","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Crippa, L.","54",NA,"Brasil","Rio Grande do Sul","Praia do Bacopari",NA,NA,"Interior da mata de restinga",NA,"2007","11","16","-50.9211006164551","-31.1068992614746",NA,NA,"Angiospermae","Ericales",NA,"(Roem. & Schult.) T. D. Penn.",NA,"Sobral, M.","Mostardas",NA,NA,"86098","auto",NA,"2008","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2021-03-16 17:51:54-03","UCS","HUCS","33963","PreservedSpecimen","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Pavão, O.C.","s.n.",NA,"Brasil","Paraná","Tangará",NA,NA,"Árvore 4m - frutos imaturos - Herbário FUEL - 25899",NA,"1999","05","21","-50.7510986328125","-23.0799999237061",NA,NA,"Angiospermae","Ericales",NA,"(Roem. & Schult.) T. D. Penn.",NA,"Dias, M.C.","Leópolis",NA,NA,"22638","auto",NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2019-04-23 11:53:58-03","UNEMAT","HERBAM","18655","S","Plantae","Sapotaceae","Bumelia","obtusifolia","Bumelia obtusifolia","Valduga, E.","125",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,"HERBAM018655","2011","10","22","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,NA,"Humb. ex Roem. & Schult.",NA,NA,"Palmares do Sul",NA,NA,"31350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2019-02-25 16:27:56-03","UNEMAT","HERBAM","13560","S","Plantae","Sapotaceae","Sideroxylon","cf. obtusifolium","Sideroxylon cf. obtusifolium","Lage, L.; Dias, D.C.","113",NA,"Brasil","Pará","UHE São Manoel - Linha de Transmissão ME UTM(05155",NA,NA,NA,"HERBAM013560","2016","08","24","-57.752799987793","-6.22221994400024",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.",NA,"Rodrigues, DS; Koch, AK","Jacareacanga","241","241","393024","auto",NA,"2016","10","11",NA,NA,NA,NA,NA,NA,NA,NA
"467","2014-10-14 15:56:32-03","BS","M","M-0174324","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium ssp. obtusifolium","Martius, C.F.P. von",NA,NA,"Brasil",NA,"Prov. Bahiensis ad fluv. S. Franc. p. Malhada. [Crescit in inundatis (Alagadisso) prope Malhada, secundum fluv. S. Francisci et in sylvis Catingas deserti Prov. Bahiensis.]",NA,NA,NA,"M0174324","1818","08","31",NA,NA,NA,NA,"Magnoliophyta","Ericales","ssp. obtusifolium",NA,NA,NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"21:00",NA
"468","2014-10-14 15:56:32-03","BS","M","M-0174326","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium ssp. obtusifolium","Martius, C.F.P. von",NA,NA,"Brasil",NA,"Habitat in Catingas et Lagadisso ad fl. S. Franc. prope Malhadas. Provinciae Bahiensis. [Crescit in inundatis (Alagadisso) prope Malhada, secundum fluv. S. Francisci et in sylvis Catingas deserti Prov. Bahiensis.]",NA,NA,NA,"M0174326","1818","08","31",NA,NA,NA,NA,"Magnoliophyta","Ericales","ssp. obtusifolium",NA,NA,NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"21:00",NA
"469","2014-10-14 15:56:32-03","BS","M","M-0174327","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium ssp. obtusifolium","Martius, C.F.P. von",NA,NA,"Brasil",NA,"Habitat in sylvis haud procul ab Oceano, [prope] Sebastianopoli. Provinciae Rio de Janeiro.",NA,NA,NA,"M0174327",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Ericales","ssp. obtusifolium",NA,NA,NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"470","2014-10-14 15:56:32-03","BS","M","M-0174325","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium ssp. obtusifolium","Martius, C.F.P. von",NA,NA,"Brasil",NA,"Habitat in sylvis inundatis Catingas. Provinciae Bahiensis.",NA,NA,NA,"M0174325",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Ericales","ssp. obtusifolium",NA,NA,NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"471","2020-04-27 16:11:44-03","UFES","VIES","11470","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Vago, A.; Assis, A.M.; Cribari, R.S. & Santos, R.","36",NA,"Brasil","Espírito Santo","APA Mestre Álvaro, Vertente sudeste. Acesso pelo Bairro Jardim Tropical (FURNAS).",NA,NA,NA,"VIES011470","2011","01","07","-40.514444","-20.314722","40º30'52''W","20º18'53''S",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES011470","Assis, A.M.","Serra","80","80",NA,NA,NA,"2011","01","07",NA,NA,NA,NA,NA,NA,NA,NA
"472","2020-04-27 16:11:44-03","UFES","VIES","24305","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","L.J.S. Pinto; G.A. de Queiroz","1864",NA,"Brasil","Rio de Janeiro","Reserva Tauá. Reserva Tauá. Limite entre os municípios de Armação dos Búzios e Cabo Frio.",NA,NA,NA,"VIES024305","2017","10","02","-41.996944","-22.753889","41º59'49''W","22º45'14''S",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES024305","L.J.S. Pinto","Cabo Frio","7","7",NA,NA,NA,"2017","10","02",NA,NA,NA,NA,NA,NA,NA,NA
"473","2020-04-27 16:11:44-03","UFES","VIES","24859","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Alves-Araújo, A.; Buril, M.T.; Pessoa, E.","1316",NA,"Brasil","Pernambuco","Caatinga, Trilha das Torres, PARNA do Catimbau.",NA,NA,NA,"VIES024859","2009","06","11","-37.244444","-8.565556","37º14'40''W","8º33'56''S",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES024859","Alves-Araújo, A.","Buíque",NA,NA,NA,NA,NA,"2009","06","11",NA,NA,NA,NA,NA,NA,NA,NA
"474","2019-12-06 19:30:22-03","UFES","VIES","25574","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Assis, A.M.; Santos, R.; Herzog, T. & Lopes, J.C.","3682",NA,"Brasil","Espírito Santo","ArcelorMittal - floresta de tabuleiro secundária (estágio inicial).",NA,NA,NA,"VIES025574","2013","01","22","-40.226111","-20.237778","40º13'34''W","20º14'16''S",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES025574",NA,"Vitória","15","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2020-04-27 16:11:44-03","UFES","VIES","28093","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Cotarelli, V.M.; Silva, H.L.C.; Leite, J.W.B.","1057",NA,"Brasil","Paraíba","Estrada próximo ao povoado Olho d#?# aguinha. Caatinga, fitofisionomia Savana Estépica. Solo Luviossolo Crômico Órtico.",NA,NA,NA,"VIES028093","2011","08","08","-37.109722","-7.839167","37º6'35''W","7º50'21''S",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES028093","J.A. Siqueira-Filho","Monteiro","682","682",NA,NA,NA,"2011","09","14",NA,NA,NA,NA,NA,NA,NA,NA
"476","2019-12-06 19:30:22-03","UFES","VIES","32184","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Dal col, A.C.S.; Rodrigues Filho, J.","189",NA,"Brasil","Espírito Santo","Parque Natural Municipal Morro da Pescaria.",NA,NA,NA,"VIES032184","2013","10","20","-40.474167","-20.656944","40º28'27''W","20º39'25''S",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES032184",NA,"Guarapari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2019-12-06 19:30:22-03","UFES","VIES","32577","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Gomes, J.M.L.","3961",NA,"Brasil","Espírito Santo","Vila do Riacho.",NA,NA,NA,"VIES032577","2010","12","10","-40.273333","-19.820278","40º16'24''W","19º49'13''S",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES032577","Gomes, J.M.L.","Aracruz",NA,NA,NA,NA,NA,"2010","12","10",NA,NA,NA,NA,NA,NA,NA,NA
"478","2020-04-27 16:11:44-03","UFES","VIES","39763","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Silva F.F.S.; Nunes E.M.B. & Silva H.L.C.","556",NA,"Brasil","Pernambuco","Floresta, Lote 9. Próximo a Estação de Bombeamento.",NA,NA,NA,"VIES039763","2012","01","13",NA,NA,NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039763","Silva F.F.S.","Pernambuco",NA,NA,NA,NA,NA,"2012","01","13",NA,NA,NA,NA,NA,NA,NA,NA
"479","2021-01-18 18:18:19-03","UFES","VIES","48599","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Firmino, A.D.; Valadares, R.T.","1794",NA,"Brasil","Espírito Santo","Cacimbas, ponto de amostragem 6.",NA,NA,NA,"VIES048599","2020","12","18","-39.738056","-19.481944","39º44'17''W","19º28'55''S",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES048599","Valadares, R.T.","Linhares","4","4",NA,NA,NA,"2020","12","18",NA,NA,NA,NA,NA,NA,NA,NA
"480","2021-02-23 17:06:25-03","UFES","VIES","48793","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Firmino, A.D.; Valadares, R.T.","1852",NA,"Brasil","Espírito Santo","Mar azul ponto de amostragem 9.",NA,NA,NA,"VIES048793","2021","02","08","-40.023889","-19.923056","40º1'26''W","19º55'23''S",NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES048793","Firmino, A.D.","Aracruz",NA,NA,NA,NA,NA,"2021","02","08",NA,NA,NA,NA,NA,NA,NA,NA
"481","2020-04-27 16:11:44-03","UFES","VIES","46633","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Cordeiro, J.; Barbosa, E.; Costa, E.F.","3679",NA,"Brasil","Bahia","Morro São Cristóvão.",NA,NA,NA,"VIES046633","2010","11","05","-39.8588981628418","-12.8699998855591",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES046633","Völtz, R.R.","Milagres",NA,NA,"24432","auto",NA,"2018","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-04-27 16:11:44-03","UFES","VIES","41001","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Gomes, J. M. L.","4439",NA,"Brasil","Espírito Santo","Barra do Riacho.",NA,NA,NA,"VIES041001","2010","06","26","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES041001","R.T. Valadares","Aracruz",NA,NA,"37987","auto",NA,"2018","03","20",NA,NA,NA,NA,NA,NA,NA,NA
"483","2019-06-27 10:26:54-03","UFES","VIES","4608","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Pereira, O.J.; Mitchell, G. & Lucas, N.M.C.","1976",NA,"Brasil","Espírito Santo","Santa Cruz.",NA,NA,NA,"VIES004608","1989","05","16","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES004608",NA,"Aracruz",NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2019-06-27 10:26:53-03","UFES","VIES","40008","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Gomes, J.M.L.; Vervloet, R.R. &","4079",NA,"Brasil","Espírito Santo","Vila do Riacho.",NA,NA,NA,"VIES040008","2012","11","08","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES040008",NA,"Aracruz",NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2020-04-27 16:11:44-03","UFES","VIES","13973","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Gomes, J.M.L.; Vervloet, R.R.","3912",NA,"Brasil","Espírito Santo","Vila do Riacho.",NA,NA,NA,"VIES013973","2012","07","28","-40.2733001708984","-19.8202991485596",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES013973","Gomes, J.M.L.","Aracruz",NA,NA,"37987","auto",NA,"2012","07","28",NA,NA,NA,NA,NA,NA,NA,NA
"486","2019-06-27 10:26:54-03","UFES","VIES","4883","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Gomes, J.M.L.","1217",NA,"Brasil","Espírito Santo",NA,NA,NA,NA,"VIES004883","1990","08","09","-40.8339004516602","-21.011100769043",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES004883",NA,"Itapemirim",NA,NA,"28626","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-04-27 16:11:44-03","UFES","VIES","19454","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Weiler Júnior, I.","296",NA,"Brasil","Espírito Santo","Reserva Biológica de Comboios.",NA,NA,NA,"VIES019454","1995","05","14","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES019454","Fabris, L.C.","Linhares",NA,NA,"48094","auto",NA,"2010","01","18",NA,NA,NA,NA,NA,NA,NA,NA
"488","2021-02-12 18:12:34-03","UFES","VIES","19856","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Neto, M.","s.n.",NA,"Brasil","Espírito Santo","Nossa Senhora da Penha.",NA,NA,NA,"VIES019856","2003","12","13","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES019856","Gomes, J.M.L.","Vila Velha",NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-04-27 16:11:44-03","UFES","VIES","14580","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Assis, A.M.","648",NA,"Brasil","Espírito Santo","Camburi.",NA,NA,NA,"VIES014580","1998","10","01","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES014580","A. Alves-Araújo","Vitória",NA,NA,"15291","auto",NA,"2017","11","06",NA,NA,NA,NA,NA,NA,NA,NA
"490","2020-04-27 16:11:44-03","UFES","VIES","39766","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Oliveira, C.R.S.; Fabricante, J.R.","191",NA,"Brasil","Pernambuco","Parque Nacional do Catimbau.",NA,NA,NA,"VIES039766","2012","01","26","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039766","Cotarelli, V.M.","Buíque","374","374","38964","auto",NA,"2012","03","27",NA,NA,NA,NA,NA,NA,NA,NA
"491","2020-04-27 16:11:44-03","UFES","VIES","39776","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Silva, F.F.S.; Lima, I.F. & Souza, R.R.S.","204",NA,"Brasil","Pernambuco",NA,NA,NA,NA,"VIES039776","2011","03","07","-39.310001373291","-8.51416969299316",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039776","Silva, F.F.S.","Cabrobó","364","364","40602","auto",NA,"2011","04","26",NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-04-27 16:11:44-03","UFES","VIES","39762","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Diniz R.E.M.; Ferraz N.M.S.; Silva V.D. & Antunes J.","5",NA,"Brasil","Pernambuco","Área de barragem Reservatórioi de Tucutu.",NA,NA,NA,"VIES039762","2008","10","01","-39.310001373291","-8.51416969299316",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039762","Oliveira M.","Cabrobó",NA,NA,"40602","auto",NA,"2008","11","01",NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-04-27 16:11:44-03","UFES","VIES","39768","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Nunes, E.M.B.; Bezerra, T.T. & Silva, F.F.S.","25",NA,"Brasil","Pernambuco","Área de captação.",NA,NA,NA,"VIES039768","2011","09","17","-39.310001373291","-8.51416969299316",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039768","Silva, F.F.S.","Cabrobó","354","354","40602","auto",NA,"2011","09","17",NA,NA,NA,NA,NA,NA,NA,NA
"494","2019-06-27 10:26:53-03","UFES","VIES","39788","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Maciel. J.R.; Melo, J.M.M.; Diniz, R.E.M. & Santo, F.S.E.","689",NA,"Brasil","Pernambuco","Área do canal.",NA,NA,NA,"VIES039788","2009","01","21","-39.310001373291","-8.51416969299316",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039788",NA,"Cabrobó","354","354","40602","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-04-27 16:11:44-03","UFES","VIES","39751","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Siqueira Filho J. A; Fernandes D.S & Leite J.W.B.","2552",NA,"Brasil","Pernambuco","Fazenda Mari, Riacho do estreito.",NA,NA,NA,"VIES039751","2011","07","30","-39.310001373291","-8.51416969299316",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039751","Siqueira Filho J. A","Cabrobó",NA,NA,"40602","auto",NA,"2011","08","02",NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-04-27 16:11:44-03","UFES","VIES","39764","S","Plantae","Sapotaceae","Sideroxylon","obtusifolium","Sideroxylon obtusifolium","Cotarelli V.M.; Araújo E.S.; Lima I.F. & Barboza E.S.","993",NA,"Brasil","Pernambuco","Lote 01. Estrada de acesso a Terra Nova. Bioma Caa.",NA,NA,NA,"VIES039764","2011","07","28","-39.310001373291","-8.51416969299316",NA,NA,NA,NA,NA,"(Roem. & Schult.) T.D.Penn.","VIES039764","Cotarelli V.M.","Cabrobó",NA,NA,"40602","auto",NA,"2011","07","31",NA,NA,NA,NA,NA,NA,NA,NA
