"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"13","2017-05-17 10:21:00-03","NY","NYBG","02173072","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","R. F. Monteiro","2011","12","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2847253' target='other'> <mi>dwc_moreinfo</mi></a>","NY02173072","439","Magnoliophyta","Myrtales",NA,"P. O. Rosa","Goiás","Serra Dourada, Parque Estadual da Serra Dourada, próximo à portaria para reserva da UFG. Cerrado pedregoso.","NY02173072_01","Mossâmedes","-50.189444","-16.078333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2017-01-12 11:10:00-02","NY","NYBG","00907470","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","P. E. Gibbs","1976","09","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=985893' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907470","2665","Magnoliophyta","Myrtales",NA,"F. F. Mazine","Minas Gerais","Rumo a Itumbiara km 76","NY00907470_01","Frutal","-48.9406","-20.0247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","00907180","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","W. W. Thomas","1985","10","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984632' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907180","4265","Magnoliophyta","Myrtales","O.Berg","M. Sobral","Mato Grosso","W banks of Rio Araguaia on inlet called Lago Inglés","NY00907180_01","São Felix do Araguaia","-50.72","-11.57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","00907161","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","J. R. Pirani","1985","10","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984649' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907161","1192","Magnoliophyta","Myrtales","O.Berg","M. L. Kawasaki","Mato Grosso","Perto da cidade, em pequena elevaçao à margem do Rio Araguaia.","NY00907161_01","Santa Terezinha","-50.5","-10.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","00907184","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","J. R. Pirani","1985","10","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984653' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907184","1210","Magnoliophyta","Myrtales","O.Berg","M. L. Kawasaki","Mato Grosso","Ilha do Bananal, na divisa com o Parque Naciocnal do Araguaia; coletas no Parque Indígena","NY00907184_01",NA,"-50.5","-10.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","579756","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","G. G. Hatschbach","1968","11","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194762' target='other'> <mi>dwc_moreinfo</mi></a>","NY00579756","20333","Magnoliophyta","Myrtales","O.Berg","C. M. D. E. Legrand","Paraná","Serra Capivari Grande","NY00579756_01","Campina Grande do Sul","-49.0553","-25.3058","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","00907181","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","M. E. R. Matos","1965","09","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984645' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907181","7","Magnoliophyta","Myrtales","O.Berg","J. Mattos","Minas Gerais","Lagoa Santa, Estrada Belo Horizonte-Lagoa Santa, km 32","NY00907181_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","579754","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","W. W. Thomas","1985","10","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194761' target='other'> <mi>dwc_moreinfo</mi></a>","NY00579754","4428","Magnoliophyta","Myrtales","O.Berg","M. Sobral","Mato Grosso","Serra Cobrinha, ca 10 km W of BR158 and 17 km N of jct BR158 and road to Santa Terezinha (MT413).","NY00579754_01","Santa Terezinha","-51.23","-10.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","579757","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","J. R. Mattos","1960","09","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194764' target='other'> <mi>dwc_moreinfo</mi></a>","NY00579757","8380","Magnoliophyta","Myrtales","O.Berg","J. Mattos","São Paulo","Faz. Campininha, 3,4 km NNW de Padua Sales.","NY00579757_01","Moji-Guaçu","-47.164784","-22.242395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","01095566","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","W. W. Thomas","2003","07","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=623014' target='other'> <mi>dwc_moreinfo</mi></a>","NY01095566","13505","Magnoliophyta","Myrtales","O.Berg","N. Snow","Bahia","Fazenda Santa Ana, 14.4 km SW of Itaju do Colônia on road to Rio do Meio, then 2.7 km to edge of forest.","NY01095566_01","Itororó","-39.8325","-15.1503","200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","00907183","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","G. G. Hatschbach","1995","10","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984637' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907183","63519","Magnoliophyta","Myrtales","O.Berg","M. Sobral","Mato Grosso","Rod. Jaciara a Chapada dos Guimaraes, 10 km O de Campo Verde","NY00907183_01","Campo Verde","-55.1689","-15.5469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","00907295","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","G. T. Prance","1973","10","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=985256' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907295","18854","Magnoliophyta","Myrtales","O.Berg","F. F. Mazine","Mato Grosso","Chapada dos Guimarães, just above Cachoeira Furada, Reserva Buriti","NY00907295_01",NA,"-55.8147419","-15.45169","720","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","579755","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","S. G. Beck","1985","08","26","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194765' target='other'> <mi>dwc_moreinfo</mi></a>","NY00579755","12190","Magnoliophyta","Myrtales","O.Berg","M. Sobral","El Beni","San Borja 64 kms. hacia Espiritu.","NY00579755_01","José Ballivián",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","1801312","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","E. de Melo","1998","09","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2020258' target='other'> <mi>dwc_moreinfo</mi></a>","NY01801312","2492","Magnoliophyta","Myrtales","O.Berg",NA,"Mato Grosso do Sul","Estrada p/Brasilândia, próx.","NY01801312_01","Três Lagoas","-51.8369","-20.9517","305","314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","00907179","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","H. S. Irwin","1968","03","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=984628' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907179","21677","Magnoliophyta","Myrtales","O.Berg","M. Sobral","Goiás","Ca. 27 km S. of Paraíso.","NY00907179_01","Alto Paraíso de Goiás","-47.53","-14.38","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","579758","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","J. R. Mattos","1960","09","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=194763' target='other'> <mi>dwc_moreinfo</mi></a>","NY00579758","8276","Magnoliophyta","Myrtales","O.Berg","L. B. Smith","São Paulo","Faz. Campininha, 3,2 - 3,4 km NNW de Padua Sales. Em frente da sede.","NY00579758_01","Moji-Guaçu","-47.164784","-22.242395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","00934106","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","G. Eiten","1968","10","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=629174' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934106","9109","Magnoliophyta","Myrtales","O.Berg","F. F. Mazine","Mato Grosso","Serra do Roncador. 210 km along new road NNE of village of Xavantina (50 km due S of Royal Society- Royaly Geographic Society Base Camp.) At Córrego do Gato. A few hundred meters east of main road","NY00934106_01","Barra do Garças","-51.75","-12.85","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","00907569","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chrysantha","Eugenia chrysantha","C. A. Cid Ferreira","1985","10","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986485' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907569","6376","Magnoliophyta","Myrtales","O.Berg","M. L. Kawasaki","Mato Grosso","Margem direita do Rio Araguaia, Lago denominado dos Ingleses","NY00907569_01","São Félix do Araguaia","-50.75","-11.58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","00907567","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chrysantha","Eugenia chrysantha","H. S. Irwin","1968","02","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986469' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907567","20569","Magnoliophyta","Myrtales","O.Berg","C. M. D. E. Legrand","Minas Gerais","Palácio, Serra do Cipó, km 135 (ca. 150 km N. of Belo Horizonte).","NY00907567_01",NA,"-43.38","-18.82","1450","1450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","00907565","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chrysantha","Eugenia chrysantha","H. S. Irwin","1964","10","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986398' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907565","7469","Magnoliophyta","Myrtales","O.Berg","C. M. D. E. Legrand","Goiás","Ca. 40 km. S. of Caiapônia on rd. to Jataí. Serra do Caiapó.","NY00907565_01","Caiapônia","-51.78","-17.27","800","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","00907568","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","chrysantha","Eugenia chrysantha","G. G. Hatschbach","1970","10","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986472' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907568","24997","Magnoliophyta","Myrtales","O.Berg","C. M. D. E. Legrand","Mato Grosso do Sul","Porto XV (mun. Bataguaçu). Inundaçao rio Paraná","NY00907568_01","Bataguassu","-52.4219","-21.7144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2020-01-28 13:11:27-03","MCN-PUC-MINAS","HPUC-MG","ANG267","S","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Colombini, M.A.G.; Afonso, C.G.;Resende, LGM; Starling, M.F.V.","2008","06","26",NA,"Brasil",NA,NA,"Nº 79",NA,NA,NA,NA,NA,"Martins, JC; Santos, RM.","Minas Gerais","Mata PUC Minas",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2020-01-28 13:11:27-03","MCN-PUC-MINAS","HPUC-MG","ANG262","S","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Colombini, M.A.G.; Afonso, C.G.; Pereria, CE.; Starling, M.F.V.","2007","12","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Martins, JC; Santos, RM.","Minas Gerais","Mata PUC Minas",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2020-01-28 13:11:27-03","MCN-PUC-MINAS","HPUC-MG","ANG261","S","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Colombini, M.A.G.; Afonso, C.G.; Pereira, CE; Starling, M.F.V.","2007","12","10",NA,"Brasil",NA,NA,"Nº 63",NA,NA,NA,NA,NA,"Martins, JC; Santos, RM.","Minas Gerais","Mata PUC Minas",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2020-01-28 13:11:27-03","MCN-PUC-MINAS","HPUC-MG","ANG255","S","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Colombini, M.A.G.; Afonso, C.G.;Resende, LGM; Pereira, CE.","2008","06","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Martins, JC; Santos, RM.","Minas Gerais","Mata PUC Minas",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2020-01-28 13:11:27-03","MCN-PUC-MINAS","HPUC-MG","ANG147","S","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Colombini, M.A.G.; Afonso, C.G.; Pereira, CE.; Starling, M.F.V.","2008","06","27",NA,"Brasil",NA,NA,"Nº 64",NA,NA,NA,NA,NA,"Martins, JC; Santos, RM.","Minas Gerais","Mata PUC Minas",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2020-01-28 13:11:27-03","MCN-PUC-MINAS","HPUC-MG","ANG135","S","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Colombini, M.A.G.; Afonso, C.G.; Pereira, CE.","2008","06","26",NA,"Brasil",NA,NA,"Nº 49",NA,NA,NA,NA,NA,"Martins, JC; Santos, RM.","Minas Gerais","Mata PUC Minas",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2020-01-28 13:11:27-03","MCN-PUC-MINAS","HPUC-MG","ANG120","S","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Colombini, M.A.G.; Afonso, C.G.;Resende, LGM; Starling, M.F.V.; Pereira, CE.","2008","06","26",NA,"Brasil",NA,NA,"Nº 82",NA,NA,NA,NA,NA,"Martins, JC; Santos, RM.","Minas Gerais","Mata PUC Minas",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2020-01-28 13:11:27-03","MCN-PUC-MINAS","HPUC-MG","ANG117","S","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Afonso, CG; Colombini, MAG; Pereira, CE.","2007","12","10",NA,"Brasil",NA,NA,"Nº 66",NA,NA,NA,NA,NA,"Martins, JC; Santos, RM.","Minas Gerais","Mata PUC Minas",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2020-01-28 13:11:27-03","MCN-PUC-MINAS","HPUC-MG","ANG116","S","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Afonso, CG; Colombini, MAG; Pereira, CE.","2007","12","10",NA,"Brasil",NA,NA,"Nº 59.",NA,NA,NA,NA,NA,"Martins, JC; Santos, RM.","Minas Gerais","Mata PUC Minas",NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-02-08 11:09:32-03","UNESP-IBB","BOTU","11066","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Gottsberger, I.S.","1972","10","19",NA,"Brasil",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Small tree, white flowers.; Coleção: Cerrado Estação 13 de Maio","BOTU011066","191072",NA,NA,"O.Berg","Gottsberger, I.S.","São Paulo","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio.",NA,"Botucatu","-48.416667","-22.75",NA,NA,NA,NA,"1975","48°25'w","22°45's",NA,NA,NA,NA,NA,NA,NA
"44","2021-02-08 11:09:32-03","UNESP-IBB","BOTU","13425","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","aurata","Eugenia aurata","Bicudo, L.R.H.","1986","10","16",NA,"Brasil",NA,NA,NA,"BOTU013425","1595",NA,NA,"O.Berg","Bicudo, L.R.H.","São Paulo",NA,NA,"Botucatu","-48.284722","-22.8",NA,NA,NA,NA,NA,"48°17'05w","22°48's",NA,NA,NA,NA,NA,NA,NA
