"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","infraspecificEpithet","scientificNameAuthorship","typeStatus","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"478","2021-03-01 16:41:48-03","UNICAMP","UEC","54157","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Silveira, LT; Grombone-Guaratini, MT","1989","09","27",NA,"Brazil",NA,NA,"Arbusto 1,5 metros; flores com pétalas roxas, estames amarelos.","UEC082568","22591","São Paulo","Reserva Campininha, Inst. Florestal.","-46.9421997070312","-22.372200012207",NA,NA,"Magnoliopsida",NA,NA,"A.St.-Hil.",NA,"UEC082568",NA,"Mogi Guaçu",NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA
"479","2021-03-01 16:41:48-03","UNICAMP","UEC","181948","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Hollanda, LM","1995","05","13",NA,"Brazil",NA,NA,"Planta Arbustiva com flores roxas, presença de acúleos, antera poricida.","UEC078530","S.N.","São Paulo","Reserva cerrado Campininha.","-46.9421997070312","-22.372200012207",NA,NA,"Magnoliopsida",NA,NA,"A.St.-Hil.",NA,"UEC078530","Chiarini, FE","Mogi Guaçu",NA,NA,"39309","auto","2003",NA,NA,NA,NA,NA,NA,NA
"480","2021-03-01 16:41:48-03","UNICAMP","UEC","88493","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Marcondes-Ferreira, W; Silva, AA; Zanini, E; Belinello, R","1995","05","02",NA,"Brazil",NA,NA,"Flores azul-arroxeadas, ca. 80 cm.","UEC049084","1089","São Paulo","Campo à beira da avenida de entrada da cidade.","-47.4700012207031","-20.25",NA,NA,"Magnoliopsida",NA,NA,"A.St.-Hil.",NA,"UEC049084","Stehmann, JR","Pedregulho",NA,NA,"27552","auto","2000","08","03",NA,NA,NA,NA,NA
"481","2021-03-01 16:41:48-03","UNICAMP","UEC","85859","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Marcondes-Ferreira, W; Moraes, MD; Sciamarelli, A; Barosela, JR","1994","03","18",NA,"Brazil",NA,NA,"Árvore ca. 3m, flores azuis.; campo.","UEC049086","825","São Paulo","Parque Estadual das Furnas do Bom Jesus, nas bordas das vertentes.","-47.4700012207031","-20.25",NA,NA,"Magnoliopsida",NA,NA,"A.St.-Hil.",NA,"UEC049086","Stehmann, JR","Pedregulho",NA,NA,"27552","auto","2000","08",NA,NA,NA,NA,NA,NA
"482","2021-03-01 16:41:48-03","UNICAMP","UEC","137515","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Arzolla, FARDP","2005","03","06",NA,"Brazil",NA,NA,"Árvore, 3 metros, flores roxas.; Árvore isolada em área de pasto.","UEC049104","740","São Paulo","Estrada de acesso ao Bairro dos Marins.","-45.1699981689453","-22.6100006103516",NA,NA,"Magnoliopsida",NA,NA,"A.St.-Hil.",NA,"UEC049104","Arzolla, FARDP","Piquete","900","900","13434","auto","2005","03","11",NA,NA,NA,NA,NA
"483","2021-03-01 16:41:48-03","UNICAMP","UEC","14765","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Fiuza de Melo, MMR; Jung, SL","1978","11","11",NA,"Brazil",NA,NA,"Herbácea, com cerca de 80 cm de altura. Flores com pétalas roxas e anteras amarelas.","UEC082506","9022","São Paulo","altura do km 5 da estrada Pirassununga-Emas.","-47.4199981689453","-21.9899997711182",NA,NA,"Magnoliopsida",NA,NA,"A.St.-Hil.",NA,"UEC082506","Aranha, C","Pirassununga",NA,NA,"24621","auto","1980","03","03",NA,NA,NA,NA,NA
"484","2021-03-01 16:41:48-03","UNICAMP","UEC","137530","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Arzolla, FARDP","2005","02","20",NA,"Brazil",NA,NA,"Árvore, 2 metros de altura, com flores roxas.; Árvore isolada em área de vegetação ruderal.","UEC049103","666","São Paulo",NA,"-47.9099998474121","-22.5400009155273",NA,NA,"Magnoliopsida",NA,NA,"A.St.-Hil.",NA,"UEC049103","Arzolla, FARDP","São Pedro",NA,NA,"19379","auto","2005","02","24",NA,NA,NA,NA,NA
"485","2019-11-19 14:09:37-03","UFRPE","PEUFR","53429","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","D. C. Lemos","1994","09","07",NA,"Brasil",NA,NA,"Arbusto, 1,0m de altura; flores roxas; espinhos nas flores e no ramo.","PEUFR053429",NA,"São Paulo","UNESP","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"J. R. Stehmann","Botucatu",NA,NA,"40412","auto","1999",NA,NA,NA,NA,NA,NA,NA
"486","2020-04-22 16:25:30-03","UFPB","JPB","36917","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Souza, EB; Freitas, JG; Rodrigues, AC","2006","02","17","Southern America","Brasil",NA,NA,"; HABITAT: Vegetação de cerrado, antropizada, sobre relevo fortemente andulado.; DESC: Arbusto ca. 3m alt., ramoso. Folhas coriáceas. Cálice lilás. Frutos imaturo verde-claro. Material tratado com álcool comercial. Solo de textura areno-argiloso.",NA,"1473","Bahia","Brejo do Tamanduá, Serra do Areião.","-40.260833","-10.432222","-40.260833","-10.432222","Angiosperma","Dicotyledon",NA,"A.St.-Hil.",NA,NA,"Agra, MF","Campo Formoso","808","808",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"487","2020-04-22 16:25:31-03","UFPB","JPB","53594","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Konno, T; Gonçalves, MML","1992","03","12","Southern America","Brasil",NA,NA,"; HABITAT: Capoeira.; DESC: Arbusto de 4 m. alt.; Flor com corola roxa e anteras amarelas; Folhas e galhos pilosos e com espinhos; Frutos carnoso, tipo baga de cor verde.","JPB0053594","4","Rio de Janeiro","Fazenda São José das Paineiras, Km. 32 da RJ-127.","-43.7327995300293","-22.5266990661621",NA,NA,"Angiosperma","Dicotyledon",NA,"A.St.-Hil.",NA,NA,"Lafetá, RCAlmeida","Mendes",NA,NA,"9614","auto","1998","05","14",NA,NA,NA,NA,NA
"488","2019-11-06 09:57:43-03","UFOP","OUPR","25192","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Cândido, E.S.; Scalon, V.R.; Bünger, M.O.; Silva, J.L. & Cândido, E.S.","2010","05","07",NA,"Brasil",NA,NA,"Arbusto. 1,7 m. Pétalas lilases. Anteras amarelas. Coletada na beira da estrada rumo ao Cibrão. Mata",NA,"419","Minas Gerais","Parque Estadual do Itacolomi, Estrada do Cibrão","-43.410583","-20.445","-43.410583","-20.445",NA,NA,NA,"A.St.-Hil.",NA,NA,"Cândido, E.S.","Mariana","713","713",NA,NA,"2010","05","07",NA,NA,NA,NA,NA
"489","2019-11-06 09:57:43-03","UFOP","OUPR","25248","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Cândido, E.S.; Scalon, V.R.; Silva, J.L. & Freitas, G.P.P.","2010","08","04",NA,"Brasil",NA,NA,"Arvoreta. 3,5 m. Pétalas lilases. Anteras amarelas. Botões florais esverdeados. Frutos imaturos verdes. Coletada próxima a outros indivíduos. Estrada de Santo Antônio do Leite para Fazenda Candeias. Cerrado",NA,"479","Minas Gerais","Santo Antônio do Leite, Fazenda Candeias","-43.718889","-20.356111","-43.718889","-20.356111",NA,NA,NA,"A.St.-Hil.",NA,NA,"Cândido, E.S.","Ouro Preto","1052","1052",NA,NA,"2010","08","04",NA,NA,NA,NA,NA
"490","2019-11-06 09:57:43-03","UFOP","OUPR","27541","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Cândido, E.S.; Fortuna-Perez, A.P.; Bezerra, L.M.P. & Silva, J.L.","2012","06","13",NA,"Brasil",NA,NA,NA,NA,"1063","Minas Gerais","Estrada de Itabirito (ITA 330) para BR 040. Sentido São Gonçalo do Barção","-43.875556","-20.374917","-43.875556","-20.374917",NA,NA,NA,"A.St.-Hil.",NA,NA,"Cândido, E.S.","Itabirito",NA,NA,NA,NA,"2012","06","13",NA,NA,NA,NA,NA
"491","2019-11-06 09:57:43-03","UFOP","OUPR","29021","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Rossi, B.; Messias, M.C.T.B.","2015","11","07",NA,"Brasil",NA,NA,"Arbusto, cerca de 2m. Flores roxas. Uso medicinal. Nome popular: lobeira",NA,"119","Minas Gerais","Comunidade de São José da Cachoeira, Cerrado","-43.773611","-19.004444","-43.773611","-19.004444",NA,NA,NA,"A.St.-Hil.",NA,NA,"Messias, M.C.T.B.","Santana de Pirapama",NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"492","2019-11-06 09:57:43-03","UFOP","OUPR","30684","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Corrado, A.R.; Messias, M.C.T.B.; Pedrosa, L.G. & Souza, J.P.","2018","08","27",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5m. Flores roxas. Frutos imaturos. Beira de estrada. Coleta realizada pelo Projeto Plantas Úteis da Bacia do Rio Doce (CAPES).",NA,"3","Minas Gerais","Margem direita da estrada de Monsenhor Horta a Águas Claras.","-43.286694","-20.341806","-43.286694","-20.341806",NA,NA,NA,"A.St.-Hil.",NA,NA,"Rossi, B.","Mariana","703","703",NA,NA,"2018","09","17",NA,NA,NA,NA,NA
"493","2019-11-06 09:57:43-03","UFOP","OUPR","24044","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Badini, J.","1972","11","07",NA,"Brasil",NA,NA,"Arbusto. Flores azuis. Beira da estrada",NA,"s.n.","Minas Gerais",NA,"-43.1446990966797","-20.3624992370605",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Almeida-Lafetá, R.C.","Acaiaca",NA,NA,"14401","auto","1997","11","21",NA,NA,NA,NA,NA
"494","2019-11-06 09:57:43-03","UFOP","OUPR","24988","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Antônio-Silva, L.","2010","06","05",NA,"Brasil",NA,NA,"Arbusto aprox. 3m de altura, flores roxas, anteras amarelas",NA,"105","Minas Gerais","Engenho do Ribeiro, Pasto ao lado do Campo Ipiranga, propriedade do Sr. Dilermando. Cerrado","-45.2522010803223","-19.736400604248",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Cândido, E.S.","Bom Despacho","661","661","30831","auto","2010","08","14",NA,NA,NA,NA,NA
"495","2019-11-06 09:57:43-03","UFOP","OUPR","24043","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Badini, J.","1974","11","26",NA,"Brasil",NA,NA,"Arbusto. Flores violáceas. Beira da estrada",NA,"s.n.","Minas Gerais","Base do Caraça","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Almeida-Lafetá, R.C.","Catas Altas",NA,NA,"11966","auto","1997","11","21",NA,NA,NA,NA,NA
"496","2019-11-06 09:57:43-03","UFOP","OUPR","20453","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Messias, M.C.T.B.","2007","04","16",NA,"Brasil",NA,NA,"Arbusto. 3,5 m. Flores roxas. Campo rupestre",NA,"1244","Minas Gerais","Serra de Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Messias, M.C.T.B.","Itabirito",NA,NA,"20553","auto","2007","04",NA,NA,NA,NA,NA,NA
"497","2019-11-06 09:57:43-03","UFOP","OUPR","24045","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Badini, J.","1974","11","26",NA,"Brasil",NA,NA,"Arbusto. Flores violáceas. Beira de estrada",NA,"s.n.","Minas Gerais","Bento Rodrigues","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Almeida-Lafetá, R.C.","Mariana",NA,NA,"33524","auto","1997","11","21",NA,NA,NA,NA,NA
"498","2019-11-06 09:57:43-03","UFOP","OUPR","4249","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Souza, M.A.A.","1991","12","21",NA,"Brasil",NA,NA,"Árvore. Diurético",NA,"s.n.","Minas Gerais","Serrinha","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Silva, J.L.","Mariana",NA,NA,"33524","auto","1995","03","30",NA,NA,NA,NA,NA
"499","2019-11-06 09:57:43-03","UFOP","OUPR","4450","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Mitre, P.M.",NA,NA,NA,NA,"Brasil",NA,NA,"Arbusto. Flores roxas. Propriedades teraupêuticas: hepatite, asma",NA,"s.n.","Minas Gerais",NA,"-43.059700012207","-18.4741992950439",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Almeida-Lafetá, R.C.","Materlândia",NA,NA,"22316","auto","1997","11","21",NA,NA,NA,NA,NA
"500","2019-11-06 09:57:43-03","UFOP","OUPR","21019","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Lemes, F.O.A.","2006","08","15",NA,"Brasil",NA,NA,"Arbusto. Floresta",NA,"77","Minas Gerais","Mata da Gerdau","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Lemes, F.O.A.","Ouro Branco",NA,NA,"13809","auto","2006","08",NA,NA,NA,NA,NA,NA
"501","2019-11-06 09:57:43-03","UFOP","OUPR","8196","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Badini, J.","1938",NA,NA,NA,"Brasil",NA,NA,"Arbusto. Flores azuis. Beira da estrada",NA,"s.n.","Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Almeida-Lafetá, R.C.","Ouro Preto",NA,NA,"44599","auto","1997","11","21",NA,NA,NA,NA,NA
"502","2019-11-06 09:57:43-03","UFOP","OUPR","24040","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Badini, J.",NA,NA,NA,NA,"Brasil",NA,NA,"Arbusto. Flores azuis. Beira de estrada",NA,"s.n.","Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Almeida-Lafetá, R.C.","Ouro Preto",NA,NA,"44599","auto","1997","11","21",NA,NA,NA,NA,NA
"503","2019-11-06 09:57:43-03","UFOP","OUPR","8195","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Badini, J.","1943","05","21",NA,"Brasil",NA,NA,"Arbusto. Flores azuis. Canga",NA,"s.n.","Minas Gerais","Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Almeida-Lafetá, R.C.","Ouro Preto",NA,NA,"44599","auto","1997","11","21",NA,NA,NA,NA,NA
"504","2019-11-06 09:57:43-03","UFOP","OUPR","24039","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Damazio, L.B.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"s.n.","Minas Gerais","Perto de Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Almeida-Lafetá, R.C.","Ouro Preto",NA,NA,"44599","auto","1997","11","21",NA,NA,NA,NA,NA
"505","2019-11-06 09:57:43-03","UFOP","OUPR","24047","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Magalhães-Gomes","1892","05",NA,NA,"Brasil",NA,NA,"Flores roxas. Frutos comestíveis. Excursão Glasiou",NA,"s.n.","Minas Gerais","Rodrigo Silva, Campos de Rodrigo Silva","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Cândido, E.S.","Ouro Preto",NA,NA,"44599","auto","2010","08",NA,NA,NA,NA,NA,NA
"506","2019-11-06 09:57:43-03","UFOP","OUPR","27289","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Lelis, S.M.","2012","05","30",NA,"Brasil",NA,NA,"Arbusto. Transição Mata Atlântida-Cerrado.",NA,"34","Minas Gerais","Santo Antônio do Leite","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Cândido, E.S.","Ouro Preto","1140","1140","44599","auto","2014","05","05",NA,NA,NA,NA,NA
"507","2019-11-06 09:57:43-03","UFOP","OUPR","24042","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Badini, J.","1974","11","26",NA,"Brasil",NA,NA,"Arbusto. Flores violáceas. Beira da estrada",NA,"s.n.","Minas Gerais","Serra do Frazão","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Almeida-Lafetá, R.C.","Ouro Preto",NA,NA,"44599","auto","1997","11","21",NA,NA,NA,NA,NA
"508","2019-11-06 09:57:43-03","UFOP","OUPR","24041","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Badini, J.",NA,NA,NA,NA,"Brasil",NA,NA,"Arbusto. Flores azuis. Beira da estrada",NA,"s.n.","Minas Gerais",NA,"-42.9085998535156","-20.4164009094238",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Almeida-Lafetá, R.C.","Ponte Nova",NA,NA,"16921","auto","1997","11","21",NA,NA,NA,NA,NA
"509","2019-11-06 09:57:43-03","UFOP","OUPR","24046","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Damazio, L.B.","1908","06",NA,NA,"Brasil",NA,NA,NA,NA,"s.n.","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Cândido, E.S.","Santana do Riacho",NA,NA,"26557","auto","2010","08",NA,NA,NA,NA,NA,NA
"510","2019-11-06 09:57:43-03","UFOP","OUPR","27441","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Cândido, E.S.; Fortuna-Perez, A.P.; Bezerra, L.M.P.A. & Ferreira, L.","2012","05","18",NA,"Brasil",NA,NA,"Árvore, 3m. Flores lilases, anteras amarelas. Frutos imaturos verdes",NA,"1012","Minas Gerais","Parque Estadual do Rio Preto, Início da trilha para o Poço do Viado. Cerrado, campo rupestre quartzítico","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Cândido, E.S.","São Gonçalo do Rio Preto",NA,NA,"26697","auto","2012","05","18",NA,NA,NA,NA,NA
"511","2019-11-06 09:57:43-03","UFOP","OUPR","15395","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Roschel, M.B.; Silva, J.L.","2002","03","15",NA,"Brasil",NA,NA,"Arvoreta. 2 m. Flores roxas. Sobre murundus em áreas de cerrado",NA,"s.n.","Minas Gerais","Barreira do Eli. Magnesita S.A.. Reserva","-47.9319000244141","-19.7483005523682",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,NA,"Roschel, M.B.","Uberaba",NA,NA,"73879","auto","2003","07","03",NA,NA,NA,NA,NA
"512","2019-11-27 09:30:39-03","FURB","FURB","1763","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Hatschbach, G.; Barbosa, E.","2005","09","18",NA,"Brasil",NA,NA,NA,"FURB44195","79299","Minas Gerais","Rodovia BR-385, subida para a Chapada dos Gerais.","-44.9622001647949","-17.3511009216309",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"FURB44195","Hatschbach, G","Buritizeiro",NA,NA,"88041","auto","2005",NA,NA,NA,NA,NA,NA,NA
"513","2020-10-14 10:06:45-03","FURB","FURB","4517","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Barbosa, E.; Costa, E.F.","2006","05","03",NA,"Brasil",NA,NA,NA,"FURB03603","1281","Paraná","Lago Azul.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"FURB03603","Hatschbach, G","Jaguariaíva",NA,NA,"44368","auto","2006","06","01",NA,NA,NA,NA,NA
"514","2021-03-16 17:55:14-03","UCS","HUCS","987","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Sehnem, A.","1966","07","15",NA,"Brasil",NA,NA,"Coleção ASSL - 8763",NA,"s.n.","Mato Grosso","Fazenda das Palmeiras",NA,NA,NA,NA,"Angiospermae","Solanales",NA,"A. St.-Hil.",NA,NA,"Smith, S.F.","Coxim",NA,NA,NA,NA,"1985","07",NA,NA,NA,NA,NA,NA
"515","2021-03-16 17:55:14-03","UCS","HUCS","29036","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Barbosa, E.","2006","05","03",NA,"Brasil",NA,NA,"Arbusto 1m, flor lilás.&nf;Beira de estrada&nf;Herbário MBM.",NA,"1281q","Paraná","Lago Azul","-49.7057991027832","-24.2511005401611",NA,NA,"Angiospermae","Solanales",NA,"A. St.-Hil.",NA,NA,"Hatschbach, G.","Jaguariaíva",NA,NA,"44368","auto","2006",NA,NA,NA,NA,NA,NA,NA
"516","2021-03-16 17:55:14-03","UCS","HUCS","35340","PreservedSpecimen","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Silva, J.M.","2005","10","17",NA,"Brasil",NA,NA,"Arbusto 1m, flor violeta.&nf;Mata secundária.&nf;Herbário MBM.",NA,"4422","São Paulo","serrinha.","-48.8400001525879","-24.5",NA,NA,"Angiospermae","Solanales",NA,"A. St.-Hil.",NA,NA,"Hatschbach, G.","Apiaí",NA,NA,"37738","auto","2005",NA,NA,NA,NA,NA,NA,NA
"517","2019-02-25 16:15:03-03","UNEMAT","HERBAM","23167","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Antoniazzi, S.A.; Silva, M. & Pereira, O.P.","2014","09","22",NA,"Brasil",NA,NA,NA,"HERBAM023167","231Equipe 10-29","Mato Grosso","Resgate de FLORA da UHE Colíder. Lote A de supress","-55.9530982971191","-10.5580997467041",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,"Ferneda Rocha, L","Nova Canaã do Norte",NA,NA,"88792","auto","2014",NA,NA,NA,NA,NA,NA,NA
"518","2019-02-25 16:15:03-03","UNEMAT","HERBAM","23168","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Antoniazzi, S.A.; Silva, M. & Pereira, O.P.","2014","09","22",NA,"Brasil",NA,NA,NA,"HERBAM023168","232Equipe 10-30","Mato Grosso","Resgate de FLORA da UHE Colíder. Lote A de supress","-55.9530982971191","-10.5580997467041",NA,NA,NA,NA,NA,"A. St.-Hil.",NA,NA,"Ferneda Rocha, L","Nova Canaã do Norte",NA,NA,"88792","auto","2014",NA,NA,NA,NA,NA,NA,NA
"519","2014-10-14 15:57:08-03","BS","M","M-0166010","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0166010",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.","NOTATYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"520","2014-10-14 15:57:08-03","BS","M","M-0166011","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0166011",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.","NOTATYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"521","2014-10-14 15:57:08-03","BS","M","M-0166012","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0166012",NA,NA,"Brasilia",NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,"A.St.-Hil.","NOTATYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"522","2019-06-27 10:26:57-03","UFES","VIES","18138","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Azevedo, A.R.; Passamani, F.","1996",NA,NA,NA,"Brasil",NA,NA,NA,"VIES018138","3","Espírito Santo","Jacaraípe.","-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"VIES018138","Passamani, F.; Azevedo, A.R.","Serra",NA,NA,"16451","auto","1996",NA,NA,NA,NA,NA,NA,NA
"523","2021-02-12 18:12:34-03","UFES","VIES","38260","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Julkoski, D.","2014","12","09",NA,"Brasil",NA,NA,NA,"VIES038260","s.n.","Espírito Santo",NA,"-40.8306007385254","-18.3733005523682",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"VIES038260","Rocha, D.","Ecoporanga",NA,NA,"46687","auto","2016","02","17",NA,NA,NA,NA,NA
"524","2020-04-27 16:11:47-03","UFES","VIES","4806","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Vinha, P.C.","1990","08","09",NA,"Brasil",NA,NA,NA,"VIES004806","1082","Minas Gerais","Capão da Bexiga.","-45.5393981933594","-20.2819004058838",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"VIES004806","Stehmann, J.R.","Arcos",NA,NA,"25000","auto","2006","07","27",NA,NA,NA,NA,NA
"525","2019-06-27 10:26:57-03","UFES","VIES","20181","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Villela, D.","2010","09","14",NA,"Brasil",NA,NA,NA,"VIES020181","3","Minas Gerais","Serra da Serpentina.","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"VIES020181",NA,"Conceição do Mato Dentro",NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA,NA,NA
"526","2020-04-27 16:11:47-03","UFES","VIES","17739","S","Plantae","Solanaceae","Solanum","lycocarpum","Solanum lycocarpum","Bissolli, N.S.","2009","06","18",NA,"Brasil",NA,NA,NA,"VIES017739","1","Minas Gerais",NA,"-41.505298614502","-17.8575000762939",NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"VIES017739","Bissolli, N.S.","Teófilo Otoni",NA,NA,"62594","auto","2009","06","18",NA,NA,NA,NA,NA
