"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","minimumElevationInMeters","imagecode","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"159","2019-11-21 14:39:59-03","UFJF","CESJ","54833","PreservedSpecimen","Plantae","Angiosperma",NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","G.Pelissari","F.R.G. Salimena; P.H. Nobre","s.n.","1997","08","15","América do Sul","Brasil","Minas Gerais","Rio Preto","Estrada para a barragem da UHE de Melo, Sítio da F","-43.8278007507324","-22.0891990661621",NA,"Árvore ca 6.5m, caule branco, sicônios verde claros, brácteas verde-claras. Alta produção de sicônios.","CESJ054833",NA,NA,NA,NA,NA,NA,NA,"20815","auto","2011","07","11",NA,NA,NA,NA,NA
"160","2021-04-07 11:46:21-03","UFMS","CGMS","68305","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"A. Pott; V.J. Pott","13290","2005","08","31",NA,"Brasil","Mato Grosso do Sul","Bodoquena","Margem direita do Rio Salobrinha, Parque Nacional da Serra da Bodoquena.","-56.785","-20.6836111",NA,"Ponto 1.2. Habitat: Floresta decidual pouco densa. Solo litólico com matacões de calcário dolomítico. Relevo íngreme (40°). Esparsa. Habito: Árvore. 5,00 - 12,00 m altura.","CGMS1101263","150",NA,"150",NA,NA,"-56,785","-20,6836111",NA,NA,"2021",NA,NA,NA,NA,NA,NA,NA
"161","2021-04-07 11:46:21-03","UFMS","CGMS","38835","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","J.P.Costa","R.H. Silva; E. Tameirão; E.L. Siqueira","917","2013","01","23",NA,"Brasil","Mato Grosso do Sul","Corumbá","Afloramento rochoso.","-57.6166667","-19.2838889",NA,"Flor ausente. Fruto marrom. Habitat: Afloramento rochoso. Bancada laterítica. Relevo com elevações. Plano. Habito: Árvore.","CGMS1068227","130",NA,"130",NA,NA,"-57,6166667","-19,2838889",NA,NA,"2013","01","23",NA,NA,NA,NA,NA
"162","2021-04-07 11:46:21-03","UFMS","CGMS","73774","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Elsie F.Guimarães & Thalita S. Mendes","G. Martinelli; M.A. Moraes, E. Fernandez & N. Pougy","16801","2010","12","03",NA,"Brasil","Mato Grosso do Sul","Bonito","Fazenda Alto Salobra, próximo aos limites do PARNA da Serra da Bodoquena, estrada p/ Fazenda Califórnia. Floresta Ombrófila com trechos de Floresta estacional sobre afloramentos calcários.","-56.6758334","-20.9208334",NA,"Folhas verdes marcadamente discolores; frutos verdes","CGMS1106581",NA,NA,NA,NA,NA,"-56,6758334","-20,9208334",NA,NA,"2015","03","09",NA,NA,NA,NA,NA
"163","2021-04-07 11:46:21-03","UFMS","CGMS","22627","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","P.C. Costa","W.M. Ramos; A.L.B. Sartori","447","2008","06","24",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Acampamento Batista, Distrito de Piraputanga.","-55.4841666","-20.4511111",NA,NA,"CGMS1052041",NA,NA,NA,NA,NA,"-55,4841666","-20,4511111",NA,NA,"2009","08","31",NA,NA,NA,NA,NA
"164","2021-04-07 11:46:21-03","UFMS","CGMS","67561","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"A. Pott; V.J. Pott; A.L.B. Sartori; C.N. da Cunha; E.A. Silveira; L. Amorim","8688","2001","03","23",NA,"Brasil","Mato Grosso do Sul","Corumbá","Margem esquerda do Rio Cuiabá, defronte o Parque Nacional do Pantanal.","-57.6533012390137","-19.0091991424561",NA,"Fruto sicônio verde. Restos de cerâmica. Habitat: Floresta semidecidual em 'aterro de índio'. Solo siltoso-alcalino. Relevo plano convexo. Habito: Árvore 15m de altura. Esparsa.","CGMS1100521",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-03-01 16:35:53-03","UNICAMP","UEC","118874","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Pereira, RAS","Pereira, RAS","94","2001","06","10",NA,"Brazil","São Paulo","Colina","ao lado da passarela de pedestres da linha férrea (Ponte Alice Dias) próximo a calçada.","-48.533333","-20.7",NA,"Área urbanizada. Local sombreado por outras árvores. Rebrota de tronco cortado.",NA,"595",NA,"595",NA,NA,"-48.533333","-20.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-02-18 09:35:13-03","UNICAMP","UEC","147743","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, AFP","Campos, MCR; Belinello, R; Assis, MA; Guaraldo, A","614","2006","05","08",NA,"Brazil","São Paulo","Picinguaba","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,NA,NA,"indivíduo E0817, altura 3m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","01","20",NA,NA,NA,NA,NA
"167","2021-03-01 16:35:53-03","UNICAMP","UEC","188388","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Barroso, RM; Kochanovski, FJ; et al.","197","2015","07","07",NA,"Brazil","São Paulo","Mombuca","Mata do Pinheiro, Usina Rosana.","-48.109333","-23.551903",NA,"Árvore, 25 m de alt, com raiz tipo sapupema, infrutescência tipo sicônio verde, latéx leitoso.","UEC118569","564","UEC118569","564",NA,NA,"-48.109333","-23.551903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-01 16:35:53-03","UNICAMP","UEC","58116","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, AFP","Toledo Filho, DV; Bertoni, JEA","25970","1990","11","19",NA,"Brazil","São Paulo","Águas da Prata","Reserva Estadual de Águas da Prata, Mata mesófila Semidecídua.","-47.333333","-21.866667",NA,"Árvore 25-30m emergente, folha isolada.",NA,NA,NA,NA,NA,NA,"-47.333333","-21.866667",NA,NA,"2010","01","20",NA,NA,NA,NA,NA
"169","2021-03-01 16:35:53-03","UNICAMP","UEC","88129","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, AFP","Toledo, DV; Bertoni, JEA","25970","1990","11","19",NA,"Brazil","São Paulo","Águas da Prata","Reserva Estadual de Águas da Prata, Mata mesófila Semidecídua.","-47.333333","-21.866667",NA,"Árvore 25-30m emergente, folha isolada.",NA,NA,NA,NA,NA,NA,"-47.333333","-21.866667",NA,NA,"2010","01","20",NA,NA,NA,NA,NA
"170","2021-03-01 16:35:53-03","UNICAMP","UEC","73034","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, AFP","Rodrigues, RR; et al.","32649","1995","02","08",NA,"Brazil","São Paulo","Barra do Turvo","BR 116, Entrada para Bairro dos Barreiros.","-48.466944","-24.79375",NA,"Mata Atlântica de Encosta, Árvoe 4m. Frutos.",NA,NA,NA,NA,NA,NA,"-48.466944","-24.79375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-01 16:35:53-03","UNICAMP","UEC","51560","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, AFP","Britez, RM","1246","1986","12","12",NA,"Brazil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,"Árvore de 17m, sicônios verdes. Copa bem ramificada; base do morro.",NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto","2010","01","20",NA,NA,NA,NA,NA
"172","2021-03-01 16:35:53-03","UNICAMP","UEC","11502","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, AFP","Martins, FR","10065","1979","04","29",NA,"Brazil","São Paulo","Araras","Fazenda Riachuelo","-47.3800010681152","-22.3500003814697",NA,"Árvore 30m, nativa na rua da primeira colônia",NA,NA,NA,NA,NA,NA,NA,NA,"22739","auto","2010","01","20",NA,NA,NA,NA,NA
"173","2021-03-01 16:35:53-03","UNICAMP","UEC","11504","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, AFP","Mathes, LAF","10083","1978","06","15",NA,"Brazil","São Paulo","Campinas","Bosque dos Jequitibás, nativo no interior do bosque","-47.060001373291","-22.8999996185303",NA,"Árvore até 10m, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto","2010","01","20",NA,NA,NA,NA,NA
"174","2021-03-01 16:35:53-03","UNICAMP","UEC","11494","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, AFP","Mathes, LAF","5699","1977","08",NA,NA,"Brazil","São Paulo","Campinas","Bosque dos Jequitibás, nativo no interior do bosque","-47.060001373291","-22.8999996185303",NA,"Árvore magestosa; frutos verdes. Coleção Bosque dos Jequitibás. nº 229D",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto","2010","01","20",NA,NA,NA,NA,NA
"175","2021-03-01 16:35:53-03","UNICAMP","UEC","11493","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, AFP","Mathes, LAF","8407","1978","09","14",NA,"Brazil","São Paulo","Campinas","Bosque dos Jequitibás, nativo no interior do bosque.","-47.060001373291","-22.8999996185303",NA,"Coleção Bosque dos Jequitibás nº 80B",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto","2010","01","20",NA,NA,NA,NA,NA
"176","2021-03-01 16:35:53-03","UNICAMP","UEC","147959","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, AFP","Santos, K","278","1997","09","13",NA,"Brazil","São Paulo","Campinas","Distrito de Souzas, Mata mesófila semidecídua.","-47.060001373291","-22.8999996185303",NA,"Borda de mata. Árvore, 11m altura. Vegetativo.",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto","2010","01","20",NA,NA,NA,NA,NA
"177","2021-03-01 16:35:53-03","UNICAMP","UEC","89753","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, AFP","Pereira, RAS; Semir, J; Galvão, JC","6","1997","03","25",NA,"Brazil","São Paulo","Campinas","Fazenda Santa Elisa, Monjolinho (IAC)","-47.060001373291","-22.8999996185303",NA,"Árvore ca. 20m, DAP ~ 200cm. Raízes tabulares grandes, látex abundante, sicônios na fase C com coloração verde externamante e páleo internamente.",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto","2010","01","20",NA,NA,NA,NA,NA
"178","2021-03-01 16:35:53-03","UNICAMP","UEC","11476","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, AFP","Gabrielli, AC; Tamashiro, JY","8745","1978","09","13",NA,"Brazil","São Paulo","Campinas","Fazenda Santa Genebra","-47.060001373291","-22.8999996185303",NA,"Árvore, 10m alt.",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto","2010","01","20",NA,NA,NA,NA,NA
"179","2021-03-01 16:35:53-03","UNICAMP","UEC","126536","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, AFP","Cielo-Filho, R; Santin, DA","61","1999","08","27",NA,"Brazil","São Paulo","Campinas","Praça João Lech Junior (Bosque dos Alemães)","-47.060001373291","-22.8999996185303",NA,"Árvore de aproximadamente 20m altura.",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto","2010","01","20",NA,NA,NA,NA,NA
"180","2021-03-01 16:35:53-03","UNICAMP","UEC","126535","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, AFP","Cielo-Filho, R; Santin, DA","2","1998","04","08",NA,"Brazil","São Paulo","Campinas","Praça João Lech Junior (Bosque dos Alemães)","-47.060001373291","-22.8999996185303",NA,"Árvore de aproximadamente 20m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto","2010","01","20",NA,NA,NA,NA,NA
"181","2021-03-01 16:35:53-03","UNICAMP","UEC","180526","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Colletta, GD","Colletta, GD; Ferreira, MAP; Ivanauskas, NM; Campos-Rocha, A; Souza, D; Flores, TB","1138","2013","05","02",NA,"Brazil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA), UHE Alecrim, trilha da Chaminé, beira do Ribeirão do Veado.","-47.5","-23.9599990844727",NA,"Árvore, 14m, frutos verdes.","UEC047966",NA,"UEC047966",NA,NA,NA,NA,NA,"41034","auto","2013","05","21",NA,NA,NA,NA,NA
"182","2021-03-01 16:35:53-03","UNICAMP","UEC","71262","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, AFP","Durigan, G","30516","1991","09","12",NA,"Brazil","São Paulo","Tarumã","Fazenda Berrante, mata ciliar.","-50.5699996948242","-22.7399997711182",NA,"Árvore de grandeporte, casca clara.",NA,NA,NA,NA,NA,NA,NA,NA,"15125","auto","2010","01","20",NA,NA,NA,NA,NA
"183","2021-03-01 16:35:53-03","UNICAMP","UEC","168695","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","glabra","Ficus glabra","Griff.","Santos, K","Santos, K; Belinello, R","3656","2000","12","12",NA,"Brazil","São Paulo","Campinas","Mata Ribeirão Cachoeira (Área C2); área total: 244,9 ha.","-46.916667","-22.816667",NA,"Árvore semidecídua, zoocórica;&nf;altura total: 13 m; &nf;altura do fuste: 9 m; &nf;PAP: 143 cm.&nf;01-25% da copa infestada por lianas.&nf;Casca esverdeada.; Floresta Estacional Semidecidual.","UEC007906","660","UEC007906","660",NA,NA,"-46.916667","-22.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-01 16:35:53-03","UNICAMP","UEC","168696","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","glabra","Ficus glabra","Griff.","Santos, K","Santos, K; Belinello, R","988","2000","01","25",NA,"Brazil","São Paulo","Campinas","Mata Ribeirão Cachoeira (Área C1); área total: 244,9 ha.","-46.916667","-22.816667",NA,"Árvore semidecídua, zoocórica;&nf;altura total: 12 m; &nf;altura do fuste: 9 m; &nf;PAP: 186 cm.&nf;26-50% da copa infestada por lianas.&nf;Casca esverdeada.; Floresta Estacional Semidecidual.","UEC007907","653","UEC007907","653",NA,NA,"-46.916667","-22.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-03-01 16:35:53-03","UNICAMP","UEC","168697","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","glabra","Ficus glabra","Griff.","Santos, K","Santos, K; Belinello, R","1311","2000","05","06",NA,"Brazil","São Paulo","Campinas","Mata do Macuco (Fragmento G1); área total: 41,8 ha.","-46.933333","-22.783333",NA,"Árvore semidecídua, zoocórica;&nf;altura total: 11 m; &nf;altura do fuste: 5 m; &nf;PAP: 84 cm.&nf;51-75% da copa infestada por lianas.&nf;Casca esverdeada.; Floresta Estacional Semidecidual.","UEC007908","739","UEC007908","739",NA,NA,"-46.933333","-22.783333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-03-01 16:35:53-03","UNICAMP","UEC","168758","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","glabra","Ficus glabra","Griff.","Santos, K","Santos, K; Belinello, R","2108","2000","06","14",NA,"Brazil","São Paulo","Campinas","Mata da Fazenda Santana do Atalaia (Fragmento M4).&nf;Área total 25,2 ha.","-46.883333","-22.8",NA,"Árvore semidecídua, zoocórica; &nf;altura total: 9 m;&nf;altura do fuste: 5 m;&nf;PAP: 133 cm; &nf;Casca esverdeada.&nf;51-75% da copa infestada por lianas.; Floresta estacional semidecídua.","UEC007888","733","UEC007888","733",NA,NA,"-46.883333","-22.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-03-01 16:35:53-03","UNICAMP","UEC","168759","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","glabra","Ficus glabra","Griff.","Santos, K","Santos, K; Belinello, R","810","1999","12","01",NA,"Brazil","São Paulo","Campinas","Mata Ribeirão Cachoeira (Área C3).&nf;Área total 244,9 ha.","-46.916667","-22.816667",NA,"Árvore semidecídua, zoocórica; &nf;altura total: 4,5 m;&nf;altura do fuste: 3 m;&nf;PAP: 32 cm; &nf;Casca esverdeada.&nf;76-100% da copa infestada por lianas.; Floresta estacional semidecídua.","UEC007890","756","UEC007890","756",NA,NA,"-46.916667","-22.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-01 16:35:53-03","UNICAMP","UEC","168760","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","glabra","Ficus glabra","Griff.","Santos, K","Santos, K; Belinello, R","2222","2000","06","16",NA,"Brazil","São Paulo","Campinas","Mata da Fazenda Santa Helena (Fragmento P1); área total: 12,4 ha.","-46.9","-24.9",NA,"Árvore semidecídua, zoocórica; &nf;altura total: 17 m;&nf;altura do fuste: 3 m;&nf;PAP: 178 cm; &nf;Casca esverdeada.; Floresta estacional semidecídua.","UEC007889","887","UEC007889","887",NA,NA,"-46.9","-24.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-01 16:35:53-03","UNICAMP","UEC","171581","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","glabra","Ficus glabra","Griff.","Semir, J","Garcia, LC","533","2010","03","12",NA,"Brazil","São Paulo","Santa Bárbara d'Oeste","Represa São Luís.","-47.720967","-23.383681",NA,"Árvore, vegetativo.; Mata ciliar em procesos de restauração desde 1998. Mata Atlântica. Floresta Estacional Semidecidua.","UEC041331","554","UEC041331","554",NA,NA,"-47.720967","-23.383681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-12 12:52:37-03","UNICAMP","UEC","209241","S","Plantae","Magnoliopsida",NA,"Moraceae","Ficus","glabra","Ficus glabra","Griff.","Campos-Rocha, A","Campos-Rocha, A; Bellozi, G","1187","2013","06","16",NA,"Brazil","São Paulo","Nova Odessa","área rural","-47.2900009155273","-22.7700004577637",NA,"Arvoreta ca. 4 m altura, ramificada, dotada de látex incolor, sicônios verdes salpicados de manchas claras (esverdeados internamente, com látex incolor)","UEC179396",NA,"UEC179396",NA,NA,NA,NA,NA,"8440","auto","2013","06","16",NA,NA,NA,NA,NA
"191","2020-10-14 10:03:17-03","FURB","FURB","66352","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Kassner-Filho, A.","Kassner-Filho, A.","5579","2020","02","08",NA,"Brasil","Santa Catarina","Porto Belo","Pereque.","-48.5952777","-27.1822223",NA,"fruto imaturo Habitat: borda do fragmento Habito: arbórea","FURB66352","32","FURB66352","32",NA,NA,"-48.5952777","-27.1822223",NA,NA,"2020","02","08",NA,NA,NA,NA,NA
"192","2019-11-08 08:53:41-03","FURB","FURB","234","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, AFP","Sevegnani, L.",NA,"2000","06","05",NA,"Brasil","Santa Catarina","Blumenau","Ponte do Tamarindo.","-49.0661010742188","-26.9193992614746",NA,NA,"FURB29007",NA,"FURB29007",NA,NA,NA,NA,NA,"34291","auto","2015","09","19",NA,NA,NA,NA,NA
"193","2021-03-16 17:54:47-03","UCS","HUCS","23588","PreservedSpecimen","Plantae","Angiospermae","Rosales","Moraceae","Ficus","eximia","Ficus eximia","Schott","Ribas, O.S.","Ribas, O.S.","5572","2003","11","14",NA,"Brasil","Paraná","São Pedro do Ivaí","Fazenda Barbacena","-51.8563995361328","-23.8652992248535",NA,"árvore - sicônios maduros; Floresta Estacional Semidecídua",NA,NA,NA,NA,NA,NA,NA,NA,"16604","auto","2003",NA,NA,NA,NA,NA,NA,NA
"194","2019-02-21 19:37:53-03","UNEMAT","HERBAM","2029","S","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Milliken, W","Sasaki, D.","2547",NA,NA,NA,NA,"Brasil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino","-55.198299407959","-9.95028018951416",NA,NA,"HERBAM002029",NA,NA,NA,NA,NA,NA,NA,"93610","auto",NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-04-27 16:10:40-03","UFES","VIES","15782","S","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, A.F.P.","Saiter, F.Z.","74","2004","06","10",NA,"Brasil","Espírito Santo","Cariacica","Sítio Taquaruçú.","-40.4199981689453","-20.2639007568359",NA,NA,"VIES015782",NA,"VIES015782",NA,NA,NA,NA,NA,"18507","auto","2014","08","20",NA,NA,NA,NA,NA
"196","2019-12-19 16:36:56-03","UNESP-IBB","BOTUW","785","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"Comp. Vale do Rio Doce","-40.533333","-19.866667",NA,NA,"BOTUW000785",NA,NA,NA,NA,NA,"40°32'W","19°52'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-12-19 16:36:56-03","UNESP-IBB","BOTUW","772","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","C. Berg","Nee, M.","35514","1987","08","04",NA,"Bolivia","Santa Cruz",NA,"Andres Ibanez, Jardin Bot. 12 Km. E of Santa Cruz.",NA,NA,NA,"Several trunks 15 cm. dia. perhaps a strangler, sap milky, wood soft, white.","BOTUW000772",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA
"198","2019-08-16 08:40:12-03","UTFPR","HCF","7776","S","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott.","G.A. Dettke","J. Bueno","79","2009","03","10",NA,"Brasil","PR","Campo Mourão","RPPN Ana Tramujas - Propriedade do Sr.","-52.404611","-24.250278",NA,"árvore ca. 6 m, com látex alvo. Frutos imaturos verdes. Beira da estrada.",NA,"540",NA,"540",NA,NA,"52°24'16,6 W","24°15'01 S",NA,NA,"2019","04","26",NA,NA,NA,NA,NA
"199","2019-08-16 08:40:12-03","UTFPR","HCF","4534","S","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott.","J. Cordeiro & E. Barboza","M.G. Caxambu","1247","2006","11","17",NA,"Brasil","PR","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,"árvore ca. 7m de altura, com material fértil.",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto","2008",NA,NA,NA,NA,NA,NA,NA
"200","2020-06-29 09:31:22-03","UFRRJ","RBR","43228","S","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","T.P.P. Alverga","G.P.R. Gonçalves",NA,"2013","06","30",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","PNM Grumari. R32/50.","-43.527222","-23.044167",NA,NA,"RBR00043228",NA,NA,NA,NA,NA,"43º31'38''W","23º2'39''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-06-29 09:31:22-03","UFRRJ","RBR","44823","S","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","N.M. Corrêa","N.M. Corrêa; M.M.S. Murakami","221","2017","09","07",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu","Guapiaçu. Pastagem ao lado da estrada para a casa de Pesquisa da REGUA, próximo a casa do Sr. Anibal.","-42.748611","-22.425278",NA,NA,"RBR00044823","95",NA,"95",NA,NA,"42º44'55''W","22º25'31''S",NA,NA,"2017","11",NA,NA,NA,NA,NA,NA
"202","2013-04-01 09:17:23-03","IPT","BCTW","19839","S","Plantae","Magnoliophyta",NA,NA,"Ficus","glabra","Ficus glabra",NA,"Instituto Plantarum","Lorenzi, H.","196",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"203","2020-12-21 16:35:55-03","MBM","MBM","322514","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Matos, W.H.","Matos, W.H.","50","2005","12","05","Southern America","Brazil","Paraná","Londrina","Estância Patrial","-51.1627998352051","-23.3103008270264",NA,"Árvore borda da mata; frutos verdes","MBM322514",NA,"MBM322514",NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:35:55-03","MBM","MBM","342487","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Cordeiro, J.; Barboza, E.","Caxambú, M.G.","1403","2007","02","23","Southern America","Brazil","Paraná","Campo Mourão","Parque Estadual do lago Azul (PELA)","-52.3830986022949","-24.0456008911133",NA,"Árvore heliófita, latecente, ca.4m de altura. Frutos imaturos de cor verde. Relevo suave-ondulado.","MBM342487","578","MBM342487","578",NA,NA,NA,NA,"28572","auto","2008",NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:35:55-03","MBM","MBM","212899","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Machado, A.F.P.","Silva, J.M.; Ziller, S.R.; Ziller, S.R.","1914",NA,NA,NA,"Southern America","Brazil","Paraná","Jataizinho","Rio Tibagi, Porto do Baianinho","-50.9799995422363","-23.2541999816895",NA,"Árvore, 15m. Beira do rio","MBM212899",NA,"MBM212899",NA,NA,NA,NA,NA,"16845","auto","2010","01","12",NA,NA,NA,NA,NA
"206","2020-12-21 16:35:55-03","MBM","MBM","349092","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott","Ribas, O.S.","Kaehler, M.","343","2008","10","30","Southern America","Brazil","Paraná","Ortigueira","Futuro eixo da Barragem, margem esquerda do rio Tibagi","-50.9494018554688","-24.2082996368408",NA,"Árvore com 15m de altura. Com látex","MBM349092",NA,"MBM349092",NA,NA,NA,NA,NA,"46016","auto","2009","02",NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:35:55-03","MBM","MBM","16346","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","eximia","Ficus eximia","Schott",NA,"Lindeman, J.; Haas, H.; Haas, H.","4906","1967","03","15","Southern America","Brazil","Paraná","Pinhão","Pinhão","-51.6596984863281","-25.6956005096436",NA,NA,"MBM016346",NA,"MBM016346",NA,NA,NA,NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA,NA
