"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","previousCatalogNumber","typeStatus","fieldNumber","infraspecificEpithet","individualCount"
"478","2019-08-20 10:13:02-03","UNICAMP","UEC","119544","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Flores, AS; Schütz Rodrigues, R","2001","04","11","Brazil","Mato Grosso do Sul","Bandeirantes","BR 163, 75 Km, após Campo Grande","-54.35","-19.664167","-54.35","-19.664167",NA,NA,"UEC152188","UEC152188","Magnoliopsida",NA,"520",NA,NA,"Beira de estrada, arbusto 1,5m alt., frutos imaturos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2019-08-20 10:13:02-03","UNICAMP","UEC","123573","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Flores, AS; Schütz Rodrigues, R; Barbosa, AR; Simões, AO; Belinello, R","2002","02","10","Brazil","Goiás","Colinas do Sul","Em direção a Minaçu","-48.143806","-13.809444","-48.143806","-13.809444","560","560","UEC152155","UEC152155","Magnoliopsida",NA,"870",NA,NA,"rbusto 1,5m alt., corola amrela, em borda de cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2019-08-20 10:13:02-03","UNICAMP","UEC","123611","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, AS","Flores, AS; Tozzi, AMGA; et al.","2001","11","13","Brazil","Minas Gerais","Juramento","Em direção a Itacambira, Beira de mata.","-43.566667","-16.916667","-43.566667","-16.916667",NA,NA,"UEC152179","UEC152179","Magnoliopsida",NA,"719",NA,NA,"Subarbusto ca. 1,5 m de altura.",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2019-08-20 10:13:02-03","UNICAMP","UEC","123614","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Flores, AS; Tozzi, AMGA","2001","11","13","Brazil","Minas Gerais","Juramento","Em dir. a Itacambira.","-43.566972","-16.903028","-43.566972","-16.903028","800","800","UEC152175","UEC152175","Magnoliopsida",NA,"716",NA,NA,"Beira de mata, subarbusto ca. 1,5 m alt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2019-08-20 10:13:02-03","UNICAMP","UEC","128737","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Devecchi, MF","Damasceno Junior, GA; Lima, MS; Gonçalves, PV","2000","12","14","Brazil","Mato Grosso do Sul","Bonito","Mata na área de acesso à Gruta do Lago A","-56.590556","-22.386111","-56.590556","-22.386111",NA,NA,"UEC152119","UEC152119","Magnoliopsida",NA,"2067",NA,NA,"flor, Erva de 1 m, flor amarela. Mata semidecídua. Cerradão. Solo litólico. Relevo plano.",NA,NA,"2011","06",NA,NA,NA,NA,NA,NA,NA,NA
"483","2019-08-20 10:13:02-03","UNICAMP","UEC","123642","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, AS","Flores, AS; Rodrigues, RS","2002","01","17","Brazil","Bahia","Mucugê","Em direção a Andaraí.","-41.4","-13","-41.4","-13",NA,NA,"UEC152167","UEC152167","Magnoliopsida",NA,"753",NA,NA,"Arbusto, 1,5 m, em campo alterado na beira da estrada, flores amarelas.",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2021-03-01 16:30:20-03","UNICAMP","UEC","133459","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Windler, DR","Irwin, HS; Harley, RM; Smith, GL","1971","03","19","Brazil","Goiás",NA,"Chapada dos Veadeiros, Ca. 209 km N. of Alto do Paraiso.",NA,NA,NA,NA,"1250","1250","UEC070077","UEC070077","Magnoliopsida",NA,"s.n.",NA,NA,"Shrub ca. 1,5m tall. Corolla yellow.Gallery margin.; Galleryt forest anda adjacent wet campo (brejo)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2019-08-20 10:13:02-03","UNICAMP","UEC","140986","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Silva, RR","Silva, RR; Silva, R","2004","07","23","Brazil","Mato Grosso do Sul","Corumbá","Serra Santa Cruz, Planalto Residual do Urucum.&nf;Cerrado (clareira).","-57.5725","-19.211667","-57.5725","-19.211667",NA,NA,"UEC152187","UEC152187","Magnoliopsida",NA,"992",NA,NA,"Arbusto de 1,8 m de altura. Frutos maturos castanho-claros passando a castanho-escuros. Solo minério de ferro.",NA,NA,"2004","07",NA,NA,NA,NA,NA,NA,NA,NA
"486","2021-03-01 16:30:20-03","UNICAMP","UEC","141110","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Silva, RR","Silva, RR; Silva, R","2004","02","19","Brazil","Mato Grosso do Sul","Corumbá","Serra Santa Cruz. Acesso pelo Lago Azul.","-57.570972","-19.206444","-57.570972","-19.206444","945","945","UEC152170","UEC152170","Magnoliopsida",NA,"723",NA,NA,"Arbusto de 80 cm de altura, flores amarelas. Presença de formigas pretas.; Planalto Residual do Urucum. Borda de campo cerrado. Solo minério de ferro.",NA,NA,"2004","02",NA,NA,NA,NA,NA,NA,NA,NA
"487","2019-08-20 10:13:02-03","UNICAMP","UEC","141152","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Silva, RR","Silva, RR; Calisto","2003","03","31","Brazil","Mato Grosso do Sul","Corumbá","Serra do Urucum, Planalto Residual do Urucum. Borda de Floresta Estacional Semidecidual.","-57.615611","-19.192861","-57.615611","-19.192861","527","527","UEC152202","UEC152202","Magnoliopsida",NA,"233",NA,NA,"Arbusto de 80cm de altura. Flores amarelas. Solo minério de ferro.",NA,NA,"2003","02",NA,NA,NA,NA,NA,NA,NA,NA
"488","2019-08-20 10:13:02-03","UNICAMP","UEC","141739","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Silva, ED","Silva, ED; Martins, AB; Belinello, R; Cândido, CP; Rodrigues, KF","2003","09","09","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, Solo arenoso.","-44.217778","-17.911389","-44.217778","-17.911389","1054","1054","UEC152240","UEC152240","Magnoliopsida",NA,"135",NA,NA,"Arbusto 1,4 m.; flores amarelas; frutos maduros/imaturos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2019-08-20 10:13:02-03","UNICAMP","UEC","141672","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Silva, RR","Silva, RR; Velásquez, JS","2004","04","28","Brazil","Mato Grosso do Sul","Corumbá","Serra Tromba dos Macacos, Planalto Residual do Urucum. Acesso pela Fazenda Vovô Osvaldo. Cerradão.","-57.675722","-19.2185","-57.675722","-19.2185","601","601","UEC152201","UEC152201","Magnoliopsida",NA,"910",NA,NA,"Arbusto de 1,7m de altura. Frutos imaturos amarelo-verdeados, maduros castanho-claros. Solo ferruginoso.",NA,NA,"2004","04",NA,NA,NA,NA,NA,NA,NA,NA
"490","2019-08-20 10:13:02-03","UNICAMP","UEC","141738","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Silva, ED","Silva, ED; Martins, AB; Belinello, R; Cândido, CP; Rodrigues, KF","2003","05","02","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.190278","-17.700278","-44.190278","-17.700278","1038","1038","UEC152193","UEC152193","Magnoliopsida",NA,"58",NA,NA,"Arbusto 2 m.; flores amarelas, frutos amaturos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2019-08-20 10:13:02-03","UNICAMP","UEC","141741","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Silva, ED","Silva, ED; Martins, AB; Belinello, R; Cândido, CP; Rodrigues, KF","2003","12","07","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.192222","-17.693611","-44.192222","-17.693611","938","938","UEC152198","UEC152198","Magnoliopsida",NA,"200",NA,NA,"Arbusto 1,5 m.; flores amarelas; frutos maduros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2019-08-20 10:13:02-03","UNICAMP","UEC","141742","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Silva, ED","Silva, ED","2004","07","08","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, Cachoeira do Boqueirão. Solo arenoso. Clareira em mata de galeria.","-44.176667","-17.760556","-44.176667","-17.760556","696","696","UEC152197","UEC152197","Magnoliopsida",NA,"298",NA,NA,"Arbusto 2,5 m.; flores amarelas; frutos imaturos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2019-08-20 10:13:02-03","UNICAMP","UEC","141743","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Silva, ED","Silva, ED","2004","07","07","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, Matinha. Solo arenoso. Fragmento de mata.","-44.192222","-17.693611","-44.192222","-17.693611","938","938","UEC152115","UEC152115","Magnoliopsida",NA,"277",NA,NA,"Arbusto 1,5 m.; flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2019-08-20 10:13:02-03","UNICAMP","UEC","143108","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Silva, RR","Silva, RR; Sebastião","2004","07","27","Brazil","Mato Grosso do Sul","Corumbá","Serra Santa Cruz, Planalto Residual do Urucum.&nf;Acesso pela Mineração Corumbaense. &nf;Cerrado. Estrada da Geologia.","-57.372222","-19.211667","-57.372222","-19.211667",NA,NA,"UEC152178","UEC152178","Magnoliopsida",NA,"992a",NA,NA,"Arbusto de 1,8 m de altura. Frutos maduros castanhos ou castanho-escuros. Solo minério de ferro.",NA,NA,"2004","07",NA,NA,NA,NA,NA,NA,NA,NA
"495","2019-08-20 10:13:02-03","UNICAMP","UEC","144556","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Fortuna-Perez, AP","Fortuna-Perez, AP","2006","03","01","Brazil","Minas Gerais","Serra da Canastra","Serra da Canastra. Beira da estrada, sentido para a Cascad'anta.",NA,NA,NA,NA,NA,NA,"UEC051481","UEC051481","Magnoliopsida",NA,"82",NA,NA,NA,NA,NA,"2006","03",NA,NA,NA,NA,NA,NA,NA,NA
"496","2019-08-20 10:13:02-03","UNICAMP","UEC","149314","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Devecchi, MF","Kinoshita, LS; Galvão, JC; Vidal, MC; Pascoal, ACRF; Carvalho, MB; Saenz, GCV","2009","05","14","Brazil","Minas Gerais","Extrema","Serra do Lopo, Trilha Pedra das Flores, floresta ombrófila densa montana","-46.331389","-22.892778","-46.331389","-22.892778",NA,NA,"UEC152121","UEC152121","Magnoliopsida",NA,"09-28",NA,NA,"Arbusto, 1,5 m de altura, flores amarelas",NA,NA,"2011","06",NA,NA,NA,NA,NA,NA,NA,NA
"497","2021-03-01 16:30:20-03","UNICAMP","UEC","170402","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Seijo, JG","2009","03","21","Argentina","Corrientes","San Cosme","Entre Santa Ana e Ingenio Primer Correntino.",NA,NA,NA,NA,NA,NA,"UEC010326","UEC010326","Magnoliopsida",NA,"4003",NA,NA,"Sufrútice de 50-70cm alt. Flores amarillo anaranjadas con inetior de estandarte rojizos. Frutos de color castaño oscuro.; En lomadas de arenas amarillas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2021-03-01 16:30:20-03","UNICAMP","UEC","172588","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Silva, ED","Silva, ED","2006","12","18","Brazil","São Paulo","Ubatuba","Núcleo Santa Virgínia, Parque Estadual da Serra do Mar. Floresta Ombrófila Densa Montana (área aberta).","-45.139444","-23.344444","-45.139444","-23.344444","916","916","UEC016682","UEC016682","Magnoliopsida",NA,"610",NA,NA,"Arbusto 2m, flores amarelas.",NA,NA,"2007","04",NA,NA,NA,NA,NA,NA,NA,NA
"499","2021-03-01 16:30:20-03","UNICAMP","UEC","177088","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, A","Funez, LA; Zermiani, AE","2013","01","10","Brazil","Santa Catarina","Rodeio","Local: Centro","-49.371889","-26.928531","-49.371889","-26.928531","86","86","UEC031836","UEC031836","Magnoliopsida",NA,"1350",NA,NA,"Altura: 2m, &nf;Hábito: arbustiva;&nf;Cor/Flor: amarela.; Habitat: Beira de capoeira.",NA,NA,"2014","04",NA,NA,NA,NA,NA,NA,NA,NA
"500","2021-03-01 16:30:20-03","UNICAMP","UEC","184129","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, AS","Verçosa, D","2015","02","24","Brazil","São Paulo","Jundiaí","beira de estrada próximo a entrada para serra do japi","-46.921611","-23.213139","-46.921611","-23.213139","773","773","UEC106132","UEC106132","Magnoliopsida",NA,"7",NA,NA,"campo",NA,NA,"2015","02","27",NA,NA,NA,NA,NA,NA,NA
"501","2021-03-01 16:30:20-03","UNICAMP","UEC","192313","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Lewis, GP","Harley, RM; Giulietti, AM; Stannard, BL; Hind, DJN; Kameyama, C; Prado, J; et al.","1988","10","15","Brazil","Minas Gerais","Grão Mogol","Ca. 7 km a direção sul da cidade, na estrada para Francisco Sá.","-42.933333","-16.616667","-42.933333","-16.616667","700","850","UEC126731","UEC126731","Magnoliopsida",NA,"SPFs.n.",NA,NA,"Subartbusto 1-1,5 m de altura, bem ramificado. Frutos marrons.; Campo rupestre/cerrado. Afloramento de arenito e areia branca. Solo arenoso.",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2021-03-01 16:30:20-03","UNICAMP","UEC","173360","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Silva, ED","Silva, ED","2006","07","19","Brazil","São Paulo","Ubatuba","Picinguaba, Parque Estadual da Serra do Mar.","-45.139444","-23.344444","-45.139444","-23.344444","916","916","UEC089958","UEC089958","Magnoliopsida",NA,"376",NA,NA,"Arbusto 2 m, flores amarelas.; Floresta Ombrófila Densa Montana.",NA,NA,"2007","02",NA,NA,NA,NA,NA,NA,NA,NA
"503","2021-03-01 16:30:20-03","UNICAMP","UEC","173367","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Silva, ED","Silva, ED","2007","01","26","Brazil","São Paulo","Ubatuba","Picinguaba Parque Estadual da Serra do Mar.","-45.150556","-23.337222","-45.150556","-23.337222",NA,NA,"UEC089971","UEC089971","Magnoliopsida",NA,"622",NA,NA,"Árbusto 1m, flores amarelas. Floresta Ombrófila Densa Montana (margem de rio).; Cachoeira do saltinho,877-msm. Floresta Ombrólia Densa Montana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2021-03-01 16:30:20-03","UNICAMP","UEC","173368","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Silva, ED","Silva, ED","2006","12","18","Brazil","São Paulo","Ubatuba","Picinguaba Parque Estadual da Serra do Mar., 887-msm","-45.150556","-23.337222","-45.150556","-23.337222",NA,NA,"UEC089962","UEC089962","Magnoliopsida",NA,"608",NA,NA,"Arbusto 2,5 m, flores amarelas.; Floresta Ombrólia Densa Montana (área aberta).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2021-03-01 16:30:20-03","UNICAMP","UEC","162886","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Flores, A","Lucas, EJ; Mazine, FF; Brummitt, NA; Caliari, CP; Flores, TB; Jennings, LVS","2006","11","16","Brazil","São Paulo","Cunha","Parque estadual da Serra do Mar Trilha do Rio Bonito, próximo à sede.","-45.2","-23.2375","-45.2","-23.2375","190","190","UEC019679","UEC019679","Magnoliopsida",NA,"379",NA,NA,"Arbusto + ou - 2 m alt. Flores com cálice verde e corola alva. Na submata da floresta de encosta.; Floresta ombrófila densa, alto-montana.",NA,NA,"2014","04",NA,NA,NA,NA,NA,NA,NA,NA
"506","2019-08-20 10:13:02-03","UNICAMP","UEC","27232","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Queiróz, LP","Harley, RM","1974","03","07","Brazil","Bahia","Lagoinha","18 km North West of Lagoinha (wich is 5,","-41.333333","-10.333333","-41.333333","-10.333333",NA,NA,"UEC152135","UEC152135","Magnoliopsida",NA,"16938",NA,NA,"fruto, Spindly shrub to 3m. Leaves dull green above, grey-green beneath. Calyx pale yellow-green. Petals bright yellow. Standard with black lines radiating from base. Pods greenish.",NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2019-08-20 10:13:02-03","UNICAMP","UEC","37626","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Harley, RM","1980","04","23","Brazil","Bahia","Correntina","Islets and banks of the Rio Correntes by","-44.633333","-13.333333","-44.633333","-13.333333",NA,NA,"UEC152158","UEC152158","Magnoliopsida",NA,"21651",NA,NA,"fruto, Shrub to 2m. Leaves dark green above, pale beneath. Calyx pale green. Petals bright yellow. Standard with a few dark reddish dashes, midway between base and apex of limb. Pods turning blackish.",NA,NA,"1997","05",NA,NA,NA,NA,NA,NA,NA,NA
"508","2020-11-11 16:41:53-03","UNICAMP","UEC","44776","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Hernandes-Bicudo, LR; Campos, CJ; Amaral Jr, A; A","1986","02","13","Brazil","São Paulo","Botucatu","À margem da rodovia João Melão, que liga","-48.738611","-22.9","-48.738611","-22.9",NA,NA,"UEC152182","UEC152182","Magnoliopsida",NA,"482",NA,NA,"flor, Sépalas verdes, pétalas amarelas, estandarte com pintas e riscos pretos, odor desagradável, 1,5m de altura.",NA,NA,"1996","06",NA,NA,NA,NA,NA,NA,NA,NA
"509","2019-08-20 10:13:02-03","UNICAMP","UEC","66815","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Fortuna-Perez, AP","?",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UEC035861","UEC035861","Magnoliopsida",NA,"s.n.",NA,NA,NA,NA,NA,"2009","02",NA,NA,NA,NA,NA,NA,NA,NA
"510","2019-08-20 10:13:02-03","UNICAMP","UEC","89623","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Barreto, KD; Fernandes, GD; Vitti, FX","1994","03","16","Brazil","São Paulo","Cabreúva","Mata da Casa Branca.","-47.416667","-23.269444","-47.416667","-23.269444",NA,NA,"UEC152136","UEC152136","Magnoliopsida",NA,"2158",NA,NA,"fruto, Mata mesófila semidecídua. Subarbusto 1,5m alt., frutos imaturos verdes.",NA,NA,"1997","10","29",NA,NA,NA,NA,NA,NA,NA
"511","2019-08-20 10:13:02-03","UNICAMP","UEC","90620","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Franciosi, ERN; Souza, VC; Rodrigues, RR; Tamashiro, JY; Yamamoto, LF; Bertani, DF; Albuquerque","1996","12","14","Brazil","São Paulo","Cunha","P.E. da Serra do Mar - Núcleo Cunha. Bei","-45.388889","-23.256944","-45.388889","-23.256944",NA,NA,"UEC152194","UEC152194","Magnoliopsida",NA,"6",NA,NA,"flor, Floresta Ombrófila Densa Montana. Arbusto de 3m alt., pétalas amarelas, sépalas esverdeadas, face abaxial da folha glaucescente.",NA,NA,"1997","10",NA,NA,NA,NA,NA,NA,NA,NA
"512","2021-02-17 13:39:53-03","UNICAMP","UEC","79645","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","s/ coletor","1989","04","06","Brazil","Minas Gerais","Extrema","Serra de Extrema.","-46.331389","-22.892778","-46.331389","-22.892778",NA,NA,"UEC152139","UEC152139","Magnoliopsida",NA,"s.n.",NA,NA,"flor",NA,NA,"1996","07","25",NA,NA,NA,NA,NA,NA,NA
"513","2019-08-20 10:13:02-03","UNICAMP","UEC","88803","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Moreira, JLA; Goldenberg, R","1995","04","06","Brazil","São Paulo","Lavrinhas","12 km ao norte de Lavrinhas, vale do Rib","-44.881667","-22.454444","-44.881667","-22.454444",NA,NA,"UEC152125","UEC152125","Magnoliopsida",NA,"38",NA,NA,"fruto, Subarbusto de 1m alt., frutos imaturos verdes.",NA,NA,"1997","10",NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-08-20 10:13:02-03","UNICAMP","UEC","97378","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Nave, AG; Carneiro, PHM; Dário, FR; Lopes, RF","1997","02","18","Brazil","Mato Grosso","Chapada dos Guimarães",NA,"-55.716667","-15.466667","-55.716667","-15.466667",NA,NA,"UEC152150","UEC152150","Magnoliopsida",NA,"1007",NA,NA,"flor, Mata de Galeria, borda da mata, solo latossolo vermelho escuro. Arbusto com altura de 2,5m e com flor amarelada",NA,NA,"2000","07",NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-08-20 10:13:02-03","UNICAMP","UEC","98403","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Chung, F; Vanini, A; Souza, JP; Ivanauskas, NM; Matos, J; Schmidt, M; Gandara, F","1997","12","11","Brazil","São Paulo","Itararé","Estrada Itararé - Bonsucesso.","-49.160833","-24.274444","-49.160833","-24.274444",NA,NA,"UEC152195","UEC152195","Magnoliopsida",NA,"47",NA,NA,"flor, Arbusto de 2m, flor amarela.",NA,NA,"1999","02",NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-08-20 10:13:02-03","UNICAMP","UEC","99426","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Souza, VC; Souza, JP; Scalon, VR; Astorino, A","1996","01","27","Brazil","São Paulo","Angatuba","Estrada para Itatinga, a ca. 20 km de An","-48.506667","-23.402778","-48.506667","-23.402778",NA,NA,"UEC030892","UEC030892","Magnoliopsida",NA,"10641",NA,NA,"flor, Cerrado perturbado com abundância de Pteridium. Subarbusto até 80cm alt., flores amarelas.",NA,NA,"1997","07",NA,NA,NA,NA,NA,NA,NA,NA
"517","2019-08-20 10:13:02-03","UNICAMP","UEC","7800","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Silva, PM","1979","02","16","Brazil","Acre","Cruzeiro do Sul","Dependência do Campus Avançado do Projeto.","-72.6699981689453","-7.63111019134521",NA,NA,NA,NA,"UEC152137","UEC152137","Magnoliopsida",NA,"9942",NA,NA,"fruto, Porte herbáceo.","123037","auto","1996","06",NA,NA,NA,NA,NA,NA,NA,NA
"518","2019-08-20 10:13:02-03","UNICAMP","UEC","20727","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Penereiro, JL","1980","01","30","Brazil","Acre","Cruzeiro do Sul","Dependência do Campus Avançado do Projeto.","-72.6699981689453","-7.63111019134521",NA,NA,NA,NA,"UEC152162","UEC152162","Magnoliopsida",NA,"11030",NA,NA,"flor, Arbusto cam ca. 3m, flores amarelas.","123037","auto","1997","05",NA,NA,NA,NA,NA,NA,NA,NA
"519","2019-08-20 10:13:02-03","UNICAMP","UEC","7846","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Oliveira, PSMC; Garcia, LS","1980","09","09","Brazil","Acre","Cruzeiro do Sul","Mata vizinha à Est. do Aeroporto, km 0.","-72.6699981689453","-7.63111019134521",NA,NA,NA,NA,"UEC152210","UEC152210","Magnoliopsida",NA,"11499",NA,NA,"fruto, Arbusto 1,70m alt., flores amarelas. Beira da mata.","123037","auto","1996","06",NA,NA,NA,NA,NA,NA,NA,NA
"520","2021-03-01 16:30:20-03","UNICAMP","UEC","193787","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Lewis, GP","Harley, RM; Giulietti, AM; Pirani, JR; Stannard, BL; Cordeiro, I; Kameyama, C","1987","02","17","Brazil","Bahia","Jussiape","Água empoçada a margem do Rio de Contas, próximo a cidade. Cachoeira da Fraga.","-41.5924987792969","-13.5166997909546",NA,NA,NA,NA,"UEC133666","UEC133666","Magnoliopsida",NA,"24365",NA,NA,"Arbusto ereto até 2m. Cálice verde-claro. Pétalas amarelas com carena amarelo-esverdeado. Face ventral do estandarte com estrias marrom na base.; Solo arenoso.","26624","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2019-08-20 10:13:02-03","UNICAMP","UEC","111332","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Moraes, MD; Aona, LYS","2000","03","24","Brazil","Bahia","Rio de Contas","Campo Queiroz, Pico das Almas, campo rup","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"UEC152146","UEC152146","Magnoliopsida",NA,"473",NA,NA,"fruto, Arbusto 1m, flores amarelas.","49773","auto","2000","05",NA,NA,NA,NA,NA,NA,NA,NA
"522","2019-08-20 10:13:02-03","UNICAMP","UEC","125887","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Rodrigues, RS; Flores, AS","Flores, AS; Schütz Rodrigues, R","2002","05","16","Brazil","Goiás","Alto Paraíso de Goiás","Rod. GO 118, Km 68, beira de estrada.","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"UEC152180","UEC152180","Magnoliopsida",NA,"977",NA,NA,"Arbusto 1,8m altura; corola amarela; frutos maduros castanhos.","44724","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-08-20 10:13:02-03","UNICAMP","UEC","123580","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link",NA,"Flores, AS; Schütz Rodrigues, R; Barbosa, AR; Simões, AO; Belinello, R","2002","02","09","Brazil","Goiás","Colinas do Sul","Próxima a cidade","-48.0783004760742","-14.1513996124268",NA,NA,NA,NA,"UEC152207","UEC152207","Magnoliopsida",NA,"859",NA,NA,"Arbusto 2m alt., corola amarela, borda de mata.","58154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2019-08-20 10:13:02-03","UNICAMP","UEC","26379","S","Plantae","Fabaceae","Crotalaria","micans","Crotalaria micans","Link","Filliettaz, AM","Heringer, EP; Salles, AEH","1977","08","26","Brazil","Goiás","Corumbá de Goiás",NA,"-48.8086013793945","-15.9236001968384",NA,NA,NA,NA,"UEC152174","UEC152174","Magnoliopsida",NA,"16992",NA,NA,"fruto, Arbustinho com 1,20, flores amarelas, em margem da estrada, onde houve cultivos.","41388","auto","1996","06",NA,NA,NA,NA,NA,NA,NA,NA
