"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","previousCatalogNumber","typeStatus","individualCount","fieldNumber"
"105","2019-11-27 13:51:59-03","UFS","ASE","9522","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Nascimento - Júnior, JE","Landim, M; Proença, C; S.Harris","1570","2004","08","27","Southern America","Brasil","Sergipe","São Cristóvão","próximo ao posto da Polícia Estadual da Rod. João, beira de estrada de terra","-37.206389","-11.014722",NA,"erva. botões e flores magenta.; erva. botões e flores magenta.; Mata","ASE0018735",NA,NA,NA,NA,NA,NA,"2009","08",NA,"-37.206389","-11.014722",NA,NA,NA,NA,NA,NA
"106","2019-11-27 13:51:59-03","UFS","ASE","41609","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Santos, LAS","Santana, JP; Santos, LAS","290","2019","09","04","Southern America","Brasil","Sergipe","Carmópolis","Povoado Siririzinho","-37.083308","-10.678651",NA,"Herbácea com cerca de 20cm. Flores liláses.; Mata Atlântica.","ASE0043123",NA,NA,NA,NA,NA,NA,"2019","10","11","-37.083308","-10.678651",NA,NA,NA,NA,NA,NA
"107","2019-11-27 13:51:59-03","UFS","ASE","16377","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Mendes, K","Mendes, K; Gomes, P; Alves, M; Heald, S; Amorim, BS","156","2007","10","13","Southern America","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana","-37.355833","-10.773056",NA,"Herbácea, de flor arroxeada. Solo areno-argiloso.; Herbácea, de flor arroxeada. Solo areno-argiloso.; Trecho úmido.","ASE0023040",NA,"203","203",NA,NA,NA,"2008","09","04","-37.355833","-10.773056",NA,NA,NA,NA,NA,NA
"108","2019-11-27 13:51:59-03","UFS","ASE","4913","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Barbosa, JIS","Viana, G","1977","1987","08","13","Southern America","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana","-37.2081","-10.4583",NA,"Erva. 20. cm. Flores liláses.; Erva. 20. cm. Flores liláses.; Vegetação tipo restinga.","ASE0015914",NA,NA,NA,NA,NA,NA,"2010","03","09","-37.2081","-10.4583",NA,NA,NA,NA,NA,NA
"109","2019-11-27 13:51:59-03","UFS","ASE","6814","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Nascimento - Júnior, JE","Landim, M; Raulino, T; A.Vicente","1048","1996","09","19","Southern America","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana","-37.2081","-10.4583",NA,"Erva. 10. cm. Flores com pétalas rosas.; Erva. 10. cm. Flores com pétalas rosas.; Campo rupestre no topo da serra","ASE0017151",NA,NA,NA,NA,NA,NA,"2009","08",NA,"-37.2081","-10.4583",NA,NA,NA,NA,NA,NA
"110","2021-03-01 16:38:12-03","UNICAMP","UEC","13005","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Tamashiro, JY","Shepherd, GJ; Semir, J; Andrade, JB; Salgado, PR","6996","1978","02","20",NA,"Brazil","Minas Gerais",NA,"Furnas, Reserva de Furnas, em campo rupestre e cerrado.",NA,NA,NA,"Erva com flores lilazes, lugares úmidos.","UEC061347","UEC061347","1000","1000",NA,NA,NA,"1978","06","23",NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-01 16:38:12-03","UNICAMP","UEC","13006","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Tamashiro, JY","Shepherd, GJ; Semir, J; Andrade, JB; Salgado, PR","7241","1978","02","22",NA,"Brazil","Minas Gerais",NA,"Estrada entre Araxá e Uberaba, Km 381. Em cerrado.",NA,NA,NA,"Erva com flores lilases.","UEC061350","UEC061350","1000","1000",NA,NA,NA,"1978","06","19",NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:38:12-03","UNICAMP","UEC","143199","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Tozzi, AMGA; Corrêa, AM; Costa, JY; Flores, AS; Galvão, JC; Machado, RP","2003064","2003","05","08",NA,"Brazil","Minas Gerais","São Sebastião do Paraíso","Estrada para Jacuí.","-46.939472","-20.931694",NA,"Erva com 10cm, flores lilases tanto no cálice quanto na corola.","UEC088018","UEC088018","888","888",NA,NA,NA,"2010","08",NA,"-46.939472","-20.931694",NA,NA,NA,NA,NA,NA
"113","2019-08-20 10:23:13-03","UNICAMP","UEC","144565","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Aguiar, ACA","Fortuna-Perez, AP","77","2006","03","01",NA,"Brazil","Minas Gerais","Serra da Canastra","Serra da Canastra.",NA,NA,NA,NA,"UEC051489","UEC051489",NA,NA,NA,NA,NA,"2006","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:38:12-03","UNICAMP","UEC","97274","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Romero, R; Semir, J; Goldenberg, R; Dutilh, JHA","5173","1998","02","14",NA,"Brazil","Minas Gerais","Piumhi","Topo da Serra do Andaime. Campo limpo alterado associado a afloramentos.",NA,NA,NA,"Ca. 0,2m. Flores creme-esverdeadas e púrpuras.","UEC061349","UEC061349",NA,NA,NA,NA,NA,"2003","04","29",NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:38:12-03","UNICAMP","UEC","173960","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Araújo, GB","Paula, JE","4273","1999","08","30",NA,"Brazil","Alagoas","Marechal Deodoro","AL-216, a 15 km da BR-101, mata próx. a canavial.","-35.8950004577637","-9.710280418396",NA,"Erva, em floração, frutos ausentes. Flores lilás. Imp. Econômica.; Mata Atlântica em tabuleiro.","UEC089329","UEC089329",NA,NA,"15565","auto",NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:38:12-03","UNICAMP","UEC","123407","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Prado, AL","Prado, AL","1102","1991","09","11",NA,"Brazil","Mato Grosso","Poconé","Campo Jofre, Área alagável.","-56.6227989196777","-16.2567005157471",NA,"Erva com flores alvo-esverdeadas, ca. 10cm; solo argiloso, seco na época.","UEC061344","UEC061344",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:38:12-03","UNICAMP","UEC","123402","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Prado, AL","Prado, AL; et al.","2754","1992","11","22",NA,"Brazil","Mato Grosso","Poconé","Faz. Berro do Bugiu, Campo sazonalmente alagável, proximidades da rodovia Transpantaneira, Km 37, Poconé-P. Jofre.","-56.6227989196777","-16.2567005157471",NA,"Erca ca. 40cm de altura. Flores alvo-esverdeadas.","UEC061343","UEC061343",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-01 16:38:12-03","UNICAMP","UEC","123393","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Prado, AL","Prado, AL","883","1991","07","04",NA,"Brazil","Mato Grosso","Poconé","Faz. do Sr. Tutu Falcão, Campo alagável.","-56.6227989196777","-16.2567005157471",NA,"Erva ca. 5cm de altura; flores esverdeadas. Ambiente seco (capão derrubado), com folhas e flores perfeitas.",NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-01 16:38:12-03","UNICAMP","UEC","123395","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Prado, AL","Prado, AL","1647","1992","09","22",NA,"Brazil","Mato Grosso","Poconé","Faz. Santa Isabel, À 13Km da rodovia Transpantaneira Poconé - P. Jofre, no Km 117.","-56.6227989196777","-16.2567005157471",NA,"Erva ca. 20cm de altura; flores alvo-esverdeadas.","UEC061348","UEC061348",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-01 16:38:12-03","UNICAMP","UEC","123396","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Prado, AL","Prado, AL","3124","1994","01","17",NA,"Brazil","Mato Grosso","Poconé","Faz. Santa Isabel, Campo de murundum sazonalmente alagável, à 13Km da rodovia Transpantaneira Poconé - P. Jofre, no Km 117.","-56.6227989196777","-16.2567005157471",NA,"Erva ca. 30cm de altura. Flores alvo-esverdeadas, ornamental. Raízes aromáticas.",NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-01 16:38:12-03","UNICAMP","UEC","123394","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Prado, AL","Prado, AL; et al.","2696","1993","11","27",NA,"Brazil","Mato Grosso","Poconé","Faz. Santa Isabel, Campo sazonamente alagável, 13Km à direita da rodovia Transpantaneira Km 117-120, Poconé - P. Jofre.","-56.6227989196777","-16.2567005157471",NA,"Erva ca. 10cm de altura; flores alvo-esverdeadas.","UEC061346","UEC061346",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-01 16:38:12-03","UNICAMP","UEC","123397","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Prado, AL","Prado, AL","3037","1992","10","22",NA,"Brazil","Mato Grosso","Poconé","Porto Jofre, Km 130, campo sazonalmente alagável.","-56.6227989196777","-16.2567005157471",NA,"Erva 5-8cm de altura. Flores esverdeadas, raízes aromáticas. Ornamental.","UEC061345","UEC061345",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-01 16:38:12-03","UNICAMP","UEC","47722","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Leitão Filho, HF; Santin, DA; Franco, GADC; Grombone-Guaratini, MT; Francini, RB; Meira Neto, JAA","19418","1987","07","02",NA,"Brazil","Minas Gerais","Carrancas",NA,"-44.6425018310547","-21.4874992370605",NA,"Erva 5cm, flores lilases, em campo aberto, entre gramíneas.","UEC061351","UEC061351","1100","1100","21143","auto",NA,"2003","04","29",NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-01 16:38:12-03","UNICAMP","UEC","106572","S","Plantae","Magnoliopsida",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Crespo, S; Feres, FR; Belinello, R","24","1999","03","02",NA,"Brazil","Minas Gerais","Diamantina","Estrada Diamantina - Conselheiro Mata.","-43.6002998352051","-18.2493991851807",NA,"Erva, flores lilases.","UEC061352","UEC061352",NA,NA,"101169","auto",NA,"2003","04","29",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-04-22 16:23:11-03","UFPB","JPB","5541","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Marques, MC","Xavier Filho, L","JPB5541","1983","06","22","Southern America","Brasil","Paraíba","Santa Rita","Tabuleiro de Santa Rita","-34.978056","-7.114167",NA,"; HABITAT: Solo arenoso e úmido; DESC: Pequenas folhas dispostas alternadamente, inflorescência em flor lilás. Raizes com cheiro de Vick.","JPB0005541",NA,"16","16",NA,NA,NA,"2001","07","24","-34.978056","-7.114167",NA,NA,NA,NA,NA,NA
"126","2021-03-16 17:52:23-03","UCS","HUCS","35850","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Amorim, H.","725","2003","03","07",NA,"Brasil","Minas Gerais","Perdizes","Galheiro, EPDA , Trilha dos Primatas","-47.2928009033203","-19.3528003692627",NA,"herbácea 0,5m cálice verde, corola alva com machas - HUFU 31826; transição cerrado/mata",NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2014-10-14 15:56:35-03","BS","M","M-0153003","S","Plantae","Magnoliophyta","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M0153003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"NOTATYPE",NA,NA
"128","2014-10-14 15:56:35-03","BS","M","M-0153004","S","Plantae","Magnoliophyta","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Habitat inter Rio vendeit et Rio de Pecnè in campis. Provinciae Min. Geraes.",NA,NA,NA,NA,"M0153004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"NOTATYPE",NA,NA
"129","2021-03-21 19:38:05-03","UFC","EAC","965","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Cavalcanti, D.","Bezerra, P.","s.n.","1954","04","24","Southern America","Brasil","Ceará","Fortaleza","Tabuleiro junto à EAC - Antônio Bezerra.","-38.543098449707","-3.71722006797791",NA,"Erva insignificante, flor rosa para roxa.","EAC0000965",NA,NA,NA,"19924","auto",NA,"2017","09","27",NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:41:15-03","MBM","MBM","37157","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides major","Benn.","Wurdack, J.","Hatschbach, G.","8566",NA,NA,NA,"Southern America","Brazil","Paraná","Arapoti","Rio das Cinzas, Barra do Perdizes","-49.8266983032227","-24.1578006744385",NA,NA,"MBM037157","MBM037157",NA,NA,"41852","auto","major",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:41:15-03","MBM","MBM","37156","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides major","Benn.","Wurdack, J.","Pereira, E.; Hatschbach, G.; Hatschbach, G.","7747",NA,NA,NA,"Southern America","Brazil","Paraná","Laranjeiras do Sul","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,"MBM037156","MBM037156",NA,NA,"28404","auto","major",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:41:15-03","MBM","MBM","33430","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Wurdack, J.","Hatschbach, G.; Anderson, W.R.; Gates, B.; Anderson, W.R.; Gates, B.","36265",NA,NA,NA,"Southern America","Brazil","Goiás","São João da Aliança","10km N de São João da Aliança",NA,NA,NA,NA,"MBM033430","MBM033430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2015-09-22 23:08:25-03","MNHN","RECOLNAT_MNHN_P","P00287067","PreservedSpecimen",NA,NA,NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Poiret","Leblond, J.-B.",NA,NA,NA,NA,NA,"[Guyane française]",NA,NA,"Cayenne",NA,NA,"hb","Acquis en Novembre 1886 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00287067' target='other'> <mi>dwc_moreinfo</mi></a>","P00287067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,NA
"134","2020-10-01 14:20:41-03","JBB","HEPH","25507","S","Plantae","Dicotyledon","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Chacon, RG","543","2009","04","14","Southern America","Brasil","Distrito Federal","Brasília","Faz: Taboquinha, prox:à entrada do Condomínio Serrana, do outro lado da rua.","-48.726064","-15.875692",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,"-48.726064","-15.875692",NA,NA,NA,NA,NA,NA
"135","2020-10-01 14:20:41-03","JBB","HEPH","22381","S","Plantae","Dicotyledon","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Paiva, VF; Oliveira, MS","Paiva, VF; Jesus, FPR de","353","2006","02","10","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Cristo Redentor","-47.85","-15.866667",NA,"raiz com cheiro de Vick",NA,NA,"1020","1020",NA,NA,NA,"2006",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"136","2020-10-01 14:20:41-03","JBB","HEPH","33602","S","Plantae","Dicotyledon","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Chacon, RG","Paiva, VF; Soares, ACA; Tinti, BV; Oliveira, EBL de","1035","2018","03","05","Southern America","Brasil","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Subida para a pedreira","-48.951111","-15.714167",NA,NA,NA,NA,"1090","1090",NA,NA,NA,"2018","06",NA,"-48.951111","-15.714167",NA,NA,NA,NA,NA,NA
"137","2020-10-01 14:20:41-03","JBB","HEPH","33638","S","Plantae","Dicotyledon","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Soares, ACA; Rosa, PO","Paiva, VF; Soares, ACA; Tinti, BV; Oliveira, EBL de","1072","2018","03","05","Southern America","Brasil","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Próximo a 5ª cachoeira","-48.961389","-15.707778",NA,NA,NA,NA,"958","958",NA,NA,NA,"2018","06",NA,"-48.961389","-15.707778",NA,NA,NA,NA,NA,NA
"138","2020-10-01 14:20:41-03","JBB","HEPH","34090","S","Plantae","Dicotyledon","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Soares, ACA; Rosa, PO","Rosa, PO; Soares, ACA; Tinti, BV; Candido, DS","2078","2018","02","05","Southern America","Brasil","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Caminho para a Mata da Bacia","-48.923056","-15.713611",NA,NA,NA,NA,"1208","1208",NA,NA,NA,"2018","06",NA,"-48.923056","-15.713611",NA,NA,NA,NA,NA,NA
"139","2020-10-01 14:20:41-03","JBB","HEPH","28477","S","Plantae","Dicotyledon","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Oliveira, MS","Rodrigues, AS","339","2012","03","28","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - Área do Cristo Redentor","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,"2013","11","13",NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-10-01 14:20:41-03","JBB","HEPH","23470","S","Plantae","Dicotyledon","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Oliveira, MS; Chacon, RG","Martins, RC; Chacon, RG","769","2008","01","15","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, morro em frente ao Poção.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-10-01 14:20:41-03","JBB","HEPH","3372","S","Plantae","Dicotyledon","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Pastore, JFB","Alves, MA","94","1983","04","14","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1020","1020","70570","auto",NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-10-01 14:20:41-03","JBB","HEPH","7315","S","Plantae","Dicotyledon","Fabales","Polygalaceae","Polygala","galioides","Polygala galioides","Poir.","Estrela, R","Santana, TJ","7","1991","03","11","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-11 11:40:20-03","UFMG","BHCB","149194","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Tameirão Neto, E; Mansur, T","4969","2011","01","13","Southern America","Brasil","Minas Gerais","Santa Bárbara","Serra Gandarela, Projeto Mina Apolo","-49.689478","-20.050928",NA,"Campo rupestre sobre canga couraçada, herbáceo",NA,NA,"1596","1596",NA,NA,NA,"2011","03",NA,"-49.689478","-20.050928",NA,NA,NA,NA,NA,NA
"144","2020-12-11 11:40:20-03","UFMG","BHCB","100324","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Matos, EC; Soares, LA; Vasconcelos, MF de; Oliveira, PG; Rodrigues, SP","s.n.","2006","04","27","Southern America","Brasil","Minas Gerais","Moeda","Serra da Moeda","-43.933333","-20.3",NA,"Plantas do Brasil. Campo rupestre; crescendo sobre substrato arenoso. Corola lilás",NA,NA,"1431","1431",NA,NA,NA,NA,NA,NA,"-43.933333","-20.3",NA,NA,NA,NA,NA,NA
"145","2020-12-11 11:40:20-03","UFMG","BHCB","119731","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Batista, JAN; Martins, CAN","2050","2007","04","26","Southern America","Brasil","Minas Gerais","Moeda","Serra da Moeda, Entrada para Moeda, cerca de 33km S de Belo Horizonte a partir do entroncamento do anel rodoviário com a BR 040. À esquerda da pista em direção a Moeda, cerca de 2km após o entroncamento com a BR 040","-43.956444","-20.277806",NA,"Plantas do Brasil. Campo limpo seco em encosta pedregosa; solo areno-argiloso, raso, com algum cascalho sobre a superfície. Área queimada durante a seca",NA,NA,"1331","1331",NA,NA,NA,NA,NA,NA,"-43.956444","-20.277806",NA,NA,NA,NA,NA,NA
"146","2020-12-11 11:40:20-03","UFMG","BHCB","51531","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Lombardi, JA; Lara, ACM; Mota, RC da","3904","2000","04","08","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto., Da casa de hóspedes à cascata do Ribeirão das Éguas e então, por fim, ao camping","-43.341111","-18.115",NA,"Plantas do Brasil. Vegetação ribeirinha, terreno úmido sobre pedra. Erva. Flores roxas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.341111","-18.115",NA,NA,NA,NA,NA,NA
"147","2020-12-11 11:40:20-03","UFMG","BHCB","72417","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Barreto, HLM","11318",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-11 11:40:20-03","UFMG","BHCB","72418","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Rabello, AM","s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-11 11:40:20-03","UFMG","BHCB","2517","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Grandi, TSM; Oliveira, JA de","581","1981","02","18","Southern America","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG","-43.937801361084","-19.9207992553711",NA,"Campo sujo. Herbáceo terrestre. Flores superiores alternas, as demais verticiladas. Flores roxas",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-11 11:40:20-03","UFMG","BHCB","2954","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Ferrari, JM","s.n.","1979","02",NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG. ICB.","-43.937801361084","-19.9207992553711",NA,"Terrestre. Herbáceo, 0,2m. Folhas superiores alternadas, as demais verticiladas",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-11 11:40:20-03","UFMG","BHCB","37863","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Tameirão Neto, E","2339","1997","02","23","Southern America","Brasil","Minas Gerais","Nova Ponte","EPDA Jacob - CEMIG.","-47.6747016906738","-19.1525001525879",NA,"Cerrado. Herbáceo",NA,NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-11 11:40:20-03","UFMG","BHCB","23277","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Tameirão Neto, E","381","1991","02","19","Southern America","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG, 2ª estação de coleta. Trilha E","-43.937801361084","-19.9207992553711",NA,"Cerrado. Herbáceo. Flores arroxeadas",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-11 11:40:20-03","UFMG","BHCB","113697","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Batista, JAN; Borba, EL; Moreira, AS; Melo, MC; Gontijo, SL","1627","2006","04","22","Southern America","Brasil","Minas Gerais","Carrancas","Pedreira do Guilherme","-44.6425018310547","-21.4874992370605",NA,"Plantas do Brasil. Campo limpo estacionalmente úmido no entorno de afloramento rochoso; solo arenoso. Erva terrestre",NA,NA,NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-11 11:40:20-03","UFMG","BHCB","14832","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygalaceae","Polygala","galioides","Polygala galioides","Poir.",NA,"Meyer, ST; Pedralli, G","s.n.","1987","03","27","Southern America","Brasil","Minas Gerais","Sacramento","Rio Araguari.","-47.439998626709","-19.8652992248535",NA,"Flor lilás",NA,NA,NA,NA,"69737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
