"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"105","2021-03-01 16:29:25-03","UNICAMP","UEC","161066","S","Plantae","Magnoliopsida",NA,"Erythroxylaceae","Erythroxylum","speciosum","Erythroxylum speciosum","O.E.Schulz","Stefani, EJF","Stefani, EJF; Belinello, R; Galvão, JC","166","2010","06","02",NA,"Brazil","São Paulo","Caraguatatuba","Parque estadual da serra do mar.","-45.516667","-23.622222",NA,"Árvore 6m alt., botões e flores creme. Mata atlântica.","UEC095520","UEC095520","50","90",NA,NA,NA,NA,"-45.516667","-23.622222","2010","12",NA,NA,NA,NA,NA,NA
"106","2021-03-01 16:29:25-03","UNICAMP","UEC","169985","S","Plantae","Magnoliopsida",NA,"Erythroxylaceae","Erythroxylum","speciosum","Erythroxylum speciosum","O.E.Schulz","Mendonça, JO","Rochelle, ALC","J644",NA,NA,NA,NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio - Bairro Taquaral, Floresta Ombrófila Densa Submontana.","-45.084167","-23.366667",NA,"Indivíduo J644 da Parcela J do Projeto Temático BIOTA-Gradiente Funcional.","UEC041760","UEC041760","450","450",NA,NA,NA,NA,"-45.084167","-23.366667","2008","03",NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:29:25-03","UNICAMP","UEC","21108","S","Plantae","Magnoliopsida",NA,"Erythroxylaceae","Erythroxylum","speciosum","Erythroxylum speciosum","O.E.Schulz","Mendonça, JO; Amaral Jr, A","Silva, AF","10992","1979","12","13",NA,"Brazil","São Paulo","Ubatuba","Estação experimental do instituto Agr. de Campinas.","-45.0699996948242","-23.4300003051758",NA,"Árvore ca. 8m alt., somente com material vegetativo durante os anos de 1979-1980.","UEC095517","UEC095517",NA,NA,"34265","auto",NA,NA,NA,NA,"1997","09","02",NA,NA,NA,NA,NA
"108","2019-11-19 14:06:35-03","UFRPE","PEUFR","31299","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.","M.I.B. Loiola","E.M.N. Ferraz; A.G. Bispo","870","1998","11","13",NA,"Brasil","Pernambuco","São Vicente Férrer","Mata do Estado","-35.5","-7.583333",NA,"Árvore com H=9m, PAP=15,5cm; parcela 89; indivíduo 25; frequência ocasional.","PEUFR031299",NA,"600","600",NA,NA,NA,NA,"35º30'W","7º35'S","1999",NA,NA,NA,NA,NA,NA,NA
"109","2019-11-19 14:06:35-03","UFRPE","PEUFR","48896","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.","M.I. Loiola","G.E.L. Macedo; A.F. Souza","502","2004","02","28",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo; a 10,5km da avenida Otávio Mangabeira pela Exupério Miranda, no bairro do Mandacaru.","-40.109417","-13.944833",NA,"Terrestre; árvore; de folhas cartáceas, verdes, discolores; flores em botões verdes.","PEUFR048896",NA,"617","750",NA,NA,NA,NA,"40º06'33,9W","13º56'41.4S","2005","10","12",NA,NA,NA,NA,NA
"110","2020-04-22 16:19:09-03","UFPB","JPB","33788-2","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, MIB","Agra, MF; Barbosa, MR; Cabral, S; Pontes, RA","4985","1998","02","07","Southern America","Brasil","Paraíba","Maturéia","Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifólia, subxerofítica.","-37.431389","-7.186111",NA,"; DESC: Arvoreta. Flor alvo-esverdeada.",NA,NA,"800","1010",NA,NA,NA,NA,"-37.431389","-7.186111","2005","07","25",NA,NA,NA,NA,NA
"111","2020-04-22 16:19:09-03","UFPB","JPB","33788-1","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, MIB","Agra, MF; Silva, PC da","5122","1998","03","11","Southern America","Brasil","Paraíba","Maturéia","Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifólia, subxerofítica. Ao Norte da sede da Telpa, em direção Leste.","-37.431389","-7.186111",NA,"; DESC: Árvore em fruto.",NA,NA,"800","1010",NA,NA,NA,NA,"-37.431389","-7.186111","2008","07","25",NA,NA,NA,NA,NA
"112","2020-04-22 16:19:09-03","UFPB","JPB","33787","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, MIB","Agra, MF; Silva, PC da","4397","1997","11","17","Southern America","Brasil","Paraíba","Maturéia","Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifólia, subxerofítica, com elementos da caatinga e da mata úmida.","-37.431389","-7.186111",NA,"; DESC: Árvore. Flores alvo-esverdeadas.",NA,NA,"800","1010",NA,NA,NA,NA,"-37.431389","-7.186111","2005","07","25",NA,NA,NA,NA,NA
"113","2020-04-22 16:19:09-03","UFPB","JPB","33781","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, MIB","Agra, MF; Paulo, Srº","4805","1997","10","30","Southern America","Brasil","Paraíba","Maturéia","Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifólia, subxerofítica, com elementos da caatinga e mata úmida.","-37.431389","-7.186111",NA,"; DESC: Arvoreta.",NA,NA,"800","1010",NA,NA,NA,NA,"-37.431389","-7.186111","2005","07","25",NA,NA,NA,NA,NA
"114","2020-04-22 16:19:09-03","UFPB","JPB","33782","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, MIB","Agra, MF; Pontes, RA; Barros, W","4429","1997","12","20","Southern America","Brasil","Paraíba","Maturéia","Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifólia, subxerofítica, com elementos da caatinga e mata úmida.","-37.431389","-7.186111",NA,"; DESC: Arvoreta em fruto.",NA,NA,"800","1010",NA,NA,NA,NA,"-37.431389","-7.186111","2005","05","27",NA,NA,NA,NA,NA
"115","2020-04-22 16:19:08-03","UFPB","JPB","20783","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, MIB","Agra, MF; Baracho, GS; Rocha, EA; Formiga, S; Castro, C","2664","1994","02","25","Southern America","Brasil","Paraíba","Teixeira","Pico do Jabre, Distrito de Maturéia. Vegetação arbustiva-arbórea, semicaducifolia, subxerofítica com elementos da caatinga e da mata úmida.","-37.139444","-7.186111",NA,"; DESC: Árvore; flores esverdeadas.",NA,NA,"1190","1190",NA,NA,NA,NA,"-37.139444","-7.186111","2005","07","25",NA,NA,NA,NA,NA
"116","2020-04-22 16:19:08-03","UFPB","JPB","21939-2","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, MIB","Agra, MF; Pontes, RA; Barros, W","4541","1997","10","19","Southern America","Brasil","Paraíba","Teixeira","Pico do Jabre, Vegetação arbustiva-arbórea, semicaducifolia, subxerofítica com elementos da caatinga e da mata úmida. Ao Norte da sede da Telpa em direção Leste.","-37.431389","-7.186111",NA,"; DESC: Árvoreta; folhas coriáceas; flores amarela-esverdeada.",NA,NA,"800","1010",NA,NA,NA,NA,"-37.431389","-7.186111","2005","07","25",NA,NA,NA,NA,NA
"117","2020-04-22 16:19:08-03","UFPB","JPB","21978-2","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, MIB","Agra, MF; Pontes, RA; Barros, W","4542","1997","10","19","Southern America","Brasil","Paraíba","Teixeira","Pico do Jabre, Vegetação arbustiva-arbórea, semicaducifolia, subxerofítica com elementos da caatinga e da mata úmida. Ao Norte da sede da Telpa em direção Leste. 900-1000 alt.","-37.431389","-7.186111",NA,"; DESC: Árvore; flolhas coriáceas; fores amarela-esverdeada.",NA,NA,"800","1010",NA,NA,NA,NA,"-37.431389","-7.186111","2005","07","25",NA,NA,NA,NA,NA
"118","2020-04-22 16:19:09-03","UFPB","JPB","33789","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, MIB","Agra, MF; Barbosa, MR; Cabral, S; Pontes, RA","5096","1998","02","07","Southern America","Brasil","Paraíba","Maturéia","Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifólia, subxerofítica.","-37.431389","-7.186111",NA,"; DESC: Árvore. Flores alvo-esverdeadas.",NA,NA,"800","1010",NA,NA,NA,NA,"-37.431389","-7.186111","2005","07","25",NA,NA,NA,NA,NA
"119","2020-04-22 16:19:09-03","UFPB","JPB","33792","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, MIB","Agra, MF; Silva, PC da","5456","1999","04","07","Southern America","Brasil","Paraíba","Maturéia","Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifólia, subxerofítica.","-37.431389","-7.186111",NA,"; DESC: Árvore em fruto.",NA,NA,"800","1010",NA,NA,NA,NA,"-37.431389","-7.186111","2005","07","25",NA,NA,NA,NA,NA
"120","2020-04-22 16:19:09-03","UFPB","JPB","2834-4","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, MIB","Xavier, LP","JPB2834","1967","05","09","Southern America","Brasil","Paraíba","Alagoinha",NA,"-35.544722","-6.95",NA,"; DESC: Árvore de ramos pendentes, comum na mata litorânea.",NA,NA,"133","133",NA,NA,NA,NA,"-35.544722","-6.95","2002","12",NA,NA,NA,NA,NA,NA
"121","2020-04-22 16:19:09-03","UFPB","JPB","33785","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, MIB","Agra, MF; Barbosa, MR; Cabral, S; Pontes, RA","5012","1998","02","07","Southern America","Brasil","Paraíba","Maturéia","Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifólia, subxerofítica.","-37.431389","-7.186111",NA,"; DESC: Árvore, 5-8m., flores alvacentas.",NA,NA,"800","1010",NA,NA,NA,NA,"-37.431389","-7.186111","2005","07","25",NA,NA,NA,NA,NA
"122","2020-04-22 16:19:09-03","UFPB","JPB","41954","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Costa-Lima, J.L.","Cunha, MCL; Paulo; Félix, S","268","2008",NA,NA,"Southern America","Brasil","Paraíba","Maturéia","Pico do Jabre, Parcela 35","-37.382222","-7.251667",NA,"; HABITAT: Mata Atlântica. Floresta Estacional Semidecidual Montana.; DESC: Substrato argiloso. Árvore, cerca 6 m de altura.",NA,NA,"1116","1197",NA,NA,NA,NA,"-37.382222","-7.251667","2012","01",NA,NA,NA,NA,NA,NA
"123","2020-04-22 16:19:09-03","UFPB","JPB","41974","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Costa-Lima, J.L.","Medeiros, MM; Paulo; Rangel, AL","13","2003",NA,NA,"Southern America","Brasil","Paraíba","Maturéia","Pico do Jabre, Parcela 8","-37.381111","-7.252222",NA,"; HABITAT: Mata Atlântica. Floresta Estacional Semidecidual Montana.; DESC: Substrato argiloso. Árvore, cerca 13 m de altura.",NA,NA,"1062","1197",NA,NA,NA,NA,"-37.381111","-7.252222","2012","01",NA,NA,NA,NA,NA,NA
"124","2020-04-22 16:19:08-03","UFPB","JPB","21939-1","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, MIB","Agra, MF; Cabral, S; Pontes, RA; Baracho, GS; Rocha, EA","4310","1997","09","27","Southern America","Brasil","Paraíba","Teixeira","Pico do Jabre, Vegetação arbustiva-arbórea, semicaducifolia, subxerofítica com elementos da caatinga e da mata úmida.","-37.2541999816895","-7.22278022766113",NA,"; DESC: Árvore.",NA,NA,NA,NA,"12774","auto",NA,NA,NA,NA,"2009","07","25",NA,NA,NA,NA,NA
"125","2020-04-22 16:19:08-03","UFPB","JPB","21914-1","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, MIB","Agra, MF; Pontes, RA; Barros, W","4581","1997","10","19","Southern America","Brasil","Paraíba","Teixeira","Pico do Jabre, Vegetação arbustiva-arbórea, semicaducifolia, subxerofítica com elementos da caatinga e da mata úmida. Na subida para a sede da Tepa, à beira da estrada, ca. 800m.","-37.2541999816895","-7.22278022766113",NA,"; DESC: Árvore ca. 10m; flores diminutas esverdeadas.",NA,NA,NA,NA,"12774","auto",NA,NA,NA,NA,"2005","07","25",NA,NA,NA,NA,NA
"126","2020-04-27 16:09:34-03","UFES","VIES","17044","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Costa-Lima, J.L.","Pereira, O.J.; Espindula, E.","6738","2001","01","11",NA,"Brasil","Espírito Santo","Domingos Martins","Rio Jucu - BR 262.","-40.6591987609863","-20.3633003234863",NA,NA,"VIES017044","VIES017044",NA,NA,"48150","auto",NA,NA,NA,NA,"2014","05","26",NA,NA,NA,NA,NA
"127","2020-04-27 16:09:34-03","UFES","VIES","14435","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","J.L. Costa-Lima","Thomaz, L.D.","1651","1993","09","15",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,NA,"VIES014435","VIES014435",NA,NA,"23813","auto",NA,NA,NA,NA,"2014","05","28",NA,NA,NA,NA,NA
"128","2019-06-27 10:24:48-03","UFES","VIES","14352","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","CEPEC","Thomaz, L.D.","1654","1995","01","17",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,NA,"VIES014352","VIES014352",NA,NA,"23813","auto",NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"129","2019-06-27 10:24:48-03","UFES","VIES","14351","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","CEPEC","Thomaz, L.D.","1653","1995","03","08",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,NA,"VIES014351","VIES014351",NA,NA,"23813","auto",NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"130","2020-04-27 16:09:34-03","UFES","VIES","4974","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Costa-Lima, J.L.","Araújo, D.S.D.","9016","1989","11","28",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"VIES004974","VIES004974",NA,NA,"32988","auto",NA,NA,NA,NA,"2014","05","26",NA,NA,NA,NA,NA
"131","2020-06-29 09:30:14-03","UFRRJ","RBR","10904","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"A.L. Melo","13","2001","12","18",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, CADIM, casa acima da produção de mel.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00010904",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-06-29 09:30:14-03","UFRRJ","RBR","42539","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","D.B. Kanouté","D. Rabelo; D.B. Kanouté, V.A.S. Victor","01","2009","11","07",NA,"Brasil","Rio de Janeiro","Seropédica","Mata do Reitor, Campus UFRRJ","-43.7075004577637","-22.7439002990723",NA,NA,"RBR00042539",NA,NA,NA,"13730","auto",NA,NA,NA,NA,"2009","11","07",NA,NA,NA,NA,NA
"133","2020-06-29 09:30:14-03","UFRRJ","RBR","43417","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","L.L.F. Abrahão","L.H. Soares",NA,"2014","05","22",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Vale dos Eucalipitos. P6/24.","-43.533333","-22.884722",NA,NA,"RBR00043417",NA,NA,NA,NA,NA,NA,NA,"43º32'W","22º53'5''S",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-06-29 09:30:14-03","UFRRJ","RBR","43719","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","T.P.P. Alverga","T.P.P. Alverga",NA,"2014","03","07",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Camorim. Inventário complementar F29-20.","-43.426389","-22.99",NA,NA,"RBR00043719",NA,NA,NA,NA,NA,NA,NA,"43º25'35''W","22º59'24''S",NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-06-18 10:56:39-03","UFRRJ","RBR","44474","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","I. Abreu","I. Abreu","s/n","2018","04","20",NA,"Brasil","Rio de Janeiro","Paracambi","Trilha dos Escravos. Parque Natural Municipal do Curió de Paracambi","-43.703611","-22.593333",NA,NA,"RBR00044474","RBR00044474","202","202",NA,NA,NA,NA,"43º42'13''W","22º35'36''S","2018","04","20",NA,NA,NA,NA,NA
"136","2020-06-18 10:56:39-03","UFRRJ","RBR","44475","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","I. Abreu","I. Abreu","s/n","2018","04","20",NA,"Brasil","Rio de Janeiro","Paracambi","Trilha dos Escravos. Parque Natural Municipal do Curió de Paracambi","-43.703611","-22.593333",NA,NA,"RBR00044475","RBR00044475","201","201",NA,NA,NA,NA,"43º42'13''W","22º35'36''S","2018","04","20",NA,NA,NA,NA,NA
"137","2020-06-18 10:56:39-03","UFRRJ","RBR","44476","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","I. Abreu","I. Abreu","s/n","2018","04","20",NA,"Brasil","Rio de Janeiro","Paracambi","Trilha dos Escravos. Parque Natural Municipal do Curió de Paracambi","-43.703611","-22.593333",NA,NA,"RBR00044476",NA,"196","196",NA,NA,NA,NA,"43º42'13''W","22º35'36''S","2018","04","20",NA,NA,NA,NA,NA
"138","2020-06-18 10:56:39-03","UFRRJ","RBR","44477","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","I. Abreu","I. Abreu","s/n","2018","04","20",NA,"Brasil","Rio de Janeiro","Paracambi","Trilha dos Escravos. Parque Natural Municipal do Curió de Paracambi","-43.703611","-22.593333",NA,NA,"RBR00044477","RBR00044477","199","199",NA,NA,NA,NA,"43º42'13''W","22º35'36''S","2018","04","20",NA,NA,NA,NA,NA
"139","2020-06-29 09:30:14-03","UFRRJ","RBR","45209","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"G.S. Aguiar","34","2017","04","26",NA,"Brasil","Rio de Janeiro","Seropédica","Campo Experimental Embrapa Agrobiologia.","-43.663611","-22.751111",NA,NA,"RBR00045209",NA,NA,NA,NA,NA,NA,NA,"43º39'49''W","22º45'4''S",NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-06-29 09:30:14-03","UFRRJ","RBR","18214","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"M.M.T. Rosa","430","1994","01","11",NA,"Brasil","Rio de Janeiro","Nova Iguaçu",NA,"-43.451099395752","-22.7591991424561",NA,NA,"RBR00018214",NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-06-29 09:30:14-03","UFRRJ","RBR","18226","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"L.S. Silvestre","909","1993","08","25",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Estrada do Comércio.","-43.451099395752","-22.7591991424561",NA,NA,"RBR00018226",NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-06-29 09:30:14-03","UFRRJ","RBR","10907","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"L.F.T. Menezes","205","1999","01","04",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da Armação.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00010907",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-06-29 09:30:14-03","UFRRJ","RBR","10906","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"L.F.T. Menezes","224","1998","12","24",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da Armação.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00010906",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-06-29 09:30:14-03","UFRRJ","RBR","10899","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"L.F.T. Menezes","1043","2002","12","27",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da Armação.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00010899",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-06-29 09:30:14-03","UFRRJ","RBR","18222","S","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"F.R. Di-Maio","77","1993","12","08",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Na trilha atrás da sede da Reserva.","-43.451099395752","-22.7591991424561",NA,NA,"RBR00018222",NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-21 19:34:06-03","UFC","EAC","59351","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, M.I.B.","Barreto, L.; Barreto, N.; Duarte, L.","07","2015","06","02","Southern America","Brasil","Paraíba","Areia","Mata do Pau-Ferro.","-35.6916999816895","-6.96332979202271",NA,NA,"EAC0059351",NA,NA,NA,"15425","auto",NA,NA,NA,NA,"2016","08","11",NA,NA,NA,NA,NA
"147","2021-03-21 19:34:06-03","UFC","EAC","49266","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, M.I.B.","Gomes, V.; Silveira, A.","1093","2003","11","04","Southern America","Brasil","Ceará","Guramiranga","Sítio Lagoa","-38.971167","-4.206028",NA,NA,"EAC0049266","EAC0049266","940","940",NA,NA,NA,NA,"-38.971167","-4.206028","2011","06","17",NA,NA,NA,NA,NA
"148","2021-03-21 19:34:06-03","UFC","EAC","54150","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Costa-Lima, J.L.","Costa-Lima, J.L.; Pessoa, E.; Amorim, B.S.; Maciel, J.R.","923","2013","04","23","Southern America","Brasil","Ceará","Maranguape","Serra de Maranguape, Trilha do Gavião.","-38.721944","-3.896111",NA,"Arbóreo, 8 m; associado a rochas e curso d'água; folha cartácea, discolor, face superior verde-escura, inferior verde-clara; fruto imaturo verde a amarelado. DNA. Material tratato com álcool 70% + cânfora.; Floresta Ombrófila","EAC0054150","EAC0054150","894","894",NA,NA,NA,NA,"-38.721944","-3.896111","2013","04",NA,NA,NA,NA,NA,NA
"149","2021-03-21 19:34:06-03","UFC","EAC","59353","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, M.I.B.","Félix, L.P.; Almeida, E.M.; Medeiros, E.","15561","2015","05","01","Southern America","Brasil","Bahia","Barra da Estiva","interior da mata, próximo à Capão da Volta, estrada para Ibicoara.","-41.5","-13.468611",NA,"Arbusto, cerca de 2,5 m.","EAC0059353",NA,"1309","1309",NA,NA,NA,NA,"-41.5","-13.468611","2019","02","12",NA,NA,NA,NA,NA
"150","2021-03-21 19:34:06-03","UFC","EAC","56741","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Costa-Lima, J.L.","Pereira, O.J.; Espindula, E.","6738","2001","01","11","Southern America","Brasil","Espírito Santo","Domingos Martins","rio Jucu, BR 262","-40.954722","-20.630556",NA,"10m; fruto amarelo.; Mata atlântica.","EAC0056741","EAC0056741","85","85",NA,NA,NA,NA,"-40.954722","-20.630556","2014","05","26",NA,NA,NA,NA,NA
"151","2021-03-21 19:34:06-03","UFC","EAC","57270","PreservedSpecimen","Plantae","Dicotyledon",NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Costa-Lima, J.L.; Jardim, J.G.; Melo, E.; Silva, B.M.; Brito, E.V.; Silva, T.","606","2011","12","10","Southern America","Brasil","Paraíba","Areia","Mata Serra Grande, ás margens do rio Pitombeira.","-35.982222","-6.993056",NA,"Árvore, 4m; estípulas amarronzadas quando senescentes; folhas cartáceas, discolores, face adaxial verde-escura, abaxial verde-clara; botões esverdeados; flores com cálice esverdeado, corola alva a levemente esverdeada, apêndices branc","EAC0057270","EAC0057270","343","343",NA,NA,NA,NA,"-35.982222","-6.993056",NA,NA,NA,NA,NA,NA,NA,NA
