"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","county","decimalLongitude","decimalLatitude","class","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","individualCount","fieldNumber","infraspecificEpithet","dayIdentified"
"54","2009-07-09 14:43:00-03","MO","MOBOT","100199742","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus leiophyllus","Hack.","Agnes Chase","Chase 9875","1925","5","20","South America","Brazil","São Paulo","Campos do Jordão, Serra Mantiqueira.",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"leiophyllus",NA
"55","2018-04-03 12:13:00-03","MO","MOBOT","1821123","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","sanlorenzanus","Andropogon sanlorenzanus","T. Killeen","Howard S. Irwin|Thomas R. Soderstrom","Irwin 6771","1964","10","12","South America","Brazil","Mato Grosso","Vicinity of Xavantina; ca. 90 km N of Xavantina",NA,NA,NA,NA,"300.00000000","400.00000000","T.S. Filgueiras",NA,"-52.3333333","-14.3333333",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"56","2015-05-05 12:36:00-03","MO","MOBOT","1849457","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","sanlorenzanus","Andropogon sanlorenzanus","T. Killeen","Gerrit Davidse|Ángel C. González","Davidse 15649","1979","2","24","South America","Venezuela","Apure","22 km W of the Galeras de Cinaruco on the road to Hato El Guayabo.",NA,NA,NA,NA,"70.00000000",NA,"Gerrit Davidse, 2003 (MO)","Pedro Camejo","-67.4833333","6.6333333",NA,NA,NA,NA,NA,NA,NA,NA,"1","1335",NA,NA
"57","2018-04-03 12:09:00-03","MO","MOBOT","1849459","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","sanlorenzanus","Andropogon sanlorenzanus","T. Killeen","Gerrit Davidse|Ángel C. González","Davidse 15630","1979","2","23","South America","Venezuela","Apure","Distrito Pedro Camejo; eastern side of the Galeras de Cinararuco, near the southern end, ca. 47 airline km NE of Puerto Páez.",NA,NA,NA,NA,NA,NA,"Gerrit Davidse (MO)",NA,"-67.2666667","6.6",NA,NA,NA,NA,NA,NA,NA,NA,"1","1333",NA,NA
"58","2009-09-23 10:46:00-03","MO","MOBOT","242225","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","sanlorenzanus","Andropogon sanlorenzanus","T. Killeen","Timothy J. Killeen","Killeen 2832","1987","10","22","South America","Bolivia","Santa Cruz","Serranía de San Lorenzo, 10 km W of San Javier: 10 km W of San Javier. Chain of hills, precambrian shield; open savanna, woody cover less than 1%",NA,NA,NA,NA,"800.00000000","900.00000000",NA,"Nuflo de Chavez","-62.6666667","-16.25",NA,"Isotype",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"59","2013-02-13 05:33:00-02","MO","MOBOT","935054","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","sanlorenzanus","Andropogon sanlorenzanus","T. Killeen","Timothy J. Killeen|Mario Saldias P.|René Guillén V.|E. Gutiérrez|M. Menacho","Killeen 5722","1993","10","21","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Pampa húmeda Los Fierros, con islas de termitero, 10 km al Sur de la carretera. En pampa húmeda.",NA,NA,NA,NA,"155.00000000",NA,"Gerrit Davidse, 2003 (MO)","Velasco","-60.93666","-14.71666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2013-02-13 05:33:00-02","MO","MOBOT","939531","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","sanlorenzanus","Andropogon sanlorenzanus","T. Killeen","Bonifacio Mostacedo C.|Mario Saldias P.|René Guillén V.|E. Gutiérrez|Luzmila Arroyo P.","Mostacedo C. 1034","1993","11","18","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Los Fierros. Pampa La Toledo, parcela permanente cerrado.",NA,NA,NA,NA,"250.00000000",NA,NA,"Velasco","-60.82361","-14.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2008-05-27 22:02:00-03","MO","MOBOT","964978","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","sanlorenzanus","Andropogon sanlorenzanus","T. Killeen","Timothy J. Killeen|O. Peña","Killeen 7235","1994","11","23","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento a la base de la serranía sobre la base de GEOBOL, a 15 km al SE de Los Fierros. Campo abierto, sin árboles; suelos pedregoso. Recien quemado.",NA,NA,NA,NA,"500.00000000",NA,"Gerrit Davidse, 2003 (MO)","Velasco","-60.77222","-14.56416",NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA,NA
"62","2008-05-27 22:02:00-03","MO","MOBOT","978750","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","sanlorenzanus","Andropogon sanlorenzanus","T. Killeen","Timothy J. Killeen","Killeen 7728","1995","10","27","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Las Gamas. Campo cerrado con árboles y arbusto de hasta 3 m de alto.",NA,NA,NA,NA,"900.00000000",NA,"Gerrit Davidse, 2003 (MO)","Velasco","-60.3925","-14.80305",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA
"63","2018-04-03 12:14:00-03","MO","MOBOT","979007","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","sanlorenzanus","Andropogon sanlorenzanus","T. Killeen","A. Rodríguez O.|Juan Surubí","Rodríguez Olmos 509","1995","10","27","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado, 3 km NW del campamento Las Gamas.",NA,NA,NA,NA,"850.00000000",NA,"Gerrit Davidse (MO)","Velasco","-60.3927777","-14.8030556",NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA
"64","2009-08-21 06:48:00-03","MO","MOBOT","1849711","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","sanlorenzanus","Andropogon sanlorenzanus","T. Killeen","Howard S. Irwin|Thomas R. Soderstrom","Irwin 7042","1964","10","19","South America","Brazil","Goiás","Campo slopes, ca. 35 km S of Caiaponia on road to Jataí",NA,NA,NA,NA,"800.00000000","1000.00000000",NA,NA,"-51.78333","-17.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2008-05-27 22:02:00-03","MO","MOBOT","1118354","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","sanlorenzanus","Andropogon sanlorenzanus","T. Killeen","E. Gutiérrez|E. Polanco T.|G. Tamo","Gutiérrez Crespo 1570C","1995","4","25","South America","Bolivia","Beni","Estacio|n Biolo|gica del Beni. Estancia el Porvenir a 50 km al este de San Borja. Sabana de altura con inundacio|n estacional.",NA,NA,NA,NA,"190.00000000",NA,"E. Gutiérrez","Yacuma","-66.5","-14.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2018-10-09 16:32:02-03","UFLA","ESAL","347","S","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Black","548-B",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"; ; ;",NA,NA,NA,NA,"Ana Zanin","Lavras","-44.999444","-21.245278",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"67","2018-10-09 16:32:02-03","UFLA","ESAL","349","S","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Black","417-B",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"; ; ;",NA,NA,NA,NA,"Ana Zanin","Lavras","-44.999444","-21.245278",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"68","2017-11-24 14:11:59-02","UFLA","ESAL","2352","S","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","W.H.Stubblebine; et al.","544",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"; ; ;",NA,NA,NA,NA,"Ana Zanin","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA
"69","2020-09-12 05:00:02-03","US","US","75532","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees in Mart.","F. Sellow","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,"[This is a collection event record attached to numerous Sellow specimens from Brazil without collection date or locality. Do not modify.]",NA,NA,"US00156601","US00156601_01",NA,NA,NA,NA,NA,NA,"Monocotyledonae","Type fragment",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"70","2020-09-12 05:00:02-03","US","US","75533","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Andropogon","carinatus","Andropogon carinatus leiophyllus","Hack. in A. DC.","A. F. M. Glaziou","17382",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,"Fragmentary material of type specimen ex herb. Vienna. [Contains complete plant.] Lectotype collection is Glaziou 17381, as designated by Zanin & Longhi-Wagner, Novon 15: 251 (2005).","US00156600","US00156600_01",NA,NA,NA,NA,NA,NA,"Monocotyledonae","Syntype",NA,NA,NA,NA,NA,NA,"1",NA,"leiophyllus",NA
"71","2020-09-12 05:00:02-03","US","US","289959","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Andropogon","carinatus","Andropogon carinatus leiophyllus","Hack. in A. DC.","A. F. M. Glaziou","17382",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US00955748","US00955748_01",NA,NA,NA,NA,NA,NA,"Monocotyledonae","Isosyntype",NA,NA,NA,NA,NA,NA,"1",NA,"leiophyllus",NA
"72","2020-09-12 05:00:02-03","US","US","75533","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Andropogon","carinatus","Andropogon carinatus leiophyllus","Hack. in A. DC.","A. F. M. Glaziou","17382",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,"Fragmentary material of type specimen ex herb. Vienna. [Contains complete plant.] Lectotype collection is Glaziou 17381, as designated by Zanin & Longhi-Wagner, Novon 15: 251 (2005).","US00156600","US00156600_01",NA,NA,NA,NA,NA,NA,"Monocotyledonae","Syntype",NA,NA,NA,NA,NA,NA,"1",NA,"leiophyllus",NA
"73","2020-09-12 05:00:02-03","US","US","289959","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Andropogon","carinatus","Andropogon carinatus leiophyllus","Hack. in A. DC.","A. F. M. Glaziou","17382",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US00955748","US00955748_01",NA,NA,NA,NA,NA,NA,"Monocotyledonae","Isosyntype",NA,NA,NA,NA,NA,NA,"1",NA,"leiophyllus",NA
"74","2020-09-12 05:00:02-03","US","US","3181403","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Andropogon","sanlorenzanus","Andropogon sanlorenzanus","Killeen","T. Killeen","2832","1987","10","22","South America - Neotropics","Bolivia","Santa Cruz","Nufles de Chavez, Serrania de San Lorenzo, 10 km W of San Javier.",NA,NA,"US00324348","US00324348_01","800","900",NA,NA,NA,NA,"Monocotyledonae","Isotype",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"75","2020-09-02 16:36:00-03","Cenargen","CEN","113936","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Tarcisio de Souza Filgueiras","3262","1995","09","27",NA,"Brasil","GO","Parque Nacional da Chapada dos Veadeiros, Córrego dos Ingleses","Exsicatas","Inflorescência avermelhada. Doação Herbário IBGE.","CEN00113936",NA,"1112","1112","A. Zanin","ALTO PARAISO DE GOIAS",NA,"-14.135277",NA,NA,NA,"-14.135277","1998",NA,NA,NA,"1",NA,NA,NA
"76","2020-09-02 16:36:00-03","Cenargen","CEN","5420","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","A. C. Gabrielli","386","1980","11","05",NA,"Brasil","MG","Estado de Minas Gerais, campo do saco","Exsicatas","Doação do Projeto desenvolvido pelo Departamento de Morfologia e Sistemática Vegetais do Inst. de Biologia da UNICAMP com a supervisão da FUNCAMP e financiamento da Companhia Geral de Minas. Flora de Poços de Caldas.","CEN00005420","CEN00005420",NA,NA,"A. Zanin","POCOS DE CALDAS",NA,NA,NA,NA,"-4656472.0","-2183889.0","1998",NA,NA,NA,"1",NA,NA,NA
"77","2020-09-02 16:36:00-03","Cenargen","CEN","1282","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Antônio Costa Allem","1082","1977","11","04",NA,"Brasil","DF","Rodovia DF 006.","Exsicatas","Cariopses pilosos, arroxeados.","CEN00001282","CEN00001282",NA,NA,"A. Zanin","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"0.0",NA,"2001","70570","auto","07","4",NA,NA,NA
"78","2019-11-13 11:28:36-03","USP","SPF","106461","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Lima, GX","8616485","1987","11","14",NA,"Brasil","Minas Gerais","Serra de Itabirito",NA,NA,"SPF00106461","SPF00106461","1300","1300","Zanin, A","Itabirito","-43.8","-20.233333",NA,NA,"-43.8","-20.233333","2001",NA,NA,"07",NA,NA,NA,NA
"79","2019-11-13 11:28:36-03","USP","SPF","172439","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Sasaki, D","598","2003","07","07",NA,"Brasil","São Paulo","Parque Estadual das Furnas do Bom Jesus",NA,NA,"SPF00172439","SPF00172439","1000","1000","Sasaki, D","Pedregulho","-47.460278","-20.247778",NA,NA,"-47.460278","-20.247778","2005",NA,NA,NA,NA,NA,NA,NA
"80","2020-01-14 17:44:53-03","USP","SPF","232445","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Longhi-Wagner, HM","10346","2007","12","02",NA,"Brasil","Minas Gerais","Serra do Ouro Branco",NA,NA,"SPF00232445",NA,"1275","1275","Longhi-Wagner, HM","Ouro Branco","-43.633139","-20.506111",NA,NA,"-43.633139","-20.506111",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-13 11:28:36-03","USP","SPF","90349","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Harley, RM","H50191","1991","12","20",NA,"Brasil","Bahia","Catolés",NA,NA,"SPF00090349","SPF00090349","1000","1100","Zanin, A","Abaíra","-41.85","-13.283333",NA,NA,"-41.85","-13.283333","2001",NA,NA,"07",NA,NA,NA,NA
"82","2019-11-13 11:28:36-03","USP","SPF","128408","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Kuhn, E","2432","1950","06","07",NA,"Brasil","Minas Gerais","São Francisco dos Campos, subida do Morro Fucinho do Cão.",NA,NA,"SPF00128408","SPF00128408",NA,NA,"Zanin, A","Delfim Moreira","-45.2799987792969","-22.5091991424561",NA,NA,NA,NA,"2001","20219","auto","07",NA,NA,NA,NA
"83","2019-11-13 11:28:36-03","USP","SPF","35685","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Pirani, JR","CFCR5835","1984","11","03",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00035685","SPF00035685",NA,NA,"Zanin, A","São Thomé das Letras","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"2001","16076","auto","07",NA,NA,NA,NA
"84","2019-11-13 11:28:36-03","USP","SPF","35668","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Rossi, L","CFCR5868","1984","11","03",NA,"Brasil","Minas Gerais","Serra do Cantagalo",NA,NA,"SPF00035668","SPF00035668",NA,NA,"Zanin, A","São Thomé das Letras","-44.9852981567383","-21.7222003936768",NA,NA,NA,NA,"2001","16076","auto","07",NA,NA,NA,NA
"85","2019-11-13 11:28:36-03","USP","SPF","12837","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Hoehne, W","2854","1948","11","16",NA,"Brasil","São Paulo","Av. Indianópolis.",NA,NA,"SPF00012837","SPF00012837",NA,NA,"Zanin, A","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"2001","53584","auto","07",NA,NA,NA,NA
"86","2019-10-07 09:21:33-03","UEFS","HUEFS","162566","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Souza, V.C.","20067","1997","10","06",NA,"Brasil","Mato Grosso","estrada entre nova Brasilaãndia e Chapada dos Guimarães, ca 4km de nova Brasilãndia",NA,"savana arborizada ( cerrado) recentemente queimada, solo pedregoso","HUEFS0162566","HUEFS0162566",NA,NA,"P.A.Reis","Nova Brasilândia","-55","-14.966667","Lilianae",NA,"55W0'","14S58'","2014",NA,NA,"09",NA,NA,NA,NA
"87","2019-10-07 09:21:33-03","UEFS","HUEFS","184573","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Pastore, J.F.B.","3394","2011","09","25",NA,"Brasil","Goiás","Rodovia entre Alto Paraíso e São Gabriel.",NA,NA,"HUEFS0184573","HUEFS0184573",NA,NA,"P.A.Reis","São Gabriel",NA,NA,"Lilianae",NA,NA,NA,"2014",NA,NA,"09",NA,NA,NA,NA
"88","2019-10-07 09:21:33-03","UEFS","HUEFS","159657","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Conceição, A.A.","3280","2009","12","31",NA,"Brasil","Bahia","Vale do cercado, Chapada Diamantina.",NA,NA,"HUEFS0159657","HUEFS0159657",NA,NA,"P.A.Reis","Palmeiras","-41.383333","-12.566667","Lilianae",NA,"41W23'","12S34'","2014",NA,NA,"09",NA,NA,NA,NA
"89","2019-10-07 09:21:33-03","UEFS","HUEFS","159662","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Conceição, A.A.","3285","2010","01","30",NA,"Brasil","Bahia","Vale do cercado, Chapada Diamantina.",NA,NA,"HUEFS0159662","HUEFS0159662",NA,NA,"P.A.Reis","Palmeiras","-41.383333","-12.566667","Lilianae",NA,"41W23'","12S34'","2014",NA,NA,"09",NA,NA,NA,NA
"90","2019-09-04 18:01:06-03","F","FMNH-SEEDPLANTS","V0046587F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Andropogon","sanlorenzanus","Andropogon sanlorenzanus",NA,"T. J. Killeen","2832","1987","10","22","South America","Bolivia",NA,NA,NA,NA,"V0046587F","V0046587F_01",NA,NA,NA,NA,"-64.435","-16.7261","Monocotyledoneae","Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-01 15:15:44-03","UnB","UB","213736","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Silva, DP; Munhoz, CBR; Amaral, AG; Cristine, A; Chagas, UR","327","2014","12","12","Southern America","Brasil","Tocantins","Estação Ecológica Serra Geral do Tocantins",NA,"Erva 20 cm; Vereda Lagoa Espraiada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-01 15:15:44-03","UnB","UB","213764","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Silva, DP; Munhoz, CBR; Amaral, AG; Cristine, A; Chagas, UR","366","2014","12","12","Southern America","Brasil","Tocantins","Estação Ecológica Serra Geral do Tocantins",NA,"Erva 20 cm; Vereda Lagoa Espraiada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-11-01 15:15:44-03","UnB","UB","76505","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Irwin, HS","7946","1965","09","04","Southern America","Brasil","Distrito Federal","Chapada da Contagem",NA,"Caespitose; Cerrado recently burned over","UB0024717","UB0024717",NA,NA,"Reis, PA; Silva, AS",NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,"04",NA,NA,NA,"15"
"94","2019-11-01 15:15:44-03","UnB","UB","79048","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Irwin, HS","9856","1965","11","03","Southern America","Brasil","Goiás","Cristalina, 3km ao W de Cristalina",NA,"Caespitose 50cm; Campo","UB0019987","UB0019987",NA,NA,"Zanin, A","Cristalina","-47.6136","-16.7686",NA,NA,"-47.6136","-16.7686","2001",NA,NA,"07",NA,NA,NA,NA
"95","2019-11-01 15:15:44-03","UnB","UB","79049","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Irwin, HS","9855","1965","11","03","Southern America","Brasil","Goiás","Cristalina, 3km ao W de Cristalina",NA,"Caespitose 45cm; Campo","UB0019988","UB0019988",NA,NA,"Zanin, A","Cristalina","-47.6136","-16.7686",NA,NA,"-47.6136","-16.7686","2001",NA,NA,"07",NA,NA,NA,NA
"96","2019-11-01 15:15:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Irwin, HS; Souza, R; Santos, RR","8698","1965","09","26","Southern America","Brasil","Distrito Federal","Córrego Gama, between Gama and Brasília, near road to Anápolis",NA,"Caespitose 1m; Creek margin, near waterfall. Creek valley",NA,NA,"1175","1175","Filgueiras, TS",NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"97","2019-11-01 15:15:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Nakajima, JN; et al.","3649","2003","10","25","Southern America","Brasil","Minas Gerais","Casinha Branca",NA,"Planta 0,5m. Brácteas verde-arroxeadas; Campo rupestre","UB0019989","UB0019989","841","841",NA,"Delfinópolis","-46.633333","-20.434444",NA,NA,"-46.633333","-20.434444",NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-01 15:15:44-03","UnB","UB","181650","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Pereira, SC","5252","1986","04","16","Southern America","Brasil","Minas Gerais","km 283 Rodovia para São João Del Rei.",NA,"Cerrado","UB0019986","UB0019986",NA,NA,"Zanin, A","Nazareno","-44.611400604248","-21.2164001464844",NA,NA,NA,NA,"2001","15209","auto","07",NA,NA,NA,NA
"99","2019-11-01 15:15:44-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Pereira, SC","5252","1986","04","16","Southern America","Brasil","Minas Gerais","km 283 Rodovia para São João Del Rei.",NA,"Cerrado","UB0016155","UB0016155",NA,NA,"Zanin, A","Nazareno","-44.611400604248","-21.2164001464844",NA,NA,NA,NA,"2001","15209","auto","07",NA,NA,NA,NA
"100","2019-05-06 12:01:31-03","UFU","HUFU","73099","S","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Fieker, C.Z.; Reis, M.G.","123","2015","08","01",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra",NA,"Cerrado- Campo Limpo","HUFU00069907","HUFU00069907",NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA
"101","2019-05-06 12:01:31-03","UFU","HUFU","73092","S","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Fieker, C.Z.; Reis, M.G.","105","2015","07","31",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra",NA,"Cerrado- Campo Limpo","HUFU00069914","HUFU00069914",NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA
"102","2019-05-06 12:01:31-03","UFU","HUFU","13070","S","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Nakajima, J.N.; Romero, R.","2106","1996","09","24",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada São Roque - Sacramento, próximo a torre observação.",NA,"Planta, ca. 0,5m. Espiguetas vinho, anteras creme-amareladas.; Campo limpo 2 meses após queimada.","HUFU00035783",NA,NA,NA,"Viana, P.L.","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"2006","57119","auto","10",NA,NA,NA,NA
"103","2019-05-06 12:01:31-03","UFU","HUFU","73140","S","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Fieker, C.Z.; Reis, M.G.","61","2014","11","18",NA,"Brasil","Minas Gerais","Parque Naciona da Serra da Canastra",NA,"Cerrado - Campo limpo","HUFU00069975","HUFU00069975",NA,NA,NA,"São Roque de Minas","-46.476389","-20.214167",NA,NA,"-46.476389","-20.214167",NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-05-06 12:01:31-03","UFU","HUFU","34885","S","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R.; Volpi, R.L. & Rosa, P.O.","3649","2003","10","25",NA,"Brasil","Minas Gerais","Casinha Branca",NA,"Planta ca. de 0,5 m. Brácteas verdes arroxeadas.; Campo rupestre.","HUFU00030690","HUFU00030690",NA,NA,"Ferreira, F.M.","Delfinópolis","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,"2013","41380","auto","09",NA,NA,NA,"11"
"105","2019-05-06 12:01:31-03","UFU","HUFU","13030","S","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Romero, R.; Nakajima, J.N.","3649","1996","09","23",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Guarita de Sacramento, caminho para córrego dos Coelhos.",NA,"Planta, ca. 0,25m. Espiguetas vinho, anteras amarelas e estigmas roxos.; Campo lipo, 2 meses após queimada.","HUFU00030689","HUFU00030689",NA,NA,"Ferreira, F.M.","Sacramento","-47.439998626709","-19.8652992248535",NA,NA,NA,NA,"2013","69737","auto","09",NA,NA,NA,"11"
"106","2019-05-06 12:01:31-03","UFU","HUFU","73097","S","Plantae",NA,NA,"Poaceae","Andropogon","carinatus","Andropogon carinatus","Nees","Fieker, C.Z.; Reis, M.G.","117","2015","08","01",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra",NA,"Cerrado- Campo Limpo","HUFU00069909","HUFU00069909",NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA
