"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"46","2021-03-01 16:33:49-03","UNICAMP","UEC","180397","S","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Scatigna, AV; Monge, M","248",NA,"Brazil","Serra do Capim. Afloramento rochoso.",NA,NA,"Arbusto ca. 60cm. Flor rosa, estames amarelos.","UEC086719","Magnoliopsida",NA,NA,"Cogn.","Versiane, AFA","2012","09","14","Rio de Janeiro","São José do Vale do Rio Preto","-42.867222","-22.155556","UEC086719",NA,NA,"2016",NA,NA,"03",NA,NA,"-42.867222","-22.155556",NA,NA
"47","2021-03-01 16:33:49-03","UNICAMP","UEC","187506","S","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Meyer, FS","1934",NA,"Brazil","Serra da Mantiqueira. Parque Estadual da Serra do Papagaio",NA,NA,"Melastomataceae coletadas nos Arredores do Retiro dos Pedros, em vegetação de Refúgio Vegetacional altomontano.","UEC114532","Magnoliopsida",NA,NA,"Cogn.",NA,"2014","03","05","Minas Gerais","Aiuruoca","-45.138453","-22.101525","UEC114532",NA,NA,NA,NA,NA,NA,NA,NA,"-45.138453","-22.101525",NA,NA
"48","2021-03-01 16:33:49-03","UNICAMP","UEC","84203","S","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Goldenberg, R; Shepherd, GJ","135",NA,"Brazil","Campo do Muro.",NA,NA,"Subarbusto com 30-40cm; flores com pétalas roxas e estames amarelos, 5-meras.; Vegetação de campo de altitude. 2100m.","UEC003396","Magnoliopsida",NA,NA,"Cogn.","Koschnitzke, C","1995","04","04","Minas Gerais","Passa Quatro","-44.9125","-22.408889","UEC003396",NA,NA,"1997",NA,NA,"03","10",NA,"-44.9125","-22.408889",NA,NA
"49","2021-03-01 16:33:49-03","UNICAMP","UEC","205475","S","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Streher, NS; Bergamo, PJ","NS63",NA,"Brazil","Parque Nacional do Itatiaia. Trilha do Couto - planalto",NA,NA,"Campos de Altitude","UEC166876","Magnoliopsida",NA,NA,"Cogn.","Streher, NS","2017","03","12","Minas Gerais","Itamonte","-44.8699989318848","-22.283899307251","UEC166876",NA,NA,"2017","26914","auto","03","12",NA,NA,NA,NA,NA
"50","2021-03-01 16:33:49-03","UNICAMP","UEC","205938","S","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Streher, NS","NS136",NA,"Brazil","Parque Nacional do Itatiaia. Trilha para o abrigo Rebouças, parte alta do parque.",NA,NA,"Campos de Altitude","UEC166827","Magnoliopsida",NA,NA,"Cogn.","Streher, NS","2018","03","16","Minas Gerais","Itamonte","-44.8699989318848","-22.283899307251","UEC166827",NA,NA,"2018","26914","auto","03","16",NA,NA,NA,NA,NA
"51","2020-06-29 09:31:05-03","UFRRJ","RBR","22128","S","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,NA,"s.n.",NA,"Brasil",NA,NA,NA,NA,"RBR00022128",NA,NA,NA,"Cogn.","Segadas","1945","06","00","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,"1945","19648","auto",NA,NA,NA,NA,NA,NA,NA
"52","2020-06-29 09:31:05-03","UFRRJ","RBR","22126","S","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,NA,"s.n.",NA,"Brasil",NA,NA,NA,NA,"RBR00022126",NA,NA,NA,"Cogn.","Segadas","1945","06","00","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,"1945","19648","auto",NA,NA,NA,NA,NA,NA,NA
"53","2020-06-29 09:31:05-03","UFRRJ","RBR","22127","S","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,NA,"s.n.",NA,"Brasil","Estrada do Rio (Lagoa bonita/Planalto)",NA,NA,NA,"RBR00022127",NA,NA,NA,"Cogn.","Segadas","1945","06","04","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,"1945","19648","auto",NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:34:02-03","MBM","MBM","352532","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Baumgratz, J.F.A.; et al.; et al.","1140","Southern America","Brazil","Parque Nacional do Itatiaia. Planalto; trilha para o Pico das Agulhas Negras.",NA,NA,"Em vegetação de mata nebular, ramos castanhos; folhas verdes subconcolores; frutos castanhos. Altura 30cm. Em fendas humosas na rocha ou junto ao solo. Subarbusto cespitoso. Heliófilo. Campos de altitude","MBM352532",NA,NA,NA,"Cogn.","Baumgratz, J.F.A.","2009","06","07","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","MBM352532","2430","2430","2009","19648","auto","05",NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:34:02-03","MBM","MBM","245095","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Goldenberg, R.; Shepherd, G.J.; Belinello, R.; Galvão, J.C.; Santos, M.V.; Shepherd, G.J.; Belinello, R.; Galvão, J.C.; Santos, M.V.","418","Southern America","Brazil","Crista da montanha vizinha à Pedra da Mina.",NA,NA,"Subarbusto em forma de almofada. Flores com pétalas lilases e estames amarelos.; Vegetação subarbustiva e herbácea sobre pedras.","MBM245095",NA,NA,NA,"Cogn.","Pacífico, R.","1997","02","18","São Paulo","Queluz","-44.834167","-22.431389","MBM245095","2500","2660","2019",NA,NA,"02",NA,NA,"-44.834167","-22.431389",NA,NA
"56","2020-12-21 16:34:02-03","MBM","MBM","9421","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Pabst, G.F.J.","9316","Southern America","Brazil","Planalto do Itatiaia",NA,NA,"Subarbusto de 15cm alt., flores magenta.","MBM009421",NA,NA,NA,"Cogn.","Pacífico, R.","1969","02","17","Rio de Janeiro",NA,NA,NA,"MBM009421",NA,NA,"2019",NA,NA,"02",NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:34:02-03","MBM","MBM","5084","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Lindeman, J.; Haas, H.; Haas, H.","5200","Southern America","Brazil","Itatiaia",NA,NA,NA,"MBM005084",NA,NA,NA,"Cogn.",NA,"1967","04","16","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","MBM005084",NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"58","2013-11-28 11:37:00-02","MNHN","RECOLNAT_MNHN_P","P00723436","PreservedSpecimen",NA,"Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Glaziou, A.",NA,NA,"Brésil","Itatiaia","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723436' target='other'> <mi>dwc_moreinfo</mi></a>","P00723436",NA,NA,NA,"Cogn.","Romero","1871","6",NA,NA,NA,NA,NA,"P00723436_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4803",NA
"59","2015-10-27 15:30:50-02","MNHN","RECOLNAT_MNHN_P","P00723425","PreservedSpecimen",NA,"Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Glaziou, A.|de Petropolis, C.",NA,NA,"Brésil","Haut des Orgaos (Rio Jan.)","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723425' target='other'> <mi>dwc_moreinfo</mi></a>","P00723425",NA,NA,NA,"Cogn.","Romero","1887","1","21",NA,NA,NA,NA,"P00723425_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15961",NA
"60","2015-10-27 15:31:26-02","MNHN","RECOLNAT_MNHN_P","P00723426","PreservedSpecimen",NA,"Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Glaziou, A.|de Petropolis, C.",NA,NA,"Brésil","Haut des Orgaos (Rio Jan.)","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723426' target='other'> <mi>dwc_moreinfo</mi></a>","P00723426",NA,NA,NA,"Cogn.","Romero","1887","1","21",NA,NA,NA,NA,"P00723426_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15961",NA
"61","2015-10-27 15:32:02-02","MNHN","RECOLNAT_MNHN_P","P00723427","PreservedSpecimen",NA,"Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Glaziou, A.|de Petropolis, C.",NA,NA,"Brésil","Haut des Orgaos (Rio Jan.)","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723427' target='other'> <mi>dwc_moreinfo</mi></a>","P00723427",NA,NA,NA,"Cogn.","Romero","1887","1","21",NA,NA,NA,NA,"P00723427_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15961",NA
"62","2015-10-27 15:32:42-02","MNHN","RECOLNAT_MNHN_P","P00723428","PreservedSpecimen",NA,"Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Glaziou, A.",NA,NA,"Brésil","Haut des Orgaos (Rio Jan.)","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723428' target='other'> <mi>dwc_moreinfo</mi></a>","P00723428",NA,NA,NA,"Cogn.","Romero","1884","6",NA,NA,NA,NA,NA,"P00723428_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14752",NA
"63","2013-11-27 16:59:21-02","MNHN","RECOLNAT_MNHN_P","P00723429","PreservedSpecimen",NA,"Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Glaziou, A.",NA,NA,"Brésil","Haut des Orgaos (Rio Jan.)","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723429' target='other'> <mi>dwc_moreinfo</mi></a>","P00723429",NA,NA,NA,"Cogn.","Romero","1884","6",NA,NA,NA,NA,NA,"P00723429_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14752",NA
"64","2013-11-27 17:21:57-02","MNHN","RECOLNAT_MNHN_P","P00723430","PreservedSpecimen",NA,"Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Glaziou, A.",NA,NA,"Brésil","Haut des Orgaos (Rio Jan.)","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723430' target='other'> <mi>dwc_moreinfo</mi></a>","P00723430",NA,NA,NA,"Cogn.","Romero","1888","2","1",NA,NA,NA,NA,"P00723430_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16770",NA
"65","2015-10-27 15:36:14-02","MNHN","RECOLNAT_MNHN_P","P00723434","PreservedSpecimen",NA,"Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Glaziou, A.",NA,NA,"Brésil","Itatiaia","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723434' target='other'> <mi>dwc_moreinfo</mi></a>","P00723434",NA,NA,NA,"Cogn.","Romero","1871","6",NA,NA,NA,NA,NA,"P00723434_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4803",NA
"66","2015-10-27 15:36:21-02","MNHN","RECOLNAT_MNHN_P","P00723435","PreservedSpecimen",NA,"Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Glaziou, A.",NA,NA,"Brésil","Itatiaia","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723435' target='other'> <mi>dwc_moreinfo</mi></a>","P00723435",NA,NA,NA,"Cogn.","Romero","1871","6",NA,NA,NA,NA,NA,"P00723435_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4803",NA
"67","2015-10-27 15:37:07-02","MNHN","RECOLNAT_MNHN_P","P00723437","PreservedSpecimen",NA,"Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii","isolectotype","Glaziou, A.",NA,NA,"Brésil","Campos de l'Itatiaia","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723437' target='other'> <mi>dwc_moreinfo</mi></a>","P00723437",NA,NA,NA,"Cogn.",NA,"1873","1","22",NA,NA,NA,NA,"P00723437_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6526",NA
"68","2015-10-27 17:13:45-02","MNHN","RECOLNAT_MNHN_P","P00723438","PreservedSpecimen",NA,"Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii","isolectotype","Glaziou, A.",NA,NA,"Brésil","Campos de l'Itatiaia","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723438' target='other'> <mi>dwc_moreinfo</mi></a>","P00723438",NA,NA,NA,"Cogn.",NA,"1873","1","22",NA,NA,NA,NA,"P00723438_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6526",NA
"69","2015-09-04 20:08:52-03","MNHN","RECOLNAT_MNHN_P","P05255940","PreservedSpecimen",NA,"Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Glaziou, A.",NA,NA,"Brasil","Brésil. Entre as datas et Paranuá. Minas Gerais, Sudeste, Brasil, América do Sul","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05255940' target='other'> <mi>dwc_moreinfo</mi></a>","P05255940",NA,NA,NA,"Cogn.","Romero","1892","4","19","Minas Gerais",NA,NA,NA,"P05255940_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19193",NA
"70","2015-09-04 20:08:52-03","MNHN","RECOLNAT_MNHN_P","P05255941","PreservedSpecimen",NA,"Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Glaziou",NA,NA,"Brasil",". Rio de Janeiro, Sudeste, Brasil, América do Sul","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05255941' target='other'> <mi>dwc_moreinfo</mi></a>","P05255941",NA,NA,NA,"Cogn.","Romero","1874","1","21","Rio de Janeiro",NA,NA,NA,"P05255941_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-11 11:38:04-03","UFMG","BHCB","41728","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Burle Marx, RB; Barreto, HLM","11604","Southern America","Brasil","Serra das Flores",NA,NA,"Arbusto 0,3 m; flor rósea; Terreno turfoso junto a rochas graníticas ou gnaissicas","BHCB024525","Dicotyledon",NA,NA,"Cogn.",NA,"1945","10","16","Rio de Janeiro","Sapucaia","-42.9143981933594","-21.9950008392334",NA,NA,NA,"2016","27567","auto","11",NA,NA,NA,NA,NA,NA
"72","2021-02-11 17:19:35-03","UFPR","UPCB","88331","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Meyer, F.S.","1934",NA,"Brasil","Serra da Mantiqueira. Parque Estadual da Serra do Papagaio",NA,NA,"Melastomataceae coletados nos arredores do Retiro dos Pedros, em vegetação de Refúgio Vegetacional altomentano..","UPCB0029255",NA,NA,NA,"Cogn.","Meyer, F.S.","2014","03","05","Minas Gerais","Aiuruoca","-44.677843","-22.056549","UPCB0029255",NA,NA,"2017",NA,NA,"01",NA,NA,"-44.677843","-22.056549",NA,NA
"73","2021-02-11 17:19:35-03","UFPR","UPCB","88196","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Meyer, F.S. | Reginato, M.","1133",NA,"Brasil","Limite entre os municípios. Parque Nacional do Itatiaia, parte alta",NA,NA,"Arbusto prostrado, com folhas estreitas. Pétalas liláses, anteras amarelas..","UPCB0032059",NA,NA,NA,"Cogn.","Meyer, F.S.","2012","02","16","Rio de Janeiro/Minas Gerais","Itatiaia/Itamonte","-44.666996","-22.383105","UPCB0032059",NA,NA,"2016",NA,NA,"01",NA,NA,"-44.666996","-22.383105",NA,NA
"74","2021-02-19 15:08:28-03","UFPR","UPCB","97086","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Bacci, L. F. | Streher, N. S.","422",NA,"Brasil","Parque Nacional do Itatiaia. Trilha dos Cinco Lagos, planalto.",NA,NA,"Mata Atlântica. Sub-arbusto ca. 0.5 m alt. Flores com pétalas róseas e estames amarelados.","UPCB0046874",NA,NA,NA,"Cogn.",NA,"2020","02","15","Minas Gerais","Itamonte","-44.8699989318848","-22.283899307251",NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA
"75","2010-04-15 17:18:00-03","MO","MOBOT","3216396","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Alexander C. Brade","Brade 18896","South America","Brazil","Estado do Rio-Itatiaia Estrada Nova. Km. 8-9.",NA,NA,NA,NA,NA,NA,NA,"Cogn.","Cristiana Koschnitzke","1948","2","21",NA,NA,NA,NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-07-10 09:47:18-03","MBML","MBML-HERBARIO","47682",NA,"Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"A.V. Scatigna; M. Monge","248",NA,"Brasil","Serra do Capim. Afloramento rochoso",NA,NA,"Arbusto ca 60cm. Flor rosa, estames amarelos","MBML047682",NA,NA,NA,"Cogn.","R. Goldenberg/2015","2012","09","14","Rio de Janeiro","São José do Vale do Rio Preto","-42.867222","-22.155556","MBML047682",NA,NA,NA,NA,NA,NA,NA,NA,"42W52'2","22S9'20",NA,NA
"77","2020-09-12 05:00:02-03","US","US","2734087","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"P. Occhioni","914","South America - Neotropics","Brazil","S Nac. Itatiaia km 17",NA,NA,NA,"US01894323",NA,"Myrtales",NA,"Cogn.",NA,"1947","3","12","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","US01894323_01 US01894323_02",NA,NA,NA,"19648","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"78","2020-09-12 05:00:02-03","US","US","2270793","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"L. Emygdio de Mello Filho","1402","South America - Neotropics","Brazil","Planalto do Itatiaia, próximo ao Abrigo Rebouças",NA,NA,NA,"US01894321",NA,"Myrtales",NA,"Cogn.",NA,"1957","4","19","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","US01894321_01 US01894321_02","2200",NA,NA,"19648","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"79","2020-09-12 05:00:02-03","US","US","3372770","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"S. Romaniuc Neto, C. B. Toledo, M. Sajo & M. Semaco","606","South America - Neotropics","Brazil","Parque Nacional da Chapada dos Veadeiros, estrada para Cavalcante",NA,NA,NA,"US01894315",NA,"Myrtales",NA,"Cogn.",NA,"1987","2","8","Goiás","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242","US01894315_01 US01894315_02",NA,NA,NA,"44724","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"80","2020-09-12 05:00:02-03","US","US","2615886","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"A. C. Brade","18896","South America - Neotropics","Brazil","Estrada Nova km 8-9",NA,NA,NA,"US01894322",NA,"Myrtales",NA,"Cogn.",NA,"1948","2","21","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","US01894322_01 US01894322_02","1900",NA,NA,"19648","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"81","2020-09-12 05:00:02-03","US","US","2601384","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"G. F. J. Pabst","9316","South America - Neotropics","Brazil","Planalto do Itatiaia",NA,NA,NA,"US01894316",NA,"Myrtales",NA,"Cogn.",NA,"1969","2","17","Rio de Janeiro",NA,NA,NA,"US01894316_01 US01894316_02","2400",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"82","2020-09-12 05:00:02-03","US","US","1123546","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"A. F. M. Glaziou","16770","South America - Neotropics","Brazil","Serra dos Órgãos",NA,NA,NA,"US01894326",NA,"Myrtales",NA,"Cogn.",NA,"1888","2","1","Rio de Janeiro",NA,NA,NA,"US01894326_01 US01894326_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"83","2020-09-12 05:00:02-03","US","US","2615890","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"N. Cruz",NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,"US01894318",NA,"Myrtales",NA,"Cogn.",NA,"1948","3","2","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344","US01894318_01 US01894318_02",NA,NA,NA,"38539","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"84","2020-09-12 05:00:02-03","US","US","2708891","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"I. S. Gottsberger & G. K. Gottsberger",NA,"South America - Neotropics","Brazil","Serra daantiqueira, Maciço do Itatiaia (Agulhas Negras). No caminho e no planalto do sopé de Agulhas Negras e Prateleiras. km 12 da estrada do parque",NA,NA,NA,"US01894317",NA,"Myrtales",NA,"Cogn.",NA,"1971","4","17","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","US01894317_01 US01894317_02","2200",NA,NA,"19648","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"85","2020-09-12 05:00:02-03","US","US","1055685","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"P. K. Dusén",NA,"South America - Neotropics","Brazil","Serra de Itatiaia",NA,NA,NA,"US01894325",NA,"Myrtales",NA,"Cogn.",NA,"1902","5","27","Rio de Janeiro",NA,NA,NA,"US01894325_01 US01894325_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"86","2020-09-12 05:00:02-03","US","US","2615885","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"P. Campos Porto","2776","South America - Neotropics","Brazil","Km 16-17",NA,NA,NA,"US01894324",NA,"Myrtales",NA,"Cogn.",NA,"1935","2","14","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","US01894324_01 US01894324_02",NA,NA,NA,"19648","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"87","2020-09-12 05:00:02-03","US","US","2484109","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"M. Rolla & A. F. Tryon","6703","South America - Neotropics","Brazil","Prateleiras to Piedra Assentada. Planalto de Itatiaia",NA,NA,NA,"US01894319",NA,"Myrtales",NA,"Cogn.",NA,"1965","11","4","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","US01894319_01 US01894319_02",NA,NA,NA,"19648","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"88","2020-09-12 05:00:02-03","US","US","3372771","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"S. Romaniuc Neto & M. Sajo","297","South America - Neotropics","Brazil","Chapada dos Veadeiros",NA,NA,NA,"US01894314",NA,"Myrtales",NA,"Cogn.",NA,"1985","7","25","Goiás","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242","US01894314_01 US01894314_02",NA,NA,NA,"44724","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"89","2020-09-12 05:00:02-03","US","US","2601232","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"C. Angeli","86","South America - Neotropics","Brazil","Perto do Abrigo Rebouças",NA,NA,NA,"US01894320",NA,"Myrtales",NA,"Cogn.",NA,"1960","3","12","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459","US01894320_01 US01894320_02","2350",NA,NA,"19648","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"90","2020-09-12 05:00:02-03","US","US","290240","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","petronianum","Chaetostoma petronianum","Isosyntype","A. F. M. Glaziou","15961","South America - Neotropics","Brazil",NA,NA,NA,NA,"US00589199",NA,"Myrtales",NA,"Cogn. in Mart.",NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,"US00589199_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"91","2019-11-13 11:25:15-03","USP","SPF","193078","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Silva, FB","s.n.",NA,"Brasil","Parque Nacional do Itatiaia",NA,NA,NA,"SPF00193078",NA,NA,NA,"Cogn.","Silva, FB","2008","08","31","Rio de Janeiro","Itatiaia","-44.671389","-22.390556",NA,NA,NA,"2008",NA,NA,"08",NA,NA,"-44.671389","-22.390556",NA,NA
"92","2019-11-13 11:25:15-03","USP","SPF","122917","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Goldenberg, R","418",NA,"Brasil","Coordenadas entre 22º25'53'' e 22º26'08''S, 44º50'03'' e 44º50'05''W.",NA,NA,NA,"SPF00122917",NA,NA,NA,"Cogn.","Koschnitzke, C","1997","02","18","São Paulo","Queluz","-44.842392","-22.431389",NA,"2500","2660","1998",NA,NA,"11",NA,NA,"-44.842392","-22.431389",NA,NA
"93","2019-11-13 11:25:15-03","USP","SPF","83342","PreservedSpecimen","Plantae","Melastomataceae","Chaetostoma","glaziovii","Chaetostoma glaziovii",NA,"Grabber, O","1955",NA,"Brasil",NA,NA,NA,NA,"SPF00083342",NA,NA,NA,"Cogn.","Koschnitzke, C",NA,NA,NA,"Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,"1998","19648","auto","11",NA,NA,NA,NA,NA,NA
