"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","minimumElevationInMeters","typeStatus","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"736","2020-11-19 10:23:52-03","CPAP","CPAP","5045","PreserverdSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","Ratter, J. A.","6075","1987","11","22",NA,"Brasil",NA,NA,". FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: . <ll>dwc_commonname:</ll> Espinheiro",NA,NA,NA,"(DC.) Britton & Rose","MS","Pedreira do Xavier",NA,NA,NA,"R. R. Silva","Corumbá","-57.65","-19.016667",NA,NA,NA,NA,"2012","08","13","57°39' W","19°01' S",NA,NA,NA,NA,NA
"737","2020-11-19 10:23:52-03","CPAP","CPAP","16456","PreserverdSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","Gomes Jr., J. C.","1985","1996","06","22",NA,"Brasil",NA,NA,"Árvore 10m de altura. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Mata ciliar. SUBSTRATO: . RELEVO: .",NA,NA,NA,"(DC.) Britton & Rose","SP","Fazenda Beija -Flor",NA,NA,NA,"R. R. Silva","Itaju","-48.783333","-21.916667",NA,NA,NA,NA,"2012","08","13","48°47' W","21°55'00'' S",NA,NA,NA,NA,NA
"738","2020-11-19 10:23:52-03","CPAP","CPAP","21135","PreserverdSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","Jesus, E. M.","291","2008","10","29",NA,"Brasil",NA,NA,"Árvore 15m~. FLOR: pompom branco. FRUTO: vagens secas. INTERESSE: Apícola. FREQUÊNCIA: Pouco frequente. AMBIENTE: Pasto. SUBSTRATO: solo argiloso. RELEVO: suave ondulado. <ll>dwc_commonname:</ll> Arranha gato",NA,NA,NA,"(DC.) Britton & Rose","MS","Assentamento Taquaral - sítio 3 Irmãos - lote: 225 - trilha 1","165",NA,NA,"R. R. Silva","Corumbá","-57.696389","-19.100556","165",NA,NA,NA,"2012","08","13","57°41'47'' W","19°06'02'' S",NA,NA,NA,NA,NA
"739","2020-11-19 10:23:52-03","CPAP","CPAP","21137","PreserverdSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","Jesus, E. M.","293","2008","10","29",NA,"Brasil",NA,NA,"Árvore -7m~. FLOR: pompom branco. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Pouco frequente. AMBIENTE: Beira de mata decídua. SUBSTRATO: solo argiloso. RELEVO: suave ondulado. <ll>dwc_commonname:</ll> Arranha gato",NA,NA,NA,"(DC.) Britton & Rose","MS","Assentamento Taquaral - sítio 3 Irmãos - lote: 225 - trilha 1","165",NA,NA,"R. R. Silva","Corumbá","-57.696389","-19.100556","165",NA,NA,NA,"2012","08","13","57°41'47'' W","19°06'02'' S",NA,NA,NA,NA,NA
"740","2020-11-19 10:23:52-03","CPAP","CPAP","21444","PreserverdSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","Almeida, A. M.","10","2009","10","13",NA,"Brasil",NA,NA,"Árvore 5m~. FLOR: branca. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Rara. AMBIENTE: Pasto. SUBSTRATO: solo argiloso. RELEVO: plano. <ll>dwc_commonname:</ll> Arranha gato",NA,NA,NA,"(DC.) Britton & Rose","MS","Assentamento Tamarineiro II Sul - sítio Sr. Albino - lote-92 - trilha 3","153",NA,NA,"R. R. Silva","Corumbá","-57.7875","-19.108611","153",NA,NA,NA,"2012","08","13","57°47'15'' W","19°06'31'' S",NA,NA,NA,NA,NA
"741","2020-11-19 10:23:52-03","CPAP","CPAP","21588","PreserverdSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","Almeida, A. M.","154","2010","11","30",NA,"Brasil",NA,NA,"Árvore 6m~. FLOR: branca. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Abundante. AMBIENTE: Beira de mata decídua. SUBSTRATO: solo argiliso. RELEVO: suave ondulado. <ll>dwc_commonname:</ll> Arranha Gato Verdadeiro",NA,NA,NA,"(DC.) Britton & Rose","MS","Assentamento Taquaral - sítio 3 Irmãos - lote-225 - trilha 1","165",NA,NA,"R. R. Silva","Corumbá","-57.696389","-19.100556","165",NA,NA,NA,"2012","08","13","57°41'47'' W","19°06'02'' S",NA,NA,NA,NA,NA
"742","2020-11-19 10:23:52-03","CPAP","CPAP","24926","PreserverdSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","Silva, R. R.","1078","2004","07","31",NA,"Brasil",NA,NA,"Árvore armada de 6m de altura. Frutos imaturos verdes.",NA,NA,NA,"(DC.) Britton & Rose","MS","Serra Santa Cruz, Planalto Residual do Urucum. Acesso pela estrada do Lago Azul. Borda de Floresta Estacional semidecídual. Solo: litólico de ferro.","250",NA,NA,"R. R. Silva","Corumbá","-57.566667","-19.266667","250",NA,NA,NA,"2003","10",NA,"57°34' W","19°16' S",NA,NA,NA,NA,NA
"743","2020-11-19 10:23:52-03","CPAP","CPAP","24983","PreserverdSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","Silva, R. R.","1319","2003","11","25",NA,"Brasil",NA,NA,"Árvore armada de 4m de altura. Botões verde-amarelados; flores cremes.",NA,NA,NA,"(DC.) Britton & Rose","MS","Serra Tromba dos Macacos, Planalto Residual do Urucum. Acesso pela Fazenda Vovô Osvaldo. Interior de Floresta Estacional Decidual. Solo: litólico de ferro.","169",NA,NA,"R. R. Silva","Corumbá","-57.650556","-19.195556","169",NA,NA,NA,"2003","11",NA,"57°39'02'' W","19°11'44'' S",NA,NA,NA,NA,NA
"744","2020-11-19 10:23:52-03","CPAP","CPAP","5184","PreserverdSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","Ratter, J. A.","6033","1987","11","20",NA,"Brasil",NA,NA,". FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: . <ll>dwc_commonname:</ll> Espinheiro",NA,NA,NA,"(DC.) Britton & Rose","MS","Fazenda do Dr. Romeu Albaneze",NA,NA,NA,"R. R. Silva","Corumbá","-57.65","-19.016667",NA,NA,NA,NA,"2012","08","13","57°39' W","19°01' S",NA,NA,NA,NA,NA
"745","2020-11-19 10:23:52-03","CPAP","CPAP","5185","PreserverdSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","Ratter, J. A.","6032","1987","11","20",NA,"Brasil",NA,NA,". FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: . <ll>dwc_commonname:</ll> Espinheiro",NA,NA,NA,"(DC.) Britton & Rose","MS","Fazenda do Dr. Romeu Albaneze",NA,NA,NA,"R. R. Silva","Corumbá","-57.65","-19.016667",NA,NA,NA,NA,"2012","08","13","57°39' W","19°01' S",NA,NA,NA,NA,NA
"746","2020-11-19 10:23:52-03","CPAP","CPAP","6180","PreserverdSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","Pott, A.","4864","1989","05","23",NA,"Brasil",NA,NA,"Árvore multitronco, 5 m de altura. FLOR: não vista. FRUTO: ainda verde. INTERESSE: Forrageira. FREQUÊNCIA: Ocasional. AMBIENTE: Remanescente de mata. SUBSTRATO: vertissolo calcimórfico. RELEVO: plano.",NA,NA,NA,"(DC.) Britton & Rose","MS","Fazenda alvosrada","120",NA,NA,"R. R. Silva","Corumbá","-57.533333","-19.483333","120",NA,NA,NA,"2012","08","13","57°32' W","19°29' S",NA,NA,NA,NA,NA
"747","2020-11-19 10:23:52-03","CPAP","CPAP","13713","PreserverdSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","Hatschbach, G.","58702","1993","02","08",NA,"Brasil",NA,NA,"Árvore 8m de altura, casca lisa, espinho nos ramos. FLOR: alva. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Mata. SUBSTRATO: . RELEVO: .",NA,NA,NA,"(DC.) Britton & Rose","MS","Rodovia MS-295, fazenda Bonanza, 35 km L de Amambai",NA,NA,NA,"R. Barneby","Amambai","-55.2257995605469","-23.1042003631592",NA,"73676","auto",NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2020-11-19 10:23:52-03","CPAP","CPAP","24734","PreserverdSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","Silva, R. R.","155","2003","01","17",NA,"Brasil",NA,NA,"Árvore armada de 5m de altura. Botões verdes.",NA,NA,NA,"(DC.) Britton & Rose","MS","Serra Santa Cruz, Planalto Residual do Urucum. Acesso pela estrada do Lago Azul. Borda de Floresta Estacional Decidual. Solo: litólico de ferro.","150",NA,NA,"R. R. Silva","Corumbá","-57.6533012390137","-19.0091991424561","150","295160","auto",NA,"2003","01",NA,NA,NA,NA,NA,NA,NA,NA
"749","2020-11-19 10:23:52-03","CPAP","CPAP","24825","PreserverdSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","Silva, R. R.","603","2003","11","24",NA,"Brasil",NA,NA,"Árvore armada de 9m de altura. Botões verde-amarelados; flores cremes.",NA,NA,NA,"(DC.) Britton & Rose","MS","Serra Grande, Planalto Residual do Urucum. Solo: litólico de ferro.",NA,NA,NA,"R. R. Silva","Corumbá","-57.6533012390137","-19.0091991424561",NA,"295160","auto",NA,"2003","11",NA,NA,NA,NA,NA,NA,NA,NA
"750","2020-11-19 10:23:52-03","CPAP","CPAP","24742","PreserverdSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","Silva, R. R.","180 A","2003","01","27",NA,"Brasil",NA,NA,"Árvore armada de 14m de altura. Frutos imaturos verdes.",NA,NA,NA,"(DC.) Britton & Rose","MS","Serra Tromba dos Macacos, Planalto Residual do Urucum. Acesso pela Fazenda Vovô Osvaldo. Interior de Floresta Estacional Decidual. Solo: litólico de ferro.","250",NA,NA,"R. R. Silva","Corumbá","-57.6533012390137","-19.0091991424561","250","295160","auto",NA,"2003","01",NA,NA,NA,NA,NA,NA,NA,NA
"751","2020-11-19 10:23:52-03","CPAP","CPAP","24781","PreserverdSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","Silva, R. R.","322","2004","10","13",NA,"Brasil",NA,NA,"Árvore armada de 8m de altura. Botões verdes, flores verde-amarelas.",NA,NA,NA,"(DC.) Britton & Rose","MS","Serra Urucum, Planalto Residual do Urucum. Acesso pela Urucum Mineração. Interior de Floresta Estacional Decidual. Solo: litólico de ferro.",NA,NA,NA,"R. R. Silva","Corumbá","-57.6533012390137","-19.0091991424561",NA,"295160","auto",NA,"2004","10",NA,NA,NA,NA,NA,NA,NA,NA
"752","2020-11-19 10:23:52-03","CPAP","CPAP","17896","PreserverdSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","Pott, V. J.","3533","1998","08","26",NA,"Brasil",NA,NA,"Árvore, 8m de altura. FLOR: não visto. FRUTO: ainda verde. INTERESSE: . FREQUÊNCIA: Ocasional. AMBIENTE: Mata ciliar. SUBSTRATO: solo arenoso, orgânico. RELEVO: fortemente inclinado.",NA,NA,NA,"(DC.) Britton & Rose","MS","Rio do Peixe, MS-080",NA,NA,NA,NA,"Rio Negro","-54.966667","-19.390278",NA,NA,NA,NA,NA,NA,NA,"54°58' W","19°23'25'' S",NA,NA,NA,NA,NA
"753","2020-11-19 10:23:52-03","CPAP","CPAP","18595","PreserverdSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","Pott, V. J.","4001","1999","09","28",NA,"Brasil",NA,NA,"Árvore 7-8m de altura. FLOR: creme. FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Morrote com afloramento de rocha calcária. SUBSTRATO: solo calcário. RELEVO: inclinado. <ll>dwc_commonname:</ll> Espinheiro",NA,NA,NA,"(DC.) Britton & Rose","MS","Hotel Pesqueiro Anzol de Ouro, 15Km da cidade de Corumbá, próximo Codraza",NA,NA,NA,NA,"Corumbá","-57.65","-19.016667",NA,NA,NA,NA,NA,NA,NA,"57°39' W","19°01' S",NA,NA,NA,NA,NA
"754","2020-11-19 10:23:52-03","CPAP","CPAP","1977","PreserverdSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","Ratter, J. A.","5133","1985","10","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(DC.) Britton & Rose","MS","Morro do Zé Feliciano",NA,NA,NA,"R. R. Silva","Corumbá","-57.65","-19.016667",NA,NA,NA,NA,"2012","08","13","57°39' W","19°01' S",NA,NA,NA,NA,NA
"755","2020-11-19 10:23:52-03","CPAP","CPAP","11331","PreserverdSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","Damasceno Jr., G. A.","49","1991","11","22",NA,"Brasil",NA,NA,". FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Mata calcárea. SUBSTRATO: solo litólico com afloramento de rocha. RELEVO: .",NA,NA,NA,"(DC.) Britton & Rose","MS","Morro Bocaina",NA,NA,NA,"R. R. Silva","Corumbá","-57.6533012390137","-19.0091991424561",NA,"295160","auto",NA,"2012","08","13",NA,NA,NA,NA,NA,NA,NA
"756","2015-07-02 14:42:36-03","JBP","HPL","4626","S","Plantae","Leguminosae-Mimosoideae","Acacia","glomerosa","Acacia glomerosa","H. Lorenzi","2644","2001","04","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth","CE","Coletado nas proximidades da cidade, em área seca de caatinga.",NA,NA,NA,"H. Lorenzi","Aracoiaba","-38.8142","-4.37111",NA,"42635","auto",NA,"2001","04","03",NA,NA,NA,NA,NA,NA,NA
"757","2015-07-02 14:02:09-03","JBP","HPL","4615","S","Plantae","Fabaceae-Mimosoideae","Senegalia","polyphylla","Senegalia polyphylla","H. Lorenzi","29","1991","03","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(DC.) Britton & Rose","PR","Coletada no CNPsoja Warta.",NA,NA,NA,"V.C. Souza","Londrina","-51.1628","-23.3103",NA,"63728","auto",NA,"2012","09","18",NA,NA,NA,NA,NA,NA,NA
"758","2015-07-02 14:02:09-03","JBP","HPL","4623","S","Plantae","Fabaceae-Mimosoideae","Senegalia","polyphylla","Senegalia polyphylla","H. Lorenzi","1599","1994","08","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Clos","SP","Coletada na estrada para Mococa.",NA,NA,NA,"H. Lorenzi","Casa Branca","-47.08","-21.77",NA,"27086","auto",NA,"1994","08","05",NA,NA,NA,NA,NA,NA,NA
"759","2014-09-04 12:55:58-03","UNICAP","HUCPE","249","S","Plantae","Mimosaceae","Acacia","glomerosa","Acacia glomerosa","Lima, D. .P.","13145","1973","05","15",NA,"Brasil",NA,NA,"Árvore de grande porte com mais ou menos 6m de altura, por 8cm de diâmetro. Flores amarelo-claro, perfume agradável. Casca cinzenta. Madeira mole.",NA,NA,NA,"Benth.","Bahia","Matas da Fazenda Estiva.",NA,NA,NA,"E. Tavares","Senhor do Bom Fim",NA,NA,NA,NA,NA,NA,"1973","01","01",NA,NA,NA,NA,NA,NA,NA
"760","2014-10-27 19:15:13-02","UNICAP","HUCPE","333","S","Plantae","Mimosaceae","Acacia","glomerosa","Acacia glomerosa","Paiva, F.","49","1975","09","27",NA,"Brasil",NA,NA,"Árvore com mais ou menos 8 m de altura por 5 cm de diâmetro. Tem acúleos. Flores amarelas, perfumadas.",NA,NA,NA,"Benth.","Maranhão","Fazenda Vinagre.",NA,NA,NA,"E. Tavares","Itapecuru Mirim","-44.321061","-3.379901",NA,NA,NA,NA,"1975","11","05","-44.321061","-3.379901",NA,NA,NA,NA,NA
"761","2014-10-02 12:40:39-03","FEMACT","MIRR","5119","S","Plantae","Leguminosae-Mim","Acacia","polyphylla","Acacia polyphylla","Silva, S.J.R. da","s.n.","1990","10","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Roraima","Maloca do Contão",NA,NA,NA,NA,"Pacaraima","-60.434722","4.016666",NA,NA,NA,NA,NA,NA,NA,"-60.434722","4.016666",NA,NA,NA,NA,NA
"762","2014-10-02 12:40:39-03","FEMACT","MIRR","5152","S","Plantae","Leguminosae-Mim","Acacia","polyphylla","Acacia polyphylla","Silva, S.J.R. da","s.n.","1996","10","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Roraima","Maloca do Contão",NA,NA,NA,NA,"Pacaraima","-60.435555","3.450277",NA,NA,NA,NA,NA,NA,NA,"-60.435555","3.450277",NA,NA,NA,NA,NA
"763","2019-02-22 11:45:04-03","IPA","IPA","39377","S","Plantae","Leguminosae-Mim.","Acacia","glomerosa","Acacia glomerosa","Guilhemim","809",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0039377","Plantae",NA,"Benth.","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","2019-02-22 11:45:04-03","IPA","IPA","59362","S","Plantae","Leguminosae-Mim.","Acacia","glomerosa","Acacia glomerosa","Cestaro, L.A.","696","2000","03","08","Southern America","Brasil",NA,NA,"NV: mercador. Árvore 4 m de altura. Flor creme. Comum.","IPA0059362","Plantae",NA,"Benth.","Rio Grande do Norte","Mata do Olho d'Água - CA Jundiaí. Solo arenoso. Alt. 40 m.",NA,NA,NA,NA,"Macaíba","-35.375","-5.883333",NA,NA,NA,NA,NA,NA,NA,"-35.375","-5.883333",NA,NA,NA,NA,NA
"765","2019-02-22 11:45:04-03","IPA","IPA","7587","S","Plantae","Leguminosae-Mim.","Acacia","glomerosa","Acacia glomerosa","Black, G.A.; Pires, J.M.; Lima, A.; Pires, J.M.; Lima, A.","16471","1954","07","05","Southern America","Brasil",NA,NA,"Escandente. Flor branca.","IPA0007587","Plantae",NA,"Benth.","Maranhão","Perizes, campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","2019-02-22 11:45:04-03","IPA","IPA","89633","S","Plantae","Leguminosae-Mim.","Acacia","glomerosa","Acacia glomerosa","Roseane Karla; Barros, R.; Chagas, M.; Barros, R.; Chagas, M.","s.n.","2015","02","10","Southern America","Brasil",NA,NA,"Árvore com altura média de 6,5 m, CAP de 22 cm, apresentando flores alvas.&nf;; Mata Atlântica","IPA0089633","Plantae",NA,"Benth.","Pernambuco","Usina Trapiche, Engenho Jaguaré",NA,NA,NA,"Gallindo, F.","Sirinhaém","-35.149444","-8.548889",NA,NA,NA,NA,"2015","07",NA,"-35.149444","-8.548889",NA,NA,NA,NA,NA
"767","2019-02-22 11:45:04-03","IPA","IPA","90321","S","Plantae","Leguminosae-Mim.","Acacia","glomerosa","Acacia glomerosa","Barros, R.; Roseane Karla; Chagas, M.; Roseane Karla; Chagas, M.","s.n.","2015","02","27","Southern America","Brasil",NA,NA,"Árvore com altura média de 6,5 m, CAP de 22 cm, apresentando flores alvas.&nf;; Mata Atlântica","IPA0090321","Plantae",NA,"Benth.","Pernambuco","Usina Trapiche, Engenho Coelhas",NA,NA,NA,"Gallindo, F.","Sirinhaém","-35.148056","-8.551389",NA,NA,NA,NA,"2015","07",NA,"-35.148056","-8.551389",NA,NA,NA,NA,NA
"768","2019-02-22 11:45:04-03","IPA","IPA","53416","S","Plantae","Leguminosae-Mim.","Acacia","glomerosa","Acacia glomerosa","Araújo, F.","409","1991","04","06","Southern America","Brasil",NA,NA,"Árvore.","IPA0053416","Plantae",NA,"Benth.","Ceará","Pl. de Ibiapaba.",NA,NA,NA,NA,"Novo Oriente","-40.7742004394531","-5.53444004058838",NA,"28544","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","2019-02-22 11:45:04-03","IPA","IPA","45099","S","Plantae","Leguminosae-Mim.","Acacia","glomerosa","Acacia glomerosa","Castro, A.J.","s.n.","1981","06","16","Southern America","Brasil",NA,NA,"Árvore de 6 a 8 m.","IPA0045099","Plantae",NA,"Benth.","Maranhão","Margem esquerda do Rio Parnaíba. Solo arenoso.",NA,NA,NA,"Fernández, A.","Brejo","-42.750301361084","-3.68443989753723",NA,"31184","auto",NA,"1981","06",NA,NA,NA,NA,NA,NA,NA,NA
"770","2019-02-22 11:45:04-03","IPA","IPA","59712","S","Plantae","Leguminosae-Mim.","Acacia","glomerosa","Acacia glomerosa","Ferraz, E.B.; Ferreira, C.; Ferreira, C.","335",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0059712","Plantae",NA,"Benth.","Pernambuco",NA,NA,NA,NA,"Rita Pereira","Caruaru","-35.9761009216309","-8.28332996368408",NA,"35136","auto",NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","2019-02-22 11:45:04-03","IPA","IPA","59506","S","Plantae","Leguminosae-Mim.","Acacia","glomerosa","Acacia glomerosa","Ferraz, E.B.; Ferreira, C.; Ferreira, C.","317","1996","05","16","Southern America","Brasil",NA,NA,"NV: lambe-beiço. Árvore ca. 6 m de altura. Flor amarelo esverdeada.","IPA0059506","Plantae",NA,"Benth.","Pernambuco","Fazenda de Geraldo Luiz.",NA,NA,NA,"Rita Pereira","Exu","-39.7242012023926","-7.51194000244141",NA,"29194","auto",NA,"1996","09",NA,NA,NA,NA,NA,NA,NA,NA
"772","2019-02-22 11:45:04-03","IPA","IPA","55247","S","Plantae","Leguminosae-Mim.","Acacia","glomerosa","Acacia glomerosa","Burgos, N.","s.n.","1995","05","09","Southern America","Brasil",NA,NA,"NV: Espinheiro.","IPA0055247","Plantae",NA,"Benth.","Pernambuco","Sítio Gravatá, solo podzólico.",NA,NA,NA,"Rita Pereira","Pesqueira","-36.6963996887207","-8.35778045654297",NA,"36615","auto",NA,"1995","07",NA,NA,NA,NA,NA,NA,NA,NA
"773","2019-02-22 11:45:04-03","IPA","IPA","59538","S","Plantae","Leguminosae-Mim.","Acacia","glomerosa","Acacia glomerosa","Ferraz, E.B.; Ferreira, C.; Ferreira, C.","384","1997","10","21","Southern America","Brasil",NA,NA,"NV: espinheiro. Arbusto. Flores branco esverdeado. Frutos marrom.","IPA0059538","Plantae",NA,"Benth.","Pernambuco","Sítio Tiririca.",NA,NA,NA,"Rita Pereira","São João","-36.36669921875","-8.87555980682373",NA,"12220","auto",NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"774","2019-02-22 11:45:04-03","IPA","IPA","52943","S","Plantae","Leguminosae-Mim.","Acacia","glomerosa","Acacia glomerosa","Elba Ferraz","140","1992","04","20","Southern America","Brasil",NA,NA,"Arvoreta. Flores amarelas.","IPA0052943","Plantae",NA,"Benth.","Pernambuco","Sítio Olho d'Água. Altitude de 860 m.",NA,NA,NA,"Fernández, A.","Triunfo","-38.1016998291016","-7.83805990219116",NA,"14606","auto",NA,"1993","03",NA,NA,NA,NA,NA,NA,NA,NA
"775","2019-02-22 11:45:04-03","IPA","IPA","45097","S","Plantae","Leguminosae-Mim.","Acacia","glomerosa","Acacia glomerosa","IPA; Alunos de Sist. Vegetal; Alunos de Sist. Vegetal","s.n.","1981","08","19","Southern America","Brasil",NA,NA,"NV: unha de gato preto. Árvore. Frutos marrom.","IPA0045097","Plantae",NA,"Benth.","Piauí","Campos da socopo, capoeira.",NA,NA,NA,"Castro, A.J.","Teresina","-42.8018989562988","-5.08916997909546",NA,"56344","auto",NA,"1981","09",NA,NA,NA,NA,NA,NA,NA,NA
"776","2019-02-22 11:45:04-03","IPA","IPA","32907","S","Plantae","Leguminosae-Mim.","Acacia","polyphylla","Acacia polyphylla","Harley, R.M.","21704","1980","04","24","Southern America","Brasil",NA,NA,"Small tree to 4m with small sharp prickles on trunk and branches. Leaves dark green above, pale beneath. Fruit green, tinged maroon, pendulous.","IPA0032907","Plantae",NA,"DC.","Bahia","Chapadão Ocidental da Bahia, Valley of the Rio Formoso, ca. 40 km SE of Correntina.","600",NA,NA,"Lewis, G.P.",NA,"-44.416667","-13.666667","600",NA,NA,NA,"1981","08","27","-44.416667","-13.666667",NA,NA,NA,NA,NA
"777","2019-02-22 11:45:04-03","IPA","IPA","32926","S","Plantae","Leguminosae-Mim.","Acacia","polyphylla","Acacia polyphylla","Harley, R.M.","21678","1980","04","23","Southern America","Brasil",NA,NA,"Small tree to 3 m. Leaflets dull, dark green above, pale beneath. Pods dull green.","IPA0032926","Plantae",NA,"DC.","Bahia","Chapadão Ocidental da Bahia, Islets and bank of the Rio Corrente by Correntina.","580",NA,NA,"Lewis, G.P.",NA,"-44.633333","-13.333333","580",NA,NA,NA,"1981","08","27","-44.633333","-13.333333",NA,NA,NA,NA,NA
"778","2019-02-22 11:45:04-03","IPA","IPA","52415","S","Plantae","Leguminosae-Mim.","Acacia","polyphylla","Acacia polyphylla","Harley, R.M.; et al.; et al.","19878","1977","03","23","Southern America","Brasil",NA,NA,"Shrub with spines to 3 m. Leaflets pale green. pods flaccid, liver-coloured.","IPA0052415","Plantae",NA,"DC.","Bahia","Serra do Rio de Contas, Just North of Livramento do Brumado on the road to Vila do Rio de Contas. Below the Livramento water fall on the Rio Brumado.","460",NA,NA,"Lewis, G.P.",NA,"-41.833333","-13.65","460",NA,NA,NA,"1979","05","22","-41.833333","-13.65",NA,NA,NA,NA,NA
"779","2019-02-22 11:45:04-03","IPA","IPA","69326","S","Plantae","Leguminosae-Mim.","Acacia","polyphylla","Acacia polyphylla","Bocage, A.","956","2004","07","28","Southern America","Brasil",NA,NA,"Arbusto, 6m de altura; frutos maduros castanhos.","IPA0069326","Plantae",NA,"DC.","Minas Gerais","Fazenda do Sr. Nozinho",NA,NA,NA,"Bocage, A.","Francisco Sá","-43.4375","-16.4375",NA,NA,NA,NA,"2004","10",NA,"-43.4375","-16.4375",NA,NA,NA,NA,NA
"780","2019-02-22 11:45:05-03","IPA","IPA","85679","S","Plantae","Leguminosae-Mim.","Acacia","polyphylla","Acacia polyphylla","Silva, R.R.; Velásquez, J.S.; Velásquez, J.S.","1319","2003","11","25","Southern America","Brasil",NA,NA,"Árvore armada de 4 m. altura. Botões verde-amarelados; flores cremes.; Interior de Floresta Estacional Decidual. Solo litólico de ferro.","IPA0085679","Plantae",NA,"DC.","Mato Grosso do Sul","Serra Tromba dos Macacos, Planalto Residual do Urucum. Acesso pela fazenda Vovô Osvaldo.","169",NA,NA,"Silva, R.R.","Corumbá","-57.848611","-19.332869","169",NA,NA,NA,"2003","11",NA,"-57.848611","-19.332869",NA,NA,NA,NA,NA
"781","2019-02-22 11:45:04-03","IPA","IPA","76322","S","Plantae","Leguminosae-Mim.","Acacia","polyphylla","Acacia polyphylla","Lima, D.P.","13145","1973","05","15","Southern America","Brasil",NA,NA,"Árvore ca. 6 m de altura por 8 cm de diâmetro; flores amarelas claras com perfumes agradavél; tem acúleos e resina amarela.","IPA0076322","Plantae",NA,"DC.","Bahia","Fazenda Estivas",NA,NA,NA,"Bocage, A.","Senhor do Bonfim","-40.1893997192383","-10.4614000320435",NA,"27716","auto",NA,"2004","10",NA,NA,NA,NA,NA,NA,NA,NA
