"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"20","2021-02-24 18:14:22-03","UFBA","ALCB","42720","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Alves-Araújo, A","Stradmann, MTS; Poveda, A; Gomes, DF","0180","1995","03","03","Brasil","Bahia","Lençóis","Chapada Diamantina, Trilha do Bodão, margem direita, afluente do rio Ribeirão, a 4 km aproximadamente após a Cachoeira do Sossego, sentido nascente. Parque Nacional da Chapada Diamantina","-41.45","-12.466667","-41.45","-12.466667",NA,NA,"Terrestre, ca. 3,0 m. Folhas membran ceas, disc¢lores. Presen!a de latex de cor alva. Frequente.; Mata ciliar, de 15 a 20 m de largura, limitada por paredões rochosos, higrófila. Sub comunidade montana. Solo arenoso, com humos, associado aos aflorame",NA,NA,"Dicotyledon",NA,"Southern America",NA,"2009","03","25",NA,NA,NA,NA,NA,NA,NA
"21","2021-02-24 18:14:22-03","UFBA","ALCB","42721","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Alves-Araújo, A","Stradmann, MTS; Poveda, A; Gomes, DF","0181","1995","03","03","Brasil","Bahia","Lençóis","Chapada Diamantina, Trilha do Bodão, margem direita, afluente do rio Ribeirão, a 4 km aproximadamente após a Cachoeira do Sossego, sentido nascente. Parque Nacional da Chapada Diamantina","-41.45","-12.466667","-41.45","-12.466667",NA,NA,"Terrestre, ca. 3,0 m. Folhas membran ceas, disc¢lores. Presen!a de latex de cor alva. Frequente.; Mata ciliar, de 15 a 20 m de largura, limitada por paredões rochosos, higrófila. Sub comunidade montana. Solo arenoso, com humos, associado aos aflorame",NA,NA,"Dicotyledon",NA,"Southern America",NA,"2009","03","25",NA,NA,NA,NA,NA,NA,NA
"22","2021-02-24 18:14:22-03","UFBA","ALCB","42722","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Alves-Araújo, A","Stradmann, MTS; Poveda, A; Gomes, DF","0182","1995","03","03","Brasil","Bahia","Lençóis","Chapada Diamantina, Trilha do Bodão, margem direita, afluente do rio Ribeirão, a 4 km aproximadamente após a Cachoeira do Sossego, sentido nascente. Parque Nacional da Chapada Diamantina","-41.45","-12.466667","-41.45","-12.466667",NA,NA,"Terrestre, ca. 3,5 m. Folhas membran ceas, disc¢lores. Presen!a de latex de cor alva. Frequente.; Mata ciliar, de 15 a 20 m de largura, limitada por paredões rochosos, higrófila. Sub comunidade montana. Solo arenoso, com humos, associado aos aflorame",NA,NA,"Dicotyledon",NA,"Southern America",NA,"2009","03","25",NA,NA,NA,NA,NA,NA,NA
"23","2021-02-24 18:14:22-03","UFBA","ALCB","42723","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Alves-Araújo, A","Stradmann, MTS; Poveda, A; Gomes, DF","0183","1995","03","03","Brasil","Bahia","Lençóis","Chapada Diamantina, Trilha do Bodão, margem direita, afluente do rio Ribeirão, a 4 km aproximadamente após a Cachoeira do Sossego, sentido nascente. Parque Nacional da Chapada Diamantina","-41.45","-12.466667","-41.45","-12.466667",NA,NA,"Terrestre, ca. 3,5 m. Folhas membran ceas, disc¢lores. Presen!a de latex de cor alva. Frequente.; Mata ciliar, de 15 a 20 m de largura, limitada por paredões rochosos, higrófila. Sub comunidade montana. Solo arenoso, com humos, associado aos aflorame",NA,NA,"Dicotyledon",NA,"Southern America",NA,"2009","03","25",NA,NA,NA,NA,NA,NA,NA
"24","2020-05-19 10:30:43-03","UFBA","ALCB","134506","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Guedes, ML","Guedes, ML; Oliveira, MAJ de","31483","2019","04","27","Brasil","Bahia","São Sebastião do Passé","Fazenda Majú, Rio Jacuípe.","-33.628056","-12.868333","-33.628056","-12.868333",NA,NA,"de ca 3,5 m de altura. Folhas cartáceas, discolores, látex leitoso. Flores fasciculadas, cálice ferrugíneo, corola branco-esverdeada. Fruto imaturo.","ALCB059282","ALCB059282","Dicotyledon",NA,"Southern America",NA,"2019","06",NA,NA,NA,NA,NA,NA,NA,NA
"25","2020-02-08 09:04:22-03","NBC","NL-BOTANY","U.1731516","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni",NA,"Kummrow R",NA,"1980","01","19","Brazil","Paraná",NA,"Ilha do Mel, Aroeira (Mun. Paranaguá) Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1731516 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1731516","NL-U1731516",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"26","2020-02-08 09:04:22-03","NBC","NL-BOTANY","U.1731517","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni",NA,"Reitz R; Klein RM",NA,"1958","01","21","Brazil",NA,NA,"Santa Catarina. Pôrto do Palmital, Garuva, São Fransisco do Sul. Capoeira.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1731517 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1731517","NL-U1731517",NA,"Ericales","Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"27","2020-11-04 12:16:09-03","ESALQ","ESA","134503","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Pansonato, M.P.",NA,"891.0","2013","06","24",NA,NA,NA,NA,NA,NA,"23.38.25",NA,NA,NA,"Floresta de Restinga Alta, fragmento no Bairro Gaivotas. Árvore da fitossociologia placa no. 20322. Altura: 14m","ESA134503",NA,NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2020-11-04 11:19:43-03","ESALQ","ESA","123587","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei",NA,"Ivanauskas, N.M.","Colletta, G.D. ; Souza, V.C.","975.0","2013","04","29","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica.(presença de exóticas como nêspera, Citrus, araucária).","-47.31605","-24.02022","-47.31605","-24.02022","480","480","Árvore, 25","ESA123587",NA,"Magnoliophyta",NA,NA,NA,"2013","04","29",NA,NA,NA,NA,NA,NA,NA
"29","2020-11-04 11:19:43-03","ESALQ","ESA","62855","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Rauk.) Baehni","Dias, M.C.","Francisco, E.M. ; Alves, J.",NA,"1999","02","10","Brasil","Paraná","Congonhinhas",NA,"-50.5536003112793","-23.5510997772217",NA,NA,NA,NA,NA,"ESA062855","ESA062855","Magnoliophyta",NA,NA,NA,"1999","01","01","24253","auto",NA,NA,NA,NA,NA
"30","2020-11-04 11:19:43-03","ESALQ","ESA","52525","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Rauk.) Baehni","Pennington, T.D.","Chagas e Silva, F.",NA,"1994","03","17","Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"ESA052525","ESA052525","Magnoliophyta",NA,NA,NA,"1998","01","01","63728","auto",NA,NA,NA,NA,NA
"31","2020-11-04 11:19:43-03","ESALQ","ESA","61926","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Rauk.) Baehni","Sztutman, M.","Sampaio, D. et al.","60.0","1999","01","06","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"ESA061926","ESA061926","Magnoliophyta",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"32","2020-11-04 11:19:43-03","ESALQ","ESA","79920","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei",NA,"Sztutman, M.","Sztutman, M. ; Valmir","67.0","1998","09","24","Brasil","São Paulo","Pariquera-açú",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA079920","ESA079920","Magnoliophyta",NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"33","2020-11-04 11:19:43-03","ESALQ","ESA","79921","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei",NA,"Sztutman, M.","Sztutman, M. ; Valmir","34.0","1998","09","08","Brasil","São Paulo","Pariquera-açú",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA079921","ESA079921","Magnoliophyta",NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"34","2020-11-04 11:19:43-03","ESALQ","ESA","79193","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Rauk.) Baehni",NA,"Godoy, J.R.L. et al.","63.0","1999","01","10","Brasil","São Paulo","Pariquera-açú",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA079193","ESA079193","Magnoliophyta",NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"35","2020-11-04 11:19:43-03","ESALQ","ESA","126509","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei",NA,"Garcia, R.J.F.","Garcia, R.J.F.","2688.0","1905","06","28","Brasil","São Paulo","Itanhaém",NA,"-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,"ESA126509",NA,"Magnoliophyta",NA,NA,NA,"1905","06","30","26998","auto",NA,NA,NA,NA,NA
"36","2020-11-04 11:19:43-03","ESALQ","ESA","11474","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaziou & Rauk.) Baehni","Carneiro, C.E.","Souza, V.C. ; Abbud, V.","211.0","1998","10","10","Brasil","São Paulo","Peruíbe",NA,"-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,"ESA011474","ESA011474","Magnoliophyta",NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"37","2020-11-04 11:19:43-03","ESALQ","ESA","109382","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei",NA,NA,"Sampaio, D.","190.0","2004","06","18","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA109382",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"38","2020-11-04 11:19:43-03","ESALQ","ESA","79406","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei",NA,"Sztutman, M.","Sztutman, M. ; Valmir","295.0","1999","03","24","Brasil","São Paulo","Pariquera-açú",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA079406","ESA079406","Magnoliophyta",NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"39","2021-03-24 17:10:02-03","UFES","SAMES","5403","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Alves-Araújo,A.","Menezes,L.F.T.; Menezes,L.F.T.;Broggio,I.S;Rocha,T.L.;Giaretta,A.O.;Rossini,J.;Hatum,A.C.C.","1935","2010","07","14","Brasil","Espírito Santo","Linhares","Povoação. Área de restinga aluvial, floresta fechada, 300 metros da praia.","-40.0722007751465","-19.3910999298096","-398072222.0","-196136111.0",NA,NA,"Com frutos verdes, com látex. Fruto carpoteca. Habito: Árvore","SAMES05403",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"40","2019-11-21 14:45:03-03","UFJF","CESJ","11056","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","R.R. Völtz","L. Krieger","CESJ11056","1971","12","09","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Na restinga, árvore pequena (4m). Com frutos.","CESJ011056",NA,"Angiosperma",NA,"América do Sul",NA,"2017","02",NA,"41937","auto",NA,NA,NA,NA,NA
"41","2019-11-21 14:45:03-03","UFJF","CESJ","11090","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","R.R. Völtz","L. Krieger","CESJ11090","1971","12","10","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore pequena, na mata de restinga. Frutos e botões de flores.","CESJ011090",NA,"Angiosperma",NA,"América do Sul",NA,"2017","02",NA,"41937","auto",NA,NA,NA,NA,NA
"42","2021-03-01 16:41:10-03","UNICAMP","UEC","107413","S","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Hayashi, AH","Sampaio, D; Maltez, HM; Silva, C; Almeida, A; Silva, MMR","60","1999","01","06","Brazil","São Paulo","Iguape","Estação Ecológica de Chauás, Trilha de acesso pelo sítio do Sr. Jõão Caçador, no Km 78 da Rodovia Pariquera-Iguape.","-47.7","-24.783333","-47.7","-24.783333",NA,NA,"Árvore de 20 m. Frutos velhos de cor marrom escura.; Floresta Ombrófila Densa. Floresta de Restinga, preservada.","UEC031236","UEC031236","Magnoliopsida",NA,NA,NA,"1999","02",NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-25 09:28:15-03","UNICAMP","UEC","130881","S","Plantae","Sapotaceae","Pouteria","beaurepairei","Pouteria beaurepairei","(Glaz. & Raunk.) Baehni","Vieira, AOS","Vieira, AOS","541","1999","10","17","Brazil","Paraná","Ortigueira","Sítio Basílio.","-51.083556","-23.966389","-51.083556","-23.966389",NA,NA,"Árvore 7,5m; frutos verdes.","UEC031238","UEC031238","Magnoliopsida",NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
