"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","locality","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"11","2021-04-05 14:33:55-03","UNESC","CRI","7426","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Angelo Schneider","2007","05","15","Rafael Martins","2007","03","07","Brasil","Santa Catarina","Imbituba","-48.670556","-28.240556","48º40'14''W","28º14'26''S","38","38",NA,"CRI006182","CRI006182","116","Ibiraquera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-04-05 14:33:55-03","UNESC","CRI","4547","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Jane Mara","2001","12","20","A. S. W. Werncke; S. M. Hefler","1995","10","31","Brasil","Santa Catarina","Braço do Norte","-49.1575","-28.279167","49º9'27''W","28º16'45''S",NA,NA,NA,"CRI006186","CRI006186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-04-05 14:25:47-03","UNESC","CRI","5266","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Angela Maria do Franco","2001","12","21","Angela Maria do Franco","1996","08","10","Brasil","Santa Catarina","Criciúma","-49.37","-28.678056","49º22'12''W","28º40'41''S","46","46",NA,"CRI006189","CRI006189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-04-05 14:25:47-03","UNESC","CRI","10296","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","M. Sobral","2009","07","21","Robson dos Santos; Isabel Alves dos Santos, Alecssandro S. Klein","2009","07","21","Brasil","Santa Catarina","Grão Pará","-49.214722","-28.185","49º12'53''W","28º11'6''S","860","860",NA,"CRI006177","CRI006177",NA,"Serra do Corvo Branco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-04-05 14:33:55-03","UNESC","CRI","231","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","V. C. Zanette",NA,NA,NA,"V. Citadini-Zanette; V. P. Boff","1983","11","09","Brasil","Santa Catarina","Siderópolis","-49.424722","-28.598333","49º25'29''W","28º35'54''S","111","111",NA,"CRI006192","CRI006192","639","Alto Rio Fiorita.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-04-05 14:25:47-03","UNESC","CRI","1387","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Maria Aparecida Medeiros","2001","12","20","M. A. Medeiros","1992","10","11","Brasil","Santa Catarina","Criciúma","-49.37","-28.678056","49º22'12''W","28º40'41''S","46","46",NA,"CRI006187","CRI006187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-04-05 14:25:47-03","UNESC","CRI","10784","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Vanilde Citadini-Zanette","2001","09","19","Robson dos Santos; Vanilde Citadini-Zanette & Alexandre S. Klein","2001","09","19","Brasil","Santa Catarina","Praia Grande","-49.950278","-29.198611","49º57'1''W","29º11'55''S",NA,NA,"Habito: Herbácea","CRI013725","CRI013725",NA,"Cânion Itaimbezinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-04-05 14:33:55-03","UNESC","CRI","13308","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","Renato Colares & Aline Votri Guislon","2018","03","21","Alexandre Medeiros","2017","09","17","Brasil","Santa Catarina","Balneário Camboriú","-48.637778","-27.001389","48º38'16''W","27º0'5''S",NA,NA,"Coleta 649. Habitat: Terrestre Habito: Herbácea","CRI011915","CRI011915",NA,"Laranjeiras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2020-09-23 10:42:26-03","E","E","285459","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis",NA,NA,NA,NA,NA,"Jameson, William (of Quito)",NA,NA,NA,"EC","Cotopaxi",NA,NA,NA,NA,NA,"3658","3658","<a href=http://data.rbge.org.uk/herb/E00285459 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00285459",NA,"568","Sive Andium Quitensium, crescit in preegepter humides ad radecum montis Cotopaxi.","syntype","W. Tropical South America","herbarium specimen of unspecif","BGBASE:294902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2020-09-23 10:42:26-03","E","E","78298","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis",NA,NA,NA,NA,NA,"Gardner, Martin F.","1986","01","27","CL","Región X [los Lagos]","Prov. de Chiloé","-74.25","-42.466667","-74.250000","-42.466667","3","3","<a href=http://data.rbge.org.uk/herb/E00078298 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00078298",NA,"3602","Parque Nacional Chiloé; 30 km north of Cucao at the mouth of Río Anay",NA,"Temperate South America","herbarium specimen of unspecif","BGBASE:94367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2020-09-23 10:42:26-03","E","E","107045","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis",NA,NA,NA,NA,NA,"Instituto de Investigaciónes Ecológicas Chiloé (IIECH) and Royal Botanic Garden Edinburgh","1996","02","15","CL","Región X [Los Lagos]","Chiloé","-74.138611","-42.324722","-74.138611","-42.324722","1","1","<a href=http://data.rbge.org.uk/herb/E00107045 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00107045",NA,"193","Mouth of the Río Abtao",NA,"Temperate South America","herbarium specimen of unspecif","BGBASE:114472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2020-09-23 10:42:26-03","E","E","96263","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis",NA,NA,NA,NA,NA,"Universidad de Chile, RBG Edinburgh Expedition to Southern Chile (UCEXC)","1998","02","18","CL","Región X [Los Lagos]","Prov. de Chiloé","-74.176944","-42.465","-74.176944","-42.465000","3","3","<a href=http://data.rbge.org.uk/herb/E00096263 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00096263",NA,"267","Parque Nacional Chiloé, beach north of the mouth of the Río Anay.",NA,"Temperate South America","herbarium specimen of unspecif","BGBASE:97010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2020-09-23 10:42:26-03","E","E","285453","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis",NA,NA,NA,NA,NA,"Comber, Harold F.","1926","12","31","AR","Provincia de Neuquen",NA,NA,NA,NA,NA,NA,NA,"<a href=http://data.rbge.org.uk/herb/E00285453 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00285453",NA,"937","Lago Huenchulafquen","isotype","Temperate South America","herbarium specimen of unspecif","BGBASE:294833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2020-09-23 10:42:26-03","E","E","285452","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis",NA,NA,NA,NA,NA,"Hieronymus, G.H.W. & Niederlein, G.",NA,NA,NA,"AR","Provincia de La Rioja",NA,NA,NA,NA,NA,NA,NA,"<a href=http://data.rbge.org.uk/herb/E00285452 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00285452",NA,"744","Pie de la Cuesta mas arriba del Vallerito, Sierra Famatina.","isotype","Temperate South America","herbarium specimen of unspecif","BGBASE:294792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2020-09-23 10:42:26-03","E","E","104545","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis",NA,NA,NA,NA,NA,"Beavis, Derek S.","1992","03","09","CL","Región XI [Aisén Del Gral. Carlos Ibáñez del Campo","Prov. de Aisén","-73.366667","-45.9","-73.366667","-45.900000","40","40","<a href=http://data.rbge.org.uk/herb/E00104545 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","E00104545",NA,"89","Huemules valley (Camp 2)",NA,"Temperate South America","herbarium specimen of unspecif","BGBASE:93385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","01535382","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis sodiroana","(Pilg.) Rahn","K. Rahn",NA,NA,NA,"R. Callejas Posada","1989","04","06","Colombia","Antioquia","Urrao","-76.77","6.45",NA,NA,"3590","3750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1766742' target='other'> <mi>dwc_moreinfo</mi></a>","NY01535382","NY01535382_01","7667(6)","Inspección Jaiperá, Vereda El Chuscal, Páramo de Frontino, Sitios Pico de Aguila-La Laguna, vegetación paramuna y bosques de páramo.",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","sodiroana",NA,NA,NA,NA,NA,NA,NA
"27","2016-09-29 11:32:00-03","NY","NYBG","413793","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis",NA,"R. L. Liesner",NA,NA,NA,"M. A. Lewis","1987","12","23","Bolivia","La Paz","Loayza","-67.6","-16.9",NA,NA,"3380","3500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=350879' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413793",NA,"871737","Río Yunga Yunga (Poroma Camp). Along Río Yunga Yunga between Quiraya and Estancia Poroma. Ca. 19 km NNE of Luribay",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","413786","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.",NA,NA,NA,NA,"R. Reitz","1956","02","24","Brazil","Santa Catarina","Palhoça","-48.694057","-27.77489",NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=350884' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413786","NY00413786_01","2786","Piloes, Palhoça",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","413784","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.",NA,NA,NA,NA,"R. Reitz","1952","12","22","Brazil","Santa Catarina","Palhoça","-48.6678","-27.6456",NA,NA,"5","5","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=350887' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413784","NY00413784_01","5062","Palhoça",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","413789","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","O. A. Guimarães",NA,NA,NA,"A. Cardozo Lopez","1994","11","30","Brazil","Paraná","Curitiba","-49.22","-25.37",NA,NA,NA,NA,"Medicinal usada como emoliente e antisséptico das vias respiratórias <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=350880' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413789","NY00413789_01","UPCB23591","Rua Cel. Dulcídio 638, Batel",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","413788","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.",NA,NA,NA,NA,"R. Reitz","1956","10","11","Brazil","Santa Catarina","Ibirama","-49.5178","-27.0569",NA,NA,"400","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=350886' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413788","NY00413788_01","3823","Hôrto Florestal I.N.P., Ibirama",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","413795","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis hirtella","(Kunth) Rahn","K. Rahn",NA,NA,NA,"L. B. Smith","1964","12","04","Brazil","Santa Catarina","Agua Doce","-51.62","-26.73",NA,NA,"1100","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492280' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413795","NY00413795_01","13602","Campos de Palmas, 15-19 km south of Horizonte (Paraná)",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","hirtella",NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","413798","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis hirtella","(Kunth) Rahn","S. F. Smith",NA,NA,NA,"R. A. Wasum","1997","11","12","Brazil","Rio Grande do Sul","Caçapava do Sul","-53.4914","-30.5122",NA,NA,"300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492273' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413798","NY00413798_01",NA,"Rio Camaqua",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","hirtella",NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","423555","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis hirtella","(Kunth) Rahn","K. Rahn",NA,NA,NA,"J. H. Kirkbride Jr.","1972","10","06","Colombia","Magdalena",NA,"-74","10.93",NA,NA,"2100","2100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492278' target='other'> <mi>dwc_moreinfo</mi></a>","NY00423555",NA,"2421","In cleared fields on top of ridge W of Quebrada Botella",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","hirtella",NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","423553","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis hirtella","(Kunth) Rahn","S. F. Smith",NA,NA,NA,"R. A. Wasum","1989","10","06","Brazil","Rio Grande do Sul","Taquara","-50.7806","-29.6508",NA,NA,"550","550","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492269' target='other'> <mi>dwc_moreinfo</mi></a>","NY00423553","NY00423553_01","6225","Taquara",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","hirtella",NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","413800","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis hirtella","(Kunth) Rahn","S. F. Smith",NA,NA,NA,"R. A. Wasum","1989","10","29","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1792","-29.1683",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492271' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413800","NY00413800_01","6520","Sta. Lúcia do Piaí",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","hirtella",NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","476200","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis hirtella","(Kunth) Rahn","S. F. Smith",NA,NA,NA,"A. Kegler","2000","03","19","Brazil","Rio Grande do Sul","Caxias do Sul","-51.094927","-29.108528",NA,NA,"780","780","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492274' target='other'> <mi>dwc_moreinfo</mi></a>","NY00476200","NY00476200_01","884","Ana Rech",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","hirtella",NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","413799","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis hirtella","(Kunth) Rahn","S. F. Smith",NA,NA,NA,"R. A. Wasum","1989","10","29","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1792","-29.1683",NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492270' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413799","NY00413799_01","6352","Santa Lúcia do Piaí",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","hirtella",NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","413796","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis hirtella","(Kunth) Rahn",NA,NA,NA,NA,"L. B. Smith","1964","10","23","Brazil","Santa Catarina","Abelardo Luz","-52.33","-26.53",NA,NA,"900","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492283' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413796","NY00413796_01","12822","12 km north of Abelardo Luz",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","hirtella",NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","423558","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis hirtella","(Kunth) Rahn","K. Rahn",NA,NA,NA,"J. C. Solomon","1987","04","04","Bolivia","La Paz","Pedro Domingo Murillo","-68.12","-16.15",NA,NA,"3200","3200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492279' target='other'> <mi>dwc_moreinfo</mi></a>","NY00423558",NA,"16450","Valle del Rio Zongo. 21.1 km al N de la cumbre",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","hirtella",NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","423552","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis hirtella","(Kunth) Rahn","S. F. Smith",NA,NA,NA,"G. Grazziotin","1986","10","26","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1792","-29.1683",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492268' target='other'> <mi>dwc_moreinfo</mi></a>","NY00423552","NY00423552_01","2654","Caxias do Sul. Bairro Madureira",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","hirtella",NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","413794","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis hirtella","(Kunth) Rahn","K. Rahn",NA,NA,NA,"R. Reitz","1963","12","31","Brazil","Santa Catarina","Mondaí","-53.4017","-27.1031",NA,NA,"250","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492275' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413794","NY00413794_01","16734","Mondaí",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","hirtella",NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","01132752","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis pflanzii","(Pilg.) Rahn","K. Rahn",NA,NA,NA,"B. C. Bennett","1986","02","07","Peru","Puno","Sandia","-69.53","-14.13",NA,NA,"3400","3400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=344031' target='other'> <mi>dwc_moreinfo</mi></a>","NY01132752",NA,"2181","Ura-ayllu; open field across road from church",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","pflanzii",NA,NA,NA,NA,NA,NA,NA
"44","2016-12-16 12:08:00-02","NY","NYBG","01535381","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis sodiroana","(Pilg.) Rahn","K. Rahn",NA,NA,NA,"J. D. Boeke","1976","10","29","Colombia","Antioquia",NA,NA,NA,NA,NA,"3650","4290","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1766741' target='other'> <mi>dwc_moreinfo</mi></a>","NY01535381","NY01535381_01","302A","Páramo Frontino. Cerro de Campanas. Espeletia páramo.",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","sodiroana",NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","423554","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis hirtella","(Kunth) Rahn","S. F. Smith",NA,NA,NA,"M. Poloni","1987","10","24","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1792","-29.1683",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492267' target='other'> <mi>dwc_moreinfo</mi></a>","NY00423554","NY00423554_01","3356","Conceiçao",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales","hirtella",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","948859","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.",NA,NA,NA,NA,"H. S. Irwin","1958","12","08","Brazil","Minas Gerais","Viçosa","-42.868031","-20.7613428",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1017894' target='other'> <mi>dwc_moreinfo</mi></a>","NY00948859","NY00948859_01","2255","State Agricultural School, Viçosa.",NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","413785","PreservedSpecimen","Plantae","Plantaginaceae","Plantago","australis","Plantago australis","Lam.","H. N. Moldenke",NA,NA,NA,"R. Espinosa","1946","04","11","Ecuador","Loja",NA,NA,NA,NA,NA,"2200","2200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=350881' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413785",NA,"105",NA,NA,"South America","sheet",NA,"Magnoliophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
