"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","barcode","geoFlag","occurrenceRemarks"
"1","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","103139","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliaceae","Tillandsia","afonsoana","Tillandsia afonsoana","T.Strehl","Strehl, T.","Paratypus","Strehl, T.","1164","1999","11","Brasil","Rio Grande do Sul","Salto do Jacuí","Barragem de Itaúba","-53.2125015258789","-29.0883007049561","27781","HAS0103139","auto",NA
"2","2020-02-28 17:39:11-03","MCN-FZBRS","HAS","101077A","PreservedSpecimen","Plantae","Magnoliophyta","Bromeliaceae","Tillandsia","afonsoana","Tillandsia afonsoana","Strehl",NA,NA,"Rocha, M.","s.n.","1999","11","Brasil","Rio Grande do Sul","Salto do Jacuí","Salto do Jacuí,","-53.2125015258789","-29.0883007049561","27781","HAS101077A","auto","; Apresenta flores brancas"
