"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","individualCount","sex"
"12","2021-03-15 16:37:00-03","NY","NYBG","1031603","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","W. L. Handlos",NA,NA,NA,"Y. E. J. Mexia","4329","1930","02","06","Brazil","Minas Gerais","Carangola","Districto Carangola. Fazenda da Gramma; trail to Areponga, about 12 km.","-42.0294","-20.7331",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1182001' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031603","NY01031603_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","498273","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","W. L. Handlos",NA,NA,NA,"F. C. Hoehne","27392","1931","03","26","Brazil","São Paulo","Sao Paulo","Parque do Estado","-46.621883","-23.654505",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=324040' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498273","NY00498273_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"14","2016-09-29 11:05:00-03","NY","NYBG","498270","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica",NA,"W. L. Handlos",NA,NA,NA,"R. Reitz","4247","1957","05","26","Brazil","Santa Catarina","Joinville","Estrada Dona Francisca","-48.8456","-26.3044",NA,NA,"300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=324032' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498270","NY00498270_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","1031610","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos",NA,NA,NA,NA,"H. S. Irwin","19734","1968","02","10","Brazil","Minas Gerais",NA,"Serra do Itabirito, ca. 50 km S.E. of Belo Horizonte.","-43.73","-20.28",NA,NA,"1500","1500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1183065' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031610","NY01031610_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","1031606","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","R. B. Faden",NA,NA,NA,"L. R. Landrum","4248","1982","02","02","Brazil","Minas Gerais",NA,"Caeté, Serra da Piedade, km 1-5 on road to top of Serra.","-43.75","-19.92",NA,NA,"1200","1700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1182010' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031606","NY01031606_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"17","2016-09-29 23:50:00-03","NY","NYBG","1031608","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica",NA,NA,NA,NA,NA,"D. R. Hunt","6308","1966","07","07","Brazil","Distrito Federal","Brasília","25 km. N.E. of city.","-47.9294","-15.7797",NA,NA,"900","1150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1183053' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031608","NY01031608_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"18","2016-09-29 23:50:00-03","NY","NYBG","1031607","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica",NA,NA,NA,NA,NA,"D. R. Hunt","5482","1966","05","14","Brazil","Distrito Federal","Brasília","25 km. N.E. of Brasilia, near Corrego Landim.","-47.9294","-15.7797",NA,NA,"900","1150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1183035' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031607","NY01031607_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","498274","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","W. L. Handlos",NA,NA,NA,"P. K. H. Dusén","18037","1916","03","28","Brazil","Paraná","Jaguariaíva","Jaguariahyva","-49.713647","-24.340602",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=324039' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498274","NY00498274_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","498266","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","R. B. Faden",NA,NA,NA,"R. A. Wasum","s.n.","1994","12","27","Brazil","Rio Grande do Sul","Agudo",NA,"-53.24","-29.6456",NA,NA,"80","80","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=324027' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498266","NY00498266_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","498268","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","Roethlisberger",NA,NA,NA,"E. Pereira","7042","1962","03","06","Brazil","Rio de Janeiro","Itatiaia","Planalto","-44.5631","-22.4961",NA,NA,"2200","2400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=324030' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498268","NY00498268_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","498262","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","R. B. Faden",NA,NA,NA,"T. C. Plowman","10102","1980","04","21","Brazil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá. Vargem Grande. Mata de Lagoa","-43.2075","-22.9031",NA,NA,"150","350","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=324023' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498262","NY00498262_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","801775","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","M. H. Nee",NA,NA,NA,"M. H. Nee","48351","1998","02","16","Bolivia","Santa Cruz","Florida","Around Achira Camping, in bottom of valley.","-63.82","-18.15",NA,NA,"1350","1350","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=238047' target='other'> <mi>dwc_moreinfo</mi></a>","NY00801775",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","498260","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","R. B. Faden",NA,NA,NA,"R. A. Wasum","8463","1992","03","22","Brazil","Rio Grande do Sul","Imigrante","Imigrante - Bugenfelz","-51.7767","-29.3556",NA,NA,"600","600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=324024' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498260","NY00498260_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","498265","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","R. B. Faden",NA,NA,NA,"O. X. B. Machado","s.n.","1947","03","23","Brazil","Rio de Janeiro","Rio de Janeiro","Tijuca","-43.274528","-22.95583",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=324034' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498265","NY00498265_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","498261","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","R. B. Faden",NA,NA,NA,"J. G. Kuhlmann","s.n.","1946","04","02","Brazil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico (sub-espontâneo)","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=324035' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498261","NY00498261_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","1031605","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","R. B. Faden",NA,NA,NA,"J. G. Kuhlmann","s.n.","1935","03","09","Brazil","Minas Gerais","Viçosa","Viçosa.","-42.8817","-20.7542",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1182008' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031605","NY01031605_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","01067693","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","M. H. Nee",NA,NA,NA,"J. G. Jardim","4189","2004","01","21","Brazil","Minas Gerais","Presidente Kubitschek","Estrada Tombadouro/Costa Sena, ca. 2,0 km do distrito de Costa Sena. Floresta de galeria do Rio Paraúna","-43.6764","-18.6664",NA,NA,"1065","1065","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1214740' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067693","NY01067693_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","498259","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","R. B. Faden",NA,NA,NA,"R. A. Wasum","9079","1993","03","30","Brazil","Rio Grande do Sul","Sao Vendelino",NA,"-51.3767","-29.3692",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=324026' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498259","NY00498259_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","1031604","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","W. L. Handlos",NA,NA,NA,"Y. E. J. Mexia","5487","1930","01","07","Brazil","Minas Gerais","Viçosa","Viçosa. Road from Canella to Repressa; Buraco Canella.","-42.8817","-20.7542",NA,NA,"730","730","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1182007' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031604","NY01031604_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"31","2016-09-29 11:05:00-03","NY","NYBG","498358","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica",NA,"W. L. Handlos",NA,NA,NA,"M. Bang","1282","1891",NA,NA,"Bolivia","Cochabamba",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=324033' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498358",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","498264","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","R. B. Faden",NA,NA,NA,"J. I. de A. Falcao","85","1949","04","21","Brazil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçú","-54.5881","-25.5481",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=324037' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498264","NY00498264_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","1031612","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos",NA,NA,NA,NA,"W. R. Anderson","35253","1972","02","03","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 10 km SW of Diamantina",NA,NA,NA,NA,"1250","1250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1183117' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031612","NY01031612_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","498276","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","M. O. de O. Pellegrini",NA,NA,NA,"K. Mizoguchi","1447","1981","03","15","Brazil","São Paulo","Ibiúna","Sorocabos. SSW 60 km from Sao Paulo","-47.22","-23.65",NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=118615' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498276","NY00498276_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","498263","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","R. B. Faden",NA,NA,NA,"W. A. Egler","54","1955","01","13","Brazil","São Paulo",NA,"Serra da Bocaina","-44.684548","-23.029725",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=324036' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498263","NY00498263_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"36","2016-09-30 03:01:00-03","NY","NYBG","1183981","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica",NA,"M. do C. E. Amaral; L. Y. S. Aona-Pinheiro",NA,NA,NA,"R. C. Forzza","2664","2004","02","05","Brazil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Mata nebular próximo a Janela do Céu.","-43.8667","-21.6667",NA,NA,"1560","1560","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1459491' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183981","NY01183981_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","1031611","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos",NA,NA,NA,NA,"H. S. Irwin","20894","1968","02","25","Brazil","Minas Gerais",NA,"Serra do Espinhaço, at Lapinha, ca. 21 km N. of Sêrro on road (MG 2) to Diamantina.","-43.58","-18.55",NA,NA,"1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1183105' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031611","NY01031611_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","498272","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","W. L. Handlos",NA,NA,NA,"A. Usteri","9029","1906","03","11","Brazil","São Paulo","Sao Paulo","Pinheiros","-46.63","-23.5403",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=324038' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498272","NY00498272_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","1144507","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos",NA,NA,NA,NA,"H. S. Irwin","31891","1971","03","16","Brazil","Goiás","São João d'Aliança","Serra Geral do Paraná, ca. 3 km S.of São João de Aliança, near Riacho","-47.5333","-14.72711",NA,NA,"850","850","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1293062' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144507","NY01144507_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","498267","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","R. B. Faden",NA,NA,NA,"L. Cappelari","8963","1993","02","26","Brazil","Rio Grande do Sul","Caxias do Sul","Bairro Santa Fé","-51.1792","-29.1683",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=324025' target='other'> <mi>dwc_moreinfo</mi></a>","NY00498267","NY00498267_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"41","2016-09-29 19:23:00-03","NY","NYBG","685906","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica",NA,"M. Kirizawa",NA,NA,NA,"M. Kirizawa","965","1983","04","19","Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso. Mata dos Andradas.","-47.9197","-25.0103",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=822564' target='other'> <mi>dwc_moreinfo</mi></a>","NY00685906","NY00685906_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","1031609","PreservedSpecimen","Plantae","Commelinaceae","Tripogandra","diuretica","Tripogandra diuretica","(Mart.) Handlos","D. R. Hunt",NA,NA,NA,"H. S. Irwin","19734","1968","02","10","Brazil","Minas Gerais",NA,"Serra do Itabirito, ca. 50 km S.E. of Belo Horizonte.","-43.73","-20.28",NA,NA,"1500","1500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1183056' target='other'> <mi>dwc_moreinfo</mi></a>","NY01031609","NY01031609_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Commelinales",NA,NA,NA,NA,NA,NA,NA,NA
