"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","individualCount","sex"
"12","2021-03-30 12:34:56-03","EAO","IAN","107567","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch.Bip. ex Baker","Magalhães, MG","5423","1943","06","15","Southern America","Brasil","Minas Gerais","No Pântano, local Rutilo, Liberdade.",NA,"Cipó; flor alva.","IAN107567",NA,NA,NA,NA,"Barroso, GM","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-04-08 17:37:05-03","EAO","IAN","73606","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch.Bip. ex Baker","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"IAN073606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2020-05-19 10:29:39-03","UFBA","ALCB","041132","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch. Bip. ex Baker","Queiroz, LP de; Carvalho-Sobrinho, JG de; Rios, L; Melo, G","6323","2000","06","17","Southern America","Brasil","Bahia","Recôncavo Sul, Ca. de 2 km de Pedra Branca",NA,"Folhas papiráceas. Capítulo com filárias verdes. Flores com corola branco esverdeadas e pappus rosado.",NA,NA,"Santa Teresinha","-39.478889","-12.849722","Roque, N; Moura, L","2012","06","22","-39.478889","-12.849722","610","610",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2020-05-19 10:29:39-03","UFBA","ALCB","129235","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch. Bip. ex Baker","Gandara, A; Amorim, VO","92","2015","07","01","Southern America","Brasil","Bahia","Distrito de Catolés. Subida para o Pico do Barbado.",NA,"Folhas dicolores, membranáceas. Brácteas involucrais verdes. Pápus alvo a róseo. Corola hialina (alva), ramos do estilete alvos. Anteras lilás passando a negro.; Solo argiloso.","ALCB046682",NA,"Abaíra","-41.891667","-13.291944","Gandara, A","2015","08",NA,"-41.891667","-13.291944","1416","1416",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2020-05-19 10:29:39-03","UFBA","ALCB","14154","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch. Bip. ex Baker","Hoehne, W","2490","1943","05","13","Southern America","Brasil","São Paulo","Próximo ao Jaraguá",NA,NA,"ALCB012651","ALCB012651","São Paulo","-46.6300010681152","-23.5400009155273","Hoehne, W",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"17","2020-02-08 08:50:31-03","NBC","NL-BOTANY","U.1135971","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch.Bip.","Hoehne W",NA,"1947","05","13","Southern America","Brazil","São Paulo",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1135971 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1135971","NL-U1135971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0115904",NA,NA,NA,NA,NA
"18","2020-02-08 08:50:31-03","NBC","NL-BOTANY","U.1135972","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch.Bip.","Lindeman JC; Haas JH de",NA,"1966","05","09","Southern America","Brazil","Paraná",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1135972 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1135972","NL-U1135972",NA,NA,NA,"Ritter MR","2001","01","01",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0016626",NA,NA,NA,NA,NA
"19","2020-02-08 08:50:31-03","NBC","NL-BOTANY","U.1136408","PreservedSpecimen","Plantae",NA,"Asterales","Compositae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch.Bip.","Petersen TM",NA,"1952","04","24","Southern America","Argentina",NA,"Estancia 'Santa Teresa', Dep. Mburucuyá, Prov. Corrientes.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1136408 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1136408","NL-U1136408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"20","2020-11-04 11:01:56-03","ESALQ","ESA","19516","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch. Bip. ex Baker","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","2667.0","1994","06","29",NA,"Brasil","São Paulo","Serra da Bocaina. 22o39'33,1S, 44o35'08,4W. Mata de altitude.",NA,"Trepadeira; frutos creme. Borda.","ESA019516","ESA019516","São José do Barreiro","-44.5699996948242","-22.6399993896484","Oliveira, C.T.",NA,NA,NA,NA,NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA,NA
"21","2020-11-04 11:01:56-03","ESALQ","ESA","9672","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch. Bip. ex Baker","Souza, V.C. et al.","3477.0","1993","05","19",NA,"Brasil","São Paulo",NA,NA,NA,"ESA009672","ESA009672","Itararé","-49.3400001525879","-24.1100006103516","Bianchini, R.S. & Scaramuzza, C.A.M.",NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"22","2020-11-04 11:01:56-03","ESALQ","ESA","37013","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch. Bip.","Hoehne, W.","2490.0","1947","05","13",NA,"Brasil","São Paulo",NA,NA,NA,"ESA037013","ESA037013","São Paulo","-46.6300010681152","-23.5400009155273","Hoehne, W.",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"23","2020-11-04 10:55:07-03","ESALQ","ESA","133673","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica",NA,"J.S. Silva; M.F. Silveira; R.T. Queiroz; A.J.C. Silva; L.C. Garcia","500.0","2009","04","14",NA,"Brasil","Paraná","Fazenda Monte Alegre. Trilha Ecológica.",NA,"Trepadeira com flores cremes; anteras enegrescidas.","ESA133673",NA,"Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"-503518","-241700",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"24","2021-03-31 13:36:08-03","MN","R","85954","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch. Bip. ex Baker","Glaziou, A.F.M.","11030 a","1879","04","11",NA,"Brasil","Rio de Janeiro",NA,NA,"Plantas do Brasil Central","R000085954","R000085954_001",NA,NA,NA,"Barroso, G.M.","1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2016-02-02 14:37:57-02","BGBM","B","B 10 0002012","S","Plantae",NA,NA,"Compositae","Mikania","hemisphaerica","Mikania hemisphaerica",NA,"F. Sellow","267",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100002012 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100002012","B100002012 B100002012_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,NA,NA,NA
"26","2019-12-19 08:15:10-03","FPS","FPS","118","MachineObservation","Plantae",NA,NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch. Bip. ex Baker","Schwirkowski, P.","296","2014","04","12",NA,"Brasil","Santa Catarina","Parque Vinte e Três de Setembro",NA,"<ll>dwc_commonname:</ll> Guaco","FPS00118,FURB18023,MBM392108","FPS00118_v01 FPS00118_v02 FURB18023 MBM392108","São Bento do Sul","-49.383622","-26.27563","Barboza, E.","2014","08","20","-49.383622","-26.27563",NA,NA,NA,NA,NA,"MBM 392108, FURB 46344",NA,"voucher",NA,NA,NA
"27","2019-02-15 11:34:23-02","IPA","IPA","10533","S","Plantae","Plantae",NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch. Bip. ex Baker","Pickel, B.","5430","1940","04","10","Southern America","Brasil","São Paulo","Horto Florestal",NA,NA,"IPA0010533",NA,"São Paulo","-46.6300010681152","-23.5400009155273","Pickel, B.",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"28","2019-02-15 11:34:23-02","IPA","IPA","63617","S","Plantae","Plantae",NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch. Bip. ex Baker","Hoehne, W.","2490","1947","05","13","Southern America","Brasil","São Paulo","Próximo ao Jaraguá.",NA,"Volúvel.","IPA0063617","IPA0063617","São Paulo","-46.6300010681152","-23.5400009155273","Hoehne, W.",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"29","2020-12-20 21:15:56-03","UFV","VIC","8084","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch. Bip. ex Baker","Moura, L.S. de; et al.","476","1983","06","17",NA,"Brasil","Minas Gerais","Campus da UFV, Mata da Prefeitura. Na beira da estrada em direção à torre de madeira.",NA,"Trepadeira de flores brancas.","VIC008084","VIC008084","Viçosa","-42.8819007873535","-20.7539005279541","Vieira, M.F.","1989","07","10",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"30","2019-08-20 10:06:09-03","UNICAMP","UEC","124677","S","Plantae","Magnoliopsida",NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch.Bip.","Meireles, LD","999","2002","04","08",NA,"Brazil","Minas Gerais","Monte Verde, Floresta Ombrófila Mista",NA,"Liana volúvel, folhas com face abaixal arroxeada, capítulos com brácteas verdes, flores cremes, anteras enegrescidas.","UEC087578","UEC087578","Camanducaia","-46.1446990966797","-22.7553005218506","Esteves, RL","2003","03",NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA
"31","2021-03-01 16:24:42-03","UNICAMP","UEC","43485","S","Plantae","Magnoliopsida",NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch.Bip.","Lewinsohn, TM; Monteiro, RF","18163","1985","05","24",NA,"Brazil","Rio de Janeiro","Estrada até Hotel Repouso Itratiaia.",NA,"Trepadeira, folhas claras. Flor creme esverdeada.","UEC126479","UEC126479","Itatiaia","-44.5633010864258","-22.4960994720459","Vieira, MF","1989","05",NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"32","2021-03-01 16:24:42-03","UNICAMP","UEC","61974","S","Plantae","Magnoliopsida",NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch.Bip.","Bernacci, LC","25927","1991","05","01",NA,"Brazil","São Paulo","Fazenda São Vicente.",NA,"Liana? Erva sarmentosa, material vegetativo.; Mata mesófila semi-decídua. Brejo à beira de riacho na mata.","UEC126482","UEC126482","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"33","2021-03-01 16:24:42-03","UNICAMP","UEC","87070","S","Plantae","Magnoliopsida",NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch.Bip.","Hoehne, W","3166","1949","06","17",NA,"Brazil","São Paulo","Via Anhanguera.",NA,"Volúvel do campo.; Campo.","UEC126481","UEC126481","São Paulo","-46.6300010681152","-23.5400009155273","Hoehne, W",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"34","2021-03-01 16:24:42-03","UNICAMP","UEC","86802","S","Plantae","Magnoliopsida",NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch.Bip.","Hoehne, W","3144","1949","05","27",NA,"Brazil","São Paulo","Vila Ema.",NA,"Volúvel.; Cerrado.","UEC126480","UEC126480","São Paulo","-46.6300010681152","-23.5400009155273","Hoehne, W",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"35","2020-07-06 21:42:14-03","UFPB","JPB","24288","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch.Bip","Hoehne, W","2490","1947","05","13","Southern America","Brasil","São Paulo","Departamento Bo",NA,NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"36","2020-03-12 10:29:00-03","UFOP","OUPR","34994","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch.Bip. ex Baker","Pedrosa, L.G.","2450","2020","01","21",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi",NA,"Floresta Estacional Semidecidual",NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697","Pedrosa, L.G.","2020","01",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"37","2019-11-05 16:45:14-03","UFOP","OUPR","16753","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch.Bip. ex Baker","Lemes, F.O.A.","25","2004","07","20",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi",NA,"Mata. Trepadeira volúvel",NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697","Nakajima, J.N.","2005",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"38","2020-10-14 09:59:14-03","FURB","FURB","46344","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch.Bip. ex Baker","Schwirkowski, P.","296","2014","04","12",NA,"Brasil","Santa Catarina","Parque Vinte e Três de Setembro.",NA,NA,"FURB18023","FURB18023","São Bento do Sul","-49.2572222","-26.2755556","Barbosa, E","2014","08","20","-49.2572222","-26.2755556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-16 17:50:58-03","UCS","HUCS","30280","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch.Bip. ex Baker","Butzke, A.","s.n.","1993","04","12",NA,"Brasil","Rio Grande do Sul","IBDF",NA,"HERBARA - 7033; Interior de mata",NA,NA,"Erechim","-52.2738990783691","-27.6341991424561","Butzke, A.",NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA
"40","2019-08-16 08:38:36-03","UTFPR","HCF","8109","S","Plantae",NA,NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch. Bip. ex Baker","E.S. Sekine","201","2009","08","26",NA,"Brasil","PR","Sítio Invicta - Propriedade do Sr. Pedro",NA,"trepadeira volúvel, semi-ciófila. Flores de cálice verde e corola alva.",NA,NA,"Ubiratã","-53.014833","-24.611833","M.G. Caxambu","2013","12","12","53°00'53,4 W","24°36'42,6 S","411","411",NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2019-08-16 08:38:36-03","UTFPR","HCF","5207","S","Plantae",NA,NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch. Bip. ex Baker","M.G. Caxambu","1486","2007","04","13",NA,"Brasil","PR","Parque Estadual Lago Azul (PELA)",NA,"trepadeira volúvel, heliófita. Flores brancas. Freqüente. Na beira da Trilha da Peroba.",NA,NA,"Campo Mourão","-52.311889","-24.104528","C.T. Oliveira","2013",NA,NA,"52°18'42,8 W","24°06'16,3 S","564","564",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2019-08-16 08:38:36-03","UTFPR","HCF","23913","S","Plantae",NA,NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch. Bip. ex Baker","J.M. Silva","8850","2015","04","08",NA,"Brasil","PR","Rio Marrecas, PCH do Tigre",NA,"liana volúvel, anteras de coloração bege. Floresta Ombrófila Mista.",NA,NA,"Mangueirinha","-52.178056","-26.0475","T.G. Rau","2017","05","22","52°10'41 W","26°02'51 S","890","890",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2019-08-16 08:38:36-03","UTFPR","HCF","5824","S","Plantae",NA,NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch. Bip. ex Baker","M.G. Caxambu","1681","2007","08","31",NA,"Brasil","PR","Parque Estadual Lago Azul (PELA)",NA,"Trepadeira volúvel, heliófita. Flores de cor creme. Beira do reservatório.",NA,NA,"Campo Mourão","-52.3830986022949","-24.0456008911133","M.G. Caxambu","2013","12","12",NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA
"44","2019-08-16 08:38:36-03","UTFPR","HCF","6748","S","Plantae",NA,NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch. Bip. ex Baker","M.G. Caxambu","2122","2008","04","19",NA,"Brasil","PR","Mananciais da Serra",NA,"trepadeira volúvel, heliófita. Flores alvas. Comum.",NA,NA,"Piraquara","-49.0633010864258","-25.4416999816895","J. Cordeiro","2008",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"45","2020-12-21 16:16:36-03","MBM","MBM","10267","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch. Bip.","Lindeman, J.C.; et al.; et al.","1278","1966","05","09","Southern America","Brazil","Paraná","Rio Chopim",NA,NA,"MBM010267","MBM010267",NA,NA,NA,"Lindaman, J.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-12-21 16:16:36-03","MBM","MBM","324415","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch. Bip.","Ritter, M.R.","1197","2000","06","03","Southern America","Brazil","Rio Grande do Sul","A 2 km da cidade em direção a Sarandi",NA,"Em beira de um pequena mata remanescente","MBM324415","MBM324415","Natalino",NA,NA,"Ritter, M.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-12-21 16:16:36-03","MBM","MBM","408948","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch. Bip.","Silva, J.M.; Müller, A.C.; Müller, A.C.","8850","2015","04","08","Southern America","Brazil","Paraná","PCH Tigre, Rio Marreca",NA,"Liana volúvel, anteras de coloração bege.; Floresta Ombrófila Mista.","MBM408948",NA,"Mangueirinha","-52.178056","-26.0475","Rau, T.G.","2017","05","22","-52.178056","-26.0475","890","890",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-12-21 16:16:36-03","MBM","MBM","173072","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","hemisphaerica","Mikania hemisphaerica","Sch. Bip.","Holmes, W.C.","s.n.","1990","06","07","Southern America","Brazil","Paraná","Rod. PR-92",NA,NA,"MBM173072","MBM173072","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA,NA
