"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber","typeStatus","sex"
"47","2020-02-08 09:12:59-03","NBC","NL-BOTANY","U.1244041","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Cornejo JC; Lawrance A; Arroyo L; Lino R",NA,"1991","09","01","Southern America","Bolivia",NA,NA,"Departamento Santa Cruz, Prov. Ichilo, Loc: 4-5 km de Yapacani, haica Cochabamba.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1244041 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1244041","NL-U1244041",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"48","2020-11-04 11:09:32-03","ESALQ","ESA","88161","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, M.V.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESA088161","ESA088161",NA,NA,NA,NA,NA,NA,"2011","02",NA,NA,"02",NA,NA,NA,NA
"49","2020-11-04 11:09:32-03","ESALQ","ESA","101736","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii",NA,"Martins, M.V.","Mecenas, V.V.","206.0","1998","12","30",NA,"Brasil","Distrito Federal","Brasilia",NA,"-47.9296989440918","-15.7797002792358",NA,NA,"ESA101736","ESA101736",NA,NA,NA,NA,"70570","auto","2011","02",NA,NA,"02",NA,NA,NA,NA
"50","2020-11-04 11:09:32-03","ESALQ","ESA","71397","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, M.V.","Ivanauskas, N.M.","4382.0","2000","08","17",NA,"Brasil","Mato Grosso","Gaúcha do Norte",NA,"-53.0797004699707","-13.2421998977661",NA,NA,"ESA071397","ESA071397",NA,NA,NA,NA,"152955","auto","2011","02",NA,NA,"02",NA,NA,NA,NA
"51","2020-11-04 11:09:32-03","ESALQ","ESA","7363","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, M.V.","Martins, R.B.",NA,"1991","08","16",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA007363","ESA007363",NA,NA,NA,NA,"44778","auto","2011","02",NA,NA,"02",NA,NA,NA,NA
"52","2020-11-04 11:09:32-03","ESALQ","ESA","101735","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii",NA,"Martins, M.V.","Mecenas, V.V.","206.0","1998","12","30",NA,"Brasil","Distrito Federal","Brasilia",NA,"-47.9296989440918","-15.7797002792358",NA,NA,"ESA101735","ESA101735",NA,NA,NA,NA,"70570","auto","2011","02",NA,NA,"02",NA,NA,NA,NA
"53","2020-11-04 11:09:32-03","ESALQ","ESA","28102","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Dubs, B.","1496.0","1994","07","10",NA,"Brasil","Mato Grosso","Alto Paraguai",NA,"-56.4824981689453","-14.5136003494263",NA,NA,"ESA028102","ESA028102",NA,NA,NA,NA,"78022","auto","1996","01",NA,NA,"01",NA,NA,NA,NA
"54","2020-11-04 11:09:32-03","ESALQ","ESA","89016","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, M.V.","Mello, P.H.A. Santos, G.P.","813.0","2003","08","10",NA,"Brasil","Minas Gerais","Iguatama",NA,"-45.7113990783691","-20.1744003295898",NA,NA,"ESA089016","ESA089016",NA,NA,NA,NA,"23336","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-22 17:45:45-03","UFPI","TEPB","8475","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.",NA,"L. B. TEIXEIRA",NA,"1995","09","14",NA,"Brasil","Piauí","Teresina","Parque Zoobotânico","-42.8018989562988","-5.08916997909546",NA,"Ambiente: Urbano",NA,NA,NA,NA,NA,NA,"56344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-19 10:23:45-03","CPAP","CPAP","24958","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","R. R. Silva","Silva, R. R.","1182","2004","10","19",NA,"Brasil","MS","Corumbá","Serra Santa Cruz, Planalto Residual do Urucum. Borda de Floresta Estacional Decidual. Solo: minério de ferro.","-57.566667","-19.266667",NA,"Árvore armada de 17m de altura. Frutos maturos marrom-acastanhados.",NA,NA,"192","192","57°34' W","19°16' S",NA,NA,"2004","10",NA,NA,NA,NA,NA,NA,NA
"57","2020-11-19 10:23:45-03","CPAP","CPAP","21793","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","A. M. Almeida; S. M. Salis","Jesus, E. M.","649","2009","09","02",NA,"Brasil","MS","Corumbá","Assentamento Tamarineiro II Sul - sítio Sr. Albino - lote-92 - trilha 3","-57.7875","-19.108611",NA,"Árvore 10m~. FLOR: rosa meio salmão. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Pouco frequente. AMBIENTE: Mata beira da estrada. SUBSTRATO: solo argiloso. RELEVO: plano. <ll>dwc_commonname:</ll> Mariamole",NA,NA,"153","153","57°47'15'' W","19°06'31'' S",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-19 10:23:45-03","CPAP","CPAP","24293","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","A. Pott","Pott, A.","13193","2005","08","24",NA,"Brasil","MS","Corguinho","Rodovia da Taboco.","-55.329444","-19.983194",NA,"Árvore 15 m de altura. Esparsa. Flor laranja avermelhada e fruto imaturo. Remanescente de floresta decidual. Solo: argilo-siltoso. Relevo: várzea. Potencial Ornamental..",NA,NA,"200","200","55°19'46''W","19°58'59,5''S",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-19 10:23:45-03","CPAP","CPAP","25325","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","R. R. Silva","Pott, A.","10241","2002","09","12",NA,"Brasil","MS","Corumbá","Local Fazenda Campo Alegre, sub-região de Paiaguás, Pantanal.","-56.871111","-18.564167",NA,"Árvora 10m de altura. Ocasional. Flor: salmão. Caapão(ilha de bosque). Solo: arenoso. Relevo: plano convexo.",NA,NA,NA,NA,"56°52'16W","18°33'51S",NA,NA,"2006","04",NA,NA,"11",NA,NA,NA,NA
"60","2020-11-19 10:23:45-03","CPAP","CPAP","3902","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Pott, A.","3395","1987","09","04",NA,"Brasil","MS","Corumbá","KM 729 da BR-262 (Entre Corumbá e Morrinho)","-57.333333","-19.466667",NA,"Árvore ereta decaule corticoso. FLOR: roseo-alaranjada. FRUTO: ainda verde. INTERESSE: Ornamental. FREQUÊNCIA: Ocasional. AMBIENTE: Pastagem de Panicum maximum com árvores restantes de mata caducífolia. SUBSTRATO: solo calcimórfico bem drenado. RELEVO: o",NA,NA,"150","150","57°20' W","19°28' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-19 10:23:45-03","CPAP","CPAP","6424","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Pott, A.","4954","1989","09","15",NA,"Brasil","MS","Corumbá","Fazenda Boa Sorte, Sub-região do Abobral, Pantanal","-57.383333","-19.233333",NA,"Árvore 8 m de altura, casca corticosa-rimosa. FLOR: salmão. FRUTO: não visto. INTERESSE: Ornamental. FREQUÊNCIA: Ocasional. AMBIENTE: Caapão (ilha de mata semidecídua); não alagável. SUBSTRATO: solo calcimórfico (calciaquol). RELEVO: plano convexo.",NA,NA,"85","85","57°23' W","19°14' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-19 10:23:45-03","CPAP","CPAP","24952","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","R. R. Silva","Silva, R. R.","1144","2004","09","22",NA,"Brasil","MS","Corumbá","Sopé da Serra Santa Cruz, Planalto Residual do Urucum. Borda de Floresta Estacional Decidual. Solo: minério de ferro.","-57.6533012390137","-19.0091991424561",NA,"Árvore de 16m de altura. Casca corticenta. Estandarte e pétalas da asa salmons, pétala da quilha vermelha. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,"295160","auto","2004","09",NA,NA,NA,NA,NA,NA,NA
"63","2015-07-02 14:01:59-03","JBP","HPL","9106","S","Plantae",NA,NA,"Fabaceae-Faboideae","Erythrina","dominguezii","Erythrina dominguezii","Mart. ex Benth.","H. Lorenzi","H. Lorenzi","121","1992","07","25",NA,"Brasil","SP","Penápolis","Coletado nas proximidades da cidade; em área de mata semidecídua.","-50.07","-21.42",NA,NA,NA,NA,NA,NA,NA,NA,"25555","auto","1992","07",NA,NA,"25",NA,NA,NA,NA
"64","2020-12-20 21:17:24-03","UFV","VIC","1844","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart. ex Benth.",NA,NA,"s.n.","1934","09","08",NA,"Brasil","Minas Gerais","Viçosa","Estrada Viçosa- Ponte Nova","-42.8819007873535","-20.7539005279541",NA,NA,"VIC001844","VIC001844",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-20 21:17:24-03","UFV","VIC","28111","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart. ex Benth.","Silva, A.F. da; Lopes, W.P. de","Lopes, W.P. de","386","1997","09","24",NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Á beira da estrada do Porto Capim.","-42.7322006225586","-19.7122001647949",NA,"Árvore, c.a. de 18 metros de altura; frutos imaturos verdes, frutos maturos enegrecidos, com odor fétido; madeira macia, árvore sem folhas.","VIC028111","VIC028111",NA,NA,NA,NA,"28215","auto","1997","10",NA,NA,NA,NA,NA,NA,NA
"66","2019-11-21 14:36:30-03","UFJF","CESJ","44854","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","M.V. Martins","P.H.A. Melo; G.P. Santos","813","2003","08","10","América do Sul","Brasil","Minas Gerais","Iguatama","Fazenda Faroeste, Margem esquerda do Rio São Miguel.&nf;20º15'20S 45º40'12W&nf;Atl. ca 750m","-45.7113990783691","-20.1744003295898",NA,"Arbórea isolada em pastagem, flores vermelhas.","CESJ044854",NA,NA,NA,NA,NA,"23336","auto","2017","02",NA,NA,NA,NA,NA,NA,NA
"67","2021-04-07 11:44:10-03","UFMS","CGMS","56457","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","A. Pott","A. Pott; V.J. Pott","13193","2005","08",NA,NA,"Brasil","Mato Grosso do Sul","Corguinho","Rodovia de Taboco.","-55.3294445","-19.9830556",NA,"Papilionoideae. Flor laranja avermelhada. Fruto imaturo. Habitat: Remanescente de floresta decidual. Solo argilo-siltoso. Relevo várzea. Esparsa. Habito: Árvore. 15m de altura.","CGMS1086415",NA,"200","200","-55,3294445","-19,9830556",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-04-07 11:44:10-03","UFMS","CGMS","33786","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.",NA,"G.A. Damasceno-Junior; P.V. Gonçalves","1918","2000","09","05",NA,"Brasil","Mato Grosso do Sul","Ladário","Rancho do Sr. Buguinho e arredores, Fazenda São Marcelo.","-57.5666667","-19.1875",NA,"Papilionoideae. Flor com cor de tijolo. Habitat: Mata semidecídua/Cerradão. Solo argiloso com afloramento de rochas. Morro. Habito: Árvore. 15,00m de altura.","CGMS1063185",NA,"300","300","-57,5666667","-19,1875",NA,NA,"2020",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-04-07 11:44:10-03","UFMS","CGMS","33824","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.",NA,"G.A. Damasceno-Junior; I.H. Ishii; J.S. Velasques","2513","2002","02","19",NA,"Brasil","Mato Grosso do Sul","Ladário","Fazenda São Marcelo, Morro Santa Cruz.","-57.5666667","-19.19",NA,"Papilionoideae. Flor com cor de tijolo. Habitat: Mata decídua de planície. Solo argiloso. Relevo plano. Habito: Árvore. 8,00m de altura.","CGMS1063221",NA,NA,NA,"-57,5666667","-19,19",NA,NA,"2020",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-04-07 11:44:10-03","UFMS","CGMS","19110","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.",NA,"B.E.M. Pinto; F.S. Carvalho; J.R. da Silva; A. Meza de Souza; M.A.A. Soares","12","2007","08","18",NA,"Brasil","Mato Grosso do Sul","Corguinho","Distrito de Taboco. Pasto à margem do Córrego Taboco.","-55.2130556","-19.7402777",NA,"Papilionoideae. Flor vermelha. Casca soltando do caule. Habitat: Cerrado. Habito: Árvore. 6,00m de altura.","CGMS1048410",NA,NA,NA,"-55,2130556","-19,7402777",NA,NA,"2020",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-04-07 11:44:10-03","UFMS","CGMS","72807","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.",NA,"A. Pott; V.J. Pott","13324","2005","09","03",NA,"Brasil","Mato Grosso do Sul","Bodoquena","Fazenda Remanso, borda leste do Parque Nacional da Serra da Bodoquena.","-56.7383333","-20.8230556",NA,"Flor avermelhada. Habitat: Vegetação secundária de floresta decídua em pastagem. Solo argiloso com afloramento de calcário dolomítico. Relevo sopé de encosta. Esparsa. Habito: Árvore. 6,00 - 12,00 m de altura.","CGMS1105614",NA,"370","370","-56,7383333","-20,8230556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-04-07 11:44:10-03","UFMS","CGMS","27198","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.",NA,"G.A. Damasceno-Junior; V.R. Maria; J. Batilani; A. Pott; J. Velasques","3724","2005","09","04",NA,"Brasil","Mato Grosso do Sul","Bonito","Fazenda Remanso - estrada para a Fazenda Santa Laura.","-56.7425","-20.7819445",NA,"Papilionoideae. Flor rósea. Habitat: Mata semidecidua. Área degradada. Habito: Árvore. 10,00m de altura.","CGMS1056635",NA,"212","212","-56,7425","-20,7819445",NA,NA,"2020",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-04-07 11:44:10-03","UFMS","CGMS","73685","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","H.C. de Lima","Haroldo C. de Lima; R. Gribel; J.E. Silva","8047","2015","08","31",NA,"Brasil","Mato Grosso","Cáceres","BR-174, ca. 10 km antes do trevo p/ Mirassol do Oeste, Faz. Progresso.","-58.0433333","-15.8169445",NA,"Tronco com nodosidades, casca lisa e pardacenta, DAP ca. 1,2 m. Infl. Pendulas, flores com cálice verde-amarelado e corola salmão-rosado. Muto frequente. Material banco DNA; fotos HCL e RG. Habitat: Mata Seca. Habito: Árvore com 18 m","CGMS1106492",NA,"215","215","-58,0433333","-15,8169445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-04-07 11:44:10-03","UFMS","CGMS","56458","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.",NA,"A. Pott; V.J. Pott","10241","2002","09","12",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Campo Alegre, sub-região de Paiaguás, Pantanal.","-56.8711111","-18.5641667",NA,"Papilionoideae. Flor salmão. Habitat: Caapão (ilha de bosque). Solo arenoso. Relevo plano convexo. Ocasional. Habito: Árvore. 10m de altura.","CGMS1086416",NA,NA,NA,"-56,8711111","-18,5641667",NA,NA,"2020",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-04-07 11:44:10-03","UFMS","CGMS","17275","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.",NA,"N.R. dos Santos","14","2006","08","05",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Distrito de Piraputanga.","-55.5463889","-20.4741667",NA,"Papilionoideae. Flor alaranjada. súber espesso, galhos jovens com acúleos Habitat: Cerrado Habito: arbóreo.","CGMS1046572",NA,"198","198","-55,5463889","-20,4741667",NA,NA,"2020",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-04-07 11:44:10-03","UFMS","CGMS","17032","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.",NA,"L.X. Bonfietti; et al.",NA,"2006","08","06",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Distrito de Piraputanga. Chácara São Benedito.","-55.5647222","-20.4558333",NA,"Papilionoideae. Flor laranja. Habitat: Cerrado perturbado. Habito: Árvore.","CGMS1046328",NA,NA,NA,"-55,5647222","-20,4558333",NA,NA,"2020",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-04-07 11:44:10-03","UFMS","CGMS","6977","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","A. Sartori","F.S. Uchôa",NA,"1999","05",NA,NA,"Brasil","Mato Grosso do Sul","Aquidauana","Arredores de Aquidauana.","-55.7872009277344","-20.4710998535156",NA,"Habitat: Cerrado. Habito: Arbusto escandente.","CGMS1012719",NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-27 13:48:49-03","UFS","ASE","23047","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Santos, LAS","Santos, LAS; Melo, DS; Santos, FMS","699","2012","02","13","Southern America","Brasil","Sergipe","Capela","Às margens da rodovia Br 101","-37.0525","-10.503333",NA,"Árvore de aproximadamente 6 m de altura. Flores vermelho-alaranjado.; Árvore de aproximadamente 6 m de altura. Flores vermelho-alaranjado.; Mata Atlântica.","ASE0011694","ASE0011694",NA,NA,"-37.0525","-10.503333",NA,NA,"2012","02",NA,NA,NA,NA,NA,NA,NA
"79","2019-11-27 13:48:49-03","UFS","ASE","33758","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Carregosa, T","Santos, LAS","1194","2014","08","20","Southern America","Brasil","Sergipe","Malhador",NA,"-37.304444","-10.658056",NA,"Árvore, com aprox. 14 m de altura, cascas externa e interna marrons, grossa. Nº do conglomerado: 98, Coordenadas UTM do Ponto Central: E (690319 m) e N (8820528 m), Nº da Subunidade 3, Nº da Subparcela 10, Nº da árvore: 8-F6.","ASE0006853","ASE0006853",NA,NA,"-37.304444","-10.658056",NA,NA,"2015","05",NA,NA,"04",NA,NA,NA,NA
"80","2019-11-27 13:48:49-03","UFS","ASE","23046","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Santos, LAS","Santos, LAS; Melo, DS; Santos, FMS","700","2012","02","13","Southern America","Brasil","Sergipe","Pacatuba","Às margens da rodovia, Em direção ao povoado Ponta de Areia","-36.651389","-10.453333",NA,"Árvore de aproximadamente 8 m de altura. Flores vemelho-alaranjado, sépalas verde-amarelado. Frutos imaturos verde, quando maduros enegrecidos.; Árvore de aproximadamente 8 m de altura. Flores vemelho-alaranjado, sépalas verde-amarela","ASE0011693","ASE0011693",NA,NA,"-36.651389","-10.453333",NA,NA,"2012","02",NA,NA,NA,NA,NA,NA,NA
"81","2019-08-20 10:13:30-03","UNICAMP","UEC","101134","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Mecenas, VV; Leite, FQ","78","1995","07","26",NA,"Brazil","Distrito Federal","Brasília","Área de Proteção Ambiental (APA) de Cafu","-48.166667","-15.516667",NA,"flor, Árvore com ca. 11m de alt., localizada perto da parcela. Parcela I. Material fértil. Projeto: Levantamento fitossociológico de florestas sobre solos derivados de calcário.","UEC012453","UEC012453",NA,NA,"-48.166667","-15.516667",NA,NA,"2011","11",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:30:34-03","UNICAMP","UEC","113612","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Lima, HC; Gribel, R; Silva, JE","8047","2015","08","31",NA,"Brazil","Mato Grosso","Cáceres","BR-174,ca. 10km antes do trevo p/ Mirassol do Oeste","-58.043333","-15.819444",NA,"Árvore com 18m alt. Tronco com nodosidades, casca lisa e pardacenta, DAP ca. 1,2m. Infl. Pendulas, flores com cálice verde-amarelado e corola salmão-rosado. Muto frequente.; Mata seca. Hábito/Forma de vida: Árvore.","UEC113612","UEC113612","215","215","-58.043333","-15.819444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-08-20 10:13:30-03","UNICAMP","UEC","123019","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Ivanauskas, NM","4382","2000","08","17",NA,"Brazil","Mato Grosso","Gaúcha do Norte","Floresta Ombrófila Aberta Aluvial na mar","-53.466389","-13.165278",NA,"flor, Árvore 12m, caducifólia. Tronco levemente suberoso, amarelado. Flores laranja coletadas no chão.","UEC012451","UEC012451",NA,NA,"-53.466389","-13.165278",NA,NA,"2011","11",NA,NA,NA,NA,NA,NA,NA
"84","2019-08-20 10:13:30-03","UNICAMP","UEC","140980","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Silva, RR; Velásquez, JS","1182","2004","10","19",NA,"Brazil","Mato Grosso do Sul","Corumbá","Serra Santa Cruz, Planalto Residual do Urucum.&nf;Borda de Floresta Estacional Decidual.","-57.578056","-19.290556",NA,"Árvore armada de 17 m de altura. Frutos imaturos marrom-acastanhados. &nf;Solo minério de ferro.","UEC037725","UEC037725",NA,NA,"-57.578056","-19.290556",NA,NA,"2011","11",NA,NA,NA,NA,NA,NA,NA
"85","2019-08-20 10:13:30-03","UNICAMP","UEC","141144","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Silva, RR","Silva, RR; Calisto","1264","2004","10","28",NA,"Brazil","Mato Grosso do Sul","Corumbá","Serra Urucum, Planalto Residual do Urucum. &nf;Acesso pela Uruucm Mineração. &nf;Interior de Floresta Estacional Decidual.","-57.617417","-19.202278",NA,"Árvore armada de 5,0 m de altura. Flores salmons. Solo minério de ferro.",NA,NA,NA,NA,"-57.617417","-19.202278",NA,NA,"2004","10",NA,NA,NA,NA,NA,NA,NA
"86","2019-08-20 10:13:30-03","UNICAMP","UEC","141155","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Silva, RR","Silva, RR; Calisto","1264","2004","10","28",NA,"Brazil","Mato Grosso do Sul","Corumbá","Serra Urucum, Planalto Residual do Urucum. &nf;Acesso pela Uruucm Mineração. &nf;Interior de Floresta Estacional Decidual.","-57.617417","-19.202278",NA,"Árvore armada de 5,0 m de altura. Flores salmons. Solo minério de ferro.",NA,NA,NA,NA,"-57.617417","-19.202278",NA,NA,"2004","10",NA,NA,NA,NA,NA,NA,NA
"87","2019-08-20 10:13:30-03","UNICAMP","UEC","141955","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Silva, RR","Silva, RR; Velásquez, JS","1165","2004","09","24",NA,"Brazil","Mato Grosso do Sul","Corumbá","Serra Tromba dos Macacos, Planalto Residual do Urucum. Acesso pela Fazenda Vovô Osvaldo. Borda de Floresta Estacional Decidual.","-57.675778","-19.205333",NA,"Árvore armada de 18m de altura, sem folhas. Flores com estandarte e asas salmons, pétalas da quilha vermelhas. Solo minério ferruginoso.",NA,NA,"250","250","-57.675778","-19.205333",NA,NA,"2004","09",NA,NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:30:34-03","UNICAMP","UEC","201856","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Silva, BG","Silva, BG; Duarte, LSC; Lima, GM","486","2018","11","08",NA,"Brazil","São Paulo","Campinas","Mata de Santa Genebra - Trilha do Aceiro e Trilha, Local: Interior da mata, dossel a pleno sol. Solo: Latossolo vermelho, em meio à gramínea.","-47.180047","-23.399514",NA,"Hábito: Arbóreo. Altura: 12m. Látex: Ausente. Cor: Sementes rajadas marrom avermelhadas. Odor: Ausente. Outros: Frutos do tipo fava/vagem e sementes do tipo feijão.","UEC163327","UEC163327 UEC163327_v01 UEC163327_v02 UEC163327_v03 UEC163327_v04 UEC163327_v05",NA,NA,"-47.180047","-23.399514",NA,NA,"2019","02",NA,NA,"01",NA,NA,NA,NA
"89","2021-03-01 16:30:34-03","UNICAMP","UEC","174310","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Damasceno Junior, GA; Ishii, IH; Velásquez, JS","2513","2002","02","19",NA,"Brazil","Mato Grosso do Sul","Ladário","Fazenda São Marcelo, Morro Santa Cruz.&nf;19º 11' 24.459''S&nf;57º 34' 52, 531''W.","-57.485333","-19.086889",NA,"Árvore, 8m de alt.; flor com dor de tijolo.; Mata decídua de planície. Solo argiloso. Relevo plano.","UEC026096","UEC026096",NA,NA,"-57.485333","-19.086889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-08-20 10:13:30-03","UNICAMP","UEC","85022","S","Plantae","Magnoliopsida",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Pereira, BAS; Alvarenga, D","3118","1996","07","04",NA,"Brazil","Goiás","Guarani de Goiás","Arredores da vila Claretiana, estrada Gu","-46.666667","-14",NA,"flor, Árvore decídua, ca. 8m altura. Flores alaranjadas, muito vistosas. Testemunha de floresta estacional.","UEC012452","UEC012452",NA,NA,"-46.666667","-14",NA,NA,"2011","11",NA,NA,NA,NA,NA,NA,NA
