"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","day","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","infraspecificEpithet","relatedCatalogItem"
"196","2020-12-21 16:37:33-03","MBM","MBM","128349","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hehn, W.","2344","1984","06","Southern America","Paraguay",NA,NA,NA,"MBM128349","MBM128349","O.Berg","Sobral, M.","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:37:33-03","MBM","MBM","134172","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","53802","1990","02","Southern America","Brazil","Rod. DF-345, km 5-10, próximo a Planaltina",NA,NA,"MBM134172","MBM134172","O.Berg","Soares-Silva, L.H.","11","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:37:33-03","MBM","MBM","168160","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Charpin; et al.; et al.","21677","1988","05","Southern America","Paraguay",NA,NA,NA,"MBM168160","MBM168160","O.Berg","Sobral, M.","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:37:33-03","MBM","MBM","168161","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Ramella; et al.; et al.","6932","1989","03","Southern America","Bolivia",NA,NA,NA,"MBM168161","MBM168161","O.Berg","Sobral, M.","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:37:33-03","MBM","MBM","249899","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Pedersen, T.M.","14758","1986","10","Southern America","Brazil","Cabeceira do Apa",NA,NA,"MBM249899","MBM249899","O.Berg","Sobral, M.","28","Mato Grosso",NA,NA,NA,NA,"Bela Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:37:33-03","MBM","MBM","385591","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Adenesky-Filho, E.","171","2010","09",NA,"Brasil","UHE Mauá",NA,"Resgate de flora da UHE Mauá","MBM385591","MBM385591","O.Berg","Selusniaki, M.",NA,"Paraná","-50.706944","-24.100556","520","750","Telêmaco Borba",NA,NA,NA,NA,NA,"-50.706944","-24.100556",NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:37:33-03","MBM","MBM","385627","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Adenesky-Filho, E.","169","2011",NA,NA,"Brasil","UHE Mauá",NA,"Resgate de flora da UHE Mauá","MBM385627","MBM385627","O.Berg","Selusniaki, M.",NA,"Paraná","-50.723333","-24.111389","520","750","Ortigueira",NA,NA,NA,NA,NA,"-50.723333","-24.111389",NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:37:33-03","MBM","MBM","400404","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Felitto, G.; Roher, D.; Gomes, J.A.; Nascimento, J.C.; Daniel, V.A.; Roher, D.; Gomes, J.A.; Nascimento, J.C.; Daniel, V.A.","933","2015","08","Southern America","Brazil","PCH Cantu 2, Área de supressão do futuro reservatório",NA,"Arbusto, 4m, frutos imaturos verdes.; Floresta Estacional Semidecidual.","MBM400404","MBM400404","O.Berg","Cordeiro, J.; Barboza, E.","07","Paraná","-52.427222","-24.734444","416","416","Nova Cantu","2015","10","02",NA,NA,"-52.427222","-24.734444",NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:37:33-03","MBM","MBM","400798","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Felitto, G.; Gomes, J.A.; Daniel, V.A.; Camargo, P.C.; Gomes, J.A.; Daniel, V.A.; Camargo, P.C.","1008","2015","10","Southern America","Brazil","PCH Cantu 2, Área de Supressão do Futuro Reservatório",NA,"Arvoreta, 2m, frutos maduros alaranjados e amarelos, imaturos verdes. Crescendo em barranco de Rio.; Floresta Estacional Semidecidual.","MBM400798","MBM400798","O.Berg","Felitto, G.; Barboza, E.","07","Paraná","-52.430278","-24.737222","417","417","Palmital","2015","11",NA,NA,NA,"-52.430278","-24.737222",NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:37:33-03","MBM","MBM","415012","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","1834","2018","10","Southern America","Brazil","Rio Tibagi, Cerrado Bowman",NA,"Arvoreta 1,5 m alt.; frutos verdes; fisionomia herbáceo-arbustiva em solo arenoso com lajeados de pedra.; Savana/Estepe.","MBM415012","MBM415012","O.Berg","Brotto, M.L.","06","Paraná","-50.406111","-24.5525","720","720","Tibagi","2018","10","12",NA,NA,"-50.406111","-24.5525",NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:37:33-03","MBM","MBM","418340","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Roher, D.; Bonin Junior, P.; Bonin Junior, P.","533","2019","04","Southern America","Brazil","Resgate de Flora UHE Tibagi Montante, em ilha futuramente inundada pela formação do reservatório",NA,"Arvoreta com 1,3 m de altura, flores alvas, solo arenoso.; Floresta Ombrófila Mista Aluvial.","MBM418340",NA,"O.Berg","Roher, D.","29","Paraná","-50.41","-24.545","716","716","Tibagi","2019","05","15",NA,NA,"-50.41","-24.545",NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:37:33-03","MBM","MBM","300708","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","78618","2004","11","Southern America","Brazil","Estrada para Poções",NA,NA,"MBM300708","MBM300708","O.Berg","Sobral, M.","27","Bahia","-42.698600769043","-13.0193996429443",NA,NA,"Macaúbas",NA,NA,NA,"71420","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:37:33-03","MBM","MBM","34173","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, G.; Anderson, W.R.; Gates, B.; Anderson, W.R.; Gates, B.","36166","1975","12","Southern America","Brazil","Serra da Petrovina",NA,NA,"MBM034173","MBM034173","O.Berg","Sobral, M.","11","Mato Grosso","-54.6356010437012","-16.4708003997803",NA,NA,"Rondonópolis",NA,NA,NA,"69781","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:37:33-03","MBM","MBM","218036","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","67293","1997","11","Southern America","Brazil","Rio Santo Antônio",NA,NA,"MBM218036","MBM218036","O.Berg","Sobral, M.","23","Minas Gerais","-43.4249992370605","-19.0372009277344",NA,NA,"Conceição do Mato Dentro",NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:37:33-03","MBM","MBM","6598","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, G.","18861","1968","03","Southern America","Brazil","Fazenda do Lobo",NA,NA,"MBM006598","MBM006598","O.Berg","Legrand, D.","22","Paraná","-49.8266983032227","-24.1578006744385",NA,NA,"Arapoti",NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:37:33-03","MBM","MBM","47550","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, G.","6558","1959","11","Southern America","Brazil","Fazenda do Tigre",NA,NA,"MBM047550","MBM047550","O.Berg","Legrand, D.","28","Paraná","-49.8266983032227","-24.1578006744385",NA,NA,"Arapoti",NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:37:33-03","MBM","MBM","411797","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Borges, J.P.; Borges, V.; Borges, V.","209","2013","09","Southern America","Brazil","Parque Ecológico Paulo Gorski",NA,"Arbustiva, cerca de 2m. Inflorescências brancas.","MBM411797","MBM411797","O.Berg","Temponi, L.G.; Borges, J.P.","22","Paraná","-53.4552993774414","-24.9557991027832",NA,NA,"Cascavel","2013","09","06","47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-12-21 16:37:33-03","MBM","MBM","93336","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, G.","48091","1984","07","Southern America","Brazil","Bom Sucesso",NA,NA,"MBM093336","MBM093336","O.Berg","Sobral, M.","17","Paraná","-49.261100769043","-24.823600769043",NA,NA,"Cerro Azul",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:37:33-03","MBM","MBM","6566","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, G.","18934","1968","03","Southern America","Brazil","Entre Jaguariaíva e Arapoti",NA,NA,"MBM006566",NA,"O.Berg","Legrand, D.","23","Paraná","-49.7057991027832","-24.2511005401611",NA,NA,"Jaguariaíva",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-12-21 16:37:33-03","MBM","MBM","253000","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Jönsson, G.","414","1914","05","Southern America","Brazil","Jaguariaíva",NA,NA,"MBM253000",NA,"O.Berg",NA,"22","Paraná","-49.7057991027832","-24.2511005401611",NA,NA,"Jaguariaíva",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-12-21 16:37:33-03","MBM","MBM","252998","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Jönsson, G.","293","1914","05","Southern America","Brazil","Jaguariaíva",NA,NA,"MBM252998",NA,"O.Berg","Mattos, J.","10","Paraná","-49.7057991027832","-24.2511005401611",NA,NA,"Jaguariaíva",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-12-21 16:37:33-03","MBM","MBM","256462","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Linsingen, L. von; et al.; et al.","518","2000","08","Southern America","Brazil","Parque Estadual do Cerrado",NA,NA,"MBM256462","MBM256462","O.Berg","Sobral, M.","26","Paraná","-49.7057991027832","-24.2511005401611",NA,NA,"Jaguariaíva",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-21 16:37:33-03","MBM","MBM","27586","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, G.","32157","1973","06","Southern America","Brazil","Rio Cilada",NA,NA,"MBM027586","MBM027586","O.Berg","Hatschbach, G.","14","Paraná","-49.7057991027832","-24.2511005401611",NA,NA,"Jaguariaíva",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-12-21 16:37:33-03","MBM","MBM","47553","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, G.","12256","1964","05","Southern America","Brazil","Rodovia do Café, rio Tibagi",NA,NA,"MBM047553","MBM047553","O.Berg","Legrand, D.","10","Paraná","-50.0064010620117","-25.4293994903564",NA,NA,"Palmeira",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-21 16:37:33-03","MBM","MBM","301411","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, G.; Ziller, S.R.; Silva, J.M.; Ziller, S.R.; Silva, J.M.","64531","1996","02","Southern America","Brazil","Rio Jordão, Salto da Tia Chica",NA,"Árvore, 5 m. Flores alvas.; Floresta Estacional Semidecidual Aluvial. Margem do rio.","MBM301411","MBM301411","O.Berg","Hatschbach, G.","24","Paraná","-51.6596984863281","-25.6956005096436",NA,NA,"Pinhão","1996","02","24","37408","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-21 16:37:33-03","MBM","MBM","4889","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, G.","18036","1967","12","Southern America","Brazil","Passo do Pupo",NA,NA,"MBM004889","MBM004889","O.Berg","Legrand, D.","05","Paraná","-50.1618995666504","-25.0949993133545",NA,NA,"Ponta Grossa",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-12-21 16:37:33-03","MBM","MBM","257137","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Medri, C.; et al.; et al.","879","1999","11","Southern America","Brazil","Salto das Orquídeas",NA,NA,"MBM257137","MBM257137","O.Berg","Sobral, M.","13","Paraná","-50.5802993774414","-23.9108009338379",NA,NA,"Sapopema",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-21 16:37:33-03","MBM","MBM","252276","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Wasum, R.","314","1999","11","Southern America","Brazil","Museu Bento Gonçalves",NA,"Interior da mata.","MBM252276","MBM252276","O.Berg","Stadnik, A.","27","Rio Grande do Sul","-52.0483016967773","-30.9997005462646","10","10","Cristal","2019","07","30","27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:37:33-03","MBM","MBM","106238","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Sobral, M.; et al.; et al.","4594","1985","12","Southern America","Brazil","Gruta Linha Um",NA,NA,"MBM106238","MBM106238","O.Berg","Sobral, M.",NA,"Rio Grande do Sul","-54.689998626709","-29.4974994659424",NA,NA,"Jaguari",NA,NA,NA,"27649","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:37:33-03","MBM","MBM","268332","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Senhem, A.","s.n.","1950","02","Southern America","Brazil","Glória",NA,NA,"MBM268332","MBM268332","O.Berg","Rambo, B.","03","Rio Grande do Sul","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:37:33-03","MBM","MBM","63027","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Taroda, N.","9389","1979","03","Southern America","Brazil","Pedra Grande",NA,NA,"MBM063027","MBM063027","O.Berg","Sobral, M.","04","São Paulo","-46.5499992370605","-23.1100006103516",NA,NA,"Atibaia",NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-21 16:37:33-03","MBM","MBM","254548","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Nic Lughadha, E.","50570","1991","12","Southern America","Brazil","Brejo do Engenho",NA,NA,"MBM254548","MBM254548","O.Berg","Nic Lughadha, E.","30","Bahia","-41.6636009216309","-13.2496995925903",NA,NA,"Abaíra",NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-12-21 16:37:33-03","MBM","MBM","254549","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Stannard, B.; et al.; et al.","s.n.","1992","02","Southern America","Brazil","Garimpo do Engenho",NA,NA,"MBM254549","MBM254549","O.Berg","Nic Lughadha, E.","26","Bahia","-41.6636009216309","-13.2496995925903",NA,NA,"Abaíra",NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-12-21 16:37:33-03","MBM","MBM","20895","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, G.; et al.; et al.","28883","1972","01","Southern America","Brazil","Rio Santo Antônio",NA,NA,"MBM020895","MBM020895","O.Berg","Sobral, M.","18","Minas Gerais","-43.4249992370605","-19.0372009277344",NA,NA,"Conceição do Mato Dentro",NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-12-21 16:37:33-03","MBM","MBM","47549","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, G.","8098","1961","05","Southern America","Brazil","Cerro Azul",NA,NA,"MBM047549","MBM047549","O.Berg","Legrand, D.","28","Paraná","-49.261100769043","-24.823600769043",NA,NA,"Cerro Azul",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-12-21 16:37:33-03","MBM","MBM","230721","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Medri, C.; et al.; et al.","305","1997","08","Southern America","Brazil","Salto das Orquídeas",NA,NA,"MBM230721","MBM230721","O.Berg","Soares-Silva, L.H.","02","Paraná","-50.5802993774414","-23.9108009338379",NA,NA,"Sapopema",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-12-21 16:37:33-03","MBM","MBM","114259","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"V.; Wasum, R.; Wasum, R.","2503","1987","03","Southern America","Brazil","Otávio Rocha",NA,NA,"MBM114259","MBM114259","O.Berg","Smith, Stephen F","01","Rio Grande do Sul","-51.1817016601562","-29.0289001464844",NA,NA,"Flores da Cunha",NA,NA,NA,"18321","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:37:33-03","MBM","MBM","176164","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Stehmann, J.R.","18080","1990","05","Southern America","Brazil","Itambé do Mato Dentro",NA,NA,"MBM176164","MBM176164","O.Berg","Sobral, M.","27","Minas Gerais","-43.3210983276367","-19.414400100708",NA,NA,"Itambé do Mato Dentro",NA,NA,NA,"22479","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-12-21 16:37:33-03","MBM","MBM","270363","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Trameirão Neto, E.","3174","2001","03","Southern America","Brazil","Rio Suaçuí Grande",NA,NA,"MBM270363","MBM270363","O.Berg",NA,"26","Minas Gerais","-42.6025009155273","-18.3658008575439",NA,NA,"São Pedro do Suaçuí",NA,NA,NA,"18958","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-12-21 16:37:33-03","MBM","MBM","297138","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Labiak, P.; Ribas, O.S.; Petean, M.P.; Ribas, O.S.; Petean, M.P.","3370","2004","06","Southern America","Brazil","Próximo ao Parque Nacional do Iguaçu",NA,NA,"MBM297138","MBM297138","O.Berg","Sobral, M.","01","Paraná","-53.614200592041","-25.4792003631592",NA,NA,"Capitão Leônidas Marques",NA,NA,NA,"14258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-12-21 16:37:33-03","MBM","MBM","14401","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Lindeman, J.; Haas, H.; Haas, H.","2118","1966","08","Southern America","Brazil","Cerro Azul, arredores",NA,NA,"MBM014401","MBM014401","O.Berg","Sobral, M.","08","Paraná","-49.261100769043","-24.823600769043",NA,NA,"Cerro Azul",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-12-21 16:37:33-03","MBM","MBM","81799","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Landrum, L.R.","4082B","1982","01","Southern America","Brazil","Road from Mato Preto to",NA,NA,"MBM081799","MBM081799","O.Berg","Sobral, M.","06","Paraná","-49.261100769043","-24.823600769043",NA,NA,"Cerro Azul",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-12-21 16:37:33-03","MBM","MBM","230971","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Motta, J.T.","2179","1991","02","Southern America","Brazil","Fazenda Chapada Santo Antônio",NA,NA,"MBM230971","MBM230971","O.Berg","Sobral, M.","11","Paraná","-49.7057991027832","-24.2511005401611",NA,NA,"Jaguariaíva",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-12-21 16:37:33-03","MBM","MBM","2699","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, G.; Haas, H.; Haas, H.","16595","1967","06","Southern America","Brazil","Rio São Francisco",NA,NA,"MBM002699","MBM002699","O.Berg","Sobral, M.","19","Paraná","-54.0938987731934","-25.2952995300293",NA,NA,"Medianeira",NA,NA,NA,"17581","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-12-21 16:37:33-03","MBM","MBM","47558","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, G.","9614","1962","12","Southern America","Brazil","Parque Vila Velha, Arroio Quebra Perna",NA,NA,"MBM047558","MBM047558","O.Berg","Sobral, M.","21","Paraná","-50.1618995666504","-25.0949993133545",NA,NA,"Ponta Grossa",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-12-21 16:37:33-03","MBM","MBM","4897","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, G.","18009","1967","12","Southern America","Brazil","Passo do Pupo",NA,NA,"MBM004897","MBM004897","O.Berg","Sobral, M.","04","Paraná","-50.1618995666504","-25.0949993133545",NA,NA,"Ponta Grossa",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-12-21 16:37:33-03","MBM","MBM","106345","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, G.; Barboza, E.; Barboza, E.","58203","1992","11","Southern America","Brazil","Guartelá, Cânion rio Iapó, lajeado do Pedregulho",NA,NA,"MBM106345","MBM106345","O.Berg","Sobral, M.","10","Paraná","-50.4136009216309","-24.5093994140625",NA,NA,"Tibagi",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-12-21 16:37:33-03","MBM","MBM","290142","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Silva, J.M.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","78618","2003","11","Southern America","Brazil","Parque Estadual do Guartelá",NA,NA,"MBM290142","MBM290142","O.Berg","Sobral, M.","03","Paraná","-50.4136009216309","-24.5093994140625",NA,NA,"Tibagi",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-12-21 16:37:33-03","MBM","MBM","118875","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","51986","1987","01","Southern America","Brazil","Rio das Cinzas, Cachoeira",NA,NA,"MBM118875","MBM118875","O.Berg","Sobral, M.","24","Paraná","-49.9496994018555","-23.778299331665",NA,NA,"Tomazina",NA,NA,NA,"29630","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-12-21 16:37:33-03","MBM","MBM","123222","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"R.; Wasum, R.; Wasum, R.","s.n.","1988","01","Southern America","Brazil","Otávio Rocha",NA,NA,"MBM123222","MBM123222","O.Berg","Smith, S.F.","24","Rio Grande do Sul","-51.1817016601562","-29.0289001464844",NA,NA,"Flores da Cunha",NA,NA,NA,"18321","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-12-21 16:37:33-03","MBM","MBM","907","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Mattos, J.","s.n.","1953","04","Southern America","Brazil","Morro Santana",NA,NA,"MBM000907","MBM000907","O.Berg","Mattos, J.","13","Rio Grande do Sul","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-12-21 16:37:33-03","MBM","MBM","82343","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Sobral, M.","1178","1978","11","Southern America","Brazil","Itapuã",NA,NA,"MBM082343","MBM082343","O.Berg","Sobral, M.",NA,"Rio Grande do Sul","-51.0233001708984","-30.0811004638672",NA,NA,"Viamão",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
