"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","typeStatus","infraspecificEpithet","relatedCatalogItem"
"43","2021-03-01 16:39:52-03","UNICAMP","UEC","121505","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs",NA,"Romão, GO; et al.","694","2001","04","17",NA,"Brazil","São Paulo","Itanhaém","parque estadual da serra do mar, nucleo curucutu,","-46.824417","-24.041222","30","180",NA,"erva; floresta ombrófila densa baixamontana","UEC117080","UEC117080",NA,NA,NA,"-46.824417","-24.041222",NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-01 16:39:52-03","UNICAMP","UEC","121556","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Jung-Mendaçolli, SL","Souza, FM; et al.","97","2001","04","12",NA,"Brazil","São Paulo","São Paulo","parque estadual da serra do mar, nucleo curucutu, trilha do rio branco","-46.7","-23.983333","700","800",NA,"arbusto 2m, frutos imaturos vináceos. interior de mata; floresta altamontana - floresta de encosta com campos adjacentes","UEC117079","UEC117079",NA,NA,NA,"-46.7","-23.983333",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-01 16:39:52-03","UNICAMP","UEC","133357","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Jung-Mendaçolli, SL","Urbanetz, C; Mariuza; Domingos; Lelo","322","2004","01","14",NA,"Brazil","São Paulo","Cananéia","Fazenda Folha Larga, Trilha da Vitória","-47.916667","-24.883333","30","155",NA,"Arbusto de 1m de altura, frutos verdes.","UEC117084","UEC117084",NA,NA,NA,"-47.916667","-24.883333",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-01 16:39:52-03","UNICAMP","UEC","133377","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Jung-Mendaçolli, SL","Urbanetz, C; Mariuza; Domingos; Lelo","287","2003","12","15",NA,"Brazil","São Paulo","Cananéia","fazenda folha larga, trilha kaá-pozanga","-47.916667","-24.883333",NA,NA,NA,"arbusto 2m, flores brancas","UEC117083","UEC117083",NA,NA,NA,"-47.916667","-24.883333",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-01 16:39:52-03","UNICAMP","UEC","133378","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Jung-Mendaçolli, SL","Urbanetz, C; Mariuza; Domingos; Lelo","272","2003","12","15",NA,"Brazil","São Paulo","Cananéia","fazenda folha larga, trilha do espigão","-47.916667","-24.883333","30","1555",NA,"arbusto 1,3 m, flores brancas","UEC117082","UEC117082",NA,NA,NA,"-47.916667","-24.883333",NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-08-20 10:24:53-03","UNICAMP","UEC","148871","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Jung-Mendaçolli, SL","Aranha, BA","336","2007","01","08",NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela J","-45.084167","-23.366389","380","380",NA,NA,"UEC117078","UEC117078","2008","10",NA,"-45.084167","-23.366389",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-01 16:39:52-03","UNICAMP","UEC","160966","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Cavalin, PO","Cavalin, PO","79","2009","03","15",NA,"Brazil","São Paulo","Ubatuba","Sertão da Fazenda","-44.8325","-23.365556","64","89",NA,"Sub-bosque. Floresta Ombrófila Densa.","UEC039314","UEC039314","2010","06",NA,"-44.8325","-23.365556",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:39:52-03","UNICAMP","UEC","155170","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Jung-Mendaçolli, SL","Urbanetz, C","382","2004","04","27",NA,"Brazil","São Paulo","Cananéia","Fazenda Folha Larga Km 31,5, da rodovia SP-226.","-53.9125","-29.905556",NA,NA,NA,"Arbusto de 0,5m. Frutos amarelos, passando a alaranjados vermelho quando maduros.; Floresta Ombrófila Densa Submontana. Solo tipo podzólico.","UEC070393","UEC070393",NA,NA,NA,"-53.9125","-29.905556",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:39:52-03","UNICAMP","UEC","110088","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Kozera, C","Kozera, C; Borgo, M","1370","2000","01","12",NA,"Brazil","Paraná","Morretes","parque estadual pico do marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,"arbusto 1m, flores brancas; floresta ombrófila densa de encosta","UEC117085","UEC117085","2000","01",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:39:52-03","UNICAMP","UEC","110191","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Kozera, C; Silva, SM","Kozera, C; Kozera, OP","967","1999","02","27",NA,"Brazil","Paraná","Paranaguá","ilha do mel,morro bento alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,"arbusto com 1m,; sub-bosque, floresta ombrófila densa de encosta","UEC117076","UEC117076","1999","04",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:40:11-03","UNICAMP","UEC","188428","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","xanthophylloides","Psychotria xanthophylloides","(Müll.Arg.) Standl.","Taylor, CM","Mello-Silva, R; Vitta, FA; Roque, N","960","1994","05","13",NA,"Brazil","São Paulo",NA,"Capão Bonito/Guaíra, Rodovia SP 139 (Registro-Sete Barras), Km 7, mata pluvial atlântica,",NA,NA,"50","50",NA,"Arbusto até 1m no interior de mata. Folhas pouco discolores, verdes-escuras na face adxial. Frutos imaturos verdes, maduros vermelho-sangue, brilhante.; Interior de Mata.","UEC118277","UEC118277","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:40:11-03","UNICAMP","UEC","71715","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","xanthophylloides","Psychotria xanthophylloides","(Müll.Arg.) Standl.","Taylor, CM","Leitão Filho, HF","33019","1995","02","10",NA,"Brazil","São Paulo","Pariquera-Açu","E.E.I.A.C.","-47.885","-24.608333",NA,NA,NA,"Mata de encosta/bordade mata.","UEC101285","UEC101285","1998",NA,NA,"-47.885","-24.608333",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:40:11-03","UNICAMP","UEC","72250","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","xanthophylloides","Psychotria xanthophylloides","(Müll.Arg.) Standl.","Taylor, CM","Leitão Filho, HF; Rodrigues, RR; Rozza, AF; Sposito, T; Santos, K; Vieira, AP","33114","1995","02","08",NA,"Brazil","São Paulo","Barra do Turvo","Estrada de acesso à Barra do Turvo.","-48.471417","-24.79375",NA,NA,NA,"Beira de estrada, próximo a uma mata 1 m de alt, com frutos verdes, sub bosque.","UEC101284","UEC101284","1998",NA,NA,"-48.471417","-24.79375",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:40:11-03","UNICAMP","UEC","32634","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","xanthophylloides","Psychotria xanthophylloides","(Müll.Arg.) Standl.","Taylor, CM","Yamamoto, K; et al.","14568","1983","04","01",NA,"Brazil","São Paulo","Sete Barras","Cerca de 2 Km em Direção a S. Miguel Arcanjo, em meta(em frente a uma madereira).","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Arbusto 1,8 m de alt, frutos maduros alaranjados.; Mata.","UEC118279","UEC118279","1998",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:40:11-03","UNICAMP","UEC","61000","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","xanthophylloides","Psychotria xanthophylloides","(Müll.Arg.) Standl.","Taylor, CM","Meira Neto, JAA; et al.","789","1991","04","04",NA,"Brazil","São Paulo","Sete Barras","Fazenda Intervales. Base do Saibadela.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Arbustiva com frutos maduros vermelhos, no interior de mata.","UEC118276","UEC118276","1998",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:40:11-03","UNICAMP","UEC","85212","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","xanthophylloides","Psychotria xanthophylloides","(Müll.Arg.) Standl.","Taylor, CM","Almeida-Scabbia, RJ; et al.","287","1994","04","09",NA,"Brazil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela, trilha azul.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Árvore 2m de alt, frutos verdes e muitos vermelhos.; Mata.","UEC118274","UEC118274","1998",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:40:11-03","UNICAMP","UEC","84988","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","xanthophylloides","Psychotria xanthophylloides","(Müll.Arg.) Standl.","Taylor, CM","Almeida-Scabbia, RJ; et al.","294","1994","04","10",NA,"Brazil","São Paulo","Sete Barras","Faz Intervales, Base Saibadela, Trilha do quilombo, entre os pontos 2 e 3.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Árvore 2,3m de alt, frutos verdes.","UEC118275","UEC118275","1998",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"60","2020-04-22 16:24:01-03","UFPB","JPB","53991","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Rubiaceae","Eumachia","cymuligera","Eumachia cymuligera","(Müll.Arg.) C.M.Taylor & Razafim.","Quaresma, AA","Braga, JMA; Bovini, MG; Reis, J","893","1993","11","17","Southern America","Brasil","Rio de Janeiro","Guapimirim","Granja Monte Olivete, Margem do rio bananal. Mata densa.","-42.9818992614746","-22.5372009277344",NA,"500",NA,"; DESC: Arbusto,2m umbrofilo.Folhas menbranáceas.Botões florais alvacentos.","JPB0053991",NA,"2019","07","22",NA,NA,"21463","auto",NA,NA,NA,NA,NA,NA
"61","2021-03-16 17:52:36-03","UCS","HUCS","825","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Psychotria","birotula","Psychotria birotula","Smith & Downs","Smith, L.B.","Klein, R.M.","7064","1967","01","16",NA,"Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,NA,"Mata",NA,NA,"1968",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"62","2021-03-16 17:52:36-03","UCS","HUCS","814","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Psychotria","birotula","Psychotria birotula","Smith & Downs","Smith, L.B.","Klein, R.M.","6946","1966","12","20",NA,"Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,NA,"Capoeirão",NA,NA,"1968",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"63","2021-03-16 17:52:36-03","UCS","HUCS","48420","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Psychotria","birotula","Psychotria birotula","Smith & Downs",NA,"Sobral, M.","8525","1997","08",NA,NA,"Brasil","Paraná","Guaraqueçaba","Reserva Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,"Região de mata ombrófila densa",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"64","2019-11-25 12:12:39-03","UFSM","SMDB","2319","S","Plantae",NA,NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Smith, L B","Klein, RM","s.n.","1966","12","20",NA,"Brasil","Santa Catarina","Florianópolis","Morro do Ribeiro","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"SMDB002319",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"65","2019-11-25 12:12:39-03","UFSM","SMDB","2309","S","Plantae",NA,NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Smith, L B","Klein, RM","s.n.","1967","01","16",NA,"Brasil","Santa Catarina","Florianópolis","Morro do Ribeiro","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"SMDB002309",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:43:17-03","MBM","MBM","422411","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Eumachia","cymuligera","Eumachia cymuligera","(Müll. Arg.) C.M. Taylor & Razafim.",NA,"Sobral, M.","8525","1997","08",NA,"Southern America","Brazil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,"Região de mata ombrófila densa.","MBM422411",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:43:39-03","MBM","MBM","265484","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B. Sm. & Downs","Smith, L.B.","Tessmann, G.","3588",NA,NA,NA,"Southern America","Brazil","Paraná","Paranaguá","Serra da Prata, ca 25 km ao sul de Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,"Mata pluvial-tropical do litoral. No mato não raro. Flor cálice verde-amarelado, pétalas e estames branco. Flores. dezembro","MBM265484","MBM265484","1959","07",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"68","2015-10-05 07:44:18-03","MNHN","RECOLNAT_MNHN_P","P00604109","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor",NA,"Gaudichaud, C.",NA,"1831","1","1",NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00604109' target='other'> <mi>dwc_moreinfo</mi></a>","P00604109","P00604109_01",NA,NA,NA,NA,NA,NA,NA,NA,"607",NA,NA,NA,NA
"69","2015-10-05 07:44:33-03","MNHN","RECOLNAT_MNHN_P","P00604110","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor",NA,"Gaudichaud, C.",NA,"1831","1","1",NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00604110' target='other'> <mi>dwc_moreinfo</mi></a>","P00604110","P00604110_01",NA,NA,NA,NA,NA,NA,NA,NA,"607",NA,NA,NA,NA
"70","2015-09-28 10:47:13-03","MNHN","RECOLNAT_MNHN_P","P02285220","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor","Taylor","Riedel",NA,"1822","12",NA,NA,"Brésil",NA,NA,"Brasilia: Mandioca",NA,NA,NA,NA,"hb","Reçu le 8 octobre 1892 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02285220' target='other'> <mi>dwc_moreinfo</mi></a>","P02285220","P02285220_01",NA,NA,NA,NA,NA,NA,NA,NA,"341",NA,NA,NA,NA
"71","2015-10-05 07:44:43-03","MNHN","RECOLNAT_MNHN_P","P00604112","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Psychotria","flavens","Psychotria flavens","Standl.",NA,"Gaudichaud, C.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00604112' target='other'> <mi>dwc_moreinfo</mi></a>","P00604112","P00604112_01",NA,NA,NA,NA,NA,NA,NA,NA,"598",NA,NA,NA,NA
"72","2015-10-05 07:44:38-03","MNHN","RECOLNAT_MNHN_P","P00604111","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Psychotria","flavens","Psychotria flavens","Standl.",NA,"Gaudichaud, C.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00604111' target='other'> <mi>dwc_moreinfo</mi></a>","P00604111","P00604111_01",NA,NA,NA,NA,NA,NA,NA,NA,"598",NA,NA,NA,NA
"73","2013-09-04 16:57:56-03","MNHN","RECOLNAT_MNHN_P","P00604113","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Psychotria","flavens","Psychotria flavens","Standl.",NA,"Gaudichaud, C.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00604113' target='other'> <mi>dwc_moreinfo</mi></a>","P00604113","P00604113_01",NA,NA,NA,NA,NA,NA,NA,NA,"598 bis",NA,NA,NA,NA
"74","2021-02-11 17:21:34-03","UFPR","UPCB","75592","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","birotula","Psychotria birotula","L.B.Sm. & Downs","Anunciação, E. A.","Pastore, J.A.","1213","2002","11","29",NA,"Brasil","São Paulo","São Vicente","Parque Estadual Xixová-Japuí, região de Paranapuã, fundo de restinga, transição restinga/encosta","-46.371944","-23.976944",NA,NA,NA,"Arvoreta 1m altura, botões de cor creme e flores alvas.",NA,NA,"2003","01","23","-46.371944","-23.976944",NA,NA,NA,NA,NA,NA,NA,NA
"75","2017-11-27 12:01:00-02","MO","MOBOT","3183568","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Eumachia","cymuligera","Eumachia cymuligera","(Müll. Arg.) C.M. Taylor & Razafim.",NA,"Gert G. Hatschbach|E.L. Barbosa","Hatschbach 56136","1991","12","6","South America","Brazil","Paraná","Guaraqueçaba","Batuba","-48.3288993835449","-25.3066997528076","10.00000000","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,"1",NA,NA,NA
"76","2017-11-27 11:56:00-02","MO","MOBOT","3181192","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Eumachia","cymuligera","Eumachia cymuligera","(Müll. Arg.) C.M. Taylor & Razafim.",NA,"R.J. Almeida Scabbia|et al.","Almeida Scabbia 287","1994","4","9","South America","Brazil","São Paulo","Sete Barras","Faz. Intervales, Base Saibadela, trilha azul, mata.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,"1",NA,NA,NA
"77","2017-11-07 11:51:00-02","MO","MOBOT","3182096","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Eumachia","cymuligera","Eumachia cymuligera","(Müll. Arg.) C.M. Taylor & Razafim.","C.M. Taylor (MO)","R.J. Almeida-Scabbia","Almeida-Scabbia 294","1994","4","10","South America","Brazil","São Paulo",NA,"Sete Barras, Faz. Intervales, Base Saibadela, trilha quilombo, entre os pontos 2 e 3.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"78","2017-11-27 11:58:00-02","MO","MOBOT","3182685","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Eumachia","cymuligera","Eumachia cymuligera","(Müll. Arg.) C.M. Taylor & Razafim.",NA,"Piero G. Delprete|A. Reis|O. Iza","Delprete 7043","1998","12","10","South America","Brazil","Santa Catarina","Florianópolis","Ilha de Santa Catarina, Mun. Florianopolis, Unidade de Conservacao Ambiental Desterro (Universidade Federal de Santa Catarina). Trilha do Jacatirao. Vegatacao secundaria sobre solo granitico.","-48.5","-27.5166667","50.00000000","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"79","2017-11-27 11:59:00-02","MO","MOBOT","3182845","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Eumachia","cymuligera","Eumachia cymuligera","(Müll. Arg.) C.M. Taylor & Razafim.",NA,"Piero G. Delprete|A. Reis|O. Iza","Delprete 7047","1998","12","10","South America","Brazil","Santa Catarina",NA,"Mun. Florianopolis, Unidade de Conservacao Ambiental Desterro (Universidade Federal de Santa Catarina). Trilha do Jacatirao. Vegetacao secundaria sobre solo granitico.","-48.5","-27.5166667","50.00000000","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"80","2017-11-07 11:52:00-02","MO","MOBOT","3183366","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Eumachia","cymuligera","Eumachia cymuligera","(Müll. Arg.) C.M. Taylor & Razafim.","C.M. Taylor (MO)","Gert G. Hatschbach|Ricardo Callejas","Hatschbach 47149","1983",NA,NA,"South America","Brazil","Paraná",NA,"Pinheirinho (mun. Antonina).",NA,NA,"20.00000000","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"81","2017-11-27 11:48:00-02","MO","MOBOT","3183825","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Eumachia","cymuligera","Eumachia cymuligera","(Müll. Arg.) C.M. Taylor & Razafim.",NA,"H.F. Leitao Filho","Leitão 33019","1995","2","10","South America","Brazil","São Paulo","Pariquera-Açu","E.E. IAC","-47.8833333","-24.6083333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"82","2017-11-07 10:22:00-02","MO","MOBOT","3235989","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Eumachia","cymuligera","Eumachia cymuligera","(Müll. Arg.) C.M. Taylor & Razafim.","C.M. Taylor (MO)","M. Kirizawa|José Angelo Corrêa","Kirizawa 2176","1989","5","23","South America","Brazil","São Paulo",NA,"Núeleo Picinguaba, mata de encosta, Trilha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"83","2017-11-07 10:23:00-02","MO","MOBOT","3236364","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Eumachia","cymuligera","Eumachia cymuligera","(Müll. Arg.) C.M. Taylor & Razafim.","C.M. Taylor (MO)","Renato de Mello-Silva","Mello-Silva 960","1994","5","13","South America","Brazil","São Paulo",NA,"rodovia SP 139 (Registro-Sete Barras), km 7, mata pluvial atlántica,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"84","2017-11-27 12:02:00-02","MO","MOBOT","537885","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Eumachia","cymuligera","Eumachia cymuligera","(Müll. Arg.) C.M. Taylor & Razafim.",NA,"Ariane L. Peixoto|et al.","Peixoto 4180","1987","1","22","South America","Brazil","Rio de Janeiro",NA,"Jacarepagua, represa de Camorin. Floresta Atlantica de encosta. Transect 10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-12","2",NA,NA,NA
"85","2017-11-27 12:05:00-02","MO","MOBOT","537995","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Eumachia","cymuligera","Eumachia cymuligera","(Müll. Arg.) C.M. Taylor & Razafim.",NA,"Ariane L. Peixoto|et al.","Peixoto 4040","1987","1","19","South America","Brazil","Rio de Janeiro",NA,"Jacarepagua, represa de Camorin. Floresta Atlantica de encosta. Transect 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-3","2",NA,NA,NA
"86","2017-11-27 12:01:00-02","MO","MOBOT","538146","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Eumachia","cymuligera","Eumachia cymuligera","(Müll. Arg.) C.M. Taylor & Razafim.",NA,"Ariane L. Peixoto|et al.","Peixoto 4069","1987","1","20","South America","Brazil","Rio de Janeiro",NA,"Jacarepagua, represa de Camorin. Floresta Atlantica de encosta. Transect 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-4","2",NA,NA,NA
"87","2017-11-27 11:57:00-02","MO","MOBOT","771378","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Eumachia","cymuligera","Eumachia cymuligera","(Müll. Arg.) C.M. Taylor & Razafim.",NA,"Ariane L. Peixoto|et al.","Peixoto 4150","1987","1","22","South America","Brazil","Rio de Janeiro",NA,"Jacarepagua, represa de Camorin. Floresta Atlantica de encosta. Transect 8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-9","2",NA,NA,NA
"88","2017-11-27 12:04:00-02","MO","MOBOT","3183117","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Eumachia","cymuligera","Eumachia cymuligera","(Müll. Arg.) C.M. Taylor & Razafim.",NA,"S.M.P. Falivene|et al.","Falivene 1037","1995","1","10","South America","Brazil","São Paulo","Pariquera-Açu","Estacao Experimental, do IAC, floresta alta.","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,"1",NA,NA,NA
"89","2017-11-27 11:51:00-02","MO","MOBOT","3183627","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Eumachia","cymuligera","Eumachia cymuligera","(Müll. Arg.) C.M. Taylor & Razafim.",NA,"Fábio de Barros","Barros 2835","1993","11","9","South America","Brazil","São Paulo","Ubatuba","Nucleo Picinguaba.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,"1",NA,NA,NA
"90","2021-03-04 11:06:19-03","UFRB","HURB","6218","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor",NA,"Aona, L.Y.S.; Biggs, N.; Jardim, J.G.; Lucas, E., Mazine F.F.","2382","2013","03","11",NA,"Brasil","Bahia","Wenceslau Guimarães","Estação Ecológica, assentamento Patioba;","-39.691389","-13.579167",NA,NA,NA,NA,"HURB000006218",NA,NA,NA,NA,"39°41'29 W","13°34'45 S",NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-04 11:06:19-03","UFRB","HURB","5723","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Margaritopsis","cymuligera","Margaritopsis cymuligera","(Müll.Arg.) C.M.Taylor",NA,"Aona, L.Y.S.; Biggs, N.; Jardim, J.; Lucas, E.; Mazine, F.F.","2382","2013","03","11",NA,"Brasil","Bahia","Wenceslau Guimarães","Estação Ecológica, assentamento Patioba;","-39.691389","-13.579167",NA,NA,NA,NA,"HURB000005723",NA,NA,NA,NA,"39°41'29 W","13°34'45 S",NA,NA,NA,NA,NA,NA,NA,NA
