"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"11","2021-03-15 16:37:00-03","NY","NYBG","00537552","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","J. A. Kallunki","T. S. dos Santos","3463","1979","02","15","South America","Brazil","Bahia","Maracás","8 a 18 km ao S de Maracás, pela antiga rodovia para Jequié. Folha SD 24 (14-40a)","-40.4306","-13.4411","900","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=638291' target='other'> <mi>dwc_moreinfo</mi></a>","NY00537552","NY00537552_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","1063806","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","G. L. Webster","W. R. Anderson","8914","1973","04","14","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço, 3.5 km by road SW of Rio Jequití and Mendanha","-43.52338","-18.12236","880","880","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1194880' target='other'> <mi>dwc_moreinfo</mi></a>","NY01063806","NY01063806_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","1063802","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","P. C. Standley","Y. E. J. Mexia","5359","1930","11","26","South America","Brazil","Minas Gerais","Viçosa","Fazenda do Paraíso; road up valley.","-42.8817","-20.7542","710","710","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1194874' target='other'> <mi>dwc_moreinfo</mi></a>","NY01063802","NY01063802_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","528677","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","G. L. Webster","H. S. Irwin","28625A","1970","03","29","South America","Brazil","Minas Gerais","Diamantina","Ca. 7 km N of Sao Joao da Chapada, road to Inhaí","-43.6003","-18.2494","1150","1150","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=128482' target='other'> <mi>dwc_moreinfo</mi></a>","NY00528677","NY00528677_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","685125","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","I. Cordeiro","W. Ganev","1751","1992","12","26","South America","Brazil","Bahia","Abaíra","Engenho da Baixo, próximo ao Brejo. Beira do rio da Ribeira.","-41.8","-13.3","1000","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=886800' target='other'> <mi>dwc_moreinfo</mi></a>","NY00685125","NY00685125_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","528678","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","W. Punt","G. Eiten","4965","1962","07","17","South America","Brazil","Bahia","Glória","About 35 km south of town of Barra do Tarrachil (or Tarrachil) on road to Canudos (About 10 km north of village of Macuraré)","-38.25","-9.33",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=128485' target='other'> <mi>dwc_moreinfo</mi></a>","NY00528678","NY00528678_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","528676","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","G. L. Webster","S. A. Mori","9499","1978","03","05","South America","Brazil","Bahia","Poçoes","Km 2 a 4 da estrada que liga Poçoes (BR-116) ao povodao de Bom Jesus da Serra (ao W de Poçoes)","-40.3653","-14.5297",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=128481' target='other'> <mi>dwc_moreinfo</mi></a>","NY00528676","NY00528676_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","629695","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","I. Cordeiro","W. Ganev","3081","1994","04","11","South America","Brazil","Bahia","Abaíra","Frios, caminho Guarda Mor-Frios pelo covuao. Divisor Bacia Rio de Contas e Bacia do Sao Francisco","-41.88","-13.33","1600","1700","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=128479' target='other'> <mi>dwc_moreinfo</mi></a>","NY00629695","NY00629695_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","273060","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii oblongifolius","Müll.Arg.",NA,"L. Riedel","1364","1824",NA,NA,"South America","Brazil",NA,NA,"Pr. Riaxo fundo",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=200818' target='other'> <mi>dwc_moreinfo</mi></a>","NY00273060","NY00273060_01","oblongifolius","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","273060","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii oblongifolius","Müll.Arg.",NA,"L. Riedel","1364","1824",NA,NA,"South America","Brazil",NA,NA,"Pr. Riaxo fundo",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=200818' target='other'> <mi>dwc_moreinfo</mi></a>","NY00273060","NY00273060_01","oblongifolius","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-04-08 17:43:14-03","EAO","IAN","7047","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Nees & Mart.",NA,"Claussen, AM","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN007047","IAN007047_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2019-10-09 11:22:29-03","UFBA","ALCB","037454","PreservedSpecimen","Plantae","Dicotyledon",NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","Silva, MJ da","Guedes, ML; Stannard, B; Passos Júnior, LA; Saar, E","5216","1997","02","08","Southern America","Brasil","Bahia","Caetité","Serra Geral, São Francisco caminho para Lagoa Real","-42.2","-13.983333","560","560",NA,"0,40 m.","ALCB054984",NA,NA,NA,"2007","11","18","-42.2","-13.983333",NA,NA,NA,NA,NA,NA,NA
"23","2019-10-09 11:22:29-03","UFBA","ALCB","11622","PreservedSpecimen","Plantae","Dicotyledon",NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.",NA,"s.col.","s/n",NA,NA,NA,"Southern America","Brasil",NA,NA,"Espécie comum em Minas, na Bahia, Rio",NA,NA,NA,NA,NA,NA,"ALCB015729","ALCB015729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2019-10-09 11:22:30-03","UFBA","ALCB","95116","PreservedSpecimen","Plantae","Dicotyledon",NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","Guedes, ML","Guedes, ML; Gomes, FS; Guaré, F; Silveira, ER; et al.","17197","2010","06","14","Southern America","Brasil","Bahia","Mucugê","Chapada Diamantina, a 1 km de Mucugê","-41.386111","-13.0025","990","990",NA,"de ca 1,2 m de altura. Folhas disticas, obovais, ovais a orbiculares, glabras, ápice obtuso apiculado; estípulas triangulares. Inflorescência em cimulas; flor estaminada com 6 sépalas, oblongo-lanceoladas, disco com 6 glandulas verruc","ALCB054983",NA,NA,NA,"2010","07",NA,"-41.386111","-13.0025",NA,NA,NA,NA,NA,NA,NA
"25","2020-02-08 09:49:49-03","NBC","NL-BOTANY","U.1474219","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","Punt W","Hatschbach GG",NA,"1996","01","15","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1474219 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1474219","NL-U1474219",NA,NA,"2000","03","01",NA,NA,"Magnoliopsidae","U 0135101",NA,NA,NA,NA,NA
"26","2020-02-08 09:49:49-03","NBC","NL-BOTANY","U.1474227","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.",NA,"Rutten LMR",NA,"1920","10","04","Southern America","Brazil",NA,NA,"Rio de Janeiro.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1474227 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1474227","NL-U1474227",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"27","2020-02-08 09:49:49-03","NBC","NL-BOTANY","U.1474220","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","Punt W","Hatschbach GG",NA,"1997","03","18","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1474220 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1474220","NL-U1474220",NA,NA,"2000","03","01",NA,NA,"Magnoliopsidae","U 0135102",NA,NA,NA,NA,NA
"28","2020-02-08 09:49:49-03","NBC","NL-BOTANY","U.1474221","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","Punt W","Ribas OS; Pereira LBS",NA,"1988","02","05","Southern America","Brazil","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1474221 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1474221","NL-U1474221",NA,NA,"2003","03","01",NA,NA,"Magnoliopsidae","U 0088419",NA,NA,NA,NA,NA
"29","2020-02-08 09:49:49-03","NBC","NL-BOTANY","U.1474222","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","Punt W","Hatschbach GG",NA,"1997","03","15","Southern America","Brazil","Minas Gerais",NA,NA,"-44.178309","-17.754905",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1474222 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1474222","NL-U1474222",NA,NA,"2000","03","01","-44.178309","-17.754905","Magnoliopsidae","U 0135099",NA,NA,NA,NA,NA
"30","2020-02-08 09:49:49-03","NBC","NL-BOTANY","U.1474223","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","Punt W","Hatschbach GG",NA,"1997","03","15","Southern America","Brazil","Minas Gerais",NA,NA,"-44.178309","-17.754905",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1474223 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1474223","NL-U1474223",NA,NA,"2000","03","01","-44.178309","-17.754905","Magnoliopsidae","U 0135100",NA,NA,NA,NA,NA
"31","2020-02-08 09:49:49-03","NBC","NL-BOTANY","U.1474224","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.","Punt W","Eiten G; Eiten LT",NA,"1965","02","09","Southern America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1474224 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1474224","NL-U1474224",NA,NA,"2000","03","01",NA,NA,"Magnoliopsidae","U 0035077",NA,NA,NA,NA,NA
"32","2020-02-08 09:49:49-03","NBC","NL-BOTANY","U.1474225","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.",NA,"Mexia YEJ",NA,"1930","11","26","Southern America","Brazil",NA,NA,"State of Minas Geraes, Viçosa, Fazenda do Paraiso; road u valley, along partial.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1474225 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1474225","NL-U1474225",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"33","2020-02-08 09:49:49-03","NBC","NL-BOTANY","U.1474226","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.",NA,"Rutten LMR",NA,"1920","10","04","Southern America","Brazil",NA,NA,"Rio de Janeiro.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1474226 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1474226","NL-U1474226",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"34","2020-02-08 09:49:49-03","NBC","NL-BOTANY","U.1474228","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.",NA,"Sucre Benjamin D",NA,"1968","08","04","Southern America","Brazil",NA,NA,"Guanabara, Rio de Janeiro, encostas do Morro Mundo Novo, Botafogo.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1474228 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1474228","NL-U1474228",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"35","2020-02-08 09:49:49-03","NBC","NL-BOTANY","U.1474229","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Phyllanthus","claussenii","Phyllanthus claussenii","Müll.Arg.",NA,"Rutten LMR",NA,"1920","10","04","Southern America","Brazil",NA,NA,"Rio de Janeiro.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1474229 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1474229","NL-U1474229",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"36","2020-11-04 12:17:57-03","ESALQ","ESA","77802","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Phyllanthaceae","Phyllanthus","clausenii","Phyllanthus clausenii",NA,"Martins, E.R.","Souza, V.C.; Sampaio, D.; Araújo, A.O.; Romão, G.O.; Elias, S.I.","28304.0","2002","02","24",NA,"Brasil","Minas Gerais","Turmalina","Estrada Turmalina - Itacambira, afloramento rochoso junto ao Rio Jequitinhonha","-43.05","-17.2","700","700",NA,"Arbusto, ca. 1,2 m alt.; flores creme-esverdeadas.","ESA077802","ESA077802",NA,NA,"2009","06","25","-43.05","-17.2",NA,NA,NA,NA,NA,NA,NA
"37","2020-11-04 12:17:57-03","ESALQ","ESA","124457","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Phyllanthaceae","Phyllanthus","claussenii","Phyllanthus claussenii",NA,"Paula-Souza, J.","Paula-Souza, J.; Ferreira, M.A.P.; Silva, R.E.R.; Franco, J.O.R.","11028.0","2012","04","26",NA,"Brasil","Ceará","Santa Quitéria","Serra dos Quirino ou dos Pajeú. ca. 8,3km SW (em linha reta) de Itatira. Caatinga arbórea aberta.","-40.1567001342773","-4.33194017410278",NA,NA,NA,"Arbusto, 1,5m alt. Frutos imaturos verdes","ESA124457","ESA124457",NA,NA,"2012","06","01",NA,NA,NA,NA,"62463","auto",NA,NA,NA
"38","2020-11-04 12:17:57-03","ESALQ","ESA","87578","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Phyllanthaceae","Phyllanthus","clausenii","Phyllanthus clausenii","Mull. Arg.","Cordeiro, I.","Krieger, L.","23301.0","1988","12","17",NA,"Brasil","Minas Gerais","Caparaó",NA,"-41.9043998718262","-20.523099899292",NA,NA,NA,NA,"ESA087578","ESA087578",NA,NA,"1991","01","01",NA,NA,NA,NA,"15056","auto",NA,NA,NA
"39","2020-11-04 12:17:57-03","ESALQ","ESA","97987","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Phyllanthaceae","Phyllanthus","clausenii","Phyllanthus clausenii",NA,"Martins, E.R.","Souza, V.C.; Hind, D.J.N.; Paula-Souza, J.; Jennings, L.; Romão, G.O.; Rando, J.G.; Ferreira, M.A.P.","32885.0","2007","02","20",NA,"Brasil","Minas Gerais","Santana do Riacho.","Serra do Cipó (Serra da Lapa). Distrito de São José da Cachoeira. Beira da estrada Santana do Riacho - Santana do Pirapama. Vegetação arbustivo-arbórea sobre afloramento de calcário.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Subarbusto, ca. 80 cm alt.; flores creme-esverdeadas; frutos imaturos verdes.","ESA097987",NA,NA,NA,"2009","06","25",NA,NA,NA,NA,"26557","auto",NA,NA,NA
"40","2020-11-04 12:17:57-03","ESALQ","ESA","40688","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Phyllanthaceae","Phyllanthus","clausenii","Phyllanthus clausenii","L.","Martins, E.R.","Torezan, J.M.; Arima, L.I.A.; Pimenta, J.A.; Resende, J.C.F.; Sifuentes, D.V.O.","522.0","1997","12","11",NA,"Brasil","São Paulo","Bom Sucesso de Itararé","Descida da Serra, 10 Km de Bom Sucesso. Floresta Estacional Transição Montana-Submontana. Beira de estrada","-490.939","-241.628",NA,NA,NA,"Subarbusto com 0,6m, flores esverdeadas, frutos imaturos verdes","ESA040688","ESA040688",NA,NA,"2009","06","25","-490,939","-241,628",NA,NA,NA,NA,NA,NA,NA
"41","2020-11-04 12:17:57-03","ESALQ","ESA","82881","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Phyllanthaceae","Phyllanthus","clausenii","Phyllanthus clausenii",NA,"Martins, E.R.","Araújo, A.O. et al.","242.0","2003","01","08",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"ESA082881",NA,NA,NA,"2009","06","25",NA,NA,NA,NA,"101169","auto",NA,NA,NA
"42","2020-11-04 12:17:57-03","ESALQ","ESA","64362","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Phyllanthaceae","Phyllanthus","clausenii","Phyllanthus clausenii","Müll. Arg.","Martins, E.R.","Souza, V.C.; Souza, J.P.; Forster, W.; Mazine, F.F.","23205.0","2000","02","16",NA,"Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Vale Verde. Floresta Aluvial, ao longo do Rio Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Erva ereta, ca. 40cm alt.; flores verdes","ESA064362","ESA064362",NA,NA,"2011","03","30",NA,NA,NA,NA,"21645","auto",NA,NA,NA
