"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","individualCount","phylum","class","order","county","coordinatePrecision","barcode","geoFlag","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","previousCatalogNumber","occurrenceRemarks","fieldNumber","sex","preparationType"
"1","2015-08-06 10:42:00-03","MO","MOBOT","100784461","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","insularis","Palicourea insularis","Ridl.","Ridley, TYPE","Holotype","H.N. Ridley|T.S. Lea|RAMAGE","Ridley 86","1887","8","26","South America","Brazil","Pernambuco","Ilha Fernando de Noronha, main island.","-32.4297223","-3.8572222","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2019-10-07 09:14:22-03","UEFS","HUEFS","46999","PreservedSpecimen","Plantae","Rubiaceae","Erithalis","insularis","Erithalis insularis","(Ridl.) Zappi & T.S.Nunes",NA,"Isótipo","Ridley",NA,NA,NA,NA,NA,"Brasil","Pernambuco",NA,"-32.4108009338379","-3.84028005599976",NA,"Angiospermae","Asteranae","Gentianales","Fernando de Noronha","8269","HUEFS0046999","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2019-10-07 09:14:22-03","UEFS","HUEFS","47000","PreservedSpecimen","Plantae","Rubiaceae","Erithalis","insularis","Erithalis insularis","(Ridl.) Zappi & T.S.Nunes",NA,"Isótipo","Ridley",NA,NA,NA,NA,NA,"Brasil","Pernambuco",NA,"-32.4108009338379","-3.84028005599976",NA,"Angiospermae","Asteranae","Gentianales","Fernando de Noronha","8269","HUEFS0047000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2019-10-07 09:14:41-03","UEFS","HUEFS","42210","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","insularis","Palicourea insularis","Ridl.",NA,"Isótipo","Ridley",NA,NA,NA,NA,NA,"Brasil","Pernambuco",NA,"-32.4108009338379","-3.84028005599976",NA,"Angiospermae","Asteranae","Gentianales","Fernando de Noronha","8269","HUEFS0042210","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2019-10-07 09:14:41-03","UEFS","HUEFS","42209","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","insularis","Palicourea insularis","Ridl.",NA,"Isótipo","Ridley",NA,"1887",NA,NA,NA,"Brasil","Pernambuco",NA,"-32.4108009338379","-3.84028005599976",NA,"Angiospermae","Asteranae","Gentianales","Fernando de Noronha","8269","HUEFS0042209","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2019-09-04 18:22:02-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Palicourea","insularis","Palicourea insularis",NA,NA,"Isotype","H. N. Ridley et al.","86","1887",NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,"Spermatophyta","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2019-01-23 11:16:52-02","F","FMNH-SEEDPLANTS","V0069990F","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","insularis","Palicourea insularis",NA,NA,"Isotype","H. N. Ridley & G. A. Ramage","86","1887",NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,"Spermatophyta","Dicotyledoneae",NA,NA,NA,"V0069990F",NA,"V0069990F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2016-08-23 11:00:09-03","NHMLondon","NHM-LONDON-BOT","BM000949953","S","Plantae","Rubiaceae","Erithalis","insularis","Erithalis insularis","(Ridl.) Zappi & T.S.Nunes","Knapp, S. - BM, Department of Botany, The Natural History Museum - The Natural History Museum","Holotype","Collaboration; H.N. Ridley, T.S. Lea & G.A. Ramage","86","1887","05","26",NA,"Brasil","Pernambuco",NA,"-38.194244","-8.376025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1954","09","-38.194244","-8.376025","NHMUK:ecatalogue:2610914","Habitat: Sapate [woods]<a href=http://www.nhm.ac.uk/services/media-store/asset/c51234689ca2b2de42a675158dd8324bd3938870/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA
"9","2010-08-16 16:42:33-03","GH","HU-HERB","GH 00094899","PreservedSpecimen","Plantae","Rubiaceae","Palicourea","insularis","Palicourea insularis","Ridley",NA,"Type","H. N. Ridley, T. S. Lea & G. A. Ramage","86","1887","8","26","South America","Brazil","Pernambuco","Fernando do Noronha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86","undetermined","Sheet"
