"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","previousCatalogNumber","sex"
"48","2020-11-04 11:09:34-03","ESALQ","ESA","125719","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Inga","maritima","Inga maritima",NA,NA,"Ribeiro, R.D.","12.0","1905","06","25",NA,"Brasil","Rio de Janeiro",NA,"-42.0186004638672","-22.8794002532959",NA,NA,"ESA125719",NA,"Cabo Frio","40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-31 13:39:53-03","MN","R","5829","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"?","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-31 13:39:53-03","MN","R","5870","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Flávia C. P. Garcia","Salzmann, P.","s.n.",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,"Herb. L. Neto",NA,NA,NA,NA,NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-31 13:39:53-03","MN","R","67729","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Irenice A. Rodrigues","?","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-31 13:39:53-03","MN","R","231299","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"Moura, R.; Pimentel, M. 11","257","2000","05","10",NA,"Brasil","Rio de Janeiro",NA,"-42.8185997009277","-22.9193992614746",NA,NA,"R010032287,R010032288,R010032289",NA,"Maricá","20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-31 13:39:53-03","MN","R","195075","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Costa, A.","Maia, V.C.","s.n.","1998","09",NA,NA,"Brasil","Rio de Janeiro",NA,"-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"Maricá","20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-01-14 15:29:35-03","MN","R","67359","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"Sampaio, A.J.","2455","1917","05","03",NA,"Brasil","Rio de Janeiro",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"Teresópolis","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-31 13:39:53-03","MN","R","130150","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Cowan, R.S.","Segadas-Vianna, F.","s.n.","1953","05","07",NA,"Brasil","Rio de Janeiro","Arraial do Cabo","-42.0186004638672","-22.8794002532959",NA,"Restinga I - 296.&nf;&nf;Restinga aberta.",NA,NA,"Cabo Frio","40069","auto",NA,"1959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-31 13:39:53-03","MN","R","130147","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Cowan, R.S.","Segadas-Vianna, F.","s.n.","1953","08","03",NA,"Brasil","Rio de Janeiro","Arraial do Cabo","-42.0186004638672","-22.8794002532959",NA,"Restinga I - 640. Fímbria de moita da restinga interna.",NA,NA,"Cabo Frio","40069","auto",NA,"1959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-31 13:39:53-03","MN","R","108868","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Cowan, R.S.","Segadas-Vianna, F.","s.n.","1953","08","10",NA,"Brasil","Rio de Janeiro","Arraial do Cabo","-42.0186004638672","-22.8794002532959",NA,"Restinga I - 770. M.N. & C.N.Pq.",NA,NA,"Cabo Frio","40069","auto",NA,"1959","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-31 13:39:53-03","MN","R","108866","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Cowan, R.S.","Segadas-Vianna, F.","s.n.","1953","06","03",NA,"Brasil","Rio de Janeiro","Arraial do Cabo","-42.0186004638672","-22.8794002532959",NA,"Restinga I - 435. M. N.R. J. & C.N. de Pq.",NA,NA,"Cabo Frio","40069","auto",NA,"1959","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-31 13:39:53-03","MN","R","108865","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Cowan, R.S.","Segadas-Vianna, F.","s.n.","1953","05","24",NA,"Brasil","Rio de Janeiro","Arraial do Cabo","-42.0186004638672","-22.8794002532959",NA,"Resinga I - 319. M.N.R.J. & C.N. de Pq.",NA,NA,"Cabo Frio","40069","auto",NA,"1959","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-31 13:39:53-03","MN","R","130148","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Cowan, R.S.","Segadas-Vianna, F.","s.n.","1953","04","25",NA,"Brasil","Rio de Janeiro","Arraial do Cabo","-42.0186004638672","-22.8794002532959",NA,"Restinga I - 549.",NA,NA,"Cabo Frio","40069","auto",NA,"1959","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-31 13:39:53-03","MN","R","67436","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Irenice A. Rodrigues","Sampaio, A.J.","8129","1939","03",NA,NA,"Brasil","Rio de Janeiro","Atafona","-41.3244018554688","-21.7541999816895",NA,NA,NA,NA,"Campos dos Goytacazes","62761","auto",NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-31 13:39:53-03","MN","R","66540","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Segadas Vianna, F.","Mello Filho, L.E.","s.n.","1941","08",NA,NA,"Brasil","Rio de Janeiro","Barra da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Rio de Janeiro","57442","auto",NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-31 13:39:53-03","MN","R","5839","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Flávia C. P. Garcia","Schwacke, C.A.W.","s.n.","1887",NA,NA,NA,"Brasil","Rio de Janeiro","Copacabana","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Rio de Janeiro","57442","auto",NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-31 13:39:53-03","MN","R","5840","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Segadas Vianna, F.","Ule, E.H.G.","s.n.","1897","07",NA,NA,"Brasil","Rio de Janeiro","Copacabana","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Rio de Janeiro","57442","auto",NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-31 13:39:53-03","MN","R","58422","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"Ule, E.H.G.","s.n.","1897","07",NA,NA,"Brasil","Rio de Janeiro","Copacabana","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-01-14 15:29:35-03","MN","R","68573","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Rodrigues, I.A.","Glaziou, A.F.M.",NA,"1895","09","23",NA,"Brasil","Rio de Janeiro","Copacabana","-43.2075004577637","-22.9027996063232",NA,"Gab. de Bot. da Esc. Polytechnica, 5484; Herb. J. de Saldanha","R000068573","R000068573_001 R000068573_002","Rio de Janeiro","57442","auto",NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-31 13:39:53-03","MN","R","169499","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Souza, A.","Rizzini, C.M.; Occhioni, E.M. 320","499","1986","05","15",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Rio de Janeiro","57442","auto",NA,"1988","01","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-31 13:39:53-03","MN","R","169500","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Oliveira, A.S.","Occhioni, E.M.; Rizzini, C.M.","323 - 502","1986","05","15",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Rio de Janeiro","57442","auto",NA,"1988","01","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-31 13:39:53-03","MN","R","67198","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Segadas Vianna, F.","Diogo, J.C.","835","1917",NA,NA,NA,"Brasil","Rio de Janeiro","Ipanema","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Rio de Janeiro","57442","auto",NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-31 13:39:53-03","MN","R","5841","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Segadas Vianna, F.","Diogo, J.C.","s.n.","1965",NA,NA,NA,"Brasil","Rio de Janeiro","Ipanema","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Rio de Janeiro","57442","auto",NA,"1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-31 13:39:53-03","MN","R","161099","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","F. C. P. Garcia","Souza, A.","1838","1987","09","23",NA,"Brasil","Rio de Janeiro","Itaipuaçú","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,"Maricá","20726","auto",NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-31 13:39:53-03","MN","R","65938","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Flávia C. P. Garcia","Segadas-Vianna, F.","4666","1969","11","25",NA,"Brasil","Rio de Janeiro","Recreio dos Bandeirantes","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Rio de Janeiro","57442","auto",NA,"1999","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-31 13:39:53-03","MN","R","52242","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Graziela","Rosa, M.; Dalibor Hans","s.n.","1949","06","21",NA,"Brasil","Rio de Janeiro","Recreio dos Bandeirantes","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Rio de Janeiro","57442","auto",NA,"1962","06","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-31 13:39:53-03","MN","R","29479","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Ronaldo Fernades de Oliveira","Lutz, B.M.J.","909","1935","06",NA,NA,"Brasil","Rio de Janeiro","Recreio dos Bandeirantes","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Rio de Janeiro","57442","auto",NA,"1965","03","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-31 13:39:53-03","MN","R","24583","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Ronaldo Fernades de Oliveira","Lutz, B.M.J.","609","1931","07","13",NA,"Brasil","Rio de Janeiro","Recreio dos Bandeirantes","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Rio de Janeiro","57442","auto",NA,"1965","03","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-31 13:39:53-03","MN","R","131811","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Irenice A. Rodrigues","Andrade, A.G.; Emmerich, M. 1584","1573","1963","07","03",NA,"Brasil","Rio de Janeiro","Restinga","-41.0511016845703","-21.6403007507324",NA,NA,NA,NA,"São João da Barra","31235","auto",NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-31 13:39:53-03","MN","R","130149","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Ronaldo Fernades de Oliveira","Lutz, B.M.J.","1673","1940","07","18",NA,"Brasil","Rio de Janeiro","Restinga de Jacarepaguá","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Rio de Janeiro","57442","auto",NA,"1965","03","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-02-22 11:45:28-03","IPA","IPA","12694","S","Plantae","Plantae",NA,"Leguminosae-Mim.","Inga","maritima","Inga maritima","Benth.",NA,"Lima, A.","3777",NA,NA,NA,"Southern America","Brasil","Rio de Janeiro","Estr.p/Recreio dos Bandeirantes. Capoeiras em solo arenoso.","-43.2075004577637","-22.9027996063232",NA,"Fl.alvacenta.","IPA0012694",NA,"Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-02-22 11:45:28-03","IPA","IPA","12524","S","Plantae","Plantae",NA,"Leguminosae-Mim.","Inga","maritima","Inga maritima","Benth.",NA,"Andrade-Lima","61-3699","1961","01","29","Southern America","Brasil","São Paulo","Praia Grande. Sobre dunas baixas.","-46.7799987792969","-24.1800003051758",NA,"Arb.subprostrado, numa adaptação ao meio. Fl.alvas.","IPA0012524",NA,"Itanhaém","26998","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-02-22 11:45:28-03","IPA","IPA","10942","S","Plantae","Plantae",NA,"Leguminosae-Mim.","Inga","maritima","Inga maritima","Benth.",NA,"Lima, A.","2516","1956","01","29","Southern America","Brasil","Sergipe","Atalaia. Sobre dunas de areia.","-37.0717010498047","-10.9111003875732",NA,"Árv.peq. Fl.alva, perf. Fruto maduro am.claro; dehiscente.","IPA0010942",NA,"Aracaju","28193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-20 21:17:28-03","UFV","VIC","044789","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth",NA,"Gomes, J.M.L.","3441","2007","10","06",NA,"Brasil","Espírito Santo","Praia de Guanabara","-40.6455993652344","-20.8057994842529",NA,"Planta na restinga pós praia, altura de 2 m.","VIC044789","VIC044789","Anchieta","28755","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-08-20 10:13:48-03","UNICAMP","UEC","65335","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","maritima","Inga maritima","Mart.",NA,"?","s.n.","1990","01","07",NA,"Brazil","Rio de Janeiro","Pedra de Itacoatiara, Margem de floresta.","-43.1035995483398","-22.88330078125",NA,"Subarbusto.",NA,NA,"Niterói","14785","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:30:41-03","UNICAMP","UEC","175953","S","Plantae","Magnoliopsida",NA,"Fabaceae","Inga","maritima","Inga maritima","Mart.","Pennington, TD","Hoehne, W","5818","1964","07","16",NA,"Brazil","Rio de Janeiro","Prx. Recreido dos Bandeirantes.","-43.2075004577637","-22.9027996063232",NA,"Arbustivo de flores alvas.; ao Sol da restinga.","UEC002659","UEC002659","Rio de Janeiro","57442","auto",NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-03-02 09:10:54-03","UFRPE","PEUFR","695","PreservedSpecimen","Plantae",NA,NA,"Leguminosae-Mim.","Inga","maritima","Inga maritima","Benth.",NA,"A. Lima","56-2516","1956","01","29",NA,"Brasil","Sergipe","Atalaia","-37.0717010498047","-10.9111003875732",NA,"Árvore pequena; flores alvas, perfumadas; fruto maduro amarelo claro, deiscente","PEUFR000695",NA,"Aracajú","28193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-04-27 16:09:54-03","UFES","VIES","18365","S","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","A.P. Chagas","Gomes, J.M.L.","3441","2007","10","06",NA,"Brasil","Espírito Santo","Praia da Guanabara.","-40.6455993652344","-20.8057994842529",NA,NA,"VIES018365","VIES018365","Anchieta","28755","auto",NA,"2014","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-04-27 16:09:54-03","UFES","VIES","32123","S","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","A.P. Chagas","Fraga, C.N.","459","1999","06","29",NA,"Brasil","Espírito Santo","Ponta da Praia de Ubú.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES032123","VIES032123","Guarapari","28401","auto",NA,"2014","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-04-27 16:09:54-03","UFES","VIES","38686","S","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Moura, R.","Julkoski, D.","106","2014","10","30",NA,"Brasil","Espírito Santo","Conglomerado 92, Sub. 4, Subsp. 6, No. 14","-40.6591987609863","-20.3633003234863",NA,"Estrato superior, solo profundo, relevo declivoso","VIES038686","VIES038686","Domingos Martins","48150","auto",NA,"2016","01","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-04-27 16:09:54-03","UFES","VIES","32120","S","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","A.P. Chagas","Kollmann, L.J.C.; Bausen, E. & Pizziolo, W.","646","1998","09","30",NA,"Brasil","Espírito Santo","São Lourenço.","-40.6002998352051","-19.9356002807617",NA,NA,"VIES032120","VIES032120","Santa Teresa","23813","auto",NA,"2014","02",NA,NA,NA,NA,NA,"750","750",NA,NA,NA,NA
"89","2020-06-29 09:30:26-03","UFRRJ","RBR","43103","S","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","L.H. Soares","L.H. Soares",NA,"2015","06","12",NA,"Brasil","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar R24/06.","-43.606944","-23.048611",NA,NA,"RBR00043103",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"43º36'25''W","23º2'55''S",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-06-29 09:30:26-03","UFRRJ","RBR","44334","S","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","L.O.L. Pedreira","L.O.L. Pedreira; M. Ochoski, M. Pestana, E.R. Lima","15","2018","02","05",NA,"Brasil","Rio de Janeiro","Praia de Grumari. Praia de Grumari. Vegetação de restinga a Norte da Avenida Estado da Guanabara, em frente à praia de Grumari. Parque Natural Municipal Grumari","-43.533056","-23.048611",NA,NA,"RBR00044334",NA,"Rio de Janeiro",NA,NA,NA,"2018","02","05","43º31'59''W","23º2'55''S",NA,NA,"5","5",NA,NA,NA,NA
"91","2020-06-29 09:30:40-03","UFRRJ","RBR","44706","S","Plantae",NA,NA,"Leguminosae","Inga","maritima","Inga maritima","Benth.","L.G. Silva","L.O.L. Pedreira; L.G. Silva","47","2018","07","24",NA,"Brasil","Rio de Janeiro","Barra da Tijuca. Barra da Tijuca. Ao lado via de acesso ao antigo Clube Ginástico Português. Parque Natural Municipal Marapendi","-43.438056","-23.014722",NA,NA,"RBR00044706",NA,"Rio de Janeiro",NA,NA,NA,"2018","07","24","43º26'17''W","23º0'53''S",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-06-29 09:30:40-03","UFRRJ","RBR","44707","S","Plantae",NA,NA,"Leguminosae","Inga","maritima","Inga maritima","Benth.","L.G. Silva","L.O.L. Pedreira; L.G. Silva","39","2018","07","24",NA,"Brasil","Rio de Janeiro","Recreio dos Bandeirantes. Recreio dos Bandeirantes. Ao lado da trilha. Parque Natural Municipal Chico Mendes","-43.471111","-23.023056",NA,NA,"RBR00044707",NA,"Rio de Janeiro",NA,NA,NA,"2018","07","24","43º28'16''W","23º1'23''S",NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-06-29 09:30:40-03","UFRRJ","RBR","45152","S","Plantae",NA,NA,"Leguminosae","Inga","maritima","Inga maritima","Benth.","M. Botelho","L.O.L. Pedreira; M. Botelho","61","2019","02","06",NA,"Brasil","Rio de Janeiro","Barra da Tijuca. Barra da Tijuca. Pedra de Itaúna, na baixada ao redor, face Leste, com acesso pelo portão ao lado da guarita de entrada do condomínio.","-43.419722","-23.004444",NA,NA,"RBR00045152",NA,"Rio de Janeiro",NA,NA,NA,"2019","02","06","43º25'11''W","23º0'16''S",NA,NA,"15","15",NA,NA,NA,NA
"94","2020-06-29 09:30:40-03","UFRRJ","RBR","45153","S","Plantae",NA,NA,"Leguminosae","Inga","maritima","Inga maritima","Benth.","M. Botelho","L.O.L. Pedreira; M. Botelho","71","2019","02","06",NA,"Brasil","Rio de Janeiro","Barra da Tijuca. Barra da Tijuca. Pedra de Itaúna, na baixada ao redor, face Leste, com acesso pelo portão ao lado da guarita de entrada do condomínio.","-43.419722","-23.004167",NA,NA,"RBR00045153",NA,"Rio de Janeiro",NA,NA,NA,"2019","02","06","43º25'11''W","23º0'15''S",NA,NA,"11","11",NA,NA,NA,NA
"95","2020-06-29 09:30:26-03","UFRRJ","RBR","8565","S","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"L.F.T. Menezes","1241","2004","08","21",NA,"Brasil","Rio de Janeiro","Restinga da Marambaia, Restinga, duna da linha 3.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00008565",NA,"Mangaratiba","17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-06-29 09:30:26-03","UFRRJ","RBR","8161","S","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.",NA,"L.F.T. Menezes","1241","2000","03","28",NA,"Brasil","Rio de Janeiro","Restinga da Marambaia, Restinga, duna da linha 4.","-44.040599822998","-22.9596996307373",NA,NA,"RBR00008161",NA,"Mangaratiba","17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2013-04-01 09:17:54-03","IPT","BCTW","19443","S","Plantae","Magnoliophyta",NA,NA,"Inga","maritima","Inga maritima","Benth.","Haroldo C. Lima",NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Praia da Ilha do Japonês, ao lado do bar do Nacil","-42.0186","-22.8794",NA,"Árvore encontrada em mata de restinga bastante alterada. Flores brancas, folhas compostas discolores, madeira dura",NA,NA,"Cabo Frio","40069","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:26:43-03","MBM","MBM","118970","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Lima, H.C. de","Lima, H.C. de; et al.; et al.","1691",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Morro do Boi","-42.0186004638672","-22.8794002532959",NA,NA,"MBM118970","MBM118970","Cabo Frio","40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:26:43-03","MBM","MBM","12300","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Pereira, E.","Pereira, E.","10706",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Recreio dos Bandeirantes","-43.2075004577637","-22.9027996063232",NA,NA,"MBM012300","MBM012300","Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:26:43-03","MBM","MBM","398211","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","maritima","Inga maritima","Benth.","Mendonça-Junior, J.O.","Mendonça-Junior, J.O.; Mendonça, C.R.; Mendonça, C.R.","s.n.","2014","06","30","Southern America","Brazil","Rio de Janeiro","Conglomerado 269-2-10-26-R. Proj.: Inventário Florestal Nacional","-41.040008","-21.757506",NA,"Arbórea, densa, Hm dos Indivíduos 3 metros. Arbusto, com 2 metros de altura, base reta, casca internamente rosa, externamente marrom, fina, áspera. Botão floral verde.; Restinga arbustiva.","MBM398211","MBM398211","Campos de Goytacazes",NA,NA,NA,"2014","06","30","-41.040008","-21.757506",NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-01 15:28:16-03","PUC-RIO","FCAB","8070","PreservedSpecimen","Plantae",NA,"Angiospermae","Fabaceae","Inga","maritima","Inga maritima","Benth.","A.S. Souza","E.M. Occhioni; C.M. Rizzini, 323","502","1986","05","15",NA,"Brasil","Rio de Janeiro","Caminho entre a Praia da Base e a Praia Grande",NA,NA,NA,"Planta lenhosa ereta ca 2,50 - 3,00 m de altura, caule úmido com 10 cm de diâmetro coberto por liquens foliáceos e rustáceos, copa com 2 m de diâmetro, frutos verdes e pequenos.","FCAB008070",NA,"Ilha da Marambaia",NA,NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-01 15:28:16-03","PUC-RIO","FCAB","1683","PreservedSpecimen","Plantae",NA,"Angiospermae","Fabaceae","Inga","maritima","Inga maritima","Benth.","Jorge Yoshi Tamashiro","P. Capell S.J.","s.n.","1951","09","25",NA,NA,NA,NA,NA,NA,NA,"(Circa litore maris. Arbustiba parva)","001683",NA,NA,NA,NA,NA,"1981","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
