"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","stateProvince","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"201","2020-10-14 10:02:17-03","FURB","FURB","11077","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Sobral, M","2009","03",NA,"Dreveck, S.; Gasper, A.L. de & Carneiro, F.E.","512","2009","01","22","Brasil","Irani","Lajeado Cordeiro.","-51.93","-27","-51.9300000","-27.0000000","1022","1022","Florística IFFSC 605 Habitat: Floresta Ombrófila Mista; borda do fragmento Habito: Fruto verde;","FURB27563","FURB27563","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-10-14 10:02:17-03","FURB","FURB","12265","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Stival-Santos, A","2009","04","14","Stival-Santos, A.; Silveira, S.","580","2009","04","14","Brasil","Abelardo Luz","Comunidade da Grama - Assentamento José Maria.","-52.1088889","-26.5502778","-52.1088889","-26.5502778","1102","1102","Florística IFFSC 884(Arbórea) Habitat: Floresta Ombrófila Mista; Estágio Avançado; entorno do fragmento Habito: arbórea; Fruto verde;","FURB27553","FURB27553","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-10-14 10:02:17-03","FURB","FURB","13081","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","M.L. Brotto","2016","12",NA,"Dreveck, S.; Carneiro, F.E.","950","2009","05","25","Brasil","São Bonifácio","Parque Serra do Tabuleiro.","-48.8719445","-27.8983333","-48.8719445","-27.8983333","885","885","Fito IFFSC 225/O/61 e N/09 Habitat: Ecótono Floresta Ombrófila Mista e Campos Naturais; Estágio Avançado; comum no interior do fragmento Habito: árvore; flor botão verde claro","FURB27308","FURB27308 FURB27308_1","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-10-14 10:02:17-03","FURB","FURB","13316","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Stival-Santos, A","2009","03","25","Stival-Santos, A.; Silveira, S.","572","2009","03","25","Brasil","Água Doce","Hereiliópolis.","-51.4825","-26.8180556","-51.4825000","-26.8180556","1315","1315","Florística IFFSC 723(Arbórea) Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: árvore; Fruto verde;","FURB27555","FURB27555 FURB27555_1","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-10-14 10:02:17-03","FURB","FURB","16235","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Quinet, A","2010","09","17","Stival-Santos, A.; Gasper, A.L. de","1305","2009","10","25","Brasil","Indaial","Faxinal do Bepe, Parque Nacional da Serra do Itajaí.","-49.1797223","-27.1161111","-49.1797223","-27.1161111","780","780","Coleta Extra IFFSC (Arbórea) Habitat: Floresta Ombrófila Densa; pastagem Habito: arbórea; flor esverdeada","FURB27552","FURB27552","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-10-14 10:02:17-03","FURB","FURB","17853","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Quinet, A","2010","09","17","Korte, A.; Kniess, A.","1165","2009","11","28","Brasil","Alfredo Wagner","Soldadinho.","-49.4108333","-27.6291667","-49.4108333","-27.6291667","772","772","Florística IFFSC 310 (Arbórea) Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: arbórea;","FURB27517","FURB27517","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-10-14 10:02:17-03","FURB","FURB","17871","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Quinet, A","2010","09","17","Korte, A.; Kniess, A.","1107","2009","11","28","Brasil","Alfredo Wagner","Soldadinho.","-49.4108333","-27.6291667","-49.4108333","-27.6291667","772","772","Florística IFFSC 310 (Arbórea) Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: arbórea;","FURB27526","FURB27526","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-10-14 10:02:17-03","FURB","FURB","17873","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Quinet, A","2010","09","17","Korte, A.; Kniess, A.","1029","2009","11","25","Brasil","Alfredo Wagner","Alto Limeirinha.","-49.5005556","-27.6302778","-49.5005556","-27.6302778","642","642","Fito IFFSC 309 /L/7 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbórea;","FURB27525","FURB27525","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-10-14 10:02:17-03","FURB","FURB","17875","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Quinet, A","2010","09","17","Korte, A.; Kniess, A.","1030","2009","11","25","Brasil","Alfredo Wagner","Alto Limeirinha.","-49.5005556","-27.6302778","-49.5005556","-27.6302778","642","642","Fito IFFSC 309 /S/43 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbórea;","FURB27527","FURB27527","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-10-14 10:02:17-03","FURB","FURB","17892","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso",NA,NA,NA,NA,"Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","758","2009","11","23","Brasil","Blumenau","Área Virgem do Parque Nacional da Serra do Itajaí.","-49.1394444","-27.0969444","-49.1394444","-27.0969444","660","660","Florística IFFSC e578a. Rebrotou em pastagem.","FURB27556","FURB27556","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-10-14 10:02:17-03","FURB","FURB","21850","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Quinet, A","2010","09","17","Piazza, F.; Darós, M.F.N.",NA,"2010","01","23","Brasil","Botuverá","RPPN Prima Luna.","-49.0216667","-27.2569444","-49.0216667","-27.2569444","983","983",NA,"FURB27532","FURB27532","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-10-14 10:02:17-03","FURB","FURB","29893","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Oliveira, AA de","2010","10","05","Korte, A.; Kniess, A.","1614","2010","09","17","Brasil","Monte Castelo","Serra da Garganta.","-50.2233334","-26.8175","-50.2233334","-26.8175000","1195","1195","Fito IFFSC 737 /N/3 Habitat: Floresta Ombrófila Mista Alto Montana; Estágio Avançado; interior do fragmento Habito: arbórea;","FURB27545","FURB27545","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-10-14 10:02:17-03","FURB","FURB","30674","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Quinet, A","2010","09","15","Martins, E.M.; Verdi, M.","29","2010","09","02","Brasil","Guaratuba","Morro dos Perdidos / APA Estadual de Guaratuba.","-48.9566667","-25.8902777","-48.9566667","-25.8902777","1444","1444",NA,"FURB27524","FURB27524","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-10-14 10:02:17-03","FURB","FURB","30676","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Quinet, A","2010","09","15","Martins, E.M.; Verdi, M.","38","2010","09","02","Brasil","Guaratuba","Morro dos Perdidos / APA Estadual de Guaratuba.","-48.9566667","-25.8902777","-48.9566667","-25.8902777","1444","1444","op 80 Habitat: Matinha nebular; Habito: arbórea;","FURB27523","FURB27523","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-10-14 10:02:17-03","FURB","FURB","30677","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Quinet, A","2010","09","15","Martins, E.M.; Verdi, M.","19","2010","08","30","Brasil","Colombo","Embrapa.","-49.1586111","-25.3158333","-49.1586111","-25.3158333","946","946","op. 13 Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: arbórea;","FURB27546","FURB27546","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-10-14 10:02:17-03","FURB","FURB","30678","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Quinet, A","2010","09","15","Martins, E.M.; Verdi, M.","37","2010","09","02","Brasil","Guaratuba","Morro dos Perdidos / APA Estadual de Guaratuba.","-48.9566667","-25.8902777","-48.9566667","-25.8902777","1444","1444","op. 77 Habitat: Matinha nebular; Habito: arvoreta;","FURB27542","FURB27542","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-10-14 10:02:17-03","FURB","FURB","30679","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Quinet, A","2010","09","15","Martins, E.M.; Verdi, M.","18","2010","08","30","Brasil","Colombo","Embrapa.","-49.1586111","-25.3158333","-49.1586111","-25.3158333","946","946","op. 17 Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: arbórea;","FURB27541","FURB27541","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-10-14 10:02:17-03","FURB","FURB","30682","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Quinet, A","2010","09","15","Verdi, M.; Martins, E.M. & Veiga, O.N.","5452","2010","08","19","Brasil","Bela Vista do Toldo","Barreiros.","-50.495","-26.2783334","-50.4950000","-26.2783334","807","807","op. 79 Habitat: Floresta Ombrófila Mista; Habito: arbórea; flor botão floral verde","FURB27547","FURB27547","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-10-14 10:02:17-03","FURB","FURB","30683","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Quinet, A","2010","09","15","Verdi, M.; Martins, E.M. & Veiga, O.N.","5403","2010","08","17","Brasil","Canoinhas","Fartura.","-50.4938889","-26.1822223","-50.4938889","-26.1822223","795","795","op. 11 Habitat: Floresta Ombrófila Mista; Habito: arbórea; flor botão floral","FURB27548","FURB27548","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-10-14 10:02:17-03","FURB","FURB","30684","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Quinet, A","2010","09","15","Verdi, M.; Martins, E.M. & Veiga, O.N.","5536","2010","08","26","Brasil","Colombo","Hotel Estância Betânia.","-49.1258334","-25.3119444","-49.1258334","-25.3119444","975","975",NA,"FURB27549","FURB27549","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-10-14 10:02:17-03","FURB","FURB","30686","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Quinet, A","2010","09","15","Martins, E.M.; Verdi, M.","21","2010","09","01","Brasil","Ponta Grossa","Fortaleza / Parque Estadual de Vila Velha.","-50.0011111","-25.2536111","-50.0011111","-25.2536111","881","881","op. 54 Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: arbórea;","FURB27529","FURB27529","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-10-14 10:02:17-03","FURB","FURB","30687","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Quinet, A","2010","09","15","Martins, E.M.; Verdi, M.","22","2010","09","01","Brasil","Ponta Grossa","Fortaleza / Parque Estadual de Vila Velha.","-50.0011111","-25.2536111","-50.0011111","-25.2536111","881","881","op. 50 Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: arbórea;","FURB27543","FURB27543","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-10-14 10:02:17-03","FURB","FURB","30690","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Quinet, A","2010","09","15","Martins, E.M.; Verdi, M.","11","2010","08","26","Brasil","Colombo","Imbuial da Roseira.","-49.1463889","-25.2980555","-49.1463889","-25.2980555","992","992","op. 4 Habitat: Floresta Ombrófila Mista; Habito: arbórea; flor botão floral","FURB27550","FURB27550","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-10-14 10:02:17-03","FURB","FURB","30693","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Quinet, A","2010","09","15","Martins, E.M.; Verdi, M.","20","2010","08","31","Brasil","Ponta Grossa","Arenitos / Parque Estadual de Vila Velha.","-50.0052778","-25.2536111","-50.0052778","-25.2536111","896","896","op. 46 Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: arbórea;","FURB27539","FURB27539","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-10-14 10:02:17-03","FURB","FURB","30695","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Quinet, A","2010","09","15","Martins, E.M.; Verdi, M.","10","2010","08","26","Brasil","Colombo","Imbuial da Roseira.","-49.1463889","-25.2980555","-49.1463889","-25.2980555","992","992","op. 5 Habitat: Floresta Ombrófila Mista; Habito: arbórea; flor botão floral","FURB27540","FURB27540","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-10-14 10:02:17-03","FURB","FURB","32243","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Martins, EM","2010","09","02","Martins, E.M.; Verdi, M.","28","2010","09","02","Brasil","Guaratuba","Morro dos Perdidos / APA Estadual de Guaratuba.","-48.9566667","-25.8902777","-48.9566667","-25.8902777","1444","1444",NA,"FURB27538","FURB27538","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-10-14 10:02:17-03","FURB","FURB","32244","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Martins, EM","2010","09","02","Martins, E.M.; Verdi, M.","33","2010","09","02","Brasil","Guaratuba","Morro dos Perdidos / APA Estadual de Guaratuba.","-48.9566667","-25.8902777","-48.9566667","-25.8902777","1444","1444","op99 Habitat: Matinha nebular; interior do fragmento Habito: arbórea;","FURB27528","FURB27528","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-10-14 10:02:17-03","FURB","FURB","32245","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Martins, EM","2010","09","02","Martins, E.M.; Verdi, M.","39","2010","09","02","Brasil","Guaratuba","Morro dos Perdidos / APA Estadual de Guaratuba.","-48.9566667","-25.8902777","-48.9566667","-25.8902777","1444","1444","op103 Habitat: Matinha nebular; interior do fragmento Habito: arbórea;","FURB27530","FURB27530","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-10-14 10:02:17-03","FURB","FURB","32246","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Martins, EM","2010","09","02","Martins, E.M.; Verdi, M.","26","2010","09","02","Brasil","Guaratuba","Morro dos Perdidos / APA Estadual de Guaratuba.","-48.9566667","-25.8902777","-48.9566667","-25.8902777","1444","1444","op75 Habitat: Matinha nebular; interior do fragmento Habito: arbórea;","FURB27531","FURB27531","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-10-14 10:02:17-03","FURB","FURB","32248","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Martins, EM","2010","09","02","Martins, E.M.; Verdi, M.","24","2010","09","02","Brasil","Guaratuba","Morro dos Perdidos / APA Estadual de Guaratuba.","-48.9566667","-25.8902777","-48.9566667","-25.8902777","1444","1444","op98 Habitat: Matinha nebular; interior do fragmento Habito: arbórea;","FURB27536","FURB27536","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-11-08 08:52:50-03","FURB","FURB","32250","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Verdi, M","2010","08","17","Verdi, M.; Martins, E.M. & Veiga, O.N.","5404","2010","08","17","Brasil","Canoinhas","Fartura.","-50.4938889","-26.1822223","-50.4938889","-26.1822223","795","795",NA,"FURB27535","FURB27535","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-10-14 10:02:17-03","FURB","FURB","32251","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Martins, EM","2010","09","02","Martins, E.M.; Verdi, M.","30","2010","09","02","Brasil","Guaratuba","Morro dos Perdidos / APA Estadual de Guaratuba.","-48.9566667","-25.8902777","-48.9566667","-25.8902777","1444","1444","op102 Habitat: Matinha nebular; interior do fragmento Habito: arbórea;","FURB27534","FURB27534","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-10-14 10:02:17-03","FURB","FURB","33113","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Quinet, A","2010","10",NA,"Korte, A.; Kniess, A.","653","2009","10","21","Brasil","Vidal Ramos","Águas Frias.","-49.4105556","-27.3605556","-49.4105556","-27.3605556","895","895","Fito IFFSC 422 /S/58 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: árvore;","FURB27551","FURB27551","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-10-14 10:02:17-03","FURB","FURB","33922","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Oliveira, AA de","2011","02","08","Korte, A.; Kniess, A.","4287","2010","09","01","Brasil","Doutor Pedrinho","Cerro Azul.","-49.5905555","-26.6402777","-49.5905555","-26.6402777","957","957","Fito IFFSC 856 /L/34 Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: arbórea; flor botão floral","FURB27533","FURB27533","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-10-14 10:02:17-03","FURB","FURB","34094","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Korte, A","2011","03","09","Korte, A.","5966","2011","02","17","Brasil","Rio Negrinho","Rio do Salto.","-49.5002778","-26.2802778","-49.5002778","-26.2802778","860","860","Florística IFFSC 1021 (Arbórea) Habitat: Floresta Ombrófila Mista; Estágio Médio Habito: arbórea;","FURB27537","FURB27537","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-10-14 10:02:17-03","FURB","FURB","37210","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Brotto, ML","2013","06","14","Schmitt, J.L.","3239","2011","12","08","Brasil","Corupá",NA,"-49.3791667","-26.4219445","-49.3791667","-26.4219445","741","741",NA,"FURB27522","FURB27522","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-10-14 10:02:17-03","FURB","FURB","44456","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Maçaneiro, JP","2013","10",NA,"Maçaneiro, J.P.; Seubert, R.C.","54","2013","10","09","Brasil","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.2130556","-27.1130556","-49.2130556","-27.1130556","630","630",NA,"FURB27521","FURB27521","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-10-14 10:02:17-03","FURB","FURB","44466","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Maçaneiro, JP","2014","02",NA,"Maçaneiro, J.P.","70","2014","02","19","Brasil","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.2069444","-27.1116667","-49.2069444","-27.1116667","646","646",NA,"FURB27520","FURB27520","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-10-14 10:02:17-03","FURB","FURB","4505","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso",NA,"2006","03","27","Nascimento, D.S.; Cordeiro, J.","58","2004","11","22","Brasil","Curitiba","Jardim Botânico Municipal.","-49.2388889","-25.4419444","-49.2388889","-25.4419444",NA,NA,NA,"FURB27575","FURB27575","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-10-14 10:02:17-03","FURB","FURB","46611","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Oliveira, AA de","2015","03","09","Oliveira, A.A. de","1302","2015","03","09","Brasil","Timbó Grande","Vargem Grande.","-50.58","-26.6408333","-50.5800000","-26.6408333","1060","1060","Florística Entorno IFFSC 845 Habitat: Floresta Ombrófila Mista; Habito: Fruto verde;","FURB27518","FURB27518","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-10-14 10:02:17-03","FURB","FURB","46635","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Brotoo, M.L.","2017","08","15","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","87","2014","03","28","Brasil","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.1966666","-27.1019444","-49.1966666","-27.1019444","726","726","Projeto Restaurar Habitat: Floresta Ombrófila Densa Montana; encosta Habito: arbórea;","FURB27236","FURB27236","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-10-14 10:02:17-03","FURB","FURB","46693","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","M.L. Brotto","2016","12",NA,"Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","63","2014","08","18","Brasil","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.2016667","-27.1088889","-49.2016667","-27.1088889","660","660","Projeto Restaurar Habitat: Floresta Ombrófila Densa Montana; encosta Habito: arbórea;","FURB27285","FURB27285","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-10-14 10:02:17-03","FURB","FURB","4987","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Werff, H van der","1993",NA,NA,"Silva, J.M.; Barbosa, E.",NA,"1991","10","11","Brasil","Curitiba","Jardim Botânico Municipal.","-49.2388889","-25.4419444","-49.2388889","-25.4419444",NA,NA,NA,"FURB27574","FURB27574","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-10-14 10:02:17-03","FURB","FURB","51685","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Uller, H.F.","2016","11","22","Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","890","2016","11","22","Brasil","Passos Maia","Indumel.","-52.02","-26.64","-52.0200000","-26.6400000","1070","1070","flores verde amareladas Habitat: área de pastagem Habito: Árvore","FURB51685","FURB51685","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-12-09 14:46:47-03","FURB","FURB","61215","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Marinero, F.","2017","02","17","Oliveira, A.A. de","3469","2016","10","05","Brasil","Campo Largo",NA,"-49.5","-25.38","-49.5000000","-25.3800000",NA,NA,"Árvore 15 m.","FURB61215","FURB61215","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-10-14 10:02:17-03","FURB","FURB","64657","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Kassner-Filho, A.","2019","03","08","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","5274","2019","03","08","Brasil","Calmon","Pinhelão.","-51.0280556","-26.5527778","-51.0280556","-26.5527778","1047","1047","Fruto imaturo Habitat: Borda de Fragmento Florestal;Estágio de regeneração avançado;Floresta Ombrófila Mista Habito: Arbórea","FURB64657","FURB64657","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-10-14 10:02:17-03","FURB","FURB","64690","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Kassner-Filho, A.","2019","08","16","Kassner-Filho, A.; Santos, D; Uller, H.F.;Schneiders, A.","5345","2019","08","16","Brasil","Mafra","Salto do Canivete.","-50.1330556","-26.1030556","-50.1330556","-26.1030556","835","835","Botão Habitat: Borda de framento Florestal;Estágio de regeneração avançado;Floresta Ombrófila Mista Habito: Arbórea","FURB64690","FURB64690","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-10-14 10:02:17-03","FURB","FURB","64785","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Kassner-Filho, A.","2019","09","05","Kassner-Filho, A.; Santos, D.; Uller, H.F.; Schneiders, A.","5487","2019","09","05","Brasil","Mafra",NA,"-49.77","-26.1866666","-49.7700000","-26.1866666","846","846","fruto imaturo Habitat: Borda de fragmento florestal;floresta ombrófila mista; estagio sucessional médio Habito: arbórea","FURB64785","FURB64785","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
