"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus"
"123","2020-12-21 16:18:25-03","MBM","MBM","63493","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Oliveira, P.I.","61","1979","09","14","Southern America","Brazil",NA,NA,NA,"MBM063493",NA,NA,"Silva Manso","Gentry, A.","Mato Grosso","Chapada dos Guimarães","Chapada dos Guimarães, arredores","-55.749698638916","-15.460599899292","MBM063493",NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:18:25-03","MBM","MBM","53449","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Hatschbach, G.","40045","1977","07","22","Southern America","Brazil",NA,NA,NA,"MBM053449",NA,NA,"Silva Manso","Hatschbach, G.","Minas Gerais","Frutal","Frutal, arredores","-48.940601348877","-20.0247001647949","MBM053449",NA,NA,NA,NA,NA,"46367","auto",NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:18:25-03","MBM","MBM","139526","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","54360","1990","10","13","Southern America","Brazil",NA,NA,NA,"MBM139526",NA,NA,"Silva Manso","Farias, R.","Minas Gerais","Uberaba","Rod. BR-050, ca. 15-20km O de Uberaba","-47.9319000244141","-19.7483005523682","MBM139526",NA,NA,NA,NA,NA,"73879","auto",NA,NA,NA,NA,NA,NA
"126","2015-09-04 07:42:25-03","MNHN","RECOLNAT_MNHN_P","P03576524","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Regnell, A.",NA,"1855","10","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576524' target='other'> <mi>dwc_moreinfo</mi></a>","P03576524",NA,NA,"Silva Manso",NA,"Minas Gerais",NA,"Brésil.",NA,NA,"P03576524_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 59",NA,NA
"127","2015-09-04 07:42:25-03","MNHN","RECOLNAT_MNHN_P","P03576525","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Regnell",NA,"1855","7","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576525' target='other'> <mi>dwc_moreinfo</mi></a>","P03576525",NA,NA,"Silva Manso",NA,NA,NA,"Provincia S. Paolo.",NA,NA,"P03576525_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 59",NA,NA
"128","2015-09-04 07:42:26-03","MNHN","RECOLNAT_MNHN_P","P03576529","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Regnell",NA,"1857","3","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576529' target='other'> <mi>dwc_moreinfo</mi></a>","P03576529",NA,NA,"Silva Manso",NA,"São Paulo",NA,"Cajuru.",NA,NA,"P03576529_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 59",NA,NA
"129","2015-09-04 07:42:26-03","MNHN","RECOLNAT_MNHN_P","P03576530","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Glaziou, A.",NA,"1895","2","10",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576530' target='other'> <mi>dwc_moreinfo</mi></a>","P03576530",NA,NA,"Silva Manso",NA,NA,NA,"Brésil. Goyaz. Fazenda de Rajadinha au Paranaupa.",NA,NA,"P03576530_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21852",NA,NA
"130","2015-09-04 07:42:25-03","MNHN","RECOLNAT_MNHN_P","P03576513","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Weddell, H.A.",NA,"1844","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576513' target='other'> <mi>dwc_moreinfo</mi></a>","P03576513",NA,NA,"Silva Manso",NA,NA,NA,"Brésil central.",NA,NA,"P03576513_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2587",NA,NA
"131","2015-09-04 07:42:25-03","MNHN","RECOLNAT_MNHN_P","P03576514","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Riedel",NA,"1827","9","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576514' target='other'> <mi>dwc_moreinfo</mi></a>","P03576514",NA,NA,"Silva Manso",NA,NA,NA,"S. da Chapada.",NA,NA,"P03576514_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1177",NA,NA
"132","2015-09-04 07:42:25-03","MNHN","RECOLNAT_MNHN_P","P03576516","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Weddell, H.A.",NA,"1844","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576516' target='other'> <mi>dwc_moreinfo</mi></a>","P03576516",NA,NA,"Silva Manso",NA,NA,NA,"Brésil central.",NA,NA,"P03576516_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2587",NA,NA
"133","2015-09-04 07:42:25-03","MNHN","RECOLNAT_MNHN_P","P03576517","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Weddell, H.A.",NA,"1844","4","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576517' target='other'> <mi>dwc_moreinfo</mi></a>","P03576517",NA,NA,"Silva Manso",NA,NA,NA,"Brésil central. Environs de Goyaz.",NA,NA,"P03576517_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2587",NA,NA
"134","2015-09-04 07:42:47-03","MNHN","RECOLNAT_MNHN_P","P03576541","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Burchell",NA,"1827","8","21",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576541' target='other'> <mi>dwc_moreinfo</mi></a>","P03576541",NA,NA,"Silva Manso",NA,NA,NA,NA,NA,NA,"P03576541_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5225",NA,NA
"135","2015-09-04 07:42:25-03","MNHN","RECOLNAT_MNHN_P","P03576518","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Weddell, H.A.",NA,"1844","11","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576518' target='other'> <mi>dwc_moreinfo</mi></a>","P03576518",NA,NA,"Silva Manso",NA,"Goiás",NA,"Brésil: entre Goyas et Cujaba.",NA,NA,"P03576518_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3012",NA,NA
"136","2015-09-04 07:42:25-03","MNHN","RECOLNAT_MNHN_P","P03576521","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Regnell",NA,"1855","10","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576521' target='other'> <mi>dwc_moreinfo</mi></a>","P03576521",NA,NA,"Silva Manso",NA,"Minas Gerais",NA,"Inter [Cana e cajeira ad voigen grande].",NA,NA,"P03576521_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 59",NA,NA
"137","2015-09-04 07:42:25-03","MNHN","RECOLNAT_MNHN_P","P03576522","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Regnell",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576522' target='other'> <mi>dwc_moreinfo</mi></a>","P03576522",NA,NA,"Silva Manso",NA,"Minas Gerais",NA,"Brésil.",NA,NA,"P03576522_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 59",NA,NA
"138","2015-09-04 07:42:25-03","MNHN","RECOLNAT_MNHN_P","P03576523","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Regnell, A.F.",NA,"1848","8","5",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576523' target='other'> <mi>dwc_moreinfo</mi></a>","P03576523",NA,NA,"Silva Manso",NA,"São Paulo",NA,"Brésil.",NA,NA,"P03576523_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 59",NA,NA
"139","2015-09-04 07:42:26-03","MNHN","RECOLNAT_MNHN_P","P03576531","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Mello, C.",NA,"1867","4","30",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576531' target='other'> <mi>dwc_moreinfo</mi></a>","P03576531",NA,NA,"Silva Manso",NA,"São Paulo",NA,"Brésil Méridional: Province de San Paulo.",NA,NA,"P03576531_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42",NA,NA
"140","2015-09-04 07:42:26-03","MNHN","RECOLNAT_MNHN_P","P03576534","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Mello, C.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576534' target='other'> <mi>dwc_moreinfo</mi></a>","P03576534",NA,NA,"Silva Manso",NA,NA,NA,"Brésil Méridional.",NA,NA,"P03576534_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42",NA,NA
"141","2015-09-04 07:42:26-03","MNHN","RECOLNAT_MNHN_P","P03576535","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Mello, C.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576535' target='other'> <mi>dwc_moreinfo</mi></a>","P03576535",NA,NA,"Silva Manso",NA,NA,NA,"Brésil Méridional.",NA,NA,"P03576535_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42",NA,NA
"142","2015-09-04 07:42:26-03","MNHN","RECOLNAT_MNHN_P","P03576536","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576536' target='other'> <mi>dwc_moreinfo</mi></a>","P03576536",NA,NA,"Silva Manso",NA,NA,NA,"Brésil. Goyaz.",NA,NA,"P03576536_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21852",NA,NA
"143","2015-09-04 07:42:26-03","MNHN","RECOLNAT_MNHN_P","P03576538","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Gaudichaud, C.",NA,"1833","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576538' target='other'> <mi>dwc_moreinfo</mi></a>","P03576538",NA,NA,"Silva Manso",NA,NA,NA,"Brésil: Province de Mato-Grosso.",NA,NA,"P03576538_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2015-09-04 07:42:26-03","MNHN","RECOLNAT_MNHN_P","P03576539","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576539' target='other'> <mi>dwc_moreinfo</mi></a>","P03576539",NA,NA,"Silva Manso",NA,"Minas Gerais",NA,"Brésil: Biribiry, prés Diamantina.",NA,NA,"P03576539_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19667",NA,NA
"145","2015-09-04 07:42:26-03","MNHN","RECOLNAT_MNHN_P","P03576540","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Burchell",NA,"1870","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576540' target='other'> <mi>dwc_moreinfo</mi></a>","P03576540",NA,NA,"Silva Manso",NA,NA,NA,NA,NA,NA,"P03576540_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5225",NA,NA
"146","2015-09-04 07:42:26-03","MNHN","RECOLNAT_MNHN_P","P03576533","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Irwin, H.S.|Soderstrom, T.R.",NA,"1964","10","27",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576533' target='other'> <mi>dwc_moreinfo</mi></a>","P03576533",NA,NA,"Silva Manso",NA,"Goiás",NA,"ca.40km S of Caiaponia on road to Jataí.","-51.78333","-17.2","P03576533_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7464",NA,NA
"147","2015-09-04 07:42:26-03","MNHN","RECOLNAT_MNHN_P","P03576528","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Regnell, A.",NA,"1857","3","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576528' target='other'> <mi>dwc_moreinfo</mi></a>","P03576528",NA,NA,"Silva Manso",NA,"São Paulo","Cajuru",NA,"-47.2999992370605","-21.2700004577637","P03576528_01",NA,NA,NA,NA,NA,"21243","auto",NA,NA,NA,"III 59",NA,NA
"148","2015-09-04 07:42:25-03","MNHN","RECOLNAT_MNHN_P","P03576515","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Souza, R.",NA,"1968","10","2",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576515' target='other'> <mi>dwc_moreinfo</mi></a>","P03576515",NA,NA,"Silva Manso",NA,"Mato Grosso",NA,"12km to S of base camp, along road.","-51.76667","-12.81667","P03576515_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10418",NA,NA
"149","2015-09-04 07:42:25-03","MNHN","RECOLNAT_MNHN_P","P03576519","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Ramos, J.|Sousa, R.",NA,"1967","10","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576519' target='other'> <mi>dwc_moreinfo</mi></a>","P03576519",NA,NA,"Silva Manso",NA,"Mato Grosso",NA,"Collected near the base camp of the expedition, c.270km N of Xavantina.","-51.86667","-12.9","P03576519_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61",NA,NA
"150","2015-09-04 07:42:25-03","MNHN","RECOLNAT_MNHN_P","P03576527","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Philcox, D.|Ramos, J.|Souza, R.",NA,"1967","11","16",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576527' target='other'> <mi>dwc_moreinfo</mi></a>","P03576527",NA,NA,"Silva Manso",NA,"Mato Grosso",NA,"Roadside, km 272, Xavantina-Cachimbo road.","-51.76667","-12.81667","P03576527_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3072",NA,NA
"151","2015-09-04 07:42:26-03","MNHN","RECOLNAT_MNHN_P","P03576532","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Irwin, H.S.|Santos, R.R.|Souza, R.",NA,"1966","1","19",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576532' target='other'> <mi>dwc_moreinfo</mi></a>","P03576532",NA,NA,"Silva Manso",NA,"Goiás",NA,"Serra Dourada, 20km SE of Goiás Velho.","-50","-14","P03576532_01","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11811",NA,NA
"152","2020-11-16 13:23:06-03","UFT","HTO","308","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","A.E. Ramos; R.L.M. Dusi et al.","412","1988","01","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Silva Manso","Sato","MT","Ribeirãozinho","Estrada Ribeirãozinho - Torixoréu. Cerrado","-52.6921997070312","-16.4853000640869",NA,NA,NA,NA,NA,"1988","28611","auto",NA,"04","00",NA,NA,NA
"153","2020-11-16 13:23:06-03","UFT","HTO","4193","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","E.A. Soares et al.","490","1999","12","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Silva Manso","M.L. Fonseca","TO","Brejinho de Nazaré","Rio Crixás. Cerrado","-48.565601348877","-11",NA,NA,NA,NA,NA,"2001","43644","auto",NA,"10","00",NA,NA,NA
"154","2020-11-16 13:23:06-03","UFT","HTO","8106","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","M. Albuquerque","1872","1999","11","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"TO","Palmas","Bosque da Biodiversidade da UNITINS. Campo","-48.3602981567383","-10.2128000259399",NA,NA,NA,NA,NA,NA,"62375","auto",NA,NA,NA,NA,NA,NA
"155","2020-11-16 13:23:06-03","UFT","HTO","8067","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Arnaldo et al.","1821","1999","11","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"TO","Palmas","Bosque da Biodiversidade da UNITINS. Cerrado aberto","-48.3602981567383","-10.2128000259399",NA,NA,NA,NA,NA,NA,"62375","auto",NA,NA,NA,NA,NA,NA
"156","2020-10-01 14:21:35-03","JBB","HEPH","23528","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Paiva, VF","434","2008","02","07","Southern America","Brasil",NA,NA,"Crescendo na área de recuperação do aceiro, feito em 1994",NA,"Dicotyledon","Lamiales","Silva Manso","Oliveira, MS","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Em frente as residências do Jardim Botânico","-47.85","-15.866667",NA,NA,NA,"-47.85","-15.866667","2008",NA,NA,NA,"09",NA,NA,NA,NA
"157","2020-10-01 14:21:35-03","JBB","HEPH","2467","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Heringer, EP","18017","1980","11","30","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Silva Manso","Proença, CEB","Paraná","Luziania","15Km sul, margem do Rio Vermelho",NA,NA,NA,NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-10-01 14:21:35-03","JBB","HEPH","26193","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Bringel Júnior, JBA; Oliveira, MS","463","2009","10","15","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Silva Manso","Oliveira, MS","Distrito Federal","Brasília","Jardim Botânico de Brasília - (Cerrado denso em frente ao Anfiteatro)","-47.840278","-15.887222",NA,NA,NA,"-47.840278","-15.887222","2009",NA,NA,NA,"09",NA,NA,NA,NA
"159","2020-10-01 14:21:35-03","JBB","HEPH","36905","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Faria, JEQ; Romão, DR","10076","2019","12","12","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Silva Manso","Faria, JEQ","Goiás","Alto Paraíso de Goiás","Região da Chapada dos Veadeiros, entrando à direita ca. de 13 km sentido São Jorge para Colinas do Sul, fazenda Oréades, próximo à sede","-47.9025","-14.226111",NA,"629","629","-47.9025","-14.226111","2019",NA,NA,NA,"12",NA,NA,NA,NA
"160","2020-10-01 14:21:35-03","JBB","HEPH","786","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Ferreira, MB","743","1971","10","30","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Silva Manso","Ferreira, MB","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-10-01 14:21:35-03","JBB","HEPH","6027","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Salles, AEH","248","1985","09","22","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Silva Manso","Farias, R","Distrito Federal","Brasília","DF 003 próximo a Água Mineral","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2000","70570","auto",NA,"02",NA,NA,NA,NA
"162","2020-10-01 14:21:35-03","JBB","HEPH","23492","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Martins, RC; Paiva, VF","791","2008","01","29","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Silva Manso","Martins, RC","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - tapera.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2008","70570","auto",NA,"01",NA,NA,NA,NA
"163","2020-10-01 14:21:35-03","JBB","HEPH","30154","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Soares, ACA; Oliveira, MS; Carvalho, T","150","2014","02","12","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Silva Manso","Oliveira, MS","Distrito Federal","Brasília","Jardim Botânico de Brasília, cerrado próximo ao jardim japonês","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"2014","70570","auto",NA,"02","12",NA,NA,NA
"164","2020-10-01 14:21:35-03","JBB","HEPH","230","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Heringer, EP","8862","1962","02","01","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Silva Manso","Farias, R","Distrito Federal","Brasília","Vargem Bonita","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"1971","70570","auto",NA,"07","17",NA,NA,NA
"165","2020-10-01 14:21:35-03","JBB","HEPH","10655","S","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Ramos, AE","1005","1994","12","18","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Lamiales","Silva Manso","Ramos, AE","Goiás","Serranópolis","Fazenda São Luis do Alcéu Vilela","-51.9622001647949","-18.3061008453369",NA,NA,NA,NA,NA,"1994","86936","auto",NA,"12","18",NA,NA,NA
"166","2020-12-11 11:34:01-03","UFMG","BHCB","58233","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Barreto, HLM","2024",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Silva Manso",NA,"Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"167","2020-12-11 11:34:01-03","UFMG","BHCB","146","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa",NA,"s.n.","1955",NA,NA,"Southern America","Brasil",NA,NA,"cultivado;",NA,"Dicotyledon",NA,"Silva Manso",NA,"Minas Gerais","Belo Horizonte","Instituto Agronômico.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"168","2021-02-11 17:18:17-03","UFPR","UPCB","30375","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Hatschbach, G.","65613","1996","11","16",NA,"Brasil",NA,NA,"Arbusto, 1m, flor purpúrea. Cerrado..",NA,NA,NA,"Silva Manso","Hatschbach, G.","Mato Grosso","Vila Bela da Sma. Trindade","Rodovia para Rio Verde",NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,"01","01",NA,NA,NA
"169","2009-10-26 23:36:00-02","MO","MOBOT","1042046","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Ludwig Riedel","Riedel 1177","1827",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Mato Grosso",NA,"S de Chapada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2009-11-04 15:58:00-02","MO","MOBOT","1042016","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","J.B.E. Pohl","Pohl s.n.","1839",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","480266","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","James C. Solomon","Solomon 6230","1981","9","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Silva Manso","J.C. Solomon","Beni","Vaca Diez","35 km E of Riberalta on the road to Guayaramarín. Open savanna with many grasses and shrub. Several species of trees with thick, fire resistant bark.","-65.75","-11.08333",NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"203","3",NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","1012013","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","James C. Solomon","Solomon 7732","1982","5","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Beni","Vaca Diez","37 km E of Riberalta on road to Guayaramerín. Grassy savanna with many shrubs and scattered, gnarled trees, 4-6 m tall.","-65.75","-11.08333",NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"142",NA,NA
"173","2008-05-27 22:02:00-03","MO","MOBOT","1042095","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","M.G. Vieira|et al.","Vieira 956","1979","11","6","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Rondônia",NA,"Sao Francisco de Assis, km 645 da estrada Vilhena-Pimenta Bueno","-60.16666","-12.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2009-07-09 17:05:00-03","MO","MOBOT","1041812","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Gert G. Hatschbach","Hatschbach 37561","1975","11",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Minas Gerais",NA,"Chapada dos Guimaraes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
