"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","locality","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","typeStatus","relatedCatalogItem","previousCatalogNumber","individualCount","fieldNumber"
"120","2019-08-20 10:08:01-03","UNICAMP","UEC","70578","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Toledo Filho, DV; Bertoni, JEA","1990","06","26","Brazil","São Paulo","Águas da Prata","-46.7099990844727","-21.9300003051758",NA,NA,NA,NA,"ORI, Árvore de 5-6 m, interior da mata. Mata mesófila semidecídua.","UEC140161","UEC140161","26045","Reserva Estadual de Águas da Prata",NA,NA,NA,"13435","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-08-20 10:08:01-03","UNICAMP","UEC","63242","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Queiróz, LP","Bernacci, LC","1989","11","08","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Flores, Árvore cerca de 8-10 m de altura; flores lilás. Interior e bordo da mata. Mata mesófila semidecídua.","UEC140153","UEC140153","25914","Fazenda São Vicente",NA,NA,NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-01 16:26:34-03","UNICAMP","UEC","60846","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Tamashiro, JY; Rodrigues, RR; Haddad, CFB","1984",NA,NA,"Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Mata","UEC104494","UEC104494","4044","Reserva Municipal de Santa Genebra - Campinas",NA,NA,NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-08-20 10:08:01-03","UNICAMP","UEC","97814","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Santos, K","Santos, K","1997","09","23","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"ORI, Interior da mata. Árvore de 5 m de altura, PAP 27 cm. Indivíduo jovem. Vegetativo. Floresta estacional semidecidual.","UEC140156","UEC140156","288","Sub-distrito de Souzas",NA,NA,NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-08-20 10:08:01-03","UNICAMP","UEC","82866","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Bernacci, LC; Metezger, JP; Goldenberg, R","1993","06","14","Brazil","São Paulo","Dourado","-48.310001373291","-22.1000003814697",NA,NA,NA,NA,"ORI, Árvore, material estéril.","UEC140158","UEC140158","34898","Morro Chato, Floresta ripária à beira do Rio Jacaré-Pepira.",NA,NA,NA,"13775","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-08-20 10:08:01-03","UNICAMP","UEC","60047","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Rodrigues, RR","Rodrigues, RR; Zandoval, JA","1990","01","05","Brazil","São Paulo","Ipeúna","-47.7099990844727","-22.4300003051758",NA,NA,NA,NA,"Flores, Árvore de 8 m de altura, flores róseas.","UEC140155","UEC140155","s.n.","Remanescente Florestal do Rio Passa-Cinc",NA,NA,NA,"12906","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-08-20 10:08:01-03","UNICAMP","UEC","81995","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Durigan, G","1994","04","15","Brazil","São Paulo","Tarumã","-50.5699996948242","-22.7399997711182",NA,NA,NA,NA,"ORI, Árvore, casca sulcata, súber não muito espesso. Mata ciliar.","UEC140150","UEC140150","31689",NA,NA,NA,NA,"15125","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-01-17 11:25:49-02","PUCRS","MPUC","6116","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Equipe do Projeto",NA,"2002","01","15","Brasil","RS","Triunfo","-51.7180555556","-29.9433333333","-51.7180555556","-29.9433333333",NA,NA,NA,NA,NA,NA,".","2002","01","01",NA,NA,NA,"Lamiales","South America",NA,"Magnoliopsida",NA,NA,NA,"1",NA
"128","2020-10-14 09:59:45-03","FURB","FURB","45252","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Oliveira, AA de","Mayer, M.; Oliveira, A.A. de","2014","10","01","Brasil","Santa Catarina","São João do Itaperiú","-48.7766667","-26.5480555","-48.7766667","-26.5480555","14","14","Florística Entorno IFFSC 912","FURB20906","FURB20906","652","Santo Antônio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-10-14 09:59:45-03","FURB","FURB","118","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Sevegnani, L","Sevegnani, L.","1993","01","22","Brasil","Rio Grande do Sul","Maquiné","-50.2133333","-29.6616667","-50.2133333","-29.6616667",NA,NA,"Floresta com +/- 50 anos. Habitat: Estágio Secundário Habito: arbórea;","FURB20914","FURB20914",NA,"Estação Experimental Fitotécnica de Osório.","1993","01","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-10-14 09:59:45-03","FURB","FURB","12109","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Gasper, AL de","Stival-Santos, A.; Silveira, S.","2009","03","19","Brasil","Santa Catarina","Barra Bonita","-53.4102778","-26.7288889","-53.4102778","-26.7288889","467","467","Florística IFFSC 3082(Arbórea) Habitat: Floresta Estacional Decidual; Estágio Avançado Habito: arbórea; Fruto verde;","FURB01013","FURB01013","508","Lageado Rabo de Galo.","2010","10","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-10-14 09:59:45-03","FURB","FURB","17159","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Korte, A","Korte, A.; Kniess, A.","2009","11","28","Brasil","Santa Catarina","Alfredo Wagner","-49.4108333","-27.6291667","-49.4108333","-27.6291667","772","772","Florística IFFSC 310 (Arbórea) Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: árvore; flor lilás","FURB20908","FURB20908","1166","Soldadinho.","2009","11","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-10-14 09:59:45-03","FURB","FURB","21681","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Oliveira, AA de","Verdi, M.; Souza, N.L. de & Klemz, G.","2010","02","24","Brasil","Santa Catarina","Orleans","-49.2319445","-28.3527778","-49.2319445","-28.3527778","345","345","Fito IFFSC 98 /N/19 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;","FURB20912","FURB20912","4015","Taipa.","2010","03","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-10-14 09:59:45-03","FURB","FURB","23215","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Korte, A","Korte, A.; Kniess, A.","2010","03","30","Brasil","Santa Catarina","Rodeio","-49.4113889","-26.9102778","-49.4113889","-26.9102778","611","611","Florística IFFSC 690 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: arbórea; Fruto com fruto;","FURB20913","FURB20913","2400","São Pedro.","2010","04","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-10-14 09:59:45-03","FURB","FURB","2813","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Sobral, M","Thompsen, R.","2001","07","20","Brasil","Santa Catarina","Blumenau","-49.0877777","-27.0566667","-49.0877777","-27.0566667","350","350","FNMA, Florística. Habitat: Floresta Ombrófila Densa; Habito: arbóreo;","FURB20910","FURB20910",NA,"Parque Natural Municipal Nascentes do Garcia.","2001","07","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-10-14 09:59:45-03","FURB","FURB","45542","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Oliveira, AA de","Oliveira, A.A. de","2015","01","26","Brasil","Santa Catarina","Otacílio Costa","-50.0394444","-27.5402777","-50.0394444","-27.5402777","888","888","Fito IFFSC 337 /S/39","FURB20911","FURB20911","982","Vila Santa Aparecida.","2015","01","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-10-14 09:59:45-03","FURB","FURB","51781","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Funez, L.A.","Funez, L.A.","2016","11","28","Brasil","Santa Catarina","Rio dos Cedros","-49.3255556","-26.6697223","-49.3255556","-26.6697223","241","241","Flores lilases Habitat: Borda da floresta Habito: Árvore","FURB51781","FURB51781","5717","Estrada Rio Bonito-Palmeiras.","2016","11","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-10-14 09:59:45-03","FURB","FURB","55937","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Farias, D.M.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2017","09","29","Brasil","Santa Catarina","Rio Fortuna","-49.1369444","-28.0805556","-49.1369444","-28.0805556","276","276","flor roxa Habitat: interior do fragmento Habito: árvore","FURB55937","FURB55937_1 FURB55937_2","1094",NA,"2017","11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-08 08:50:22-03","FURB","FURB","58291","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Gebien, W.","Gebien, W.","2017","10","07","Brasil","Santa Catarina","Blumenau","-49.0872222","-26.9572222","-49.0872222","-26.9572222","100","100",NA,"FURB58291","FURB58291","100","rua Antonio Zendrom. beira do caminho do fragmento.","2018","03","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-10-14 09:59:45-03","FURB","FURB","9250","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Gasper, AL de","Gasper, A.L. de; Dreveck, S. & Brogni, E.","2008","04","30","Brasil","Santa Catarina","Bom Retiro","-49.59","-27.81","-49.5900000","-27.8100000","1015","1015","IFFSC Florística 246 (entorno). Habitat: Floresta Ombrófila Mista; Estágio Médio a Avançado (explorado) Habito: arbórea;","FURB20907","FURB20907","1739","Bom Retiro.","2008","04","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-16 17:52:43-03","UCS","HUCS","4067","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Hatschbach, G.","Hatschbach, G.","1987","11","26","Brasil","Paraná","Salto Cavalcanti",NA,NA,NA,NA,NA,NA,"Árvore de 10m, flor vinosa",NA,NA,"51909","Rio das cinzas, Tomazina","1988",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-16 17:52:43-03","UCS","HUCS","15730","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Smith, S.F.","Kegler, A.","1999","11","29","Brasil","Rio Grande do Sul","Vale Real","-51.2536010742188","-29.3983001708984",NA,NA,NA,NA,"Em orla da mata",NA,NA,"383",NA,"2001","02",NA,"11877","auto","Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-16 17:52:43-03","UCS","HUCS","35062","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Grings, M.","Grings, M.","2008","12","25","Brasil","Rio Grande do Sul","Nova Petrópolis","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"Árvore de 7m, flores lilases; Em fragmento de florestas de araucária",NA,NA,"179","Bairro Alpina",NA,NA,NA,"14669","auto","Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-16 17:52:43-03","UCS","HUCS","22007","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Wasum, R.A.","Wasum, R.A.","2003","10","17","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Interior da mata",NA,NA,"2010","Linha Feixe","2003","10",NA,"76715","auto","Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-16 17:52:43-03","UCS","HUCS","28280","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Wasum, R.A.","Wasum, R.A.","2005","11","06","Brasil","Paraná","Antonio Olinto","-50.1972007751465","-25.9860992431641",NA,NA,NA,NA,"Em orla da mata",NA,NA,"3159","Mata da Igreja","2006","05",NA,"22130","auto","Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-16 17:52:43-03","UCS","HUCS","11579 a","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Butzke, A.","Butzke, A.","1993","10","20","Brasil","Rio Grande do Sul","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"Beira do mato",NA,NA,"213","Seminário Nossa Senhora de Fátima",NA,NA,NA,"46790","auto","Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-16 17:52:43-03","UCS","HUCS","1337","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Hatschbach, G.","Hatschbach, G.","1983","12","07","Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Árvore de 10m",NA,NA,"47627","Sete Quedas","1984",NA,NA,"32006","auto","Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-16 17:52:43-03","UCS","HUCS","25238","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Sobral, M.","Wasum, R.A.","2005","01","27","Brasil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Interior da mata",NA,NA,"2491","Usina de Xisto","2005","04",NA,"31353","auto","Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-16 17:52:43-03","UCS","HUCS","11579a","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Butzke, A.","Butzke, A.","1995","10","06","Brasil","Rio Grande do Sul","Gaurama","-52.0942001342773","-27.5841999053955",NA,NA,NA,NA,"em beira de mato",NA,NA,"s.n.","Viadutos",NA,NA,NA,"11998","auto","Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-16 17:52:43-03","UCS","HUCS","13609","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Smith, S.F.","Kegler, A.","1999","01","22","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"No capoeirão",NA,NA,"132","Vila Cristina","1999","10",NA,"49662","auto","Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-08-16 08:38:46-03","UTFPR","HCF","12599","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","J. Cordeiro","M.G. Caxambu","2013","08","16","Brasil","MG","São José da Barra","-46.224389","-20.712417","46°13'27,8 W","20°42'44,7 S","870","870","arbusto semi-ciófilo, ca. 1 m. Flores roxas com fauce alvo.",NA,NA,"4739","Fazenda Nova","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-08-16 08:38:46-03","UTFPR","HCF","24341","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","M.G. Caxambu","E.L. Siqueira","2017","11","23","Brasil","PR","Nova Tebas","-51.843222","-24.447111","51°50'35,6 W","24°26'49,6 S","628","628","árvore ca. 10 m, heliófita. Flores roxas, odoríferas.",NA,NA,"2378","Estação Ecológica Municipal João Dasko","2017","12","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-08-16 08:38:46-03","UTFPR","HCF","15564","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","E. Barboza","E.L. Siqueira","2014","11","13","Brasil","PR","Fênix","-51.965611","-23.862583","51°57'56,2 W","23°51'45,3 S","330","330","árvore ca. 10 m, heliófita. Flores roxas.",NA,NA,"1285","RPPN Vila Rica - Propriedade de Bernard","2016","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-08-16 08:38:46-03","UTFPR","HCF","27715","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","M.L. Brotto","D. Roher","2018","03","27","Brasil","PR","Tibagi","-50.408056","-24.536944","50°24'29 W","24°32'13 S","718","718","árvore 3,5 m de latura, frutos passados. Floresta Ombrófila Mista.",NA,NA,"273","UHE Tibagi Montante, margem esquerda","2018","04","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-08-16 08:38:46-03","UTFPR","HCF","23965","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","M.G. Caxambu","M.G. Caxambu","2017","10","20","Brasil","PR","Céu Azul","-53.845667","-25.154028","53°50'44,4 W","25°09'14,5 S","660","660","árvore ca. 16 m, heliófita. Flores roxas.",NA,NA,"7961","Parque Nacional do Iguaçu - Posto de","2017","11","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-08-16 08:38:46-03","UTFPR","HCF","10160","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","J. Cordeiro","N.M. Servat","2011","11","26","Brasil","SP","Assis","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"arvoreta heliófita. Flores roxas.",NA,NA,NA,"arredores","2013",NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-06-29 09:29:49-03","UFRRJ","RBR","21963","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Levantamento Fitossociológico","1993","02","16","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00021963","RBR00021963","206","REBIO do Tinguá Reserva Biológica do Tinguá",NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-06-29 09:29:49-03","UFRRJ","RBR","5001","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","H.C. Lima","M.L.C.V. Spolidoro","2000","04","04","Brasil","Rio de Janeiro","Valença","-43.7002983093262","-22.2455997467041",NA,NA,NA,NA,NA,"RBR00005001","RBR00005001","96","Distrito de Barão de Juparanã, Fazenda Santa Mônica (22º21#?#S/43º43#?#W) alto do Baeta.","2000","12","12","47830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-06-29 09:29:49-03","UFRRJ","RBR","21964","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Levantamento Fitossociológico","1993","12","08","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00021964","RBR00021964","196","REBIO do Tinguá Reserva Biológica do Tinguá",NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2013-04-01 09:17:58-03","IPT","BCTW","156","S","Plantae",NA,"Jacaranda","micrantha","Jacaranda micrantha","Chamisso",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"no. 45",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"160","2019-11-25 12:11:40-03","UFSM","SMDB","18785","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Figueira, M; Schindler, B.","Figueira, M; Schindler, B.; Gazzola, MD; Machado, PFS; Portalet, A.A.","2019","04","06","Brasil","Rio Grande do Sul","Santa Maria","-53.580583","-29.709333","-53.580583","-29.709333",NA,NA,"Árvore, frequente, aprox. 13 m de alt., CAP de 130 cm, tronco reto, seção transversal acanalada, copa paucifolia, frutos maduros nigrescentes; Floresta Estacional Subtropical do Domínio Atlântico, relevo suave, solo arenoso","SMDB018785",NA,"CFSM965","distrito de Palma","2019","04","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-25 12:11:40-03","UFSM","SMDB","3185","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Alvarez, A.F.","Lopes, AM","1990",NA,NA,"Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB003185",NA,"s.n.","Pinhal",NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-25 12:11:40-03","UFSM","SMDB","6421","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Zanetti, GD","Zanetti, GD","1995","12",NA,"Brasil","Rio Grande do Sul","São Martinho","-53.9686012268066","-27.7071990966797",NA,NA,NA,NA,NA,"SMDB006421",NA,"0s.n.0",NA,NA,NA,NA,"14909","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:18:23-03","MBM","MBM","35336","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Sandwith, N.Y.","Hatschbach, G.","1960","11","29","Brazil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"MBM035336",NA,"7510","Barra Grande",NA,NA,NA,"61623","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:18:23-03","MBM","MBM","63501","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Gentry, A.","Hatschbach, G.","1979","11","21","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM063501",NA,"42557","Estrela",NA,NA,NA,"32006","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:18:23-03","MBM","MBM","88570","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Hatschbach, G.","Hatschbach, G.","1983","12","07","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM088570",NA,"47627","Sete Quedas",NA,NA,NA,"32006","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:18:23-03","MBM","MBM","197646","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Silva, S.M.","Uhlmann, A.","1994","09","28","Brazil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM197646","MBM197646","78","Parque Estadual do Cerrado",NA,NA,NA,"44368","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:18:23-03","MBM","MBM","216233","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Hatschbach, G.","Carneiro, J.","1996","11","05","Brazil","Paraná","Jundiaí do Sul","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,NA,"MBM216233",NA,"241","Fazenda Monte Verde",NA,NA,NA,"17300","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:18:23-03","MBM","MBM","336891","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Fadelli, L.; et al.; et al.","2001","01","18","Brazil","Paraná","Rancho Alegre","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,"Árvore, 11m; fruto imaturo. CAP 0,9. Projeção 8x8m. Copa cheia. Planta de borda e interior da mata.","MBM336891",NA,"301","Fazenda Congonhas.",NA,NA,NA,"11419","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:18:23-03","MBM","MBM","11273","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Hatschbach, G.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","1968","12","07","Brazil","Paraná","São Jorge do Oeste",NA,NA,NA,NA,NA,NA,NA,"MBM011273",NA,"20545","Rio Iguaçu, Salto Osório",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:18:23-03","MBM","MBM","170526","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Tressens, S.G.","Tressens, S.G.; et al.; et al.","1994","03","16","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM170526",NA,"4941",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:18:23-03","MBM","MBM","384658","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Barboza, E.","Moura Junior, F.A.","2013","04","13","Brazil","Paraná","Teixeira Soares","-50.4","-25.38","-50.4","-25.38",NA,NA,"Árvore. Cor do fruto: marrom.","MBM384658",NA,"31",NA,"2013","07","11",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:18:23-03","MBM","MBM","388161","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Bonaldi, R.A.","Bonaldi, R.A.","2011","12","08","Brazil","Paraná","Ortigueira","-50.723333","-24.111389","-50.723333","-24.111389",NA,NA,"Árvore, 6m de altura, flores roxas.; Floresta Ombrófila Mista.","MBM388161",NA,"466","UHE Mauá","2011",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
