"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","eventTime"
"49","2020-10-14 10:03:22-03","FURB","FURB","39731","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Funez, L.A.","2012","12",NA,"Tribess, B.","26","2012","10","22","Brasil","Santa Catarina","Apiúna","Jundiá.","-49.3383333","-27.0686111","-49.3383333","-27.0686111",NA,"FURB32005","FURB32005","161","161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-10-14 10:03:22-03","FURB","FURB","51474","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Funez, L.A.","2016","10","03","Funez, L.A.","5527","2016","08","24","Brasil","Santa Catarina","Indaial","Rua Bahia.","-49.1858333","-26.885","-49.1858333","-26.8850000","Flores brancas Habitat: borda da estrada Habito: árvore","FURB51474","FURB51474","40","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-10-14 10:03:22-03","FURB","FURB","51716","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Maçaneiro, J.P.","2016","11","22","Maçaneiro, J.P.","102","2016","11","22","Brasil","Santa Catarina","Indaial","Faxinal do Bepe. Pastagem abandonada em estágio inicial de regeneração. Parque Nacional da Serra do Itajaí","-49.1952777","-27.1122222","-49.1952777","-27.1122222",NA,"FURB51716","FURB51716","680","680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-10-14 10:03:22-03","FURB","FURB","52507","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Farias, D.M.","2017","02","01","Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","655","2016","08","06","Brasil","Santa Catarina","Anitápolis","Rio das Pedras.","-49.14","-27.9","-49.1400000","-27.9000000","botões florais brancos Habitat: APP de rio Habito: árvore","FURB52507","FURB52507","554","554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-11-08 08:53:45-03","FURB","FURB","5732","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Oliveira, AA de","2010","04","12","Piaz, G.K.",NA,"2006","10","19","Brasil","Santa Catarina","Blumenau","FURB - Campus I.","-49.0791667","-26.9055556","-49.0791667","-26.9055556",NA,"FURB32016","FURB32016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-10-14 10:03:22-03","FURB","FURB","57350","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Kassner-Filho, A.","2018","02","19","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2132","2018","02","19","Brasil","Santa Catarina","Witmarsum",NA,"-49.77","-26.91","-49.7700000","-26.9100000","flor branca Habitat: borda do fragmento florestal Habito: árvore","FURB57350","FURB57350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-10-14 10:03:22-03","FURB","FURB","60178","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Kassner-Filho, A.","2018","07","28","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","3175","2018","07","28","Brasil","Santa Catarina","Angelina",NA,"-48.96","-27.54","-48.9600000","-27.5400000","flor branca Habitat: borda do fragmento florestal Habito: árvore","FURB60178","FURB60178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-10-14 10:03:22-03","FURB","FURB","60623","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Kassner-Filho, A.","2018","09","08","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","3399","2018","09","08","Brasil","Santa Catarina","Itapema","Canto da Praia.","-48.5997222","-27.0894444","-48.5997222","-27.0894444","fruto imaturo Habitat: borda do fragmento florestal Habito: árvore","FURB60623","FURB60623","60","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-10-14 10:03:22-03","FURB","FURB","1784","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Sobral, M",NA,NA,NA,"Bosio, F.",NA,"2003","07","22","Brasil","Santa Catarina","Blumenau","Nova Rússia.","-49.0661010742188","-26.9193992614746",NA,NA,"Planta usada na medicina popular na Nova Rússia. Habitat: beira da estrada Habito: terrícola; flor branca","FURB32022","FURB32022",NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"58","2020-10-14 10:03:21-03","FURB","FURB","13895","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Verdi, M","2009","08","21","Sevegnani, L.",NA,"2009","08","12","Brasil","Santa Catarina","Ilhota","Baú Baixo.","-48.8272018432617","-26.8997001647949",NA,NA,NA,"FURB32021","FURB32021",NA,NA,NA,NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA
"59","2021-03-16 17:53:52-03","UCS","HUCS","46606","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D. Legrand","Farias, D.M.","2017","02","01","Uller, H.F.","655","2016","08","06","Brasil","Santa Catarina","Anitápolis","Rio das Pedras","-49.14","-27.9","-49.14","-27.9","botões florais brancos-IFFSC - 2/222coleta extra/árvore - Doação FURB 52507; árvore - APP de rio",NA,NA,"554","554","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-16 17:53:52-03","UCS","HUCS","2816","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D. Legrand","Mattos, J.","1973",NA,NA,"Sehnem, A.","s.n.","1971","07","18","Brasil","Santa Catarina","Garopaba",NA,"-48.6133003234863","-28.0233001708984",NA,NA,"coleção ASSL 12324; arbustum in pascuo",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"11115","auto",NA,NA,NA,NA,NA,NA
"61","2014-10-14 15:56:58-03","BS","M","M-0146807","S","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand",NA,NA,NA,NA,"Klein",NA,"1958","08","22","Brasil",NA,NA,"Pinhal da Companhia, Lauro Müller-Urussanga.",NA,NA,NA,NA,NA,"M0146807",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida","NOTATYPE",NA,NA,NA,"21:00"
"62","2013-04-01 09:15:44-03","IPT","BCTW","14588","S","Plantae",NA,"Campomanesia","reitziana","Campomanesia reitziana","D. Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Santa Catarina","Orleans",NA,"-49.2914","-28.3589",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"31549","auto","Magnoliopsida",NA,NA,NA,NA,NA
"63","2020-12-21 16:36:20-03","MBM","MBM","95991","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Legrand, D.","1974",NA,NA,"Bresolin, A.","366","1971","10","12","Brazil","Santa Catarina","Florianópolis","Morro das Aranhas, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,"Arbusto 3m alt.. Fruto imaturo verde, maduro amarelo. Capoeira.","MBM095991","MBM095991","300","300",NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:36:20-03","MBM","MBM","47639","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Legrand, D.","1956",NA,NA,"Klein, R.","1480","1955","07","26","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,"Orla da mata. Arvoreta 8m alt. Flor branca; Arvoreta 8m, flor branca.; Orla da mata.","MBM047639","MBM047639","15","15",NA,NA,"Southern America",NA,"27253","auto",NA,"PARATYPE",NA,NA,NA,NA
"65","2020-12-21 16:36:20-03","MBM","MBM","81863","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Landrum, L.R.",NA,NA,NA,"Landrum, L.R.","3980","1981","12","05","Brazil","Santa Catarina","Itajaí","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,"MBM081863","MBM081863",NA,NA,NA,NA,"Southern America",NA,"27253","auto",NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:36:20-03","MBM","MBM","416805","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Marinero, F.","2018","09","05","Marinero, F.; Ariati, V.; Ariati, V.","779","2018","08","29","Brazil","Paraná","Balneário Camboriú","Propriedade particular","-48.678056","-27.022778","-48.678056","-27.022778","Levantamento de árvores isoladas.; Árvore 6 m; flores alvas.; Floresta Ombrófila Densa Terras Baixas","MBM416805",NA,"13","13",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:36:20-03","MBM","MBM","427223","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand",NA,NA,NA,NA,"Stival-Santos, A.; Legal, E.; Silveira, S.; Legal, E.; Silveira, S.","1012","2009","09","18","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"Arbórea, fruto verde","MBM427223",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:36:20-03","MBM","MBM","47638","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Mattos, J.",NA,NA,NA,"Mattos, J.","10419","1960","07","19","Brazil","Santa Catarina",NA,"s",NA,NA,NA,NA,NA,"MBM047638","MBM047638",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:36:20-03","MBM","MBM","72374","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Landrum, L.R.","1982",NA,NA,"Hatschbach, G.","44475","1981","12","11","Brazil","Paraná","Antonina","Cabeceiras do Rio Faisqueira","-48.7118988037109","-25.4286003112793",NA,NA,"Árvore alta, mata pluvial","MBM072374","MBM072374",NA,NA,NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:36:20-03","MBM","MBM","197866","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Sobral, M.","1997",NA,NA,"Silva, J.M.; Poliquesi, C.B.; Barboza, E.; Poliquesi, C.B.; Barboza, E.","1648","1996","04","09","Brazil","Paraná","Piraquara","Serra Piramirim, Estrada Itupava","-49.0633010864258","-25.4416999816895",NA,NA,"Árvore, 20m, fruto amarelo, comestível. Mata pluvial","MBM197866","MBM197866",NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:36:20-03","MBM","MBM","317011","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Cordeiro, J.; Costa, E.F.","2006",NA,NA,"Sobral, M.","s.n.","2000","10","16","Brazil","Santa Catarina","Blumenau","Bosque das Nascentes","-49.0661010742188","-26.9193992614746",NA,NA,NA,"MBM317011","MBM317011",NA,NA,NA,NA,"Southern America",NA,"34291","auto",NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:36:20-03","MBM","MBM","139767","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Legrand, D.",NA,NA,NA,"Klein, R.","7851","1969","08","07","Brazil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,"MBM139767","MBM139767",NA,NA,NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:36:20-03","MBM","MBM","95990","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Legrand, D.",NA,NA,NA,"Klein, R.M.; Souza Sobrinho; Souza Sobrinho","8744","1970","08","19","Brazil","Santa Catarina","Florianópolis","Morro Rio Vermelho","-48.5491981506348","-27.596700668335",NA,NA,NA,"MBM095990","MBM095990",NA,NA,NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:36:20-03","MBM","MBM","317010","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Cordeiro, J.; Costa, E.F.","2006",NA,NA,"s.c.","s.n.","2001","06","16","Brazil","Santa Catarina","Ibirama","Ilha das Cutias","-49.5177993774414","-27.0569000244141",NA,NA,NA,"MBM317010","MBM317010",NA,NA,NA,NA,"Southern America",NA,"18533","auto",NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:36:20-03","MBM","MBM","81864","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Landrum, L.R.",NA,NA,NA,"Landrum, L.R.","3979","1981","12","05","Brazil","Santa Catarina","Itajaí","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,"MBM081864","MBM081864",NA,NA,NA,NA,"Southern America",NA,"27253","auto",NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:36:20-03","MBM","MBM","81862","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Landrum, L.R.",NA,NA,NA,"Landrum, L.R.","3978","1981","12","05","Brazil","Santa Catarina","Itajaí","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,"MBM081862","MBM081862",NA,NA,NA,NA,"Southern America",NA,"27253","auto",NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:36:20-03","MBM","MBM","81865","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Landrum, L.R.",NA,NA,NA,"Landrum, L.R.","3981","1981","12","05","Brazil","Santa Catarina","Itajaí","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,"MBM081865","MBM081865",NA,NA,NA,NA,"Southern America",NA,"27253","auto",NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:36:20-03","MBM","MBM","81866","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Landrum, L.R.",NA,NA,NA,"Landrum, L.R.","3971","1981","12","05","Brazil","Santa Catarina","Itajaí","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,"MBM081866","MBM081866",NA,NA,NA,NA,"Southern America",NA,"27253","auto",NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:36:20-03","MBM","MBM","130750","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Klein, R.",NA,NA,NA,"Klein, R.","9608","1971","08","10","Brazil","Santa Catarina","Paulo Lopes","Morro de Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,NA,"MBM130750","MBM130750",NA,NA,NA,NA,"Southern America",NA,"23385","auto",NA,NA,NA,NA,NA,NA
"80","2021-02-11 17:20:39-03","UFPR","UPCB","6380","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","C.D.Legrand","Legrand, C.D.","1955","01","01","Klein, R.M.","222","1950","06","20","Brasil","Santa Catarina","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,"Árvore, 10m. Mata..",NA,NA,NA,NA,NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA,NA
"81","2021-02-11 17:20:39-03","UFPR","UPCB","7888","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","C.D.Legrand","Legrand, C.D.","1970","01",NA,"Stellfeld, C.","1720","1969","07","27","Brasil","Santa Catarina",NA,"Santo Antônio, Piçarras e Santa Catarina",NA,NA,NA,NA,"Arbusto, 2m, flor branca, só nas extremidades mais expostas à luz. Ao lado da rodovia. N.V.: pitangueira..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2018-06-22 05:25:00-03","MO","MOBOT","2482434","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D. Legrand",NA,NA,NA,NA,"Pe. Raulino Reitz","Reitz 1848","1948","9","16","Brazil","Santa Catarina",NA,"Brusque. Azambuja",NA,NA,NA,NA,NA,NA,NA,"35.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-03-29 10:41:32-03","UFSM","HDCF","4187","S","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D. Legrand","Longhi, S. J.","1997","11","06","Oliveira, O. S.",NA,"1989","10","22","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,"Coletada no Morro da Lagoa",NA,NA,NA,NA,NA,NA,"América",NA,"27000","auto",NA,NA,NA,NA,NA,NA
"84","2020-08-31 09:07:30-03","INPA","INPA","200584","S","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Sobral, MEG","1997",NA,NA,"Silva, JM da","1648","1996","04","09","Brasil","Paraná","Piraquara","Serra Piramirim, Estrada Itupava.","-49.0633010864258","-25.4416999816895",NA,NA,NA,"INPA0200584","INPA0200584 INPA0200584_e",NA,NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA
"85","2021-03-04 11:05:52-03","UFRB","HURB","5268","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D. Legrand","A. Korte","2009","10","21","Korte, A.; et al.","602","2009","10","21","Brasil","Santa Catarina","Vidal Ramos","Águas Frias;","-49.410556","-27.360556","49°24'38,00 W","27°21'38,00 S",NA,"HURB000005268",NA,"895","895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-09-12 05:00:02-03","US","US","2248609","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D. Legrand",NA,NA,NA,NA,"R. M. Klein","1514","1955","8","12","Brazil","Santa Catarina","Itajaí","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,NA,NA,"US01890285","US01890285_01 US01890285_02","10",NA,NA,"Myrtales","South America - Neotropics",NA,"27253","auto","Dicotyledonae",NA,NA,NA,"1",NA
"87","2020-09-12 05:00:02-03","US","US","2248668","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D. Legrand",NA,NA,NA,NA,"R. Reitz & R. Klein","2109","1954","9","24","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,NA,"US01890288","US01890288_01 US01890288_02","15",NA,NA,"Myrtales","South America - Neotropics",NA,"27253","auto","Dicotyledonae",NA,NA,NA,"1",NA
"88","2020-09-12 05:00:02-03","US","US","2321110","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D. Legrand",NA,NA,NA,NA,"R. Reitz & R. Klein","2133","1954","9","30","Brazil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves","-48.6618995666504","-26.9078006744385",NA,NA,NA,"US01890287","US01890287_01 US01890287_02","300",NA,NA,"Myrtales","South America - Neotropics",NA,"27253","auto","Dicotyledonae",NA,NA,NA,"1",NA
"89","2020-09-12 05:00:02-03","US","US","2248602","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D. Legrand",NA,NA,NA,NA,"R. M. Klein","1480","1955","7","26","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,NA,"US01890286","US01890286_01 US01890286_02","15",NA,NA,"Myrtales","South America - Neotropics",NA,"27253","auto","Dicotyledonae",NA,NA,NA,"1",NA
"90","2020-09-12 05:00:02-03","US","US","2141684","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D. Legrand",NA,NA,NA,NA,"R. Reitz","3578","1948","9","16","Brazil","Santa Catarina","Brusque","Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,"US01890289","US01890289_01 US01890289_02","40",NA,NA,"Myrtales","South America - Neotropics",NA,"19684","auto","Dicotyledonae",NA,NA,NA,"1",NA
"91","2019-12-09 17:30:21-03","UFPR","EFC","12997","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Ribeiro, C.L.","2014","07","26","Ribeiro, C.L.","87","2014","07","22","Brasil","Santa Catarina","Palhoça",NA,"-48.6678009033203","-27.645299911499",NA,NA,"Arvoreta isolada, em meio ao pasto","EFC012997",NA,NA,NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA
"92","2019-11-13 11:26:38-03","USP","SPF","82275","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","Ibrahim, M","2007","10",NA,"Mattos, J","s.n.","1960","08","15","Brasil","Santa Catarina","Itajaí",NA,"-48.6618995666504","-26.9078006744385",NA,NA,NA,"SPF00082275",NA,NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"93","2021-03-25 13:52:46-03","UNIVILLE","JOI","11306","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","A. Stival-Santos","2010","01","25","A. Stival-Santos","1308","2009","11","23","Brasil","Santa Catarina","Indaial","FAxinal do Bepe, Paruqe Nacional da Serra do Itajaí.","-49.179722","-27.116111","49º10'47''W","27º6'58''S","Coleta Extra IFFSC (Arbórea); HABITAT: beira de estrada; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011306","JOI011306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-03-25 13:52:46-03","UNIVILLE","JOI","325","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","F.C.S Vieira","2005","05","20","C. Hering Rinnert","523","2002","09","07","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas","-48.6347007751465","-26.9906005859375",NA,NA,NA,"JOI000325",NA,NA,NA,NA,NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA
"95","2021-03-25 13:52:46-03","UNIVILLE","JOI","583","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","F.C.S. Vieira","2005","06","17","Hering-Rinnert, C.","522","2002","09","07","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,"JOI000583","JOI000583",NA,NA,NA,NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA
"96","2021-03-25 13:52:46-03","UNIVILLE","JOI","352","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","F.C.S. Vieira","2005","05","20","Hering-Rinnert, C.","523","2002","09","07","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,"JOI000352",NA,NA,NA,NA,NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA
"97","2021-03-25 13:52:46-03","UNIVILLE","JOI","226","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","F.C.S. Vieira","2005","05","18","Hering-Rinnert, C.","347",NA,NA,NA,"Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,"JOI000226","JOI000226",NA,NA,NA,NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA
"98","2021-03-25 13:52:46-03","UNIVILLE","JOI","3414","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","J. Cordeiro","2006","01","01",NA,NA,"2001","06","16","Brasil","Santa Catarina","Ibirama","Ilha das Cutias.","-49.5177993774414","-27.0569000244141",NA,NA,"Projeto Mata Ciliar FURB/EMBRAPA","JOI003414","JOI003414",NA,NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA
"99","2021-03-25 13:52:46-03","UNIVILLE","JOI","453","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand","F.C.S. Vieira","2004","10","30","F.C.S. Vieira","72","2003","10","08","Brasil","Santa Catarina","Joinville","Rio do Braço.","-48.8456001281738","-26.3043994903564",NA,NA,"; HABITAT: terras baixas; HABITO: árvore, terrestre","JOI000453","JOI000453","10","10",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"100","2019-10-07 09:35:08-03","UEFS","HUEFS","169642","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand",NA,NA,NA,NA,"Ibrahim, M.","231","2010","11","06","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Mata do Hotel Plaza da Caldas de Imperatriz, caminho para a pousada.","-48.7785987854004","-27.6881008148193",NA,NA,NA,"HUEFS0169642","HUEFS0169642",NA,NA,"Angiospermae","Myrtales",NA,NA,"22435","auto","Rosanae",NA,NA,NA,NA,NA
"101","2019-10-07 09:35:08-03","UEFS","HUEFS","117429","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana","D.Legrand",NA,NA,NA,NA,"Silva, J.M.","1648","1996","04","09","Brasil","Paraná","Piraquara","Serra Piramirim, estrada Itupava.","-49.0633010864258","-25.4416999816895",NA,NA,"Mata pluvial.","HUEFS0117429","HUEFS0117429",NA,NA,"Angiospermae","Myrtales",NA,NA,"12577","auto","Rosanae",NA,NA,NA,NA,NA
"102","2015-03-07 08:58:31-03","F","FMNH-SEEDPLANTS","V0108030F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","reitziana","Campomanesia reitziana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0108030F","V0108030F_01",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
