"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","individualCount","phylum","order","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","previousCatalogNumber"
"48","2021-03-16 17:50:18-03","UCS","HUCS","24964","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Reichb.f.","Heberle, W.","2008","03",NA,"Wasum, R.A.","2005","01","08","Brasil","Rio Grande do Sul","Bom Jesus","Fazenda do Cilho","-50.4166984558105","-28.6678009033203",NA,NA,"sobre troncos caídos - interior da mata",NA,NA,NA,"Angiospermae","Asparagales","2348",NA,"1050","1050",NA,NA,"55856","auto",NA,NA,NA,NA
"49","2021-03-16 17:50:18-03","UCS","HUCS","35123","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Reichb.f.","Maboni, S.; Wasum, R.A.",NA,NA,NA,"Maboni, S.","2009","10","03","Brasil","Rio Grande do Sul","Caxias do Sul","Jardim Botânico","-51.1794013977051","-29.1681003570557",NA,NA,"sobre tronco , na mata , junto ao jardim de Lineu",NA,NA,NA,"Angiospermae","Asparagales","72",NA,"780","780",NA,NA,"49662","auto",NA,NA,NA,NA
"50","2021-03-16 17:50:18-03","UCS","HUCS","35459","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Reichb.f.","Maboni, S.","2009",NA,NA,"Maboni, S.","2009","10","11","Brasil","Rio Grande do Sul","Caxias do Sul","Jardim Botânico","-51.1794013977051","-29.1681003570557",NA,NA,"mata de represa São Paulo",NA,NA,NA,"Angiospermae","Asparagales","81",NA,"780","780",NA,NA,"49662","auto",NA,NA,NA,NA
"51","2019-08-16 08:40:23-03","UTFPR","HCF","22676","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","G.A. Dettke","2018","09","28","M.G. Caxambu","2017","04","03","Brasil","PR","Céu Azul","Parque Nacional do Iguaçu, cercanias da","-53.689278","-25.074861","53°41'21,4 W","25°04'29,5 S","erva epífita. Flores esverdeadas. Em galhos de Aspidosperma polyneuron Müll.Arg. (Apocynaceae).",NA,NA,NA,NA,NA,"7792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-08-16 08:40:23-03","UTFPR","HCF","26519","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","G.A. Dettke","2018","10","15","M.G. Caxambu","2018","10","15","Brasil","PR","Reserva do Iguaçu","Estação Ecológica Municipal Francisco","-51.857889","-25.922917","51°51'28,4 W","25°55'22,5 S","erva heliófita, epífita. Flores alvo-rosadas.",NA,NA,NA,NA,NA,"8559",NA,"1152","1152",NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-08-16 08:40:23-03","UTFPR","HCF","23200","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","T.F. Santos; L. Gusso",NA,NA,NA,"T.F. Santos","2013","10","19","Brasil","PR","Tibagi","Fazenda Pinheirinho","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA
"54","2020-03-03 15:59:05-03","UFSM","SMDB","5603","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Breier, TB","1995","09","21","Breier, TB; Boelter, CR","1995","09","01","Brasil","RS","Santa Maria","Arroio Grande","-53.8069000244141","-29.6842002868652",NA,NA,"Planta crescendo0 sobre rocha vertical sombreada a paroximadamente 10m acima do nível do rio. Em torno de 15 touceiras férteis, flores amarelo claro","SMDB005603",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA
"55","2019-11-25 12:12:22-03","UFSM","SMDB",NA,"S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Breier, TB","1995","09","21","Breier, TB","1995","09","01","Brasil","Rio Grande do Sul","Santa Maria","Arroio grande","-53.8069000244141","-29.6842002868652",NA,NA,"Planta crescendo0 sobre rocha vertical sombreada a paroximadamente 10m acima do nível do rio. Em torno de 15 touceiras férteis, flores amarelo claro.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA
"56","2020-12-07 11:51:18-03","UFSM","SMDB","6645","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Breier, TB",NA,NA,NA,"Breier, TB",NA,NA,NA,"Brasil","Rio Grande do Sul","Itaára","Centro Tabor","-53.7647018432617","-29.6096992492676",NA,NA,NA,"SMDB006645",NA,NA,NA,NA,"0s.n.0",NA,NA,NA,NA,NA,"17818","auto",NA,NA,NA,NA
"57","2020-12-21 16:38:16-03","MBM","MBM","49079","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Pabst, G.","1961",NA,NA,"Hatschbach, G.","1960","10","22","Brazil","Paraná","Guarapuava","Palmeirinha","-51.4580993652344","-25.395299911499",NA,NA,"Epífita, da mata. Flor creme com estrias vinosas.","MBM049079","MBM049079",NA,NA,NA,"7517","Southern America",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA
"58","2020-12-21 16:38:16-03","MBM","MBM","73606","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Smidt, E.C.","2007","08",NA,"Hatschbach, G.; et al.; et al.","1981","11","24","Brazil","Paraná","Palmas","Horizonte, 2 Km O","-51.9906005859375","-26.4841995239258",NA,NA,"Epífita do capão, flor creme-esverdeada.","MBM073606","MBM073606",NA,NA,NA,"44416","Southern America",NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA
"59","2020-12-21 16:38:16-03","MBM","MBM","395105","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Ariati, V.","2014","01",NA,"Ariati, V.; Lozano, E.D.; Lozano, E.D.","2014","09","18","Brazil","Santa Catarina","São Joaquim","São Sebastião do Arvoredo","-49.9317016601562","-28.2938995361328",NA,NA,"Epífita, flor creme com listras de cor vinho.; Floresta Ombrófila Mista.","MBM395105","MBM395105",NA,NA,NA,"1095","Southern America",NA,NA,NA,NA,"48290","auto",NA,NA,NA,NA
"60","2020-12-21 16:38:16-03","MBM","MBM","428158","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Smidt, E.C.","2017",NA,NA,"Lozano, E.D.; Brotto, M.L.; Brotto, M.L.","2017","01","17","Brazil","Paraná","Adrianópolis","Parque Estadual da Lauráceas, Morro da Anta","-48.716417","-24.863417","-48.716417","-24.863417","Epífita, 5 cm, flor alva. Topo de morro.; Floresta Ombrófila Densa Montana.","MBM428158",NA,NA,NA,NA,"3525","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:38:16-03","MBM","MBM","32080","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Pabst, G.","1975",NA,NA,"Hatschbach, G.","1974","06","13","Brazil","Paraná","Catanduvas","Arredores da cidade","-53.1567001342773","-25.2031002044678",NA,NA,"Epífita, flor esverdeada, do erval","MBM032080","MBM032080",NA,NA,NA,"34516","Southern America",NA,NA,NA,NA,"23657","auto",NA,NA,NA,NA
"62","2020-12-21 16:38:16-03","MBM","MBM","12485","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Pabst, G.","1976","10","04","Hatschbach, G.","1969","10","26","Brazil","Paraná","Clevelândia",NA,"-52.4707984924316","-26.3957996368408",NA,NA,"Epífita, capão. Flor creme, nervuras purpúreas. Unicata","MBM012485","MBM012485",NA,NA,NA,"22697","Southern America",NA,NA,NA,NA,"30860","auto",NA,NA,NA,NA
"63","2020-12-21 16:38:16-03","MBM","MBM","396021","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Engels, M.E.","2013","12","13","Engels, M.E.; Lozano, E.D.; Lozano, E.D.","2013","12","13","Brazil","Paraná","Palmas","Refúgio de Vida Silvestre de Campos de Palmas","-51.9906005859375","-26.4841995239258",NA,NA,"Epífita. Pseudobulbos verdes claros. Folhas verdes escuras. Flores beje com pétalas e sépalas com nervuras vináceas. Labelo vináceo.; Floresta Ombrófila Mista. Capão.","MBM396021","MBM396021",NA,NA,NA,"2193","Southern America",NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA
"64","2020-12-21 16:38:16-03","MBM","MBM","1226","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Pabst, G.","1967",NA,NA,"Hatschbach, G.","1966","10","19","Brazil","Paraná","Palmas","Santa Bárbara","-51.9906005859375","-26.4841995239258",NA,NA,"Epífita do capão. Flor creme com nervuras purpureas","MBM001226","MBM001226",NA,NA,NA,"15022","Southern America",NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA
"65","2020-12-21 16:38:16-03","MBM","MBM","77092","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","et al.; Mancinelli, W.S.","2010","04","16","Hatschbach, G.","1982","09","30","Brazil","Paraná","Palmeira","Córrego da Anta","-50.0064010620117","-25.4293994903564",NA,NA,"Epífita do capão. Flor creme-esverdeada","MBM077092","MBM077092",NA,NA,NA,"45497","Southern America",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA
"66","2020-12-21 16:38:16-03","MBM","MBM","250500","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","et al.; Mancinelli, W.S.","2010","04","16","Dombrowski, L.T.","1980","08","22","Brazil","Paraná","Palmeira","Estrada para Porto Amazonas","-50.0064010620117","-25.4293994903564",NA,NA,"Epífita. Frequente em capão","MBM250500","MBM250500",NA,NA,NA,"11809","Southern America",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA
"67","2020-12-21 16:38:16-03","MBM","MBM","51073","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","et al.; Mancinelli, W.S.","2010","04","16","Klein, R.M.","1964","08","26","Brazil","Santa Catarina","Abelardo Luz",NA,"-52.3283004760742","-26.5646991729736",NA,NA,"Epífito em mata de galeria. Esverdeada.","MBM051073","MBM051073",NA,NA,NA,"5543","Southern America","900","900",NA,NA,"35836","auto",NA,NA,NA,NA
"68","2020-12-21 16:38:16-03","MBM","MBM","51077","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Pabst, G.","1976",NA,NA,"Klein, R.M.","1963","11","01","Brazil","Santa Catarina","Lages","Morro do Pinheiro Seco","-50.326099395752","-27.8160991668701",NA,NA,"Epífito em pinhal","MBM051077","MBM051077",NA,NA,NA,"4514","Southern America","950","950",NA,NA,"70701","auto",NA,NA,NA,NA
"69","2015-09-20 05:41:24-03","MNHN","RECOLNAT_MNHN_P","P00419862","PreservedSpecimen",NA,"Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.",NA,NA,NA,NA,"Regnell, A.F.","1861",NA,NA,"Brésil",NA,NA,"Capuo dos Alhas",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00419862' target='other'> <mi>dwc_moreinfo</mi></a>","P00419862","P00419862_01 P00419862_02",NA,NA,NA,NA,NA,NA,NA,"hb","isotype",NA,NA,NA,NA,"II 270",NA
"70","2015-09-24 09:54:55-03","MNHN","RECOLNAT_MNHN_P","P00419861","PreservedSpecimen",NA,"Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.",NA,NA,NA,NA,"Regnell, A.F.","1861",NA,NA,"Brésil",NA,NA,"Capuo dos Alhas",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00419861' target='other'> <mi>dwc_moreinfo</mi></a>","P00419861","P00419861_01 P00419861_02",NA,NA,NA,NA,NA,NA,NA,"hb","isotype",NA,NA,NA,NA,"II 270",NA
"71","2015-09-15 23:51:20-03","MNHN","RECOLNAT_MNHN_P","P00419860","PreservedSpecimen",NA,"Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","Pabst",NA,NA,NA,"Smith, L.B.|Klein, R.M.","1964","12","4","Brésil",NA,NA,"Santa Catarina : Mun. Agua Doce : Fazenda Esperança, Campos de Palmas, 6 km S of Horzonte (POarana)","-51.61667","-26.63333",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00419860' target='other'> <mi>dwc_moreinfo</mi></a>","P00419860","P00419860_01",NA,NA,NA,NA,NA,"1100","1200","hb",NA,NA,NA,NA,NA,"13530",NA
"72","2015-09-03 20:03:12-03","MNHN","RECOLNAT_MNHN_P","P01778574","PreservedSpecimen",NA,"Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.",NA,NA,NA,NA,"Smith, L.B.|Klein, R.M.|Hatschbach, G.","1971","12","4","Brasil","Paraná","Palmas","24km northwest of Palmas. Palmas, Paraná, Sul, Brasil, América do Sul","-51.9906005859375","-26.4841995239258",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01778574' target='other'> <mi>dwc_moreinfo</mi></a>","P01778574","P01778574_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,"46666","auto",NA,NA,"15649",NA
"73","2021-04-07 14:12:27-03","JBB","HEPH","32431","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","Fraga, CN de","2016","02","26","Maruyama, A; Cicco, L","2016","02","25","Brasil","São Paulo","Campos do Jordão",NA,"-45.544444","-22.671944","-45.544444","-22.671944","Floresta Ombrófila",NA,NA,NA,"Monocotyledon","Asparagales","336","Southern America","1457","1457",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-01-15 17:53:18-03","UFMG","BHCB","120268","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb",NA,"2008","02","16","Batista, JAN; Carvalho, BM de; Faria, MWF de; Barbosa, AR","2008","02","16","Brasil","Minas Gerais","Fervedouro","Parque Estadual da Serra do Brigadeiro, trilha do munho","-42.480083","-20.720194","-42.480083","-20.720194","Coordenadas da sede do parque.; Erva epífita. Flores amarelo-esverdeados tendendo a branco.; em mata úmida","BHCB001039","BHCB001039",NA,"Monocotyledon",NA,"2587","Southern America","1299","1299",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-11 17:20:53-03","UFPR","UPCB","85478","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","cf. regnellii","Bulbophyllum cf. regnellii","Rchb.f.","Machnicki-Reis, M. & Santos, T.F.","2016","03",NA,"Klein, J.",NA,NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,"Possui duplicata conservada em solução de glicerina com álcool..",NA,NA,NA,NA,NA,"28",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA
"76","2021-02-11 17:20:53-03","UFPR","UPCB","63241","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","Baptista, D.H.","2007","12","05","Bonnet, A.","2007","10","26","Brasil","Paraná","Bituruna","Epífita. Floresta Ombrófila Mista.","-51.5525016784668","-26.1613998413086",NA,NA,"em pastagem, árvore isolada..",NA,NA,NA,NA,NA,"111072",NA,"1110","1110",NA,NA,"30743","auto",NA,NA,NA,NA
"77","2021-02-11 17:20:53-03","UFPR","UPCB","85469","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Machnicki-Reis, M. & Santos, T.F.","2016","04",NA,"Klein, J.",NA,NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,"Possui duplicata conservada em solução de glicerina com álcool..",NA,NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA
"78","2021-02-11 17:20:53-03","UFPR","UPCB","44961","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","Barros, F. de","2001","12",NA,"Petean, M.P.","1998","12","05","Brasil","Paraná","Morretes","Parque Estadual do Pico do Marumbi, Pico do Morro Facãozinho","-48.834400177002","-25.476900100708",NA,NA,"Epífita. Coletada em floresta ombrófila densa altomontana..",NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA
"79","2015-12-20 04:12:00-02","MO","MOBOT","100232320","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","E.A. Christenson",NA,NA,NA,"Anders F. Regnell","1869","2","23","Brazil","Minas Gerais",NA,"Mina Geraes, Caldas, Rio Verde",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"Regnell 270","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-07-09 10:24:00-03","MO","MOBOT","2480278","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.",NA,NA,NA,NA,"J. Dutra","1928","9",NA,"Brazil","Rio Grande do Sul",NA,"São Leopoldo. Ferrabraz",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"Dutra 966","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2009-08-23 08:49:00-03","MO","MOBOT","2480297","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Pabst, G. F. J.",NA,NA,NA,"Lyman B. Smith|Roberto M. Klein","1964","11","8","Brazil","Santa Catarina",NA,"Irani. Campo de Iraní","-51.83333","-26.95",NA,NA,NA,NA,NA,NA,NA,NA,"Smith 13042","South America","700.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"82","2008-05-27 22:02:00-03","MO","MOBOT","2813479","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.","Pabst",NA,NA,NA,"Lyman B. Smith|Roberto M. Klein","1964","12","4","Brazil","Santa Catarina",NA,"Mun. Agua Doce: Rocky campo, bog, woods, and ruderal, Fazenda Esperança, Campos de Palmas, 6 km south of Horzonte (Paraná).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smith 13530","South America","1100.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-11-07 11:44:46-03","FUVATES","HVAT","1935","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","E. Freitas","2006","12","03","E. Freitas","2006","12","02","Brasil","Rio Grande do Sul","São José dos Ausentes","Fazenda Potreirinhos.","-50.065833","-28.748333","-50º3'57''W","-28º44'54''S","epífita; Coletada na mata ciliar no desnível dos Rios","HVAT00001935",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-06-25 16:06:22-03","FUVATES","HVAT","4505","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","M. Grings","2016","10","15","E. Freitas","2016","10","14","Brasil","Rio Grande do Sul","Nova Petrópolis","Morro Krobs.","-51.073056","-29.356111","-51º4'23''W","-29º21'22''S","Epífita, herbácea.; Interior de mata, sobre eécie arbórea. Altitude: 669m.","HVAT00004505",NA,NA,NA,NA,"1069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-11-07 11:44:46-03","FUVATES","HVAT","2280","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","W. Heberle","2008","03","12","R. Wasun","2005","01","05","Brasil","Rio Grande do Sul","Bom Jesus","Fazenda Cilho.","-50.416667","-28.667778","-50º25'0''W","-28º40'4''S",NA,"HVAT00002280",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-11-07 11:44:46-03","FUVATES","HVAT","1898","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","E. Freitas","2006","08","11","E. Freitas","2005","12","07","Brasil","Rio Grande do Sul","São José dos Ausentes",NA,"-50.065833","-28.748333","-50º3'57''W","-28º44'54''S","epífita","HVAT00001898",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-09-12 05:00:02-03","US","US","2552796","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnelli","Bulbophyllum regnelli","Rchb. f.",NA,NA,NA,NA,"L. B. Smith & R. M. Klein","1964","12","4","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"US00503460","US00503460_01","1",NA,"Orchidales","13530","South America",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA
"88","2020-09-12 05:00:02-03","US","US","2841272","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnelli","Bulbophyllum regnelli","Rchb. f.",NA,NA,NA,NA,"R. M. Klein","1963","11","1","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"US00503458","US00503458_01","1",NA,"Orchidales","4514","South America",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA
"89","2020-09-12 05:00:02-03","US","US","209455","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnelli","Bulbophyllum regnelli","Rchb. f.",NA,NA,NA,NA,"A. F. Regnell","1869","3","2","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"Orchidales","II 270","South America - Neotropics",NA,NA,NA,"Isotype",NA,NA,"Monocotyledonae",NA,NA,NA
"90","2020-09-12 05:00:02-03","US","US","2552790","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnelli","Bulbophyllum regnelli","Rchb. f.",NA,NA,NA,NA,"L. B. Smith & R. M. Klein","1964","11","8","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"US00503462","US00503462_01","1",NA,"Orchidales","13042","South America",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA
"91","2020-09-12 05:00:02-03","US","US","2743173","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnelli","Bulbophyllum regnelli","Rchb. f.",NA,NA,NA,NA,"L. B. Smith, R. M. Klein & G. Hatschbach","1971","12","4","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"US00503461","US00503461_01","1",NA,"Orchidales","15649","South America",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA
"92","2020-09-12 05:00:02-03","US","US","2841276","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnelli","Bulbophyllum regnelli","Rchb. f.",NA,NA,NA,NA,"R. M. Klein","1964","8","26","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"US00503459","US00503459_01","1",NA,"Orchidales","5543","South America",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA
"93","2019-12-09 17:30:34-03","UFPR","EFC","16736","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","Engels, M.E.","2010","02",NA,"Engels, M.E.","2009","09","16","Brasil","Paraná","Carambeí","Alto Carambeí","-50.0971984863281","-24.9178009033203",NA,NA,"Epífita, corola verde clara esbranquiçada","EFC016736",NA,NA,NA,NA,"114",NA,NA,NA,NA,NA,"26641","auto",NA,NA,NA,NA
"94","2019-10-07 09:19:50-03","UEFS","HUEFS","86418","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.",NA,NA,NA,NA,"Regnell",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"HUEFS0086418",NA,NA,"Angiospermae","Asparagales",NA,NA,NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA
"95","2019-10-07 09:19:50-03","UEFS","HUEFS","70975","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","E.C.Smidt","2007","10",NA,"Lima, A.","1968","04","27","Brasil","Minas Gerais","Poços de Caldas","Morro do Ferro.","-46.5614013671875","-21.7877998352051",NA,NA,NA,"HUEFS0070975","HUEFS0070975",NA,"Angiospermae","Asparagales","15568",NA,NA,NA,NA,NA,"23696","auto","Lilianae",NA,NA,NA
"96","2019-07-09 12:46:53-03","F","FMNH-SEEDPLANTS","V0435768F","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii",NA,NA,NA,NA,NA,"L. B. Smith & R. M. Klein","1964","11","8","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0435768F","V0435768F_01",NA,"Spermatophyta",NA,"13042","South America",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"97","2019-07-09 12:44:22-03","F","FMNH-SEEDPLANTS","V0435769F","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii",NA,"RRC ID Flag",NA,NA,NA,"J. L. Waechter","1981","11","9","Brazil","Rio Grande do Sul",NA,NA,"-54","-30",NA,NA,NA,"V0435769F","V0435769F_01 V0435769F_02",NA,"Spermatophyta",NA,"1859","South America",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"1859",NA
"98","2019-04-02 09:32:19-03","URICER","HPBR","6151","S","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb. f.",NA,NA,NA,NA,"SCARIOT, C.","1998","01","06","Brasil","RS","Marcelino Ramos","ESTREITO AUGUSTO CÉSAR","-51.9063987731934","-27.4617004394531",NA,NA,NA,"HPBR006151",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"18635","auto",NA,NA,NA,NA
"99","2019-11-13 16:04:56-03","UNISANTA","HUSC","11495","PreservedSpecimen","Plantae","Orchidaceae","Bulbophyllum","regnellii","Bulbophyllum regnellii","Rchb.f.","Eduardo L. Borba","2015",NA,NA,"Andrade, V.","2015",NA,NA,"Brasil","Minas Gerais","São Thomé das Letras",NA,"-44.9852981567383","-21.7222003936768",NA,NA,"fotografada",NA,NA,NA,"Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,"16076","auto",NA,NA,NA,NA
