"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","infraspecificEpithet","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","typeStatus","previousCatalogNumber"
"45","2019-08-20 10:25:31-03","UNICAMP","UEC","14255","S","Plantae","Magnoliopsida",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Reynel, C","Mathes, LAF","9158","1978","04","24",NA,"Brazil","São Paulo","Campinas","Bosque São José.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC081490",NA,"UEC081490",NA,NA,"1995",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-01 16:40:30-03","UNICAMP","UEC","14258","S","Plantae","Magnoliopsida",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Reynel, C","Tozzi, AMGA; Yamamoto, K","88248","1978","02","19",NA,"Brazil","São Paulo","Campinas","Bosque São José.","-47.060001373291","-22.8999996185303",NA,NA,NA,"Árvore de 7m de altura; flores masculinas; planta dióica.","UEC081488",NA,"UEC081488",NA,NA,"1995",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-01 16:40:30-03","UNICAMP","UEC","62739","S","Plantae","Magnoliopsida",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Bernacci, LC","25737","1990","06","26",NA,"Brazil","São Paulo","Campinas","Fazenda São Vicente.","-47.060001373291","-22.8999996185303",NA,NA,NA,"Árvore ca. 8m alt. Material vegetativo.; Mata mesófila semi-decídua. Interior da Mata.","UEC086562",NA,"UEC086562",NA,NA,"2003","06","23900","auto",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-01 16:40:30-03","UNICAMP","UEC","14259","S","Plantae","Magnoliopsida",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Reynel, C","Gibbs, PE; Leitão Filho, HF; Semir, J; Shepherd, GJ","4028","1976","11","23",NA,"Brazil","São Paulo","Campinas","Fazernda Santa Genébra.","-47.060001373291","-22.8999996185303",NA,NA,NA,"Árvore de até 6m. Flores brancas, masculinas. Ornamentais.; Nativo a beira de mata.","UEC081492",NA,"UEC081492",NA,NA,"1995",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-01 16:40:30-03","UNICAMP","UEC","62794","S","Plantae","Magnoliopsida",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Reynel, C","Leitão Filho, HF; Morellato, LPC","22947","1989","09",NA,NA,"Brazil","São Paulo","Campinas","Nativo dna Reserva Municipal de Santa Genebra.","-47.060001373291","-22.8999996185303",NA,NA,NA,"Árvore até 9m; botões esverdeados.; Mata.","UEC081491",NA,"UEC081491",NA,NA,"1995",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"50","2019-08-20 10:25:31-03","UNICAMP","UEC","144804","S","Plantae","Magnoliopsida",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.",NA,"Ikemoto, E","0598","2005","09","27",NA,"Brazil","São Paulo","Campinas","Parque Portugal, Entorno da lagoa principal.","-47.060001373291","-22.8999996185303",NA,NA,NA,"Árvore de 2,5 m.; tronco com espinhos.","UEC049763",NA,"UEC049763",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"51","2019-08-20 10:25:31-03","UNICAMP","UEC","144801","S","Plantae","Magnoliopsida",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.",NA,"Ikemoto, E","0595","2005","09","27",NA,"Brazil","São Paulo","Campinas","Parque Portugal, Entorno da lagoa principal.","-47.060001373291","-22.8999996185303",NA,NA,NA,"Árvore de 10 m. de altura; tronco com espinhos.","UEC049769",NA,"UEC049769",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"52","2019-08-20 10:25:31-03","UNICAMP","UEC","144719","S","Plantae","Magnoliopsida",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.",NA,"Ikemoto, E","058","2005","08","09",NA,"Brazil","São Paulo","Campinas","Parque Portugal, Entorno da Lagoa Principal.","-47.060001373291","-22.8999996185303",NA,NA,NA,"Árvore de 10 m.; tronco com espinhos.","UEC049768",NA,"UEC049768",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:40:30-03","UNICAMP","UEC","14261","S","Plantae","Magnoliopsida",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Reynel, C","Leitão Filho, HF; Shepherd, GJ","4014","1976","11","23",NA,"Brazil","São Paulo","Campinas","Sub-distrito de Barão Geraldo. Fazenda Santa Genébra.","-47.060001373291","-22.8999996185303",NA,NA,NA,"Árvore de 8m; flores masculinas brancas.; Mata.","UEC074786",NA,"UEC074786",NA,NA,"1995",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:40:30-03","UNICAMP","UEC","97662","S","Plantae","Magnoliopsida",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Santos, K","159","1996","11","11",NA,"Brazil","São Paulo","Campinas","Sub-Distrito de Souzas.","-47.060001373291","-22.8999996185303",NA,NA,NA,"Árvore, 12m de altura. Frutos maduros. Odor característico nas folhas.; Floresta estacional semidecidual. Interior da mata.","UEC074781",NA,"UEC074781",NA,NA,"2003","06","23900","auto",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:40:30-03","UNICAMP","UEC","84419","S","Plantae","Magnoliopsida",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, JR","Durigan, G; Metzger, JP","35052","1993","06","07",NA,"Brazil","São Paulo","Dourado","Fazenda São Carlos e Faz. Santa Gertrudes. Floresta ripária, margem do Rio Jacaré-Pepíra.","-48.310001373291","-22.1000003814697",NA,NA,NA,"Árvore, material estéril","UEC074784",NA,"UEC074784",NA,NA,"1998",NA,"13775","auto",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:40:30-03","UNICAMP","UEC","25225","S","Plantae","Magnoliopsida",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Reynel, C","Bertoni, JEA","11610","1980","10","30",NA,"Brazil","São Paulo","Porto Ferreira","Reserva do est, de P. Ferreira.","-47.4700012207031","-21.8500003814697",NA,NA,NA,"Árvore 8-10 m , flores creme.; Mata Ciliar.","UEC074787",NA,"UEC074787",NA,NA,"1995",NA,"13859","auto",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:40:30-03","UNICAMP","UEC","25223","S","Plantae","Magnoliopsida",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Reynel, C","Bertoni, JEA","11612","1980","11","04",NA,"Brazil","São Paulo","Porto Ferreira","Reserva do est, de P. Ferreira.","-47.4700012207031","-21.8500003814697",NA,NA,NA,"Árvore 8-10 m, flores creme-esverdeadas.; Mata.","UEC074788",NA,"UEC074788",NA,NA,"1995",NA,"13859","auto",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:40:30-03","UNICAMP","UEC","14260","S","Plantae","Magnoliopsida",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Reynel, C","Martins, FR","10064","1979","04","30",NA,"Brazil","São Paulo","Santa Rita do Passa Quatro","Parque Estadual de Uassununga.","-47.4700012207031","-21.7099990844727",NA,NA,NA,"Árvore 7m.; Mata Capetinga.","UEC081487",NA,"UEC081487",NA,NA,"1995",NA,"24893","auto",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:40:30-03","UNICAMP","UEC","985","S","Plantae","Magnoliopsida",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Reynel, C","Martins, FR","10064","1979","04","30",NA,"Brazil","São Paulo","Santa Rita do Passa Quatro","Parque Estadual de Uassununga.","-47.4700012207031","-21.7099990844727",NA,NA,NA,"Árvore 7m.; Mata Capetinga.","UEC047499",NA,"UEC047499",NA,NA,"1995",NA,"24893","auto",NA,NA,NA,NA,NA,NA,NA
"60","2019-09-27 18:06:19-03","UFES","VIES","20909","S","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, J.R.","Acácio, G.","257","1995","11","13",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim","R.F. Bananal do Norte.","-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,"VIES020909",NA,"VIES020909",NA,NA,"2010","11","35694","auto",NA,NA,"15",NA,NA,NA,NA
"61","2019-09-27 18:06:20-03","UFES","VIES","20915","S","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, J.R.","Acácio, G.","148","1994","12","01",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim","R.F. Bananal do Norte.","-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,"VIES020915",NA,"VIES020915",NA,NA,"2010","11","35694","auto",NA,NA,"15",NA,NA,NA,NA
"62","2019-09-27 18:06:20-03","UFES","VIES","20916","S","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","Pirani, J.R.","Acácio, G.","159","1994","12","12",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim","R.F. Bananal do Norte.","-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,"VIES020916",NA,"VIES020916",NA,NA,"2010","11","35694","auto",NA,NA,"15",NA,NA,NA,NA
"63","2020-12-21 16:44:09-03","MBM","MBM","99350","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Fagara","acreana","Fagara acreana","Krause","Rosa, N.A.","Rosa, N.A.","4109",NA,NA,NA,"Southern America","Brazil","Pará","Tucuruí","Rodovia para Tucuruí","-49.6725006103516","-3.76610994338989",NA,NA,NA,NA,"MBM099350",NA,"MBM099350",NA,NA,NA,NA,"59618","auto",NA,NA,NA,NA,NA,NA,NA
"64","2020-12-11 11:41:13-03","UFMG","BHCB","11516","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel",NA,"Andrade, IR","s.n.","1987","10","31","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-12-11 11:41:13-03","UFMG","BHCB","22421","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel",NA,"Costa, LVC","s.n.","1992","04","15","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"66","2020-12-11 11:41:13-03","UFMG","BHCB","22421","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel",NA,"Costa, LVC","s.n.","1992","04","15","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"67","2020-12-11 11:41:13-03","UFMG","BHCB","27650","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"68","2020-12-11 11:41:13-03","UFMG","BHCB","27650","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"69","2020-12-11 11:41:13-03","UFMG","BHCB","7780","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel",NA,"Lopes, MA; et al.","831","1985","11","12","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Mata Atlântica.arbóreo;arv.nº4351;flores brancas e botões;gls. translúcidas;acúleos no tronco;",NA,"juniperinum",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"70","2021-02-11 17:21:38-03","UFPR","UPCB","94565","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","Swartz",NA,"Bragam A.V. | Nadaline, J. | Stica, P.V.","9","2018","10","05",NA,"Brasil","Paraná","Quatro Barras","Serra da Graciosa","-48.8790985","-25.3599828",NA,NA,NA,"Árvore. 3,5m. Sombra","UPCB0041943",NA,"UPCB0041943","-48.8790985","-25.3599828","2018","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2008-05-27 22:02:00-03","MO","MOBOT","117790","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acreanum","Zanthoxylum acreanum","(K. Krause) J.F. Macbr.","R.E. Gereau","Alwyn H. Gentry|David N. Smith","Gentry 44999","1984","2","5","South America","Peru","San Martín",NA,"Valley of Río Huallaga, 29 km S of Tarapoto near El Abra, dry steep cliffs overlooking Río Huallaga. Transect # 5","-76.33333","-6.66666","450.00000000","540.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-183","3",NA,NA
"72","2008-05-27 22:02:00-03","MO","MOBOT","117798","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acreanum","Zanthoxylum acreanum","(K. Krause) J.F. Macbr.","R.E. Gereau","Alwyn H. Gentry|David N. Smith","Gentry 45059","1984","2","6","South America","Peru","San Martín",NA,"Valley of Río Huallaga, 29 km S of Tarapoto near El Abra. Dry steep cliffs overlooking Río Huallaga. Transect # 8","-76.33333","-6.66666","450.00000000","540.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-187","3",NA,NA
"73","2008-05-27 22:02:00-03","MO","MOBOT","117806","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acreanum","Zanthoxylum acreanum","(K. Krause) J.F. Macbr.","R.E. Gereau","Alwyn H. Gentry|David N. Smith","Gentry 45075","1984","2","6","South America","Peru","San Martín",NA,"Valley of Río Huallaga. 29 km S of Tarapoto, near El Abra Dry steep cliffs overlooking Río Huallaga. Transect # 9","-76.33333","-6.66666","450.00000000","540.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-188","2",NA,NA
"74","2008-05-27 22:02:00-03","MO","MOBOT","1542670","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acreanum","Zanthoxylum acreanum","(K. Krause) J.F. Macbr.","R.E. Gereau (MO)","Alwyn H. Gentry|et al.","Gentry 37709","1982","7","18","South America","Peru","San Martín",NA,"31 km S of Tarapoto, dry forested slopes overlooking Río Huallaga. TRANSECT 1","-76.41666","-6.58333","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-2",NA,NA,NA
"75","2008-05-27 22:02:00-03","MO","MOBOT","1863116","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acreanum","Zanthoxylum acreanum","(K. Krause) J.F. Macbr.",NA,"M.R. Orellana","Orellana 1106","2001","4","22","South America","Bolivia","La Paz","Abel Iturralde","localidad Candelaria a 6 horas de Ixiamas.","-68.66666","-13.56666","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2008-05-27 22:02:00-03","MO","MOBOT","2813996","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acreanum","Zanthoxylum acreanum","(K. Krause) J.F. Macbr.","C. Reynet","Robin B. Foster","Foster 11543","1986","10","1","South America","Peru","Madre de Dios","Manu","Parque Nacional Manu. Rio Manu: Rio Sotileja. Steep forested hills.","-71.91666","-11.66666","400.00000000","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2011-03-23 13:58:00-03","MO","MOBOT","2814650","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acreanum","Zanthoxylum acreanum","(K. Krause) J.F. Macbr.","R.E. Gereau (MO)","Juan Celedonia Ruiz M.","Ruiz M. JRC-24","1982",NA,NA,"South America","Peru","Madre de Dios",NA,"Chilina, km 17 carretera Iberia-Iñapari.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2011-03-22 13:25:00-03","MO","MOBOT","2814726","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acreanum","Zanthoxylum acreanum","(K. Krause) J.F. Macbr.","R.E. Gereau (MO)","Camilo Díaz S.","Díaz Santibáñez 1746-76","1981",NA,NA,"South America","Peru","Madre de Dios","Tahuamanu","Dtto. Iberia. Km 32 carretera Iberia-Iñapari.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2008-05-27 22:02:00-03","MO","MOBOT","994473","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acreanum","Zanthoxylum acreanum","(K. Krause) J.F. Macbr.",NA,"Percy Núñez V.|O. L. Phillips","Núñez Vargas 15646","1994","8","17","South America","Peru","Madre de Dios","Tambopata","Cusco Amazonico Tourist Lodge. 15 km NE from Puerto Maldonado.",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"114","1",NA,NA
"80","2020-07-15 10:59:00-03","MO","MOBOT","101206888","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.",NA,"Cristhian Aguirre|Juan Guevara|Gicela Arias","Aguirre PMV-3874","2012","2","12","South America","Ecuador","El Oro",NA,"Via Limo. 9559204.465 N 598879.317 E",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"81","2008-05-27 22:02:00-03","MO","MOBOT","117742","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.",NA,"Alwyn H. Gentry|Carmen Josse","Gentry 72521","1991","1","21","South America","Ecuador","Manabí",NA,"Machalilla National Park, zona de San Sebastian, ridgetop. TRANSECT # 6-8","-80.7","-1.6","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"549","4",NA,NA
"82","2008-05-27 22:02:00-03","MO","MOBOT","1524863","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","J. Pirani (SPF)","Michael H. Nee","Nee 39838","1990","11","9","South America","Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.7","-17.53333","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-05-14 19:05:00-03","MO","MOBOT","2695860","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","A. Araujo-M. (LPB), 08/","Alfredo F. Fuentes|et al.","Fuentes Claros 7511","2005","4","28","South America","Bolivia","La Paz","Bautista Saavedra","ANMI Apolobamba, Siata, poco antes de llegar al rio Yurilaya. Bosque subandino estacional humedo de transicion a pluvial, con Myrtaceae sp, Trichilia elegans y Clarisia sp. Inventario fitosociologico Madidi 22.","-68.6030556","-15.2002778","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-24","3",NA,NA
"84","2016-12-17 05:24:00-02","MO","MOBOT","3296929","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.","A. Fuentes (LPB)","Alfredo F. Fuentes|A. T. Fernández C.|I. Loza|Modesto Chambi|Rubén Cuqui","Fuentes Claros 11767","2007","5","7","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Mojos, sector Toma (de agua), 3.5 km al SW del pueblo, parcela temporal 221 (0.1 ha) y alrededores. Bosque de yungas subandino superior estacional húmedo con Juglans boliviana y Cedrela sp. Plantas sin alcoholizar.","-68.87638","-14.57805","1790.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07-32","3",NA,NA
"85","2016-12-07 05:17:00-02","MO","MOBOT","3577918","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.",NA,"Jürgen Homeier|M.A. Chinchero|E. Jaramillo","Homeier 2690","2007","10","5","South America","Ecuador","Napo",NA,"private reserve of the Hakuna Matata lodge, ca. 5km NW of Archidona, premontane tropical forest","-77.845","-0.89666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"86","2016-12-07 05:17:00-02","MO","MOBOT","3579096","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum","(Sw.) Sw.",NA,"Jürgen Homeier|M.A. Chinchero|E. Jaramillo|L. Guachamin","Homeier 2778","2007","10","10","South America","Ecuador","Napo",NA,"area of the biological station Jatun Sacha, tropical lowland forest","-77.61666","-1.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"87","2013-01-04 05:10:00-02","MO","MOBOT","100202058","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynel","Bernard Riéra|A. Joly","Riéra 1971","1994","10","28","South America","French Guiana",NA,NA,"Station des Nouragues - Bassin de l'Arataye.","-52.7","4.05",NA,NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"88","2018-09-17 15:36:00-03","MO","MOBOT","101067852","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel",NA,"Eduard F. Poeppig","Poeppig 2465","1831","5",NA,"South America","Peru","Loreto","Maynas","Yurinaguas, near the Huallaga River.",NA,NA,NA,NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Holotype",NA
"89","2020-05-30 04:37:00-03","MO","MOBOT","101067861","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel",NA,"Ernst Üle","Üle 9552","1911","10",NA,"South America","Brazil","Acre",NA,"Rio Acre, Seringal San Francisco.",NA,NA,NA,NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Lectotype",NA
"90","2018-09-17 15:55:00-03","MO","MOBOT","101067863","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel",NA,"Henri Pittier","Pittier 12168","1926","4","3","South America","Venezuela","Aragua",NA,"Ocumare valley.",NA,NA,"800.00000000",NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Holotype",NA
"91","2017-05-24 14:00:00-03","MO","MOBOT","117087","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynet","Hermes Cuadros V.","Cuadros Villalobos 2426","1985","11","17","South America","Colombia","La Guajira",NA,"vía Mingueo- San Antonio. Alt. 300 m.","-73.43028","11.16278","300.00000000",NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-10","5",NA,NA
"92","2008-05-27 22:02:00-03","MO","MOBOT","117163","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynel (MO)","Walter A. Palacios|H. van der Werff","Palacios Cuenca 3718","1989","2","1","South America","Ecuador","Morona-Santiago",NA,"Vía Plan de Milagro-Limón Indanza. Bosque húmedo Premontano.","-78.38333","-2.98333","1400.00000000",NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-33","10",NA,NA
"93","2008-05-27 22:02:00-03","MO","MOBOT","117231","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Zanthoxylum","acuminatum","Zanthoxylum acuminatum juniperinum","(Poepp.) Reynel","C. Reynel (MO)","Walter A. Palacios","Palacios Cuenca 1032","1985","2","18","South America","Ecuador","Napo","Orellana","Estación Experimental INIAP-Payamino. 5 km al norte de Coca. Bosque húmedo tropical.","-77","-0.43333","250.00000000",NA,NA,NA,NA,"juniperinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-18","3",NA,NA
