"","family","species","threat"
"1106","BROMELIACEAE","Alcantarea hatschbachii","DD"
"1107","BROMELIACEAE","Alcantarea imperialis","VU"
"1108","BROMELIACEAE","Alcantarea nahoumii","VU"
"1109","BROMELIACEAE","Alcantarea nevaresii","EN"
"1110","BROMELIACEAE","Alcantarea roberto-kautskyi","NT"
"1111","BROMELIACEAE","Alcantarea vinicolor","EN"
"1112","BROMELIACEAE","Ananas fritzmuelleri","LC"
"1113","BROMELIACEAE","Araeococcus montanus","EN"
"1114","BROMELIACEAE","Araeococcus parviflorus","LC"
"1115","BROMELIACEAE","Billbergia alfonsijoannis","LC"
"1116","BROMELIACEAE","Billbergia brasiliensis","EN"
"1117","BROMELIACEAE","Billbergia distachia","LC"
"1118","BROMELIACEAE","Billbergia leptopoda","LC"
"1119","BROMELIACEAE","Billbergia lietzei","DD"
"1120","BROMELIACEAE","Billbergia lymanii","NT"
"1121","BROMELIACEAE","Billbergia macrocalyx","DD"
"1122","BROMELIACEAE","Billbergia magnifica","LC"
"1123","BROMELIACEAE","Billbergia meyeri","LC"
"1124","BROMELIACEAE","Billbergia minarum","NT"
"1125","BROMELIACEAE","Billbergia nutans","LC"
"1126","BROMELIACEAE","Billbergia pohliana","DD"
"1127","BROMELIACEAE","Billbergia pyramidalis","DD"
"1128","BROMELIACEAE","Billbergia zebrina","LC"
"1129","BROMELIACEAE","Bromelia balansae","LC"
"1130","BROMELIACEAE","Bromelia braunii","CR"
"1131","BROMELIACEAE","Bromelia macedoi","VU"
"1132","BROMELIACEAE","Canistropsis albiflora","VU"
"1133","BROMELIACEAE","Canistropsis elata","CR"
"1134","BROMELIACEAE","Canistropsis microps","LC"
"1135","BROMELIACEAE","Canistrum alagoanum","EN"
"1136","BROMELIACEAE","Canistrum aurantiacum","EN"
"1137","BROMELIACEAE","Canistrum camacaense","EN"
"1138","BROMELIACEAE","Canistrum fosterianum","CR"
"1139","BROMELIACEAE","Canistrum guzmanioides","EN"
"1140","BROMELIACEAE","Canistrum montanum","EN"
"1141","BROMELIACEAE","Canistrum pickelii","VU"
"1142","BROMELIACEAE","Canistrum triangulare","EN"
"1143","BROMELIACEAE","Cryptanthus beuckeri","NT"
"1144","BROMELIACEAE","Cryptanthus burle-marxii","VU"
"1145","BROMELIACEAE","Cryptanthus capitatus","EN"
"1146","BROMELIACEAE","Cryptanthus caracensis","CR"
"1147","BROMELIACEAE","Cryptanthus caulescens","EN"
"1148","BROMELIACEAE","Cryptanthus coriaceus","EN"
"1149","BROMELIACEAE","Cryptanthus correia-araujoi","DD"
"1150","BROMELIACEAE","Cryptanthus dorothyae","EN"
"1151","BROMELIACEAE","Cryptanthus duartei","EN"
"1152","BROMELIACEAE","Cryptanthus exaltatus","EN"
"1153","BROMELIACEAE","Cryptanthus fernseeoides","CR"
"1154","BROMELIACEAE","Cryptanthus fosterianus","CR"
"1155","BROMELIACEAE","Cryptanthus glazioui","CR"
"1156","BROMELIACEAE","Cryptanthus grazielae","DD"
"1157","BROMELIACEAE","Cryptanthus latifolius","DD"
"1158","BROMELIACEAE","Cryptanthus leopoldo-horstii","DD"
"1159","BROMELIACEAE","Cryptanthus leuzingerae","DD"
"1160","BROMELIACEAE","Cryptanthus lutherianus","DD"
"1161","BROMELIACEAE","Cryptanthus maritimus","EN"
"1162","BROMELIACEAE","Cryptanthus minarum","EN"
"1163","BROMELIACEAE","Cryptanthus odoratissimus","EN"
"1164","BROMELIACEAE","Cryptanthus pseudoglazioui","DD"
"1165","BROMELIACEAE","Cryptanthus pseudoscaposus","EN"
"1166","BROMELIACEAE","Cryptanthus roberto-kautskyi","CR"
"1167","BROMELIACEAE","Cryptanthus scaposus","EN"
"1168","BROMELIACEAE","Cryptanthus whitmanii","CR"
"1169","BROMELIACEAE","Cryptanthus zonatus","VU"
"1170","BROMELIACEAE","Deuterocohnia meziana","VU"
"1171","BROMELIACEAE","Disteganthus calatheoides","DD"
"1172","BROMELIACEAE","Dyckia agudensis","CR"
"1173","BROMELIACEAE","Dyckia alba","DD"
"1174","BROMELIACEAE","Dyckia argentea","EN"
"1175","BROMELIACEAE","Dyckia brachyphylla","EN"
"1176","BROMELIACEAE","Dyckia bracteata","LC"
"1177","BROMELIACEAE","Dyckia brevifolia","DD"
"1178","BROMELIACEAE","Dyckia cabrerae","EN"
"1179","BROMELIACEAE","Dyckia choristaminea","DD"
"1180","BROMELIACEAE","Dyckia commixta","DD"
"1181","BROMELIACEAE","Dyckia delicata","CR"
"1182","BROMELIACEAE","Dyckia densiflora","DD"
"1183","BROMELIACEAE","Dyckia distachya","CR"
"1184","BROMELIACEAE","Dyckia domfelicianensis","CR"
"1185","BROMELIACEAE","Dyckia dusenii","DD"
"1186","BROMELIACEAE","Dyckia elisabethae","DD"
"1187","BROMELIACEAE","Dyckia elongata","DD"
"1188","BROMELIACEAE","Dyckia encholirioides","NT"
"1189","BROMELIACEAE","Dyckia fosteriana","EN"
"1190","BROMELIACEAE","Dyckia hatschbachii","CR"
"1191","BROMELIACEAE","Dyckia hebdingii","DD"
"1192","BROMELIACEAE","Dyckia ibicuiensis","CR"
"1193","BROMELIACEAE","Dyckia ibiramensis","EN"
"1194","BROMELIACEAE","Dyckia irmgardiae","DD"
"1195","BROMELIACEAE","Dyckia julianae","DD"
"1196","BROMELIACEAE","Dyckia maritima","EN"
"1197","BROMELIACEAE","Dyckia mello-barretoi","DD"
"1198","BROMELIACEAE","Dyckia minarum","LC"
"1199","BROMELIACEAE","Dyckia monticola","CR"
"1200","BROMELIACEAE","Dyckia pectinata","EN"
"1201","BROMELIACEAE","Dyckia polycladus","DD"
"1202","BROMELIACEAE","Dyckia pseudococcinea","CR"
"1203","BROMELIACEAE","Dyckia rariflora","EN"
"1204","BROMELIACEAE","Dyckia reitzii","EN"
"1205","BROMELIACEAE","Dyckia remotiflora","EN"
"1206","BROMELIACEAE","Dyckia retroflexa","DD"
"1207","BROMELIACEAE","Dyckia rigida","DD"
"1208","BROMELIACEAE","Dyckia tuberosa","LC"
"1209","BROMELIACEAE","Dyckia ursina","CR"
"1210","BROMELIACEAE","Edmundoa lindenii","LC"
"1211","BROMELIACEAE","Eduandrea selloana","EN"
"1212","BROMELIACEAE","Encholirium biflorum","CR"
"1213","BROMELIACEAE","Encholirium disjunctum","CR"
"1214","BROMELIACEAE","Encholirium fragae","DD"
"1215","BROMELIACEAE","Encholirium gracile","EN"
"1216","BROMELIACEAE","Encholirium heloisae","EN"
"1217","BROMELIACEAE","Encholirium horridum","EN"
"1218","BROMELIACEAE","Encholirium irwinii","CR"
"1219","BROMELIACEAE","Encholirium kranzianum","CR"
"1220","BROMELIACEAE","Encholirium longiflorum","CR"
"1221","BROMELIACEAE","Encholirium luxor","EN"
"1222","BROMELIACEAE","Encholirium pedicellatum","CR"
"1223","BROMELIACEAE","Encholirium reflexum","DD"
"1224","BROMELIACEAE","Encholirium scrutor","EN"
"1225","BROMELIACEAE","Encholirium splendidum","EN"
"1226","BROMELIACEAE","Encholirium vogelii","CR"
"1227","BROMELIACEAE","Fernseea bocainensis","CR"
"1228","BROMELIACEAE","Fernseea itatiaiae","EN"
"1229","BROMELIACEAE","Guzmania monostachia","VU"
"1230","BROMELIACEAE","Guzmania sanguinea","EN"
"1231","BROMELIACEAE","Hohenbergia augusta","LC"
"1232","BROMELIACEAE","Hohenbergia belemii","NT"
"1233","BROMELIACEAE","Hohenbergia castellanosii","EN"
"1234","BROMELIACEAE","Hohenbergia correia-araujoi","CR"
"1235","BROMELIACEAE","Hohenbergia littoralis","EN"
"1236","BROMELIACEAE","Lapanthus itambensis","DD"
"1237","BROMELIACEAE","Lymania alvimii","EN"
"1238","BROMELIACEAE","Lymania azurea","EN"
"1239","BROMELIACEAE","Lymania brachycaulis","EN"
"1240","BROMELIACEAE","Lymania corallina","EN"
"1241","BROMELIACEAE","Lymania globosa","EN"
"1242","BROMELIACEAE","Lymania spiculata","CR"
"1243","BROMELIACEAE","Neoregelia angustibracteolata","CR"
"1244","BROMELIACEAE","Neoregelia bahiana","LC"
"1245","BROMELIACEAE","Neoregelia binotii","DD"
"1246","BROMELIACEAE","Neoregelia brownii","CR"
"1247","BROMELIACEAE","Neoregelia burle-marxii","LC"
"1248","BROMELIACEAE","Neoregelia capixaba","DD"
"1249","BROMELIACEAE","Neoregelia compacta","NT"
"1250","BROMELIACEAE","Neoregelia cruenta","LC"
"1251","BROMELIACEAE","Neoregelia doeringiana","DD"
"1252","BROMELIACEAE","Neoregelia guttata","DD"
"1253","BROMELIACEAE","Neoregelia hoehneana","EN"
"1254","BROMELIACEAE","Neoregelia inexspectata","EN"
"1255","BROMELIACEAE","Neoregelia leprosa","VU"
"1256","BROMELIACEAE","Neoregelia lilliputiana","DD"
"1257","BROMELIACEAE","Neoregelia menescalii","EN"
"1258","BROMELIACEAE","Neoregelia oligantha","VU"
"1259","BROMELIACEAE","Neoregelia pascoaliana","NT"
"1260","BROMELIACEAE","Neoregelia paulistana","EN"
"1261","BROMELIACEAE","Neoregelia pernambucana","EN"
"1262","BROMELIACEAE","Neoregelia ruschii","EN"
"1263","BROMELIACEAE","Neoregelia sanguinea","EN"
"1264","BROMELIACEAE","Neoregelia sarmentosa","LC"
"1265","BROMELIACEAE","Neoregelia zaslawskyi","DD"
"1266","BROMELIACEAE","Neoregelia zonata","DD"
"1267","BROMELIACEAE","Nidularium amazonicum","LC"
"1268","BROMELIACEAE","Nidularium atalaiaense","EN"
"1269","BROMELIACEAE","Nidularium azureum","EN"
"1270","BROMELIACEAE","Nidularium bocainense","EN"
"1271","BROMELIACEAE","Nidularium corallinum","EN"
"1272","BROMELIACEAE","Nidularium ferrugineum","CR"
"1273","BROMELIACEAE","Nidularium innocentii","LC"
"1274","BROMELIACEAE","Nidularium itatiaiae","EN"
"1275","BROMELIACEAE","Nidularium jonesianum","EN"
"1276","BROMELIACEAE","Nidularium kautskyanum","EN"
"1277","BROMELIACEAE","Nidularium mangaratibense","CR"
"1278","BROMELIACEAE","Nidularium marigoi","NT"
"1279","BROMELIACEAE","Nidularium minutum","VU"
"1280","BROMELIACEAE","Nidularium organense","EN"
"1281","BROMELIACEAE","Nidularium rosulatum","VU"
"1282","BROMELIACEAE","Nidularium serratum","VU"
"1283","BROMELIACEAE","Nidularium utriculosum","VU"
"1284","BROMELIACEAE","Orthophytum amoenum","EN"
"1285","BROMELIACEAE","Orthophytum duartei","EN"
"1286","BROMELIACEAE","Orthophytum estevesii","DD"
"1287","BROMELIACEAE","Orthophytum foliosum","VU"
"1288","BROMELIACEAE","Orthophytum fosterianum","EN"
"1289","BROMELIACEAE","Orthophytum grossiorum","EN"
"1290","BROMELIACEAE","Orthophytum humile","CR"
"1291","BROMELIACEAE","Orthophytum magalhaesii","EN"
"1292","BROMELIACEAE","Orthophytum mello-barretoi","VU"
"1293","BROMELIACEAE","Orthophytum schulzianum","EN"
"1294","BROMELIACEAE","Orthophytum zanonii","CR"
"1295","BROMELIACEAE","Pitcairnia albiflos","EN"
"1296","BROMELIACEAE","Pitcairnia bradei","CR"
"1297","BROMELIACEAE","Pitcairnia burle-marxii","CR"
"1298","BROMELIACEAE","Pitcairnia curvidens","NT"
"1299","BROMELIACEAE","Pitcairnia decidua","EN"
"1300","BROMELIACEAE","Pitcairnia encholirioides","EN"
"1301","BROMELIACEAE","Pitcairnia glaziovii","EN"
"1302","BROMELIACEAE","Pitcairnia limae","CR"
"1303","BROMELIACEAE","Portea alatisepala","VU"
"1304","BROMELIACEAE","Portea fosteriana","EN"
"1305","BROMELIACEAE","Portea grandiflora","VU"
"1306","BROMELIACEAE","Portea kermesina","EN"
"1307","BROMELIACEAE","Portea nana","EN"
"1308","BROMELIACEAE","Quesnelia augusto-coburgii","NT"
"1309","BROMELIACEAE","Quesnelia humilis","LC"
"1310","BROMELIACEAE","Quesnelia imbricata","DD"
"1311","BROMELIACEAE","Quesnelia kautskyi","VU"
"1312","BROMELIACEAE","Quesnelia seideliana","EN"
"1313","BROMELIACEAE","Racinaea aerisincola","LC"
"1314","BROMELIACEAE","Racinaea domingos-martinis","DD"
"1315","BROMELIACEAE","Racinaea spiculosa","LC"
"1316","BROMELIACEAE","Tillandsia aeranthos","LC"
"1317","BROMELIACEAE","Tillandsia afonsoana","CR"
"1318","BROMELIACEAE","Tillandsia araujei","EN"
"1319","BROMELIACEAE","Tillandsia brachyphylla","EN"
"1320","BROMELIACEAE","Tillandsia copynii","DD"
"1321","BROMELIACEAE","Tillandsia crocata","EN"
"1322","BROMELIACEAE","Tillandsia duratii","DD"
"1323","BROMELIACEAE","Tillandsia duratii var. saxatilis","DD"
"1324","BROMELIACEAE","Tillandsia gardneri","LC"
"1325","BROMELIACEAE","Tillandsia geminiflora","LC"
"1326","BROMELIACEAE","Tillandsia grazielae","EN"
"1327","BROMELIACEAE","Tillandsia heubergeri","VU"
"1328","BROMELIACEAE","Tillandsia itaubensis","DD"
"1329","BROMELIACEAE","Tillandsia jonesii","CR"
"1330","BROMELIACEAE","Tillandsia kautskyi","VU"
"1331","BROMELIACEAE","Tillandsia linearis","LC"
"1332","BROMELIACEAE","Tillandsia lorentziana","LC"
"1333","BROMELIACEAE","Tillandsia mallemontii","LC"
"1334","BROMELIACEAE","Tillandsia montana","DD"
"1335","BROMELIACEAE","Tillandsia neglecta","CR"
"1336","BROMELIACEAE","Tillandsia reclinata","CR"
"1337","BROMELIACEAE","Tillandsia recurvifolia","DD"
"1338","BROMELIACEAE","Tillandsia sprengeliana","NT"
"1339","BROMELIACEAE","Tillandsia streptocarpa","LC"
"1340","BROMELIACEAE","Tillandsia sucrei","CR"
"1341","BROMELIACEAE","Tillandsia tenuifolia","LC"
"1342","BROMELIACEAE","Tillandsia toropiensis","DD"
"1343","BROMELIACEAE","Tillandsia tricholepis","LC"
"1344","BROMELIACEAE","Tillandsia usneoides","LC"
"1345","BROMELIACEAE","Tillandsia winkleri","DD"
"1346","BROMELIACEAE","Tillandsia xiphioides","EN"
"1347","BROMELIACEAE","Vriesea altimontana","EN"
"1348","BROMELIACEAE","Vriesea altomacaensis","CR"
"1349","BROMELIACEAE","Vriesea amadoi","CR"
"1350","BROMELIACEAE","Vriesea amethystina","CR"
"1351","BROMELIACEAE","Vriesea appariciana","DD"
"1352","BROMELIACEAE","Vriesea arachnoidea","EN"
"1353","BROMELIACEAE","Vriesea atropurpurea","NT"
"1354","BROMELIACEAE","Vriesea belloi","DD"
"1355","BROMELIACEAE","Vriesea biguassuensis","EN"
"1356","BROMELIACEAE","Vriesea bituminosa","LC"
"1357","BROMELIACEAE","Vriesea bleherae","CR"
"1358","BROMELIACEAE","Vriesea botafogensis","CR"
"1359","BROMELIACEAE","Vriesea brassicoides","EN"
"1360","BROMELIACEAE","Vriesea breviscapa","DD"
"1361","BROMELIACEAE","Vriesea brusquensis","NT"
"1362","BROMELIACEAE","Vriesea cacuminis","EN"
"1363","BROMELIACEAE","Vriesea calimaniana","CR"
"1364","BROMELIACEAE","Vriesea carinata","LC"
"1365","BROMELIACEAE","Vriesea cearensis","EN"
"1366","BROMELIACEAE","Vriesea clausseniana","DD"
"1367","BROMELIACEAE","Vriesea colnagoi","DD"
"1368","BROMELIACEAE","Vriesea corcovadensis","LC"
"1369","BROMELIACEAE","Vriesea costae","CR"
"1370","BROMELIACEAE","Vriesea debilis","DD"
"1371","BROMELIACEAE","Vriesea delicatula","VU"
"1372","BROMELIACEAE","Vriesea densiflora","EN"
"1373","BROMELIACEAE","Vriesea diamantinensis","EN"
"1374","BROMELIACEAE","Vriesea drepanocarpa","LC"
"1375","BROMELIACEAE","Vriesea duvaliana","NT"
"1376","BROMELIACEAE","Vriesea eltoniana","EN"
"1377","BROMELIACEAE","Vriesea erythrodactylon","LC"
"1378","BROMELIACEAE","Vriesea flammea","LC"
"1379","BROMELIACEAE","Vriesea flava","NT"
"1380","BROMELIACEAE","Vriesea fosteriana","DD"
"1381","BROMELIACEAE","Vriesea friburgensis var. tucumanensis","LC"
"1382","BROMELIACEAE","Vriesea funebris","EN"
"1383","BROMELIACEAE","Vriesea gigantea","LC"
"1384","BROMELIACEAE","Vriesea goniorachis","DD"
"1385","BROMELIACEAE","Vriesea gracilior","VU"
"1386","BROMELIACEAE","Vriesea harrylutheri","CR"
"1387","BROMELIACEAE","Vriesea hieroglyphica","LC"
"1388","BROMELIACEAE","Vriesea hoehneana","LC"
"1389","BROMELIACEAE","Vriesea incurvata","LC"
"1390","BROMELIACEAE","Vriesea itatiaiae","NT"
"1391","BROMELIACEAE","Vriesea kautskyana","VU"
"1392","BROMELIACEAE","Vriesea languida","DD"
"1393","BROMELIACEAE","Vriesea leptantha","CR"
"1394","BROMELIACEAE","Vriesea longistaminea","CR"
"1395","BROMELIACEAE","Vriesea lubbersii","LC"
"1396","BROMELIACEAE","Vriesea menescalii","EN"
"1397","BROMELIACEAE","Vriesea minarum","EN"
"1398","BROMELIACEAE","Vriesea monacorum","CR"
"1399","BROMELIACEAE","Vriesea morrenii","DD"
"1400","BROMELIACEAE","Vriesea muelleri","DD"
"1401","BROMELIACEAE","Vriesea neoglutinosa","LC"
"1402","BROMELIACEAE","Vriesea pabstii","DD"
"1403","BROMELIACEAE","Vriesea pardalina","LC"
"1404","BROMELIACEAE","Vriesea parviflora","DD"
"1405","BROMELIACEAE","Vriesea pastuchoffiana","EN"
"1406","BROMELIACEAE","Vriesea pauperrima","LC"
"1407","BROMELIACEAE","Vriesea penduliflora","EN"
"1408","BROMELIACEAE","Vriesea pereirae","DD"
"1409","BROMELIACEAE","Vriesea philippocoburgii","LC"
"1410","BROMELIACEAE","Vriesea pinottii","EN"
"1411","BROMELIACEAE","Vriesea platynema","LC"
"1412","BROMELIACEAE","Vriesea platzmannii","LC"
"1413","BROMELIACEAE","Vriesea plurifolia","DD"
"1414","BROMELIACEAE","Vriesea procera","LC"
"1415","BROMELIACEAE","Vriesea procera var. debilis","DD"
"1416","BROMELIACEAE","Vriesea psittacina","LC"
"1417","BROMELIACEAE","Vriesea racinae","EN"
"1418","BROMELIACEAE","Vriesea recurvata","DD"
"1419","BROMELIACEAE","Vriesea reitzii","NT"
"1420","BROMELIACEAE","Vriesea repandostachys","DD"
"1421","BROMELIACEAE","Vriesea rhodostachys","DD"
"1422","BROMELIACEAE","Vriesea rodigasiana","LC"
"1423","BROMELIACEAE","Vriesea rubyae","CR"
"1424","BROMELIACEAE","Vriesea saundersii","DD"
"1425","BROMELIACEAE","Vriesea saxicola","EN"
"1426","BROMELIACEAE","Vriesea sazimae","VU"
"1427","BROMELIACEAE","Vriesea scalaris","LC"
"1428","BROMELIACEAE","Vriesea sceptrum","NT"
"1429","BROMELIACEAE","Vriesea schunkii","DD"
"1430","BROMELIACEAE","Vriesea schwackeana","DD"
"1431","BROMELIACEAE","Vriesea seideliana","DD"
"1432","BROMELIACEAE","Vriesea sparsiflora","NT"
"1433","BROMELIACEAE","Vriesea sucrei","EN"
"1434","BROMELIACEAE","Vriesea thyrsoidea","DD"
"1435","BROMELIACEAE","Vriesea triangularis","DD"
"1436","BROMELIACEAE","Vriesea triligulata","NT"
"1437","BROMELIACEAE","Vriesea vidalii","DD"
"1438","BROMELIACEAE","Vriesea warmingii","DD"
"1439","BROMELIACEAE","Vriesea wawranea","EN"
"1440","BROMELIACEAE","Vriesea weberi","CR"
"1441","BROMELIACEAE","Wittrockia superba","EN"
"1442","BRUCHIACEAE","Pringleella subulata","EN"
"1443","BRYACEAE","Brachymenium hornschunchianum","LC"
"1444","BURMANNIACEAE","Apteria aphylla","LC"
"1445","BURMANNIACEAE","Burmannia aprica","DD"
"1446","BURMANNIACEAE","Burmannia bicolor","LC"
"1447","BURMANNIACEAE","Burmannia damazii","LC"
"1448","BURMANNIACEAE","Burmannia flava","LC"
"1449","BURMANNIACEAE","Cymbocarpa refracta","LC"
"1450","BURMANNIACEAE","Dictyostega orobanchoides","LC"
"1451","BURMANNIACEAE","Miersiella umbellata","LC"
"1452","BURSERACEAE","Bursera simaruba","VU"
"1453","BURSERACEAE","Dacryodes edilsonii","EN"
"1454","BURSERACEAE","Protium bahianum","EN"
"1455","BURSERACEAE","Protium dawsonii","LC"
"1456","BURSERACEAE","Protium giganteum var. crassifolium","VU"
"1457","BURSERACEAE","Protium heptaphyllum subsp. cordatum","DD"
"1458","BURSERACEAE","Protium icicariba var. talmonii","EN"
"1459","BURSERACEAE","Protium inodorum","EN"
"1460","BURSERACEAE","Protium kleinii","LC"
"1461","BURSERACEAE","Tetragastris occhionii","EN"
"1462","BURSERACEAE","Trattinnickia ferruginea","EN"
"1463","BURSERACEAE","Trattinnickia mensalis","EN"
"1464","CABOMBACEAE","Cabomba aquatica","LC"
"1465","CABOMBACEAE","Cabomba caroliniana","LC"
"1466","CABOMBACEAE","Cabomba furcata","LC"
"1467","CACTACEAE","Arrojadoa bahiensis","EN"
"1468","CACTACEAE","Arrojadoa dinae","NT"
"1469","CACTACEAE","Arrojadoa eriocaulis","EN"
"1470","CACTACEAE","Arthrocereus glaziovii","EN"
"1471","CACTACEAE","Arthrocereus melanurus subsp. magnus","EN"
"1472","CACTACEAE","Arthrocereus melanurus subsp. melanurus","EN"
"1473","CACTACEAE","Arthrocereus melanurus subsp. odorus","EN"
"1474","CACTACEAE","Arthrocereus rondonianus","EN"
"1475","CACTACEAE","Brasilicereus markgrafii","EN"
"1476","CACTACEAE","Brasiliopuntia brasiliensis","LC"
"1477","CACTACEAE","Cereus mirabella","VU"
"1478","CACTACEAE","Cipocereus bradei","VU"
"1479","CACTACEAE","Cipocereus crassisepalus","EN"
"1480","CACTACEAE","Cipocereus laniflorus","EN"
"1481","CACTACEAE","Cipocereus minensis","VU"
"1482","CACTACEAE","Cipocereus pleurocarpus","NT"
"1483","CACTACEAE","Cipocereus pusilliflorus","CR"
"1484","CACTACEAE","Coleocephalocereus buxbaumianus subsp. flavisetus","VU"
"1485","CACTACEAE","Coleocephalocereus fluminensis subsp. decumbens","EN"
"1486","CACTACEAE","Coleocephalocereus purpureus","EN"
"1487","CACTACEAE","Discocactus bahiensis","VU"
"1488","CACTACEAE","Discocactus catingicola","VU"
"1489","CACTACEAE","Discocactus ferricola","DD"
"1490","CACTACEAE","Discocactus heptacanthus","DD"
"1491","CACTACEAE","Discocactus horstii","CR"
"1492","CACTACEAE","Discocactus placentiformis","NT"
"1493","CACTACEAE","Discocactus pseudoinsignis","CR"
"1494","CACTACEAE","Discocactus zehntneri","VU"
"1495","CACTACEAE","Echinopsis calochlora","CR"
"1496","CACTACEAE","Echinopsis oxygona","EN"
"1497","CACTACEAE","Epiphyllum phyllanthus","LC"
"1498","CACTACEAE","Espostoopsis dybowskii","EN"
"1499","CACTACEAE","Facheiroa cephaliomelana","EN"
"1500","CACTACEAE","Facheiroa cephaliomelana subsp. estevesii","EN"
"1501","CACTACEAE","Facheiroa ulei","EN"
"1502","CACTACEAE","Frailea buenekeri","EN"
"1503","CACTACEAE","Frailea castanea","EN"
"1504","CACTACEAE","Frailea curvispina","DD"
"1505","CACTACEAE","Frailea gracillima","NT"
"1506","CACTACEAE","Frailea mammifera","CR"
"1507","CACTACEAE","Frailea phaeodisca","EN"
"1508","CACTACEAE","Frailea pumila","VU"
"1509","CACTACEAE","Frailea pygmaea","VU"
"1510","CACTACEAE","Frailea schilinzkyana","DD"
"1511","CACTACEAE","Gymnocalycium denudatum","EN"
"1512","CACTACEAE","Gymnocalycium horstii","DD"
"1513","CACTACEAE","Gymnocalycium horstii subsp. buenekeri","DD"
"1514","CACTACEAE","Hatiora cylindrica","DD"
"1515","CACTACEAE","Hatiora herminiae","VU"
"1516","CACTACEAE","Hatiora rosea","DD"
"1517","CACTACEAE","Hylocereus setaceus","LC"
"1518","CACTACEAE","Lepismium cruciforme","LC"
"1519","CACTACEAE","Lepismium houlletianum","LC"
"1520","CACTACEAE","Lepismium warmingianum","LC"
"1521","CACTACEAE","Melocactus azureus","EN"
"1522","CACTACEAE","Melocactus conoideus","CR"
"1523","CACTACEAE","Melocactus deinacanthus","CR"
"1524","CACTACEAE","Melocactus ferreophilus","EN"
"1525","CACTACEAE","Melocactus glaucescens","EN"
"1526","CACTACEAE","Melocactus lanssensianus","EN"
"1527","CACTACEAE","Melocactus pachyacanthus","EN"
"1528","CACTACEAE","Melocactus paucispinus","VU"
"1529","CACTACEAE","Melocactus violaceus","VU"
"1530","CACTACEAE","Melocactus violaceus subsp. ritteri","EN"
"1531","CACTACEAE","Micranthocereus albicephalus","EN"
"1532","CACTACEAE","Micranthocereus auriazureus","EN"
"1533","CACTACEAE","Micranthocereus dolichospermaticus","EN"
"1534","CACTACEAE","Micranthocereus polyanthus","EN"
"1535","CACTACEAE","Micranthocereus streckeri","CR"
"1536","CACTACEAE","Micranthocereus violaciflorus","EN"
"1537","CACTACEAE","Opuntia monacantha","LC"
"1538","CACTACEAE","Parodia alacriportana","DD"
"1539","CACTACEAE","Parodia arnostiana","DD"
"1540","CACTACEAE","Parodia buiningii","DD"
"1541","CACTACEAE","Parodia concinna","EN"
"1542","CACTACEAE","Parodia crassigibba","EN"
"1543","CACTACEAE","Parodia erinacea","EN"
"1544","CACTACEAE","Parodia haselbergii","DD"
"1545","CACTACEAE","Parodia haselbergii subsp. graessneri","DD"
"1546","CACTACEAE","Parodia herteri","DD"
"1547","CACTACEAE","Parodia horstii","DD"
"1548","CACTACEAE","Parodia leninghausii","DD"
"1549","CACTACEAE","Parodia linkii","LC"
"1550","CACTACEAE","Parodia magnifica","DD"
"1551","CACTACEAE","Parodia mammulosa","EN"
"1552","CACTACEAE","Parodia neohorstii","DD"
"1553","CACTACEAE","Parodia ottonis","LC"
"1554","CACTACEAE","Parodia oxycostata","VU"
"1555","CACTACEAE","Parodia rechensis","CR"
"1556","CACTACEAE","Parodia schumanniana","DD"
"1557","CACTACEAE","Parodia scopa","EN"
"1558","CACTACEAE","Pereskia aculeata","LC"
"1559","CACTACEAE","Pereskia aureiflora","VU"
"1560","CACTACEAE","Pereskia bahiensis","LC"
"1561","CACTACEAE","Pereskia grandifolia","LC"
"1562","CACTACEAE","Pereskia stenantha","LC"
"1563","CACTACEAE","Pilosocereus arrabidae","LC"
"1564","CACTACEAE","Pilosocereus aureispinus","DD"
"1565","CACTACEAE","Pilosocereus aurisetus subsp. aurilanatus","EN"
"1566","CACTACEAE","Pilosocereus azulensis","CR"
"1567","CACTACEAE","Pilosocereus brasiliensis","NT"
"1568","CACTACEAE","Pilosocereus floccosus","NT"
"1569","CACTACEAE","Pilosocereus floccosus subsp. quadricostatus","EN"
"1570","CACTACEAE","Pilosocereus fulvilanatus","EN"
"1571","CACTACEAE","Pilosocereus glaucochrous","VU"
"1572","CACTACEAE","Pilosocereus machrisii","LC"
"1573","CACTACEAE","Pilosocereus magnificus","EN"
"1574","CACTACEAE","Pilosocereus multicostatus","EN"
"1575","CACTACEAE","Pilosocereus piauhyensis","LC"
"1576","CACTACEAE","Pseudoacanthocereus brasiliensis","DD"
"1577","CACTACEAE","Quiabentia zehntneri","LC"
"1578","CACTACEAE","Rhipsalis agudoensis","DD"
"1579","CACTACEAE","Rhipsalis baccifera subsp. hileiabaiana","DD"
"1580","CACTACEAE","Rhipsalis cereoides","CR"
"1581","CACTACEAE","Rhipsalis crispata","DD"
"1582","CACTACEAE","Rhipsalis dissimilis","DD"
"1583","CACTACEAE","Rhipsalis elliptica","LC"
"1584","CACTACEAE","Rhipsalis floccosa","LC"
"1585","CACTACEAE","Rhipsalis hoelleri","NT"
"1586","CACTACEAE","Rhipsalis oblonga","NT"
"1587","CACTACEAE","Rhipsalis pacheco-leonis","EN"
"1588","CACTACEAE","Rhipsalis paradoxa","LC"
"1589","CACTACEAE","Rhipsalis paradoxa subsp. septentrionalis","EN"
