"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","typeStatus"
"11","2021-03-15 16:37:00-03","NY","NYBG","569253","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","W. W. Thomas","A. M. V. de Carvalho","4567","1994","07","19","South America","Brazil","Bahia","Uruçuca","Distrito de Serra Grande. 7.3 km na estrada Serra Grande/Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz","-39.0617","-14.4231","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=267360' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569253","NY00569253_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","569257","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","W. W. Thomas","A. M. V. de Carvalho","4284","1993","07","27","South America","Brazil","Bahia","Una","Reserva Biológica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Picada da Bandeira","-39.08","-15.15","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=267356' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569257","NY00569257_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","569263","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","W. W. Thomas","J. G. Jardim","862","1996","07","23","South America","Brazil","Bahia","Santa Luzia","Município de Santa Luzia/Una, entrada a 11,3 km a E da sede do município. Serra da Onça, ca. 4,5 km da entrada","-39.2569077","-15.3417536","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=267362' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569263","NY00569263_01","510","510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","95230","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","W. W. Thomas","W. W. Thomas","8990","1992","01","30","South America","Brazil","Bahia","Ilhéus","Road from Olivença to Serra das Trempes. Forest near Fazenda Monte Bello, 10 km W of Olivença.","-39.07","-15","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=267365' target='other'> <mi>dwc_moreinfo</mi></a>","NY00095230","NY00095230_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","02641669","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.",NA,"H. Serafim","323","2007","03","23","South America","Brazil","São Paulo","São José do Barreiro","Fazenda Atibaia. Acesso pelo km 258 da Rodovia dos Tropeiros. (SP 068). Interior de mata.","-44.6567","-22.6428","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2914258' target='other'> <mi>dwc_moreinfo</mi></a>","NY02641669","NY02641669_01","504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","1279941","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","H. C. de Lima; C. M. B. Correa","G. Martinelli","10409","1984","11","23","South America","Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Centro de Primatologia do RJ. Rio Paraíso.","-42.883","-22.483","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1514648' target='other'> <mi>dwc_moreinfo</mi></a>","NY01279941","NY01279941_01","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","569260","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.",NA,"J. R. Pirani","2493","1988","02","25","South America","Brazil","Espírito Santo","Cachoeiro de Itapemirim","Cachoeira do Itapemirim: Rovovia Marataízes ES-490, 1 6 km da BR-101","-41.03","-20.95","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=267371' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569260","NY00569260_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","569261","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","W. W. Thomas","L. P. de Queiroz","2971","1992","12","13","South America","Brazil","Bahia","Cachoeira","Fazenda Favela","-39","-12.53","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=267359' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569261","NY00569261_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","569254","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","W. W. Thomas","J. G. Jardim","451","1994","06","14","South America","Brazil","Sergipe","Santa Luzia do Itanhi","Entrada 2 km à esquerda na estrada Sta Luzia/Crasto","-37.4386","-11.2683","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=267355' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569254","NY00569254_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-04-08 17:36:36-03","EAO","IAN","23659","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.",NA,"Martins-da-Silva, RCV","297",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IAN023659","IAN023659_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-30 12:32:59-03","EAO","IAN","94242","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.",NA,"Glaziou, AFM","11861",NA,NA,NA,NA,"Paris",NA,NA,NA,NA,NA,NA,NA,"IAN094242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2019-10-09 11:22:34-03","UFBA","ALCB","121427","PreservedSpecimen","Plantae","Dicotyledon",NA,"Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","Gomes, FS","Gomes, FS","1645","2013","05","15","Southern America","Brasil","Bahia","Mascote",NA,"-39.3825","-15.728056",NA,"Folhas compostas pinadas. 120.1, parcela 01.","ALCB052606","ALCB052606",NA,NA,"2013","12","-39.3825","-15.728056",NA,NA,NA,NA,NA,NA,NA,NA
"23","2020-02-08 10:33:39-03","NBC","NL-BOTANY","U.1481730","PreservedSpecimen","Plantae",NA,"Sapindales","Simaroubaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","Pirani JR","Pirani JR; et al.",NA,"1987","08","13","Southern America","Brazil","São Paulo",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481730 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481730","NL-U1481730",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0115598",NA,NA,NA,NA,NA,NA
"24","2021-01-14 15:32:55-03","MN","R","7969","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.",NA,"Glaziou, A.F.M.","11861","1880","01","09",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000007969","R000007969_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2019-08-27 13:34:27-03","IAP","PACA-AGP","67169","PreservedSpecimen","Plantae","Magnoliophyta","Rutales","Simaroubaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","G. Barroso","D. Lucre","4389","1969","11","12",NA,"Brasil","RJ","Guanabara","Mata da Lagoinha",NA,NA,NA,"Pequena árvore com mais ou menos 5m de altura. Umbrofila crescendo em mata secundária.&nf;Herbário do Jardim Botânico do Rio de Janeiro, número 141252. Fenofase: Flor marrom-amarelada","PACA067169",NA,NA,NA,"1969","03",NA,NA,"Magnoliopsida",NA,"07",NA,NA,NA,NA,NA
"26","2019-08-27 13:34:27-03","IAP","PACA-AGP","67173","PreservedSpecimen","Plantae","Magnoliophyta","Rutales","Simaroubaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","C. Abreu","D. Sucre","6377","1969","11","27",NA,"Brasil","RJ","Guanabara",NA,NA,NA,NA,"Arbusto umbrófilo com mais ou menos 3m de altura, crescendo em solo argiloso (vermelho). Inflorescência inclinada de cor verde argênteo.&nf;Herbário do Jardim Botânico do Rio de Janeiro. Fenofase: Inflorescência inclinada Hábito: arbus","PACA067173",NA,NA,NA,"1969","12",NA,NA,"Magnoliopsida",NA,"30",NA,NA,NA,NA,NA
"27","2019-08-27 13:34:27-03","IAP","PACA-AGP","67179","PreservedSpecimen","Plantae","Magnoliophyta","Rutales","Simaroubaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","C. de Abreu","D. Sucre","8560","1972","03","01",NA,"Brasil","RJ",NA,"Mata do Colégio Santo Ignácio, morro Mundo Novo, Botafogo.",NA,NA,NA,"Arbusto com mais ou menos 4,5 m de altura, umbrófilo. Inflorescência pêndula com o rachis verde claro e flores cremes.&nf;Herbário do Jardim Botânico do Rio de Janeiro, número 152669. Fenofase: Inflorescência pêndula Hábito: arbustiva","PACA067179",NA,NA,NA,"1972","09",NA,NA,"Magnoliopsida",NA,"01",NA,NA,NA,NA,NA
"28","2019-08-27 13:34:27-03","IAP","PACA-AGP","67180","PreservedSpecimen","Plantae","Magnoliophyta","Rutales","Simaroubaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","C. B. de Abreu",NA,NA,"1972","09","26",NA,"Brasil","RJ",NA,"Mata do horto florestal",NA,NA,NA,"Herbário do Jardim Botânico do Rio de Janeiro, número 140130.","PACA067180",NA,NA,NA,"1972","03",NA,NA,"Magnoliopsida",NA,"14",NA,NA,NA,NA,NA
"29","2019-08-27 13:34:27-03","IAP","PACA-AGP","67177","PreservedSpecimen","Plantae","Magnoliophyta","Rutales","Simaroubaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","J. R. Pirani","Brade","18144","1946","05","11",NA,"Brasil","ES","Itaguassu","Alto Limoeiro","-40.855598449707","-19.8019008636475",NA,"Herbário do Jardim Botânico do Rio de Janeiro, número 56667.","PACA067177",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"26990","auto",NA,NA,NA
"30","2021-03-01 16:37:44-03","UNICAMP","UEC","78610","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","Pirani, JR","Godoy, SAP; Ferreira, GMP; Pereira, DL; Silva, LL; Garcia, RJF","613","1995","06","22",NA,"Brazil","São Paulo","Parelheiros","Camping Ana Paula.","-46.774444","-23.9",NA,"Árvore cs 4,0m, DAP 0,03m. Frutos vermelhos.; Trilha na Mata","UEC002097","UEC002097",NA,NA,"1995","06","-46.774444","-23.9",NA,NA,"28",NA,NA,NA,NA,NA
"31","2021-03-01 16:37:44-03","UNICAMP","UEC","167038","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","Stefani, EJF","Stefani, EJF; Belinello, R; Galvão, JC","293","2011","07","01",NA,"Brazil","São Paulo","Paraíbuna","Parque Estadual da Serra do Mar.","-45.560556","-23.591944",NA,"Árvore com 6m, com frutos verdes.; Mata atlântica","UEC002106","UEC002106","800","900","2011","11","-45.560556","-23.591944",NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-01 16:37:44-03","UNICAMP","UEC","170033","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","Sobral, M","Rochelle, ALC","J1433",NA,NA,NA,NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio - Bairro Taquaral, Floresta Ombrófila Densa Submontana.","-45.084167","-23.366667",NA,"Indivíduo J1433 da parcela J do Projeto Temático BIOTA-Gradiente Funcional.","UEC041724","UEC041724","450","450","2008","03","-45.084167","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-01 16:37:44-03","UNICAMP","UEC","203488","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","Abreu, CB","Sucre, D; et al.","6377","1969","11","27",NA,"Brazil","Rio de Janeiro",NA,"Serra da Mendanha",NA,NA,NA,"arbusto umbrófilo com mais ou menos 3 metros de altura crescendo em solo argiloso (vermelho). Inflorescência inclinada de cor verde argentio.","UEC002101","UEC002101","450","450","1969","12",NA,NA,NA,NA,"30",NA,NA,NA,NA,NA
"34","2021-03-01 16:37:44-03","UNICAMP","UEC","35775","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","Abreu, CB","Pessoal H. Florestal (Antenor)","RB140130","1927","09","26",NA,"Brazil","Rio de Janeiro",NA,"Mata do Horto Florestal",NA,NA,NA,"Arvoreta de 2 a 3 netros de altura.; mata","UEC002100","UEC002100",NA,NA,"1972","03",NA,NA,NA,NA,"14",NA,NA,NA,NA,NA
"35","2021-03-01 16:37:44-03","UNICAMP","UEC","35788","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","Abreu, CB","Sucre, D","8560","1972","03","01",NA,"Brazil","Rio de Janeiro",NA,"Mata do Colégio Santo Inácio",NA,NA,NA,"Arbusto com aproximadamente 4,5 metros de altura, umbrófilo, inflorescência pêndula com o raquis verde claro e flores cremes.","UEC002098","UEC002098",NA,NA,"1972","09",NA,NA,NA,NA,"01",NA,NA,NA,NA,NA
"36","2021-03-01 16:37:44-03","UNICAMP","UEC","35789","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","Barroso, GM","Sucre, D; et al.","4389","1969","11","12",NA,"Brazil","Rio de Janeiro",NA,"Mata da Lagoinha",NA,NA,NA,"Pequena árvore com aproximadamente 5 metros de altura, flor de cor marrom-amarelada, umbrófila crescendo em mata secundária.; Mata secundária","UEC002099","UEC002099",NA,NA,"1969","03",NA,NA,NA,NA,"07",NA,NA,NA,NA,NA
"37","2021-03-01 16:37:44-03","UNICAMP","UEC","88311","S","Plantae","Magnoliopsida",NA,"Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","Pirani, JR","Sartori, ALB; Koch, I; Mansano, VF; Sciamarelli, A; Goldenberg, R","292","1996","08","25",NA,"Brazil","Bahia","Uruçuca","Serra Grande","-39.2844009399414","-14.5930995941162",NA,"Árvore 6m, em capoeira. Frutos alaranjados.","UEC002102","UEC002102",NA,NA,"1997",NA,NA,NA,NA,NA,NA,"33791","auto",NA,NA,NA
"38","2020-06-29 09:31:44-03","UFRRJ","RBR","46075","S","Plantae",NA,NA,"Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","M. Gomes","D.P. Leonarczyk","s/n","2015","11","04",NA,"Brasil","Rio de Janeiro","Piraí","Fazenda Amélia. Solo marrom e profundo em estrato inferior da paisagem.","-43.92","-22.68",NA,NA,"RBR00046075",NA,"481","481","2018","05","43º55'12''W","22º40'48''S",NA,NA,"15",NA,NA,NA,NA,NA
"39","2020-06-29 09:32:31-03","UFRRJ","RBR","33017","S","Plantae",NA,NA,"Simaroubaceae","Picramnia","ciliata","Picramnia ciliata","Mart.",NA,"A.T. Silva","s.n.","1991","11","28",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Parque Estadual da Ilha Grande, Unidade amostral Estrada da Parnaioca 80/3 (=208/6).","-44.3180999755859","-23.0067005157471",NA,NA,"RBR00033017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA
"40","2020-06-29 09:31:44-03","UFRRJ","RBR","46074","S","Plantae",NA,NA,"Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","M. Gomes","J.O. Mendonça-Junior","s/n","2015","10","01",NA,"Brasil","Rio de Janeiro","Piraí","Vegetação secundária em encosta em antigo plantio de eucalipto.","-43.92","-22.59",NA,NA,"RBR00046074",NA,"542","542","2018","05","43º55'12''W","22º35'24''S",NA,NA,"10",NA,NA,NA,NA,NA
"41","2020-12-21 16:45:12-03","MBM","MBM","157073","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","Pirani, J.R.","Carvalho, A.M. de; et al.; et al.","3486",NA,NA,NA,"Southern America","Brazil","Bahia","Uruçuca","Distrito de Serra Grande","-39.2844009399414","-14.5930995941162",NA,NA,"MBM157073","MBM157073",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33791","auto",NA,NA,NA
"42","2020-12-21 16:45:12-03","MBM","MBM","224063","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","Thomas, W.W.","Jardim, J.G.; et al.; et al.","862",NA,NA,NA,"Southern America","Brazil","Bahia","Santa Luzia","Serra da Onça, entre Santa Luzia e Una","-39.3342018127441","-15.4294004440308",NA,NA,"MBM224063","MBM224063",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33804","auto",NA,NA,NA
"43","2020-12-21 16:39:28-03","MBM","MBM","321056","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.","Lopes, M.","Lopes, M.M.M.; Amorim, A.; Paixão, J.L.; Gomes, L.; Goldenberg, R.; Amorim, A.; Paixão, J.L.; Gomes, L.; Goldenberg, R.","614","2006","04","09","Southern America","Brazil","Bahia","Camacã","RPPN Serra Bonita, 9,7 km W de Camacã, na estrada para Jacarecí, dai 6 km SW na estrada para a RPPN e Torre da Embratel","-39.565278","-15.391667",NA,"Árvore ca. 6m. alt. Folíolos membranáceos discolores. Frutos imaturos avermelhados.; Floresta Ombrófila Densa Montana.","MBM321056","MBM321056","850","850","2006","04","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,NA,NA
"44","2019-11-01 15:33:10-03","PUC-RIO","FCAB","7387","PreservedSpecimen","Plantae",NA,"Angiospermae","Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.",NA,"A.G. Christo","272","2003","09","04",NA,"Brasil","Rio de Janeiro","Silva Jardim","Comunidade Gleba Aldeia Velha","-42.309722","-22.530833",NA,NA,"007387",NA,NA,NA,NA,NA,"-42.309722","-22.530833",NA,NA,NA,NA,NA,NA,NA,NA
"45","2015-09-04 20:11:37-03","MNHN","RECOLNAT_MNHN_P","P05198988","PreservedSpecimen",NA,NA,NA,"Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.",NA,"Glaziou, A.",NA,"1874","1","1",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05198988' target='other'> <mi>dwc_moreinfo</mi></a>","P05198988","P05198988_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7545",NA,NA
"46","2015-09-04 20:11:37-03","MNHN","RECOLNAT_MNHN_P","P05198989","PreservedSpecimen",NA,NA,NA,"Picramniaceae","Picramnia","ciliata","Picramnia ciliata","Mart.",NA,"Glaziou",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05198989' target='other'> <mi>dwc_moreinfo</mi></a>","P05198989","P05198989_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11861",NA,NA
