"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"46","2020-12-21 16:14:52-03","MBM","MBM","63059","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Leitão Filho, H.F.; Shepherd, G.; Stubblebine, W.; Shepherd, G.; Stubblebine, W.","9753","1978","12","14","Southern America","Brazil","Minas Gerais","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,NA,"Subarbusto 1 m. Flores amarelas.; Em matas e campos rupestres.","MBM063059","MBM063059","Heiden, G.","Santa Bárbara","33136","auto","2010","07",NA,NA,NA,"13",NA,NA,NA,NA,NA,NA
"47","2020-12-21 16:14:52-03","MBM","MBM","151331","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Harley, R.M.; Giulietti, A.M.; Stannard, B.; Hind, D.J.N.; Giulietti, A.M.; Stannard, B.; Hind, D.J.N.","26335","1988","11","10","Southern America","Brazil","Bahia","Pico das Almas","-41.966667","-13.533333","1680","1680",NA,"Arbusto ramificado até 2 m de altura. Flores creme.; Afloramento de rocha conglomerada com campo pedregoso. Entre pedras.","MBM151331","MBM151331","Hind, D.J.N.","Rio de Contas",NA,NA,"1989","05","-41.966667","-13.533333",NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-12-21 16:14:52-03","MBM","MBM","230704","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Harley, R.M.; Queiroz, L.P. de; Giulietti, A.M.; Mayworn, M.A.; Queiroz, L.P. de; Giulietti, A.M.; Mayworn, M.A.","28297","1996","09","05","Southern America","Brazil","Bahia",NA,"-41.766667","-13.216667","1066","1066",NA,"Arbusto de até 1,2 m com folhas semi-suculentas. capítulo com brácteas verdes e flores brancas. Planta viscosa.","MBM230704","MBM230704",NA,"Piatã",NA,NA,NA,NA,"-41.766667","-13.216667",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-12-21 16:14:52-03","MBM","MBM","309829","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Guedes, M.L.; Cruz, F.G.; Martins, D.; Gomes, D.F.; Cruz, F.G.; Martins, D.; Gomes, D.F.","11454","2004","09","18","Southern America","Brazil","Bahia","Chapada Diamantina","-41.880278","-13.060833",NA,NA,NA,"Subarbusto de 20 cm. Ramos com galias. Folhas lineares. Capítulos paucifloros, creme. Ocasional.; Campos Gerais.","MBM309829","MBM309829","Guedes, M.L.","Piatã",NA,NA,"2005","05","-41.880278","-13.060833",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:14:52-03","MBM","MBM","406905","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Roher, D.; Felitto, G.; Lozano, E.D.; Oliveira, E.; Felitto, G.; Lozano, E.D.; Oliveira, E.","139","2013","08","08","Southern America","Brazil","Bahia","EIA LT Barreiras II - Pirapora 2","-44.6366996765137","-13.3432998657227",NA,NA,NA,"Herbácea com flores alvas.","MBM406905","MBM406905","Barboza, E.","Correntina","182507","auto","2016","11",NA,NA,NA,"16",NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:14:52-03","MBM","MBM","230704","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Harley, R.M.","28297","1996","09","05","Southern America","Brazil","Bahia","Estrada para Abaíra, ca. 10km S de Piatã","-41.7728004455566","-13.1519002914429",NA,NA,NA,NA,"MBM230704","MBM230704","Bautista, H.P.","Piatã","41184","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:14:52-03","MBM","MBM","276116","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Harley, R.M.","54260","2001","04","17","Southern America","Brazil","Bahia","Pico das Almas","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"MBM276116",NA,NA,"Rio de Contas","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:14:52-03","MBM","MBM","324799","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Queiroz, L.P. de; Souza, E.R. de; Costa, J.; Conceição, A.S.; Santos, MAdos; Souza, E.R. de; Costa, J.; Conceição, A.S.; Santos, MAdos","7569","2002","01","08","Southern America","Brazil","Minas Gerais",NA,"-43.6002998352051","-18.2493991851807","1294","1294",NA,"Arbusto ca. 1,2 m de altura, ramificado. Folhas papiráceas, capítulo com filárias creme e flores brancas.; Campo rupestre.","MBM324799",NA,"Teles, A.M.","Diamantina","101169","auto","2007","09",NA,NA,NA,"13",NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:14:52-03","MBM","MBM","128681","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Hatschbach, G.; Nicolack, V.; Nicolack, V.","53026","1989","05","21","Southern America","Brazil","Minas Gerais","Rodovia Guinda Conselheiro Mata, km 20","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"MBM128681",NA,"Robinson, H.","Diamantina","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2018-02-01 15:38:52-02","MNHN","RECOLNAT_MNHN_P","P00755459","PreservedSpecimen",NA,NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Jameson, W.",NA,NA,NA,NA,NA,"Equateur",NA,"Sive Andium Quitensium",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00755459' target='other'> <mi>dwc_moreinfo</mi></a>","P00755459","P00755459_01","Müller",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","253",NA,NA,NA,NA
"56","2015-09-04 05:13:13-03","MNHN","RECOLNAT_MNHN_P","P03159041","PreservedSpecimen",NA,NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Riedel",NA,NA,NA,NA,NA,"Brasil",NA,"Brasilia. Brasil, América do Sul",NA,NA,NA,NA,"hb",". s.d. Reçu le en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03159041' target='other'> <mi>dwc_moreinfo</mi></a>","P03159041","P03159041_01","Teles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2015-09-04 05:13:13-03","MNHN","RECOLNAT_MNHN_P","P03159049","PreservedSpecimen",NA,NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Riedel",NA,"1824","12","1",NA,"Brasil","Minas Gerais",". Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03159049' target='other'> <mi>dwc_moreinfo</mi></a>","P03159049","P03159049_01","Teles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2015-09-04 12:56:54-03","MNHN","RECOLNAT_MNHN_P","P00509646","PreservedSpecimen",NA,NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Sch.Bip. ex Baker","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00509646' target='other'> <mi>dwc_moreinfo</mi></a>","P00509646","P00509646_01 P00509646_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"828",NA,NA,NA,NA
"59","2020-12-11 11:32:27-03","UFMG","BHCB","25311","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-11 11:32:27-03","UFMG","BHCB","254","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Schwacke, CAW","s.n.","1904",NA,NA,"Southern America","Brasil","Minas Gerais",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,"Campo. Herbáceo.; Erva; Campo","BHCB008805",NA,NA,"Diamantina","101169","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-11 17:18:00-03","UFPR","UPCB","47008","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Giulietti, A.M.","1450","1998","08","15",NA,"Brasil","Bahia","Pico do Barbado","-41.6636009216309","-13.2496995925903",NA,NA,NA,"Erva ca. 50cm, capítulos alvos, entre pedras. Alt.: 1800-2430m s.n.m..",NA,NA,"Bautista, H.P.","Abaíra","26531","auto","2001","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2012-10-17 05:07:00-03","MO","MOBOT","3290415","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Robert M. King|Scott A. Mori|Talmon S. dos Santos|José L. Hage","King 8108","1979","7","22","South America","Brazil","Bahia","Municipio de Rio Contas. Pico das Almas a 18 km as Nw de Rio de Contas",NA,NA,"1600.00000000","1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2009-12-04 16:33:00-02","MO","MOBOT","3290696","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Gert G. Hatschbach|V. Nicolack","Hatschbach 53026","1989","5","21","South America","Brazil","Minas Gerais","Rod. Guinda-Cons. Mata, km 20 (mun. Diamantina)",NA,NA,"1150.00000000",NA,NA,NA,NA,NA,"H. E. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2009-08-28 05:32:00-03","MO","MOBOT","3291062","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Robert M. King|Luther E. Bishop","King 8536","1981","1","18","South America","Brazil","Minas Gerais","10 km S of Diamantina from road to 8 km W",NA,NA,"3600.00000000","4000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2015-08-13 05:50:00-03","MO","MOBOT","3291295","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","R.M. Harley","Harley 26335","1988","11","10","South America","Brazil","Bahia","Mun: Rio de Contas. Pico das Almas. Vertente leste. Subida do pico do campo norte do quiroz. Afloramento de rocha conglomerada com campo pedregoso.","-41.96666","-13.53333","1685.00000000",NA,NA,NA,NA,NA,"D. J. N. Hind (maio 1989)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2012-05-02 13:04:00-03","MO","MOBOT","3291573","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Paulo T. Sano","Sano 14623","1994","2","26","South America","Brazil","Bahia","Municipio de Abaira-Catoles. Serra do Barbado. Campo rupestre com mata no vale, ao longo do caminho da forquilha da Serra","-41.9016667","-13.2908333","1750.00000000","2035.00000000",NA,NA,NA,NA,"Hind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"67","2021-01-26 14:12:16-03","CPACT","ECT","558","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","D.C.Fonseca","40","2014","06","25",NA,"Brasil","Minas Gerais","Parque Estadual do Biribiri. Segunda entrada à direita da estrada secundária. Campo rupestre, próximo à trilha. Coordenadas geográficas obtidas a partir dos dados de localização, Parque Estadual Biribiri.","-43.578611","-18.118889","1095","1095",NA,NA,"ECT0000558","ECT0000558","G.Heiden","Diamantina",NA,NA,"2015","01","43º34'43''W","18º7'8''S",NA,"05",NA,NA,NA,NA,NA,NA
"68","2021-03-01 11:53:13-03","UFPE","UFP","36925","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardn.","Harley, RM","UFP36925","2001","04","17",NA,"Brasil","Bahia",NA,"-41.95","-13.516667",NA,NA,NA,"Arbusto até 1m de altura, folhas verdes, flor com capítulos creme-amareladas.; Arbusto até 1m de altura, folhas verdes, flor com capítulos creme-amareladas.","UFP036925",NA,NA,"Rio de Contas",NA,NA,NA,NA,"-41.95","-13.516667",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-01 11:53:13-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardn.","Harley, RM","UFP36925","2001","04","17",NA,"Brasil","Bahia",NA,"-41.95","-13.516667",NA,NA,NA,"Arbusto até 1m de altura, folhas verdes, flor com capítulos creme-amareladas.; Arbusto até 1m de altura, folhas verdes, flor com capítulos creme-amareladas.",NA,NA,NA,"Rio de Contas",NA,NA,NA,NA,"-41.95","-13.516667",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-09-12 05:00:02-03","US","US","3256668","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Sch. Bip. ex Baker in Mart.","W. Ganev","1109","1992","9","17","South America - Neotropics","Brazil","Bahia","Catolés. Brasil, estado da Bahia, município de Abaíra: Agua Limpa, fazenda Catolés de Cima","-41.87","-13.3","1350",NA,NA,NA,"US01725949","US01725949_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"71","2020-09-12 05:00:02-03","US","US","3264800","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Sch. Bip. ex Baker in Mart.","W. Ganev","2165","1993","8","30","South America - Neotropics","Brazil","Bahia","Catolés. Brasil, Bahia, Município de Rio de Contas: Ladeira do Toucinho. Caminho Catolés-Arapiranga","-42.33","-13.83","1200",NA,NA,NA,"US01725951","US01725951_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"72","2020-09-12 05:00:02-03","US","US","3263275","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Sch. Bip. ex Baker in Mart.","W. Ganev","566","1992","6","25","South America - Neotropics","Brazil","Bahia","Catolés. Brasil, estado da Bahia, município de Abaíra: Estrada Abaíra-Piatã, Salão",NA,NA,"1100",NA,NA,NA,"US01725940","US01725940_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"73","2020-09-12 05:00:02-03","US","US","2515197","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Sch. Bip. ex Baker in Mart.","ex herb. de A. Glaziou","s.n.",NA,NA,NA,"South America","Brazil",NA,"Brésil",NA,NA,NA,NA,NA,NA,"US01725938","US01725938_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"74","2020-09-12 05:00:02-03","US","US","3128495","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Sch. Bip. ex Baker in Mart.","G. Hatschbach & V. Nicolack","53026","1989","5","21","South America - Neotropics","Brazil","Minas Gerais","Rod. Guinda-Cons. Mata, km 20 (mun. Diamantina) Minas Gerais",NA,NA,"1150",NA,NA,NA,"US01725944","US01725944_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"75","2020-09-12 05:00:02-03","US","US","2851678","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Sch. Bip. ex Baker in Mart.","R. M. Harley, S. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","19686","1977","3","19","South America - Neotropics","Brazil","Bahia","Brazil: Estado da Bahia. Serra das Almas. Middle and upper N.E. slopes of the Pico das Almas ca. 25km. W.N.W. of the Vila do Rio de Contas","-41.95","-13.55","1600","1850",NA,NA,"US01725950","US01725950_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"76","2020-09-12 05:00:02-03","US","US","3255399","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Sch. Bip. ex Baker in Mart.","R. M. Harley, A. M. Giulietti, B. L. Stannard & D. J. N. Hind","26335","1988","11","10","South America - Neotropics","Brazil","Bahia","Bahia. Mun.: Rio de Contas. Pico das Almas. Vertente leste. Subida do pico do campo norte de Queiroz","-41.97","-13.53","1680",NA,NA,NA,"US01725943","US01725943_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"77","2020-09-12 05:00:02-03","US","US","3280483","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Sch. Bip. ex Baker in Mart.","W. Ganev","788","1992","7","30","South America - Neotropics","Brazil","Bahia","Catolés. Brasil, estado da Bahia, município de Abaíra: Caminho Ribeirão de Baixo - quebradas, próxima a encosta da Serra do Atalho","-41.83","-13.25","1200",NA,NA,NA,"US01725948","US01725948_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"78","2020-09-12 05:00:02-03","US","US","2950410","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Sch. Bip. ex Baker in Mart.","R. M. Harley, G. L. Bromley, A. M. Carvalho, J. M. Soares Nunes & et al.","22545","1980","5","25","South America - Neotropics","Brazil","Bahia","Brazil: Estado da Bahia. Serras dos Lençois. Serra da Larguinha, ca. 2 km. N.E. of Caeté-Açu (Capâo Grande)","-41.48","-12.6","1000","1400",NA,NA,"US01725946","US01725946_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"79","2020-09-12 05:00:02-03","US","US","3264802","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Sch. Bip. ex Baker in Mart.","W. Ganev","1905","1993","7","19","South America - Neotropics","Brazil","Bahia","Catolés. Brasil, Bahia, Município de Rio de Contas: Guarda Mor, Capão de Quinca",NA,NA,"1300",NA,NA,NA,"US01725952","US01725952_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"80","2020-09-12 05:00:02-03","US","US","3311750","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Sch. Bip. ex Baker in Mart.","W. Ganev","3532",NA,NA,NA,"South America - Neotropics","Brazil","Bahia","Brasil, Bahia, Município de Abaíra: caminho Jambreiro-Belo Horizonte","-41.85","-13.3","1100","1150",NA,NA,"US01725945","US01725945_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"81","2020-09-12 05:00:02-03","US","US","3264797","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Sch. Bip. ex Baker in Mart.","W. Ganev","1820","1993","7","12","South America - Neotropics","Brazil","Bahia","Catolés. Brasil, Bahia, Município de Abaíra: Serra do Barbado, subida do Pico","-42.32","-13.9","1800","2000",NA,NA,"US01725941","US01725941_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"82","2020-09-12 05:00:02-03","US","US","2777003","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Sch. Bip. ex Baker in Mart.","R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15443","1974","1","23","South America - Neotropics","Brazil","Bahia","Brazil: Estado de Bahia. Serra do Rio de Contas. On lower slopes of the Pico das Almas, ca. 25km. W.N.W. of the town of Rio de Contas","-41.92","-13.53","1550",NA,NA,NA,"US01725947","US01725947_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"83","2020-09-12 05:00:02-03","US","US","2855921","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Sch. Bip. ex Baker in Mart.","R. M. King, S. A. Mori, T. S. Santos & J. Hage","8108","1979","7","22","South America - Neotropics","Brazil","Bahia","Município de Rio Contas. Pico das Almas a 18 km as NW de Rio de Contas",NA,NA,"1600","1850",NA,NA,"US01725942","US01725942_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"84","2020-09-12 05:00:02-03","US","US","3263274","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Sch. Bip. ex Baker in Mart.","W. Ganev","596","1992","6","25","South America - Neotropics","Brazil","Bahia","Catolés. Brasil, estado da Bahia, município de Abaíra. Agua Limpa",NA,NA,"1400",NA,NA,NA,"US01725939","US01725939_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"85","2020-09-02 16:20:55-03","Cenargen","CEN","28057","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Lídio Coradin","4375","1981","08","20",NA,"Brasil","BA","Estrada para Piatã, 87 km Sul da BR-242.","-41.8274993896484","-12.7017002105713","1100","1100","Exsicatas",NA,"CEN00028057","CEN00028057 CEN00028057_1","G. Heiden","BONINAL","38064","auto","2014","05","-4150000.0","-1285000.0",NA,NA,NA,NA,"6",NA,NA,NA
"86","2020-09-02 16:20:55-03","Cenargen","CEN","62266","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Carolyn Elinore Barnes Proença","3115","2006","01","06",NA,"Brasil","MG",NA,"-43.674722","-18.25","1379","1379","Exsicatas","Doação do Sistema Herbário UB (19116). Minas Gerais.","CEN00062266","CEN00062266","G. Heiden","DIAMANTINA",NA,NA,"2014","05","-43.674722","-18.25",NA,NA,NA,NA,"1",NA,NA,NA
"87","2019-11-13 11:16:08-03","USP","SPF","211575","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Udulutsch, RG","1269","2002","11","27",NA,"Brasil","Minas Gerais","Município Biriri. Estrada Diamantina - Biriri, Chachoeira da Sentinela.",NA,NA,NA,NA,NA,NA,"SPF00211575",NA,"Heiden, G",NA,NA,NA,"2014","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-15 18:25:23-03","USP","SPF","121220","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Roque, N","289","1996","07","16",NA,"Brasil","Minas Gerais","Estrada para Guinda, local alterado pela extração de diamantes.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Campo perturbado com afloramentos rochosos.","SPF00121220",NA,"Heiden, G","Diamantina","101169","auto","2009","11",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA
"89","2019-10-07 09:11:09-03","UEFS","HUEFS","14752","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Ganev, W.","2165","1993","08","30",NA,"Brasil","Bahia",NA,"-42.333333","-13.833333","1200","1200",NA,NA,"HUEFS0014752","HUEFS0014752","H.P.Bautista","Rio de Contas",NA,NA,"2001","05","42W20'","13S50'","Asteranae",NA,NA,NA,NA,NA,NA,NA
"90","2019-10-07 09:11:09-03","UEFS","HUEFS","14407","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Ganev, W.","1820","1993","07","12",NA,"Brasil","Bahia","Catolés Serra do Barbado, subida do Pico.","-42.316667","-13.9","1800","2000",NA,"de encosta com vegetação baixa. Solo arenoso entre rochas.","HUEFS0014407","HUEFS0014407","H.P.Bautista","Abaíra",NA,NA,"2001","05","42W19'","13S54'","Asteranae",NA,NA,NA,NA,NA,NA,NA
"91","2019-10-07 09:11:09-03","UEFS","HUEFS","11231","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Ganev, W.","788","1992","07","30",NA,"Brasil","Bahia",NA,"-41.833333","-13.25","1200","1200",NA,NA,"HUEFS0011231","HUEFS0011231","H.P.Bautista","Abaíra",NA,NA,"2001","05","41W50'","13S15'","Asteranae",NA,NA,NA,NA,NA,NA,NA
"92","2019-10-07 09:11:09-03","UEFS","HUEFS","12173","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Ganev, W.","1109","1992","09","17",NA,"Brasil","Bahia","Catolés Água Limpa, Fazenda Catolés de Cima.","-41.866667","-13.3","1350","1350",NA,"com solo argiloso.","HUEFS0012173","HUEFS0012173","H.P.Bautista","Abaíra",NA,NA,"2001","05","41W52'","13S18'","Asteranae",NA,NA,NA,NA,NA,NA,NA
"93","2019-10-07 09:11:09-03","UEFS","HUEFS","166494","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Harley, R.M.","56093","2009","06","17",NA,"Brasil","Bahia","Pico das Almas","-41.943611","-13.517778","1479","1479",NA,NA,"HUEFS0166494","HUEFS0166494","D.J.N.Hind","Rio de Contas",NA,NA,"2013","10","41W56'37''","13S31'4''","Asteranae",NA,NA,NA,NA,NA,NA,NA
"94","2019-10-07 09:11:09-03","UEFS","HUEFS","18277","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Baccharis","polyphylla","Baccharis polyphylla","Gardner","Ganev, W.","3532","1994","07","14",NA,"Brasil","Bahia",NA,"-41.85","-13.3","1100","1150",NA,NA,"HUEFS0018277","HUEFS0018277","D.J.N.Hind","Abaíra",NA,NA,"1996","11","41W51'","13S18'","Asteranae",NA,NA,NA,NA,NA,NA,NA
