"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","typeStatus","individualCount"
"11","2021-03-15 16:37:00-03","NY","NYBG","514503","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","L. A. T. Radlkofer","H. A. Weddell","340","South America","Brazil","Rio de Janeiro","Rio de Janeiro","'environs de Rio-Janeiro.","-43.448386","-22.913514","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201616' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514503","NY00514503_01","1843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","514499","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","P. Acevedo-Rodríguez","P. Acevedo-Rodríguez","1421","South America","Brazil","Rio de Janeiro","Saquarema","2 km de praia de Jacuné hacia Saquarema.","-42.5103","-22.9203","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201631' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514499","NY00514499_01","1986","08","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","02431542","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.",NA,"Armstrong",NA,"South America","Brazil",NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2979014' target='other'> <mi>dwc_moreinfo</mi></a>","NY02431542","NY02431542_01","1840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","514500","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","P. Acevedo-Rodríguez","P. Acevedo-Rodríguez","1458","South America","Brazil","Rio de Janeiro","Rio de Janeiro","Restinga de Grumari.","-43.2075","-22.9031","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201632' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514500","NY00514500_01","1986","08","16","4","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","514495","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","P. Acevedo-Rodríguez","J. N. Rose","20229","South America","Brazil","Rio de Janeiro","Rio de Janeiro","Vicinity of Rio de Janeiro. Pao de Assucar.","-43.2075","-22.9031","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201636' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514495","NY00514495_01","1915","07","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","514484","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","P. Acevedo-Rodríguez","Martii Herbar. Florae Brasil.","70","South America","Brazil",NA,NA,"Brasilia",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201623' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514484","NY00514484_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","514489","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","P. Acevedo-Rodríguez","L. Riedel","s.n.","South America","Brazil",NA,NA,"Brasilia",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201627' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514489","NY00514489_01","1821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","514504","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","G. F. Russell","C. Angeli","61","South America","Brazil","Rio de Janeiro","Rio de Janeiro","Estrada da Vista Chinesa, em frente à Estaçao Biológica.","-43.273873","-22.971901","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201615' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514504","NY00514504_01","1960","08","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","514492","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","P. Acevedo-Rodríguez","F. C. Hoehne","17420","South America","Brazil","Rio de Janeiro","Angra dos Reis",NA,"-44.3181","-23.0069","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201630' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514492","NY00514492_01","1926","04","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","514510","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","G. V. Somner","G. V. Somner","428","South America","Brazil","Rio de Janeiro","Angra dos Reis","Praia do Sul.","-44.3181","-23.0069","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201613' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514510","NY00514510_01","1984","02","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","514490","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","P. Acevedo-Rodríguez","L. Riedel","502","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201628' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514490","NY00514490_01","1832","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","514485","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","F. C. Hoehne","W. Hoehne","SPF16098","South America","Brazil","São Paulo","Sao Paulo","Sto. Amaro.","-46.63","-23.5403","sheet","Comp. com mat. da S.B.I.Biol. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201635' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514485","NY00514485_01","1932","05","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","514512","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","L. A. T. Radlkofer","M. Guillos","s.n.","South America","Brazil","Bahia",NA,NA,"-39.039072","-15.159747","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201617' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514512","NY00514512_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","514509","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","G. V. Somner","G. V. Somner","162","South America","Brazil",NA,NA,"Rua Lopes Quintas em frente ao no. 950.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201609' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514509","NY00514509_01","1982","04","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","01096279","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","J. R. Mattos","J. Mattos","15760","South America","Brazil","São Paulo",NA,"Ilha de Sao Sebastiao.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1236107' target='other'> <mi>dwc_moreinfo</mi></a>","NY01096279","NY01096279_01","1971","12","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","514505","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","G. V. Somner","M. B. Casari","336","South America","Brazil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá, Maciço da Pedra Branca, Pau-da-Fome.","-43.444682","-22.936975","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201610' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514505","NY00514505_01","1980","09","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","514507","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","T. D. Pennington","A. P. Duarte","5901","South America","Brazil","Rio de Janeiro","Rio de Janeiro","Estado da Guanabara, Avenida Nyemeir.","-43.2075","-22.9031","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201619' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514507","NY00514507_01","1961","07","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","514493","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","T. D. Pennington","Collector info in notes","3606","South America","Brazil","Rio de Janeiro","Rio de Janeiro","Estado de Guanabara, Leblon, Avenida Nyemeier.","-43.2075","-22.9031","sheet","Collector on label says: Liane <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201618' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514493","NY00514493_01","1958","04","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","02913095","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.",NA,"S. J. da Silva Neto","1401","South America","Brazil","Rio de Janeiro","Duque de Caxias","Margem da Barragem de Saracuruna. Reserva da Petrobras","-43.2333333","-22.5166667","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3236697' target='other'> <mi>dwc_moreinfo</mi></a>","NY02913095","NY02913095_01","2000","04","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","514502","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","H. C. de Lima","H. C. de Lima","321","South America","Brazil","Rio de Janeiro","Rio de Janeiro","Campo Grande, Serra do Mendanha.","-43.2075","-22.9031","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201621' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514502","NY00514502_01","1978","04","04","400","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","514508","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","T. D. Pennington","A. P. Duarte","4631","South America","Brazil","Rio de Janeiro","Rio de Janeiro","Estado da Guanabara, entre Furnas e Alto da Boa Vista.","-43.2075","-22.9031","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201620' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514508","NY00514508_01","1959","03","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","514488","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","P. Acevedo-Rodríguez","Wilkes Expedition","s.n.","South America","Brazil","Rio de Janeiro",NA,"Near rio de Janeiro.","-43.448386","-22.913514","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201626' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514488","NY00514488_01","1838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","514487","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","P. Acevedo-Rodríguez","Wilkes Expedition","s.n.","South America","Brazil","Rio de Janeiro",NA,"Near rio de Janeiro.","-43.448386","-22.913514","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=201625' target='other'> <mi>dwc_moreinfo</mi></a>","NY00514487","NY00514487_01","1838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","12377","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BOTU012377",NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2020-06-29 11:32:34-03","UFRJ","RFA","3605","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","G.M. Barroso; G.V. Somner","J. Saldanha","4955",NA,"Brasil",NA,"Brasil","Via Macaco",NA,NA,NA,NA,"RFA48422",NA,"1878","10","03",NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2020-06-29 11:32:34-03","UFRJ","RFA","40826","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.",NA,"J. Assunção","55",NA,"Brasil","Rio de Janeiro","Petrópolis","Valparaíso, trilha do arboreto do Palácio Itaboraí, grupo 8","-43.111111","-22.305278",NA,"Trepadeira ca. 3 m comprimento. Folhas discolores verde escuro perto das nervuras e verde claro no meio entre as nervuras. Inflorescência com sépalas verde claro, pétalas branco esverdeado. Planta toda coberta por tricoma marrom","RFA55642",NA,"2015","03","20","867","867","43º6'40''W","22º18'19''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2020-06-29 11:32:34-03","UFRJ","RFA","19994","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","G.V. Somner","P. Occhioni","8908",NA,"Brasil","Minas Gerais","Espera Feliz",NA,"-41.9071998596191","-20.6502990722656",NA,"Volúvel, flor verde","RFA48426",NA,"1979","03","30",NA,NA,NA,NA,"1999","04","14","21988","auto",NA,NA,NA,NA,NA,NA
"38","2020-06-29 11:32:34-03","UFRJ","RFA","29515","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","Somner,G.V.",NA,"246",NA,"Brasil","Rio de Janeiro","Maricá","Ilha Cardosa","-42.8185997009277","-22.9193992614746",NA,"Trepadeira, flores Habito: Trepadeira","RFA20144",NA,"1994","04","22",NA,NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA
"39","2020-06-29 11:32:34-03","UFRJ","RFA","6503","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","G.M. Barroso; G.V. Somner","P. Occhioni",NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Arredores do Jardim Botânico do Rio","-43.2075004577637","-22.9027996063232",NA,"Volúvel, flores alvas","RFA48421",NA,"1962","10",NA,NA,NA,NA,NA,"1984",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"40","2020-11-13 09:20:58-03","UFRJ","RFA","24451","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","C. M. Vieira","F. M. de B. Pereira","66/011",NA,"Brasil","Rio de Janeiro","Sapucaia","3º distrito, Fazenda Selo Verde","-42.9143981933594","-21.9950008392334",NA,"Trepadeira de flores brancas e folhas verdes, comum no local","RFA29446",NA,"2000","05","10","746","746","42º51'83''W","22º5'62''S",NA,NA,NA,"27567","auto",NA,NA,NA,NA,NA,NA
"41","2020-06-29 11:32:34-03","UFRJ","RFA","6094","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.","G.M. Barroso; G.V. Somner","P. Occhioni","1645",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Nova Estrada Rio-Teresópolis","-43.2075004577637","-22.9027996063232",NA,"Volúvel, flores alvas","RFA48423",NA,"1959","04","30",NA,NA,NA,NA,"1984",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"42","2021-04-08 17:43:47-03","EAO","IAN","7345","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.",NA,"Sellow, F","247","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IAN007345","IAN007345_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2020-02-08 10:33:10-03","NBC","NL-BOTANY","L.2309785","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.",NA,"Martius CFP von",NA,"Southern America","Brazil","Rio de Janeiro",NA,"Brazil, prope Rio de Janeiro",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2309785 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2309785","NL-L2309785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0427365",NA,NA,NA,NA
"44","2020-02-08 10:33:10-03","NBC","NL-BOTANY","L.2309786","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.",NA,"Martius CFP von",NA,"Southern America","Brazil",NA,NA,"Brasilia, Sebastianopol",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2309786 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2309786","NL-L2309786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0427366",NA,NA,NA,NA
"45","2020-02-08 10:33:10-03","NBC","NL-BOTANY","L.4285669","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.",NA,"Bras F",NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4285669 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4285669","NL-L4285669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","908272325",NA,NA,NA,NA
"46","2020-02-08 10:33:10-03","NBC","NL-BOTANY","L.4288538","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Serjania","cuspidata","Serjania cuspidata","Cambess.",NA,"Bras F",NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4288538 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4288538","NL-L4288538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","908272325",NA,NA,NA,NA
