"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","minimumElevationInMeters","preparationType","occurrenceRemarks","infraspecificEpithet","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"1","2021-04-05 14:25:31-03","UNESC","CRI","1537","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","Maria Leonor del Rei Souza","R. Negrelle; C. Londero","1992","11","06","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha.","-48.616389","-26.1175","48º36'59''W","26º7'3''S","CRI004379","CRI004379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2021-03-15 16:37:00-03","NY","NYBG","1654183","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","M. K. Caddah","M. K. Caddah","2011","02","08","Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia. Começo da trilha Indaiá-açu.","-40.53728","-19.97018",NA,NA,"NY01654183","NY01654183_01","Magnoliophyta","Myrtales","851","South America","710","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1568342' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2021-03-15 16:37:00-03","NY","NYBG","521344","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea angustifolia","Cogn.",NA,"A. F. M. Glaziou","1887","08","01","Brazil","Rio de Janeiro","Nova Friburgo","Nova Friburgo","-42.5308","-22.2819",NA,NA,"NY00521344","NY00521344_01","Magnoliophyta","Myrtales","s.n.","South America",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=312714' target='other'> <mi>dwc_moreinfo</mi></a>","angustifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2021-03-15 16:37:00-03","NY","NYBG","1015404","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana",NA,"R. Goldenberg","2007","07","13","Brazil","Espírito Santo","Santa Teresa","Nova Lombardia, Terreno do Furlani, Terreno do Furlani.","-40.5383","-19.8053",NA,NA,"NY01015404","NY01015404_01","Magnoliophyta","Myrtales","893","South America","950","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1105570' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2021-03-15 16:37:00-03","NY","NYBG","1519477","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","R. Goldenberg","R. A. X. Borges","2007","01","23","Brazil","Bahia","Camacan","RPPN Serra Bonita. 9,7 km de Camacã na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e torre da Embratel.","-39.5653","-15.3917",NA,NA,"NY01519477","NY01519477_01","Magnoliophyta","Myrtales","692","South America","900","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1744734' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2021-03-15 16:37:00-03","NY","NYBG","00916986","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea miqueliana","Cogn.","J. J. Wurdack","H. S. Irwin","1968","02","20","Brazil","Minas Gerais",NA,"Serra do Cipó, km. 118 (ca. 153 km N. of Belo Horizonte).","-43.548872","-19.278562",NA,NA,"NY00916986","NY00916986_01","Magnoliophyta","Myrtales","20597","South America","1300","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989496' target='other'> <mi>dwc_moreinfo</mi></a>","miqueliana","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2021-03-15 16:37:00-03","NY","NYBG","229092","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea angustifolia","Cogn.",NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil",NA,NA,"Locality fide Cogn. is Prov. Rio de Janeiro",NA,NA,NA,NA,"NY00229092","NY00229092_01","Magnoliophyta","Myrtales","16880","South America",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=312712' target='other'> <mi>dwc_moreinfo</mi></a>","angustifolia",NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2021-03-15 16:37:00-03","NY","NYBG","00916981","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana",NA,"A. F. M. Glaziou","1888","07",NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"NY00916981","NY00916981_01","Magnoliophyta","Myrtales","16886","South America",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989481' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2021-03-15 16:37:00-03","NY","NYBG","521340","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","J. J. Wurdack","R. M. Harley","1980","05","25","Brazil","Bahia","Palmeiras","Serras dos Lençois, Serra da Larguinha, ca. 2 km NE of Caeté-Açu (Capao Grande). E6","-41.48","-12.6",NA,NA,"NY00521340","NY00521340_01","Magnoliophyta","Myrtales","22623","South America","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436351' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","2021-03-15 16:37:00-03","NY","NYBG","521348","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea miqueliana","Cogn.","J. J. Wurdack","R. M. Harley","1980","05","22","Brazil","Bahia","Lençóis","Serras dos Lençois. Serra do Brejao ca. 14 km NW of Lençois. E6","-41.45","-12.45",NA,NA,"NY00521348","NY00521348_01","Magnoliophyta","Myrtales","22360","South America","700","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=703828' target='other'> <mi>dwc_moreinfo</mi></a>","miqueliana","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","2021-03-15 16:37:00-03","NY","NYBG","1019080","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana",NA,"P. G. Delprete","2005","11","27","Brazil","Goiás","Corumbá de Goiás","Rod. BR-414, logo depois do km 381, Sodiedade Evangélica de Anápolis, Córrego Taquari que desagua, no Rio Corumbá.","-48.7808","-15.8325",NA,NA,"NY01019080","NY01019080_01","Magnoliophyta","Myrtales","9361","South America","1090","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1278781' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"1090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","629574","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","J. F. A. Baumgratz; M. L. D. R. Souza","R. M. Harley","1992","02","13","Brazil","Bahia","Abaíra","Entre Campo de Ouro Fino e Pedra Grande","-41.9","-13.23",NA,NA,"NY00629574","NY00629574_01","Magnoliophyta","Myrtales","H52022","South America","1500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436345' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","00916988","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea miqueliana","Cogn.","J. J. Wurdack","H. S. Irwin","1969","01","23","Brazil","Minas Gerais",NA,"Ca. 12 km SW of Diamantina. Serra do Espinhaço.","-43.7","-18.27",NA,NA,"NY00916988","NY00916988_01","Magnoliophyta","Myrtales","22458","South America","1350","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989500' target='other'> <mi>dwc_moreinfo</mi></a>","miqueliana","1350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","1738453","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","M. K. Caddah","M. K. Caddah","2011","02","06","Brazil","Espírito Santo","Santa Teresa","Entrada da trilha para o Alto Misterioso. Em frente ao cafezal. Arbustaria.","-40.76863","-19.8038",NA,NA,"NY01738453","NY01738453_01","Magnoliophyta","Myrtales","832","South America","990","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1568298' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","00916982","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana",NA,"W. R. Anderson","1972","02","13","Brazil","Minas Gerais",NA,"Serra do Espinhaço, eastern slopes of Pico do Itambé","-43.3919444","-18.43185",NA,NA,"NY00916982","NY00916982_01","Magnoliophyta","Myrtales","35928","South America","1310","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989482' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"1310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","02210540","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana",NA,"T. Rolim","2009","11","05","Brazil","Minas Gerais",NA,"Parque Estadual do Itacolomi-PEI, proximidades da base do Itacolomi (CGA).",NA,NA,NA,NA,"NY02210540","NY02210540_01","Magnoliophyta","Myrtales","219","South America",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2502543' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","01462492","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","M. K. Caddah","M. K. Caddah","2009","03","27","Brazil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, trilha para Cachoeira Casca d'Anta, parte baixa","-46.5258","-20.3074",NA,NA,"NY01462492","NY01462492_01","Magnoliophyta","Myrtales","433","South America",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1305524' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","522054","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea miqueliana","Cogn.",NA,"A. M. Amorim","1996","01","24","Brazil","Bahia","Una","Una Biological Reserve; Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Regiao da Mata Higrófila Sul Baiana","-39.08","-15.15",NA,NA,"NY00522054","NY00522054_01","Magnoliophyta","Myrtales","1910","South America",NA,"sheet","Site: R <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=703832' target='other'> <mi>dwc_moreinfo</mi></a>","miqueliana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","521339","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","J. J. Wurdack","S. A. Mori","1980","03","24","Brazil","Bahia",NA,"Agua Quente. Pico das Almas, a 17 km ao NW de Rio de Contas",NA,NA,NA,NA,"NY00521339","NY00521339_01","Magnoliophyta","Myrtales","13576","South America","1200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436350' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","00916882","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","M. K. Caddah","A. Macedo","1950","12","31","Brazil","Minas Gerais","Ouro Preto","Itacolomi.","-43.5081","-20.2878",NA,NA,"NY00916882","NY00916882_01","Magnoliophyta","Myrtales","2831","South America","1500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987913' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","521347","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea miqueliana","Cogn.","J. J. Wurdack","G. G. Hatschbach","1995","01","17","Brazil","Espírito Santo","Domingos Martins","Rod. BR-262. próximo a Vitor Hugo, Rio Jucu Braço Sul","-40.879922","-20.414572",NA,NA,"NY00521347","NY00521347_01","Magnoliophyta","Myrtales","61599","South America",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=703827' target='other'> <mi>dwc_moreinfo</mi></a>","miqueliana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","1738435","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","M. K. Caddah","M. K. Caddah","2011","02","03","Brazil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi. Lagoa Seca, próximo à dolina.","-43.51232","-20.43405",NA,NA,"NY01738435","NY01738435_01","Magnoliophyta","Myrtales","820","South America","1400","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1568247' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","1015431","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","R. Goldenberg","P. H. Labiak E.","2007","07","13","Brazil","Espírito Santo",NA,"São Roque do Canaã.","-40.7719","-19.8028",NA,NA,"NY01015431","NY01015431_01","Magnoliophyta","Myrtales","4119","South America","1130","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1105643' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"1130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","1688904","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","R. Goldenberg","W. W. Thomas","2005","01","16","Brazil","Bahia","Mun. Barro Preto","Serra da Pedra Lascada, 13.7 km from Barro Preto on road passing Fazenda São Miguel towards mountains. Lower slopes.","-39.5361","-14.7703",NA,NA,"NY01688904","NY01688904_01","Magnoliophyta","Myrtales","14305","South America","550","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=843214' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","521341","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","J. C. Lindeman","J. C. Lindeman","1967","01","12","Brazil","Paraná","Morretes","Serra do Mar; Upper Rio do Corvo, S. of old road to Morretes, ca. 25 km E of Curitiba","-48.906339","-25.339275",NA,NA,"NY00521341","NY00521341_01","Magnoliophyta","Myrtales","4091","South America","900","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436352' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","1015420","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","R. Goldenberg","R. Goldenberg","2007","07","12","Brazil","Espírito Santo","Santa Teresa","Alto de Santo Antonio. Terreno do Bozza.","-40.5911","-19.9086",NA,NA,"NY01015420","NY01015420_01","Magnoliophyta","Myrtales","916","South America","750","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1105612' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","521351","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea miqueliana","Cogn.","J. J. Wurdack","H. S. Irwin","1971","01","16","Brazil","Minas Gerais",NA,"Serra do Espinhaço; Middle slopes of Serra da Piedade, ca. 40 km E of Belo Horizonte, near BR-31","-43.67613","-19.82237",NA,NA,"NY00521351","NY00521351_01","Magnoliophyta","Myrtales","30469","South America","1800","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=703825' target='other'> <mi>dwc_moreinfo</mi></a>","miqueliana","1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","02210516","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana",NA,"R. Goldenberg","2012","02","14","Brazil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu, trilha do mirante (próximo ao mirante).","-46.6300010681152","-23.5400009155273",NA,NA,"NY02210516","NY02210516_01","Magnoliophyta","Myrtales","1635","South America",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2502224' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","521337","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","J. J. Wurdack","R. M. Harley","1977","02","17","Brazil","Bahia","Rio de Contas","Serra das Almas; lower NE slopes of the Pico das Almas, ca. 25 km WNW of the Vila do Rio de Contas","-47.95","-13.55",NA,NA,"NY00521337","NY00521337_01","Magnoliophyta","Myrtales","19521","South America","1500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436348' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","521346","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea miqueliana","Cogn.","J. J. Wurdack","B. Maguire","1959","12","06","Brazil","São Paulo","Sao Paulo","Biological Station (Sao Paulo) at Paranapiacaba","-46.3","-23.75",NA,NA,"NY00521346","NY00521346_01","Magnoliophyta","Myrtales","44558","South America","792","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=703824' target='other'> <mi>dwc_moreinfo</mi></a>","miqueliana","853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","01197970","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","F. A. Michelangeli","J. L. Paixão","2006","02","26","Brazil","Bahia","Rio de Contas","Pico das Almas. 25 km do centro da cidade em direção ao campo do Queiroz","-41.9503","-13.5503",NA,NA,"NY01197970","NY01197970_01 NY01197970_02","Magnoliophyta","Myrtales","709","South America","1250","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1408260' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","629572","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","J. F. A. Baumgratz; M. L. D. R. Souza","R. M. Harley","1992","01","21","Brazil","Bahia","Abaíra","Campo de Ouro Fino (alto)","-41.9","-13.25",NA,NA,"NY00629572","NY00629572_01","Magnoliophyta","Myrtales","H50924","South America","1725","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436344' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"1725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2017-05-17 10:21:00-03","NY","NYBG","02714019","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea",NA,NA,"E. M. Saddi","2011","11","21","Brazil","Minas Gerais","Itatiaiuçu","Parcela P19 dos estudos para o EIA do Complexo Serra Azul.","-44.46","-20.236667",NA,NA,"NY02714019","NY02714019_01","Magnoliophyta","Myrtales","586","South America",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3005702' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","00916980","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana",NA,"J. A. Ratter","1976","06","15","Brazil","Distrito Federal","Brasília","In the area of the Córrego Cabeça de Veado, c. 9.5 km SSE of Brasília TV Tower.","-47.9294","-15.7797",NA,NA,"NY00916980","NY00916980_01","Magnoliophyta","Myrtales","R.3171","South America",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989477' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","01197971","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","R. Goldenberg","J. L. Paixão","2006","03","31","Brazil","Bahia","Arataca","Serra das Lontras. Ca. de 7 km no ramal que liga o distrito de Itatingui a Serra","-39.4081","-15.2028",NA,NA,"NY01197971","NY01197971_01","Magnoliophyta","Myrtales","969","South America",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1408257' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","1015419","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","R. Goldenberg","R. Goldenberg","2007","07","12","Brazil","Espírito Santo","Santa Teresa","Alto de Santo Antonio. Terreno do Bozza.","-40.5911","-19.9086",NA,NA,"NY01015419","NY01015419_01","Magnoliophyta","Myrtales","914","South America","750","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1105610' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","1738444","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","M. K. Caddah","M. K. Caddah","2011","02","07","Brazil","Espírito Santo","Santa Teresa","Nova Lombardia, Terreno do Furlani, subida para o alto do morro.","-40.5358","-19.79965",NA,NA,"NY01738444","NY01738444_01","Magnoliophyta","Myrtales","847","South America","900","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1568324' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","521338","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","J. J. Wurdack","R. M. Harley","1980","05","25","Brazil","Bahia","Palmeiras","Serras dos Lençois. Serra da Larguinha, ca. 2 km. NE of Caeté-Açu (Capao Grande). E6","-41.48","-12.6",NA,NA,"NY00521338","NY00521338_01","Magnoliophyta","Myrtales","22569","South America","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436349' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","00916978","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","J. J. Wurdack","H. S. Irwin","1969","01","18","Brazil","Minas Gerais",NA,"Ca. 12km SW of Diamantina. Serra do Espinhaço.","-43.7","-18.27",NA,NA,"NY00916978","NY00916978_01","Magnoliophyta","Myrtales","22192","South America","1370","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989464' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"1370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","521336","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","J. J. Wurdack","H. S. Irwin","1970","03","29","Brazil","Minas Gerais",NA,"Serra do Espinhaço; ca. 7 km N of Sao Joao da Chapada, road to Campo do Sampaio","-43.742436","-18.0234644",NA,NA,"NY00521336","NY00521336_01","Magnoliophyta","Myrtales","28583","South America","1150","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436347' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","521342","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","R. Goldenberg","N. A. Rosa","1980","11","27","Brazil","São Paulo","Santo André","Reserva Biológica do alto da serra Paranapiacaba","-46.3","-23.75",NA,NA,"NY00521342","NY00521342_01","Magnoliophyta","Myrtales","3950","South America",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436353' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","01318242","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","R. Goldenberg","R. Goldenberg","2009","01","19","Brazil","Espírito Santo","Viana","Arredores da Reserva Biológica de Duas Bocas. São Paulo de Viana, propriedade do Valtinho.","-40.5417","-20.3064",NA,NA,"NY01318242","NY01318242_01","Magnoliophyta","Myrtales","1255","South America","700","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1727744' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00916979","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chartacea","Miconia chartacea","Triana","R. Goldenberg","H. de F. Leitão Filho","1978","12","12","Brazil","Minas Gerais","Santa Bárbara","Serra do Caraça.","-43.4153","-19.9594",NA,NA,"NY00916979","NY00916979_01","Magnoliophyta","Myrtales","9574","South America",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989469' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
