"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","geoFlag","identifiedBy","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","barcode","imagecode"
"1","2020-09-12 05:00:02-03","US","US","2121682","PreservedSpecimen","Plantae","Monocotyledonae","Cyperales","Cyperaceae","Bulbostylis","smithii","Bulbostylis smithii","Barros","Isotype","L. B. Smith","6889","1952","4","29","South America - Neotropics","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipo, 6 km N of Palacio.","-43.7449989318848","-19.513599395752","31264","1200","1200","1","auto",NA,NA,NA,NA,NA,NA,NA
"2","2021-02-23 13:22:06-03","MN","R-TIPOS","103351c","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Bulbostylis","smithii","Bulbostylis smithii","Barros","Isotypus","Smith, L.B.; Segadas-Vianna, F.; Egler, W.A.; Dau, L.; Silva, Z.L.; Ormond, W.T. & Machline, G.C.","6889","1952","04","29",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.583333","-19.166667",NA,"1200","1200",NA,NA,"Prata, A.P.","2000","12","43°35'W","19°10'S","R000103351c","R000103351c_001"
"3","2021-02-23 13:22:06-03","MN","R-TIPOS","103351b","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Bulbostylis","smithii","Bulbostylis smithii","Barros","Isotypus","Smith, L.B.; Segadas-Vianna, F.; Egler, W.A.; Dau, L.; Silva, Z.L.; Ormond, W.T. & Machline, G.C.","6889","1952","04","29",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.583333","-19.166667",NA,"1200","1200",NA,NA,"Prata, A.P.","2000","12","43°35'W","19°10'S","R000103351b","R000103351b_001"
"4","2021-02-23 13:22:06-03","MN","R-TIPOS","103351","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Bulbostylis","smithii","Bulbostylis smithii","Barros","Holotypus","Smith, L.B.; Segadas-Vianna, F.; Egler, W.A.; Dau, L.; Silva, Z.L.; Ormond, W.T. & Machline, G.C.","6889","1952","04","29",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.583333","-19.166667",NA,"1200","1200",NA,NA,"Prata, A.P.","2000","12","43°35'W","19°10'S","R000103351","R000103351_001"
"5","2021-02-23 13:22:06-03","MN","R-TIPOS","103351a","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Bulbostylis","smithii","Bulbostylis smithii","Barros","Isotypus","Smith, L.B.; Segadas-Vianna, F.; Egler, W.A.; Dau, L.; Silva, Z.L.; Ormond, W.T. & Machline, G.C.","6889","1952","04","29",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.583333","-19.166667",NA,"1200","1200",NA,NA,"Prata, A.P.","2000","12","43°35'W","19°10'S","R000103351a","R000103351a_001"
