"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"242","2020-12-20 21:17:33-03","UFV","VIC","041934","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Siqueira, L.C. de","835","2013","06","05","Brasil","Minas Gerais","Araponga","PESB, Estrada da portaria Araponga.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"Árvore de 7,5 m, espinhos no tronco,poucas folhas na árvore.","VIC041934","VIC041934",NA,NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA
"243","2020-12-20 21:17:33-03","UFV","VIC","041901","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Siqueira, L.C. de; Daloz, J.R.","847","2013","06","05","Brasil","Minas Gerais","Araponga","PESB, Estrada principal da portaria em direção a Araponga.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"Árvore de cerca de 7 m, frutos vermelhos imaturos.","VIC041901","VIC041901",NA,NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA
"244","2020-12-20 21:17:33-03","UFV","VIC","041904","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Siqueira, L.C. de; Fernandes, J.M.","732","2012","09","11","Brasil","Minas Gerais","Araponga","PESB, Serra das cabeças, próximo a pousada.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"Árvore de cerca de 8 m, frutos vermelhos imaturos.","VIC041904","VIC041904",NA,NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA
"245","2020-12-20 21:17:33-03","UFV","VIC","14356","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Meira Neto, J.A.A.",NA,NA,NA,"Lisboa, M.L.G.; Silveira, R.G.","s.n.","1994","06",NA,"Brasil","Minas Gerais","Juiz de Fora","Mata do Morro do Redentor","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Árvore, frequente nas bordas da mata, indivíduo com c.a. de 7,0 metros de altura.","VIC014356","VIC014356",NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"246","2020-12-20 21:17:33-03","UFV","VIC","21035","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Lima, L.C.P.; et al.","399","2005","06","17","Brasil","Minas Gerais","Mariana","Parque Estadual do Itacolomi (PEI), Trilha de Belém. Borda de mata.","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,"Arvoreta. Material estéril.","VIC021035","VIC021035",NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA
"247","2020-12-20 21:17:33-03","UFV","VIC","25786","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Valente, G.E.; Pereira, Z.V.","777","2001","04","25","Brasil","Minas Gerais","Viçosa","Campus da UFV, Jardim da casa de hóspedes.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore, c.a. de 15 metros de altura. Inflorescência ferrugínea com bastante flores pequeninas.","VIC025786","VIC025786",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"248","2020-12-20 21:17:33-03","UFV","VIC","25144","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Mendonça-Filho, C.V.","2000","11","25","Valente, G.E.; Basílio, L.A.","588","2000","10","24","Brasil","Minas Gerais","Viçosa","Campus da UFV, Jardim da Casa de Hóspedes.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore, c.a. de 15 metros de altura. Cálice campanulado, ferrugíneo e persistente no fruto. Fruto ferrugíneo, falcado, núcleo seminífero basal.","VIC025144","VIC025144",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"249","2020-12-20 21:17:33-03","UFV","VIC","12982","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Silva, A.F. da; Fontes, N.R.L.","1244",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, Mata da Biologia.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC012982",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"250","2020-12-20 21:17:33-03","UFV","VIC","20114","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Mendonça-Filho, C.V.","2000","04","10","Meira Neto, J.A.A.","2136","1993","12",NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, Mata da Silvicultura.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore, c.a. de 15 metros de altura.","VIC020114","VIC020114",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"251","2020-12-20 21:17:33-03","UFV","VIC","20207","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Mendonça-Filho, C.V.","2000","04","10","Meira Neto, J.A.A.","2237","1994","10",NA,"Brasil","Minas Gerais","Viçosa","Campus da UFV, Mata da Silvicultura.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Planta com 40 cm de altura.","VIC020207","VIC020207",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"252","2020-12-20 21:17:33-03","UFV","VIC","24593","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Mendonça-Filho, C.V.","2000","04","12","Valente, G.E.; Mendonça-Filho, C.V.","456","2000","04","11","Brasil","Minas Gerais","Viçosa","Entrada para a Mata do Paraíso. À c.a. de 300 metros do asfalto.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Inflorescência ferrugínea. Botões florais fixados em Carnoy.","VIC024593","VIC024593",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"253","2020-12-20 21:17:33-03","UFV","VIC","25785","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Valente, G.E.; Pereira, Z.V.","776","2001","04","23","Brasil","Minas Gerais","Viçosa","Entrada para a Mata do Paraíso. Na bifurcação à direita, alto do morro.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore, c.a. de 10 metros de altura. Inflorescência ferruginosa com muitas flores pequeninas.","VIC025785","VIC025785",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"254","2020-12-20 21:17:33-03","UFV","VIC","24595","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Mendonça-Filho, C.V.","2000","04","12","Mendonça-Filho, C.V.; Vale, F.H.A.","541","2000","04","11","Brasil","Minas Gerais","Viçosa","Entrada para a Mata do Paraíso. Na bifurcação à direita, alto do morro.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Inflorescência ferrugínea. Botões florais fixados em Carnoy.","VIC024595","VIC024595",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"255","2020-12-20 21:17:33-03","UFV","VIC","25145","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Mendonça-Filho, C.V.","2000","11","25","Valente, G.E.; Basílio, L.A.","589","2000","10","24","Brasil","Minas Gerais","Viçosa","Entrada para a Mata do Paraíso. Na bifurcação à direita, alto do morro.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore, c.a. de 10 metros de altura. Cálice campanulado, ferrugíneo e persistente no fruto. Fruto, também ferrugíneo, falcado, núcelo seminífero na base.","VIC025145","VIC025145",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"256","2020-12-20 21:17:33-03","UFV","VIC","40489","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Fernandes, J.M.","2013","06","13","Simão, M.V.R.C.","312","2012","10","03","Brasil","Minas Gerais","Viçosa","Mata do Paraíso, Estação de Pesquisa, treinamento e educação ambiental da Mata do Paraiso","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore 7 m, sâmara, com nuclêo seminifero basal verde, meio e ápice veemelho.; Floresta estacional semi decídua","VIC040489","VIC040489",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"257","2020-12-20 21:17:33-03","UFV","VIC","23981","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Kinupp, V.F.","1998",NA,NA,"Medri, C.; et al.","620","1998","05","16","Brasil","Paraná","Sapopema","Salto das Orquídeas, Beira da estrada para o passo do meio.","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Árvore, c.a. de 6,0 metros de altura; frutos imaturos avermelhados.","VIC023981","VIC023981",NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA
"258","2020-12-20 21:17:33-03","UFV","VIC","23982","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Dias, M.C.","1998",NA,NA,"Paiva, M.R.C.","s.n.","1998","07","05","Brasil","Paraná","Ventania",NA,"-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"Árvore, c.a. de 8,0 - 9,0 metros de altura; frutos imaturos; espinhos no caule, recurvos descendentes.","VIC023982","VIC023982",NA,NA,NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA
"259","2020-12-20 21:17:33-03","UFV","VIC","21034","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Lima, L.C.P.; Garcia, F.C.P.","398","2005","09","27","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi (PEI), Estrada para Fazenda do Manso.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Arvoreta. Material estéril. Coletado em borda de Mata.","VIC021034","VIC021034",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"260","2020-12-20 21:17:33-03","UFV","VIC","11039","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Mendonça-Filho, C.V.","2002","05",NA,"Silva, A.F. da; Capellari Júnior, L.","1396","1986","03","20","Brasil","São Paulo","São José dos Campos","Reserva Florestal Prof. Augusto Ruschi, Estrada Turvo, depios do Horto.","-45.9375","-23.075","-45.9375","-23.075",NA,NA,"Árvore, c.a. de 7,0 metros de altura; flores jovens com alas e tecidos vinosos, quilha branca; casca creme alaranjada, lenho creme, súber fissurado.","VIC011039","VIC011039",NA,NA,NA,NA,NA,"gardneri",NA,NA,NA,NA,NA,NA,NA
"261","2020-12-20 21:17:33-03","UFV","VIC","11094","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Mendonça-Filho, C.V.","2002","05",NA,"Silva, A.F. da; Capellari Júnior, L.","1451","1986","07","16","Brasil","São Paulo","São José dos Campos","Reserva Florestal Prof. Augusto Ruschi","-45.9375","-23.075","-45.9375","-23.075",NA,NA,"Árvore, c.a. de 5,0 metros de altura; frutos na desicência mostrando sementes vermelhas, pouco aromática; casca branco-esverdeada, lenho branco, súber liso com pontuações.","VIC011094","VIC011094",NA,NA,NA,NA,NA,"gardneri",NA,NA,NA,NA,NA,NA,NA
"262","2020-12-20 21:17:33-03","UFV","VIC","8671","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Mendonça-Filho, C.V.","2002","05",NA,"Garcia, M.V.B.","s.n.","1984","04","28","Brasil","Minas Gerais",NA,"Estrada que dá acesso ao Café, Saindo do Sítio da Cachoeira.",NA,NA,NA,NA,NA,NA,"Árvore, c.a. de 12 metros de altura; folhas compostas imparipenadas; inflorescências axilares de coloração parda; corola lilás.","VIC008671","VIC008671",NA,NA,NA,NA,NA,"gardneri",NA,NA,NA,NA,NA,NA,NA
"263","2020-12-20 21:17:33-03","UFV","VIC","2224","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Mendonça-Filho, C.V.","2002","05",NA,"Kuhlmann, J.G.","s.n.","1935",NA,NA,"Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC002224","VIC002224",NA,NA,NA,NA,NA,"gardneri","13937","auto",NA,NA,NA,NA,NA
"264","2020-12-20 21:17:33-03","UFV","VIC","333","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Mendonça-Filho, C.V.","2002","05",NA,"Mexia, Y.","s.n.","1930",NA,NA,"Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC000333","VIC000333",NA,NA,NA,NA,NA,"gardneri","13937","auto",NA,NA,NA,NA,NA
"265","2020-12-20 21:17:33-03","UFV","VIC","2218","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Mendonça-Filho, C.V.","2002","05",NA,"Kuhlmann, J.G.","s.n.","1935","10","24","Brasil","Minas Gerais","Viçosa","E. S. A. V., Represa.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Sintipo.","VIC002218","VIC002218",NA,NA,NA,NA,NA,"gardneri","13937","auto",NA,NA,NA,NA,NA
"266","2020-12-20 21:17:33-03","UFV","VIC","1572","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Mendonça-Filho, C.V.","2002","05",NA,"Kuhlmann, J.G.","s.n.","1934","11","05","Brasil","Minas Gerais","Viçosa","E. S. A. V.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC001572","VIC001572",NA,NA,NA,NA,NA,"gardneri","13937","auto",NA,NA,NA,NA,NA
"267","2020-12-20 21:17:33-03","UFV","VIC","23979","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans nyctitans",NA,"Mendonça-Filho, C.V.","2005","05",NA,"Francisco, E.M.","s.n.","1999","04","07","Brasil","Paraná","Ibiporã","Fazenda Doralice, Mata ciliar do rio Tibagi.","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Árvore com botões florais esverdeados e flores vinhos.","VIC023979","VIC023979",NA,NA,NA,NA,NA,"nyctitans","20625","auto",NA,NA,NA,NA,NA
"268","2020-12-20 21:17:33-03","UFV","VIC","10674","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Mendonça-Filho, C.V.","2001","09","13","Heringer, E.P.; et al.","16052","1976","11","23","Brasil","Minas Gerais","Dionísio","Parque Estadual do Rio Doce (PERD), Remanescente da mata primitiva do incêndio há 16 anos.","-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,"Árvore, c.a. de 10 metros de altura.","VIC010674","VIC010674",NA,NA,NA,NA,NA,"gardneri","31394","auto",NA,NA,NA,NA,NA
"269","2020-12-20 21:17:33-03","UFV","VIC","12124","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Mendonça-Filho, C.V.","2002","05",NA,"Cardoso, M.L.; Basílio, L.A.","s.n.","1992","08","27","Brasil","Minas Gerais","Viçosa","Campus da UFV, Em frente ao Prédio do Parque e Jardins.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore, c.a. de 15 metros de altura, com frutos (sâmara com a ala vermelha e a base verde).","VIC012124","VIC012124",NA,NA,NA,NA,NA,"gardneri","13937","auto",NA,NA,NA,NA,NA
"270","2020-12-20 21:17:33-03","UFV","VIC","17027","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Mendonça-Filho, C.V.","2002","05","15","Lopes, W.P. de; et al.","s.n.","1994","08","08","Brasil","Minas Gerais","Viçosa","Campus da UFV, Jardim Botânico. Projeto JBII.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore, c.a. de 20 metros de altura. Ind. nº 1331.","VIC017027","VIC017027",NA,NA,NA,NA,NA,"gardneri","13937","auto",NA,NA,NA,NA,NA
"271","2020-12-20 21:17:33-03","UFV","VIC","813","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Mendonça-Filho, C.V.","2002","05",NA,"Mexia, Y.","4881","1930","07","20","Brasil","Minas Gerais","Viçosa","E. S. A. V., Estrada para São Miguel, perto do Km 2,5. Remanescente de floresta cortada.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore, c.a. de 9,0 metros de altura; fruto carmesin.","VIC000813","VIC000813",NA,NA,NA,NA,NA,"gardneri","13937","auto",NA,NA,NA,NA,NA
"272","2020-12-20 21:17:33-03","UFV","VIC","3961","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Mendonça-Filho, C.V.","2002","05",NA,"Mexia, Y.","4784","1930","05","21","Brasil","Minas Gerais","Viçosa","Estrada do Vale Chacha, Cerca de 2,0 Km da E.S.A.; floresta cortada.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore, c.a. de 8,0 metros de altura, dizem que cresce mais. Frutos tingidos de vermelho. Frequente.","VIC003961","VIC003961",NA,NA,NA,NA,NA,"gardneri","13937","auto",NA,NA,NA,NA,NA
"273","2020-12-20 21:17:33-03","UFV","VIC","329","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Mendonça-Filho, C.V.","2002","05",NA,"Mexia, Y.","4741","1930","05","26","Brasil","Minas Gerais","Viçosa","Estrada para São Miguel, Perto da ponte sobre o Córrego Tusba; vale.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore, c.a. de 10 metros de altura. Flores com cálice marrom, corola púrpura. Comum mas dispersa.","VIC000329","VIC000329",NA,NA,NA,NA,NA,"gardneri","13937","auto",NA,NA,NA,NA,NA
"274","2020-12-20 21:17:33-03","UFV","VIC","11039","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Mendonça-Filho, C.V.","2002","05",NA,"Silva, A.F. da; Capellari Júnior, L.","1396","1986","03","20","Brasil","São Paulo","São José dos Campos","Reserva Florestal Prof. Augusto Ruschi, Estrada Turvo, depios do Horto.","-45.9375","-23.075","-45.9375","-23.075",NA,NA,"Árvore, c.a. de 7,0 metros de altura; flores jovens com alas e tecidos vinosos, quilha branca; casca creme alaranjada, lenho creme, súber fissurado.","VIC011039","VIC011039",NA,NA,NA,NA,NA,"gardneri",NA,NA,NA,NA,NA,NA,NA
"275","2020-12-20 21:17:33-03","UFV","VIC","11094","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Mendonça-Filho, C.V.","2002","05",NA,"Silva, A.F. da; Capellari Júnior, L.","1451","1986","07","16","Brasil","São Paulo","São José dos Campos","Reserva Florestal Prof. Augusto Ruschi","-45.9375","-23.075","-45.9375","-23.075",NA,NA,"Árvore, c.a. de 5,0 metros de altura; frutos na desicência mostrando sementes vermelhas, pouco aromática; casca branco-esverdeada, lenho branco, súber liso com pontuações.","VIC011094","VIC011094",NA,NA,NA,NA,NA,"gardneri",NA,NA,NA,NA,NA,NA,NA
"276","2020-12-20 21:17:33-03","UFV","VIC","8671","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Mendonça-Filho, C.V.","2002","05",NA,"Garcia, M.V.B.","s.n.","1984","04","28","Brasil","Minas Gerais",NA,"Estrada que dá acesso ao Café, Saindo do Sítio da Cachoeira.",NA,NA,NA,NA,NA,NA,"Árvore, c.a. de 12 metros de altura; folhas compostas imparipenadas; inflorescências axilares de coloração parda; corola lilás.","VIC008671","VIC008671",NA,NA,NA,NA,NA,"gardneri",NA,NA,NA,NA,NA,NA,NA
"277","2020-12-20 21:17:33-03","UFV","VIC","2224","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Mendonça-Filho, C.V.","2002","05",NA,"Kuhlmann, J.G.","s.n.","1935",NA,NA,"Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC002224","VIC002224",NA,NA,NA,NA,NA,"gardneri","13937","auto",NA,NA,NA,NA,NA
"278","2020-12-20 21:17:33-03","UFV","VIC","333","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Mendonça-Filho, C.V.","2002","05",NA,"Mexia, Y.","s.n.","1930",NA,NA,"Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC000333","VIC000333",NA,NA,NA,NA,NA,"gardneri","13937","auto",NA,NA,NA,NA,NA
"279","2020-12-20 21:17:33-03","UFV","VIC","2218","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Mendonça-Filho, C.V.","2002","05",NA,"Kuhlmann, J.G.","s.n.","1935","10","24","Brasil","Minas Gerais","Viçosa","E. S. A. V., Represa.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Sintipo.","VIC002218","VIC002218",NA,NA,NA,NA,NA,"gardneri","13937","auto",NA,NA,NA,NA,NA
"280","2020-12-20 21:17:33-03","UFV","VIC","1572","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans gardneri","(Benth.) Rudd","Mendonça-Filho, C.V.","2002","05",NA,"Kuhlmann, J.G.","s.n.","1934","11","05","Brasil","Minas Gerais","Viçosa","E. S. A. V.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC001572","VIC001572",NA,NA,NA,NA,NA,"gardneri","13937","auto",NA,NA,NA,NA,NA
"281","2020-02-27 16:43:55-03","UFSC","CTBS","4672","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Menezes, H.F.","2019",NA,NA,"Menezes, H.F. & Pastore, J.F.B.","416","2019","11","05","Brasil","São Paulo","Cunha","Estrada Real entre Cunha e o Bairro do Monjollo","-44.933056","-23.075556","44°55'59W","23°04'32S",NA,NA,"Árvore com 6 metros. Tronco com espinhos. Fruto sâmara.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-02-27 16:43:55-03","UFSC","CTBS","4703","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Menezes, H.F.","2019",NA,NA,"Menezes, H.F. & Pastore, J.F.B.","447","2019","11","06","Brasil","São Paulo","Cunha","Estrada entre Boavista e Cunha - Área de construção de calçamento","-44.96525","-23.091111","44°57'54.9W","23°05'28S",NA,NA,"Árvore 6m. Fruto sâmara, de cor vermelha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0023643","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nictitans","Machaerium nictitans","Benth.","S. G. Tressens",NA,NA,NA,"M. de Pompert","4018","1992","8","27","Argentina","Corrientes",NA,"Dep. Santo Tome. Ea. Bertran (Infran Cue), 23 km SW de Virasoro.","-56.033333","-28.550085",NA,NA,NA,NA,"Ejemplar en flor Tressens et al.",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"284","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0023642","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nictitans","Machaerium nictitans","Benth.","S. G. Tressens",NA,NA,NA,"S. G. Tressens; S. Ferrucci, V. Maruñak, G. Pellegrini","4018","1992","4","8","Argentina","Corrientes",NA,"Dep. Santo Tome. Ea. Bertran (Infran Cue), 23 km SW de Virasoro.","-56.033333","-28.550085",NA,NA,NA,NA,"Arbol 10 m alt. Tronco 30 cm diám. Flores frangantes,visitadas por abejas; estandarte y alas de la corola purpúreos con estrias blancas. Quilla blanco-amarillenta.",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-21 14:36:49-03","UFJF","CESJ","1901","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","C.V. Mendonça Filho","2001","09","13","L. Krieger","CESJ1901","1952","05","06","Brasil","Minas Gerais","Bias Forte",NA,NA,NA,NA,NA,NA,NA,"Árvore pequena, nas beira de cerca e de mato.","CESJ001901",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-11-21 14:36:49-03","UFJF","CESJ","31147","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","A.V. Lopes","2004","03","30","P.C.L. Faria; P.C.Zampa, FMagalha~e","142","2000","04","30","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore, 20 m, adjacente à mata. N.V: Bico-de-pato.","CESJ031147",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"11991","auto",NA,NA,NA,NA,NA
"287","2019-11-21 14:36:49-03","UFJF","CESJ","33569","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"R.M. Castro; F.R.G. Salimena, PHNobre, L","460","2001","06","09","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore com ca. 20 m de altura, borda da mata, próximo ao curso d'água. Frutos imaturos ferrugíneos.","CESJ033569",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,"11991","auto",NA,NA,NA,NA,NA
