"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"430","2015-09-04 21:18:12-03","MNHN","RECOLNAT_MNHN_P","P05317985","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Glaziou, A.",NA,"1892","4","9",NA,"Brasil","hb",NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317985' target='other'> <mi>dwc_moreinfo</mi></a>","P05317985",NA,NA,NA,"DC.","Romero","Minas Gerais","BRÉSIL: (Minas) Diamantina, ou Formação. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05317985_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19304",NA,NA
"431","2015-09-04 21:18:12-03","MNHN","RECOLNAT_MNHN_P","P05317988","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Claussen",NA,"1841","1","1",NA,"Brasil","hb",NA,". . 1647 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317988' target='other'> <mi>dwc_moreinfo</mi></a>","P05317988",NA,NA,NA,"DC.","Romero","Minas Gerais","BRÉSIL: (Minas Geraës). Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05317988_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",NA,NA
"432","2015-09-04 21:18:13-03","MNHN","RECOLNAT_MNHN_P","P05317994","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Glaziou, A.",NA,"1892","5","6",NA,"Brasil","hb",NA,". . Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317994' target='other'> <mi>dwc_moreinfo</mi></a>","P05317994",NA,NA,NA,"DC.","Romero","Minas Gerais","Brésil (Minas) Bento Redriguez, à Ouro Preto. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05317994_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19243",NA,NA
"433","2015-09-04 21:18:14-03","MNHN","RECOLNAT_MNHN_P","P05317995","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Riedel, L.",NA,"1833","8",NA,NA,"Brésil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317995' target='other'> <mi>dwc_moreinfo</mi></a>","P05317995",NA,NA,NA,"DC.","Romero",NA,"In uliginosis pr. Lorena",NA,NA,NA,NA,"P05317995_01 P05317995_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1418",NA,NA
"434","2015-09-04 21:18:14-03","MNHN","RECOLNAT_MNHN_P","P05317997","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Claussen",NA,"1840","1","1",NA,"Brasil","hb",NA,". aug. - april. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317997' target='other'> <mi>dwc_moreinfo</mi></a>","P05317997",NA,NA,NA,"DC.","Romero","Minas Gerais",". Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05317997_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"435","2015-09-04 21:18:14-03","MNHN","RECOLNAT_MNHN_P","P05317998","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Glaziou, A.",NA,"1892","5","6",NA,"Brasil","hb",NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317998' target='other'> <mi>dwc_moreinfo</mi></a>","P05317998",NA,NA,NA,"DC.","Romero","Minas Gerais","BRÉSIL: Serra de Antonio Pereira. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05317998_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19244",NA,NA
"436","2015-09-04 21:18:14-03","MNHN","RECOLNAT_MNHN_P","P05317999","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Glaziou, A.",NA,"1892","5","6",NA,"Brasil","hb",NA,". . Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317999' target='other'> <mi>dwc_moreinfo</mi></a>","P05317999",NA,NA,NA,"DC.","Romero","Minas Gerais","Brésil (Minas) Serra de Antônio Pereira. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05317999_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19244",NA,NA
"437","2015-09-04 21:18:14-03","MNHN","RECOLNAT_MNHN_P","P05318000","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Glaziou, A.",NA,"1886","2","28",NA,"Brasil","hb",NA,". . [ance] Mr. João Alfredo et Bianchi. Donné par Mme SIMARD, sa file, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318000' target='other'> <mi>dwc_moreinfo</mi></a>","P05318000",NA,NA,NA,"DC.","Romero","São Paulo","Brésil. S. Paulo, Ipiranga. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05318000_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2015-09-04 21:18:15-03","MNHN","RECOLNAT_MNHN_P","P05318001","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Glaziou, A.",NA,"1876","2","10",NA,"Brasil","hb",NA,". . Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318001' target='other'> <mi>dwc_moreinfo</mi></a>","P05318001",NA,NA,NA,"DC.","Romero","São Paulo","Brésil, Campos do Bocaína. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05318001_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8373",NA,NA
"439","2015-09-04 21:18:15-03","MNHN","RECOLNAT_MNHN_P","P05318002","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Glaziou, A.",NA,"1876","2","10",NA,"Brasil","hb",NA,". . Reçu le 4 octobre 1876 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318002' target='other'> <mi>dwc_moreinfo</mi></a>","P05318002",NA,NA,NA,"DC.","Romero","São Paulo","Brésil, Province de S. Paulo. Campos de Bocaina. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05318002_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8373",NA,NA
"440","2015-09-04 21:18:15-03","MNHN","RECOLNAT_MNHN_P","P05318003","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Glaziou, A.",NA,"1878","4","18",NA,"Brasil","hb",NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318003' target='other'> <mi>dwc_moreinfo</mi></a>","P05318003",NA,NA,NA,"DC.","Romero","Minas Gerais","BRÉSIL: Campos de Ayuruoca. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05318003_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9459",NA,NA
"441","2015-09-04 21:18:15-03","MNHN","RECOLNAT_MNHN_P","P05318004","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Glaziou, A.",NA,"1884","2","26",NA,"Brasil","hb",NA,". . Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318004' target='other'> <mi>dwc_moreinfo</mi></a>","P05318004",NA,NA,NA,"DC.","Romero",NA,"Route de Sabará, près de Casa Branca. Brasil, América do Sul",NA,NA,NA,NA,"P05318004_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14748",NA,NA
"442","2015-09-04 21:22:17-03","MNHN","RECOLNAT_MNHN_P","P05318007","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Glaziou, A.",NA,"1886","12","30",NA,"Brasil","hb",NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318007' target='other'> <mi>dwc_moreinfo</mi></a>","P05318007",NA,NA,NA,"DC.","Romero",NA,"BRÉSIL: (S. Paulo) Sitio au Ilheos. Brasil, América do Sul",NA,NA,NA,NA,"P05318007_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16047",NA,NA
"443","2015-09-04 21:22:18-03","MNHN","RECOLNAT_MNHN_P","P05318011","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Vidal|Cattelan|Teodoro",NA,"1945","2","30",NA,"Brasil","hb",NA,"Primeira Concentração de Botânicos. 1944/1945. Vit 30 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318011' target='other'> <mi>dwc_moreinfo</mi></a>","P05318011",NA,NA,NA,"DC.","Romero",NA,"S. Sebastião do Paraíso, Córrego do Atalho. Brasil, América do Sul",NA,NA,NA,NA,"P05318011_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2769",NA,NA
"444","2015-09-04 21:22:19-03","MNHN","RECOLNAT_MNHN_P","P05318013","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Warming, E.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318013' target='other'> <mi>dwc_moreinfo</mi></a>","P05318013",NA,NA,NA,"DC.",NA,NA,"Lagoa Sta",NA,NA,NA,NA,"P05318013_01 P05318013_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2015-09-04 21:22:19-03","MNHN","RECOLNAT_MNHN_P","P05318014","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Warming, E.",NA,NA,NA,NA,NA,"Brasil","hb",NA,". s.d. No 2298. Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318014' target='other'> <mi>dwc_moreinfo</mi></a>","P05318014",NA,NA,NA,"DC.","Romero",NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,"P05318014_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"247",NA,NA
"446","2015-09-04 21:22:20-03","MNHN","RECOLNAT_MNHN_P","P05318016","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Widgren",NA,"1845","1","1",NA,"Brasil","hb",NA,". . Reçu le 7 août 1882 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318016' target='other'> <mi>dwc_moreinfo</mi></a>","P05318016",NA,NA,NA,"DC.","Romero","Minas Gerais","Prov. Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05318016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2015-09-04 21:22:20-03","MNHN","RECOLNAT_MNHN_P","P05318017","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Widgren",NA,"1845","1","1",NA,"Brasil","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318017' target='other'> <mi>dwc_moreinfo</mi></a>","P05318017",NA,NA,NA,"DC.","Romero","Minas Gerais","Prov. Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05318017_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2015-09-04 21:22:21-03","MNHN","RECOLNAT_MNHN_P","P05318019","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Vauthier",NA,NA,NA,NA,NA,"Brasil","hb",NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318019' target='other'> <mi>dwc_moreinfo</mi></a>","P05318019",NA,NA,NA,"DC.","Romero","Minas Gerais",". Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05318019_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2015-09-04 21:22:21-03","MNHN","RECOLNAT_MNHN_P","P05318020","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","hb",NA,". . Voyage d´Auguste de Saint-Hilaire, de 1816 à 1821 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318020' target='other'> <mi>dwc_moreinfo</mi></a>","P05318020",NA,NA,NA,"DC.","Romero","Minas Gerais","Brésil. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05318020_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 332",NA,NA
"450","2015-09-04 21:22:21-03","MNHN","RECOLNAT_MNHN_P","P05318021","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","hb",NA,". . Voyage d´Auguste de Saint-Hilaire, de 1816 à 1821 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318021' target='other'> <mi>dwc_moreinfo</mi></a>","P05318021",NA,NA,NA,"DC.","Romero","Minas Gerais","Brésil, province de Minas Geraes, Barbacena. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05318021_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 332",NA,NA
"451","2015-09-04 21:22:21-03","MNHN","RECOLNAT_MNHN_P","P05318022","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","hb",NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821 . . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318022' target='other'> <mi>dwc_moreinfo</mi></a>","P05318022",NA,NA,NA,"DC.","Romero","Minas Gerais","Brésil. Province de Minas Geraes. Près Cocho d´[Ayoa] entre Sabará et Villa Rica. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05318022_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 865",NA,NA
"452","2015-09-04 21:22:25-03","MNHN","RECOLNAT_MNHN_P","P05318039","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Riedel",NA,NA,NA,NA,NA,"Brasil","hb",NA,". Febr. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318039' target='other'> <mi>dwc_moreinfo</mi></a>","P05318039",NA,NA,NA,"DC.","Romero","Minas Gerais","Bresil. Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05318039_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55 bis",NA,NA
"453","2015-09-04 21:22:22-03","MNHN","RECOLNAT_MNHN_P","P05318025","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Sello",NA,NA,NA,NA,NA,"Brasil","hb",NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318025' target='other'> <mi>dwc_moreinfo</mi></a>","P05318025",NA,NA,NA,"DC.","Romero",NA,"Brasilia. Brasil, América do Sul",NA,NA,NA,NA,"P05318025_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2015-09-04 21:22:22-03","MNHN","RECOLNAT_MNHN_P","P05318026","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Glaziou, A.",NA,"1884","2","26",NA,"Brasil","hb",NA,". . Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318026' target='other'> <mi>dwc_moreinfo</mi></a>","P05318026",NA,NA,NA,"DC.","Romero","Minas Gerais","Brésil (Minas) Casa Bracna, route de Sabara. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05318026_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14749",NA,NA
"455","2015-09-04 21:22:23-03","MNHN","RECOLNAT_MNHN_P","P05318028","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Claussen",NA,NA,NA,NA,NA,"Brasil","hb",NA,". s.d. donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318028' target='other'> <mi>dwc_moreinfo</mi></a>","P05318028",NA,NA,NA,"DC.","Romero","Minas Gerais","Brésil. Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05318028_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2015-09-04 21:22:23-03","MNHN","RECOLNAT_MNHN_P","P05318029","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Claussen, P.",NA,"1840","8","1",NA,"Brasil","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318029' target='other'> <mi>dwc_moreinfo</mi></a>","P05318029",NA,NA,NA,"DC.","Romero","Minas Gerais",". Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05318029_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1025",NA,NA
"457","2015-09-04 21:22:23-03","MNHN","RECOLNAT_MNHN_P","P05318030","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Riedel",NA,"1824","8","1",NA,"Brasil","hb",NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318030' target='other'> <mi>dwc_moreinfo</mi></a>","P05318030",NA,NA,NA,"DC.","Romero",NA,"Brésil: pres Tymbopeba. Brasil, América do Sul",NA,NA,NA,NA,"P05318030_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"418",NA,NA
"458","2015-09-04 21:22:24-03","MNHN","RECOLNAT_MNHN_P","P05318032","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Riedel",NA,NA,NA,NA,NA,"Brasil","hb",NA,". . Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318032' target='other'> <mi>dwc_moreinfo</mi></a>","P05318032",NA,NA,NA,"DC.","Romero",NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,"P05318032_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2160 127",NA,NA
"459","2015-09-04 21:22:24-03","MNHN","RECOLNAT_MNHN_P","P05318033","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Riedel",NA,NA,NA,NA,NA,"Brasil","hb",NA,". s.d. Reçu le 30 août 1890 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318033' target='other'> <mi>dwc_moreinfo</mi></a>","P05318033",NA,NA,NA,"DC.","Romero",NA,"Pr. [Ysu]. Ypanema . Brasil, América do Sul",NA,NA,NA,NA,"P05318033_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2015-09-04 21:22:24-03","MNHN","RECOLNAT_MNHN_P","P05318034","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","hb",NA,"Voyage d' Auguste de Saint-Hilaire, de 1816 à 1821. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318034' target='other'> <mi>dwc_moreinfo</mi></a>","P05318034",NA,NA,NA,"DC.","Romero","Minas Gerais","Brésil. Province de Minas-Ger., Coralinho. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05318034_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"130",NA,NA
"461","2015-11-03 02:05:25-02","MNHN","RECOLNAT_MNHN_P","P05318035","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","hb",NA,". . Voyage d´Auguste de Saint-Hilaire, de 1816 à 1821 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318035' target='other'> <mi>dwc_moreinfo</mi></a>","P05318035",NA,NA,NA,"DC.","Romero","Minas Gerais","Brésil, province de Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05318035_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 194",NA,NA
"462","2015-09-04 21:22:25-03","MNHN","RECOLNAT_MNHN_P","P05318036","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Regnell, A.F.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318036' target='other'> <mi>dwc_moreinfo</mi></a>","P05318036",NA,NA,NA,"DC.","Romero",NA,"s.loc.",NA,NA,NA,NA,"P05318036_01 P05318036_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I 152",NA,NA
"463","2015-09-04 21:22:25-03","MNHN","RECOLNAT_MNHN_P","P05318038","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Riedel",NA,NA,NA,NA,NA,"Brasil","hb",NA,". febr. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318038' target='other'> <mi>dwc_moreinfo</mi></a>","P05318038",NA,NA,NA,"DC.","Romero","Minas Gerais","Caxª do Campo. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05318038_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2015-09-04 21:22:25-03","MNHN","RECOLNAT_MNHN_P","P05318040","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Riedel",NA,NA,NA,NA,NA,"Brasil","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318040' target='other'> <mi>dwc_moreinfo</mi></a>","P05318040",NA,NA,NA,"DC.","Romero","Minas Gerais","Brésil, Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P05318040_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"465","2015-09-04 21:22:25-03","MNHN","RECOLNAT_MNHN_P","P05318041","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Riedel",NA,NA,NA,NA,NA,"Brasil","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318041' target='other'> <mi>dwc_moreinfo</mi></a>","P05318041",NA,NA,NA,"DC.","Romero",NA,". Brasil, América do Sul",NA,NA,NA,NA,"P05318041_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2015-09-04 21:22:26-03","MNHN","RECOLNAT_MNHN_P","P05318042","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Riedel",NA,NA,NA,NA,NA,"Brasil","hb",NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318042' target='other'> <mi>dwc_moreinfo</mi></a>","P05318042",NA,NA,NA,"DC.","Romero",NA,". Brasil, América do Sul",NA,NA,NA,NA,"P05318042_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2015-09-04 21:22:26-03","MNHN","RECOLNAT_MNHN_P","P05318043","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Riedel",NA,NA,NA,NA,NA,"Brasil","hb",NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318043' target='other'> <mi>dwc_moreinfo</mi></a>","P05318043",NA,NA,NA,"DC.","Romero",NA,"BRÉSIL. Brasil, América do Sul",NA,NA,NA,NA,"P05318043_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2015-09-04 21:22:21-03","MNHN","RECOLNAT_MNHN_P","P05318018","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Trinta, Z.A.|Fromm 1669, E.",NA,"1964","3","28",NA,"Brasil","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318018' target='other'> <mi>dwc_moreinfo</mi></a>","P05318018",NA,NA,NA,"DC.","Romero","Minas Gerais",". Barbacena, Minas Gerais, Sudeste, Brasil, América do Sul","-43.7736015319824","-21.2257995605469",NA,NA,"P05318018_01","Barbacena","27982","auto",NA,NA,NA,NA,NA,NA,NA,"593",NA,NA
"469","2015-09-04 21:18:07-03","MNHN","RECOLNAT_MNHN_P","P05317949","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Coelho, D.",NA,"1965","8","11",NA,"Brasil","hb",NA,"Planta do Brasilia. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05317949' target='other'> <mi>dwc_moreinfo</mi></a>","P05317949",NA,NA,NA,"DC.","Romero","Distrito Federal",". Brasília, Distrito Federal, Centro-oeste, Brasil, América do Sul","-47.9296989440918","-15.7797002792358",NA,NA,"P05317949_01","Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2015-09-04 21:22:24-03","MNHN","RECOLNAT_MNHN_P","P05318031","PreservedSpecimen",NA,"Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Riedel",NA,"1827","8","1",NA,"Brasil","hb",NA,". . Reçu le 30 aout 1890 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05318031' target='other'> <mi>dwc_moreinfo</mi></a>","P05318031",NA,NA,NA,"DC.","Romero","Minas Gerais","Brasilia, pr. Tymbapéba. Ouro Preto, Minas Gerais, Sudeste, Brasil, América do Sul","-43.5080986022949","-20.2875003814697",NA,NA,"P05318031_01","Ouro Preto","44599","auto",NA,NA,NA,NA,NA,NA,NA,"418",NA,NA
