id,scientific.name,accepted.name,family,taxon.rank,taxon.status,search.str,NA.,threat.status,notes,original.search,life.form,habitat,vegetation.type,vernacular.name,occurrence,establishment,domain,endemism
12943,Acroceras zizanioides (Kunth) Dandy,s.i.,Poaceae,species,accepted,Acroceras zizanioides,Acroceras zizanioides,s.i.,,Acroceras zizanioides,Erva,Terrícola,Área Antrópica|Floresta Ciliar ou Galeria|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial)|Restinga,s.i.,BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP|BR-TO,native,Amazônia|Caatinga|Cerrado|Mata Atlântica|Pampa,Não endemica
91795,Acrostichum aureum L.,s.i.,Pteridaceae,species,accepted,Acrostichum aureum,Acrostichum aureum,s.i.,,Acrostichum aureum,Erva,Aquática|Terrícola,Manguezal|Restinga|Vegetação Aquática,s.i.,BR-AL|BR-AP|BR-BA|BR-CE|BR-ES|BR-MA|BR-MG|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RN|BR-SC|BR-SE|BR-SP,native,Mata Atlântica,Não endemica
91796,Acrostichum danaeifolium Langsd. & Fisch.,s.i.,Pteridaceae,species,accepted,Acrostichum danaeifolium,Acrostichum danaeifolium,s.i.,,Acrostichum danaeifolium,Erva,Aquática|Terrícola,Manguezal|Restinga,s.i.,BR-AL|BR-AP|BR-BA|BR-CE|BR-ES|BR-MA|BR-MG|BR-MS|BR-PA|BR-PB|BR-PE|BR-PR|BR-RJ|BR-RN|BR-RS|BR-SC|BR-SP,native,Mata Atlântica,Não endemica
17448,Actinostemon concolor (Spreng.) Müll.Arg.,s.i.,Euphorbiaceae,species,accepted,Actinostemon concolor,Actinostemon concolor,s.i.,,Actinostemon concolor,Arbusto|Árvore,Terrícola,Caatinga (stricto sensu)|Floresta de Terra Firme|Floresta Ombrófila (= Floresta Pluvial)|Floresta Ombrófila Mista|Restinga,"Barreiro, branquinho e laranjeira-do-mato/PORTUGUES/Sul (Paraná) | Guamirim, laranjeira-brava, laranjeira-do-mato/PORTUGUES/Sul (Rio Grande do Sul) | Limoeiro, pau-rainha/PORTUGUES/Sul (Rio Grande do Sul) | Canela-de-veado, feicassé, laranjeira-brava/PORTUGUES/Sul (Santa Catarina)",BR-AC|BR-AM|BR-AP|BR-BA|BR-CE|BR-ES|BR-MG|BR-PA|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RS|BR-SC|BR-SE|BR-SP,native,Amazônia|Caatinga|Mata Atlântica|Pampa,Não endemica
25459,Actinostemon klotzschii (Didr.) Pax,s.i.,Euphorbiaceae,species,accepted,Actinostemon klotzschii,Actinostemon klotzschii,s.i.,,Actinostemon klotzschii,Arbusto|Árvore,Terrícola,Floresta Ciliar ou Galeria|Floresta de Terra Firme|Floresta Ombrófila (= Floresta Pluvial),canela-de-veado-comum/PORTUGUES/Rio de Janeiro,BR-BA|BR-CE|BR-ES|BR-MA|BR-MG|BR-PA|BR-PR|BR-RJ|BR-SP,native,Amazônia|Mata Atlântica,Não endemica
17451,Actinostemon verticillatus (Klotzsch) Baill.,s.i.,Euphorbiaceae,species,accepted,Actinostemon verticillatus,Actinostemon verticillatus,s.i.,,Actinostemon verticillatus,Arbusto,Terrícola,Floresta Ombrófila (= Floresta Pluvial),marfim/PORTUGUES/Alagoas | marfim-branco/PORTUGUES/Pernambuco | caranguinha-do-mato/PORTUGUES/Rio de Janeiro,BR-AL|BR-BA|BR-ES|BR-MG|BR-PE|BR-RJ|BR-SP,native,Mata Atlântica,Endemica
8104,Aegiphila brachiata Vell.,s.i.,Lamiaceae,species,accepted,Aegiphila brachiata,Aegiphila brachiata,s.i.,,Aegiphila brachiata,Arbusto|Árvore,Terrícola,Floresta Ciliar ou Galeria|Floresta Estacional Decidual|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial)|Floresta Ombrófila Mista,s.i.,BR-ES|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,native,Mata Atlântica|Pampa,Não endemica
8107,Aegiphila fluminensis Vell.,s.i.,Lamiaceae,species,accepted,Aegiphila fluminensis,Aegiphila fluminensis,s.i.,,Aegiphila fluminensis,Arbusto|Árvore|Liana/volúvel/trepadeira,Terrícola,Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial),s.i.,BR-BA|BR-ES|BR-MG|BR-PE|BR-PR|BR-RJ|BR-SP,native,Mata Atlântica,Endemica
23320,Aegiphila integrifolia (Jacq.) Moldenke,s.i.,Lamiaceae,species,accepted,Aegiphila integrifolia,Aegiphila integrifolia,s.i.,,Aegiphila integrifolia,Arbusto|Árvore,Terrícola,Área Antrópica|Campo rupestre|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta de Terra Firme|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial)|Floresta Ombrófila Mista|Restinga|Savana Amazônica,s.i.,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,Amazônia|Caatinga|Cerrado|Mata Atlântica|Pampa|Pantanal,Não endemica
8114,Aegiphila mediterranea Vell.,s.i.,Lamiaceae,species,accepted,Aegiphila mediterranea,Aegiphila mediterranea,s.i.,,Aegiphila mediterranea,Árvore,Terrícola,Floresta Ciliar ou Galeria|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial)|Floresta Ombrófila Mista,s.i.,BR-BA|BR-MG|BR-MS|BR-PR|BR-RJ|BR-SP,native,Mata Atlântica,Não endemica
8116,Aegiphila obducta Vell.,s.i.,Lamiaceae,species,accepted,Aegiphila obducta,Aegiphila obducta,s.i.,,Aegiphila obducta,Arbusto|Árvore|Liana/volúvel/trepadeira,Terrícola,Campo de Altitude|Floresta Ciliar ou Galeria|Floresta Ombrófila (= Floresta Pluvial)|Floresta Ombrófila Mista,s.i.,BR-ES|BR-MG|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP,native,Cerrado|Mata Atlântica,Endemica
8120,Aegiphila verticillata Vell.,s.i.,Lamiaceae,species,accepted,Aegiphila verticillata,Aegiphila verticillata,s.i.,,Aegiphila verticillata,Arbusto|Árvore|Subarbusto,Terrícola,Caatinga (stricto sensu)|Campo de Altitude|Campo rupestre|Carrasco|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial)|Restinga|Savana Amazônica,s.i.,BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RO|BR-SC|BR-SE|BR-SP|BR-TO,native,Amazônia|Caatinga|Cerrado|Mata Atlântica|Pantanal,Não endemica
8121,Aegiphila vitelliniflora Walp.,s.i.,Lamiaceae,species,accepted,Aegiphila vitelliniflora,Aegiphila vitelliniflora,s.i.,,Aegiphila vitelliniflora,Arbusto|Árvore|Liana/volúvel/trepadeira,Terrícola,Floresta Ciliar ou Galeria|Floresta de Terra Firme|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial),s.i.,BR-AC|BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PE|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-SP,native,Amazônia|Caatinga|Cerrado|Mata Atlântica|Pantanal,Não endemica
616828,"Ctenodon brasilianus (Poir.) D.B.O.S.Cardoso, P.L.R.Moraes & H.C.Lima",s.i.,Fabaceae,species,accepted,Ctenodon brasilianus,Ctenodon brasilianus,s.i.,replaced synonym,Aeschynomene brasiliana,Arbusto|Erva|Subarbusto,Terrícola,Área Antrópica|Caatinga (stricto sensu)|Campo Limpo|Campo rupestre|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial)|Restinga,s.i.,BR-AL|BR-AM|BR-AP|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RO|BR-RR|BR-SP|BR-TO,native,Amazônia|Caatinga|Cerrado|Mata Atlântica|Pantanal,Não endemica
616829,"Ctenodon brevipes (Benth.) D.B.O.S.Cardoso, P.L.R.Moraes & H.C.Lima",s.i.,Fabaceae,species,accepted,Ctenodon brevipes,Ctenodon brevipes,s.i.,replaced synonym,Aeschynomene brevipes,Arbusto|Erva|Subarbusto,Terrícola,Área Antrópica|Caatinga (stricto sensu)|Campo rupestre|Carrasco|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Palmeiral|Restinga|Savana Amazônica,s.i.,BR-BA|BR-CE|BR-DF|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PE|BR-PI|BR-RN|BR-RR|BR-SP,native,Amazônia|Caatinga|Cerrado,Endemica
82590,Aeschynomene ciliata Vogel,s.i.,Fabaceae,species,accepted,Aeschynomene ciliata,Aeschynomene ciliata,s.i.,,Aeschynomene ciliata,Arbusto|Subarbusto,Aquática,Área Antrópica|Floresta Ciliar ou Galeria|Floresta de Igapó|Floresta de Terra Firme|Floresta Ombrófila (= Floresta Pluvial)|Restinga|Vegetação Aquática,s.i.,BR-AC|BR-AM|BR-AP|BR-BA|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PE|BR-PI|BR-RJ|BR-RR|BR-SE|BR-SP|BR-TO,native,Amazônia|Mata Atlântica|Pantanal,Não endemica
617663,"Ctenodon marginatus (Benth.) D.B.O.S.Cardoso, P.L.R.Moraes & H.C.Lima",s.i.,Fabaceae,species,accepted,Ctenodon marginatus,Ctenodon marginatus,s.i.,replaced synonym,Aeschynomene marginata,Arbusto|Subarbusto,Terrícola,Caatinga (stricto sensu)|Carrasco|Cerrado (lato sensu)|Restinga,s.i.,BR-AL|BR-BA|BR-CE|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-RN|BR-SE|BR-SP,native,Amazônia|Caatinga|Cerrado,Não endemica
617683,"Ctenodon racemosus (Vogel) D.B.O.S.Cardoso, Filardi & H.C.Lima",s.i.,Fabaceae,species,accepted,Ctenodon racemosus,Ctenodon racemosus,s.i.,replaced synonym,Aeschynomene racemosa,Arbusto|Erva|Subarbusto,Terrícola,Área Antrópica|Campo rupestre|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta Estacional Decidual|Floresta Estacional Semidecidual,s.i.,BR-BA|BR-DF|BR-GO|BR-MG|BR-MS|BR-MT|BR-SP,native,Caatinga|Cerrado,Não endemica
7462,Agarista oleifolia (Cham.) G.Don,s.i.,Ericaceae,species,accepted,Agarista oleifolia,Agarista oleifolia,s.i.,,Agarista oleifolia,Arbusto|Árvore|Subarbusto,Terrícola,Campo de Altitude|Campo rupestre,s.i.,BR-BA|BR-DF|BR-ES|BR-GO|BR-MG|BR-MT|BR-PR|BR-RJ|BR-SP,native,Cerrado|Mata Atlântica,Endemica
19966,Agonandra brasiliensis Miers ex Benth. & Hook.f.,s.i.,Opiliaceae,species,accepted,Agonandra brasiliensis,Agonandra brasiliensis,s.i.,,Agonandra brasiliensis,Árvore,Terrícola,Carrasco|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta de Terra Firme|Floresta de Várzea|Floresta Estacional Decidual|Floresta Estacional Semidecidual,"amarelão/PORTUGUES/Piauí | cervejinha/PORTUGUES/Goiás | imbu d'anta/PORTUGUES/Minas Gerais | kangwaruhumyra/PORTUGUES/Maranhão, Tupi-Guarani | marfim/PORTUGUES/Bahia, Mato Grosso, Maranhão, Piauí | marfim de veado/PORTUGUES/Acre | páo / pau / pao marfim/PORTUGUES/BA, DF, CE, GO, MT, MA, PA, PI | páo / pau d'alho do campo/PORTUGUES/Minas Gerais | perobinha/PORTUGUES/Minas Gerais | quina de veado/PORTUGUES/Minas Gerais | quina dôce/PORTUGUES/Minas Gerais | pau-marfim-do-Pará/PORTUGUES/Pará | pau-marfim-do-cerrado/PORTUGUES/Pará | pau-d’alho-do-cerrado/PORTUGUES/Mato Grosso | cagaita/PORTUGUES/Mato Grosso do Sul | marfim-de-espinho/PORTUGUES/Goiás | pau-marfim-do-campo/PORTUGUES/Maranhão | cerveja-de-pobre/PORTUGUES/Maranhão, Minas Gerais | pau-marfim-da-mata/PORTUGUES/Maranhão",BR-AC|BR-AL|BR-AM|BR-BA|BR-CE|BR-DF|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-RN|BR-RO|BR-RR|BR-SP|BR-TO,native,Amazônia|Caatinga|Cerrado|Mata Atlântica|Pantanal,Não endemica
8379,Aiouea acarodomatifera Kosterm.,s.i.,Lauraceae,species,accepted,Aiouea acarodomatifera,Aiouea acarodomatifera,LC,,Aiouea acarodomatifera,Arbusto|Árvore,Terrícola,Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial),s.i.,BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,native,Mata Atlântica,Endemica
8380,Aiouea bracteata Kosterm.,s.i.,Lauraceae,species,accepted,Aiouea bracteata,Aiouea bracteata,VU,,Aiouea bracteata,Árvore,Terrícola,Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta Estacional Semidecidual,s.i.,BR-SP,native,Cerrado|Mata Atlântica,Endemica
607775,Aiouea glaziovii (Mez) R.Rohde,s.i.,Lauraceae,species,accepted,Aiouea glaziovii,Aiouea glaziovii,s.i.,,Aiouea glaziovii,Árvore,Terrícola,Floresta Ombrófila (= Floresta Pluvial)|Floresta Ombrófila Mista,s.i.,BR-ES|BR-MG|BR-PR|BR-RJ|BR-SC|BR-SP,native,Mata Atlântica,Endemica
8381,Aiouea saligna Meisn.,s.i.,Lauraceae,species,accepted,Aiouea saligna,Aiouea saligna,s.i.,,Aiouea saligna,Árvore,Terrícola,Caatinga (stricto sensu)|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial)|Restinga,s.i.,BR-BA|BR-CE|BR-ES|BR-GO|BR-MA|BR-MG|BR-MT|BR-PA|BR-PR|BR-RJ|BR-RS|BR-SC|BR-SP|BR-TO,native,Amazônia|Caatinga|Cerrado|Mata Atlântica|Pampa,Endemica
611737,Albizia carbonaria Britton,s.i.,Fabaceae,species,accepted,Albizia carbonaria,Albizia carbonaria,s.i.,,Albizia carbonaria,Árvore,Terrícola,Área Antrópica,s.i.,BR-SP,cultivated,s.i.,Não endemica
100919,Albizia edwallii (Hoehne) Barneby & J.W.Grimes,s.i.,Fabaceae,species,accepted,Albizia edwallii,Albizia edwallii,LC,,Albizia edwallii,Árvore,Terrícola,Floresta Estacional Decidual|Floresta Ombrófila (= Floresta Pluvial)|Floresta Ombrófila Mista,s.i.,BR-PR|BR-RS|BR-SC|BR-SP,native,Mata Atlântica,Não endemica
100919,Albizia edwallii (Hoehne) Barneby & J.W.Grimes,s.i.,Fabaceae,species,accepted,Albizia edwallii,Albizia edwallii,LC,was misspelled,Albizia edwarllii,Árvore,Terrícola,Floresta Estacional Decidual|Floresta Ombrófila (= Floresta Pluvial)|Floresta Ombrófila Mista,s.i.,BR-PR|BR-RS|BR-SC|BR-SP,native,Mata Atlântica,Não endemica
82614,Albizia inundata (Mart.) Barneby & J.W.Grimes,s.i.,Fabaceae,species,accepted,Albizia inundata,Albizia inundata,s.i.,,Albizia inundata,Árvore,Terrícola,Floresta Ciliar ou Galeria|Floresta de Terra Firme|Floresta Estacional Semidecidual,s.i.,BR-AC|BR-AL|BR-AM|BR-BA|BR-CE|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RO|BR-RR|BR-RS|BR-SE|BR-SP|BR-TO,native,Amazônia|Caatinga|Cerrado|Mata Atlântica|Pampa,Não endemica
82616,Albizia niopoides (Spruce ex Benth.) Burkart,s.i.,Fabaceae,species,accepted,Albizia niopoides,Albizia niopoides,LC,,Albizia niopoides,s.i.,s.i.,Floresta Ciliar ou Galeria|Floresta de Terra Firme|Floresta Estacional Decidual|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial)|Floresta Ombrófila Mista,s.i.,BR-AC|BR-BA|BR-CE|BR-DF|BR-GO|BR-MA|BR-MG|BR-MS|BR-MT|BR-PA|BR-PI|BR-PR|BR-RJ|BR-RO|BR-RS|BR-SC|BR-SP|BR-TO,native,Amazônia|Cerrado|Mata Atlântica|Pampa,Não endemica
18067,Albizia polycephala (Benth.) Killip ex Record,s.i.,Fabaceae,species,accepted,Albizia polycephala,Albizia polycephala,s.i.,,Albizia polycephala,Árvore,Terrícola,Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial),manjolo/PORTUGUES/Espírito Santo | monzê/PORTUGUES/Nordeste,BR-AL|BR-BA|BR-CE|BR-DF|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RS|BR-SC|BR-SE|BR-SP,native,Caatinga|Cerrado|Mata Atlântica,Endemica
17456,Alchornea glandulosa Poepp. & Endl.,s.i.,Euphorbiaceae,species,accepted,Alchornea glandulosa,Alchornea glandulosa,s.i.,,Alchornea glandulosa,Arbusto|Árvore,s.i.,Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta Ombrófila (= Floresta Pluvial)|Restinga,s.i.,BR-AC|BR-AM|BR-BA|BR-DF|BR-ES|BR-MG|BR-MT|BR-PR|BR-RJ|BR-SC|BR-SE|BR-SP,native,Amazônia|Cerrado|Mata Atlântica,Não endemica
17458,Alchornea triplinervia (Spreng.) Müll.Arg.,s.i.,Euphorbiaceae,species,accepted,Alchornea triplinervia,Alchornea triplinervia,s.i.,,Alchornea triplinervia,Arbusto|Árvore|Liana/volúvel/trepadeira,Terrícola,Caatinga (stricto sensu)|Campo Limpo|Campo rupestre|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta de Terra Firme|Floresta de Várzea|Floresta Ombrófila (= Floresta Pluvial)|Restinga|Savana Amazônica,"tapiá, tapiá-guaçu/PORTUGUES/sudeste | tinteiro/PORTUGUES/norte/AM | tapiá, tapiá-mirim, tapiá-guaçu/PORTUGUES/Rio de Janeiro | boleiro, caixeta, tapiá, tapiá-guaçu, tapiá-mirim/PORTUGUES/São Paulo | tapiá, guaçatunga, amorão/PORTUGUES/Paraná | tamanqueiro, pau-de-tamanco, pau-de-tanho/PORTUGUES/Santa Catarina | tapiá, tanheiro/PORTUGUES/Rio Grande do Sul",BR-AC|BR-AM|BR-BA|BR-ES|BR-GO|BR-MG|BR-MS|BR-MT|BR-PE|BR-PR|BR-RJ|BR-RO|BR-RR|BR-RS|BR-SC|BR-SP,native,Amazônia|Caatinga|Cerrado|Mata Atlântica|Pampa|Pantanal,Não endemica
35658,Algernonia brasiliensis Baill.,s.i.,Euphorbiaceae,species,accepted,Algernonia brasiliensis,Algernonia brasiliensis,s.i.,,Algernonia brasiliensis,Arbusto|Árvore,Terrícola,Floresta Ombrófila (= Floresta Pluvial),s.i.,BR-RJ|BR-SP,native,Mata Atlântica,Endemica
35667,Algernonia riedelii (Müll.Arg.) G.L.Webster,s.i.,Euphorbiaceae,species,accepted,Algernonia riedelii,Algernonia riedelii,s.i.,,Algernonia riedelii,Árvore,Terrícola,Floresta Ombrófila (= Floresta Pluvial),s.i.,BR-ES|BR-RJ|BR-SP,native,Mata Atlântica,Endemica
20873,Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.,s.i.,Sapindaceae,species,accepted,Allophylus edulis,Allophylus edulis,s.i.,,Allophylus edulis,Arbusto|Árvore,Terrícola,Caatinga (stricto sensu)|Cerrado (lato sensu)|Floresta Ciliar ou Galeria|Floresta de Terra Firme|Floresta Estacional Decidual|Floresta Estacional Semidecidual|Floresta Ombrófila (= Floresta Pluvial)|Floresta Ombrófila Mista,fruta de paraó/PORTUGUES/Sudeste | vacum/PORTUGUES/Sul | baga-de-morcego/PORTUGUES/Sul e Sudeste | três-folhas-do-mato/PORTUGUES/Sul e Sudeste | murta-vermelha/PORTUGUES/Nordeste | murici-brava/PORTUGUES/Nordeste | chal-chal/PORTUGUES/Sul | perta-cu/PORTUGUES/Nordeste | fruto-do-rei/PORTUGUES/Sul e Sudeste | vacunzinho/PORTUGUES/Sul e Sudeste | fruto-de-pombo/PORTUGUES/Sul e Sudeste | canhou/PORTUGUES/Sul,BR-AL|BR-BA|BR-CE|BR-ES|BR-GO|BR-MA|BR-MG|BR-MS|BR-PA|BR-PB|BR-PE|BR-PI|BR-PR|BR-RJ|BR-RN|BR-RS|BR-SC|BR-SE|BR-SP|BR-TO,native,Amazônia|Caatinga|Cerrado|Mata Atlântica|Pampa|Pantanal,Não endemica
