"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"12","2020-11-13 09:20:24-03","UFRJ","RFA","24339","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","G. M. Barroso","Flavio de Brito Pereira","mai-22","2000","07","15",NA,"Brasil","Rio de Janeiro","Guapimirim","Fazenda São Francisco de Paula.","-42.9818992614746","-22.5372009277344",NA,"Arbusto, 2,5 m de altura, 5 cm de DAP, flores medolenya, folha verde com cheiro suave, rara no local.","RFA42182",NA,"25","25","2000","08","17","42º58'93''W","22º34'65''S","21463","auto",NA,NA,NA,NA,NA
"13","2020-06-29 11:31:41-03","UFRJ","RFA","16683","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","A. Giaretta","P. Occhioni","7544","1975","06",NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Serra de Friburgo, meio da serra","-43.2075004577637","-22.9027996063232",NA,"Arbusto 5 - 6 m de altura; flores esverdeadas","RFA46683",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"14","2020-06-29 11:31:41-03","UFRJ","RFA","12011","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Paraná","Guaraqueçaba","Fazenda Abobreira","-48.3288993835449","-25.3066997528076",NA,"Árvore de 8 m, tronco de 20 cm de diâmetro, flor alva","RFA46802",NA,"50","50",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"15","2020-02-08 10:07:18-03","NBC","NL-BOTANY","L.2526990","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"Hatschbach GG",NA,"1962","11","11","Southern America","Brazil","Paraná",NA,"Paraná (Brasil), Guaratuba, Rio da Divisa.",NA,NA,NA,"Mata pluvial.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2526990 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2526990","NL-L2526990",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"16","2020-02-08 10:07:18-03","NBC","NL-BOTANY","U 0284949","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná",NA,"Cêrro Azul",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200284949 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0284949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13572",NA,NA,NA
"17","2020-02-08 10:07:18-03","NBC","NL-BOTANY","U 0284950","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná",NA,"valley above road along Rio Pontagrossa, S of Cêrro Azul",NA,NA,NA,"forest on slope of now dry, v-shaped valley<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200284950 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0284950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw13528",NA,NA,NA
"18","2020-02-08 10:07:18-03","NBC","NL-BOTANY","U.1443406","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"Hatschbach GG",NA,"1962","11","11","Southern America","Brazil","Paraná",NA,"Paraná (Brasil), Guaratuba, Rio da Divisa.",NA,NA,NA,"Mata pluvial.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1443406 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1443406","NL-U1443406",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0252842",NA,NA,NA
"19","2020-02-08 10:07:18-03","NBC","NL-BOTANY","U.1443407","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"Lindeman JC; Haas JH de",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Flora Brasiliae Australis. Est. Parana. Forest in now dry V-shaped valley above road along Rio Pontagrossa, S of Cerro Azul.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1443407 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1443407","NL-U1443407",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"20","2020-02-08 10:07:18-03","NBC","NL-BOTANY","U.1443408","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"Lindeman JC; Haas JH de",NA,"1966","08","09","Southern America","Brazil",NA,NA,"Flora Brasiliae Australis. Est. Parana. Forest in now dry V-shaped valley above road along Rio Pontagrossa, S of Cerro Azul.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1443408 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1443408","NL-U1443408",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"21","2020-11-04 11:15:03-03","ESALQ","ESA","109416","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa",NA,NA,"Duarte, A.R.","543.0",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,"ESA109416","ESA109416",NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"22","2020-11-04 11:15:03-03","ESALQ","ESA","64906","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Sobral, M.","Souza, V.C.; Souza, J.P.; Forster, W.; Mazine, F.F.","23758.0","2000","02","22",NA,"Brasil","Espírito Santo","Alegre","Parque Nacional do Caparaó. Mata ciliar do Rio Norte. 20o26'45S; 41o44'07W. 1110msm","-41.5331001281738","-20.763599395752",NA,"Árvore, ca. 6m alt. Vegetativo","ESA064906","ESA064906","1110","1110",NA,NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA
"23","2020-11-04 11:15:03-03","ESALQ","ESA","83285","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk","Santos, M.F.","Silva, J.M. ; Hatschbach, G","694.0","1989","11","22",NA,"Brasil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,"ESA083285",NA,NA,NA,"2019",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"24","2020-11-04 11:15:03-03","ESALQ","ESA","52036","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"Lima, R.A.F.","471.0",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parcela permanente - Parque Estadual de Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,"em clareira","ESA052036","ESA052036","400","400",NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"25","2020-11-04 11:15:03-03","ESALQ","ESA","80466","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk","Santos, M.F.","Silva, J.M. ; Hatschbach, G","694.0","1989","11","22",NA,"Brasil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,"ESA080466",NA,NA,NA,"2019",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"26","2020-11-04 11:15:03-03","ESALQ","ESA","87836","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"Lucas, E.J. et al.","149.0","2003","10","30",NA,"Brasil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,"ESA087836","ESA087836",NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"27","2020-11-04 11:15:03-03","ESALQ","ESA","109784","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa",NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30199.0",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,"ESA109784","ESA109784",NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"28","2020-11-04 11:15:03-03","ESALQ","ESA","37203","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","(Aubl.) DC.",NA,"Tozzi, A.M.G.A. ; Sciamarelli, A.","94.0","1994","11","10",NA,"Brasil","São Paulo","Santo Antônio da Alegria",NA,"-47.1500015258789","-21.0799999237061",NA,NA,"ESA037203","ESA037203",NA,NA,NA,NA,NA,NA,NA,"15769","auto",NA,NA,NA,NA,NA
"29","2020-11-04 11:15:03-03","ESALQ","ESA","104480","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa",NA,"Aguiar, O.T.","Aguiar, O.T.","1065.0","2002","03","13",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA104480","ESA104480",NA,NA,"2002","03","20",NA,NA,"27904","auto",NA,NA,NA,NA,NA
"30","2020-11-04 11:15:03-03","ESALQ","ESA","87952","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.",NA,"Lucas, E.J. et al.","87.0","2003","01","26",NA,"Brasil","São Paulo","Carlos Botelho",NA,NA,NA,NA,NA,"ESA087952","ESA087952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2015-07-02 14:03:20-03","JBP","HPL","5668","S","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaerskov.","E.R. Salviani & H. Lorenzi","E.R. Salviani & H. Lorenzi","231","1998","08","07",NA,"Brasil","MG","São Sebastião do Paraiso","Coletado a 1km do posto do Sol, na direção para Itamogi.","-46.9914","-20.9169",NA,NA,NA,NA,NA,NA,"1998","08","07",NA,NA,"24792","auto",NA,NA,NA,NA,NA
"32","2015-07-02 14:03:20-03","JBP","HPL","5671","S","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaerskov.","E.R. Salviani & H. Lorenzi","E.R. Salviani & H. Lorenzi","246","1998","07","20",NA,"Brasil","MG","São Sebastião do Paraiso","Coletado a 1km do posto do Sol, sentido Itamogi.","-46.9914","-20.9169",NA,NA,NA,NA,NA,NA,"1998","07","20",NA,NA,"24792","auto",NA,NA,NA,NA,NA
"33","2015-07-02 14:03:20-03","JBP","HPL","5669","S","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaerskov.","H. Lorenzi","E.R. Salviani & H. Lorenzi","116","1998","07","08",NA,"Brasil","MG","São Sebastião do Paraiso","Coletado a cerca de 2km do posto do Sol, lado direito sentido Itamogí.","-46.9914","-20.9169",NA,NA,NA,NA,NA,NA,"1998","07","08",NA,NA,"24792","auto",NA,NA,NA,NA,NA
"34","2015-07-02 14:03:20-03","JBP","HPL","5670","S","Plantae",NA,NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaerskov.","H. Lorenzi","E.R. Salviani & H. Lorenzi","246","1998","07","20",NA,"Brasil","MG","São Sebastião do Paraiso","Coletado a 5km do trevo para Itamogi sentido São Sebastião do Paraiso.","-46.9914","-20.9169",NA,NA,NA,NA,NA,NA,"1998","07","20",NA,NA,"24792","auto",NA,NA,NA,NA,NA
"35","2019-02-15 11:46:29-02","IPA","IPA","47078","S","Plantae","Plantae",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Souza, M.C.","Andrade-Lima; et al.; et al.","809755","1980","10","28","Southern America","Brasil","Alagoas",NA,NA,NA,NA,NA,NA,"IPA0047078",NA,NA,NA,"2008","08","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2019-02-15 11:46:29-02","IPA","IPA","47117","S","Plantae","Plantae",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Souza, M.C.","Andrade-Lima; et al.; et al.","809778","1980","10","28","Southern America","Brasil","Alagoas",NA,NA,NA,NA,NA,NA,"IPA0047117",NA,NA,NA,"2008","08","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2019-02-15 11:46:29-02","IPA","IPA","46986","S","Plantae","Plantae",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Souza, M.C.","Andrade-Lima","809738","1980","10","28","Southern America","Brasil","Alagoas",NA,NA,NA,NA,NA,NA,"IPA0046986",NA,NA,NA,"2008","08","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2019-02-15 11:46:29-02","IPA","IPA","74135","S","Plantae","Plantae",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Souza, M.C.","Lima, D.P.","12620","1968","11","01","Southern America","Brasil","Pernambuco","Sirinhaém","Usina Trapiche, Engenho lage","-35.1161003112793","-8.59082984924316",NA,"Árvore, ca. de 9m de alutura, e 9,5cm de diâmetro. Flores amarelas com perfume agradavel","IPA0074135",NA,NA,NA,"2008","08","12",NA,NA,"20997","auto",NA,NA,NA,NA,NA
"39","2019-12-12 14:11:21-03","IAP","PACA-AGP","114459","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","M. Sobral","S.J. Silva Neto","1777","2002","12","12",NA,"Brasil","MG","Bocaina de Minas","Itatiaia. Parque nacional de Itatiaia. Estrada principal do Parque, após a curva da est. p/ o Hotel Repouso.","-44.566667","-22.25",NA,NA,"PACA114459",NA,NA,NA,"2004",NA,NA,"44°34'00W","22°15'00S",NA,NA,"Magnoliatae",NA,NA,NA,NA
"40","2019-08-27 13:31:34-03","IAP","PACA-AGP","65461","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","N. Silveira","R. Klein","2150","1956","12","19",NA,"Brasil","SC","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,"HBR 14954. Habitat: beira de rio","PACA065461",NA,NA,NA,"1993","02","10",NA,NA,"18533","auto","Magnoliatae",NA,NA,NA,NA
"41","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0056150","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","M. F. Santos (specieslink at RB)","L. R. Landrum","2085","1977","10","17",NA,"Brazil","Rio de Janeiro",NA,"Rio Campo belo, Lote 17 and adjacent areas.","-44.5833","-22.5",NA,"Tree 6 m high near river.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2019-11-21 14:40:26-03","UFJF","CESJ","27589","PreservedSpecimen","Plantae","Angiosperma",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","M. Sobral","H.M.Souza","s.n.","1969","10","20","América do Sul","Brasil","São Paulo","Piraquera","Açu",NA,NA,NA,"Nativa em mata primária.","CESJ027589",NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-01 16:36:51-03","UNICAMP","UEC","155579","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Barroso, GM","Braga, JMA; et al.","2916","1995","01","18",NA,"Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Proximidades do abrigo III.","-44.566667","-22.25",NA,"Árvore ca 6m altura, caule soltando placas irregulares da casca, folhas cartaceas, flores perfumadas, hipancio e lobos verde-claros, corola alva e estames alvacentos.; Orla de mata alterada e Densa, beira da estrada.","UEC055768","UEC055768","650","650","1996",NA,NA,"-44.566667","-22.25",NA,NA,NA,NA,NA,NA,NA
"44","2021-03-01 16:36:51-03","UNICAMP","UEC","200159","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Meireles, LD","Padgurschi, MCG; Belinello, R","M1601","2009",NA,NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4",NA,"Parcela M - Projeto Biota-FAPESP. Árvore com 11 metros de altura. Frequência da espécie na parcela: n=2","UEC177744","UEC177744","990","1045","2016",NA,NA,"-45.183333","-23.4",NA,NA,NA,NA,NA,NA,NA
"45","2021-03-01 16:36:51-03","UNICAMP","UEC","172404","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Sanchez, M","Sanchez, M; Pedroni, F","716","1997","01","21",NA,"Brazil","São Paulo","Ubatuba","Brasil, São Paulo, Ubatuba, Picinguaba.","-44.8","-23.366667",NA,"Mata Atlântica de Encosta, margens do Rio da Fazenda, árvore 234 com 16m de altura, com botões, flores e frutos imaturos.","UEC016606","UEC016606","100","100",NA,NA,NA,"-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-01 16:36:51-03","UNICAMP","UEC","172432","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Sanchez, M","Sanchez, M; Pedroni, F","717","1997","01","21",NA,"Brazil","São Paulo","Ubatuba","Picinguaba. Mata atlântica de encosta, margens do rio da Fazenda.","-44.8","-23.366667",NA,"Árvore nº217 com 3m de altura, com botões, flores e frutos imaturos.","UEC084780","UEC084780",NA,NA,NA,NA,NA,"-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-01 16:36:51-03","UNICAMP","UEC","189344","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","tenuivenosa","Myrcia tenuivenosa","Kiaersk.","Sobral, M","Lima, DF; Bacci, LF","394","2013","11","27",NA,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi. Trilha da Preguiça, início.","-40.542778","-19.909444",NA,"Árvore 8 m. Frutos imaturos verde-amarelados.; Floresta Ombrófila Densa","UEC120112","UEC120112","810","810","2014","08",NA,"-40.542778","-19.909444",NA,NA,NA,NA,NA,NA,NA
