"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","individualCount","infraspecificEpithet"
"11","2021-03-15 16:37:00-03","NY","NYBG","615683","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","L. R. Landrum","R. Reitz","5942","1957","12","30","Brazil","Santa Catarina","Vidal Ramos","Sabiá, Vidal Ramos","-49.3556","-27.3919",NA,NA,"750","750","NY00615683","NY00615683_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758454' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","615676","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","L. R. Landrum","G. G. Hatschbach","18633","1968","02","21","Brazil","Paraná","Piraquara","Mananciaia da Serra","-49.0631","-25.4419",NA,NA,"950","950","NY00615676","NY00615676_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758451' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","615677","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","L. R. Landrum","L. R. Landrum","2671","1977","11","22","Brazil","Santa Catarina","Lajes","4-6 km west of Capao Alto","-50.5","-27.83",NA,NA,"1000","1000","NY00615677","NY00615677_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758452' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","615675","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","L. R. Landrum","L. R. Landrum","3004","1977","12","28","Brazil","Rio Grande do Sul",NA,"Mun. Rolante, Fazenda Englert near Santa Teresa","-50.33","-29.42",NA,NA,"1000","1000","NY00615675","NY00615675_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758450' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","615682","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","L. R. Landrum","R. Kummrow","1443","1981","02","04","Brazil","Paraná","Piraquara","Capoeira","-49.0631","-25.4419",NA,NA,NA,NA,"NY00615682","NY00615682_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758455' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","615689","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","S. F. Smith","R. A. Wasum","HUCS10536","1995","01","18","Brazil","Rio Grande do Sul","Sao Francisco de Paula","Sao Francisco de Paula - Floresta Nacional I","-50.395632","-29.433343",NA,NA,"800","800","NY00615689","NY00615689_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758448' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","615685","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand",NA,"J. A. Jarenkow","s.n.","1982","07","30","Brazil","Rio Grande do Sul","Esmeralda","Capao Apolinário, Esmeralda","-51.1903","-28.0536",NA,NA,NA,NA,"NY00615685","NY00615685_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758460' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","615679","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","L. R. Landrum","L. R. Landrum","2953","1977","12","26","Brazil","Rio Grande do Sul","Sao Francisco de Paula","5 km along road to Porto Alegre","-50.25","-29.5",NA,NA,"1000","1000","NY00615679","NY00615679_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=758453' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"19","2020-10-27 11:22:00-03","PUCPR","HUCP","13955","S","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand, D.","Libsch, D","Libsch, D","405","2002","01","08","Brasil","Paraná","Tijucas do Sul","Lagoinha","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"HUCP00015210","HUCP00015210",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"20","2020-10-27 11:22:00-03","PUCPR","HUCP","13963","S","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand, D.","Ribas, OS","Libsch, D","396","2002","01","08","Brasil","Paraná","Tijucas do Sul","Lagoinha","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"HUCP00015363","HUCP00015363",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"21","2020-10-27 11:22:00-03","PUCPR","HUCP","13957","S","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand, D.","Hatschbach, GG","Libsch, D","408","2002","01","09","Brasil","Paraná","Tijucas do Sul","Lagoinha","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"HUCP00015415","HUCP00015415",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"22","2020-10-27 11:22:00-03","PUCPR","HUCP","15095","S","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand, D.",NA,"Libsch, D","359","2001","10","26","Brasil","Paraná","Tijucas do Sul","Lagoinha","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"HUCP00015399","HUCP00015399",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"23","2020-10-27 11:22:00-03","PUCPR","HUCP","18781","S","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand, D.","Selusniaki, M","Libsch, D","102","2000","11","05","Brasil","Santa Catarina","Mirim Doce","Mirinzinho","-50.0766983032227","-27.1963996887207",NA,NA,NA,NA,"HUCP00015031","HUCP00015031","2008",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"28064","auto",NA,NA,NA,NA,NA,NA
"24","2019-10-09 11:21:18-03","UFBA","ALCB","133432","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand",NA,"Sobral, M; et al.","9199",NA,NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Aratinga. Inferior de mata com araucária.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"ALCB053298","ALCB053298",NA,NA,NA,"2 m, flores brancas, casca rugosa.","Dicotyledon",NA,"Southern America",NA,"76715","auto",NA,NA,NA,NA,NA,NA
"25","2020-02-08 10:06:43-03","NBC","NL-BOTANY","L.2527344","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand",NA,"Hatschbach GG",NA,"1968","02","21","Brazil",NA,NA,"Est: Paraná, Mun: Piraquara, Esnancials de Sarra.",NA,NA,NA,NA,NA,NA,"NL-L2527344","NL-L2527344",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527344 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"26","2020-02-08 10:06:43-03","NBC","NL-BOTANY","L.2527345","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand",NA,"Hatschbach GG",NA,"1960","01","31","Brazil",NA,NA,"Est: Paraná, Mun: Guaratuba, Rio Itararé.",NA,NA,NA,NA,NA,NA,"NL-L2527345","NL-L2527345",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527345 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"27","2020-02-08 10:06:43-03","NBC","NL-BOTANY","L.2527346","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand",NA,"Reitz R; Klein RM",NA,"1957","12","30","Brazil","Santa Catarina",NA,"Plantas De Santa Catarina, Sabiá, Vidal Ramos.","-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"NL-L2527346","NL-L2527346",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527346 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"28","2020-02-08 10:06:43-03","NBC","NL-BOTANY","L.3925696","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand",NA,"Wasum R; et al.",NA,"1996","01","10","Brazil",NA,NA,"RS - Sao Francisco de Paula-Floresta Nacional-II.",NA,NA,NA,NA,NA,NA,"NL-L3925696","NL-L3925696",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3925696 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"29","2020-02-08 10:06:43-03","NBC","NL-BOTANY","L.3925920","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand",NA,"Wansum R; et al.",NA,"1992","09","27","Brazil",NA,NA,"RS - Cambará do Sul - Fortaleza. arvoreta - beira da mata.",NA,NA,NA,NA,NA,NA,"NL-L3925920","NL-L3925920",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3925920 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"30","2020-02-08 10:06:43-03","NBC","NL-BOTANY","U 0294372","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand",NA,"Reitz R; Klein RM",NA,"1957","12","30","Brazil","Santa Catarina",NA,"Plantas De Santa Catarina, Sabiá, Vidal Ramos.","-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"NL-U0294372",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200294372 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw6902",NA,NA,NA,NA
"31","2020-02-08 10:06:43-03","NBC","NL-BOTANY","U.1451315","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand",NA,"Reitz R; Klein RM",NA,"1957","12","30","Brazil","Santa Catarina",NA,"Plantas De Santa Catarina, Sabiá, Vidal Ramos.","-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"NL-U1451315","NL-U1451315",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1451315 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"32","2020-01-02 18:31:24-03","FPS","FPS","2774","MachineObservation","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Molz, M.","Schwirkowski, P.","2202","2017","01","22","Brasil","Santa Catarina","Campo Alegre","Rio Vermelho. Divisa com São Bento do Sul","-49.294202","-26.226108","-49.294202","-26.226108",NA,NA,"FPS02774,FURB55510,MBM423599","FPS02774_v01 FPS02774_v02 FPS02774_v03 FPS02774_v04 FPS02774_v05 FPS02774_v06 FPS02774_v07 FPS02774_v08 FURB55510","2020","01","02",NA,NA,NA,NA,NA,NA,NA,NA,"FURB 55510, MBM 423599","voucher",NA,NA,NA
"33","2019-12-19 08:08:15-03","FPS","FPS","4139","MachineObservation","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D.Legrand","Vieira, F.C.S.","Schwirkowski, P.; Hantschel, C.R.","3562","2019","10","26","Brasil","Santa Catarina","Campo Alegre","Rio dos Bugres, localidade de São Miguel","-49.191809","-26.200742","-49.191809","-26.200742",NA,NA,"FPS04139,FURB65428","FPS04139_v01 FPS04139_v02 FPS04139_v03 FPS04139_v04 FPS04139_v05 FPS04139_v06 FURB65428","2019","10","26",NA,NA,NA,NA,NA,NA,NA,NA,"FURB 65428","voucher",NA,NA,NA
"34","2019-02-15 11:46:20-02","IPA","IPA","50550","S","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand","Landrum, L.R.","Barreto, R.A.A.","277","1981","06","27","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"IPA0050550",NA,NA,NA,NA,"Árvore ca. 15m, botão verde.","Plantae",NA,"Southern America",NA,"21048","auto",NA,NA,NA,NA,NA,NA
"35","2019-08-27 13:31:26-03","IAP","PACA-AGP","104552","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand","Sobral, M.","Jagmin, N.",NA,"1995","07","27","Brasil","RS","Aratiba",NA,"-52.3003005981445","-27.3941993713379",NA,NA,NA,NA,"PACA104552",NA,NA,NA,NA,"Xiloteca nº 663&nf;Altura: 4m; Circunferência: 35cm; Fuste: 2m.","Magnoliophyta","Myrtales",NA,NA,"18075","auto","Magnoliatae",NA,NA,NA,NA,NA
"36","2019-08-27 13:31:26-03","IAP","PACA-AGP","4276","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand","Emrich-Rambo","Rambo, B.",NA,"1941","01","06","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"PACA004276",NA,"1957","09","04","Habitat: in araucarieto Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,"30776","auto","Magnoliatae",NA,NA,NA,NA,NA
"37","2019-08-27 13:31:26-03","IAP","PACA-AGP","4458","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand","Emrich-Rambo","Rambo, B.",NA,"1941","02","08","Brasil","RS","São Francisco de Paula","Faz. Englert","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA004458",NA,"1957","09","04","Habitat: in araucarieto Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"38","2019-08-27 13:31:26-03","IAP","PACA-AGP","101591","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand",NA,"Sonego, R.C. et al.",NA,"2004","08","23","Brasil","RS","São Francisco de Paula","FLONA.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA101591",NA,NA,NA,NA,"parcela4, planta 24&nf;alt.: 0,26 m&nf;juvenil Habitat: interior de floresta Ecossistema: FLORESTA OMBRÓFILA MISTA","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"39","2019-08-27 13:31:26-03","IAP","PACA-AGP","101590","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand",NA,"Sonego, R.C. et al.",NA,"2004","08","23","Brasil","RS","São Francisco de Paula","FLONA.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA101590",NA,NA,NA,NA,"parcela 4, planta 44&nf;alt.: 1,74 m Habitat: interior de floresta Ecossistema: FLORESTA OMBRÓFILA MISTA","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"40","2019-08-27 13:31:26-03","IAP","PACA-AGP","101589","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand",NA,"Sonego, R.C. et al.",NA,"2004","08","23","Brasil","RS","São Francisco de Paula","FLONA.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA101589",NA,NA,NA,NA,"parcela 4, planta 20&nf;alt.: 2 m&nf;juvenil Habitat: interior de floresta Ecossistema: FLORESTA OMBRÓFILA MISTA","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"41","2019-08-27 13:31:26-03","IAP","PACA-AGP","101588","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand",NA,"Sonego, R.C. et al.",NA,"2004","08","23","Brasil","RS","São Francisco de Paula","FLONA.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA101588",NA,NA,NA,NA,"parcela 4, planta 75&nf;alt.: 1,82 m&nf;juvenil Habitat: interior de floresta Ecossistema: FLORESTA OMBRÓFILA MISTA","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"42","2019-08-27 13:31:26-03","IAP","PACA-AGP","101583","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand",NA,"Sonego, R.C. et al.",NA,"2004","08","31","Brasil","RS","São Francisco de Paula","FLONA.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA101583",NA,NA,NA,NA,"parcela 9, planta 131&nf;alt.: 1,30 m&nf;juvenil Habitat: interior de floresta Ecossistema: FLORESTA OMBRÓFILA MISTA","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"43","2019-08-27 13:31:26-03","IAP","PACA-AGP","101584","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand",NA,"Sonego, R.C. et al.",NA,"2004","08","30","Brasil","RS","São Francisco de Paula","FLONA.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA101584",NA,NA,NA,NA,"parcela 8, planta 132&nf;alt.: 1,35 m&nf;juvenil Habitat: interior de floresta Ecossistema: FLORESTA OMBRÓFILA MISTA","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"44","2019-08-27 13:31:26-03","IAP","PACA-AGP","101586","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand",NA,"Sonego, R.C. et al.",NA,"2004","08","31","Brasil","RS","São Francisco de Paula","FLONA.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA101586",NA,NA,NA,NA,"parcela 9, planta 32&nf;alt.: 0,38 m&nf;juvenil Habitat: interior de floresta Ecossistema: FLORESTA OMBRÓFILA MISTA","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
"45","2019-08-27 13:31:26-03","IAP","PACA-AGP","101587","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cucullata","Myrceugenia cucullata","D. Legrand",NA,"Sonego, R.C. et al.",NA,"2003","08","24","Brasil","RS","São Francisco de Paula","FLONA.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA101587",NA,NA,NA,NA,"parcela 5, planta 5&nf;alt.: 1,09 m&nf;juvenil Habitat: interior de floresta Ecossistema: FLORESTA OMBRÓFILA MISTA","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA
