"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","year","locality","imagecode","month","day","stateProvince","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","typeStatus","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"48","2020-11-04 11:08:39-03","ESALQ","ESA","2111","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrosema","brachypodum","Centrosema brachypodum","Benth.","Ometto, M.F.",NA,NA,"Brasil",NA,NA,"ESA002111","1967",NA,NA,"06","03","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545","Queiroz, L.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:08:39-03","ESALQ","ESA","2110","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrosema","brachypodum","Centrosema brachypodum","Benth.","Benetton, M.E.",NA,NA,"Brasil",NA,NA,"ESA002110","1967",NA,NA,"07","03","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545","Queiroz, L.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"50","2021-01-14 15:28:55-03","MN","R","126865","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Irwin, H.S.","2109",NA,"Brasil",NA,NA,NA,"1958",NA,NA,"11","18","Minas Gerais","São Miguel",NA,NA,"Pegazzo, B.V.",NA,NA,NA,NA,NA,NA,"1975","02","02",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-01-14 15:28:55-03","MN","R","64995","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Freire Allemão, F. 379; Cysneiros, M.",NA,NA,"Brasil",NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará","R010051150",NA,NA,"R010051150_001 R010051150_002",NA,NA,"Ceará",NA,NA,NA,"Barbosa, V.P.",NA,NA,NA,NA,NA,NA,"1975","02","02",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-01-14 15:28:55-03","MN","R","67847","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Glaziou, A.F.M.",NA,NA,"Brasil",NA,NA,"R000067847","1894",NA,"R000067847_001","08","27","Minas Gerais",NA,NA,NA,"Barbosa, V.P.",NA,NA,NA,NA,NA,NA,"1975","02","02",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-01-14 15:28:55-03","MN","R","8488","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Glaziou, A.F.M.","11878",NA,"Brasil",NA,"Plantas do Brasil Central","R000008488","1876",NA,"R000008488_001","05","08","Rio de Janeiro",NA,NA,NA,"Barbosa, V.P.",NA,NA,NA,NA,NA,NA,"1975","02","02",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-01-14 15:28:55-03","MN","R","194385","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Weiler, I","467",NA,"Brasil",NA,NA,NA,"1996",NA,NA,"12","28","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227","Weiler, I.",NA,NA,NA,NA,NA,NA,"1998","08",NA,"41644","auto",NA,NA,NA,NA,NA,NA
"55","2021-01-14 15:28:55-03","MN","R","194390","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Weiler, I","520",NA,"Brasil",NA,NA,NA,"1997",NA,NA,"04","21","Espírito Santo","Serra","-40.3078002929688","-20.1285991668701","Weiler, I.",NA,NA,NA,NA,NA,NA,"1998","08",NA,"16451","auto",NA,NA,NA,NA,NA,NA
"56","2021-01-14 15:28:55-03","MN","R","8486","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Glaziou, A.F.M.","9730",NA,"Brasil",NA,"Plantas do Brasil Central","R000008486","1871",NA,"R000008486_001","12","04","Rio de Janeiro","São João da Barra","-41.0511016845703","-21.6403007507324","Barbosa, V.P.",NA,NA,NA,NA,NA,NA,"1975","02","02","31235","auto",NA,NA,NA,NA,NA,NA
"57","2021-01-14 15:28:55-03","MN","R","194453","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Weiler, I","427",NA,"Brasil",NA,NA,NA,"1996","Barra do Jacu",NA,"10","26","Espirito Santo","Vila Velha","-40.2924995422363","-20.3297004699707","Weiler, I.",NA,NA,NA,NA,NA,NA,"1998","08",NA,"27156","auto",NA,NA,NA,NA,NA,NA
"58","2021-01-14 15:28:55-03","MN","R","194455","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Weiler, I","446",NA,"Brasil",NA,NA,NA,"1996","Barra do Jacu",NA,"10","26","Espirito Santo","Vila Velha","-40.2924995422363","-20.3297004699707","Weiler, I.",NA,NA,NA,NA,NA,NA,"1998","08",NA,"27156","auto",NA,NA,NA,NA,NA,NA
"59","2021-01-14 15:28:55-03","MN","R","194452","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Weiler, I","436",NA,"Brasil",NA,NA,NA,"1998","Barra do Jacu",NA,"10","26","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707","Weiler, I.",NA,NA,NA,NA,NA,NA,"1998","08",NA,"27156","auto",NA,NA,NA,NA,NA,NA
"60","2021-04-01 10:58:45-03","UFPI","TEPB","17059","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","FARIAS, R. R. S. S.","491",NA,"Brasil",NA,"Planta terófita (erva); flor roxa; pouca frequência; solo arenoso Ambiente: Complexo de Campo Maior",NA,"2002","Baixão da Cobra (lado de fora do capão)",NA,"04","14","Piauí","Campo Maior","-42.071722","-4.866972","A.S.F.C.",NA,NA,NA,NA,"42°04'18,2W","04°52'01,1S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-04-01 10:58:45-03","UFPI","TEPB","17059","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","FARIAS, R. R. S. S.","491",NA,"Brasil",NA,"Planta terófita (erva); flor roxa; pouca frequência; solo arenoso Ambiente: Complexo de Campo Maior <ll>dwc_commonname:</ll> Marmeleiro",NA,"2002","Baixão da Cobra (lado de fora do capão)",NA,"04","14","Piauí","Campo Maior","-42.071722","-4.866972","Francisco S. Santos",NA,NA,NA,NA,"42°04'18,2W","04°52'01,1S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-04-01 10:58:45-03","UFPI","TEPB","17059","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","FARIAS, R. R. S. S.","491",NA,"Brasil",NA,"Planta terófita (erva); flor roxa; pouca frequência; solo arenoso Ambiente: Complexo de Campo Maior <ll>dwc_commonname:</ll> Malva",NA,"2002","Baixão da Cobra (lado de fora do capão)",NA,"04","14","Piauí","Campo Maior","-42.071722","-4.866972",NA,NA,NA,NA,NA,"42°04'18,2W","04°52'01,1S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-04-01 10:58:45-03","UFPI","TEPB","9795","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","L. Coradin","7734",NA,"Brasil",NA,"Planta ereta, tornando-se volúvel no ápice. Plantas com 2,5m. Ambiente: Mata",NA,"1987","Rodovia saúde - Senhor do Bonfim Km 01",NA,"06","22","Bahia","Saúde","-40.4188995361328","-10.9411001205444","M.G. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA
"64","2021-03-19 16:11:23-03","UFPI","TEPB","19207","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","L. Coradin","8335",NA,"Brasil",NA,"Bom desenvolvimento vegetativo. Germoplasma obtido de 10 plantas. Flor rosa-escuro. Fruto marmoreada Ambiente: Área de restinga",NA,"1987","Estrada vitória, Guarapari-(rodovia do sol - Es060) início dos conjuntos habitacionais.",NA,"08","29","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707","G. C. P. Pinto & H. P. Bautista",NA,NA,NA,NA,NA,NA,"1984","07","17","27156","auto",NA,NA,NA,NA,NA,NA
"65","2020-06-12 12:04:47-03","UFPI","TEPB","17180","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","A. Carvalho","131",NA,"Brasil",NA,"erva, flores roxas, frequência boa. Substrato arenoso. Ambiente: Cerrado (típico)",NA,"2002","No caminho em frente a casa do pesquisador",NA,"04","10","Piauí","Piracuruca","-41.7092018127441","-3.92806005477905","L.P.Queiroz",NA,NA,NA,NA,NA,NA,"1995","08","01","41625","auto",NA,NA,NA,NA,NA,NA
"66","2019-07-26 11:40:26-03","IPA","IPA","61475","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","arenarium","Centrosema arenarium","Benth.","Luiz, J.","61475","Southern America","Brasil",NA,NA,"IPA0061475","2002","Serra das Russas",NA,"10","19","Pernambuco","Pombos","-35.3958015441895","-8.14138984680176","Costa e Silva, M.B.",NA,NA,NA,NA,NA,NA,"2003",NA,NA,"16427","auto",NA,NA,NA,NA,NA,NA
"67","2019-02-22 11:46:18-03","IPA","IPA","48576","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","arenarium","Centrosema arenarium","Benth.","Lima, V.C.; Gallindo, F.; Gallindo, F.","63","Southern America","Brasil",NA,"Flores arroxeadas a avermelhadas. Frutos acastanhados","IPA0048576","1986","Estrada para Santa Cruz, Fazenda Bom Jesus, próximo ao lajedo granítico. Capoeira",NA,"02","26","Pernambuco","Triunfo","-38.1016998291016","-7.83805990219116","Lopes Barreto, K.",NA,NA,NA,NA,NA,NA,"2013","08","12","14606","auto",NA,NA,NA,NA,NA,NA
"68","2019-07-26 11:40:26-03","IPA","IPA","13100","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","arenarium","Centrosema arenarium","Benth.","Moraes, J.C. de","13100","Southern America","Brasil",NA,NA,"IPA0013100","1958","Estrada de Muquém",NA,"09","11","Paraíba",NA,NA,NA,"Barbosa, V.P.",NA,NA,NA,NA,NA,NA,"1975","01","27",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-02-22 11:46:18-03","IPA","IPA","23165","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","arenarium","Centrosema arenarium","Benth.","Harley, R.M.","16686","Southern America","Brasil",NA,"Woody climber to 1,5m. Leaves rather rigid, dark green. Petals magenta","IPA0023165","1974","Serra do Curral Feio, 16 km Norh West of lagoinha (5,5km SW of Delfino) on side road to Minas do Mimoso. Small stream with marsh on white sand and surrounding cerrado on sandstone rock exposures",NA,"03","04","Bahia",NA,"-41.333333","-10.366667","Lewis, G.P.; Page, I.S.","950","1000",NA,NA,"-41.333333","-10.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-02-22 11:46:18-03","IPA","IPA","40209","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","arenarium","Centrosema arenarium","Benth.","Gardner, G.","1558","Southern America","Brasil",NA,NA,"IPA0040209",NA,"Serra do Araripe",NA,NA,NA,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-02-22 11:46:18-03","IPA","IPA","81201","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","arenarium","Centrosema arenarium","Benth.","Pick, R.A.","236","Southern America","Brasil",NA,"Trepadeira, flores roxas.","IPA0081201","2005","Parque Nacional do Catimbau, L112",NA,"07","29","Pernambuco","Buíque","-37.235556","-8.569167","Rita Pereira","805","805",NA,NA,"-37.235556","-8.569167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-02-22 11:46:18-03","IPA","IPA","82364","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","arenarium","Centrosema arenarium","Benth.","Cano, O.; Alcina Viana; Rita, M.; Irapuan, J.; Ferreira, L.C.; et al.; Alcina Viana; Rita, M.; Irapuan, J.; Ferreira, L.C.; et al.","708","Southern America","Brasil",NA,"Erva voluvel, flores cor roxa, vagens verdes","IPA0082364","2007","Vale do Catimbau, Sítio Queimada da Onça, na estrada em direção a fazenda Porto Rico (Terra de Meu Rei), lado direito, na parte baixa",NA,"07","17","Pernambuco","Buíque","-37.254722","-8.568056","Bocage, A.","831","831",NA,NA,"-37.254722","-8.568056","2008","06","09",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-02-22 11:46:18-03","IPA","IPA","84079","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","arenarium","Centrosema arenarium","Benth.","Silva, A.G.; Barbosa, J.I.S.; Barbosa, J.I.S.","1358","Southern America","Brasil",NA,"Trepadeira. Frutos imaturos verdes.; Caatinga.","IPA0084079","2009","Parque Nacional do Catimbau",NA,"08","31","Pernambuco","Buíque","-37.158333","-8.4","Gomes-Silva, A.",NA,NA,NA,NA,"-37.158333","-8.4","2010","03","04",NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-02-22 11:46:18-03","IPA","IPA","84082","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","arenarium","Centrosema arenarium","Benth.","Silva, A.G.; Barbosa, J.I.S.; Barbosa, J.I.S.","1361","Southern America","Brasil",NA,"Erva rasteira. Flores lilases. Sítio aparecida.; Caatinga.","IPA0084082","2009","Parque Nacional do Catimbau",NA,"08","31","Pernambuco","Buíque","-37.158333","-8.4","Gomes-Silva, A.",NA,NA,NA,NA,"-37.158333","-8.4","2010","03","04",NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-02-22 11:46:18-03","IPA","IPA","85570","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","arenarium","Centrosema arenarium","Benth.","Prata, A.P.; Lemos, I.C.; Costa, S.M.; Silva, E.; Sampaio, E.; Lemos, I.C.; Costa, S.M.; Silva, E.; Sampaio, E.","1336","Southern America","Brasil",NA,"Trepadeira. Flor lilás.","IPA0085570","2006","Serra da Guia, Campo de altitude.",NA,"08","26","Sergipe","Poço Redondo","-37.883056","-9.981389","Gomes-Silva, A.",NA,NA,NA,NA,"-37.883056","-9.981389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-02-22 11:46:18-03","IPA","IPA","89880","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","arenarium","Centrosema arenarium","Benth.","Machado-Filho, H.O.","760","Southern America","Brasil",NA,"Vegetação ciliar.","IPA0089880","2014","margem do Açude São Gonçalo.",NA,"09","10","Paraíba","Sousa","-38.228056","-6.759167","Bocage, A.","220","220",NA,NA,"-38.228056","-6.759167","2015","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-02-22 11:46:18-03","IPA","IPA","58691","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","arenarium","Centrosema arenarium","Benth.","Félix, L.P.","7565","Southern America","Brasil",NA,"Volúvel, flores lilases","IPA0058691","1996","Em carrasco no caminho para o morrão",NA,"01","08","Bahia","Morro do Chapéu","-41.1561012268066","-11.5500001907349","Queiroz, L.P. de",NA,NA,NA,NA,NA,NA,"2006","05",NA,"98143","auto",NA,NA,NA,NA,NA,NA
"78","2019-02-22 11:46:18-03","IPA","IPA","28473","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","arenarium","Centrosema arenarium","Benth.","Fevereiro","84","Southern America","Brasil",NA,"Cipó ca. 1m, caule acinzentado, folhas verdes, flores violáceas, vexilo com manchas alvas","IPA0028473","1980","Chã do Jardim em vegetação secundária",NA,"11","06","Paraíba","Areia","-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA
"79","2019-02-22 11:46:18-03","IPA","IPA","25200","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","arenarium","Centrosema arenarium","Benth.","Andrade-Lima","716346","Southern America","Brasil",NA,"Cipó volúvel","IPA0025200","1971","Estação Experimental. Capoeiras da serra",NA,"07","22","Pernambuco","Arcoverde","-37.0539016723633","-8.41888999938965","Gallindo, F.",NA,NA,NA,NA,NA,NA,"1986","01","29","23066","auto",NA,NA,NA,NA,NA,NA
"80","2019-02-22 11:46:18-03","IPA","IPA","12443","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","arenarium","Centrosema arenarium","Benth.","Andrade-Lima","61-3619","Southern America","Brasil",NA,"Cipó sobre arbusto","IPA0012443","1961","Serra do Arapuá, Encosta da serra",NA,"01","08","Pernambuco","Floresta","-38.5685997009277","-8.60111045837402","Barbosa, V.P.",NA,NA,NA,NA,NA,NA,"1975","01","27","87756","auto",NA,NA,NA,NA,NA,NA
"81","2019-02-22 11:46:18-03","IPA","IPA","21085","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Centrosema","arenarium","Centrosema arenarium","Benth.","Andrade-Lima","705814","Southern America","Brasil",NA,"cipó sobre arbusto; flor roxa","IPA0021085","1970","Arredores da cidade",NA,"03","27","Pernambuco","Triunfo","-38.1016998291016","-7.83805990219116","Barbosa, V.P.",NA,NA,NA,NA,NA,NA,"1975","01","27","14606","auto",NA,NA,NA,NA,NA,NA
"82","2019-08-27 13:29:22-03","IAP","PACA-AGP","92855","PreservedSpecimen","Plantae","Magnoliophyta","Fagales","Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","F. S. Cavalcanti",NA,NA,"Brasil",NA,"trepadeira; flor lilás; HASU 6095. Habitat: cerrado alterado - beira de estrada Fenofase: flor lilás Hábito: trepadeira","PACA092855","1997",NA,NA,"03","11","CE","Crato","-39.4094009399414","-7.23416996002197","E. Nunes & A. Fernandes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30071","auto","Magnoliatae",NA,NA,NA,NA,NA
"83","2020-12-20 21:17:12-03","UFV","VIC","3520","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.",NA,"s.n.",NA,"Brasil",NA,NA,"VIC003520",NA,NA,"VIC003520",NA,NA,NA,NA,NA,NA,"Barbosa, V Perazzo",NA,NA,NA,NA,NA,NA,"1975","02","02",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-20 21:17:12-03","UFV","VIC","37624","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Fernandes, J.M.; Dutra, V.F.","794",NA,"Brasil",NA,"Trepadeira; folhas papiráceas; flores ressupinadas, cálice esverdeado e corola lilás; legumes imaturos, esparso-vilosos.","VIC037624","2008","Serra de São José, Campo rupestre.","VIC037624","05","14","Minas Gerais","São João del Rei","-44.253889","-21.140278","Fernandes, J.M.",NA,NA,NA,NA,"-44.253889","-21.140278","2008","08","22",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-20 21:17:12-03","UFV","VIC","37625","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Fernandes, J.M.; Dutra, V.F.","793",NA,"Brasil",NA,"Trepadeira; folhas papiráceas; flores ressupinadas, cálice esverdeado e corola lilás; legumes imaturos, esparso-vilosos, rostrado.","VIC037625","2008","Serra de São José, Campo rupestre.","VIC037625","05","14","Minas Gerais","São João del Rei","-44.2025","-21.098333","Fernandes, J.M.",NA,NA,NA,NA,"-44.2025","-21.098333","2008","08","22",NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-20 21:17:12-03","UFV","VIC","37626","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Fernandes, J.M.; Dutra, V.F.","795",NA,"Brasil",NA,"Trepadeira. Legumes desenvolvidos e imaturos, esparso-vilosos.","VIC037626","2008","Serra de São José, Campo rupestre.","VIC037626","05","14","Minas Gerais","São João del Rei","-44.303889","-21.140278","Fernandes, J.M.",NA,NA,NA,NA,"-44.303889","-21.140278","2008","08","22",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-20 21:17:12-03","UFV","VIC","35806","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Fernandes, J.M.","301",NA,"Brasil",NA,"Trepadeira com frutos verdes e desenvolvidos.","VIC035806","2006","Entorno do Parque Estadual Serra do Brigadeiro, Fragmento da Eva. Floresta Estacioal Semidecidual.","VIC035806","06","28","Minas Gerais","Araponga","-42.5208015441895","-20.6667003631592","Fernandes, J.M.",NA,NA,NA,NA,NA,NA,"2006","06","28","16385","auto",NA,NA,NA,NA,NA,NA
"88","2020-12-20 21:17:12-03","UFV","VIC","35807","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Fernandes, J.M.","268",NA,"Brasil",NA,"Trepadeira; flores com corola lilás.","VIC035807","2006","Entorno do Parque Estadual Serra do Brigadeiro, Fragmento da Eva. Floresta Estacional Semidecidual.","VIC035807","05","01","Minas Gerais","Araponga","-42.5208015441895","-20.6667003631592","Fernandes, J.M.",NA,NA,NA,NA,NA,NA,"2006","05","01","16385","auto",NA,NA,NA,NA,NA,NA
"89","2020-12-20 21:17:11-03","UFV","VIC","2234","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Kuhlmann, J.G.","28",NA,"Brasil",NA,"Liana, cresce nos cultivados. Flor purpúrea.","VIC002234","1935","Arraial do Araponga","VIC002234","04","29","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541","Perazzo Barbosa, P.",NA,NA,NA,NA,NA,NA,"1975","02","02","13937","auto",NA,NA,NA,NA,NA,NA
"90","2020-12-20 21:17:12-03","UFV","VIC","9646","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Costa, J.A.A.F. da","s.n.",NA,"Brasil",NA,"Trepadeira, fruto legume com uma faixa verde claro central com os bordos escuros; flor com vexilo internamente do centro para a periferia é amarelo, lilás e roxo; externamente verde-claro para amarelo. Trabalho prático de BVE 230.","VIC009646","1986","Campus da UFV, Próximo ao silos do Depto. de Eng. Agrícola, no acostamento do asfalto que corta as duas represas.","VIC009646","05","22","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541","Queiroz, L.P. de",NA,NA,NA,NA,NA,NA,"1991","02","27","13937","auto",NA,NA,NA,NA,NA,NA
"91","2019-11-21 14:36:10-03","UFJF","CESJ","1915A","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","L. Krieger","CESJ1915A","América do Sul","Brasil",NA,"Cipó rasteiro, flores roxas, cerrado.","CESJ01915A","1950","Serra do Curral",NA,"01","03","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711","H.C. Lima",NA,NA,NA,NA,NA,NA,"1982","10","07","17082","auto",NA,NA,NA,NA,NA,NA
"92","2019-11-21 14:36:10-03","UFJF","CESJ","8289","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","L. Krieger","CESJ8289","América do Sul","Brasil",NA,"Cipó pequeno. Flores roxas.","CESJ008289","1970",NA,NA,"04","17","Minas Gerais","Entre Rios de Minas","-44.065601348877","-20.6707992553711","V.P. Barbosa",NA,NA,NA,NA,NA,NA,"1976","11","09","20620","auto",NA,NA,NA,NA,NA,NA
"93","2019-11-21 14:36:10-03","UFJF","CESJ","8481","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","L. Krieger","CESJ8481","América do Sul","Brasil",NA,"Cipó em terreno baldio. Flores roxas com mancha branca no vexilo (parte interna) e veias purpúreas (partre externa).","CESJ008481","1970","Colégio Cristo Redentor",NA,"06","16","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713","V.P. Barbosa",NA,NA,NA,NA,NA,NA,"1976","11","09","36144","auto",NA,NA,NA,NA,NA,NA
"94","2019-11-21 14:36:10-03","UFJF","CESJ","8286","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","L. Krieger","CESJ8286","América do Sul","Brasil",NA,"Na beira da mata. Cipó. Flores arroxeadas.","CESJ008286","1970",NA,NA,"04",NA,"Minas Gerais","São João Del Rei","-44.2616996765137","-21.1355991363525","V.P. Barbosa",NA,NA,NA,NA,NA,NA,"1970","11","09","39093","auto",NA,NA,NA,NA,NA,NA
"95","2019-11-21 14:36:10-03","UFJF","CESJ","8259","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","L. Krieger","CESJ8259","América do Sul","Brasil",NA,"No cerrado, escandentes. Flores roxas.","CESJ008259","1970",NA,NA,"03",NA,"Minas Gerais","São João Del Rei","-44.2616996765137","-21.1355991363525","V.P. Barbosa",NA,NA,NA,NA,NA,NA,"1976","11","09","39093","auto",NA,NA,NA,NA,NA,NA
"96","2019-11-27 13:48:37-03","UFS","ASE","9141","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Prata, AP; Lemos, IC; Costa, SM; Silva, E; E. Sampaio","1336","Southern America","Brasil",NA,"Trepadeira. Flor lilás.; Trepadeira. Flor lilás.; Campo de altitude","ASE0018467","2006","Serra da Guia","ASE0018467","03","26","Sergipe","Poço Redondo","-37","-9",NA,NA,NA,NA,NA,"-37","-9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-01 16:30:07-03","UNICAMP","UEC","163422","S","Plantae","Magnoliopsida",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Silva, ED","427",NA,"Brazil",NA,"Subarbusto escandente, flores azuis, frutos imaturos.; Floresta de Restinga.","UEC028801","2006","Núcleo Picinguaba Rodovia Rio-Santos. Parque Estadual da Serra do Mar.","UEC028801","10","12","São Paulo","Ubatuba","-44.849722","-23.355556","Silva, ED","2","2",NA,NA,"-44.849722","-23.355556","2006","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-01 16:30:07-03","UNICAMP","UEC","181050","S","Plantae","Magnoliopsida",NA,"Fabaceae","Centrosema","arenarium","Centrosema arenarium","Benth.","Trzeciak, F; Pinto, DD","40",NA,"Brazil",NA,"Rasteira, flores grandes e roxas, legumes compridos.; Local campo aberto.","UEC042293","2012","Parque estadual de Vila Velha, início da trilha dos arenitos, próximo ao golfinho.","UEC042293","12","10","Paraná","Ponta Grossa","-49.997222","-25.2525","Fortuna-Perez, AP",NA,NA,NA,NA,"-49.997222","-25.2525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
