"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","stateProvince","phylum","order","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber"
"13","2021-03-15 16:37:00-03","NY","NYBG","617158","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus","(DC.) Decne. & Planch.",NA,NA,NA,NA,"G. G. Hatschbach","1982","08","18","Brazil","Guairá","7 Quedas","-54.2556","-24.08",NA,NA,NA,NA,"NY00617158","NY00617158_01","45200","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=59726' target='other'> <mi>dwc_moreinfo</mi></a>","Paraná","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","01023568","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus","(DC.) Decne. & Planch.",NA,NA,NA,NA,"H. S. Irwin","1964","10","12","Brazil",NA,"Ca. 90 km. N. of Xavantina.","-52.4","-13.83",NA,NA,"300","400","NY01023568","NY01023568_01","6818","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1195518' target='other'> <mi>dwc_moreinfo</mi></a>","Mato Grosso","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","02332317","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus","(DC.) Decne. & Planch.",NA,NA,NA,NA,"R. M. Harley","1988","11","14","Brazil","Rio de Contas","Pico das Almas. Vertente leste. Trilho Faz. Silvina - Queiroz.","-41.93","-13.53",NA,NA,"1250","1250","NY02332317","NY02332317_01","26154","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2510349' target='other'> <mi>dwc_moreinfo</mi></a>","Bahia","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2016-09-29 22:13:00-03","NY","NYBG","00955262","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus",NA,NA,NA,NA,NA,"D. R. Hunt","1966","06","26","Brazil","Caiapônia","Jataí- Caiaponia road, 40 kms. from Caiaponia.","-51.8103","-16.9569",NA,NA,"600","1000","NY00955262","NY00955262_01","6201","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024655' target='other'> <mi>dwc_moreinfo</mi></a>","Goiás","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2016-09-30 00:03:00-03","NY","NYBG","01023572","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus",NA,NA,NA,NA,NA,"M. G. da Silva","1979","06","06","Brazil","Juína","Aripuanã, Projeto Juína, ramal paralelo a BR-174, a partir do aeroporto.","-58.7408","-11.3783",NA,NA,NA,NA,"NY01023572","NY01023572_01","4807","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1195525' target='other'> <mi>dwc_moreinfo</mi></a>","Mato Grosso","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","617163","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus","(DC.) Decne. & Planch.",NA,NA,NA,NA,"E. Henz","1946","11","10","Brazil","Sao Leopoldo","Sao Leopoldo","-51.143791","-29.75136",NA,NA,NA,NA,"NY00617163","NY00617163_01","35439","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=59720' target='other'> <mi>dwc_moreinfo</mi></a>","Rio Grande do Sul","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","00955271","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus","(DC.) Decne. & Planch.","D. M. Johnson",NA,NA,NA,"G. G. Hatschbach","1970","08","12","Brazil","Aquidauana","Col. Paxixi","-55.7869","-20.4711",NA,NA,NA,NA,"NY00955271","NY00955271_01","24594","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024697' target='other'> <mi>dwc_moreinfo</mi></a>","Mato Grosso do Sul","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","617169","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus","(DC.) Decne. & Planch.","L. B. Smith",NA,NA,NA,"G. Eiten","1960","09","20","Brazil","Moji-Guaçu","Campos das Sete Lagoas. Fazenda Campininha, just north of Rio Moji-Guaçu 2.8 km NNW of Padua Sales. (About 27 km NW of city of Moji-Mirim)",NA,NA,NA,NA,"575","625","NY00617169","NY00617169_01","2360","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=59716' target='other'> <mi>dwc_moreinfo</mi></a>","São Paulo","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","00617160","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus","(DC.) Decne. & Planch.",NA,NA,NA,NA,"G. T. Prance","1964","09","12","Brazil","Brasília","Road Brasília to Taguatinga","-47.9294","-15.7797",NA,NA,NA,NA,"NY00617160","NY00617160_01","59027","South America","sheet",NA,"L.S. 101 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=59725' target='other'> <mi>dwc_moreinfo</mi></a>","Distrito Federal","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2016-09-29 22:13:00-03","NY","NYBG","00955273","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus",NA,NA,NA,NA,NA,"L. M. M. Carreira","1983","05","07","Brazil","Vila Bela de Santíssima Trindade","Estrada para a Fazenda Arrozal km 5 da estrada Vila Bela-Pontes e Lacerda.",NA,NA,NA,NA,NA,NA,"NY00955273","NY00955273_01","919","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024716' target='other'> <mi>dwc_moreinfo</mi></a>","Mato Grosso","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","01023570","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus","(DC.) Decne. & Planch.","P. Fiaschi",NA,NA,NA,"E. P. Heringer","1979","07","19","Brazil","Luziânia","Mansões Reunidas Heringer","-47.9503","-16.2528",NA,NA,NA,NA,"NY01023570","NY01023570_01","17378","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024676' target='other'> <mi>dwc_moreinfo</mi></a>","Goiás","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","00617176","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus","(DC.) Decne. & Planch.","P. Fiaschi",NA,NA,NA,"G. T. Prance","1964","09","25","Brazil","Nova Xavantina","Serra do Roncador. Vicinity of Chavantina. Margin of Rio Mortes","-52.3531","-14.6733",NA,NA,NA,NA,"NY00617176","NY00617176_01","59095","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=450727' target='other'> <mi>dwc_moreinfo</mi></a>","Mato Grosso","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2016-09-28 13:31:00-03","NY","NYBG","617152","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus",NA,NA,NA,NA,NA,"E. L. Little Jr.","1984","02","02","Paraguay",NA,"Centro Forestal Alto Paraná. 12 km O. de Pto. Pte. Stroessner",NA,NA,NA,NA,NA,NA,"NY00617152",NA,"40118","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=59727' target='other'> <mi>dwc_moreinfo</mi></a>","Alto Paraná","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2016-09-28 13:31:00-03","NY","NYBG","617162","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus",NA,"A. C. Cervi",NA,NA,NA,"A. C. Cervi","1996","07","13","Brazil","Tibagi","Guartelá","-50.1","-24.18",NA,NA,NA,NA,"NY00617162","NY00617162_01","6130","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=59715' target='other'> <mi>dwc_moreinfo</mi></a>","Paraná","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2016-09-30 00:03:00-03","NY","NYBG","01023569","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus",NA,"P. Fiaschi",NA,NA,NA,"E. P. Heringer","1980","03","31","Brazil","Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797",NA,NA,NA,NA,"NY01023569","NY01023569_01","4189","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1195520' target='other'> <mi>dwc_moreinfo</mi></a>","Distrito Federal","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2016-09-29 22:56:00-03","NY","NYBG","887353","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus",NA,"P. Fiaschi",NA,NA,NA,"W. Hoehne","1968","08","17","Brazil","Aguas de Lindóia",NA,"-46.63","-22.47",NA,NA,NA,NA,"NY00887353","NY00887353_01","6251","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1093633' target='other'> <mi>dwc_moreinfo</mi></a>","São Paulo","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2016-09-29 22:13:00-03","NY","NYBG","00955276","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus",NA,NA,NA,NA,NA,"C. L. Collenette","1927","08",NA,"Brazil",NA,"Falls of Tombador, Rio Serragem.",NA,NA,NA,NA,"610","610","NY00955276","NY00955276_01","146","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024726' target='other'> <mi>dwc_moreinfo</mi></a>","Mato Grosso","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2016-09-29 22:13:00-03","NY","NYBG","00955267","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus",NA,"P. Fiaschi",NA,NA,NA,"E. P. Heringer","1980","03","31","Brazil","Brasília","Bacia do Rio Sao Bartolomeu.","-47.9294","-15.7797",NA,NA,NA,NA,"NY00955267","NY00955267_01","41889","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024669' target='other'> <mi>dwc_moreinfo</mi></a>","Distrito Federal","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","00955256","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus","(DC.) Decne. & Planch.","P. Fiaschi",NA,NA,NA,"G. T. Prance","1964","10","19","Brazil","Caiapônia","20 km. south of Caiaponia, road to Jatai. Serra do Caiapó","-51.8103","-16.9569",NA,NA,NA,NA,"NY00955256","NY00955256_01","595012","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024590' target='other'> <mi>dwc_moreinfo</mi></a>","Goiás","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2016-09-28 13:31:00-03","NY","NYBG","617255","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus",NA,"P. Fiaschi",NA,NA,NA,"W. Hoehne","1951","07","31","Brazil",NA,"Proximidades de Limeira. Mata da S. A. F. B.",NA,NA,NA,NA,NA,NA,"NY00617255","NY00617255_01","s.n.","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=59714' target='other'> <mi>dwc_moreinfo</mi></a>","São Paulo","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","00955260","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus","(DC.) Decne. & Planch.",NA,NA,NA,NA,"H. S. Irwin","1964","10","12","Brazil",NA,"Ca. 90 km. N. of Xavantina.","-52.4","-13.83",NA,NA,"300","400","NY00955260","NY00955260_01","6818","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024643' target='other'> <mi>dwc_moreinfo</mi></a>","Mato Grosso","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","2609218","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus","(DC.) Decne. & Planch.",NA,NA,NA,NA,"J. L. Clark","2010","05","14","Peru","Quispicanchi","Distrito: Camanti, Vitobamba, 5+ km SE of Quincemil, remnant patches of mature forest near main highway Quincemil-Cusco (highway Interoceánica - Transamazónica)","-70.8161","-13.3267",NA,NA,"821",NA,"NY02609218","NY02609218_01","11422","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2899206' target='other'> <mi>dwc_moreinfo</mi></a>","Cusco","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2016-09-29 22:13:00-03","NY","NYBG","00955265","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus",NA,"P. Fiaschi",NA,NA,NA,"E. P. Heringer","1979","06","05","Brazil","Brasília","Bacia do Rio São Bartolomeu, margem do córrego Papuda.","-47.9294","-15.7797",NA,NA,NA,NA,"NY00955265","NY00955265_01","1472","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024662' target='other'> <mi>dwc_moreinfo</mi></a>","Distrito Federal","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2016-09-29 23:59:00-03","NY","NYBG","01023420","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus",NA,"P. Fiaschi",NA,NA,NA,"A. F. C. P. Saint-Hilaire","1816",NA,NA,"Brazil",NA,"Brésil- Province de Goyaz.",NA,NA,NA,NA,NA,NA,"NY01023420","NY01023420_01","754","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1191593' target='other'> <mi>dwc_moreinfo</mi></a>","Goiás","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2016-09-29 22:13:00-03","NY","NYBG","00955272","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus",NA,NA,NA,NA,NA,"M. G. da Silva","1979","06","06","Brazil","Juína","Aripuanã, Projeto Juína, ramal paralelo a BR-174, a partir do aeroporto.","-58.7408","-11.3783",NA,NA,NA,NA,"NY00955272","NY00955272_01","4807","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024703' target='other'> <mi>dwc_moreinfo</mi></a>","Mato Grosso","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2016-09-30 15:56:00-03","NY","NYBG","02212545","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus",NA,NA,NA,NA,NA,"M. G. da Silva","1982","05","16","Brazil",NA,"Costa Marques, BR-429 km 14.",NA,NA,NA,NA,NA,NA,"NY02212545","NY02212545_01","5841","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2351806' target='other'> <mi>dwc_moreinfo</mi></a>","Rondônia","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2016-09-29 22:13:00-03","NY","NYBG","00955261","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus",NA,NA,NA,NA,NA,"D. R. Hunt","1966","06","26","Brazil","Caiapônia","Jataí- Caiaponia road, 40 kms. from Caiaponia.","-51.8103","-16.9569",NA,NA,"600","1000","NY00955261","NY00955261_01","6200","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024649' target='other'> <mi>dwc_moreinfo</mi></a>","Goiás","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","04034731","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus","(DC.) Decne. & Planch.",NA,NA,NA,NA,"P. Acevedo-Rodríguez","2017","08","29","Brazil","Bonito","Serra da Bodoquena, northern area of southern sector.","-56.7208","-21.1231",NA,NA,"515",NA,"NY04034731",NA,"16530","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4336516' target='other'> <mi>dwc_moreinfo</mi></a>","Mato Grosso do Sul","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2016-09-29 22:56:00-03","NY","NYBG","887352","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus",NA,"P. Fiaschi",NA,NA,NA,"W. Hoehne","1968","08","17","Brazil","Aguas de Lindóia",NA,"-46.63","-22.47",NA,NA,NA,NA,"NY00887352","NY00887352_01","6251","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1093631' target='other'> <mi>dwc_moreinfo</mi></a>","São Paulo","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","617154","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","cuneatus","Dendropanax cuneatus","(DC.) Decne. & Planch.",NA,NA,NA,NA,"S. F. Smith","1987","07","17","Peru",NA,"Along the Laguna Chica Trail, Explorer's Inn, near the confluence of Rio Tambopata and Rio La Torre, 39 km SW of Puerto Moldonado","-69.33","-12.83",NA,NA,"400","400","NY00617154",NA,"1075","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=59732' target='other'> <mi>dwc_moreinfo</mi></a>","Madre de Dios","Magnoliophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
