"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","fieldNumber","individualCount","typeStatus","class","relatedCatalogItem"
"11","2020-11-04 12:17:30-03","ESALQ","ESA","104408","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata",NA,"Ogrzewalska, M. & Uezu, A.","Rando, J.G.","259.0","2006","04","11",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"ESA104408","ESA104408",NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"12","2020-11-04 12:17:30-03","ESALQ","ESA","115103","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata",NA,"Souza, V.C.","Lopes, J.C.","165.0","2011","04","14",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"ESA115103","ESA115103",NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"13","2021-03-31 13:40:48-03","MN","R","108443","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Centrogenium","setaceum","Centrogenium setaceum","(Lindl.) Schltr.","Pabst, G.F.J.","Smith, L.B.; Magnanini, A.; Lopes da Silva, Z.; Oliveira e Silva, S.L.; Dau, L. & Ormond, W.T.","6677","1952","04","19",NA,"Brasil","Rio de Janeiro","São João da Barra",NA,"-41.166667","-21.666667",NA,"Smithsonian Institution",NA,NA,"41°10'W","21°40'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-31 13:40:49-03","MN","R","191245","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & H.R.Sweet","Alves, R.J.V.","Moura, R.L.; Valente, A. & Batista, C.P.R.","42","1997","04","23",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997","04","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-31 13:40:49-03","MN","R","204943","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & H.R.Sweet","Silva, M.O.","Martins, V.L.C.; Paula, L.H.A. 165; Rodrigues, 108 & Souza, T.S.","916","2005","05","04",NA,"Brasil","Rio de Janeiro","Quissamã",NA,"-41.4721984863281","-22.1067008972168",NA,"Projeto Parque Nacional da Restinga de Jurubatiba e Arredores/ Subprojeto Taxonomia e Florística",NA,NA,NA,NA,"2009","01","29",NA,NA,"33509","auto",NA,NA,NA,NA,NA
"16","2021-03-31 13:40:49-03","MN","R","152626","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & H.R.Sweet","Pabst, G.F.J.","Mello Filho, L.E.","3205","1972","05","01",NA,"Brasil","Rio de Janeiro","Casimiro de Abreu","Barra de São João","-42.2042007446289","-22.4806003570557",NA,NA,NA,NA,NA,NA,"1978","01","25",NA,NA,"24732","auto",NA,NA,NA,NA,NA
"17","2021-03-24 17:09:42-03","UFES","SAMES","10476","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet",NA,"Pereira, O.J.; Penha, J.S.; Firmino, A.; Teófilo, R.","9532","2020","03","17",NA,"Brasil","Espírito Santo","Aracruz","Reserva Biológica de Comboios, próximo a aldéia Indígena. Restinga Holocênica. Reserva Biológica de Comboios","-40.2733001708984","-19.8202991485596",NA,"Terrestre. Fruto verde. Habitat: Formação Florestal não inundável","SAMES10476",NA,"-399319445.0","-196969444.0",NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA
"18","2021-03-24 17:09:42-03","UFES","SAMES","10081","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","8979","2019","03","12",NA,"Brasil","Espírito Santo","Aracruz","Reserva Biológica de Comboios. Restinga Holocênica. Reserva Biológica de Comboios","-40.2733001708984","-19.8202991485596",NA,"Terrestre. Flor com peças florais verdes. Labelo albo. Habitat: Formação arbustiva aberta não inundável","SAMES10081",NA,"-399313889.0","-196977777.0",NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA
"19","2021-03-24 17:09:42-03","UFES","SAMES","4419","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet",NA,"Menezes,L.F.T.; Sá,C.F.C.;Ribeiro,R.;Faria,M.B.;Teotônio,F.C.","1653","2007","03","13",NA,"Brasil","Espírito Santo","Linhares","Degredo. Formação florestal sobre cordão arenoso. Fragmento florestal próximo ao sítio do Domingos.","-40.0722007751465","-19.3910999298096",NA,"Terrestre com flores brancas.","SAMES04419",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"20","2021-03-24 17:09:42-03","UFES","SAMES","8277","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet",NA,"Pereira,O.J.; Oliveira,L.C.;Fanticelle,B.S.","8132","2017","04","03",NA,"Brasil","Espírito Santo","São Mateus","Área degradada por fogo e corte raso. Domínio da formação arbustiva fechada não inundável.","-39.8588981628418","-18.716100692749",NA,"Cálice esverdeado externamente e interno albo, cerona alba. Lãmina foliar verde brilhosa na fase abaxial e adaxial opaca. Habitat: Restinga Habito: Planta terrestre","SAMES08277",NA,"-397494444.0","-187636111.0",NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA
"21","2021-03-24 17:09:42-03","UFES","SAMES","10480","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet",NA,"Pereira, O.J.; Penha, J.S.; Firmino, A.; Teófilo, R.","9536","2020","03","17",NA,"Brasil","Espírito Santo","Aracruz","Reserva Biológica de Comboios, próximo a aldéia Indígena. Restinga Holocênica. Reserva Biológica de Comboios","-40.2733001708984","-19.8202991485596",NA,"Terrestre. Flor alba com funda da corola esverdeada. Habitat: Formação Arbustiva Aberta não inundável","SAMES10480",NA,"-399300000.0","-196963889.0",NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA
"22","2021-03-24 17:09:42-03","UFES","SAMES","9307","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet",NA,"Pereira, O.J.; Penha, J.S.; Lemes, B.X.","9092","2019","04","26",NA,"Brasil","Espírito Santo","Conceição da Barra","APA de Conceição da Barra. Restinga Holocênica. APA de Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,"Terrestre. Flor alba.","SAMES09307",NA,"-397461111.0","-186808334.0",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"23","2021-03-24 17:09:42-03","UFES","SAMES","4418","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Lobão,A.Q.","Lobão,A.Q.; Giaretta,A.O.;Monteiro,M.M.;Coelho,R.","1517","2009","03","23",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Parque Estadual de Itaúnas. Restinga. Atrás da Fazenda Jequitaia.","-39.7322006225586","-18.5932998657227",NA,"Erva terrestre, folhas lisas, flores alvas, inflorescência verde.","SAMES04418",NA,"-397191667.0","-184205556.0","2009",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"24","2021-03-24 17:09:42-03","UFES","SAMES","4421","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet",NA,"Marcarini,L.; Ribeiro,M.","66","2012","03","26",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas. Restinga arbustiva de moita aberta, trilha das borboletas.","-39.7322006225586","-18.5932998657227",NA,"Planta terrestre, inflorescência esverdeadas e branca.","SAMES04421",NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"25","2021-03-24 17:09:42-03","UFES","SAMES","9733","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet",NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","8945","2019","02","21",NA,"Brasil","Espírito Santo","Linhares","Distrito Regência. Reserva Biológica Comboios","-40.0722007751465","-19.3910999298096",NA,"Flor com corola externa esverdeada e interna alba. Folha com mácula Alba","SAMES09733",NA,"-398880555.0","-196686111.0",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"26","2021-03-24 17:09:42-03","UFES","SAMES","9685","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet",NA,"Pereira,O.J.; Lemes,B.X.;Penha,J.S.; Firmino, A.","9275","2019","09","03",NA,"Brasil","Espírito Santo","São Mateus","Aldeia do Coco.","-39.8588981628418","-18.716100692749",NA,"Terrestre. Folha com manchas verde claro. Fruto verde.","SAMES09685",NA,"-397530556.0","-187958333.0",NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA
"27","2021-03-24 17:09:42-03","UFES","SAMES","4420","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet",NA,"Martins,R.F.A.; Faria,M.B.;Monteiro,M.M;Moreira,M.A.","212","2008","03","29",NA,"Brasil","Espírito Santo","São Mateus","Guriri. Vegetação de restinga próximo ao loteamento Mar Aberto#?#.","-39.8588981628418","-18.716100692749",NA,"Botões florais, caule vinoso e bracteas verdes. Encontrada emlocal sombreado. Habito: Herbácea","SAMES04420",NA,"-397597222.0","-187438889.0",NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA
"28","2019-11-27 13:51:18-03","UFS","ASE","25194","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Carregosa, T","Gomes, LA; Déda, RM; Santos, E; Porto, NM","571","2012","08","13","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda de mata. Solo arenoso.","-37.425861","-11.385528",NA,"Herbácea. Flor branca, labelo branco. UTM: 0671385/8742042.; Herbácea. Flor branca, labelo branco. UTM: 0671385/8742042.; Mata Atlântica","ASE0011989","ASE0011989","-37.425861","-11.385528","2013","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2019-11-27 13:51:18-03","UFS","ASE","25252A","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Carregosa, T","Gomes, LA; Déda, RM; Santos, E; Porto, NM","613","2012","08","14","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda de mata, solo arenoso.","-37.2528","-11.2252",NA,"Erva com flor branca e fruto.; Mata Atlântica.","ASE0039397",NA,"-37.2528","-11.2252","2013","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2019-08-20 10:00:41-03","UNICAMP","UEC","137630","S","Plantae","Liliopsida",NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & H.R.Sweet","Singer, RB","Singer, RB; Koehler, S","s.n.","2003","07","15",NA,"Brazil","Espírito Santo","Linhares","Reserva, Flamengo.","-40.0722007751465","-19.3910999298096",NA,"Material coletado para extração de DNA total.","UEC064263","UEC064263",NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"31","2019-08-20 10:00:41-03","UNICAMP","UEC","138935","S","Plantae","Liliopsida",NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & H.R.Sweet","Singer, RB","Singer, RB","98/41","1998","03","17",NA,"Brazil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba.","-45.0699996948242","-23.4300003051758",NA,NA,"UEC064266","UEC064266",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"32","2020-04-22 16:26:35-03","UFPB","JPB","25195","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & H.R.Sweet","Moreira, LHL","Pontes, AF","JPB25195","1999","09","22","Southern America","Brasil","Paraíba","Cabedelo","Floresta Nacional da Restinga de Cabedelo","-34.8339004516602","-6.98111009597778",NA,"; DESC: Erva com 0,6m. Flores brnca com bege.",NA,NA,NA,NA,"2018","07","23",NA,NA,"13213","auto",NA,NA,NA,NA,NA
"33","2020-10-14 10:04:03-03","FURB","FURB","42340","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Caetano, JO","Caetano, J.O.; Couto, C.","39","2013","06","22",NA,"Brasil","Santa Catarina","Florianópolis","RPPN Morro das Aranhas.","-48.3869444","-27.4658333",NA,NA,"FURB04711","FURB04711","-48.3869444","-27.4658333","2013","06","22","13","13",NA,NA,NA,NA,NA,NA,NA
"34","2020-10-14 10:04:03-03","FURB","FURB","48285","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Guimarães, L.R.S.","Funez, L.A.","4546","2015","07","31",NA,"Brasil","Santa Catarina","Florianópolis",NA,"-48.4766667","-27.6580556",NA,NA,"FURB48285","FURB48285","-48.4766667","-27.6580556","2018","07","17","9","9",NA,NA,NA,NA,NA,NA,NA
"35","2020-04-27 16:10:56-03","UFES","VIES","7939","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Fraga, C.N.","Pereira, O.J.; et al.","3130","1992","03","26",NA,"Brasil","Espírito Santo","Conceição da Barra","Área 157 da Aracruz Celulose S.A.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES007939","VIES007939",NA,NA,"1995","02","03",NA,NA,"41644","auto",NA,NA,NA,NA,NA
"36","2019-06-27 10:26:05-03","UFES","VIES","37535","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet",NA,"Machado, J.O.; Souza, W.O. & Alves-Araújo, A.","249","2014","03","18",NA,"Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES037535","VIES037535",NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"37","2021-01-18 18:18:06-03","UFES","VIES","42217","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","L. Menini-Neto","Sossai, B.G.; Souza, T.; Alves-Araújo, A.","115","2018","04","02",NA,"Brasil","Espírito Santo","Conceição da Barra","Trilha da Lagoa Seca. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,"VIES042217","VIES042217",NA,NA,"2020","12","14",NA,NA,"41644","auto",NA,NA,NA,NA,NA
"38","2019-06-27 10:26:05-03","UFES","VIES","5974","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Fraga, C.N.","Gomes, J.M.L.","1451","1991","03","16",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual de Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES005974","VIES005974 VIES005974_1",NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"39","2020-04-27 16:10:56-03","UFES","VIES","16925","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Pinheiro, H.","Pinheiro, H.; Ferreira, A. & Rocha, B.","118","2003","03",NA,NA,"Brasil","Espírito Santo","Piúma","Ilha do Francês.","-40.7219009399414","-20.8377990722656",NA,NA,"VIES016925","VIES016925",NA,NA,"2003","03",NA,NA,NA,"11958","auto",NA,NA,NA,NA,NA
"40","2020-04-27 16:10:56-03","UFES","VIES","44240","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Pereira, O.J.","Firmino, A.D.; Pereira, O.J.; Oliveira, G.C.S.; Mattos, M; Gudin, G.","751","2019","03","11",NA,"Brasil","Espírito Santo","Linhares","Reserva de Comboios, próximo à reserva indígena. Ponto de amostragem 8.","-39.932222","-19.698056",NA,NA,"VIES044240","VIES044240","39º55'56''W","19º41'53''S","2019","03","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2019-12-06 19:30:04-03","UFES","VIES","24257","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet",NA,"Silva, H.L. da.; Caitano, H.A.; Guarnier, J.C.; Mota, R.H.; Pereira, W.C.","40","2018","03","31",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.399444","-20.555833",NA,NA,"VIES024257","VIES024257","40º23'58''W","20º33'21''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2020-04-27 16:10:56-03","UFES","VIES","24743","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Wandekoken, D.T.","Wandekoken, D.T.; Ruschi, G.G.; Oliveira Filho, N.E.; Ferreira, J.A.","263","2018","04","01",NA,"Brasil","Espírito Santo","Aracruz","Santa Cruz. Estação Biológica Marinha Augusto Ruschi","-40.140556","-19.970556",NA,NA,"VIES024743","VIES024743","40º8'26''W","19º58'14''S","2018","04","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-02-12 18:12:25-03","UFES","VIES","36681","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet",NA,"Gurtler, J.; Dutra, S.C.","JAC 199","2017","08","10",NA,"Brasil","Espírito Santo","Nova Venécia","Fazenda Santa Rita. Ao pé da pedra da torre (P6).","-40.440556","-18.7825",NA,NA,"VIES036681","VIES036681","40º26'26''W","18º46'57''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2020-06-29 11:10:06-03","UFES","VIES","44439","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Pereira, O.J.","Firmino, A.D.; Xavier, B.; Pereira, O.J.; Oliveira, G.C.S.; Penha, J.","1020","2019","05","26",NA,"Brasil","Espírito Santo","Conceição da Barra","APA Conceição da Barra ponto de amostragem 2.","-39.733333","-18.666667",NA,NA,"VIES044439","VIES044439","39º44'W","18º40'S","2019","05","26",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-04-27 16:10:56-03","UFES","VIES","44468","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Firmino, A.D.","Firmino, A.D.; Oliveira, G.C.S.","1049","2019","05","07",NA,"Brasil","Espírito Santo","São Mateus","Barra Nova, ponto de amostragem 4.","-39.739722","-18.960278",NA,NA,"VIES044468","VIES044468","39º44'23''W","18º57'37''S","2019","05","08","3","3",NA,NA,NA,NA,NA,NA,NA
"46","2020-04-27 16:10:56-03","UFES","VIES","46091","S","Plantae",NA,NA,"Orchidaceae","Eltroplectris","calcarata","Eltroplectris calcarata","(Sw.) Garay & Sweet","Firmino, A.D.","Firmino, A.D.; Penha, J.S.; Pereira, O.J.; Xavier, B.L.","1359","2019","09","03",NA,"Brasil","Espírito Santo","São Mateus","Aldeia dos Cocos, ponto de amostragem 3.","-39.752778","-18.798333",NA,NA,"VIES046091","VIES046091","39º45'10''W","18º47'54''S","2019","09","03","2","2",NA,NA,NA,NA,NA,NA,NA
