"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"186","2019-11-27 13:50:51-03","UFS","ASE","30869","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Oliveira, EVS","Oliveira, EVS","400","2014","04","14","Brasil","Sergipe","Pirambu","Rebio de Santa Isabel, Em duna localizada próximo ao riacho do Roncador","-36.4838","-10.4107","-36.4838","-10.4107",NA,NA,"Árvore. Cerca de 3 m. Coordenada UTM (24L) 0745228 ; 8821571; Restinga","ASE0002233","ASE0002233",NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"2014","05","12",NA,NA,NA,NA,NA
"187","2021-03-01 16:36:27-03","UNICAMP","UEC","148804","S","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Sobral, M","Aranha, BA","543","2007","01","14","Brazil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela J, 380-msm","-45.084167","-23.366389","-45.084167","-23.366389",NA,NA,"Indivíduo regenerante no sobosque","UEC082290","UEC082290",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"2008","10",NA,NA,NA,NA,NA,NA
"188","2021-03-01 16:36:35-03","UNICAMP","UEC","166665","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","E.Lucas & C.E. Wilson",NA,"Padgurschi, MCG; Tamashiro, JY; Belinello, R","920","2008",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","PESM - Núcleo Santa Virgínia - Parcela K, Floresta Ombrófila Densa Montana.","-45.068056","-23.325556","-45.068056","-23.325556","1090","1093","K1035 Árvore, ca. 10 m, sem flores ou frutos. Abundância: 17 ind.ha-1.","UEC039935","UEC039935",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-03-01 16:36:35-03","UNICAMP","UEC","125807","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","E.Lucas & C.E. Wilson",NA,"Bausen, E; Santos, MF","26","1991","09","24","Brazil","Espírito Santo","Santa Teresa","Valsugana Velha, Estação Biológica de Santa Lúcia.","-40.533333","-19.966667","-40.533333","-19.966667","600","900","Árvore com aprox.13m. Fruste 7m. DAP 24cm. Frutos verdes, mata fechada. No caminho que vai para as Palmeiras, perto da primeira água.","UEC008166","UEC008166",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-01 16:36:35-03","UNICAMP","UEC","134632","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","E.Lucas & C.E. Wilson",NA,"Farias, R; Rolim, SG; Uliana, VLCR; Righi, CA; Sacamuzza, CA; Rodrigues, RR","720","2002","04","25","Brazil","São Paulo","São Miguel Arcanjo","Parque estadual de Carlos Botelho, Núcleo S.M Arcanjo. Trilha da represa.","-47.989167","-24.058333","-47.989167","-24.058333",NA,NA,"Árvore de 14m de altura com fruto imaturo verde.; Floresta estacional, semidecidual/ floresta ombrófila densa montana.","UEC063821","UEC063821",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"2018","06",NA,NA,NA,NA,NA,NA
"191","2021-03-01 16:36:35-03","UNICAMP","UEC","161004","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","E.Lucas & C.E. Wilson",NA,"Stefani, EJF; Belinello, R; Galvão, JC","78","2010","05","29","Brazil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar.","-45.502778","-23.644167","-45.502778","-23.644167","50","90","Árvore com 7 m, com fruto púrpura.; Mata atlântica.","UEC035877","UEC035877",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2021-03-01 16:36:35-03","UNICAMP","UEC","178223","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","E.Lucas & C.E. Wilson",NA,"Rochelle, ALC","J271",NA,NA,NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio - Bairro Taquaral.","-45.050833","-23.216389","-45.050833","-23.216389","450","450","Floresta ombrófila densa submontana.","UEC041690","UEC041690",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-01 16:36:35-03","UNICAMP","UEC","141899","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","E.Lucas & C.E. Wilson","Lannoy, LC","Matsumoto, K; Santos-Gonçalves, AP","821","2002","10","15","Brazil","Espírito Santo","Linhares","Reserva CVRD, estrada Caínga.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Árvore ca. 5 m, caule esverdeado, tronco liso, botões creme-esverdeados.","UEC008209","UEC008209",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"48094","auto","2018","11","30",NA,NA,NA,NA,NA
"194","2021-03-01 16:36:35-03","UNICAMP","UEC","175522","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","E.Lucas & C.E. Wilson",NA,"Silva, IA","376","1982","12","15","Brazil","Espírito Santo","Linhares","Reserva Natural da Vale do Rio Doce. Estrada Jacarandá km 0,111.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Arbórea terrestre com 8m de altura. Flor branca e botão verde claro. Fuste cilíndrico de 8m, CAP de 24cm e 3m de diâmetro de copa. Descamação em ripas, exsudação de seiva incolor.; Mata de Tabuleiro.","UEC029489","UEC029489",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"48094","auto","2018","06",NA,NA,NA,NA,NA,NA
"195","2021-03-01 16:36:35-03","UNICAMP","UEC","118419","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","E.Lucas & C.E. Wilson",NA,"Folli, DA","2161","1994","01","11","Brazil","Espírito Santo","Linhares","Reserva Natural da Vale do Rio Doce. Estrada Jueirana Vermelha km 1,2.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Árborea terrestre com 7m de altura. Com botão e flor branco. Fuste cilíndrico com 2m de altura, CAP com 19cm e 2m de diâmetro de copa. Superficie da casca lisa e exsudação de seiva incolor.; Mata de Tabuleiro.","UEC008203","UEC008203",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"48094","auto","2018","06",NA,NA,NA,NA,NA,NA
"196","2021-03-01 16:36:35-03","UNICAMP","UEC","125808","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","E.Lucas & C.E. Wilson",NA,"Kollmann, L; Bausen, E; Pizziolo, W","279","1998","07","16","Brazil","Espírito Santo","Santa Teresa","Dois Pinheiros. Mata de Américo Loss.","-40.6002998352051","-19.9356002807617",NA,NA,"650","650","Fundo de vale. Arvoreto 4m e alt. Frutos verdes.","UEC008205","UEC008205",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-01 16:36:35-03","UNICAMP","UEC","125804","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","E.Lucas & C.E. Wilson",NA,"Thomaz, LD","1448","1994","09","30","Brazil","Espírito Santo","Santa Teresa","Valsugana Velha, Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,NA,"650","850","Nõ amostrada, metade da trilha do sagui, tronco liso com escamas, flores brancas.; Mata Atlântica de encosta.","UEC008165","UEC008165",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-01 16:36:35-03","UNICAMP","UEC","125806","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","E.Lucas & C.E. Wilson",NA,"Boone, W; Bausen, E; Pizziolo, W; Molino, JL","1325","1989","07","19","Brazil","Espírito Santo","Santa Teresa","Valsugana Velha, Estação Biológica de Santa Lúcia, lado Direito do Rio Timbuí.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Arvoreta aprox. 10m. Fuste 8m. Fruste 8m x 15m. Frutos verdes. Mata Primária.","UEC008163","UEC008163",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-01 16:36:35-03","UNICAMP","UEC","145462","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","E.Lucas & C.E. Wilson",NA,"Lucas, EJ; Silva, JM; Sakuragui, CM","151","2003","10","30","Brazil","Paraná","Bocaiúva do Sul","Trilha na Borda do Rio Capivari.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Tree to 7m., smooth and stright trunk branching from 3m. Buds Green. Herbarium specons preserverd in alcohol prior to drying.; Mata Atlântica de encosta alterada, borda do Rio.","UEC033231","UEC033231",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-03-01 16:36:35-03","UNICAMP","UEC","121369","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","E.Lucas & C.E. Wilson",NA,"Sucre, D","8180","1972","01","04","Brazil","Rio de Janeiro","Rio de Janeiro","Morro Taquara da Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,"680","700","Árvore pequena com cewrca de 6m de altura. Caule esfoliante, cortex fina deixando o caule verde. Folhas novas pêndulas, colada 2 a 2, pilosas. Panícula axilares curtas com ramos patentes. Botões florais verde-claro.","UEC008204","UEC008204",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"57442","auto","2018","06",NA,NA,NA,NA,NA,NA
"201","2021-03-01 16:36:35-03","UNICAMP","UEC","121372","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","E.Lucas & C.E. Wilson",NA,"Nicolau, SA; Rossi, L; Chu, E; Yamamoto","390","1992","07","29","Brazil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, trilha para a Figueira Grande,","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Árvore ca. 15m de alt, córtex esfoliante, caule liso marron, râmulos pardos. Folhas levemente discolores. Frutos imaturo verdes.","UEC008206","UEC008206",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-03-01 16:36:35-03","UNICAMP","UEC","21241","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","E.Lucas & C.E. Wilson",NA,"Shepherd, GJ; Tamashiro, JY; Silva, AF","10983","1980","01","30","Brazil","São Paulo","Ubatuba","Est. Experimental de Ubatuba (IAC).","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Árvore com cerca de 8m de altura, com botões florais creme. N.V Araçarana goiabeira.","UEC082292","UEC082292",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"34265","auto","2018","06",NA,NA,NA,NA,NA,NA
"203","2021-03-01 16:36:35-03","UNICAMP","UEC","146474","S","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","E.Lucas & C.E. Wilson",NA,"Sanchez, M; Pedroni, F; Laps, RR; Belinello, R","1388","1997","04","16","Brazil","São Paulo","Ubatuba","Picinguaba.Morro do Corisco.","-45.0699996948242","-23.4300003051758",NA,NA,"1000","1000","Árvore 291 com 18m de altura, casca lisa com início de futos.; MataAtlântica de Encosta.","UEC033233","UEC033233",NA,NA,NA,NA,"Magnoliopsida",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-19 14:08:31-03","UFRPE","PEUFR","54064","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","L. Lima","L.R. Noblick; I.C. Brito; C.A. Castro","2418","1982","12","09","Brasil","Bahia","Lamarão do Passé",NA,"-38.313056","-12.493056","38º18'47W","12º29'35S",NA,NA,"Arbusto com galhos apoiando-se em outras plantas; com trepadeira; folhas coriáceas; flores com botões verdes.","PEUFR054064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","09","26",NA,NA,NA,NA,NA
"205","2019-11-19 14:08:31-03","UFRPE","PEUFR","35933","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","M. F. Santos","A.G.Silva; L.M. Nascimento","47","1999","05","15","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Bituri","-36.385361","-8.201153","36º23'7.30W","8º12'4.15S","920","1030","Árvore com 2m de altura, frutos imaturos verdes com cálice persistente.","PEUFR035933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"206","2019-11-19 14:08:31-03","UFRPE","PEUFR","49062","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Marcos Sobral","GELMacedo; AF.Souza; L.B.Freitas","1123","2004","08","03","Brasil","Bahia","Jequié","Fazenda Brejo Novo, A 10,5 km da Av. Otávio Mangabeira pela Exupério Miranda no Bairro do Mandacarú","-40.109417","-13.944722","40º6'33,9W","13º56'41S",NA,NA,"Árvore de 7m, com folhas simples, opostas, subcrassas, madeira seca.","PEUFR049062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","10","11",NA,NA,NA,NA,NA
"207","2019-11-19 14:08:31-03","UFRPE","PEUFR","35934","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","M. F. Santos","A.G.Silva; L.M. Nascimento","48","1999","05","15","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Bituri","-8.201153","-8.2075","8º12'4.15W","8º12'27S","920","1030","Árvore com 3m de altura, frutos imaturos verdes e maduros marrons com 4 sementes.","PEUFR035934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"208","2020-04-22 16:22:21-03","UFPB","JPB","48552","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Gomes, LA","Prata, AP; Gomes, LA; Menezes, AB; Santos, E; Vale, CO","2586","2011","01","26","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Interior da mata. Trilha. Solo arenoso.","-37.418889","-11.39","-37.418889","-11.39",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Árvore, ca. de 6m de altura. Frutos imaturos verdes.",NA,NA,NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,"2011","01","28",NA,NA,NA,NA,NA
"209","2020-04-22 16:22:21-03","UFPB","JPB","49186","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Proença, C","Gomes, LA; Barbosa, MR; Thomas, WW; Farinaccio, MA; Menezes, IRN; Santos, E","73","2011","03","03","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Interior da mata. Trilha. Solo arenoso","-37.420833","-11.393333","-37.420833","-11.393333",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Árvore, ca. de 5m de altura. Frutos imaturos verdes.","JPB0049186",NA,NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,"2011","12","26",NA,NA,NA,NA,NA
"210","2020-04-22 16:22:21-03","UFPB","JPB","49222","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Proença, C","Gomes, LA; Santos, E","120","2011","04","19","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda da mata. Solo arenoso","-37.42475","-11.398306","-37.42475","-11.398306",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Árvore, ca. de 8m de altura. Frutos imaturos vináceos e maduros negros.","JPB0049222",NA,NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,"2011","12","25",NA,NA,NA,NA,NA
"211","2020-04-22 16:22:21-03","UFPB","JPB","50817","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Amorim, BS","Déda, RM; Amorim, BS; Chagas, MA; Costa-Lima, JL; Lourenço, AR; Santos, E","84","2012","04","16","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto","-37.440611","-11.406611","-37.440611","-11.406611",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Arvoreta com ca. de 5m. Com frutos roxos quando maduros e verdes quando imaturos. Lobos do cálice irregulares.","JPB0050817",NA,NA,"Southern America",NA,NA,"Angiosperma","Dicotyledon",NA,NA,NA,"2012","04",NA,NA,NA,NA,NA,NA
"212","2020-03-12 10:29:23-03","UFOP","OUPR","34033","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Veliz, C.D.B.","Veliz, C.D.B.","55","2019","04","09","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Floresta perto da Lagoa Preta.","-43.507417","-20.43225","-43.507417","-20.43225","1356","1356","Árvore, 6m. Frutos pretos. Floresta úmida atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA
"213","2019-11-06 09:56:39-03","UFOP","OUPR","22727","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Santos, M.F.","Filho, W.H.; Ferreira, M.T.M. & Teixeira, R.N.C.","1656","2008","11","12","Brasil","Minas Gerais","Barão de Cocais","Mina do Baú, Floresta Estacional Semidecidual em estágio avançado de regeneração","-43.4872016906738","-19.94580078125",NA,NA,NA,NA,"Árvore, 17m, casca externa igual a de pé de jabuticaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21378","auto","2010","11","11",NA,NA,NA,NA,NA
"214","2019-11-06 09:56:39-03","UFOP","OUPR","20216","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Santos, M.F.","Messias, M.C.T.B.","952","2006","01","31","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Custódio, mata (eucaliptal em regeneração)","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Árvore de aprox. 3,5m, em frutos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto","2010","11","11",NA,NA,NA,NA,NA
"215","2019-11-06 09:56:39-03","UFOP","OUPR","24029","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Bünger, M.O.","Cândido, E.S.; Silva, J.L. & Freitas, G.P.P.","440","2010","05","14","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Estrada para Viveiro do Tesoureiro, campo rupestre ferruginoso","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Árvore de aprox. 3,5m, botões florais castanhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto","2011","10",NA,NA,NA,NA,NA,NA
"216","2019-11-06 09:56:39-03","UFOP","OUPR","21702","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","excoriata","Marlierea excoriata","Mart.","Sobral, M.","Pedreira, G.","627","2008","03","06","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Floresta paludosa de altitude","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto","2008","04","01",NA,NA,NA,NA,NA
"217","2020-12-09 14:47:02-03","FURB","FURB","17079","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","M. Sobral","Gasper, A.L. de; Brogni, E.","2390","2009","06","05","Brasil","Santa Catarina","Brusque","RPPN Chácara Edith.","-48.8966666","-27.1008333","-48.8966666","-27.1008333",NA,NA,NA,"FURB32971","FURB32971",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","05","02",NA,NA,NA,NA,NA
"218","2020-12-09 14:47:02-03","FURB","FURB","18296","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","M. Sobral","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","177","2009","10","09","Brasil","Santa Catarina","Taió","Passo Manso, Fazenda Tarumã.","-50.1294445","-27.0002778","-50.1294445","-27.0002778","812","812","Florística IFFSC e625a (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; Fruto verde;","FURB32975","FURB32975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","05","02",NA,NA,NA,NA,NA
"219","2020-12-09 14:47:02-03","FURB","FURB","24315","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","M. Sobral","Korte, A.; Kniess, A.","612","2009","10","21","Brasil","Santa Catarina","Vidal Ramos","Águas Frias.","-49.4105556","-27.3605556","-49.4105556","-27.3605556","895","895","Florística IFFSC 422 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arvoreta;","FURB32976","FURB32976",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","05","02",NA,NA,NA,NA,NA
"220","2020-12-09 14:47:02-03","FURB","FURB","35350","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","M. Sobral","Korte, A.","6163","2011","03","07","Brasil","Santa Catarina","Massaranduba","Guarani.","-48.96","-26.6344444","-48.9600000","-26.6344444","335","335","Florística IFFSC 863 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: arbórea;","FURB32978","FURB32978",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","05","02",NA,NA,NA,NA,NA
"221","2020-12-09 14:47:02-03","FURB","FURB","3991","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","M. Sobral","Pozzobon, M.",NA,"2004","06","01","Brasil","Santa Catarina","Indaial","PCH.","-49.2036111","-26.8833333","-49.2036111","-26.8833333","59","59",NA,"FURB02491","FURB02491",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","05","02",NA,NA,NA,NA,NA
"222","2020-12-09 14:47:02-03","FURB","FURB","40339","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","M. Sobral","Verdi, M.; Mancino, L.C.","6064","2011","12","19","Brasil","Rio Grande do Sul","Morrinhos do Sul","Pixirica.","-49.9261111","-29.3180556","-49.9261111","-29.3180556","19","19",NA,"FURB32979","FURB32979",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","05","02",NA,NA,NA,NA,NA
"223","2020-12-09 14:47:02-03","FURB","FURB","4203","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","M. Sobral","Althoff, S.",NA,"2005","08","08","Brasil","Santa Catarina","Blumenau","Terceira Vargem - Parque das Nascentes.","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,NA,"FURB32972","FURB32972",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","05","02",NA,NA,NA,NA,NA
"224","2020-12-09 14:47:02-03","FURB","FURB","46505","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","M. Sobral","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","106","2014","08","20","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.2075","-27.1233334","-49.2075000","-27.1233334","653","653","Projeto Restaurar Habitat: Floresta Ombrófila Densa Montana; encosta Habito: arvoreta;","FURB32980","FURB32980",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","05","02",NA,NA,NA,NA,NA
"225","2020-12-09 14:47:02-03","FURB","FURB","46507","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","M. Sobral","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","102","2014","08","20","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.2075","-27.1238889","-49.2075000","-27.1238889","653","653","Projeto Restaurar Habitat: Floresta Ombrófila Densa Montana; encosta Habito: arbórea;","FURB32981","FURB32981",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","05","02",NA,NA,NA,NA,NA
"226","2020-12-09 14:47:02-03","FURB","FURB","46615","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","M. Sobral","Oliveira, A.A. de","1306","2015","03","11","Brasil","Santa Catarina","Rio do Sul","Mirador.","-49.5905555","-27.0902777","-49.5905555","-27.0902777","792","792","Regeneração IFFSC 573 /N/23","FURB32982","FURB32982",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","05","02",NA,NA,NA,NA,NA
"227","2020-12-09 14:47:02-03","FURB","FURB","51535","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","M. Sobral","Funez, L.A.","5573","2016","10","29","Brasil","Santa Catarina","Rodeio","Centro, propriedade do Sr. Feler.","-49.3788889","-26.9430555","-49.3788889","-26.9430555","118","118","Flores brancas Habitat: Floresta Habito: Árvore","FURB51535","FURB51535",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","05","02",NA,NA,NA,NA,NA
"228","2020-12-09 14:47:02-03","FURB","FURB","51539","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","M. Sobral","Funez, L.A.","5577","2016","10","29","Brasil","Santa Catarina","Rodeio","Centro, propriedade do Sr. Feler.","-49.3788889","-26.9430555","-49.3788889","-26.9430555","118","118","Flores brancas Habitat: Floresta Habito: Árvore","FURB51539","FURB51539",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","05","02",NA,NA,NA,NA,NA
"229","2020-12-09 14:47:02-03","FURB","FURB","51553","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","excoriata","Myrcia excoriata","(Mart.) E.Lucas & C.E.Wilson","Vieira, F. C. S.","Funez, L.A.","5591","2016","10","29","Brasil","Santa Catarina","Rodeio","Centro, propriedade do Sr. Feler.","-49.3788889","-26.9430555","-49.3788889","-26.9430555","118","118","Flores brancas Habitat: Floresta Habito: Árvore","FURB51553","FURB51553",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020","04","18",NA,NA,NA,NA,NA
