"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","fieldNumber","typeStatus","individualCount","previousCatalogNumber","sex"
"11","2019-10-09 11:15:12-03","UFBA","ALCB","59221a","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.","Guedes, ML","Guedes, ML; et al.","9708","2002","02","03","Southern America","Brasil","Bahia","Caravelas","Extremo Sul, Mata secundária","-39.754444","-17.735278",NA,NA,NA,"espinescente. Folhas coriáceas, discolores. Frutos imaturos.; Mata secundária, parcela nº 3.","ALCB025452","ALCB025452",NA,NA,"2002","03","-39.754444","-17.735278",NA,NA,NA,NA,NA,NA,NA,NA
"12","2019-10-09 11:15:12-03","UFBA","ALCB","128561","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.","Guedes, ML","Guedes, ML; Santana, A; Cajado, B; Lucresia, L; Faria, M; Maia, R; et al.","25801","2017","06","29","Southern America","Brasil","Bahia","Uruçuca","Serra Grande","-39.283333","-14.583333",NA,NA,NA,"Arbusto, espinescente. Folhas cartáceas, discolores, nervação conspícua na face abaxial. Fruto legume imaturo.; em estádio Secundário","ALCB045745","ALCB045745",NA,NA,"2017","09","-39.283333","-14.583333",NA,NA,NA,NA,NA,NA,NA,NA
"13","2019-10-09 11:15:12-03","UFBA","ALCB","75637","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.","Guedes, ML; Valadão, RM","Valadão, RM; Guedes, ML","229","2006","01","24","Southern America","Brasil","Bahia","Ituberá","Litoral Sul, Faz. da Mishellin, fragmento da Pancada Grande","-39.133333","-13.716667",NA,NA,NA,"de ca. 5m de altura espinescente. Folhas coriáceas, discolores, com a face abaxial com nervuras impressas. Flores com pétalas e estames branco-esverdeados, botões verdes.; Arbórea.","ALCB025298","ALCB025298 ALCB025298_1",NA,NA,"2007","01","-39.133333","-13.716667",NA,NA,NA,NA,NA,NA,NA,NA
"14","2019-10-09 11:15:12-03","UFBA","ALCB","85320","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.","Guedes, ML","Ramos, C.H.A.; Santos, FC; Santos, CC dos; Ana Rita","295","2008","07","10","Southern America","Brasil","Bahia","Itagibá","Litoral Sul, Projeto Santa Rita, Mirabela. Mata do Laterítico","-39.7075","-14.176389",NA,NA,NA,"de ca 8 m de altura. Folhas discolores, cartáceas. Frutos imaturos verdes.","ALCB025303","ALCB025303",NA,NA,"2008","11","-39.7075","-14.176389",NA,NA,NA,NA,NA,NA,NA,NA
"15","2019-10-09 11:15:12-03","UFBA","ALCB","92492","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.","Guedes, ML","Guedes, ML; Alves, L. de J.; Loureiro, DM; Oliveira, ARJ; Santos, EC","16363","2009","07","13","Southern America","Brasil","Bahia","Itagibá","Litoral Sul, Mata do Laterítico","-39.733333","-14.176667",NA,NA,NA,"de ca 4 m de altura, espinescente. Folhas coriáceas, discolores. Frutos imaturos verdes.","ALCB025305","ALCB025305",NA,NA,"2010","01","-39.733333","-14.176667",NA,NA,NA,NA,NA,NA,NA,NA
"16","2019-10-09 11:15:12-03","UFBA","ALCB","93848","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.","Guedes, ML","Guedes, ML; Alunos de Botânica Econômica","16884","2009","11","23","Southern America","Brasil","Bahia","Santa Cruz Cabrália","Extremo Sul, Barrolândia, Estação Experimental Gregório Bomdar","-39.016667","-16.266667",NA,NA,NA,"espinescente. Folhas cartáceas, discolores. Flores em botões verdes.","ALCB025304","ALCB025304",NA,NA,"2010","03","-39.016667","-16.266667",NA,NA,NA,NA,NA,NA,NA,NA
"17","2019-10-09 11:15:12-03","UFBA","ALCB","136424","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.","Guedes, ML","Guedes, ML; Alunos de Botânica Econômica","31721","2019","06","01","Southern America","Brasil","Bahia","Igrapiúna","Reserva Espinita..","-39.266944","-14.47",NA,NA,NA,"Folhas coriáceas. Fruto legume, imaturo.","ALCB065932","ALCB065932",NA,NA,"2010","08","-39.266944","-14.47",NA,NA,NA,NA,NA,NA,NA,NA
"18","2020-02-08 09:05:46-03","NBC","NL-BOTANY","L.1061424","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Bauhinia","odoratissima","Bauhinia odoratissima","Moric.",NA,"Unknown",NA,NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1061424 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1061424","NL-L1061424",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","CEPECw90",NA,NA,NA,NA,NA,NA
"19","2020-11-04 11:08:25-03","ESALQ","ESA","82736","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.","Souza, V.C.","Folli, D.A.","3498.0","1999","10","15",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"ESA082736","ESA082736","48094","auto","2012","02",NA,NA,NA,NA,"20",NA,NA,NA,NA,NA
"20","2021-01-14 15:28:28-03","MN","R","41383","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.","H. Velloso","Velloso, H.P.","s.n.","1944","03","29",NA,"Brasil","Bahia","Ilhéus","Fazenda Pirataquissé","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"61245","auto","1944","08",NA,NA,NA,NA,"03",NA,NA,NA,NA,NA
"21","2021-01-14 15:28:28-03","MN","R","41384","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.",NA,"Velloso, H.P.","738","1944","03","29",NA,"Brasil","Bahia","Ilhéus","Pirataquissé","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2020-12-21 16:25:28-03","MBM","MBM","269897","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Benth.","Fonseca Vaz, A.M.S. da","Carvalho, A.M. de; et al.; et al.","6838","1999","09","25","Southern America","Brazil","Bahia","Jussari","Serra do Teimoso","-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,"MBM269897","MBM269897","21386","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2020-12-21 16:25:29-03","MBM","MBM","206916","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","odoratissima","Bauhinia odoratissima","Moric","Fonseca Vaz, A.M.S.","Carvalho, A.M. de; et al.; et al.","3212",NA,NA,NA,"Southern America","Brazil","Bahia","Jussari","4km na estrada de Jussari para Palmira","-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,"MBM206916","MBM206916","21386","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2020-12-21 16:25:29-03","MBM","MBM","150550","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","odoratissima","Bauhinia odoratissima","Moric","Cf.","Mattos Silva, L.A.; et al.; et al.","2532",NA,NA,NA,"Southern America","Brazil","Bahia","Camamu","Rodovia Travessão","-39.1039009094238","-13.9447002410889",NA,NA,NA,NA,"MBM150550","MBM150550","33730","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2019-08-15 09:02:49-03","UESC","UESC","1182","S","Plantae",NA,NA,"Caesalpiniaceae","Bauhinia","odoratissima","Bauhinia odoratissima","Moric",NA,"Carvalho, A.M.de","3212","1990","10","19",NA,"Brasil","Bahia","Jussari",NA,"-39.4953002929688","-15.1913995742798",NA,NA,NA,"Sul Baiana; Arbusto com cerca de 2,5m de altura.; Ramos escandentes.","UESC0001182",NA,"21386","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2015-09-04 02:59:44-03","MNHN","RECOLNAT_MNHN_P","P03449137","PreservedSpecimen",NA,NA,NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.",NA,"Blanchet",NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03449137' target='other'> <mi>dwc_moreinfo</mi></a>","P03449137","P03449137_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"[1] 39",NA,NA,NA,NA
"27","2015-09-04 02:59:44-03","MNHN","RECOLNAT_MNHN_P","P03449139","PreservedSpecimen",NA,NA,NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.",NA,"Riedel",NA,"1822","2","1",NA,"Brasil","Bahia","Ilhéus","F. Domingos.","-39.0494003295898","-14.7889003753662",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03449139' target='other'> <mi>dwc_moreinfo</mi></a>","P03449139","P03449139_01","61245","auto",NA,NA,NA,NA,NA,NA,NA,"601",NA,NA,NA,NA
"28","2015-10-03 18:12:31-03","MNHN","RECOLNAT_MNHN_P","P00798618","PreservedSpecimen",NA,NA,NA,"Fabaceae","Bauhinia","odoratissima","Bauhinia odoratissima","Moric.","Wunderlin","Blanchet",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00798618' target='other'> <mi>dwc_moreinfo</mi></a>","P00798618","P00798618_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2387","isolectotype",NA,NA,NA
"29","2019-09-03 15:17:09-03","MNHN","RECOLNAT_MNHN_P","P00798619","PreservedSpecimen",NA,NA,NA,"Fabaceae","Bauhinia","odoratissima","Bauhinia odoratissima","Moric.",NA,"Blanchet",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00798619' target='other'> <mi>dwc_moreinfo</mi></a>","P00798619","P00798619_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2387","isolectotype",NA,NA,NA
"30","2015-04-28 10:13:00-03","MO","MOBOT","100811595","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.","A.M.S. da Fonseca","André M. de Carvalho","Carvalho 6838","1999","9","25","South America","Brazil","Bahia","Jussari","Ca. 7.5 km na estrada Jussari/Palmira. RPPN Serra do Teimoso. Região de Mata Higrófila Sul Baiana.","-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,NA,NA,"21386","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"31","2010-11-02 12:39:00-02","MO","MOBOT","100318790","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.","Angela","F. Filardi","Filardi 857","2008","7","25","South America","Brazil","Bahia",NA,"Itapeba. Itajú de Colônia. Fazenda Boa Esperança (Prop. Sr. Lima), trilha do Brasileto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"32","2008-05-27 22:02:00-03","MO","MOBOT","3198363","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.","A.M.S. da F. Vaz","Jardim","Jardim 1533","1998",NA,NA,"South America","Brazil","Bahia",NA,"Mpio de Jussari. Rod. Jussari/Palmira. Entrada ca. 7, 5 km percorrendo mais 1,7 km até a sede da Faz. Teimoso. Serra do Teimoso. RPPN Serra do Teimoso.","-39.58333","-15.16666","300.00000000","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2019-02-19 04:30:00-03","MO","MOBOT","3229874","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.",NA,"C.F.P. Martius","Martius 6221","1869",NA,NA,"South America","Brazil","Bahia",NA,"..ad V. da Capoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2020-12-28 10:31:27-03","ICAUFMG","MCCA","4320","S","Plantae",NA,NA,"Leguminosae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.","XAVIER, M.V.B.","ARRUDA, D.M.; DE CASTRO, O.G., CORRÊA, G.R.; XAVIER, M.V.B.",NA,"2018","03","27",NA,"Brasil","Bahia","Oliveira dos Brejinhos","Nas proximidades de uma casa abandonada","-42.8960990905762","-12.3169002532959",NA,NA,NA,NA,"MCCA04728","MCCA04728","62270","auto","2020","03","-428961111.0","-123169445.0",NA,NA,"27",NA,NA,NA,NA,NA
"35","2021-01-26 13:54:31-03","IMA","MAC","48193","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.",NA,"Filardi, FLR; Lima, H C; et al.","857","2008","07","25",NA,"Brasil","Bahia","Itapebi","Fazenda Boa Esperança.","-39.5339012145996","-15.9507999420166",NA,NA,NA,"Arvoreta de ramos delgados com ca. 2,5m de alt., folhas de ápice inteiro, botões florais. Altura: 2,5.; Floresta Estacional.","MAC0048193",NA,"43726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2020-09-12 05:00:02-03","US","US","3017750","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","integerrima","Bauhinia integerrima",NA,NA,"J. L. Hage & E. B. Santos","443","1981","1","7","South America - Neotropics","Brazil","Bahia","Ilhéus","Area of cepec, km 22 ilheus/itabuna road (br415); region of mata higrofila sul baiana, quadra d","-39.0494003295898","-14.7889003753662","50","50",NA,NA,"US00317053","US00317053_01","61245","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"37","2020-09-12 05:00:02-03","US","US","3679492","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","integerrima","Bauhinia integerrima",NA,"Guedes, M. L.","C. E. Ramos, F. Santos, C. Santos & A. Rita","295","2008","7","10","South America - Neotropics","Brazil","Bahia",NA,"Itagiba, Litoral Sul, Projeto Santa Rita, Mirabela. Mata do Lateritico","-39.7319","-14.1764",NA,NA,NA,NA,"US01862951","US01862951_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"38","2020-09-12 05:00:02-03","US","US","3596841","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Bauhinia","integerrima","Bauhinia integerrima",NA,NA,"A. M. Carvalho, W. W. Thomas, T. S. Santos, S. C. Sant'Ana & L. A. Mattos Silva","4407","1994","2","28","South America - Neotropics","Brazil","Bahia",NA,"Serra Grande/Itacare, Fazenda Lagoa do Conjunto Fazenda Santa Cruz, Distrito de Serra Grande","-39.02","-14.42",NA,NA,NA,NA,"US01046275","US01046275_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"39","2019-11-13 11:21:32-03","USP","SPF","74464","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.","Lewis, GP","Harley, RM","27069","1988","12","05",NA,"Brasil","Bahia",NA,"Livramento do Brumado","-41.816667","-13.616667","580","600",NA,NA,"SPF00074464",NA,NA,NA,"1990",NA,"-41.816667","-13.616667",NA,NA,NA,NA,NA,NA,NA,NA
"40","2020-05-08 11:11:18-03","UEFS","HUEFS","142102","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.","L.P.de Queiroz","Queiroz, L.P.de","13886","2008","10","02",NA,"Brasil","Bahia","Itaju do Colônia","Fazenda Nova Esperança, ca. 13Km de Ibicaraí.","-39.616667","-14.933333",NA,NA,NA,"Floresta ombrófila semi-decidual.","HUEFS0142102","HUEFS0142102",NA,NA,"2010","04","39W37'","14S56'","Rosanae",NA,NA,NA,NA,NA,NA,NA
"41","2020-05-08 11:11:18-03","UEFS","HUEFS","109136","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.","L.P.de Queiroz","Amorim, A.M.","4325","2004","10","27",NA,"Brasil","Bahia","Itapé","Estrada Itapé a Itajú do Colônia em ramal a 19.7 km da saída de Itajú. Fazenda Coração de Jesus.","-39.609722","-14.960278",NA,NA,NA,"Floresta Estacional Semidecidual.","HUEFS0109136","HUEFS0109136",NA,NA,"2011","12","39W36'35''","14S57'37''","Rosanae",NA,NA,NA,NA,NA,NA,NA
"42","2020-05-08 11:11:18-03","UEFS","HUEFS","127020","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.","L.P.de Queiroz","Paixão, J.L.","904","2006","03","20",NA,"Brasil","Bahia","Almadina","Serra do Concovado, Rod. Almadina / Coaraci, ca. 5 Km.","-39.6025","-14.703611","300","900",NA,"Floresta ombrófila densa montana.","HUEFS0127020","HUEFS0127020",NA,NA,"2011","12","39W36'9''","14S42'13''","Rosanae",NA,NA,NA,NA,NA,NA,NA
"43","2020-05-08 11:11:18-03","UEFS","HUEFS","217920","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.",NA,"Santos, A.P.B.","74","2015","01","19",NA,"Brasil","Bahia","Itamaraju","Trilha para Morro do Pescoço.","-39.558056","-16.993889",NA,NA,NA,NA,"HUEFS0217920","HUEFS0217920",NA,NA,NA,NA,"39W33'29''","16S59'38''","Rosanae",NA,NA,NA,NA,NA,NA,NA
"44","2020-05-08 11:11:18-03","UEFS","HUEFS","144310","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","integerrima","Bauhinia integerrima","Mart. ex Benth.","L.P.de Queiroz","Filardi, F.L.R.","857","2008","07","25",NA,"Brasil","Bahia","Itaju do Colônia","Itapeba. Fazenda Boa Esperança ( Prop. Sr. Lima), trilha do Brasileto.","-39.616667","-14.933333",NA,NA,NA,NA,"HUEFS0144310","HUEFS0144310",NA,NA,"2011","12","39W37'","14S56'","Rosanae",NA,NA,NA,NA,NA,NA,NA
"45","2020-05-08 11:11:19-03","UEFS","HUEFS","76056","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Cercidoideae","Bauhinia","odoratissima","Bauhinia odoratissima","Moric.",NA,"Blanchet, J.S.","-2387-",NA,NA,NA,NA,"Brasil","Bahia","Ilhéus","-","-39.0494003295898","-14.7889003753662",NA,NA,NA,"-","HUEFS0076056",NA,"61245","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,"Isótipo",NA,NA,NA
