"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","eventTime","fieldNumber"
"105","2019-08-27 13:31:15-03","IAP","PACA-AGP","108849","PreservedSpecimen","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D. Legrand",NA,NA,NA,NA,"A. Takahasi","1994","11","29","Brasil","SP","Ubatuba","Picinguaba.","-45.0699996948242","-23.4300003051758",NA,NA,"PACA108849",NA,NA,NA,"Magnoliophyta","Myrtales","65",NA,NA,"HRCB Habitat: mata de encosta, Trilha do Corisco",NA,NA,"34265","auto","Magnoliatae",NA,NA,NA,NA,NA
"106","2019-08-27 13:31:18-03","IAP","PACA-AGP","30561","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D. Legrand","Ribeiro, C.L.","2019","05","09","Reitz, R.","1944","09","23","Brasil","SC","Araranguá","Turvo","-49.4858016967773","-28.934700012207",NA,NA,"PACA030561",NA,NA,NA,"Magnoliophyta","Myrtales","960",NA,NA,"Habitat: in silvula Fenofase: flor",NA,NA,"19353","auto","Magnoliatae",NA,NA,NA,NA,NA
"107","2019-08-27 13:31:18-03","IAP","PACA-AGP","30560","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D. Legrand","Ribeiro, C.L.","2019","05","09","Reitz, R.","1944","09","23","Brasil","SC","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,"PACA030560",NA,NA,NA,"Magnoliophyta","Myrtales","1218",NA,NA,"Habitat: in silva Fenofase: flor",NA,NA,"16515","auto","Magnoliatae",NA,NA,NA,NA,NA
"108","2019-08-27 13:31:18-03","IAP","PACA-AGP","116329","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D. Legrand","Uller, H.F.","2011","08","17","Uller, H. F.","2011","08","17","Brasil","SC","Gaspar",NA,"-48.973333","-26.926111","48º58'24''W","26º55'34''S","PACA116329",NA,NA,NA,"Magnoliophyta","Myrtales","240",NA,NA,"Fenofase: flor branca Hábito: arvoreta Ecossistema: floresta ombrófila densa",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"109","2019-08-27 13:31:18-03","IAP","PACA-AGP","31876","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D. Legrand","Ribeiro, C.L.","2019","05","09","Reitz, R.","1945","09","19","Brasil","SC","Sombrio",NA,"-49.61669921875","-29.113899230957",NA,NA,"PACA031876",NA,NA,NA,"Magnoliophyta","Myrtales","1225",NA,NA,"Habitat: in silvula arenosa Fenofase: flor",NA,NA,"16515","auto","Magnoliatae",NA,NA,NA,NA,NA
"110","2019-08-27 13:31:22-03","IAP","PACA-AGP","87293","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","tenuipedunculata","Eugenia tenuipedunculata","Kiaersk.","M. Sobral","2002",NA,NA,"Hatschbach, G.","2002","08","16","Brasil","MG","Buenópolis","BR-135 entre km 2-5","-44.1800003051758","-17.8733005523682",NA,NA,"PACA087293",NA,NA,NA,"Magnoliophyta","Myrtales","73464",NA,NA,"3m de altura e flor alva. Habitat: mata de galeria Hábito: arbusto",NA,NA,"42854","auto","Magnoliatae",NA,NA,NA,NA,NA
"111","2020-12-20 21:18:38-03","UFV","VIC","22626","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","tenuipedunculata","Eugenia tenuipedunculata","Kiaersk",NA,NA,NA,NA,"Bortoluzzi, R.; et al.","1998","11","25","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,"VIC022626","VIC022626",NA,NA,NA,NA,"369",NA,NA,"Árvore de ca 6 m, folhas verdes e inflorescência creme.",NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"112","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008739","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoaustralis","Eugenia neoaustralis","Sobral","B.K. Holst and M.L. Kawasaki, 1989.",NA,NA,NA,"G. Hatschbach","1966","12","1","Brazil","Parana","Morretes","Serra Marumbi, picada ao Abrolhos (mun. Morretes) Parana","-48.8167","-25.4667",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","15324",NA,NA,"Coor from www.fallingrain.com/world; Arvore 10m, flor alva, tronco base 80cm. Mata pluvial encosta de morro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060142","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoaustralis","Eugenia neoaustralis","Sobral","M. Sobral",NA,NA,NA,"J. M. Silva; J. Cordeiro, C. B. Poliquesi","2007","11","8","Brazil","Parana",NA,"Colônia Limeira (Mun. Morretes).","-48.8167","-25.4667",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","6138",NA,NA,"Arvore, 8 m, fruto imaturo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008740","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoaustralis","Eugenia neoaustralis","Sobral","M. Sobral, 1984.",NA,NA,NA,"G. Hatschbach","1968","2","14","Brazil","Parana",NA,"Picadao Cambara-Col. Limeira (mun. Paranagua) Parana.","-48.5","-25.5167",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","19500",NA,NA,"Arvore 10m, flor alva, mata pluvial, encosta de morro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0008741","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoaustralis","Eugenia neoaustralis","Sobral","M. Sobral, 1992.",NA,NA,NA,"R. Kummrow; G. Hatschbach","1984","11","23","Brazil","Parana",NA,"Estacao Marumbi (mun. Morretes) Parana.","-48.8167","-25.4667",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","2537",NA,NA,"5 anthers, each had 1 gland.; Arvore 8m, flor alva; mata pluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-11-21 14:40:08-03","UFJF","CESJ","39873","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","neoaustralis","Eugenia neoaustralis","Sobral","M. Sobral","2012",NA,NA,"G. Hatschbach","1968","05","21","Brasil","Paraná","Guaratuba","Rio do Cedro","-48.5746994018555","-25.8827991485596",NA,NA,"CESJ039873",NA,NA,NA,"Angiosperma",NA,"19234","América do Sul",NA,"árvore, 15m, flor alva, tronco 25 cm de diâmetro. Mata pluvial da encosta do morro",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"117","2019-11-21 14:40:10-03","UFJF","CESJ","40757","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","tenuipedunculata","Eugenia tenuipedunculata","Kiaersk.","M. Sobral","2002",NA,NA,"G. Hatschbach; et al.","2002","08","16","Brasil","Minas Gerais","Buenópolis","Ligação da Rod. BR 135 a Curimataí, entre os Km 2-5","-44.1800003051758","-17.8733005523682",NA,NA,"CESJ040757",NA,NA,NA,"Angiosperma",NA,"73464","América do Sul",NA,"Arbusto, 3m, flor alva. Mata de galeria.",NA,NA,"42854","auto",NA,NA,NA,NA,NA,NA
"118","2019-11-27 13:50:40-03","UFS","ASE","39473","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Sobral, M","2010","01","25","Klemz, G; Tomazi, AL; Klemz, G","2009","09","22","Brasil","Santa Catarina","Praia Grande","Fortaleza","-49.579","-29.0934","-49.579","-29.0934","ASE0040994",NA,NA,NA,"Magnoliophyta",NA,"2625","Southern America",NA,"Árvore, flor branca.; Floresta Ombrófila Densa. Estágio avançado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-01 16:36:02-03","UNICAMP","UEC","128757","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","1996","09","21","Brazil","São Paulo","Pariquera-Açu","Propriedade de Antonio Povinski","-47.876944","-24.675","-47.876944","-24.675",NA,NA,NA,NA,"Magnoliopsida",NA,"892",NA,NA,"Árvore de 20m. Flores brancas, perfumadas. Indivíduo 139D do levantamento fitossociológico.; Floresta Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-01 16:36:02-03","UNICAMP","UEC","56854","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Graziela","1991","12","12","Sanchez, M; Pedroni, F","1991","11","26","Brazil","São Paulo","Ubatuba","Picinguaba. Margens do rio da Fazenda.","-44.8","-23.366667","-44.8","-23.366667","UEC084219","UEC084219",NA,NA,"Magnoliopsida",NA,"2413",NA,NA,"Árvore n. 594 com 12m de alt., com botões e flores brancas.; Mata atlântica de encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-01 16:36:02-03","UNICAMP","UEC","78550","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand",NA,NA,NA,NA,"Leite, EC; et al.","1993","11","10","Brazil","São Paulo","Ubatuba","Próximo à margem do Rio da Fazenda, Picinguaba.","-44.816667","-23.333333","-44.816667","-23.333333",NA,NA,NA,NA,"Magnoliopsida",NA,"29253",NA,NA,"Árvore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-01 16:36:02-03","UNICAMP","UEC","59688","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis australis","D.Legrand",NA,NA,NA,NA,"Dias, AC","1984","11","08","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, próximo à estrdadas ou em clareiras.","-47.968889","-24.0675","-47.968889","-24.0675",NA,NA,NA,NA,"Magnoliopsida",NA,"s.n.",NA,NA,"Árvore 6m altura e 15cm ao nível do DAP; flores brancas.","australis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-01 16:36:02-03","UNICAMP","UEC","11712","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis australis","D.Legrand","Hatschbach, G","1977","01",NA,"Hatschbach, G","1972","12","07","Brazil","Paraná","Guaraqueçaba","Paruquara","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"11712",NA,NA,"Arvoreta 6m, flor alva, mata pluvial encosta de morro","australis",NA,"37295","auto",NA,NA,NA,NA,NA,NA
"124","2021-03-01 16:36:02-03","UNICAMP","UEC","45049","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Sobral, M","1984",NA,NA,"Hatschbach, G","1968","05","21","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"19234",NA,NA,"Árvore 15m, tronco 25cm, flor alva; mata pluvial da encosta de morro.",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"125","2021-03-01 16:36:02-03","UNICAMP","UEC","11710","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis impressovenosus","D.Legrand","Legrand, D","1972",NA,NA,"Hatschbach, G","1968","09","05","Brazil","Paraná","Guaratuba","Rio Sai","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"19674",NA,NA,"Arvoreta 8m, tronco 20cm diâmetro, flor alva. Mata pluvial, às margens do rio.","impressovenosus",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"126","2021-03-01 16:36:02-03","UNICAMP","UEC","11711","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Legrand, D","1967",NA,NA,"Hatschbach, G","1964","11","29","Brazil","Paraná","Morretes","Morro 7","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"11913",NA,NA,"Árvore 20m, flor alva, mata pluvial.",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"127","2021-03-01 16:36:02-03","UNICAMP","UEC","75594","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Silva, SM","1993","06",NA,"Britez, DR","1987","09","26","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1781",NA,NA,"Árvore de 12m, com botões brancos, casca rugosa descamante acinzentada; flores ta de encosta.",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"128","2021-03-01 16:36:02-03","UNICAMP","UEC","83315","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand","Silva, SM","1992","09",NA,"Silva, SM; et al.","1989","08","04","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"s.n.",NA,NA,"Árvore de 5,5m; CAP 39+10cm. Flores ferrugíneas, em floresta de encosta.",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"129","2021-03-01 16:36:02-03","UNICAMP","UEC","173265","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand",NA,NA,NA,NA,"Sanchez, M; Pedroni, F","1991","11","26","Brazil","São Paulo","Ubatuba","Núcleo de Picinguaba.","-45.0699996948242","-23.4300003051758",NA,NA,"UEC084305","UEC084305",NA,NA,"Magnoliopsida",NA,"351",NA,NA,"Árvore de 11m de alt., flores brancas.&nf;Coleção da Fazenda n°594; Margens do Rio da Fazenda.",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"130","2021-03-01 16:36:02-03","UNICAMP","UEC","66221","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand",NA,NA,NA,NA,"Pedroni, F; et al.","1992","12","17","Brazil","São Paulo","Ubatuba","Núcleo Picinguaba, margens do Rio da Fazenda.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"31318",NA,NA,"Árvore de 8m de alt., flores brancas.",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"131","2021-03-01 16:36:02-03","UNICAMP","UEC","66224","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand",NA,NA,NA,NA,"Pedroni, F; et al.","1992","10","16","Brazil","São Paulo","Ubatuba","Núcleo Picinguaba, Margens do Rio da Fazenda","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"31319",NA,NA,"Árvore de 11m de al, botões com cálice verde e pétalas brancas.",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"132","2021-03-01 16:36:02-03","UNICAMP","UEC","85102","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand",NA,NA,NA,NA,"Pedroni, F; et al.","1992","10","16","Brazil","São Paulo","Ubatuba","Núcleo Picinguaba, Margens do Rio da Fazenda","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"31319",NA,NA,"Árvore de 11m de al, botões com cálice verde e pétalas brancas.",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"133","2021-03-01 16:36:02-03","UNICAMP","UEC","112680","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis","D.Legrand",NA,NA,NA,NA,"Takahasi, A; Bencke, CSC","1994","11","29","Brazil","São Paulo","Ubatuba","Picinguaba, Trilha do Corisco","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"65",NA,NA,"Árvore, nº 594, botões, flores brancas e flores vermelhas.; Mata de encosta.",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"134","2021-03-01 16:36:02-03","UNICAMP","UEC","11710","S","Plantae","Myrtaceae","Calycorectes","australis","Calycorectes australis impressovenosus","D.Legrand","Legrand, D","1972",NA,NA,"Hatschbach, G","1968","09","05","Brazil","Paraná","Guaratuba","Rio Sai","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"19674",NA,NA,"Arvoreta 8m, tronco 20cm diâmetro, flor alva. Mata pluvial, às margens do rio.","impressovenosus",NA,"41937","auto",NA,NA,NA,NA,NA,NA
"135","2021-03-01 16:36:14-03","UNICAMP","UEC","81764","S","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Giaretta, A","2018","01",NA,"Tozzi, AMGA; Sciamarelli, A","1994","11","10","Brazil","São Paulo","Cássia dos Coqueiros","Estrada para a Cachoira Itambé.","-47.288889","-21.469444","-47.288889","-21.469444","UEC155110","UEC155110",NA,NA,"Magnoliopsida",NA,"6461",NA,NA,"Árvore, 3-4 m. Frutos imaturos verdes, passando a amarelo avermelhado.; Mata mesófila.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-01 16:36:14-03","UNICAMP","UEC","188983","S","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Mazine, FF","2015",NA,NA,"Silva, BG; Castello, ACD; Kataoka, EY; Vidal Junior, JD","2015","02","11","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.986111","-24.070556","-47.986111","-24.070556","UEC119522","UEC119522","800","800","Magnoliopsida",NA,"270",NA,NA,"Árvore, 8,5 m de altura e 10,2 cm de DAP; Floresta Ombrófila Densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-01 16:36:14-03","UNICAMP","UEC","11739","S","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Mazine, FF","2013","04","16","Davis, PH; Shepherd, GJ; Sakane, M; et al.","1976","09","09","Brazil","São Paulo","Jacupiranga","Estrada para Cananeia,nos 3 a 5km","-48","-24.6900005340576",NA,NA,"UEC072439","UEC072439","50","50","Magnoliopsida",NA,"D60821",NA,NA,"Arbusto ou pequena árvore.",NA,NA,"35797","auto",NA,NA,NA,NA,NA,NA
"138","2021-03-01 16:36:14-03","UNICAMP","UEC","173266","S","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Sanchez, M",NA,NA,NA,"Sanchez, M; Pedroni, F","1997","01","14","Brazil","São Paulo","Ubatuba","Picinguaba, as margens do Rio da Fazenda.&nf;23º22'S , 44º48'W.","-45.0699996948242","-23.4300003051758",NA,NA,"UEC084308","UEC084308",NA,NA,"Magnoliopsida",NA,"2412",NA,NA,"Árvore com frutos maduros alaranjados.; Mata Atlântica de Encosta.",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"139","2021-03-01 16:36:19-03","UNICAMP","UEC","160373","S","Plantae","Myrtaceae","Eugenia","neoaustralis","Eugenia neoaustralis","Sobral","Marchiori, NM","2011","05",NA,"Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","2011","01","05","Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.945278","-23.330333","-45.945278","-23.330333","UEC039481","UEC039481","999","999","Magnoliopsida",NA,"182",NA,NA,"Material vegetativo. Cerca de 11 m de altura e 2 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-02-10 17:55:43-03","UNICAMP","UEC","168786","S","Plantae","Myrtaceae","Eugenia","neoaustralis","Eugenia neoaustralis","Sobral","Melis, J van","2008","09",NA,"Sims; Melis, J van","2008","08",NA,"Brazil","São Paulo","Campinas","Mata Ribeirão Cachoeira.","-47.535186","-23.368519","-47.535186","-23.368519","UEC007869","UEC007869","650","760","Magnoliopsida",NA,"1247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-08-20 10:21:09-03","UNICAMP","UEC","147778","S","Plantae","Myrtaceae","Eugenia","neoaustralis","Eugenia neoaustralis","Sobral","Sobral, M","2007","09",NA,"Campos, MCR; Belinello, R","2006","07","17","Brazil","São Paulo","Picinguaba","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"900",NA,NA,"indivíduo E1202, altura 5m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-08-20 10:21:09-03","UNICAMP","UEC","148778","S","Plantae","Myrtaceae","Eugenia","neoaustralis","Eugenia neoaustralis","Sobral","Sobral, M","2008","10",NA,"Aranha, BA","2007","01","09","Brazil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela J","-45.084167","-23.366389","-45.084167","-23.366389",NA,NA,"380","380","Magnoliopsida",NA,"360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-01 16:36:19-03","UNICAMP","UEC","149925","S","Plantae","Myrtaceae","Eugenia","neoaustralis","Eugenia neoaustralis","Sobral","Sobral, M",NA,NA,NA,"Urbanetz, C","2003","11","18","Brazil","São Paulo","Cananéia","Fazenda Folha Larga, km 31 da rodovia SP-226.","-47.931944","-24.885278","-47.931944","-24.885278",NA,NA,NA,NA,"Magnoliopsida",NA,"209",NA,NA,"Arvoreta de 5m.; Floresta Ombrófila Densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-01 16:36:19-03","UNICAMP","UEC","178166","S","Plantae","Myrtaceae","Eugenia","neoaustralis","Eugenia neoaustralis","Sobral",NA,NA,NA,NA,"Ramos, E; Gonçalves, HR; Santos, S","2007","10","01","Brazil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H; Floresta Ombrófila Densa Montana. 210,090m de altitude. (Coordenada: Medida).","-45.139064","-23.625122","-45.139064","-23.625122","UEC002763","UEC002763",NA,NA,"Magnoliopsida",NA,"542",NA,NA,"Árvore 9m alt., PAP 27cm.&nf;&nf;,&nf;,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-01 16:36:19-03","UNICAMP","UEC","178233","S","Plantae","Myrtaceae","Eugenia","neoaustralis","Eugenia neoaustralis","Sobral","Sobral, M","2008","03",NA,"Rochelle, ALC",NA,NA,NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio - Bairro Taquaral.","-45.088333","-23.370833","-45.088333","-23.370833","UEC041682","UEC041682","450","450","Magnoliopsida",NA,"J1887",NA,NA,"Indivíduo J1887 da parcela J do Projeto Temático BIOTA - Gradiente funcional.&nf;; Floresta Ombrófila Densa Submontana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-04 13:19:27-03","UDESC","LUSC","10216","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Neves, B.C.","2018","04","24","Lima, L.C.P.; Oliveira A.; Paredes, A.; Bogado, D.M.; González, Y.; Huergo, E.M. & Neves, B.C.","2018","04","13","Brasil","Paraná","Foz do Iguaçu","Refúgio Biológico Bela Vista.","-54.556111","-25.448889","54º33'22''W","25º26'56''S","LUSC009905","LUSC009905","179","179",NA,NA,"1016",NA,NA,"Flor vermelha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-04 13:19:27-03","UDESC","LUSC","5451","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand",NA,NA,NA,NA,"Campos, M.C.R; Assis, M.A; Guaraldo,A. & Bellinello, R.","2006","05","08","Brasil","São Paulo","Ubatuba","Núcleo Picinguaba/PESM, Trilha da Farinha, Parcela E, subparcela 43.","-45.0699996948242","-23.4300003051758",NA,NA,"LUSC007109","LUSC007109",NA,NA,NA,NA,"402",NA,NA,"Floresta Ombrófila Densa;;;.",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"148","2019-01-17 11:26:39-02","PUCRS","MPUC","12042","S","Plantae","Myrtaceae","Eugenia","neoaustralis","Eugenia neoaustralis","Sobral","P.J.S. Silva Filho","2008","01","01",NA,"2008","08","23","Brasil","RS","Dom Pedro de Alcântara","Morrinho de Porto Fagundes","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000",NA,NA,NA,NA,NA,"Myrtales",NA,"South America",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA
"149","2019-11-08 08:53:47-03","FURB","FURB","36469","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Uller, HF","2011","08","17","Uller, H.F.","2011","08","17","Brasil","Santa Catarina","Gaspar",NA,"-48.9733334","-26.9261111","-48.9733334","-26.9261111","FURB32103","FURB32103",NA,NA,NA,NA,"240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-10-14 10:03:22-03","FURB","FURB","17359","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Sobral, M","2010","01","25","Verdi, M.; Tomazi, A.L. & Klemz, G.","2009","09","22","Brasil","Santa Catarina","Praia Grande","Fortaleza.","-49.9525","-29.1594444","-49.9525000","-29.1594444","FURB02425","FURB02425","323","323",NA,NA,"2625",NA,NA,"Fito IFFSC 4 /N/68 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: árvore; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-10-14 10:03:22-03","FURB","FURB","18248","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Sobral, M","2010","01","25","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","09","14","Brasil","Santa Catarina","Navegantes","Leiteiro.","-48.7786111","-26.8225","-48.7786111","-26.8225000","FURB32099","FURB32099","178","178",NA,NA,"825",NA,NA,"Florística IFFSC 753 (Arbórea) Habitat: Floresta Ombrófila Densa; entorno do fragmento Habito: arbórea; Fruto bordô;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-10-14 10:03:22-03","FURB","FURB","19461","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","brevistyla","Eugenia brevistyla","D.Legrand","Sobral, M","2010","01","25","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","10","07","Brasil","Santa Catarina","Gaspar","Gaspar Alto, Rua Hésio Silveira de Souza.","-49.0508333","-27.0005556","-49.0508333","-27.0005556","FURB32100","FURB32100","215","215",NA,NA,"991",NA,NA,"Florística IFFSC 637 (Arvoreta). Área aberta. Habitat: Floresta Ombrófila Densa Submontana; Estágio Avançado; entorno do fragmento Habito: arvoreta; flor com cálice e sépalas avermelhados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
