"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","recordNumber","year","month","day","county","decimalLongitude","decimalLatitude","identifiedBy","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","order","individualCount","fieldNumber","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag"
"44","2020-02-08 10:39:44-03","NBC","NL-BOTANY","U 0031870","PreservedSpecimen","Plantae","Musci","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Reenen G van","Southern America","Colombia","Risaralda",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200031870 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0031870",NA,"(Hook.) E.B.Bartram",NA,"1980","01","22",NA,NA,NA,"Frahm J-P","Musci",NA,"1984","03","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-02-08 10:39:44-03","NBC","NL-BOTANY","U 0031871","PreservedSpecimen","Plantae","Musci","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Cleef AM","Southern America","Colombia","Cundinamarca",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200031871 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0031871",NA,"(Hook.) E.B.Bartram",NA,"1972","02","12",NA,NA,NA,"Padberg M","Musci",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-02-08 10:39:44-03","NBC","NL-BOTANY","U 0031872","PreservedSpecimen","Plantae","Musci","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Reenen G van","Southern America","Colombia","Risaralda",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200031872 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0031872",NA,"(Hook.) E.B.Bartram",NA,"1980","01","27",NA,NA,NA,"Reenen G van","Musci",NA,"1984","03","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-02-08 10:39:44-03","NBC","NL-BOTANY","U 0031873","PreservedSpecimen","Plantae","Musci","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Frahm J-P","Southern America","Peru","San Martín",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200031873 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0031873",NA,"(Hook.) E.B.Bartram",NA,"1982","08","31",NA,NA,NA,NA,"Musci",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-02-08 10:39:44-03","NBC","NL-BOTANY","U 0031874","PreservedSpecimen","Plantae","Musci","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Frahm J-P","Southern America","Peru","Amazonas",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200031874 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0031874",NA,"(Hook.) E.B.Bartram",NA,"1982","08","23",NA,NA,NA,NA,"Musci",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-02-08 10:39:44-03","NBC","NL-BOTANY","U 0031875","PreservedSpecimen","Plantae","Musci","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Cleef AM","Southern America","Colombia","Cundinamarca",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200031875 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0031875",NA,"(Hook.) E.B.Bartram",NA,"1973","01","28",NA,NA,NA,"Frahm J-P","Musci",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-02-08 10:39:44-03","NBC","NL-BOTANY","U 0031876","PreservedSpecimen","Plantae","Musci","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Cleef AM","Southern America","Colombia","Cundinamarca",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200031876 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0031876",NA,"(Hook.) E.B.Bartram",NA,"1973","04","27",NA,NA,NA,"Padberg M","Musci",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-02-08 10:39:44-03","NBC","NL-BOTANY","U 0031877","PreservedSpecimen","Plantae","Musci","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Cleef AM","Southern America","Colombia","Boyacá",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200031877 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0031877",NA,"(Hook.) E.B.Bartram",NA,"1973","05","23",NA,NA,NA,"Padberg M","Musci",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-02-08 10:39:44-03","NBC","NL-BOTANY","U 0031878","PreservedSpecimen","Plantae","Musci","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Cleef AM","Southern America","Colombia","Arauca",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200031878 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0031878",NA,"(Hook.) E.B.Bartram",NA,"1973","07","10",NA,NA,NA,"Padberg M","Musci",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-02-08 10:39:44-03","NBC","NL-BOTANY","U 0031880","PreservedSpecimen","Plantae","Musci","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Cleef AM","Southern America","Colombia","Cundinamarca",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200031880 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0031880",NA,"(Hook.) E.B.Bartram",NA,"1972","05","25",NA,NA,NA,"Padberg M","Musci",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-02-08 10:39:44-03","NBC","NL-BOTANY","U 0031881","PreservedSpecimen","Plantae","Musci","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Cleef AM; Jaramillo Mejía R","Southern America","Colombia","Cundinamarca",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200031881 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0031881",NA,"(Hook.) E.B.Bartram",NA,"1972","05","24",NA,NA,NA,"Padberg M","Musci",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-02-08 10:39:44-03","NBC","NL-BOTANY","U 0031882","PreservedSpecimen","Plantae","Musci","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Cleef AM","Southern America","Colombia","Cundinamarca",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200031882 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0031882",NA,"(Hook.) E.B.Bartram",NA,"1972","04","22",NA,NA,NA,"Padberg M","Musci",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-02-08 10:39:44-03","NBC","NL-BOTANY","U 0031883","PreservedSpecimen","Plantae","Musci","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Cleef AM","Southern America","Colombia","Boyacá",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200031883 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0031883",NA,"(Hook.) E.B.Bartram",NA,"1973","04","05",NA,NA,NA,"Padberg M","Musci",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-02-08 10:39:44-03","NBC","NL-BOTANY","U 0031884","PreservedSpecimen","Plantae","Musci","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Cleef AM","Southern America","Colombia","Boyacá",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200031884 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0031884",NA,"(Hook.) E.B.Bartram",NA,"1973","04","01",NA,NA,NA,"Padberg M","Musci",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-02-08 10:39:44-03","NBC","NL-BOTANY","U 0031914","PreservedSpecimen","Plantae","Musci","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Cleef AM","Southern America","Colombia","Arauca",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200031914 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0031914",NA,"(Hook.) E.B.Bartram",NA,"1973","07","10",NA,NA,NA,"Padberg M","Musci",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-02-08 10:39:44-03","NBC","NL-BOTANY","U 0031915","PreservedSpecimen","Plantae","Musci","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Cleef AM","Southern America","Colombia","Boyacá",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200031915 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0031915",NA,"(Hook.) E.B.Bartram",NA,"1973","05","23",NA,NA,NA,"Padberg M","Musci",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-02-08 10:39:44-03","NBC","NL-BOTANY","U 0031856","PreservedSpecimen","Plantae","Musci","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Cleef AM","Southern America","Colombia","Santander",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200031856 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0031856",NA,"(Hook.) E.B.Bartram",NA,"1973","05","08",NA,"-74.458333","6.666667","Frahm J-P","Musci",NA,NA,NA,NA,"-74.458333","6.666667",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-16 17:55:25-03","UCS","HUCS","13627","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Hegewald, P.E.",NA,"Peru","Chachapoyas - Amazonas","Calla Calla zw.",NA,NA,NA,NA,"Herbarium Eberhard und Pirkko Hegewald (EPH)",NA,"Bryophyta","(Hook.) Bartr.","s.n.","1973","08","31",NA,NA,NA,"Hegewald, E.",NA,NA,NA,NA,NA,NA,NA,"Dicranales",NA,NA,NA,NA,NA,NA
"62","2021-03-16 17:55:25-03","UCS","HUCS","33213","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Churchill, S.P.",NA,"Bolívia","Cochabamba","Parque Nacional de Carrasco - Cordillera El Ronco","3400","3400",NA,NA,"Missouri Botanical Garden Herbarium - MO; sobre humus",NA,"Bryophyta","(Hook.) Bartr.","24788","2007","12","07","Chapare","-65.687778","-17.195833","Churchill, S.P.",NA,NA,"2007",NA,NA,"-65.687778","-17.195833","Dicranales",NA,NA,NA,NA,NA,NA
"63","2019-05-02 10:52:48-03","IBt","SP-BRYOPHYTA","090894","S","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Griffin III, D.G.","Southern America","Venezuela",NA,NA,"3350","3350",NA,NA,"On moist soil-humus","SP065427",NA,"(Hook. f.) E.B. Bartram","17506","1972","08",NA,"Distrito Rangel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-05-02 10:52:48-03","IBt","SP-BRYOPHYTA","172266","S","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Vital, D.M.; Pirani, J.R.; Favalli, E.","Southern America","BRASIL","Minas Gerais","Serra do Caraça","730","730",NA,NA,"in the mist of the waterfall (Castatona), in rocky crevices","SP080003",NA,"(Hook. f.) E.B. Bartram","10833","1982","12","18","Santa Bárbara","-43.415278","-19.959444","Peralta, D.F.",NA,NA,"2010","07",NA,"-43.415278","-19.959444",NA,NA,NA,NA,NA,NA,NA
"65","2019-05-02 10:52:48-03","IBt","SP-BRYOPHYTA","190596","S","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Hamen, T.V.D.; Jaramillo-Mnr, R.; Murillo, M.T.","Southern America","Colombia","Boyaca","Quebrada de Colorada, Bosque com Weinmannia-Hedyosmum-Paragynoxis","3350","3350",NA,NA,NA,"SP085583",NA,"(Hook. f.) E.B. Bartram","1645","1967","08","29","entre Arcabuco y Villa le Leiv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-05-02 10:52:48-03","IBt","SP-BRYOPHYTA","206142","S","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Vital, D.M.; Buck, W.R.","Southern America","BRASIL","Espírito Santo","Parque Nacional do Caparaó","2350","2890",NA,NA,"Along trail From Terreirão to the summit of Pico da Bandeira; dry, rocky hillsides along Rio José Preto with scattered shrubs and small trees.","SP087577",NA,"(Hook. f.) E.B. Bartram","11756","1984","09","16","Iúna","-41.716667","-20.433333",NA,NA,NA,NA,NA,NA,"-41.716667","-20.433333",NA,NA,NA,NA,NA,NA,NA
"67","2018-02-11 00:34:00-02","MO","MOBOT","90132037","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Antoine M. Cleef","South America","Colombia","Cundinamarca","Sumapaz, PNN de Sumapaz, Paramo Sumapaz, Chisaca, 1 km N de la Laguna Grande","3700.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Cleef 3601","1972","5","11",NA,"-74.41666","3.75","Padberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2017-08-14 14:57:00-03","MO","MOBOT","100992050","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"A. Lindig","South America","Colombia","Distrito Capital","Bogota, Azerradero. Azerradero Manzanoi.","2500.00000000","2700.00000000",NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Lindig 2017","1860","7",NA,NA,"-74.0666667","4.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"69","2010-08-07 15:40:00-03","MO","MOBOT","90122359","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"P.A. Florschütz","South America","Colombia","Distrito Capital","Santa Fe De Bogota, La Calera, Paramo de Palacio, Chingaza","3700.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Florschütz 3917","1972","8","19",NA,"-73.91666","4.75","P. Florschütz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2010-01-29 10:01:00-02","MO","MOBOT","90070532","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Michael T. Madison","South America","Ecuador","Napo","Cerro Sumaco.","3150.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Madison 6865","1979","4","27",NA,"-78.63333","-0.58333","H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2008-08-27 03:32:00-03","MO","MOBOT","90080129","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"H. van der Werff","South America","Peru","San Martín","Buenos Aires. Along road Pedro Ruiz-Rioja, wet cloud forest at around 2000 m alt. Few plants collected lower.","2000.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","van der Werff 15431","1998","3","21","Rioja","-77.885","-5.7025","S. Churchill, Jan",NA,NA,NA,NA,NA,NA,NA,NA,NA,"232",NA,NA,NA,NA
"72","2008-08-27 03:32:00-03","MO","MOBOT","90080134","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"H. van der Werff","South America","Peru","San Martín","Buenos Aires. Along road Pedro Ruiz-Rioja, wet cloud forest at around 2000 m alt. Few plants collected lower.",NA,NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","van der Werff 15438A","1998","3","21","Rioja","-77.885","-5.7025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"232",NA,NA,NA,NA
"73","2008-08-27 03:32:00-03","MO","MOBOT","90080127","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"H. van der Werff","South America","Peru","San Martín","Buenos Aires. Along road Pedro Ruiz-Rioja, wet cloud forest at around 2000 m alt. Few plants collected lower.","2000.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","van der Werff 15430","1998","3","21","Rioja","-77.885","-5.7025","S. Churchill, Jan",NA,NA,NA,NA,NA,NA,NA,NA,NA,"232",NA,NA,NA,NA
"74","2008-08-27 03:32:00-03","MO","MOBOT","90080154","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"H. van der Werff","South America","Peru","San Martín","Buenos Aires. Along road Pedro Ruiz-Rioja, wet cloud forest at around 2000 m alt. Few plants collected lower.","2000.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","van der Werff 15423","1998","3","21","Rioja","-77.885","-5.7025","S. Churchill, Jan",NA,NA,NA,NA,NA,NA,NA,NA,NA,"232",NA,NA,NA,NA
"75","2017-05-21 15:32:00-03","MO","MOBOT","100971953","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"W. Jameson","South America","Ecuador","Pichincha","Quito.","2850.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Jameson 140",NA,NA,NA,NA,"-78.5166667","-0.2333333","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"76","2011-04-22 02:42:00-03","MO","MOBOT","100367626","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Marko Lewis","South America","Bolivia","Cochabamba","Cordillera de Tiraque, around headwater´s streams of Rio Macho Cueva near forks of streams flowing from Laguna Yana Khora, 14 km S of NE of Tiraque.","3780.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Lewis 85-39","1985","6","23","Arani","-65.6","-17.3833333","S. Churchill",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"77","2011-05-05 01:53:00-03","MO","MOBOT","100373939","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Marko Lewis","South America","Bolivia","La Paz","Following the trail to Rio Coscapa its inception along the Yungas highway ca. 3 km. NE of Unduavi to the ridgeline.","3450.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Lewis 88-278","1988","4","30","Nor Yungas","-67.9","-16.2833333","S. Churchill",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"78","2012-04-12 05:10:00-03","MO","MOBOT","100424073","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Alfredo F. Fuentes|et al.","South America","Bolivia","La Paz","Parque Nacional Madidi, laguna Tolca Cocha, al NE de Keara Nuevo. <9852-9950>","3900.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Fuentes Claros 9895","2006","4","15","Franz Tamayo","-69.0883333","-14.6869444","S. Churchill",NA,NA,NA,NA,NA,NA,NA,NA,"1","3-06",NA,NA,NA,NA
"79","2014-04-04 05:56:00-03","MO","MOBOT","100625458","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Rodolfo Vásquez|Rocío Rojas|Vidder Crispin|Edgardo M. Ortiz V.","South America","Peru","Pasco","Dist. Oxapampa. Parque Nacional Yanachaga Chemillén - Estación Biológica San Alberto. Abra Esperanza.","2903.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Vásquez Martínez 38149","2012","11","4","Oxapampa","-75.3547222","-10.5286111","B. Allen",NA,NA,NA,NA,NA,NA,NA,NA,"2","718",NA,NA,NA,NA
"80","2018-02-22 15:14:00-03","MO","MOBOT","100971954","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"W. Lechler","South America","Peru","Puno","Tatanara.","1000.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Lechler 2561","1854",NA,NA,NA,"-70.4166667","-13.6166667","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"81","2016-06-21 02:25:00-03","MO","MOBOT","100914098","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Luis E. Ruiz-Terán","South America","Venezuela","Mérida","Libertador: Entre El Morro y Aricagua cerca al paramo de Don Pedro.","2600.00000000","2650.00000000",NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Ruíz-Terán 8777","1973","6","9",NA,"-71.05","8.8333333","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"82","2017-05-21 14:50:00-03","MO","MOBOT","100914100","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Julian A. Steyermark","South America","Venezuela","Sucre","In valley between base of Cerro de Diablo (western extension of southern peak of Cerro Turumuquire) and Cerro de Neverí along headwaters of Río de Amana.","2000.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Steyermark 62726","1945","5","11",NA,"-63.85","10.1","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"83","2016-06-21 17:53:00-03","MO","MOBOT","100914254","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Dana G. Griffin, III|et al.","South America","Venezuela","Táchira","Distrito Jauregui: Páramo El Rosal, between La Grita and San José de Bolívar.","3200.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Griffin III 656","1975","8",NA,NA,"-71.9666667","8.0333333","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"84","2019-01-13 04:35:00-02","MO","MOBOT","100914256","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"A. Weberbauer","South America","Peru","Huánuco","Huamatios.",NA,NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Weberbauer 3729",NA,NA,NA,NA,"-76.2333333","-9.9166667","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"85","2017-05-21 12:58:00-03","MO","MOBOT","100971941","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Gustav Wallis","South America","Colombia","Antioquia","Páramo de Sonsón.","3080.00000000","3690.00000000",NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Wallis s.n.","1872",NA,NA,"Sonsón","-75.3","5.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"86","2017-05-21 13:04:00-03","MO","MOBOT","100971942","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Gustav Wallis","South America","Colombia","Antioquia","Páramo de Sonsón.","3080.00000000","3690.00000000",NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Wallis s.n.","1872",NA,NA,"Sonsón","-75.3","5.7","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"87","2017-05-21 13:27:00-03","MO","MOBOT","100971944","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"T. Herzog","South America","Bolivia","Cochabamba","Incacorral (Prov. Cochabamba).","2200.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Herzog s.n.","1908","1",NA,NA,"-65.75","-17.1666667","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"88","2017-05-21 13:37:00-03","MO","MOBOT","100971945","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Henri Pittier","South America","Colombia","Cauca","Páramo de Buena Vista.","3000.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Pittier 2060","1906",NA,NA,NA,"-76.0833333","2.8","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"89","2017-05-21 14:09:00-03","MO","MOBOT","100971946","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"Peter J. Grubb|D.A. Guymer","South America","Colombia","Boyacá","Parque Nacional El Cocuy.","3000.00000000","3500.00000000",NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Grubb B260","1957",NA,NA,"El Cocuy","-72.2833333","6.4333333","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"90","2017-05-21 14:16:00-03","MO","MOBOT","100971947","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"John Weir","South America","Colombia","Cundinamarca","Andes Bogotenses, ad saxa rivulorum inter Tipaquira (= Zipaquira) et Pacho.","2615.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Weir 205","1863",NA,NA,"Pacho","-74.1333333","5.1166667","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"91","2017-05-21 14:24:00-03","MO","MOBOT","100971948","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"A. Lindig","South America","Colombia","Cundinamarca","Salto de Tequendama,","2500.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","Lindig s.n.","1859",NA,NA,NA,"-74.3","4.5833333","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"92","2017-05-21 14:37:00-03","MO","MOBOT","100971950","PreservedSpecimen","Plantae","Dicranaceae","Atractylocarpus","longisetus","Atractylocarpus longisetus",NA,"F. V. McConnell|John J. Quelch","South America","Venezuela","Bolívar","Mount Roraima, summit.","2600.00000000",NA,NA,NA,NA,NA,NA,"(Hook.) E.B. Bartram","McConnell 344","1898",NA,NA,NA,"-60.75","5.1333333","J.-P. Frahm",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
